,Concept_ID,kn,lv
1114,Montag::N,ಸೋಮುವಾರ,pirmdiena
1115,Dienstag::N,ಮಂಗಳವಾರ,воторник
1116,Dienstag::N,ಮಂಗಳವಾರ,otrdiena
1117,Mittwoch::N,ಬುಧವಾರ,середа
1118,Mittwoch::N,ಬುಧವಾರ,trešdiena
1119,Donnerstag::N,ಗುರುವಾರ,четверг
1120,Donnerstag::N,ಗುರುವಾರ,ceturtdiena
1121,Freitag::N,ಶುಕ್ರವಾರ,пекнича
1122,Freitag::N,ಶುಕ್ರವಾರ,piektdiena
1123,Samstag::N,ಶನಿವಾರ,субӧта
1124,Samstag::N,ಶನಿವಾರ,sestdiena
1125,Sonntag::N,ಭಾನುವಾರ,вӧскресенньӧ
1126,Sonntag::N,ಭಾನುವಾರ,svētdiena
1127,groß::A,ದೊಡ್ಡ,ыджыд
1128,groß::A,ದೊಡ್ಡ,dižs
1129,groß::A,ದೊಡ್ಡ,liels
1130,klein::A,ಪುಟ್ಟ,ичӧт
1131,klein::A,ಪುಟ್ಟ,mazs
1132,lang::A,ದೀರ್ಘ,кузь
1133,lang::A,ದೀರ್ಘ,garš
1134,kurz::A,ಚಕ್ಕ,дженьыд
1135,kurz::A,ಚಕ್ಕ,īss
1136,breit::A,ಅಗಲವಾದ,ота
1137,breit::A,ಅಗಲವಾದ,паськыд
1138,breit::A,ಅಗಲವಾದ,plats
1139,schmal::A,ಇಕ್ಕಟ್ಟಾದ,оттӧм
1140,schmal::A,ಇಕ್ಕಟ್ಟಾದ,tievs
1141,dicht::A,ದಟ್ಟ,сук
1142,dicht::A,ದಟ್ಟ,blīvs
1143,dick[Gegenstand]::A,ದಟ್ಟ,кыз
1144,dick[Gegenstand]::A,ದಟ್ಟ,biezs
1145,dünn::A,ತೆಳು,вӧсни
1146,dünn::A,ತೆಳು,вӧсньыд
1147,dünn::A,ತೆಳು,plāns
1148,fein::A,ಕೋಮಲ,посни
1149,fein::A,ಕೋಮಲ,smalks
1150,fest::A,ಘನ,зумыд
1151,fest::A,ಘನ,tvirts
1152,fest::A,ಘನ,noturīgs
1153,flach::A,ಚಪ್ಪಟೆ,плавкӧс
1154,flach::A,ಚಪ್ಪಟೆ,тшӧтшкӧс
1155,flach::A,ಚಪ್ಪಟೆ,lēzens
1156,flach::A,ಚಪ್ಪಟೆ,līdzens
1157,glatt::A,ನಯ,вольк
1158,glatt::A,ನಯ,мольыд
1159,glatt::A,ನಯ,gluds
1160,glatt::A,ನಯ,slidens
1161,hart::A,ಗಟ್ಟಿ,зумыд
1162,hart::A,ಗಟ್ಟಿ,ciets
1163,weich::A,ಮೃದುವಾದ,небыд
1164,weich::A,ಮೃದುವಾದ,mīksts
1165,rund::A,ವರ್ತುಳ,гӧгрӧс
1166,rund::A,ವರ್ತುಳ,apaļš
1167,spitz::A,ಮೊನಚಾದ,ёсь йыла
1168,spitz::A,ಮೊನಚಾದ,smails
1169,scharf::A,ತೀಕ್ಷ್ಣ,ёсь
1170,scharf::A,ತೀಕ್ಷ್ಣ,ass
1171,stumpf::A,ಮೊಂಡು,ныж
1172,stumpf::A,ಮೊಂಡು,truls
1173,stumpf::A,ಮೊಂಡು,strups
1174,schwer::A,ಭಾರಿ,сьӧкыд
1175,schwer::A,ಭಾರಿ,smags
1176,schön::A,ಸುಂದರ,мича
1177,schön::A,ಸುಂದರ,лӧсьыд
1178,schön::A,ಸುಂದರ,daiļš
1179,schön::A,ಸುಂದರ,skaists
1180,heiß::A,ಬಿಸಿ,пӧсь
1181,heiß::A,ಬಿಸಿ,karsts
1182,warm::A,ಬಿಸಿ,шоныд
1183,warm::A,ಬಿಸಿ,silts
1184,kalt::A,ತಣ್ಣನೆಯ,кӧдзыд
1185,kalt::A,ತಣ್ಣನೆಯ,salts
1186,kalt::A,ತಣ್ಣನೆಯ,auksts
1187,kühl::A,ತಂಪಾದ,юзыд
1188,kühl::A,ತಂಪಾದ,ыркыд
1189,kühl::A,ತಂಪಾದ,vēss
1190,kühl::A,ತಂಪಾದ,dzestrs
1191,frisch::A,ನಿರ್ಮಲ,выль
1192,frisch::A,ನಿರ್ಮಲ,svaigs
1193,feucht::A,ಒದ್ದೆಯಾದ,уль
1194,feucht::A,ಒದ್ದೆಯಾದ,mitrs
1195,feucht::A,ಒದ್ದೆಯಾದ,drēgns
1196,nass::A,ಒದ್ದೆಯಾದ,ва
1197,nass::A,ಒದ್ದೆಯಾದ,slapjš
1198,trocken::A,ಶುಷ್ಕ,кос
1199,trocken::A,ಶುಷ್ಕ,sauss
1200,voll::A,ತುಂಬಿದ,кыз
1201,voll::A,ತುಂಬಿದ,pilns
1202,leer::A,ಖಾಲಿ,куш
1203,leer::A,ಖಾಲಿ,тыртӧм
1204,leer::A,ಖಾಲಿ,tukšs
1205,offen::A,ಮುಚ್ಚಲ್ಲದ,восьса
1206,offen::A,ಮುಚ್ಚಲ್ಲದ,vaļējs
1207,offen::A,ಮುಚ್ಚಲ್ಲದ,atvērts
1208,geschlossen::A,ಮುಚ್ಚಿದ,пӧдса
1209,geschlossen::A,ಮುಚ್ಚಿದ,slēgts
1210,sauber::A,ಶುದ್ಧ,сӧстӧм
1211,sauber::A,ಶುದ್ಧ,tīrs
1212,sauber::A,ಶುದ್ಧ,spodrs
1213,schmutzig::A,ಅಶುದ್ಧ,няйт
1214,schmutzig::A,ಅಶುದ್ಧ,netīrs
1215,schmutzig::A,ಅಶುದ್ಧ,dubļains
1216,roh::A,ಹಸಿ,уль
1217,roh::A,ಹಸಿ,jēls
1218,reif::A,ಹಣ್ಣಾದ,кисьмӧм
1219,reif::A,ಹಣ್ಣಾದ,gatavs
1220,reif::A,ಹಣ್ಣಾದ,nobriedis
1221,lecker::A,ಗುಚಿಕರ,чӧскыд
1222,lecker::A,ಗುಚಿಕರ,gards
1223,lecker::A,ಗುಚಿಕರ,garšīgs
1224,süß::A,ಸಿಹಿ,юмов
1225,süß::A,ಸಿಹಿ,чӧскыд
1226,süß::A,ಸಿಹಿ,salds
1227,bitter::A,ಕಹಿ,курыд
1228,bitter::A,ಕಹಿ,sūrs
1229,bitter::A,ಕಹಿ,rūgts
1230,sauer::A,ಹುಳಿಯಾದ,шома
1231,sauer::A,ಹುಳಿಯಾದ,skābs
1232,hell::A,ಹೊಳೆಯುವ,югыд
1233,hell::A,ಹೊಳೆಯುವ,gaišs
1234,dunkel::A,ಮಬ್ಬಾದ,пемыд
1235,dunkel::A,ಮಬ್ಬಾದ,tumšs
1236,schwarz::A,ಕಪ್ಪು,сьӧд
1237,schwarz::A,ಕಪ್ಪು,melns
1238,weiß::A,ಬಿಳಿಯ,еджыд
1239,weiß::A,ಬಿಳಿಯ,balts
1240,rot::A,ಕೆಂಪು,гӧрд
1241,rot::A,ಕೆಂಪು,sarkans
1242,gelb::A,ಹಳದಯ,виж
1243,gelb::A,ಹಳದಯ,dzeltens
1244,blau::A,ನೀಲ,лӧз
1245,blau::A,ನೀಲ,zils
1246,grün::A,ಕಾಯಾದ,веж
1247,grün::A,ಕಾಯಾದ,турунвиж
1248,grün::A,ಕಾಯಾದ,zaļš
1249,grau::A,ಬೂದುಬಣ್ಣದ,руд
1250,grau::A,ಬೂದುಬಣ್ಣದ,pelēks
1251,bunt::A,ವರ್ಣರಂಜಿತ,сера
1252,bunt::A,ವರ್ಣರಂಜಿತ,raibs
1253,bunt::A,ವರ್ಣರಂಜಿತ,krāsains
1254,billig::A,ಅಗ್ಗ,донтӧг
1255,billig::A,ಅಗ್ಗ,lēts
1256,teuer::A,ದುಬಾರಿಯಾದ,дона
1257,teuer::A,ದುಬಾರಿಯಾದ,dārgs
1258,wertvoll::A,ಅಮೂಲ್ಯ,дона
1259,wertvoll::A,ಅಮೂಲ್ಯ,vērtīgs
1260,blind::A,ಅಂಧ,синтӧм
1261,blind::A,ಅಂಧ,akls
1262,taub::A,ಕಿವುಡಾದ,пельтӧм
1263,taub::A,ಕಿವುಡಾದ,kurls
1264,kräftig::A,ಪ್ರಬಲ,вынйӧра
1265,kräftig::A,ಪ್ರಬಲ,spēcīgs
1266,stark::A,ಶಕ್ತಿವಂತ,ён
1267,stark::A,ಶಕ್ತಿವಂತ,вына
1268,stark::A,ಶಕ್ತಿವಂತ,stiprs
1269,schwach::A,ದುರ್ಬಲ,жеб
1270,schwach::A,ದುರ್ಬಲ,vājš
1271,fett::A,ಕೊಬ್ಬಿದ,госа
1272,fett::A,ಕೊಬ್ಬಿದ,brangs
1273,schlank::A,ತೆಳ್ಳಗಿನ,веськыд
1274,schlank::A,ತೆಳ್ಳಗಿನ,slaids
1275,hübsch::A,ಅಂದವಾದ,мича
1276,hübsch::A,ಅಂದವಾದ,лӧсьыд
1277,hübsch::A,ಅಂದವಾದ,glīts
1278,böse::A,ಕೆಟ್ಟ,лёк
1279,böse::A,ಕೆಟ್ಟ,ļauns
1280,böse::A,ಕೆಟ್ಟ,negants
1281,dumm::A,ಮಂದ,йӧй
1282,dumm::A,ಮಂದ,вежӧртӧм
1283,dumm::A,ಮಂದ,stulbs
1284,dumm::A,ಮಂದ,muļķīgs
1285,faul::A,ಆಲಸ,дыш
1286,faul::A,ಆಲಸ,slinks
1287,fleißig::A,ಕಡಗುವ,зільысь
1288,fleißig::A,ಕಡಗುವ,čakls
1289,fleißig::A,ಕಡಗುವ,cītīgs
1290,geizig::A,ಜುಗ್ಗ,топыд
1291,geizig::A,ಜುಗ್ಗ,skops
1292,geizig::A,ಜುಗ್ಗ,sīksts
1293,klug::A,ಚತುರ,юра
1294,klug::A,ಚತುರ,вежӧра
1295,klug::A,ಚತುರ,gudrs
1296,geschickt::A,ದಕ್ಷ,кипода
1297,geschickt::A,ದಕ್ಷ,кужысь
1298,geschickt::A,ದಕ್ಷ,manīgs
1299,lieb::A,ಪ್ರಿಯ,муса
1300,lieb::A,ಪ್ರಿಯ,мича
1301,lieb::A,ಪ್ರಿಯ,лӧсьыд
1302,lieb::A,ಪ್ರಿಯ,mīļš
1303,lustig::A,ಖುಷಿಯಾದ,кыпыд
1304,lustig::A,ಖುಷಿಯಾದ,jautrs
1305,sanft::A,ಸೌಮ್ಯ,мелі
1306,sanft::A,ಸೌಮ್ಯ,liegs
1307,hungrig::A,ಹಸಿದ,тшыг
1308,hungrig::A,ಹಸಿದ,izsalcis
1309,krank::A,ಅಸ್ವಸ್ಥ,висьысь
1310,krank::A,ಅಸ್ವಸ್ಥ,slims
1311,nackt::A,ನಗ್ನ,пасьтӧм
1312,nackt::A,ನಗ್ನ,pliks
1313,traurig::A,ದುಃಖಿತ,гажтӧм
1314,traurig::A,ದುಃಖಿತ,bēdīgs
1315,traurig::A,ದುಃಖಿತ,skumīgs
1316,lebendig::A,ಜೀವಂತ,ловъя
1317,lebendig::A,ಜೀವಂತ,dzīvs
1318,gut::A,ಒಳ್ಳೆಯ,бур
1319,gut::A,ಒಳ್ಳೆಯ,labs
1320,schlecht::A,ದುಷ್ಟ,лёк
1321,schlecht::A,ದುಷ್ಟ,омӧль
1322,schlecht::A,ದುಷ್ಟ,slikts
1323,richtig::A,ಸರಿ,инӧд
1324,richtig::A,ಸರಿ,riktīgs
1325,schlimm::A,ಅಸಹ್ಯ,омӧль
1326,schlimm::A,ಅಸಹ್ಯ,туйтӧм
1327,schlimm::A,ಅಸಹ್ಯ,nelāgs
1328,schlimm::A,ಅಸಹ್ಯ,nejauks
1329,wahr::A,ನಿಜ,абу ылӧг
1330,wahr::A,ನಿಜ,īsts
1331,wahr::A,ನಿಜ,patiess
1332,alt::A,ಮುದಿ,важ
1333,alt::A,ಮುದಿ,sens
1334,alt::A,ಮುದಿ,vęcs
1335,neu::A,ಹೊಸ,выль
1336,neu::A,ಹೊಸ,jauns
1337,ehemalig::A,ಮಾಜೀ,вӧвлӧм
1338,ehemalig::A,ಮಾಜೀ,bijušais
1339,alt[Lebewesen]::A,ವೃದ್ಧ,пӧрысь
1340,alt[Lebewesen]::A,ವೃದ್ಧ,vecs
1341,jung::A,ಎಳ,том
1342,jung::A,ಎಳ,jauns
1343,arm::A,ಬಡ,гӧль
1344,arm::A,ಬಡ,nabags
1345,reich::A,ಶ್ರೀಮಂತ,озыр
1346,reich::A,ಶ್ರೀಮಂತ,bagāts
1347,bekannt::A,ಅಪ್ತ,тӧдса
1348,bekannt::A,ಅಪ್ತ,zināms
1349,bekannt::A,ಅಪ್ತ,pazīstams
1350,berühmt::A,ಪ್ರಸಿದ್ಧ,нималан
1351,berühmt::A,ಪ್ರಸಿದ್ಧ,кывсян
1352,berühmt::A,ಪ್ರಸಿದ್ಧ,slavens
1353,fremd::A,ಪರಕೀಯ,йӧз
1354,fremd::A,ಪರಕೀಯ,svešs
1355,verschieden::A,ಬೇರೆ,абу ӧткодь
1356,verschieden::A,ಬೇರೆ,разнӧй
1357,verschieden::A,ಬೇರೆ,dažāds
1358,nah::A,ಹತ್ತಿರವಾದ,матыс
1359,nah::A,ಹತ್ತಿರವಾದ,tuvs
1360,fern::A,ದೂರದ,ылі
1361,fern::A,ದೂರದ,tāls
1362,linker::A,ಎಡ,шуйга
1363,linker::A,ಎಡ,kreisais
1364,rechter::A,ಬಲ,веськыд
1365,rechter::A,ಬಲ,labais
1366,anderer::A,ಇತರ,мукӧд
1367,anderer::A,ಇತರ,otrs
1368,erster::A,ಪ್ರಥಮ,медводдза
1369,erster::A,ಪ್ರಥಮ,pirmais
1370,zweiter::A,ದ್ವಿತೀಯ,мӧд
1371,zweiter::A,ದ್ವಿತೀಯ,otrais
1372,dritter::A,ಮೂರನೆಯಜಗತ್ತು,коймӧд
1373,dritter::A,ಮೂರನೆಯಜಗತ್ತು,trešais
1374,letzter::A,ಅಂತ್ಯ,бӧръя
1375,letzter::A,ಅಂತ್ಯ,beidzamais
1376,allein::ADV,ಒಬ್ಬನೇ,ӧтка
1377,allein::ADV,ಒಬ್ಬನೇ,viens pats
1378,auf einmal::ADV,ಒಡನೆ,ӧтпырйӧ
1379,auf einmal::ADV,ಒಡನೆ,reizē
1380,zusammen::ADV,ಒಟ್ಟಿಗೆ,тшӧтш
1381,zusammen::ADV,ಒಟ್ಟಿಗೆ,kopā
1382,zusammen::ADV,ಒಟ್ಟಿಗೆ,vienviet
1383,lange::ADV,ದೀರ್ಘ,дыр
1384,lange::ADV,ದೀರ್ಘ,ilgi
1385,plötzlich::ADV,ಅನಾಮತ್ತು,друг
1386,plötzlich::ADV,ಅನಾಮತ್ತು,pēkšņi
1387,sofort::ADV,ಜಾಗ್ರತೆ,дзик пыр
1388,sofort::ADV,ಜಾಗ್ರತೆ,tūlīt
1389,später::ADV,ತರುವಾಯ,сэсся
1390,später::ADV,ತರುವಾಯ,vēlāk
1391,jetzt::ADV,ಈಗ,ӧні
1392,jetzt::ADV,ಈಗ,tagad
1393,heute::ADV,ಇಂದು,талун
1394,heute::ADV,ಇಂದು,šodien
1395,morgen::ADV,ನಾಳೆ,аски
1396,morgen::ADV,ನಾಳೆ,rīt
1397,bald::ADV,ಬೇಗ,регыд
1398,bald::ADV,ಬೇಗ,drīz
1399,dann::ADV,ಆಗ,бӧрын
1400,dann::ADV,ಆಗ,бӧрти
1401,dann::ADV,ಆಗ,tad
1402,gestern::ADV,ನಿನ್ನೆ,тӧнлун
1403,gestern::ADV,ನಿನ್ನೆ,vakar
1404,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,ӧтчыд
1405,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,ӧтпыр
1406,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,citreiz
1407,damals::ADV,ಆಗ,сэки
1408,damals::ADV,ಆಗ,toreiz
1409,danach::ADV,ಆಮೇಲೆ,сэсся
1410,danach::ADV,ಆಮೇಲೆ,pēc tam
1411,vorher::ADV,ಮುಂಚೆ,войдӧр
1412,vorher::ADV,ಮುಂಚೆ,iepriekš
1413,vorher::ADV,ಮುಂಚೆ,pirms tam
1414,zuerst::ADV,ಮೊದಲಿಗೆ,войдӧр
1415,zuerst::ADV,ಮೊದಲಿಗೆ,vis'pirms
1416,einmal::ADV,ಒಮ್ಮೆ,ӧтчыдысь
1417,einmal::ADV,ಒಮ್ಮೆ,reiz
1418,einmal::ADV,ಒಮ್ಮೆ,vienreiz
1419,manchmal::ADV,ಆಗಾಗ,корсюрӧ
1420,manchmal::ADV,ಆಗಾಗ,dažkārt
1421,oft::ADV,ಅನೇಕಸಲ,тшӧкыда
1422,oft::ADV,ಅನೇಕಸಲ,bieži
1423,immer::ADV,ಯಾವಾಗಲೂ,век
1424,immer::ADV,ಯಾವಾಗಲೂ,allaž
1425,immer::ADV,ಯಾವಾಗಲೂ,vien'mēr
1426,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,оз некор
1427,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,nemūžam
1428,hier::ADV,ಇಲ್ಲಿ,со
1429,hier::ADV,ಇಲ್ಲಿ,тонӧ
1430,hier::ADV,ಇಲ್ಲಿ,te
1431,hier::ADV,ಇಲ್ಲಿ,šeit
1432,hierhin::ADV,ಇತ್ತ,татчӧ
1433,hierhin::ADV,ಇತ್ತ,талань
1434,hierhin::ADV,ಇತ್ತ,šurp
1435,hierhin::ADV,ಇತ್ತ,uz šejieni
1436,von hier::ADV,ಇಲ್ಲಿಂದ,тасянь
1437,von hier::ADV,ಇಲ್ಲಿಂದ,no šejienes
1438,dort::ADV,ಅಲ್ಲಿ,сэні
1439,dort::ADV,ಅಲ್ಲಿ,tur
1440,dorthin::ADV,ಅಲ್ಲಿಗೆ,сэтчӧ
1441,dorthin::ADV,ಅಲ್ಲಿಗೆ,turp
1442,dorthin::ADV,ಅಲ್ಲಿಗೆ,uz turieni
1443,geradeaus::ADV,ಸೀದಾ,веськыда
1444,geradeaus::ADV,ಸೀದಾ,taisni uz priekšu
1445,vorwärts::ADV,ಮುನ್ನೆಡೆವ,водзӧ
1446,vorwärts::ADV,ಮುನ್ನೆಡೆವ,uz priekšu
1447,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,бӧрӧ
1448,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,atmuguriski
1449,zurück::ADV,ಹಿಂದಕ್ಕೆ,бӧр
1450,zurück::ADV,ಹಿಂದಕ್ಕೆ,atpakāļ
1451,unten::ADV,ಕೆಳಗೆ,улын
1452,unten::ADV,ಕೆಳಗೆ,уліын
1453,unten::ADV,ಕೆಳಗೆ,lejā
1454,unten::ADV,ಕೆಳಗೆ,apakšā
1455,hinab::ADV,ಕೆಳಕ್ಕೆ,улӧ
1456,hinab::ADV,ಕೆಳಕ್ಕೆ,увлан
1457,hinab::ADV,ಕೆಳಕ್ಕೆ,uz leju
1458,oben::ADV,ಮೇಲೆ,вылын
1459,oben::ADV,ಮೇಲೆ,выліын
1460,oben::ADV,ಮೇಲೆ,virsū
1461,hinauf::ADV,ಮೇಲಕ್ಕೆ,выліӧ
1462,hinauf::ADV,ಮೇಲಕ್ಕೆ,augšā
1463,hinauf::ADV,ಮೇಲಕ್ಕೆ,uz augšu
1464,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,быдлаын
1465,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,visur
1466,nicht::ADV,ಇಲ್ಲ,oз
1467,nicht::ADV,ಇಲ್ಲ,ne
1468,nicht::ADV,ಅಲ್ಲ,oз
1469,nicht::ADV,ಅಲ್ಲ,ne
1470,ein wenig::ADV,ತುಸು,неуна
1471,ein wenig::ADV,ತುಸು,drusku
1472,kaum::ADV,ಕಠಿನವಾಗಿ,мырдэм
1473,kaum::ADV,ಕಠಿನವಾಗಿ,diezin vai
1474,sehr::ADV,ಬಹು,зэв
1475,sehr::ADV,ಬಹು,ļoti
1476,sehr::ADV,ಬಹು,gaužām
1477,so::ADV,ಅಷ್ಟು,тадз
1478,so::ADV,ಅಷ್ಟು,сідз
1479,so::ADV,ಅಷ್ಟು,tā
1480,so::ADV,ಅಷ್ಟು,tik
1481,noch::ADV,ಇನ್ನು,на
1482,noch::ADV,ಇನ್ನು,нӧшта
1483,noch::ADV,ಇನ್ನು,vēl
1484,nur::ADV,ಕೇವಲ,куш
1485,nur::ADV,ಕೇವಲ,сӧмын
1486,nur::ADV,ಕೇವಲ,vien
1487,nur::ADV,ಕೇವಲ,tikai
1488,schon::ADV,ಆಗಲೇ,нин
1489,schon::ADV,ಆಗಲೇ,jau
1490,wieder::ADV,ಪುನಃ,бара
1491,wieder::ADV,ಪುನಃ,atkal
1492,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,весьшӧрӧ
1493,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,velti
1494,vor::PRP,ಮುಂದೆ,водзын
1495,vor::PRP,ಮುಂದೆ,priekš
1496,hinter::PRP,ಹಿಂದ,бӧрнын
1497,hinter::PRP,ಹಿಂದ,aiz
1498,unter::PRP,ಕೆಳ,улын
1499,unter::PRP,ಕೆಳ,zem
1500,durch::PRP,ನೇರವಾಗಿ,пыр
1501,durch::PRP,ನೇರವಾಗಿ,пырыс
1502,durch::PRP,ನೇರವಾಗಿ,caur
1503,durch::PRP,ನೇರವಾಗಿ,cauri
1504,neben::PRP,ಅಧರ ಬಲಿಕ,бердын
1505,neben::PRP,ಅಧರ ಬಲಿಕ,līdzās
1506,zwischen::PRP,ನಡುವೆ,костын
1507,zwischen::PRP,ನಡುವೆ,starp
1508,wegen::PRP,ಅಧಕ್ಕಗಿ,вӧсна
1509,wegen::PRP,ಅಧಕ್ಕಗಿ,pēc
1510,dies::PRN,ಈ,тайӧ
1511,dies::PRN,ಈ,šis
1512,das::PRN,ಅದು,ciйö
1513,das::PRN,ಅದು,tas
1514,alles::PRN,ಎಲ್ಲ,став
1515,alles::PRN,ಎಲ್ಲ,viss
1516,ich::PRN,ನಾನು,ме
1517,ich::PRN,ನಾನು,es
1518,du::PRN,ನೀನು,тэ
1519,du::PRN,ನೀನು,tu
1520,er::PRN,ಅವನು,сійӧ
1521,er::PRN,ಅವನು,viņš
1522,er::PRN,ಇವನು,сійӧ
1523,er::PRN,ಇವನು,viņš
1524,wir::PRN,ನಾವು,ми
1525,wir::PRN,ನಾವು,mēs
1526,ihr::PRN,ನೀವು,тi
1527,ihr::PRN,ನೀವು,jūs
1528,sie::PRN,ಅವರು,найö
1529,sie::PRN,ಅವರು,viņi
1530,sie::PRN,ಅವರು,viņas
1531,was::FPRN,ಏನು,мый
1532,was::FPRN,ಏನು,kas
1533,wer::FPRN,ಯಾರಿಗೆ,код
1534,wer::FPRN,ಯಾರಿಗೆ,kas
1535,wo::FADV,ಎಲ್ಲಿ,кыті
1536,wo::FADV,ಎಲ್ಲಿ,kur
1537,wohin::FADV,ಎಲ್ಲಿಗೆ,кытчӧ
1538,wohin::FADV,ಎಲ್ಲಿಗೆ,kurp
1539,wohin::FADV,ಎಲ್ಲಿಗೆ,uz kurieni
1540,wie::FADV,ಹೇಗೆ,кыдзи
1541,wie::FADV,ಹೇಗೆ,kā
1542,warum::FADV,ಏಕೆ,мыйла
1543,warum::FADV,ಏಕೆ,kāpēc
1544,wieviel::FNUM,ಎಷ್ಟು,кымын
1545,wieviel::FNUM,ಎಷ್ಟು,cik
1546,eins::NUM,ಒಂದು,ӧтик
1547,eins::NUM,ಒಂದು,viens
1548,zwei::NUM,ಎರಡು,кык
1549,zwei::NUM,ಎರಡು,divi
1550,drei::NUM,ಮೂರು,куим
1551,drei::NUM,ಮೂರು,trīs
1552,vier::NUM,ನಾಲ್ಕು,нель
1553,vier::NUM,ನಾಲ್ಕು,četri
1554,fünf::NUM,ಅಯ್ದು,вит
1555,fünf::NUM,ಅಯ್ದು,pieci
1556,sechs::NUM,ಆರು,квайт
1557,sechs::NUM,ಆರು,seši
1558,sieben::NUM,ಏಳು,сизим
1559,sieben::NUM,ಏಳು,septiņi
1560,acht::NUM,ಎಂಟು,кӧкъямыс
1561,acht::NUM,ಎಂಟು,astoņi
1562,neun::NUM,ಒಂಭಬತ್ತು,ӧкмыс
1563,neun::NUM,ಒಂಭಬತ್ತು,deviņi
1564,zehn::NUM,ಹತ್ತು,дас
1565,zehn::NUM,ಹತ್ತು,desmit
1566,elf::NUM,ಹನ್ನೊಂದು,дас ӧтик
1567,elf::NUM,ಹನ್ನೊಂದು,vienpadsmit
1568,zwölf::NUM,ಹನ್ನೆರಡು,дас кык
1569,zwölf::NUM,ಹನ್ನೆರಡು,divpadsmit
1570,zwanzig::NUM,ಇಪ್ಪತ್ತು,кызь
1571,zwanzig::NUM,ಇಪ್ಪತ್ತು,divdesmit
1572,dreißig::NUM,ಮೂವತ್ತು,комын
1573,dreißig::NUM,ಮೂವತ್ತು,trīsdesmit
1574,vierzig::NUM,ನಲವತ್ತು,нелямын
1575,vierzig::NUM,ನಲವತ್ತು,četrdesmit
1576,fünfzig::NUM,ಐವತ್ತು,ветымын
1577,fünfzig::NUM,ಐವತ್ತು,piecdesmit
1578,sechzig::NUM,ಅರುವತ್ತು,квайтымын
1579,sechzig::NUM,ಅರುವತ್ತು,sešdesmit
1580,siebzig::NUM,ಎಪ್ಪತ್ತು,сизимдас
1581,siebzig::NUM,ಎಪ್ಪತ್ತು,septiņdesmit
1582,achtzig::NUM,ಎಂಬತ್ತು,кӧкъямысдас
1583,achtzig::NUM,ಎಂಬತ್ತು,astoņdesmit
1584,neunzig::NUM,ತೊಂಬತ್ತು,ӧкмысдас
1585,neunzig::NUM,ತೊಂಬತ್ತು,deviņdesmit
1586,hundert::NUM,ನೂರು,сё
1587,hundert::NUM,ನೂರು,simt
1588,tausend::NUM,ಸಾವಿರ,сюрс
1589,tausend::NUM,ಸಾವಿರ,tūkstoš
1590,und::CNJ,ಮತ್ತು,и
1591,und::CNJ,ಮತ್ತು,un
1592,oder::CNJ,ಅಥವಾ,либӧ
1593,oder::CNJ,ಅಥವಾ,jeb
1594,stehen::V,ನಿಲ್ಲು,сулавны
1595,stehen::V,ನಿಲ್ಲು,stāvēt
1596,sitzen::V,ಕುಳ್ಳಿರು,пукавны
1597,sitzen::V,ಕುಳ್ಳಿರು,sēdēt
1598,liegen::V,ಮಲಗಿಕೊ,куйлыны
1599,liegen::V,ಮಲಗಿಕೊ,gulēt
1600,hängen::V,ಇಳಿಯಬಿಡು,ӧшавны
1601,hängen::V,ಇಳಿಯಬಿಡು,karāties
1602,werden::V,ಆಗು,лоны
1603,werden::V,ಆಗು,tapt
1604,passieren::V,ಆಗು,лоны
1605,passieren::V,ಆಗು,notikt
1606,beginnen::V,ಆರಂಭಿಸು,кутчысьны
1607,beginnen::V,ಆರಂಭಿಸು,кутны
1608,beginnen::V,ಆರಂಭಿಸು,sākties
1609,enden::V,ಕೊನೆಗಾಣು,помасьны
1610,enden::V,ಕೊನೆಗಾಣು,beigties
1611,wechseln::V,ಮಾರ್ಪಡಿಸು,вежсьыны
1612,wechseln::V,ಮಾರ್ಪಡಿಸು,mainīties
1613,aufgehen[Sonne]::V,ಮೂಡು,петны
1614,aufgehen[Sonne]::V,ಮೂಡು,lēkt
1615,aufgehen[Sonne]::V,ಮೂಡು,uzlēkt
1616,untergehen[Sonne]::V,ಮುಳುಗು,пуксьыны
1617,untergehen[Sonne]::V,ಮುಳುಗು,noiet
1618,untergehen[Sonne]::V,ಮುಳುಗು,rietēt
1619,scheinen[Sonne]::V,ಹೊಳೆ,югъявны
1620,scheinen[Sonne]::V,ಹೊಳೆ,югвидзны
1621,scheinen[Sonne]::V,ಹೊಳೆ,spīdēt
1622,donnern::V,ಗುಡುಗಾಗು,гымавны
1623,donnern::V,ಗುಡುಗಾಗು,dārdēt
1624,wehen::V,ತೀಡು,пӧльтны
1625,wehen::V,ತೀಡು,pūst
1626,strömen::V,ಹರಿ,киссьыны
1627,strömen::V,ಹರಿ,līt
