,Concept_ID,ml,se
1994,Ecke::N,മൂല,suåp'p
1995,Ecke::N,മൂല,уггл
1996,Spitze::N,അഗ്രം,gietjie
1997,Spitze::N,അഗ്രം,snjuhtje
1998,Spitze::N,അഗ്രം,gihttje
1999,Spitze::N,അഗ്രം,geahči
2000,Spitze::N,അഗ്രം,picci
2001,Spitze::N,അഗ്രം,keeči
2002,Spitze::N,അഗ്രം,ǩie´čč
2003,Spitze::N,അഗ്രം,кя̄женч
2004,Ende::N,അവസാനം,gietjie
2005,Ende::N,അവസാനം,giehtje
2006,Ende::N,അവസാനം,geahči
2007,Ende::N,അവസാനം,keeči
2008,Ende::N,അവസാനം,puäš'š
2009,Ende::N,അവസാനം,ке̄джь
2010,Loch::N,ദ്വാരം,raejkie
2011,Loch::N,ദ്വാരം,rájgge
2012,Loch::N,ദ്വാരം,ráigi
2013,Loch::N,ദ്വാരം,räigi
2014,Loch::N,ദ്വാരം,loikk
2015,Loch::N,ദ്വാരം,râi´ǧǧ
2016,Loch::N,ദ്വാരം,ра̄ййк
2017,Winkel::N,കോൺ,skaavhte
2018,Winkel::N,കോൺ,tjiehka
2019,Winkel::N,കോൺ,soahppa
2020,Winkel::N,കോൺ,čiehka
2021,Winkel::N,കോൺ,sogge
2022,Winkel::N,കോൺ,suåp'p
2023,Winkel::N,കോൺ,уггл
2024,Muster::N,ക്രമം,goere
2025,Muster::N,ക്രമം,girjja
2026,Muster::N,ക്രമം,girjjit
2027,Muster::N,ക്രമം,kovos
2028,Muster::N,ക്രമം,кыррьй
2029,Muster::N,ക്രമം,кырьйнесс
2030,Größe::N,വലുപ്പം,ståaroe
2031,Größe::N,വലുപ്പം,stuorrudahka
2032,Größe::N,വലുപ്പം,stūrrodat
2033,Größe::N,വലുപ്പം,mahtodat
2034,Größe::N,വലുപ്പം,allodat
2035,Größe::N,വലുപ്പം,stuá'ṛudâh
2036,Größe::N,വലുപ്പം,роаӈӈьк
2037,Länge::N,നീളം,gåhkoe
2038,Länge::N,നീളം,guhkkudahka
2039,Länge::N,നീളം,guhkkodat
2040,Länge::N,നീളം,kukkodâh
2041,Länge::N,നീളം,õllâdvuõtt
2042,Länge::N,നീളം,куххьквӯдт
2043,Höhe::N,ഉയരം,jalloe
2044,Höhe::N,ഉയരം,jalladahke
2045,Höhe::N,ഉയരം,alludahka
2046,Höhe::N,ഉയരം,allatvuohta
2047,Höhe::N,ഉയരം,allodat
2048,Höhe::N,ഉയരം,aḷodâh
2049,Höhe::N,ഉയരം,âlladvuõtt
2050,Höhe::N,ഉയരം,э̄ллвӯдт
2051,Gewicht::N,കട്ടി,leavloe
2052,Gewicht::N,കട്ടി,dædda
2053,Gewicht::N,കട്ടി,låssudahka
2054,Gewicht::N,കട്ടി,deaddu
2055,Gewicht::N,കട്ടി,tiäd'du
2056,Gewicht::N,കട്ടി,teäd'd
2057,Gewicht::N,കട്ടി,тя̄ннт
2058,Gewicht::N,കട്ടി,вӣссь
2059,Menge::N,അളവ്,mierie
2060,Menge::N,അളവ്,ållo
2061,Menge::N,അളവ്,mearri
2062,Menge::N,അളവ്,doahkki
2063,Menge::N,അളവ്,meeṛi
2064,Menge::N,അളവ്,tukk
2065,Menge::N,അളവ്,mie´rr
2066,Menge::N,അളവ്,туххк
2067,Menge::N,അളവ്,ла̄ннҍт
2068,Haufen::N,കൂമ്പാരം,deava
2069,Haufen::N,കൂമ്പാരം,håevkie
2070,Haufen::N,കൂമ്പാരം,hårre
2071,Haufen::N,കൂമ്പാരം,látna
2072,Haufen::N,കൂമ്പാരം,laaṇâ
2073,Haufen::N,കൂമ്പാരം,laađđ
2074,Haufen::N,കൂമ്പാരം,поанн
2075,Reihe::N,വരി,raajroe
2076,Reihe::N,വരി,rájddo
2077,Reihe::N,വരി,gurgadas
2078,Reihe::N,വരി,kuáḷus
2079,Reihe::N,വരി,riâd'd
2080,Reihe::N,വരി,по̄ллт
2081,Boot::N,ബോട്ട്,vïnhtse
2082,Boot::N,ബോട്ട്,vanás
2083,Boot::N,ബോട്ട്,vanntsa
2084,Boot::N,ബോട്ട്,fanas
2085,Boot::N,ബോട്ട്,voonâs
2086,Boot::N,ബോട്ട്,käärbis
2087,Boot::N,ബോട്ട്,võõnâs
2088,Boot::N,ബോട്ട്,вэнс
2089,Ruder::N,പങ്കായം,aajroe
2090,Ruder::N,പങ്കായം,ájrro
2091,Ruder::N,പങ്കായം,áiru
2092,Ruder::N,പങ്കായം,áiru
2093,Ruder::N,പങ്കായം,äirr
2094,Ruder::N,പങ്കായം,а̄ррьй
2095,Schlitten::N,ഉരുളില്ലാവണ്ടി,slærra
2096,Schlitten::N,ഉരുളില്ലാവണ്ടി,tjïelhke
2097,Schlitten::N,ഉരുളില്ലാവണ്ടി,gieris
2098,Schlitten::N,ഉരുളില്ലാവണ്ടി,tjielkká
2099,Schlitten::N,ഉരുളില്ലാവണ്ടി,gielká
2100,Schlitten::N,ഉരുളില്ലാവണ്ടി,kiäl'kká
2101,Schlitten::N,ഉരുളില്ലാവണ്ടി,saan
2102,Schlitten::N,ഉരുളില്ലാവണ്ടി,ǩeâlkk
2103,Schlitten::N,ഉരുളില്ലാവണ്ടി,со̄а̄н
2104,Ski::N,ഹിമപാദുകം,treavka
2105,Ski::N,ഹിമപാദുകം,sabek
2106,Ski::N,ഹിമപാദുകം,sabet
2107,Ski::N,ഹിമപാദുകം,saaveeh
2108,Ski::N,ഹിമപാദുകം,koolâs
2109,Ski::N,ഹിമപാദുകം,коаллас
2110,Ski::N,ഹിമപാദുകം,са̄вехь
2111,Lagerfeuer::N,തീ,dålle
2112,Lagerfeuer::N,തീ,sajijdållå
2113,Lagerfeuer::N,തീ,dolla
2114,Lagerfeuer::N,തീ,tullâ
2115,Lagerfeuer::N,തീ,toll
2116,Lagerfeuer::N,തീ,то̄лл
2117,Last::N,ഭാരം,maajsoe
2118,Last::N,ഭാരം,noade
2119,Last::N,ഭാരം,guorbmi
2120,Last::N,ഭാരം,kye'rmi
2121,Last::N,ഭാരം,nue´đđ
2122,Last::N,ഭാരം,kue´rmm
2123,Last::N,ഭാരം,нуэдът
2124,Gang::N,നടത്തം,vaedtseme
2125,Gang::N,നടത്തം,mannulahka
2126,Gang::N,നടത്തം,johtu
2127,Gang::N,നടത്തം,jotteem
2128,Gang::N,നടത്തം,joto
2129,Gang::N,നടത്തം,jäl'lmõš
2130,Gang::N,നടത്തം,ёадтмушш
2131,Gang::N,നടത്തം,ёадтҌмушш
2132,Schritt::N,ചുവട്,sïlle
2133,Schritt::N,ചുവട്,lávkke
2134,Schritt::N,ചുവട്,lávki
2135,Schritt::N,ചുവട്,lävkki
2136,Schritt::N,ചുവട്,läu´ǩǩ
2137,Schritt::N,ചുവട്,ла̄ффьк
2138,Norden::N,വടക്ക്,noerhte
2139,Norden::N,വടക്ക്,nuortta
2140,Norden::N,വടക്ക്,davvi
2141,Norden::N,വടക്ക്,taṿe
2142,Norden::N,വടക്ക്,tâ´vv
2143,Norden::N,വടക്ക്,таввял
2144,Süden::N,തെക്ക്,åarjel
2145,Süden::N,തെക്ക്,oarjje
2146,Süden::N,തെക്ക്,lulli
2147,Süden::N,തെക്ക്,mäddi
2148,Süden::N,തെക്ക്,kesipieg'gâ
2149,Süden::N,തെക്ക്,saujj
2150,Süden::N,തെക്ക്,со̄а̄ййв
2151,Westen::N,പടിഞ്ഞാറ്,jillie
2152,Westen::N,പടിഞ്ഞാറ്,alle
2153,Westen::N,പടിഞ്ഞാറ്,oarji
2154,Westen::N,പടിഞ്ഞാറ്,uár'ji
2155,Westen::N,പടിഞ്ഞാറ്,viõstâr
2156,Westen::N,പടിഞ്ഞാറ്,вуэрьял
2157,Osten::N,കിഴക്ക്,luvlie
2158,Osten::N,കിഴക്ക്,lulle
2159,Osten::N,കിഴക്ക്,nuorta
2160,Osten::N,കിഴക്ക്,nuor'ttâ
2161,Osten::N,കിഴക്ക്,nuõrti
2162,Osten::N,കിഴക്ക്,нуҏҏьт
2163,Holz::N,തടി,moere
2164,Holz::N,തടി,muorra
2165,Holz::N,തടി,muorra
2166,Holz::N,തടി,muoṛâ
2167,Holz::N,തടി,muõrr
2168,Holz::N,തടി,мӯрр
2169,Brett::N,ബോർഡ്,fealloe
2170,Brett::N,ബോർഡ്,fiello
2171,Brett::N,ബോർഡ്,lávdi
2172,Brett::N,ബോർഡ്,lyev'di
2173,Brett::N,ബോർഡ്,lu´vdd
2174,Brett::N,ബോർഡ്,лаййт
2175,Platte::N,തകിട്,spaagkoe
2176,Platte::N,തകിട്,skierro
2177,Platte::N,തകിട്,skearru
2178,Platte::N,തകിട്,ráptu
2179,Platte::N,തകിട്,ка̄ррьт
2180,Stütze::N,താങ്ങ്,dovtege
2181,Stütze::N,താങ്ങ്,dåarjege
2182,Stütze::N,താങ്ങ്,tsagge
2183,Stütze::N,താങ്ങ്,nihta
2184,Stütze::N,താങ്ങ്,duvdda
2185,Stütze::N,താങ്ങ്,caggi
2186,Stütze::N,താങ്ങ്,cagge
2187,Stütze::N,താങ്ങ്,cõgldõk
2188,Stütze::N,താങ്ങ്,стуэлльп
2189,Stange::N,കമ്പ്,staavra
2190,Stange::N,കമ്പ്,stággo
2191,Stange::N,കമ്പ്,hålggå
2192,Stange::N,കമ്പ്,stávrá
2193,Stange::N,കമ്പ്,stággu
2194,Stange::N,കമ്പ്,čuálgui
2195,Stange::N,കമ്പ്,kaŋgg
2196,Stange::N,കമ്പ്,кэ̄ллт
2197,Stange::N,കമ്പ്,пе̄лльк
2198,Stock::N,വടി,galte
2199,Stock::N,വടി,klåbpoe
2200,Stock::N,വടി,soabbe
2201,Stock::N,വടി,soabbi
2202,Stock::N,വടി,suáb'bi
2203,Stock::N,വടി,suä´b'b
2204,Stock::N,വടി,суэммьп
2205,Stab::N,കുറുവടി,klaahka
2206,Stab::N,കുറുവടി,soabbe
2207,Stab::N,കുറുവടി,soabbi
2208,Stab::N,കുറുവടി,suáb'bi
2209,Stab::N,കുറുവടി,suä´b'b
2210,Stab::N,കുറുവടി,суэммьп
2211,Rohr::N,കുഴൽ,gïrse
2212,Rohr::N,കുഴൽ,båhttså
2213,Rohr::N,കുഴൽ,bohcci
2214,Rohr::N,കുഴൽ,poccee
2215,Rohr::N,കുഴൽ,puu´lčiǩ
2216,Rohr::N,കുഴൽ,туррьп
2217,Haus::N,വീട്,ståapoe
2218,Haus::N,വീട്,goahte
2219,Haus::N,വീട്,stohpu
2220,Haus::N,വീട്,tááḷu
2221,Haus::N,വീട്,tääll
2222,Haus::N,വീട്,пэ̄ҏҏт
2223,Heim::N,വീട്,hïejme
2224,Heim::N,വീട്,viesso
2225,Heim::N,വീട്,ruoktu
2226,Heim::N,വീട്,päikki
2227,Heim::N,വീട്,päi´ǩǩ
2228,Heim::N,വീട്,пэ̄ҏҏт
2229,Ofen::N,സ്റ്റൌ,vuebnie
2230,Ofen::N,സ്റ്റൌ,vuodná
2231,Ofen::N,സ്റ്റൌ,vuobnne
2232,Ofen::N,സ്റ്റൌ,uvdna
2233,Ofen::N,സ്റ്റൌ,uvnâ
2234,Ofen::N,സ്റ്റൌ,ǩiiuǥân
2235,Ofen::N,സ്റ്റൌ,пе̄ххц
2236,Ofen::N,സ്റ്റൌ,кыввкан
2237,Fußboden::N,തറ,guelpie
2238,Fußboden::N,തറ,guolbbe
2239,Fußboden::N,തറ,láhtti
2240,Fußboden::N,തറ,šalde
2241,Fußboden::N,തറ,šâ´ldd
2242,Fußboden::N,തറ,шалльт
2243,Tisch::N,മേശ,buertie
2244,Tisch::N,മേശ,bievdde
2245,Tisch::N,മേശ,beavdi
2246,Tisch::N,മേശ,pevdi
2247,Tisch::N,മേശ,på´rdd
2248,Tisch::N,മേശ,stue´ll
2249,Tisch::N,മേശ,туэлль
2250,Stuhl::N,കസേര,stovle
2251,Stuhl::N,കസേര,ståvllå
2252,Stuhl::N,കസേര,stuollu
2253,Stuhl::N,കസേര,stovli
2254,Stuhl::N,കസേര,stuu´l
2255,Stuhl::N,കസേര,стула
2256,Wiege::N,തൊട്ടിൽ,gïerhkeme
2257,Wiege::N,തൊട്ടിൽ,vuoggo
2258,Wiege::N,തൊട്ടിൽ,geaŧŧu
2259,Wiege::N,തൊട്ടിൽ,geaktu
2260,Wiege::N,തൊട്ടിൽ,gietkka
2261,Wiege::N,തൊട്ടിൽ,kiäh'tu
2262,Wiege::N,തൊട്ടിൽ,vogga
2263,Wiege::N,തൊട്ടിൽ,кӣткэм
2264,Bett::N,കിടക്ക,seangkoe
2265,Bett::N,കിടക്ക,sæŋŋga
2266,Bett::N,കിടക്ക,seaŋga
2267,Bett::N,കിടക്ക,seŋgâ
2268,Bett::N,കിടക്ക,sââ´jj
2269,Bett::N,കിടക്ക,вуэдтӭмсайй
2270,Regal::N,ഷെൽഫ്,hælla
2271,Regal::N,ഷെൽഫ്,hilldo
2272,Regal::N,ഷെൽഫ്,hildu
2273,Regal::N,ഷെൽഫ്,ildee
2274,Regal::N,ഷെൽഫ്,i´lddi
2275,Regal::N,ഷെൽഫ്,ылльтэ
2276,Kiste::N,പെട്ടി,aeskie
2277,Kiste::N,പെട്ടി,kássa
2278,Kiste::N,പെട്ടി,kássa
2279,Kiste::N,പെട്ടി,árkku
2280,Kiste::N,പെട്ടി,ču´ǩǩ
2281,Kiste::N,പെട്ടി,чуххьк
2282,Fenster::N,ജനൽ,klaase
2283,Fenster::N,ജനൽ,vinndek
2284,Fenster::N,ജനൽ,láse
2285,Fenster::N,ജനൽ,laasâ
2286,Fenster::N,ജനൽ,ikkân
2287,Fenster::N,ജനൽ,эххкан
2288,Tür::N,വാതിൽ,okse
2289,Tür::N,വാതിൽ,uksa
2290,Tür::N,വാതിൽ,uksa
2291,Tür::N,വാതിൽ,uksâ
2292,Tür::N,വാതിൽ,uhss
2293,Tür::N,വാതിൽ,уккс
2294,Tor::N,കവാടം,okse
2295,Tor::N,കവാടം,pårttå
2296,Tor::N,കവാടം,uksa
2297,Tor::N,കവാടം,poarta
2298,Tor::N,കവാടം,porttâ
2299,Tor::N,കവാടം,uustõk
2300,Tor::N,കവാടം,čuâlluhss
2301,Tor::N,കവാടം,уккс
2302,Zaun::N,വേലി,haakene
2303,Zaun::N,വേലി,jerra
2304,Zaun::N,വേലി,gárdde
2305,Zaun::N,വേലി,áidi
2306,Zaun::N,വേലി,äiđi
2307,Zaun::N,വേലി,äidd
2308,Zaun::N,വേലി,čuâll
2309,Zaun::N,വേലി,а̄ййт
2310,Dach::N,മേൽക്കുര,rehpie
2311,Dach::N,മേൽക്കുര,dæhkko
2312,Dach::N,മേൽക്കുര,gáhttu
2313,Dach::N,മേൽക്കുര,káttu
2314,Dach::N,മേൽക്കുര,laakk
2315,Dach::N,മേൽക്കുര,пэ̄ҏҏтэ̄ля
2316,Dach::N,മേൽക്കുര,кры̄ша
2317,Leiter::N,ഏണി,raajtere
2318,Leiter::N,ഏണി,tjajmos
2319,Leiter::N,ഏണി,boagos
2320,Leiter::N,ഏണി,ráidalas
2321,Leiter::N,ഏണി,raidlâs
2322,Leiter::N,ഏണി,лествец
2323,Besen::N,ചൂല്,saehpie
2324,Besen::N,ചൂല്,gaerpene
2325,Besen::N,ചൂല്,njáman
2326,Besen::N,ചൂല്,luvdá
2327,Besen::N,ചൂല്,luvdá
2328,Besen::N,ചൂല്,västt
2329,Besen::N,ചൂല്,ва̄сст
2330,Spaten::N,തൂമ്പ,gåajvoe
2331,Spaten::N,തൂമ്പ,spádá
2332,Spaten::N,തൂമ്പ,goajvvo
2333,Spaten::N,തൂമ്പ,goaivu
2334,Spaten::N,തൂമ്പ,kuái'vu
2335,Spaten::N,തൂമ്പ,kuäivv
2336,Spaten::N,തൂമ്പ,куаййв
2337,Schaufel::N,തൂമ്പ,gåajvoe
2338,Schaufel::N,തൂമ്പ,gåjvun
2339,Schaufel::N,തൂമ്പ,goajvvo
2340,Schaufel::N,തൂമ്പ,goaivu
2341,Schaufel::N,തൂമ്പ,kuái'vu
2342,Schaufel::N,തൂമ്പ,kuäivv
2343,Schaufel::N,തൂമ്പ,куаййв
2344,Gabel::N,മുൾക്കത്തി,tjåagka
2345,Gabel::N,മുൾക്കത്തി,gáffil
2346,Gabel::N,മുൾക്കത്തി,káffal
2347,Gabel::N,മുൾക്കത്തി,kaahvâl
2348,Gabel::N,മുൾക്കത്തി,velkk
2349,Gabel::N,മുൾക്കത്തി,а̄лльс
2350,Löffel::N,സ്പൂൺ,buste
2351,Löffel::N,സ്പൂൺ,bassti
2352,Löffel::N,സ്പൂൺ,baste
2353,Löffel::N,സ്പൂൺ,pastem
2354,Löffel::N,സ്പൂൺ,pâ´sttem
2355,Löffel::N,സ്പൂൺ,пасьтэмь
2356,Messer::N,കത്തി,nejpie
2357,Messer::N,കത്തി,nijbbe
2358,Messer::N,കത്തി,niibi
2359,Messer::N,കത്തി,nijbe
2360,Messer::N,കത്തി,nei´bb
2361,Messer::N,കത്തി,ныййп
2362,Nagel::N,ആണി,spæjhkere
2363,Nagel::N,ആണി,spiger
2364,Nagel::N,ആണി,návlle
2365,Nagel::N,ആണി,spiikkár
2366,Nagel::N,ആണി,spijkkár
2367,Nagel::N,ആണി,näu´ll
2368,Nagel::N,ആണി,на̄ввьл
2369,Netz::N,വല,viermie
2370,Netz::N,വല,viermme
2371,Netz::N,വല,næhtta
2372,Netz::N,വല,fierbmi
2373,Netz::N,വല,viermi
2374,Netz::N,വല,säi´mm
2375,Netz::N,വല,нӯжхьт
2376,Haken::N,കൊളുത്ത്,kruehkie
2377,Haken::N,കൊളുത്ത്,ruohkke
2378,Haken::N,കൊളുത്ത്,vagge
2379,Haken::N,കൊളുത്ത്,roahkki
2380,Haken::N,കൊളുത്ത്,faggi
2381,Haken::N,കൊളുത്ത്,kuák'ki
2382,Haken::N,കൊളുത്ത്,kuä´ǩ'ǩ
2383,Haken::N,കൊളുത്ത്,ва̄ӈӈк
2384,Haken::N,കൊളുത്ത്,куэххьк
2385,Griff::N,കൈപ്പിടി,rehpie
2386,Griff::N,കൈപ്പിടി,taatje
2387,Griff::N,കൈപ്പിടി,gavlla
2388,Griff::N,കൈപ്പിടി,guottáldahka
2389,Griff::N,കൈപ്പിടി,geavja
2390,Griff::N,കൈപ്പിടി,novdâ
2391,Griff::N,കൈപ്പിടി,nõđđ
2392,Griff::N,കൈപ്പിടി,kå´ǧǧ
2393,Griff::N,കൈപ്പിടി,нэ̄дт
2394,Schloss::N,പൂട്ട്,laesie
2395,Schloss::N,പൂട്ട്,lássa
2396,Schloss::N,പൂട്ട്,lohkka
2397,Schloss::N,പൂട്ട്,lukkâ
2398,Schloss::N,പൂട്ട്,lokk
2399,Schloss::N,പൂട്ട്,ло̄ххк
2400,Bild::N,ചിത്രം,guvvie
2401,Bild::N,ചിത്രം,gåvvå
2402,Bild::N,ചിത്രം,govva
2403,Bild::N,ചിത്രം,koṿe
2404,Bild::N,ചിത്രം,kartt
2405,Bild::N,ചിത്രം,картина
2406,Figur::N,കണക്ക്,guvvie
2407,Figur::N,കണക്ക്,gåvos
2408,Figur::N,കണക്ക്,figuvrra
2409,Figur::N,കണക്ക്,figuvra
2410,Figur::N,കണക്ക്,kovos
2411,Figur::N,കണക്ക്,kuâŋas
2412,Puppe::N,പാവ,dåahka
2413,Puppe::N,പാവ,dåhkko
2414,Puppe::N,പാവ,doahkko
2415,Puppe::N,പാവ,dohkká
2416,Puppe::N,പാവ,duhkká
2417,Puppe::N,പാവ,kuuhlaž
2418,Puppe::N,പാവ,кукла
2419,Beutel::N,ബാഗ്,voessetje
2420,Beutel::N,ബാഗ്,påvsså
2421,Beutel::N,ബാഗ്,seahkaš
2422,Beutel::N,ബാഗ്,bursa
2423,Beutel::N,ബാഗ്,guhkkár
2424,Beutel::N,ബാഗ്,čooṿâs
2425,Beutel::N,ബാഗ്,siâk'k
2426,Beutel::N,ബാഗ്,kå´ššel
2427,Beutel::N,ബാഗ്,ве̄ҏҏц
2428,Bündel::N,കെട്ട്,paantje
2429,Bündel::N,കെട്ട്,buduk
2430,Bündel::N,കെട്ട്,gurppe
2431,Bündel::N,കെട്ട്,gihppu
2432,Bündel::N,കെട്ട്,kiäs'tu
2433,Bündel::N,കെട്ട്,šnâpp
2434,Bündel::N,കെട്ട്,пуччк
2435,Tasche::N,ബാഗ്,veaskoe
2436,Tasche::N,ബാഗ്,væssko
2437,Tasche::N,ബാഗ്,lávkka
2438,Tasche::N,ബാഗ്,lávka
2439,Tasche::N,ബാഗ്,seahkka
2440,Tasche::N,ബാഗ്,lavkkâ
2441,Tasche::N,ബാഗ്,laukk
2442,Tasche::N,ബാഗ്,суӎӎьк
2443,Tasche::N,ബാഗ്,ло̄а̄ффк
2444,Eimer::N,ബക്കറ്റ്,bæhtoe
2445,Eimer::N,ബക്കറ്റ്,skiello
2446,Eimer::N,ബക്കറ്റ്,skállu
2447,Eimer::N,ബക്കറ്റ്,eebir
2448,Eimer::N,ബക്കറ്റ്,skääll
2449,Eimer::N,ബക്കറ്റ്,е̄мьперь
2450,Deckel::N,ഉറ,luehkie
2451,Deckel::N,ഉറ,låhkke
2452,Deckel::N,ഉറ,lohkki
2453,Deckel::N,ഉറ,lokke
2454,Deckel::N,ഉറ,lå´ǩǩ
2455,Deckel::N,ഉറ,ко̄а̄ххтнэсс
2456,Geschirr::N,പിഞ്ഞാണം,lihtie
2457,Geschirr::N,പിഞ്ഞാണം,lihte
2458,Geschirr::N,പിഞ്ഞാണം,lihtit
2459,Geschirr::N,പിഞ്ഞാണം,litte
2460,Geschirr::N,പിഞ്ഞാണം,kärldõk
2461,Geschirr::N,പിഞ്ഞാണം,ка̄ррь
2462,Sack::N,ചാക്ക്,voesse
2463,Sack::N,ചാക്ക്,vuossa
2464,Sack::N,ചാക്ക്,seahkka
2465,Sack::N,ചാക്ക്,sekkâ
2466,Sack::N,ചാക്ക്,siâk'k
2467,Sack::N,ചാക്ക്,ве̄ҏҏц
2468,Tasse::N,കപ്പ്,guksie
2469,Tasse::N,കപ്പ്,gåhppå
2470,Tasse::N,കപ്പ്,gohppu
2471,Tasse::N,കപ്പ്,pollo
2472,Tasse::N,കപ്പ്,kopp
2473,Tasse::N,കപ്പ്,на̄ххьп
2474,Topf::N,പാത്രം,baetie
2475,Topf::N,പാത്രം,krovhte
2476,Topf::N,പാത്രം,rujtta
2477,Topf::N,പാത്രം,giebbme
2478,Topf::N,പാത്രം,báhti
2479,Topf::N,പാത്രം,gievdni
2480,Topf::N,പാത്രം,pääti
2481,Topf::N,പാത്രം,kruâitt
2482,Topf::N,പാത്രം,кӣммьн
2483,Kessel::N,കെറ്റ്ല്,giebnie
2484,Kessel::N,കെറ്റ്ല്,skallo
2485,Kessel::N,കെറ്റ്ല്,giebbme
2486,Kessel::N,കെറ്റ്ല്,gieđbmi
2487,Kessel::N,കെറ്റ്ല്,kiem'ni
2488,Kessel::N,കെറ്റ്ല്,ǩie´mnn
2489,Kessel::N,കെറ്റ്ല്,кӣммьн
2490,Essen::N,ആഹാരസമയം,åesie
2491,Essen::N,ആഹാരസമയം,beapmoe
2492,Essen::N,ആഹാരസമയം,biebbmo
2493,Essen::N,ആഹാരസമയം,borramuš
2494,Essen::N,ആഹാരസമയം,purrâmâš
2495,Essen::N,ആഹാരസമയം,porrmõš
2496,Essen::N,ആഹാരസമയം,по̄ррмушш
2497,Nahrung::N,ഭക്ഷണം,beapmoe
2498,Nahrung::N,ഭക്ഷണം,biebbmo
2499,Nahrung::N,ഭക്ഷണം,biebmu
