,Concept_ID,hr,kn
1110,füllen::V,napuniti,ತುಂಬಿಸು
1111,einwickeln::V,umotati,ಹೊದಿಸು
1112,einwickeln::V,zamotati,ಹೊದಿಸು
1113,tragen::V,nositi,ಹೊರು
1114,schleppen::V,tegliti,ಜಗ್ಗು
1115,ziehen::V,vući,ಎಳೆ
1116,aufbewahren::V,čuvati,ಇಟ್ಟುಕೊ
1117,werfen::V,bacati,ಎಸೆ
1118,fangen::V,loviti,ಹಿಡಿ
1119,fangen::V,hvatati,ಹಿಡಿ
1120,packen::V,ščepati,ಸೆಳೆ
1121,packen::V,zgrabiti,ಸೆಳೆ
1122,verstecken::V,sakriti,ಮುಚ್ಚಿಡು
1123,teilen::V,podijeliti,ವಿಭಜಿಸು
1124,schicken::V,slati,ಕಳುಹಿಸು
1125,bringen::V,donijeti,ತರು
1126,hinzufügen::V,dodati,ಕೂಡಿಸು
1127,hinzufügen::V,pridati,ಕೂಡಿಸು
1128,bekommen::V,dobiti,ಸಂಪಾದಿಸು
1129,erhalten::V,primiti,ಪಡೆ
1130,nehmen::V,uzeti,ಹಿಡಿ
1131,wählen::V,izabrati,ಆರಿಸು
1132,auswählen::V,odabrati,ಆಯಿ
1133,bewahren::V,sačuvati,ರಕ್ಷಿಸಿಡು
1134,behindern::V,smetati,ಅಡ್ಡಿಮಾಡು
1135,verderben::V,pokvariti,ಕೆಡಿಸು
1136,beschädigen::V,oštetiti,ಹಾಳುಮಾಡು
1137,zerbrechen::V,razbiti,ಮುರಿ
1138,zerbrechen::V,prelomiti,ಮುರಿ
1139,zerreißen::V,poderati,ಸೀಳು
1140,zerreißen::V,rastrgnuti,ಸೀಳು
1141,zerstören::V,razoriti,ಅಳಿಸು
1142,zerstören::V,razrušiti,ಅಳಿಸು
1143,verbrennen::V,spaliti,ಸುಡು
1144,verbrennen::V,sagorjeti,ಸುಡು
1145,geben::V,dati,ಕೊಡು
1146,reichen::V,pružiti,ಕೊಡು
1147,schenken::V,darivati,ಅರ್ಪಿಸು
1148,versprechen::V,obećati,ವಾಗ್ದಾನಮಾಡು
1149,wünschen::V,željeti,ಬಯಸು
1150,loben::V,hvaliti,ಹೊಗಳು
1151,küssen::V,ljubiti,ಚುಂಬಿಸು
1152,wiegen::V,njihati,ತೂಗು
1153,wiegen::V,ljuljati,ತೂಗು
1154,zudecken::V,pokriti,ಹಾಸು
1155,wecken::V,probuditi,ಎಬ್ಬಿಸು
1156,zeigen::V,pokazati,ತೋರಿಸು
1157,führen::V,voditi,ದಾರಿತೋರಿಸು
1158,lehren::V,učiti,ಕಲಿಸು
1159,unterrichten::V,poučiti,ಬೋಧಿಸು
1160,aufziehen::V,uzgajati,ಸಲಹು
1161,leiten::V,upravljati,ಮುಂದಾಳಾಗಿರು 
1162,antreiben::V,natjeravati,ಓಡಿಸು
1163,lassen::V,dati,ಮಾಡಲುಬಿಡು
1164,einladen::V,pozvati,ಆಹ್ವಾನಿಸು
1165,vereinigen::V,ujediniti,ಒಂದಾಗು
1166,besuchen::V,posjetiti,ಭೇಟಿಯಾಗು
1167,treffen::V,sresti,ಸಂಧಿಸು
1168,sich versammeln::V,okupiti se,ನೆರೆ
1169,spielen::V,igrati se,ಆಡು
1170,singen::V,pjevati,ಹಾಡು
1171,tanzen::V,plesati,ಕುಣಿ
1172,sich trennen::V,razići se,ಪ್ರತ್ಯೇಮಾಡು
1173,verlassen::V,ostaviti,ಕಳೆ
1174,verlassen::V,napustiti,ಕಳೆ
1175,retten::V,spasiti,ರಕ್ಷಿಸು
1176,bewachen::V,čuvati,ಕಾಪಾಡು
1177,bewachen::V,stražariti,ಕಾಪಾಡು
1178,schützen::V,čuvati,ಸಂರಕ್ಷಿಸು
1179,verteidigen::V,obraniti,ಕಾಪಿಡು
1180,sich schlagen::V,biti se,ಕಿತ್ತಾಟ
1181,sich schlagen::V,udariti se,ಕಿತ್ತಾಟ
1182,schießen::V,pucati,ಎಸೆ
1183,schießen::V,strijeljati,ಎಸೆ
1184,siegen::V,pobijediti,ಗೆಲ್ಲು
1185,ärgern::V,ljutiti,ರೇಗಿಸು
1186,schlagen::V,biti,ಹೊಡೆ
1187,schlagen::V,udariti,ಹೊಡೆ
1188,treten::V,šutnuti,ಒದೆ
1189,stechen::V,ubosti,ಚುಚ್ಚು
1190,stoßen::V,gurnuti,ತಳ್ಳು
1191,stehlen::V,ukrasti,ಕದಿ
1192,stören::V,smetati,ಕತಕು
1193,belästigen::V,smetati,ತೊಂದರೆ
1194,belästigen::V,dosaditi,ತೊಂದರೆ
1195,verbergen::V,skriti,ಮರೆಮಾಜು
1196,täuschen::V,obmanuti,ಠಕ್ಕಿಸು
1197,betrügen::V,prevarati,ವಂಚಿಸು
1198,töten::V,ubiti,ಕೊಲ್ಲು
1199,wohnen::V,stanovati,ವಾಸಿಸು
1200,arbeiten::V,raditi,ಕೆಲಸ ಮಾಡು
1201,sammeln::V,sabrati,ಸಂಚಯಿಸು
1202,pflücken::V,ubrati,ಬಿಡಿಸು
1203,jagen::V,loviti,ಬೇಟೆಯಾಡು
1204,fischen::V,ribati,ಮೀನು ಹಿಡಿ
1205,fischen::V,loviti ribu,ಮೀನು ಹಿಡಿ
1206,fassen::V,uloviti,ಹಿಡಿ
1207,hüten::V,pasti,ಗುಂಪುಸೇರಿಸು
1208,treiben::V,goniti,ದಬ್ಬು
1209,anbinden::V,privezati,ಬಿಗಿ
1210,füttern::V,hraniti,ಮೇಯಿಸು
1211,melken::V,musti,ಹಾಲು ಕರೆ
1212,hacken::V,sjeckati,ತುಂಡರಿಸು
1213,gießen::V,politi,ನೀರುಹಾಕು
1214,reifen::V,sazreti,ಕಳಿ
1215,zubereiten::V,prigotoviti,ಅಡಿಗೆಮಾಡು
1216,kochen::V,kuhati,ಅಡು
1217,backen::V,peći,ಬೇಯಿಸು
1218,braten::V,peći,ಕರಿ
1219,braten::V,pržiti,ಕರಿ
1220,umrühren::V,promiješati,ಕಲಕು
1221,stricken::V,plesti,ಹೆಣೆ
1222,nähen::V,šiti,ಹೊಲಿ
1223,färben::V,obojiti,ಬಣ್ಣ ಹತ್ತು
1224,reinigen::V,očistiti,ಸ್ವಚ್ಛಮಾಡು
1225,reinigen::V,počistiti,ಸ್ವಚ್ಛಮಾಡು
1226,waschen::V,prati,ತೊಳೆ
1227,abwischen::V,otrti,ಒರಸು
1228,spülen::V,isprati,ಗಲಬರಿಸು
1229,spülen::V,oplakati,ಗಲಬರಿಸು
1230,fegen::V,mesti,ಗುಡಿಸು
1231,fegen::V,pomesti,ಗುಡಿಸು
1232,kehren::V,mesti,ಗುಡಿಸು
1233,baden::V,kupati se,ಸ್ನಾನಮಾಡು
1234,sich waschen::V,umiti se,ತೊಳೆ
1235,sich waschen::V,prati se,ತೊಳೆ
1236,ausziehen::V,svući,ಬಿಚ್ಚು
1237,anziehen::V,obući,ಹಾಕು
1238,sich anziehen::V,obući se,ಹಾಕು
1239,kämmen::V,češljati,ಬಾಚು
1240,schmücken::V,uresiti,ಅಲಂಕರಿಸು
1241,schmücken::V,nakititi,ಅಲಂಕರಿಸು
1242,sagen::V,reći,ಹೇಳು
1243,sagen::V,kazati,ಹೇಳು
1244,sprechen::V,govoriti,ನುಡಿ
1245,reden::V,govoriti,ನುಡಿ
1246,reden::V,besjediti,ನುಡಿ
1247,sich unterhalten::V,razgovarati se,ಹರಟೆ ಹೊಡಿ
1248,fragen::V,pitati,ವಿಚಾರಿಸು
1249,bitten::V,moliti,ಬೇಡು
1250,erzählen::V,ispričati,ಹೇಳು
1251,erzählen::V,pripovjediti,ಹೇಳು
1252,mitteilen::V,saopćiti,ತಿಳಿಸು
1253,nennen::V,nazvati,ಹೆಸರಿಡು
1254,rufen::V,zvati,ಕರೆ
1255,rufen::V,dozvati,ಕರೆ
1256,prahlen::V,hvalisati se,ಜಂಬ ಕೊಚ್ಚು
1257,übersetzen::V,prevesti,ಭಾಷಾಂತರಿಸು
1258,denken::V,misliti,ಯೋಚಿಸು
1259,glauben::V,vjerovati,ನಂಬು
1260,bemerken::V,zapaziti,ಗಮನಿಸು
1261,bemerken::V,primijetiti,ಗಮನಿಸು
1262,erkennen::V,prepoznati,ಗುರುತುಹಿಡಿ
1263,begreifen::V,pojmiti,ಗ್ರಹಿಸು
1264,begreifen::V,shvatiti,ಗ್ರಹಿಸು
1265,verstehen::V,razabrati,ಅರ್ಥಮಾಡಿಕೊ
1266,lernen::V,učiti se,ಕಲಿ
1267,wissen::V,znati,ಅರಿ
1268,sich erinnern an::V,sjetiti se,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1269,vergessen::V,zaboraviti,ಮರೆತುವಿಡು
1270,messen::V,mjeriti,ಅಳೆ
1271,zählen::V,brojiti,ಗಣಿಸು
1272,rechnen::V,računati,ಲೆಕ್ಕ ಹಾಕು
1273,lesen::V,čitati,ಓದು
1274,malen::V,slikati,ಬಿಡಿಸು
1275,zeichnen::V,crtati,ಬಿಡಿಸು
1276,schreiben::V,pisati,ಬರೆ
1277,besitzen::V,imati,ಒಡೆಯನಾಗಿರು
1278,besitzen::V,posjedovati,ಒಡೆಯನಾಗಿರು
1279,kaufen::V,kupiti,ಕೊಳ್ಳು
1280,verkaufen::V,prodati,ಕೊಡು
1281,verkaufen::V,raspačati,ಕೊಡು
1282,bezahlen::V,platiti,ಬೆಲೆತೆರು
1283,zahlen::V,plaćati,ಹಣವನ್ನುಕೊಡು
1284,beherrschen::V,vladati,ಅಧಿಕಾರ ನಡೆಸು
1285,beherrschen::V,gospodariti,ಅಧಿಕಾರ ನಡೆಸು
1286,ertragen::V,trpjeti,ಸಹಿಸು
1287,ertragen::V,podnijeti,ಸಹಿಸು
1288,Gehirn::N,,ಮಿದುಳು
