,Concept_ID,av,lv
1451,ehemalig::A,цебе́госеб,bijušais
1452,alt[Lebewesen]::A,хераб,пӧрысь
1453,alt[Lebewesen]::A,хераб,vecs
1454,jung::A,тӏинчӏаб,том
1455,jung::A,тӏинчӏаб,jauns
1456,jung::A,гӏолохъанаб,том
1457,jung::A,гӏолохъанаб,jauns
1458,arm::A,пакъираб,гӧль
1459,arm::A,пакъираб,nabags
1460,reich::A,бечедаб,озыр
1461,reich::A,бечедаб,bagāts
1462,bekannt::A,лъалеб,тӧдса
1463,bekannt::A,лъалеб,zināms
1464,bekannt::A,лъалеб,pazīstams
1465,berühmt::A,машгьураб,нималан
1466,berühmt::A,машгьураб,кывсян
1467,berühmt::A,машгьураб,slavens
1468,fremd::A,чияр,йӧз
1469,fremd::A,чияр,svešs
1470,verschieden::A,батӏи-батӏияб,абу ӧткодь
1471,verschieden::A,батӏи-батӏияб,разнӧй
1472,verschieden::A,батӏи-батӏияб,dažāds
1473,nah::A,гӏагарда бугеб,матыс
1474,nah::A,гӏагарда бугеб,tuvs
1475,fern::A,рикӏкӏадаб,ылі
1476,fern::A,рикӏкӏадаб,tāls
1477,linker::A,квегӏаб,шуйга
1478,linker::A,квегӏаб,kreisais
1479,rechter::A,кваранаб,веськыд
1480,rechter::A,кваранаб,labais
1481,anderer::A,батӏияб,мукӧд
1482,anderer::A,батӏияб,otrs
1483,erster::A,тӏоцебесеб,медводдза
1484,erster::A,тӏоцебесеб,pirmais
1485,zweiter::A,кӏиабилеб,мӧд
1486,zweiter::A,кӏиабилеб,otrais
1487,dritter::A,лъабабилеб,коймӧд
1488,dritter::A,лъабабилеб,trešais
1489,letzter::A,ахирисеб,бӧръя
1490,letzter::A,ахирисеб,beidzamais
1491,allein::ADV,ялгъузго,ӧтка
1492,allein::ADV,ялгъузго,viens pats
1493,auf einmal::ADV,цихӏинтӏаго,ӧтпырйӧ
1494,auf einmal::ADV,цихӏинтӏаго,reizē
1495,zusammen::ADV,цойида,тшӧтш
1496,zusammen::ADV,цойида,kopā
1497,zusammen::ADV,цойида,vienviet
1498,plötzlich::ADV,цойидасанго,друг
1499,plötzlich::ADV,цойидасанго,pēkšņi
1500,sofort::ADV,гьебсагӏат,дзик пыр
1501,sofort::ADV,гьебсагӏат,tūlīt
1502,jetzt::ADV,гьанже,ӧні
1503,jetzt::ADV,гьанже,tagad
1504,heute::ADV,жакъа,талун
1505,heute::ADV,жакъа,šodien
1506,morgen::ADV,метер,аски
1507,morgen::ADV,метер,rīt
1508,bald::ADV,гьабсагӏаталъ,регыд
1509,bald::ADV,гьабсагӏаталъ,drīz
1510,dann::ADV,цинги,бӧрын
1511,dann::ADV,цинги,бӧрти
1512,dann::ADV,цинги,tad
1513,gestern::ADV,сон,тӧнлун
1514,gestern::ADV,сон,vakar
1515,einst::ADV,цин,ӧтчыд
1516,einst::ADV,цин,ӧтпыр
1517,einst::ADV,цин,citreiz
1518,damals::ADV,гьебмехалъ,сэки
1519,damals::ADV,гьебмехалъ,toreiz
1520,damals::ADV,гьебмехалда,сэки
1521,damals::ADV,гьебмехалда,toreiz
1522,danach::ADV,цинги,сэсся
1523,danach::ADV,цинги,pēc tam
1524,danach::ADV,хадуса,сэсся
1525,danach::ADV,хадуса,pēc tam
1526,vorher::ADV,цебе,войдӧр
1527,vorher::ADV,цебе,iepriekš
1528,vorher::ADV,цебе,pirms tam
1529,zuerst::ADV,тӏоцебе,войдӧр
1530,zuerst::ADV,тӏоцебе,vis'pirms
1531,einmal::ADV,цинцӏул,ӧтчыдысь
1532,einmal::ADV,цинцӏул,reiz
1533,einmal::ADV,цинцӏул,vienreiz
1534,einmal::ADV,цихӏин,ӧтчыдысь
1535,einmal::ADV,цихӏин,reiz
1536,einmal::ADV,цихӏин,vienreiz
1537,einmal::ADV,цоцӏул,ӧтчыдысь
1538,einmal::ADV,цоцӏул,reiz
1539,einmal::ADV,цоцӏул,vienreiz
1540,manchmal::ADV,олоцӏул,корсюрӧ
1541,manchmal::ADV,олоцӏул,dažkārt
1542,oft::ADV,гӏемерго,тшӧкыда
1543,oft::ADV,гӏемерго,bieži
1544,immer::ADV,кидаго,век
1545,immer::ADV,кидаго,allaž
1546,immer::ADV,кидаго,vien'mēr
1547,niemals::ADV,киданиги,оз некор
1548,niemals::ADV,киданиги,nemūžam
1549,hier::ADV,аниб,со
1550,hier::ADV,аниб,тонӧ
1551,hier::ADV,аниб,te
1552,hier::ADV,аниб,šeit
1553,hierhin::ADV,анибехун,татчӧ
1554,hierhin::ADV,анибехун,талань
1555,hierhin::ADV,анибехун,šurp
1556,hierhin::ADV,анибехун,uz šejieni
1557,von hier::ADV,гьаниса,тасянь
1558,von hier::ADV,гьаниса,no šejienes
1559,dort::ADV,гьениб,сэні
1560,dort::ADV,гьениб,tur
1561,dorthin::ADV,гьадаба,сэтчӧ
1562,dorthin::ADV,гьадаба,turp
1563,dorthin::ADV,гьадаба,uz turieni
1564,geradeaus::ADV,битӏутӏа,веськыда
1565,geradeaus::ADV,битӏутӏа,taisni uz priekšu
1566,vorwärts::ADV,цебехун,водзӧ
1567,vorwärts::ADV,цебехун,uz priekšu
1568,rückwärts::ADV,нахъ-нахъ,бӧрӧ
1569,rückwärts::ADV,нахъ-нахъ,atmuguriski
1570,zurück::ADV,нахъе,бӧр
1571,zurück::ADV,нахъе,atpakāļ
1572,unten::ADV,ахакь,улын
1573,unten::ADV,ахакь,уліын
1574,unten::ADV,ахакь,lejā
1575,unten::ADV,ахакь,apakšā
1576,unten::ADV,гъоркь,улын
1577,unten::ADV,гъоркь,уліын
1578,unten::ADV,гъоркь,lejā
1579,unten::ADV,гъоркь,apakšā
1580,hinab::ADV,эхебе,улӧ
1581,hinab::ADV,эхебе,увлан
1582,hinab::ADV,эхебе,uz leju
1583,oben::ADV,тӏад,вылын
1584,oben::ADV,тӏад,выліын
1585,oben::ADV,тӏад,virsū
1586,oben::ADV,тӏадехун,вылын
1587,oben::ADV,тӏадехун,выліын
1588,oben::ADV,тӏадехун,virsū
1589,hinauf::ADV,эхеде,выліӧ
1590,hinauf::ADV,эхеде,augšā
1591,hinauf::ADV,эхеде,uz augšu
1592,überall::ADV,кибго,быдлаын
1593,überall::ADV,кибго,visur
1594,ein wenig::ADV,дагьабго,неуна
1595,ein wenig::ADV,дагьабго,drusku
1596,kaum::ADV,хӏалалъ,мырдэм
1597,kaum::ADV,хӏалалъ,diezin vai
1598,sehr::ADV,кутакалда,зэв
1599,sehr::ADV,кутакалда,ļoti
1600,sehr::ADV,кутакалда,gaužām
1601,so::ADV,гьедин,тадз
1602,so::ADV,гьедин,сідз
1603,so::ADV,гьедин,tā
1604,so::ADV,гьедин,tik
1605,noch::ADV,жеги,на
1606,noch::ADV,жеги,нӧшта
1607,noch::ADV,жеги,vēl
1608,nur::ADV,гӏӣцӏго,куш
1609,nur::ADV,гӏӣцӏго,сӧмын
1610,nur::ADV,гӏӣцӏго,vien
1611,nur::ADV,гӏӣцӏго,tikai
1612,wieder::ADV,на́хъеги,бара
1613,wieder::ADV,на́хъеги,atkal
1614,vergebens::ADV,чӏалгӏаде,весьшӧрӧ
1615,vergebens::ADV,чӏалгӏаде,velti
1616,vor::PRP,цебе,водзын
1617,vor::PRP,цебе,priekš
1618,hinter::PRP,хадуса,бӧрнын
1619,hinter::PRP,хадуса,aiz
1620,unter::PRP,ахакь,улын
1621,unter::PRP,ахакь,zem
1622,unter::PRP,гъоркь,улын
1623,unter::PRP,гъоркь,zem
1624,neben::PRP,аскӏо,бердын
1625,neben::PRP,аскӏо,līdzās
1626,zwischen::PRP,гьоркьоб,костын
1627,zwischen::PRP,гьоркьоб,starp
1628,wegen::PRP,гьелда,вӧсна
1629,wegen::PRP,гьелда,pēc
1630,dies::PRN,гьаб,тайӧ
1631,dies::PRN,гьаб,šis
1632,dies::PRN,гьеб,тайӧ
1633,dies::PRN,гьеб,šis
1634,das::PRN,доб,ciйö
1635,das::PRN,доб,tas
1636,ich::PRN,дун,ме
1637,ich::PRN,дун,es
1638,du::PRN,дуца,тэ
1639,du::PRN,дуца,tu
1640,er::PRN,доб,сійӧ
1641,er::PRN,доб,viņš
1642,wir::PRN,ниж,ми
1643,wir::PRN,ниж,mēs
1644,ihr::PRN,нуж,тi
1645,ihr::PRN,нуж,jūs
1646,sie::PRN,дол,найö
1647,sie::PRN,дол,viņi
1648,sie::PRN,дол,viņas
1649,sie::PRN,эл,найö
1650,sie::PRN,эл,viņi
1651,sie::PRN,эл,viņas
1652,was::FPRN,щиб,мый
1653,was::FPRN,щиб,kas
1654,wer::FPRN,щиб,код
1655,wer::FPRN,щиб,kas
1656,wo::FADV,киб,кыті
1657,wo::FADV,киб,kur
1658,wo::FADV,кибехун,кыті
1659,wo::FADV,кибехун,kur
1660,wohin::FADV,кибехун,кытчӧ
1661,wohin::FADV,кибехун,kurp
1662,wohin::FADV,кибехун,uz kurieni
1663,wie::FADV,кин,кыдзи
1664,wie::FADV,кин,kā
1665,warum::FADV,щай,мыйла
1666,warum::FADV,щай,kāpēc
1667,wieviel::FNUM,кигӏан,кымын
1668,wieviel::FNUM,кигӏан,cik
1669,eins::NUM,цо,ӧтик
1670,eins::NUM,цо,viens
1671,zwei::NUM,кӏиго,кык
1672,zwei::NUM,кӏиго,divi
1673,drei::NUM,лъабго,куим
1674,drei::NUM,лъабго,trīs
1675,vier::NUM,ункъо,нель
1676,vier::NUM,ункъо,četri
1677,fünf::NUM,щуго,вит
1678,fünf::NUM,щуго,pieci
1679,sechs::NUM,анлъго,квайт
1680,sechs::NUM,анлъго,seši
1681,sieben::NUM,анкьго,сизим
1682,sieben::NUM,анкьго,septiņi
1683,acht::NUM,микьго,кӧкъямыс
1684,acht::NUM,микьго,astoņi
1685,neun::NUM,ичӏго,ӧкмыс
1686,neun::NUM,ичӏго,deviņi
1687,zehn::NUM,анцӏго,дас
1688,zehn::NUM,анцӏго,desmit
1689,elf::NUM,анцӏила цо,дас ӧтик
1690,elf::NUM,анцӏила цо,vienpadsmit
1691,zwölf::NUM,кӏиго-анцӏила,дас кык
1692,zwölf::NUM,кӏиго-анцӏила,divpadsmit
1693,zwanzig::NUM,къого,кызь
1694,zwanzig::NUM,къого,divdesmit
1695,dreißig::NUM,лъеберго,комын
1696,dreißig::NUM,лъеберго,trīsdesmit
1697,vierzig::NUM,кӏикъого,нелямын
1698,vierzig::NUM,кӏикъого,četrdesmit
1699,fünfzig::NUM,кӏикъо́ялда анцӏго,ветымын
1700,fünfzig::NUM,кӏикъо́ялда анцӏго,piecdesmit
1701,sechzig::NUM,лъабкъого,квайтымын
1702,sechzig::NUM,лъабкъого,sešdesmit
1703,siebzig::NUM,лъабкъо́ялда анцӏго,сизимдас
1704,siebzig::NUM,лъабкъо́ялда анцӏго,septiņdesmit
1705,achtzig::NUM,ункъого,кӧкъямысдас
1706,achtzig::NUM,ункъого,astoņdesmit
1707,neunzig::NUM,ункъоялда а́нцӏила,ӧкмысдас
1708,neunzig::NUM,ункъоялда а́нцӏила,deviņdesmit
1709,hundert::NUM,нусго,сё
1710,hundert::NUM,нусго,simt
1711,tausend::NUM,азарго,сюрс
1712,tausend::NUM,азарго,tūkstoš
1713,und::CNJ,ва,и
1714,und::CNJ,ва,un
1715,und::CNJ,-ги,и
1716,und::CNJ,-ги,un
1717,oder::CNJ,ялъуни,либӧ
1718,oder::CNJ,ялъуни,jeb
1719,stehen::V,бахъунчӏезе,сулавны
1720,stehen::V,бахъунчӏезе,stāvēt
1721,sitzen::V,гӏодов чӏезе,пукавны
1722,sitzen::V,гӏодов чӏезе,sēdēt
1723,liegen::V,бегизе,куйлыны
1724,liegen::V,бегизе,gulēt
1725,hängen::V,базе,ӧшавны
1726,hängen::V,базе,karāties
1727,werden::V,бахъине,лоны
1728,werden::V,бахъине,tapt
1729,passieren::V,лъугьине,лоны
1730,passieren::V,лъугьине,notikt
1731,passieren::V,лъугьа-бахъине,лоны
1732,passieren::V,лъугьа-бахъине,notikt
1733,beginnen::V,байбихьизе,кутчысьны
1734,beginnen::V,байбихьизе,кутны
1735,beginnen::V,байбихьизе,sākties
1736,enden::V,лъугӏизе,помасьны
1737,enden::V,лъугӏизе,beigties
1738,wechseln::V,хиса-басизе,вежсьыны
1739,wechseln::V,хиса-басизе,mainīties
1740,wechseln::V,хисизе,вежсьыны
1741,wechseln::V,хисизе,mainīties
1742,aufgehen[Sonne]::V,баккизе,петны
1743,aufgehen[Sonne]::V,баккизе,lēkt
1744,aufgehen[Sonne]::V,баккизе,uzlēkt
1745,untergehen[Sonne]::V,щинкӏизе,пуксьыны
1746,untergehen[Sonne]::V,щинкӏизе,noiet
1747,untergehen[Sonne]::V,щинкӏизе,rietēt
1748,scheinen[Sonne]::V,къалъ-къалъизе,югъявны
1749,scheinen[Sonne]::V,къалъ-къалъизе,югвидзны
1750,scheinen[Sonne]::V,къалъ-къалъизе,spīdēt
1751,donnern::V,гъугъазе,гымавны
1752,donnern::V,гъугъазе,dārdēt
1753,wehen::V,пуйзе,пӧльтны
1754,wehen::V,пуйзе,pūst
1755,strömen::V,чвахизе,киссьыны
1756,strömen::V,чвахизе,līt
1757,strömen::V,чвахизе,plūst
1758,fließen::V,чвахизе,визувтны
1759,fließen::V,чвахизе,tecēt
1760,sich drehen::V,сверизе,бергавны
1761,sich drehen::V,сверизе,grozīties
1762,schwanken::V,хьвагӏезе,легны
1763,schwanken::V,хьвагӏезе,лайкъявны
1764,schwanken::V,хьвагӏезе,līgoties
1765,schwanken::V,хьвагӏезе,grīļoties
1766,schwanken::V,багъа-бачаризе,легны
1767,schwanken::V,багъа-бачаризе,лайкъявны
1768,schwanken::V,багъа-бачаризе,līgoties
1769,schwanken::V,багъа-бачаризе,grīļoties
1770,schwingen::V,щвартӏезе,лайкъявны
1771,schwingen::V,щвартӏезе,люллявны
1772,schwingen::V,щвартӏезе,vēzēties
1773,fallen::V,бортизе,усьны
1774,fallen::V,бортизе,krist
1775,brennen::V,рекӏине,сотчыны
1776,brennen::V,рекӏине,degt
1777,rauchen::V,кӏкӏуй буризе,тшынӧдны
1778,rauchen::V,кӏкӏуй буризе,dūmot
1779,regnen::V,базе,зэрны
1780,regnen::V,базе,līt
1781,gefrieren::V,гӏу́низе,кынмыны
1782,gefrieren::V,гӏу́низе,sasalt
1783,tauen::V,биаризе,сывны
1784,tauen::V,биаризе,kust
1785,schmelzen::V,биине,сывны
1786,schmelzen::V,биине,kust
1787,schmelzen::V,биине,nokust
1788,trocknen::V,бакъвазе,косьмыны
1789,trocknen::V,бакъвазе,žūt
1790,trocknen::V,бакъвазе,kaltēties
1791,sieden::V,гьалдезе,пуны
1792,sieden::V,гьалдезе,virt
1793,sieden::V,гьалдезе,vārīties
1794,faulen::V,махӏцине,сісьмыны
1795,faulen::V,махӏцине,pūt
1796,faulen::V,махӏцине,trudēt
1797,verfaulen::V,туризе,сісьмыны
1798,verfaulen::V,туризе,sapūt
1799,verfaulen::V,туризе,satrūdēt
1800,reißen::V,бихъизе,орны
1801,reißen::V,бихъизе,plīst
1802,reißen::V,бихъизе,satrūkt
1803,versinken::V,гъанкъизе,вӧйны
1804,versinken::V,гъанкъизе,grimt
1805,versinken::V,гъанкъизе,nogrimt
1806,vergehen::V,базе,кольны
1807,vergehen::V,базе,ордйыны
1808,vergehen::V,базе,paiet
1809,vergehen::V,бахъизе,кольны
1810,vergehen::V,бахъизе,ордйыны
1811,vergehen::V,бахъизе,paiet
1812,vergehen::V,ине,кольны
1813,vergehen::V,ине,ордйыны
1814,vergehen::V,ине,paiet
1815,erscheinen::V,баккизе,петкӧдчыны
1816,erscheinen::V,баккизе,parādīties
1817,verschwinden::V,къине,бырны
1818,verschwinden::V,къине,nozust
1819,verschwinden::V,билизе,бырны
1820,verschwinden::V,билизе,nozust
1821,sinken::V,гӏодо́бе ккезе,вӧйны
1822,sinken::V,гӏодо́бе ккезе,kristies
1823,abnehmen::V,тӏаса камизе,чинны
1824,abnehmen::V,тӏаса камизе,noplakt
1825,abnehmen::V,тӏаса камизе,mazināties
1826,zunehmen::V,гӏемерлъизе,содны
1827,zunehmen::V,гӏемерлъизе,ыдждыны
1828,zunehmen::V,гӏемерлъизе,pieaugt
1829,zunehmen::V,гӏемерлъизе,pieņemties
1830,steigen::V,бахине,лыбны
1831,steigen::V,бахине,kāpt
1832,wachsen::V,кӏодолъизе,быдмыны
1833,wachsen::V,кӏодолъизе,augt
1834,glänzen::V,цӏвакизе,югъявны
1835,glänzen::V,цӏвакизе,дзирдавны
1836,glänzen::V,цӏвакизе,zaigot
1837,glänzen::V,цӏвакизе,laistīties
1838,funkeln::V,паркъезе,югъявны
1839,funkeln::V,паркъезе,дзирдавны
1840,funkeln::V,паркъезе,mirdzēt
1841,funkeln::V,паркъезе,dzirkstēt
1842,lärmen::V,хъудизе,жувгыны
1843,lärmen::V,хъудизе,ыугыны
1844,lärmen::V,хъудизе,шумитны
1845,lärmen::V,хъудизе,ālēties
1846,lärmen::V,хъудизе,trokšņot
1847,lärmen::V,чӏиргъдизе,жувгыны
1848,lärmen::V,чӏиргъдизе,ыугыны
1849,lärmen::V,чӏиргъдизе,шумитны
1850,lärmen::V,чӏиргъдизе,ālēties
1851,lärmen::V,чӏиргъдизе,trokšņot
1852,läuten::V,кьабизе,жургыны
1853,läuten::V,кьабизе,zvanīt
1854,klingeln::V,кьабизе,звӧнитны
1855,klingeln::V,кьабизе,zvanīt
1856,klirren::V,зваргъизе,гольскöдчыны
1857,klirren::V,зваргъизе,tinkšķēt
1858,klirren::V,зваргъизе,džinkstēt
1859,brausen::V,гьалаглъизе,буавны
1860,brausen::V,гьалаглъизе,krākt
1861,brausen::V,гьалаглъизе,brāzmot
1862,rauschen::V,шуршудизе,кышакывны
1863,rauschen::V,шуршудизе,šalkt
1864,klingen::V,бахъине,шыавны
1865,klingen::V,бахъине,юргыны
1866,klingen::V,бахъине,skanēt
1867,klingen::V,бахъине,izklausīties
1868,bellen::V,гъанчдезе,увтны
1869,bellen::V,гъанчдезе,riet
1870,heulen::V,рурудизе,омлявны
1871,heulen::V,рурудизе,вурзавны
1872,heulen::V,рурудизе,kaukt
1873,heulen::V,рурудизе,gaudot
1874,blasen::V,гьохьизе,пӧльтны
1875,blasen::V,гьохьизе,pūst
1876,pfeifen::V,гьещтӏезе,шутьлявны
1877,pfeifen::V,гьещтӏезе,svilpt
1878,pfeifen::V,гьещтӏезе,svilpot
1879,schreien::V,ахӏизе,горзыны
1880,schreien::V,ахӏизе,brēkt
1881,schreien::V,ахӏизе,kliegt
1882,schreien::V,ахӏдезе,горзыны
1883,schreien::V,ахӏдезе,brēkt
1884,schreien::V,ахӏдезе,kliegt
1885,stöhnen::V,зигардизе,ымзыны
1886,stöhnen::V,зигардизе,vaidēt
1887,zittern::V,дарран,тіравны
1888,zittern::V,дарран,drebēt
1889,zittern::V,гьаргьадизе,тіравны
1890,zittern::V,гьаргьадизе,drebēt
1891,leben::V,бетӏербахъизе,овны
1892,leben::V,бетӏербахъизе,dzīvot
1893,geboren werden::V,лъугьине,чужны
1894,geboren werden::V,лъугьине,dzimt
1895,atmen::V,хӏухьел биччазе,кашкыны
1896,atmen::V,хӏухьел биччазе,пошиктыны
1897,atmen::V,хӏухьел биччазе,elpot
1898,trinken::V,гьекъезе,юны
1899,trinken::V,гьекъезе,dzert
1900,essen::V,квине,сёйны
1901,essen::V,квине,ēst
1902,essen::V,кваназе,сёйны
1903,essen::V,кваназе,ēst
1904,schlucken::V,кӏкӏвине,ньылавны
1905,schlucken::V,кӏкӏвине,rīt
1906,schlucken::V,къулчӏизе,ньылавны
1907,schlucken::V,къулчӏизе,rīt
1908,müde werden::V,сваказе,мудзны
1909,müde werden::V,сваказе,nokust
1910,einschlafen::V,кьижизе,ланьтны
1911,einschlafen::V,кьижизе,унмовсьны
1912,einschlafen::V,кьижизе,iemigt
1913,einschlafen::V,кьижизе,aizmigt
1914,einschlafen::V,гъапуллъизе,ланьтны
1915,einschlafen::V,гъапуллъизе,унмовсьны
1916,einschlafen::V,гъапуллъизе,iemigt
1917,einschlafen::V,гъапуллъизе,aizmigt
1918,schlafen::V,кьижизе,узьны
1919,schlafen::V,кьижизе,gulēt
1920,aufwachen::V,бигьине,садьмыны
1921,aufwachen::V,бигьине,mosties
1922,aufstehen::V,бахъине,чеччыны
1923,aufstehen::V,бахъине,celties
1924,aufstehen::V,тӏадебахъине,чеччыны
1925,aufstehen::V,тӏадебахъине,celties
1926,sich erholen::V,хьи бахъизе,шойччыны
1927,sich erholen::V,хьи бахъизе,atžirgt
1928,sich erholen::V,хьи бахъизе,atpūsties
1929,sich erholen::V,хӏалхьи гьабизе,шойччыны
1930,sich erholen::V,хӏалхьи гьабизе,atžirgt
1931,sich erholen::V,хӏалхьи гьабизе,atpūsties
1932,krank werden::V,унтизе,висьмыны
1933,krank werden::V,унтизе,sasirgt
1934,krank sein::V,унтизе,висьны
1935,krank sein::V,унтизе,slimot
1936,schmerzen::V,унтизе,висьны
1937,schmerzen::V,унтизе,sāpēt
1938,schmerzen::V,унтизе,smelgt
1939,husten::V,хъегӏизе,кызны
1940,husten::V,хъегӏизе,klepot
1941,genesen::V,лъилъизе,бурдны
1942,genesen::V,лъилъизе,veseļoties
1943,sterben::V,хвезе,кувны
1944,sterben::V,хвезе,mirt
1945,sterben::V,хвезе,nomirt
1946,umkommen::V,гьалаглъизе,кувны
1947,umkommen::V,гьалаглъизе,apsprāgt
1948,umkommen::V,гьалаглъизе,aiziet bojā
1949,sich bewegen::V,багъаризе,вӧрзьыны
1950,sich bewegen::V,багъаризе,virzīties
1951,sich bewegen::V,багъаргъизе,вӧрзьыны
1952,sich bewegen::V,багъаргъизе,virzīties
1953,sich rühren::V,багъаризе,вӧрны
1954,sich rühren::V,багъаризе,вӧрӧдчыны
1955,sich rühren::V,багъаризе,sagrozīties
1956,sich erheben::V,тӏадебахъине,сувтны
1957,sich erheben::V,тӏадебахъине,piecelties
1958,sich erheben::V,бахъине,сувтны
1959,sich erheben::V,бахъине,piecelties
1960,sich setzen::V,гӏодов чӏезе,пуксьыны
1961,sich setzen::V,гӏодов чӏезе,sēsties
1962,hinfallen::V,щапизе,усьны
1963,hinfallen::V,щапизе,sabirt
1964,hinfallen::V,щапизе,pakrist
1965,laufen::V,хьвадизе,мyнны
1966,laufen::V,хьвадизе,iet
1967,laufen::V,хьвадизе,skraidīt
1968,schreiten::V,чӏезе,восьлавны
1969,schreiten::V,чӏезе,soļot
1970,spazierengehen::V,тира-сверизе,гуляйтны
1971,spazierengehen::V,тира-сверизе,staigāt
1972,spazierengehen::V,тира-сверизе,pastaigāties
1973,eilen::V,ракӏхӏалакине,тэрмасьны
1974,eilen::V,ракӏхӏалакине,traukt
1975,eilen::V,дуризе,тэрмасьны
1976,eilen::V,дуризе,traukt
1977,sich beeilen::V,дуризе,тэрмасьны
1978,sich beeilen::V,дуризе,steigties
1979,sich beeilen::V,дуризе,pasteigties
1980,sich beeilen::V,гӏедегӏизе,тэрмасьны
1981,sich beeilen::V,гӏедегӏизе,steigties
1982,sich beeilen::V,гӏедегӏизе,pasteigties
1983,sausen::V,тӏуризе,тӧвзьыны
1984,sausen::V,тӏуризе,drāzt
1985,sausen::V,тӏуризе,brāzties
1986,rennen::V,бекеризе,котӧртны
1987,rennen::V,бекеризе,skriet
1988,springen::V,кӏанцӏизе,чеччавны
1989,springen::V,кӏанцӏизе,lēkt
1990,klettern::V,хархадизе,кышасьны
1991,klettern::V,хархадизе,кавшасьны
1992,klettern::V,хархадизе,kāpt
1993,klettern::V,хархадизе,rāpties
1994,schaukeln::V,гьерщезе,гычасьны
1995,schaukeln::V,гьерщезе,šūpoties
1996,schaukeln::V,гьерщезе,zvalstīties
1997,kriechen::V,хъурщизе,кыссьыны
1998,kriechen::V,хъурщизе,līst
1999,kriechen::V,хъурщизе,rāpot
2000,schwimmen::V,лъедезе,уявны
2001,schwimmen::V,лъедезе,peldēt
2002,tauchen::V,букъардизе,сунавны
2003,tauchen::V,букъардизе,gremdēties
2004,rudern::V,хазе,пелысасьны
2005,rudern::V,хазе,airēt
2006,rudern::V,хазе,irties
2007,fahren::V,ине,мунны
2008,fahren::V,ине,braukt
2009,fliegen::V,боржине,лэбны
2010,fliegen::V,боржине,lidot
2011,fliegen::V,боржине,laisties
2012,gehen::V,ине,мyнны
2013,gehen::V,ине,iet
2014,weggehen::V,ине,мунавны
2015,weggehen::V,ине,aiziet
2016,abfahren::V,къокъине,мӧдӧдчыны
2017,abfahren::V,къокъине,atiet
2018,abfahren::V,къокъине,aizbraukt
2019,anhalten::V,чӏезе,джӧмдыны
2020,anhalten::V,чӏезе,apstāties
2021,anhalten::V,тархъизе,джӧмдыны
2022,anhalten::V,тархъизе,apstāties
2023,anhalten::V,лъалхъизе,джӧмдыны
2024,anhalten::V,лъалхъизе,apstāties
2025,hineingehen::V,тӏаделъугьине,пырны
2026,hineingehen::V,тӏаделъугьине,ieiet
2027,eintreten::V,лъугьине,пырны
2028,eintreten::V,лъугьине,ienākt
2029,kommen::V,бачӏине,воны
2030,kommen::V,бачӏине,локны
2031,kommen::V,бачӏине,nākt
2032,ankommen::V,щвезе,воны
2033,ankommen::V,щвезе,локны
2034,ankommen::V,щвезе,nonākt
2035,ankommen::V,щвезе,ierasties
2036,ankommen::V,тӏадебачӏине,воны
2037,ankommen::V,тӏадебачӏине,локны
2038,ankommen::V,тӏадебачӏине,nonākt
2039,ankommen::V,тӏадебачӏине,ierasties
2040,zurückkommen::V,тадбуссине,косны
2041,zurückkommen::V,тадбуссине,бергӧдчыны
2042,zurückkommen::V,тадбуссине,atgriezties
2043,zurückkommen::V,тӏадбуссине,косны
2044,zurückkommen::V,тӏадбуссине,бергӧдчыны
2045,zurückkommen::V,тӏадбуссине,atgriezties
2046,bleiben::V,чӏезе,кольны
2047,bleiben::V,чӏезе,palikt
2048,bleiben::V,хутӏизе,кольны
2049,bleiben::V,хутӏизе,palikt
2050,warten::V,чӏезе,виччысьны
2051,warten::V,чӏезе,gaidīt
2052,erwarten::V,балагьизе,виччысьны
2053,erwarten::V,балагьизе,sagaidīt
2054,suchen::V,балагьизе,корсьны
2055,suchen::V,балагьизе,meklēt
2056,finden::V,батизе,казявны
2057,finden::V,батизе,rast
2058,finden::V,батизе,atrast
2059,versuchen::V,хӏалбихьизе,заводитчывны
2060,versuchen::V,хӏалбихьизе,mēģināt
2061,vorbereiten::V,хӏадурлъизабизе,дасьтыны
2062,vorbereiten::V,хӏадурлъизабизе,gatavot
2063,vorbereiten::V,хӏадурлъизабизе,sagatavot
2064,lieben::V,балай бегьизе,радейтны
2065,lieben::V,балай бегьизе,mīlēt
2066,mögen::V,бокьизе,радейтны
2067,mögen::V,бокьизе,gribēties
2068,lachen::V,белъизе,серавны
2069,lachen::V,белъизе,серавлыны
2070,lachen::V,белъизе,smiet
2071,lachen::V,белъизе,smieties
2072,weinen::V,гӏодизе,бӧрдны
2073,weinen::V,гӏодизе,raudāt
2074,schimpfen::V,гъанчдезе,видчыны
2075,schimpfen::V,гъанчдезе,rāties
2076,schimpfen::V,гъанчдезе,lamāties
2077,sich ärgern::V,вагъизе,скӧравны
2078,sich ärgern::V,вагъизе,īgt
2079,sich ärgern::V,вагъизе,pukoties
2080,sich ärgern::V,вагъизе,dusmoties
2081,sich ärgern::V,ццида́хине,скӧравны
2082,sich ärgern::V,ццида́хине,īgt
2083,sich ärgern::V,ццида́хине,pukoties
2084,sich ärgern::V,ццида́хине,dusmoties
2085,sich fürchten::V,хӏинкъизе,повны
2086,sich fürchten::V,хӏинкъизе,bīties
2087,sich fürchten::V,хӏинкъизе,baidīties
2088,fürchten::V,беркъазе,повны
2089,fürchten::V,беркъазе,baidīties no
