,Concept_ID,no,lv
1608,so::ADV,så,сідз
1609,so::ADV,så,tā
1610,so::ADV,så,tik
1611,noch::ADV,enda,на
1612,noch::ADV,enda,нӧшта
1613,noch::ADV,enda,vēl
1614,nur::ADV,bare,куш
1615,nur::ADV,bare,сӧмын
1616,nur::ADV,bare,vien
1617,nur::ADV,bare,tikai
1618,schon::ADV,alt,нин
1619,schon::ADV,alt,jau
1620,schon::ADV,allerede,нин
1621,schon::ADV,allerede,jau
1622,wieder::ADV,igjen,бара
1623,wieder::ADV,igjen,atkal
1624,vergebens::ADV,forgjeves,весьшӧрӧ
1625,vergebens::ADV,forgjeves,velti
1626,vor::PRP,foran,водзын
1627,vor::PRP,foran,priekš
1628,vor::PRP,utenfor,водзын
1629,vor::PRP,utenfor,priekš
1630,hinter::PRP,bak,бӧрнын
1631,hinter::PRP,bak,aiz
1632,hinter::PRP,bakom,бӧрнын
1633,hinter::PRP,bakom,aiz
1634,unter::PRP,under,улын
1635,unter::PRP,under,zem
1636,durch::PRP,gjennom,пыр
1637,durch::PRP,gjennom,пырыс
1638,durch::PRP,gjennom,caur
1639,durch::PRP,gjennom,cauri
1640,durch::PRP,igjennom,пыр
1641,durch::PRP,igjennom,пырыс
1642,durch::PRP,igjennom,caur
1643,durch::PRP,igjennom,cauri
1644,neben::PRP,ved siden av,бердын
1645,neben::PRP,ved siden av,līdzās
1646,zwischen::PRP,mellom,костын
1647,zwischen::PRP,mellom,starp
1648,wegen::PRP,på grunn av,вӧсна
1649,wegen::PRP,på grunn av,pēc
1650,dies::PRN,dette,тайӧ
1651,dies::PRN,dette,šis
1652,das::PRN,det,ciйö
1653,das::PRN,det,tas
1654,alles::PRN,alt,став
1655,alles::PRN,alt,viss
1656,ich::PRN,jeg,ме
1657,ich::PRN,jeg,es
1658,du::PRN,du,тэ
1659,du::PRN,du,tu
1660,er::PRN,han,сійӧ
1661,er::PRN,han,viņš
1662,wir::PRN,vi,ми
1663,wir::PRN,vi,mēs
1664,ihr::PRN,dere,тi
1665,ihr::PRN,dere,jūs
1666,sie::PRN,de,найö
1667,sie::PRN,de,viņi
1668,sie::PRN,de,viņas
1669,was::FPRN,hva,мый
1670,was::FPRN,hva,kas
1671,wer::FPRN,hvem,код
1672,wer::FPRN,hvem,kas
1673,wo::FADV,hvor,кыті
1674,wo::FADV,hvor,kur
1675,wohin::FADV,hvor ... hen,кытчӧ
1676,wohin::FADV,hvor ... hen,kurp
1677,wohin::FADV,hvor ... hen,uz kurieni
1678,wie::FADV,hvordan,кыдзи
1679,wie::FADV,hvordan,kā
1680,warum::FADV,hvorfor,мыйла
1681,warum::FADV,hvorfor,kāpēc
1682,wieviel::FNUM,hvor mye,кымын
1683,wieviel::FNUM,hvor mye,cik
1684,eins::NUM,en,ӧтик
1685,eins::NUM,en,viens
1686,eins::NUM,ett,ӧтик
1687,eins::NUM,ett,viens
1688,zwei::NUM,to,кык
1689,zwei::NUM,to,divi
1690,drei::NUM,tre,куим
1691,drei::NUM,tre,trīs
1692,vier::NUM,fire,нель
1693,vier::NUM,fire,četri
1694,fünf::NUM,fem,вит
1695,fünf::NUM,fem,pieci
1696,sechs::NUM,seks,квайт
1697,sechs::NUM,seks,seši
1698,sieben::NUM,sju,сизим
1699,sieben::NUM,sju,septiņi
1700,acht::NUM,åtte,кӧкъямыс
1701,acht::NUM,åtte,astoņi
1702,neun::NUM,ni,ӧкмыс
1703,neun::NUM,ni,deviņi
1704,zehn::NUM,ti,дас
1705,zehn::NUM,ti,desmit
1706,elf::NUM,elleve,дас ӧтик
1707,elf::NUM,elleve,vienpadsmit
1708,zwölf::NUM,tolv,дас кык
1709,zwölf::NUM,tolv,divpadsmit
1710,zwanzig::NUM,tjue,кызь
1711,zwanzig::NUM,tjue,divdesmit
1712,dreißig::NUM,tretti,комын
1713,dreißig::NUM,tretti,trīsdesmit
1714,vierzig::NUM,førti,нелямын
1715,vierzig::NUM,førti,četrdesmit
1716,fünfzig::NUM,femti,ветымын
1717,fünfzig::NUM,femti,piecdesmit
1718,sechzig::NUM,seksti,квайтымын
1719,sechzig::NUM,seksti,sešdesmit
1720,siebzig::NUM,sytti,сизимдас
1721,siebzig::NUM,sytti,septiņdesmit
1722,achtzig::NUM,åtti,кӧкъямысдас
1723,achtzig::NUM,åtti,astoņdesmit
1724,neunzig::NUM,nitti,ӧкмысдас
1725,neunzig::NUM,nitti,deviņdesmit
1726,hundert::NUM,hundre,сё
1727,hundert::NUM,hundre,simt
1728,tausend::NUM,tusen,сюрс
1729,tausend::NUM,tusen,tūkstoš
1730,und::CNJ,og,и
1731,und::CNJ,og,un
1732,oder::CNJ,eller,либӧ
1733,oder::CNJ,eller,jeb
1734,stehen::V,stå,сулавны
1735,stehen::V,stå,stāvēt
1736,sitzen::V,sitte,пукавны
1737,sitzen::V,sitte,sēdēt
1738,liegen::V,ligge,куйлыны
1739,liegen::V,ligge,gulēt
1740,hängen::V,henge,ӧшавны
1741,hängen::V,henge,karāties
1742,werden::V,bli,лоны
1743,werden::V,bli,tapt
1744,passieren::V,skje,лоны
1745,passieren::V,skje,notikt
1746,passieren::V,hende,лоны
1747,passieren::V,hende,notikt
1748,beginnen::V,begynne,кутчысьны
1749,beginnen::V,begynne,кутны
1750,beginnen::V,begynne,sākties
1751,enden::V,ende,помасьны
1752,enden::V,ende,beigties
1753,enden::V,slutte,помасьны
1754,enden::V,slutte,beigties
1755,wechseln::V,veksle,вежсьыны
1756,wechseln::V,veksle,mainīties
1757,aufgehen[Sonne]::V,stå opp,петны
1758,aufgehen[Sonne]::V,stå opp,lēkt
1759,aufgehen[Sonne]::V,stå opp,uzlēkt
1760,untergehen[Sonne]::V,gå ned,пуксьыны
1761,untergehen[Sonne]::V,gå ned,noiet
1762,untergehen[Sonne]::V,gå ned,rietēt
1763,scheinen[Sonne]::V,skinne,югъявны
1764,scheinen[Sonne]::V,skinne,югвидзны
1765,scheinen[Sonne]::V,skinne,spīdēt
1766,donnern::V,tordne,гымавны
1767,donnern::V,tordne,dārdēt
1768,wehen::V,blåse,пӧльтны
1769,wehen::V,blåse,pūst
1770,strömen::V,strømme,киссьыны
1771,strömen::V,strømme,līt
1772,strömen::V,strømme,plūst
1773,fließen::V,flyte,визувтны
1774,fließen::V,flyte,tecēt
1775,sich drehen::V,dreie seg,бергавны
1776,sich drehen::V,dreie seg,grozīties
1777,schwanken::V,svaie,легны
1778,schwanken::V,svaie,лайкъявны
1779,schwanken::V,svaie,līgoties
1780,schwanken::V,svaie,grīļoties
1781,schwingen::V,svinge,лайкъявны
1782,schwingen::V,svinge,люллявны
1783,schwingen::V,svinge,vēzēties
1784,fallen::V,falle,усьны
1785,fallen::V,falle,krist
1786,brennen::V,brenne,сотчыны
1787,brennen::V,brenne,degt
1788,rauchen::V,ryke,тшынӧдны
1789,rauchen::V,ryke,dūmot
1790,regnen::V,regne,зэрны
1791,regnen::V,regne,līt
1792,gefrieren::V,fryse,кынмыны
1793,gefrieren::V,fryse,sasalt
1794,tauen::V,tine,сывны
1795,tauen::V,tine,kust
1796,schmelzen::V,smelte,сывны
1797,schmelzen::V,smelte,kust
1798,schmelzen::V,smelte,nokust
1799,trocknen::V,tørre,косьмыны
1800,trocknen::V,tørre,žūt
1801,trocknen::V,tørre,kaltēties
1802,sieden::V,koke,пуны
1803,sieden::V,koke,virt
1804,sieden::V,koke,vārīties
1805,faulen::V,råtne,сісьмыны
1806,faulen::V,råtne,pūt
1807,faulen::V,råtne,trudēt
1808,verfaulen::V,råtne,сісьмыны
1809,verfaulen::V,råtne,sapūt
1810,verfaulen::V,råtne,satrūdēt
1811,reißen::V,briste,орны
1812,reißen::V,briste,plīst
1813,reißen::V,briste,satrūkt
1814,versinken::V,synke,вӧйны
1815,versinken::V,synke,grimt
1816,versinken::V,synke,nogrimt
1817,versinken::V,synke ned,вӧйны
1818,versinken::V,synke ned,grimt
1819,versinken::V,synke ned,nogrimt
1820,vergehen::V,forløpe,кольны
1821,vergehen::V,forløpe,ордйыны
1822,vergehen::V,forløpe,paiet
1823,erscheinen::V,synes,петкӧдчыны
1824,erscheinen::V,synes,parādīties
1825,verschwinden::V,forsvinne,бырны
1826,verschwinden::V,forsvinne,nozust
1827,sinken::V,synke,вӧйны
1828,sinken::V,synke,kristies
1829,abnehmen::V,avta,чинны
1830,abnehmen::V,avta,noplakt
1831,abnehmen::V,avta,mazināties
1832,abnehmen::V,minske,чинны
1833,abnehmen::V,minske,noplakt
1834,abnehmen::V,minske,mazināties
1835,zunehmen::V,tilta,содны
1836,zunehmen::V,tilta,ыдждыны
1837,zunehmen::V,tilta,pieaugt
1838,zunehmen::V,tilta,pieņemties
1839,steigen::V,stige,лыбны
1840,steigen::V,stige,kāpt
1841,wachsen::V,gro,быдмыны
1842,wachsen::V,gro,augt
1843,wachsen::V,vokse,быдмыны
1844,wachsen::V,vokse,augt
1845,glänzen::V,skinne,югъявны
1846,glänzen::V,skinne,дзирдавны
1847,glänzen::V,skinne,zaigot
1848,glänzen::V,skinne,laistīties
1849,funkeln::V,tindre,югъявны
1850,funkeln::V,tindre,дзирдавны
1851,funkeln::V,tindre,mirdzēt
1852,funkeln::V,tindre,dzirkstēt
1853,lärmen::V,bråke,жувгыны
1854,lärmen::V,bråke,ыугыны
1855,lärmen::V,bråke,шумитны
1856,lärmen::V,bråke,ālēties
1857,lärmen::V,bråke,trokšņot
1858,läuten::V,ringe,жургыны
1859,läuten::V,ringe,zvanīt
1860,klingeln::V,ringe,звӧнитны
1861,klingeln::V,ringe,zvanīt
1862,klirren::V,klirre,гольскöдчыны
1863,klirren::V,klirre,tinkšķēt
1864,klirren::V,klirre,džinkstēt
1865,brausen::V,bruse,буавны
1866,brausen::V,bruse,krākt
1867,brausen::V,bruse,brāzmot
1868,rauschen::V,suse,кышакывны
1869,rauschen::V,suse,šalkt
1870,klingen::V,lyde,шыавны
1871,klingen::V,lyde,юргыны
1872,klingen::V,lyde,skanēt
1873,klingen::V,lyde,izklausīties
1874,klingen::V,klinge,шыавны
1875,klingen::V,klinge,юргыны
1876,klingen::V,klinge,skanēt
1877,klingen::V,klinge,izklausīties
1878,bellen::V,gjø,увтны
1879,bellen::V,gjø,riet
1880,bellen::V,bjeffe,увтны
1881,bellen::V,bjeffe,riet
1882,heulen::V,ule,омлявны
1883,heulen::V,ule,вурзавны
1884,heulen::V,ule,kaukt
1885,heulen::V,ule,gaudot
1886,blasen::V,blåse,пӧльтны
1887,blasen::V,blåse,pūst
1888,pfeifen::V,plystre,шутьлявны
1889,pfeifen::V,plystre,svilpt
1890,pfeifen::V,plystre,svilpot
1891,schreien::V,skrike,горзыны
1892,schreien::V,skrike,brēkt
1893,schreien::V,skrike,kliegt
1894,stöhnen::V,stønne,ымзыны
1895,stöhnen::V,stønne,vaidēt
1896,zittern::V,dirre,тіравны
1897,zittern::V,dirre,drebēt
1898,zittern::V,skjelve,тіравны
1899,zittern::V,skjelve,drebēt
1900,leben::V,leve,овны
1901,leben::V,leve,dzīvot
1902,geboren werden::V,fødes,чужны
1903,geboren werden::V,fødes,dzimt
1904,atmen::V,ånde,кашкыны
1905,atmen::V,ånde,пошиктыны
1906,atmen::V,ånde,elpot
1907,atmen::V,puste,кашкыны
1908,atmen::V,puste,пошиктыны
1909,atmen::V,puste,elpot
1910,trinken::V,drikke,юны
1911,trinken::V,drikke,dzert
1912,essen::V,spise,сёйны
1913,essen::V,spise,ēst
1914,schlucken::V,svelge,ньылавны
1915,schlucken::V,svelge,rīt
1916,müde werden::V,bli trett,мудзны
1917,müde werden::V,bli trett,nokust
1918,einschlafen::V,sovne,ланьтны
1919,einschlafen::V,sovne,унмовсьны
1920,einschlafen::V,sovne,iemigt
1921,einschlafen::V,sovne,aizmigt
1922,schlafen::V,sove,узьны
1923,schlafen::V,sove,gulēt
1924,aufwachen::V,våkne,садьмыны
1925,aufwachen::V,våkne,mosties
1926,aufstehen::V,stå opp,чеччыны
1927,aufstehen::V,stå opp,celties
1928,sich erholen::V,bli bra,шойччыны
1929,sich erholen::V,bli bra,atžirgt
1930,sich erholen::V,bli bra,atpūsties
1931,sich erholen::V,komme seg,шойччыны
1932,sich erholen::V,komme seg,atžirgt
1933,sich erholen::V,komme seg,atpūsties
1934,krank werden::V,bli syk,висьмыны
1935,krank werden::V,bli syk,sasirgt
1936,krank sein::V,være syk,висьны
1937,krank sein::V,være syk,slimot
1938,schmerzen::V,gjøre vondt,висьны
1939,schmerzen::V,gjøre vondt,sāpēt
1940,schmerzen::V,gjøre vondt,smelgt
1941,husten::V,hoste,кызны
1942,husten::V,hoste,klepot
1943,genesen::V,komme seg,бурдны
1944,genesen::V,komme seg,veseļoties
1945,sterben::V,dø,кувны
1946,sterben::V,dø,mirt
1947,sterben::V,dø,nomirt
1948,umkommen::V,omkomme,кувны
1949,umkommen::V,omkomme,apsprāgt
1950,umkommen::V,omkomme,aiziet bojā
1951,sich bewegen::V,bevege seg,вӧрзьыны
1952,sich bewegen::V,bevege seg,virzīties
1953,sich rühren::V,røre på seg,вӧрны
1954,sich rühren::V,røre på seg,вӧрӧдчыны
1955,sich rühren::V,røre på seg,sagrozīties
1956,sich erheben::V,reise seg,сувтны
1957,sich erheben::V,reise seg,piecelties
1958,sich setzen::V,sette sig,пуксьыны
1959,sich setzen::V,sette sig,sēsties
1960,hinfallen::V,falle over ende,усьны
1961,hinfallen::V,falle over ende,sabirt
1962,hinfallen::V,falle over ende,pakrist
1963,laufen::V,løpe,мyнны
1964,laufen::V,løpe,iet
1965,laufen::V,løpe,skraidīt
1966,schreiten::V,skride,восьлавны
1967,schreiten::V,skride,soļot
1968,spazierengehen::V,spasere,гуляйтны
1969,spazierengehen::V,spasere,staigāt
1970,spazierengehen::V,spasere,pastaigāties
1971,spazierengehen::V,gå en tur,гуляйтны
1972,spazierengehen::V,gå en tur,staigāt
1973,spazierengehen::V,gå en tur,pastaigāties
1974,eilen::V,ile,тэрмасьны
1975,eilen::V,ile,traukt
1976,sich beeilen::V,skynde seg,тэрмасьны
1977,sich beeilen::V,skynde seg,steigties
1978,sich beeilen::V,skynde seg,pasteigties
1979,sausen::V,suse,тӧвзьыны
1980,sausen::V,suse,drāzt
1981,sausen::V,suse,brāzties
1982,rennen::V,løpe,котӧртны
1983,rennen::V,løpe,skriet
1984,springen::V,hoppe,чеччавны
1985,springen::V,hoppe,lēkt
1986,springen::V,springe,чеччавны
1987,springen::V,springe,lēkt
1988,klettern::V,klatre,кышасьны
1989,klettern::V,klatre,кавшасьны
1990,klettern::V,klatre,kāpt
1991,klettern::V,klatre,rāpties
1992,schaukeln::V,huske,гычасьны
1993,schaukeln::V,huske,šūpoties
1994,schaukeln::V,huske,zvalstīties
1995,kriechen::V,krype,кыссьыны
1996,kriechen::V,krype,līst
1997,kriechen::V,krype,rāpot
1998,schwimmen::V,svømme,уявны
1999,schwimmen::V,svømme,peldēt
2000,tauchen::V,dykke,сунавны
2001,tauchen::V,dykke,gremdēties
2002,rudern::V,ro,пелысасьны
2003,rudern::V,ro,airēt
2004,rudern::V,ro,irties
2005,fahren::V,kjøre,мунны
2006,fahren::V,kjøre,braukt
2007,fliegen::V,fly,лэбны
2008,fliegen::V,fly,lidot
2009,fliegen::V,fly,laisties
2010,gehen::V,gå,мyнны
2011,gehen::V,gå,iet
2012,weggehen::V,gå bort,мунавны
2013,weggehen::V,gå bort,aiziet
2014,abfahren::V,reise,мӧдӧдчыны
2015,abfahren::V,reise,atiet
2016,abfahren::V,reise,aizbraukt
2017,anhalten::V,stanse,джӧмдыны
2018,anhalten::V,stanse,apstāties
2019,hineingehen::V,gå inn,пырны
2020,hineingehen::V,gå inn,ieiet
2021,eintreten::V,tre inn,пырны
2022,eintreten::V,tre inn,ienākt
2023,kommen::V,komme,воны
2024,kommen::V,komme,локны
2025,kommen::V,komme,nākt
2026,ankommen::V,ankomme,воны
2027,ankommen::V,ankomme,локны
2028,ankommen::V,ankomme,nonākt
2029,ankommen::V,ankomme,ierasties
2030,ankommen::V,komme til,воны
2031,ankommen::V,komme til,локны
2032,ankommen::V,komme til,nonākt
2033,ankommen::V,komme til,ierasties
2034,zurückkommen::V,komme tilbake,косны
2035,zurückkommen::V,komme tilbake,бергӧдчыны
2036,zurückkommen::V,komme tilbake,atgriezties
2037,bleiben::V,bli,кольны
2038,bleiben::V,bli,palikt
2039,bleiben::V,forbli,кольны
2040,bleiben::V,forbli,palikt
2041,warten::V,vente,виччысьны
2042,warten::V,vente,gaidīt
2043,erwarten::V,vente,виччысьны
2044,erwarten::V,vente,sagaidīt
2045,suchen::V,søke,корсьны
2046,suchen::V,søke,meklēt
2047,finden::V,finne,казявны
2048,finden::V,finne,rast
2049,finden::V,finne,atrast
2050,versuchen::V,prøve,заводитчывны
2051,versuchen::V,prøve,mēģināt
2052,versuchen::V,forsøke,заводитчывны
2053,versuchen::V,forsøke,mēģināt
2054,vorbereiten::V,forberede,дасьтыны
2055,vorbereiten::V,forberede,gatavot
2056,vorbereiten::V,forberede,sagatavot
2057,lieben::V,elske,радейтны
2058,lieben::V,elske,mīlēt
2059,mögen::V,like,радейтны
2060,mögen::V,like,gribēties
2061,lachen::V,le,серавны
2062,lachen::V,le,серавлыны
2063,lachen::V,le,smiet
2064,lachen::V,le,smieties
2065,rühren::V,røre,нормӧдны
2066,rühren::V,røre,aizgrābt
2067,weinen::V,gråte,бӧрдны
2068,weinen::V,gråte,raudāt
2069,schimpfen::V,skjelle,видчыны
2070,schimpfen::V,skjelle,rāties
2071,schimpfen::V,skjelle,lamāties
2072,sich ärgern::V,ergre seg,скӧравны
2073,sich ärgern::V,ergre seg,īgt
2074,sich ärgern::V,ergre seg,pukoties
2075,sich ärgern::V,ergre seg,dusmoties
2076,sich fürchten::V,være redd,повны
2077,sich fürchten::V,være redd,bīties
2078,sich fürchten::V,være redd,baidīties
2079,fürchten::V,være redd for,повны
2080,fürchten::V,være redd for,baidīties no
2081,fliehen::V,rømme,пышйыны
2082,fliehen::V,rømme,bēgt
2083,fliehen::V,flykte,пышйыны
2084,fliehen::V,flykte,bēgt
2085,flüchten::V,flykte,пышйыны
2086,flüchten::V,flykte,aizbēgt
2087,sehen::V,se,аддзыны
2088,sehen::V,se,redzēt
2089,anschauen::V,se på,видзӧдны
2090,anschauen::V,se på,paraudzīties
2091,anschauen::V,betrakte,видзӧдны
2092,anschauen::V,betrakte,paraudzīties
2093,ansehen::V,anse,видзӧдны
2094,ansehen::V,anse,aplūkot
2095,hören::V,høre,кывны
2096,hören::V,høre,dzirdēt
2097,zuhören::V,tilhøre,кывзыны
2098,zuhören::V,tilhøre,klausīties
2099,probieren::V,smake,видлыны
2100,probieren::V,smake,nogaršot
2101,probieren::V,smake på,видлыны
2102,probieren::V,smake på,nogaršot
2103,riechen::V,lukte,чушкыны
2104,riechen::V,lukte,ost
2105,riechen::V,lukte,ostīt
2106,fühlen::V,føle,вежӧртны
2107,fühlen::V,føle,гӧгӧрвоны
2108,fühlen::V,føle,just
2109,fühlen::V,føle,izjust
2110,scheinen::V,se ut,кажитчыны
2111,scheinen::V,se ut,šķist
2112,scheinen::V,se ut,likties
2113,zu sehen sein::V,synes,тыдавны
2114,zu sehen sein::V,synes,parādīties
2115,vernehmen::V,få vite,кывны
2116,vernehmen::V,få vite,saklausīt
2117,frieren::V,fryse,кынмыны
2118,frieren::V,fryse,salt
2119,tun::V,gjøre,керны
2120,tun::V,gjøre,darīt
2121,können::V,kunne,кужны
2122,können::V,kunne,prast
2123,wollen::V,ville,кӧсйыны
2124,wollen::V,ville,gribēt
2125,anfangen::V,begynne,заводитны
2126,anfangen::V,begynne,пондыны
2127,anfangen::V,begynne,sākt
2128,anfangen::V,begynne,iesākt
2129,beenden::V,avslutte,помавны
2130,beenden::V,avslutte,beigt
2131,beenden::V,avslutte,pabeigt
2132,aufhören::V,slutte,дугӧдны
2133,aufhören::V,slutte,pārtraukt
2134,aufhören::V,holde opp,дугӧдны
2135,aufhören::V,holde opp,pārtraukt
2136,gelingen::V,lykkes,артмыны
2137,gelingen::V,lykkes,izdoties
2138,geraten::V,bli,сюрны
2139,geraten::V,bli,веськавны
2140,geraten::V,bli,veikties
2141,öffnen::V,åpne,восьтыны
2142,öffnen::V,åpne,atvērt
2143,öffnen::V,åpne,attaisīt
2144,schließen::V,lukke,пӧдлавны
2145,schließen::V,lukke,slēgt
2146,schließen::V,lukke,aizvērt
2147,schließen::V,lukke,aiztaisīt
2148,schließen::V,stenge,пӧдлавны
2149,schließen::V,stenge,slēgt
2150,schließen::V,stenge,aizvērt
2151,schließen::V,stenge,aiztaisīt
2152,stellen::V,stille,сувтӧдны
2153,stellen::V,stille,likt
2154,stellen::V,stille,nolikt
2155,setzen::V,sette,пуксьӧдны
2156,setzen::V,sette,sēdināt
2157,legen::V,legge,пуктыны
2158,legen::V,legge,likt
2159,berühren::V,berøre,вӧрзьӧдны
2160,berühren::V,berøre,инмӧдчывны
2161,berühren::V,berøre,skart
2162,berühren::V,berøre,aizskart
2163,verbinden::V,forbinde,йитны
2164,verbinden::V,forbinde,saistīt
2165,verbinden::V,forbinde,savienot
2166,bedecken::V,dekke,вевттьыны
2167,bedecken::V,dekke,apsegt
2168,bedecken::V,dekke,pārsegt
2169,aufhängen::V,henge,ӧшӧдны
2170,aufhängen::V,henge,джагӧдны
2171,aufhängen::V,henge,uzkārt
2172,aufhängen::V,henge opp,ӧшӧдны
2173,aufhängen::V,henge opp,джагӧдны
2174,aufhängen::V,henge opp,uzkārt
2175,anzünden::V,tenne,ӧзтыны
2176,anzünden::V,tenne,aizdegt
2177,anzünden::V,tenne,aizdedzināt
2178,anzünden::V,antenne,ӧзтыны
2179,anzünden::V,antenne,aizdegt
2180,anzünden::V,antenne,aizdedzināt
2181,anzünden::V,tenne på,ӧзтыны
2182,anzünden::V,tenne på,aizdegt
2183,anzünden::V,tenne på,aizdedzināt
2184,aufheben::V,løfte,чеччӧдны
2185,aufheben::V,løfte,сувтӧдны
2186,aufheben::V,løfte,pacelt
2187,aufheben::V,ta opp,чеччӧдны
2188,aufheben::V,ta opp,сувтӧдны
2189,aufheben::V,ta opp,pacelt
2190,zurücklassen::V,slippe tilbake,кольны
2191,zurücklassen::V,slippe tilbake,atstāt
2192,verlieren::V,miste,воштыны
2193,verlieren::V,miste,zaudēt
2194,verlieren::V,miste,pazaudēt
2195,fallen lassen::V,droppe,уськӧдны
2196,fallen lassen::V,droppe,nomest
2197,fallen lassen::V,la falle,уськӧдны
2198,fallen lassen::V,la falle,nomest
2199,machen::V,lage,вӧчны
2200,machen::V,lage,лӧсьӧдны
2201,machen::V,lage,darīt
2202,machen::V,gjøre,вӧчны
2203,machen::V,gjøre,лӧсьӧдны
2204,machen::V,gjøre,darīt
2205,herstellen::V,fremstille,лӧсьӧдны
2206,herstellen::V,fremstille,ražot
2207,herstellen::V,fremstille,izgatavot
2208,bauen::V,bygge,лэптыны
2209,bauen::V,bygge,celt
2210,bauen::V,bygge,būvēt
2211,reparieren::V,reparere,дзоньтавны
2212,reparieren::V,reparere,labot
2213,reparieren::V,reparere,remontēt
2214,verbessern::V,rette,бурмӧдны
2215,verbessern::V,rette,labot
2216,verbessern::V,rette,izlabot
2217,verbessern::V,forbedre,бурмӧдны
2218,verbessern::V,forbedre,labot
2219,verbessern::V,forbedre,izlabot
2220,ändern::V,forandre,вежны
2221,ändern::V,forandre,mainīt
2222,graben::V,grave,кодйыны
2223,graben::V,grave,rakt
2224,beugen::V,bøye,куснявны
2225,beugen::V,bøye,liekt
2226,biegen::V,bøye,куснявны
2227,biegen::V,bøye,liekt
2228,drehen::V,dreie,бергӧдлыны
2229,drehen::V,dreie,griezt
2230,wenden::V,vende,бергӧдны
2231,wenden::V,vende,apgriezt
2232,umdrehen::V,snu,бергӧдны
2233,umdrehen::V,snu,apgriezt
2234,heben::V,heve,лэптыны
2235,heben::V,heve,celt
2236,heben::V,heve,cilāt
2237,heben::V,heve,pacelt
2238,hochheben::V,løfte,кыпӧдны
2239,hochheben::V,løfte,pacelt
2240,ergreifen::V,gripe,кутны
2241,ergreifen::V,gripe,paķert
2242,ergreifen::V,gripe,satvert
2243,ergreifen::V,få tak i,кутны
2244,ergreifen::V,få tak i,paķert
2245,ergreifen::V,få tak i,satvert
2246,halten::V,holde,кутны
2247,halten::V,holde,turēt
2248,halten::V,holde,saturēt
2249,drücken::V,trykke,личкыны
2250,drücken::V,trykke,топӧдны
2251,drücken::V,trykke,spiest
2252,schieben::V,skyve,ӧтдортны
2253,schieben::V,skyve,йӧткыштны
2254,schieben::V,skyve,stumt
2255,kratzen::V,klø,гуджӧдны
2256,kratzen::V,klø,kasīt
2257,kratzen::V,klø,skrāpēt
2258,kratzen::V,klore,гуджӧдны
2259,kratzen::V,klore,kasīt
2260,kratzen::V,klore,skrāpēt
2261,lecken::V,slikke,нювны
2262,lecken::V,slikke,lakt
2263,lecken::V,slikke,laizīt
2264,beißen::V,bite,курччыны
2265,beißen::V,bite,kost
2266,abreißen::V,rive av,орӧдны
2267,abreißen::V,rive av,atraut
2268,abreißen::V,rive av,atplēst
2269,abschneiden::V,skjære av,вундавны
2270,abschneiden::V,skjære av,nogriezt
2271,binden::V,binde,гӧрддзавны
2272,binden::V,binde,кӧртавны
2273,binden::V,binde,siet
2274,binden::V,binde,aptīt
2275,stecken::V,stikke,сюйны
2276,stecken::V,stikke,bāzt
2277,stecken::V,stikke,spraust
2278,brechen::V,bryte,чегны
2279,brechen::V,bryte,lauzt
2280,brechen::V,bryte,lauzīt
2281,brechen::V,briste,чегны
2282,brechen::V,briste,lauzt
2283,brechen::V,briste,lauzīt
2284,klopfen::V,banke,камгыны
2285,klopfen::V,banke,klauvēt
2286,hauen::V,hogge,нӧйнты
2287,hauen::V,hogge,кучкыны
2288,hauen::V,hogge,cirst
2289,hauen::V,hogge,dauzīt
2290,kleben::V,klistre,лемавны
2291,kleben::V,klistre,ляскавны
2292,kleben::V,klistre,līmēt
2293,kleben::V,klistre,lipināt
2294,reiben::V,gni,тільны
2295,reiben::V,gni,зыравны
2296,reiben::V,gni,rīvēt
2297,reiben::V,gni,berzēt
2298,streichen::V,stryke,мавтны
2299,streichen::V,stryke,ziest
2300,streichen::V,stryke,triept
2301,schleifen::V,slipe,кеслыны
2302,schleifen::V,slipe,trīt
2303,schleifen::V,slipe,asināt
2304,schneiden::V,klippe,шырны
2305,schneiden::V,klippe,griezt
2306,schneiden::V,klippe,sagriezt
2307,rütteln::V,ruske,легӧдны
2308,rütteln::V,ruske,катлӧдлыны
2309,rütteln::V,ruske,kratīt
2310,rütteln::V,ruske,purināt
2311,schütteln::V,riste,тракӧдны
2312,schütteln::V,riste,kratīt
2313,schwenken::V,svinge,ӧвтны
2314,schwenken::V,svinge,шенасьны
2315,schwenken::V,svinge,vēzēt
2316,schwenken::V,svinge,vēcināt
2317,schütten::V,helle,кисьтны
2318,schütten::V,helle,bērt
2319,füllen::V,fylle,тыртны
2320,füllen::V,fylle,pildīt
2321,füllen::V,fylle,piepildīt
2322,einwickeln::V,vikle inn,тубыртны
2323,einwickeln::V,vikle inn,ietīt
2324,tragen::V,bære,нуны
2325,tragen::V,bære,nest
2326,schleppen::V,slepe,кыскавны
2327,schleppen::V,slepe,stiept
2328,schleppen::V,slepe,staipīt
2329,ziehen::V,dra,кыскыны
2330,ziehen::V,dra,vilkt
2331,ziehen::V,trekke,кыскыны
2332,ziehen::V,trekke,vilkt
2333,aufbewahren::V,oppbevare,видзны
2334,aufbewahren::V,oppbevare,glabāt
2335,aufbewahren::V,oppbevare,uzglabāt
2336,aufbewahren::V,ta vare på,видзны
2337,aufbewahren::V,ta vare på,glabāt
2338,aufbewahren::V,ta vare på,uzglabāt
