,Concept_ID,kk,lv
1524,schmutzig::A,айғыз,dubļains
1525,schmutzig::A,сатпақ,няйт
1526,schmutzig::A,сатпақ,netīrs
1527,schmutzig::A,сатпақ,dubļains
1528,schmutzig::A,сатал-сатал,няйт
1529,schmutzig::A,сатал-сатал,netīrs
1530,schmutzig::A,сатал-сатал,dubļains
1531,roh::A,шикі,уль
1532,roh::A,шикі,jēls
1533,reif::A,піскен,кисьмӧм
1534,reif::A,піскен,gatavs
1535,reif::A,піскен,nobriedis
1536,lecker::A,дәмді,чӧскыд
1537,lecker::A,дәмді,gards
1538,lecker::A,дәмді,garšīgs
1539,süß::A,тәтті,юмов
1540,süß::A,тәтті,чӧскыд
1541,süß::A,тәтті,salds
1542,bitter::A,ащы,курыд
1543,bitter::A,ащы,sūrs
1544,bitter::A,ащы,rūgts
1545,sauer::A,қышқыл,шома
1546,sauer::A,қышқыл,skābs
1547,hell::A,жарық,югыд
1548,hell::A,жарық,gaišs
1549,hell::A,жарқын,югыд
1550,hell::A,жарқын,gaišs
1551,dunkel::A,қараңғы,пемыд
1552,dunkel::A,қараңғы,tumšs
1553,schwarz::A,қара,сьӧд
1554,schwarz::A,қара,melns
1555,weiß::A,ақ,еджыд
1556,weiß::A,ақ,balts
1557,rot::A,қызыл,гӧрд
1558,rot::A,қызыл,sarkans
1559,gelb::A,сары,виж
1560,gelb::A,сары,dzeltens
1561,blau::A,көк,лӧз
1562,blau::A,көк,zils
1563,grün::A,жасыл,веж
1564,grün::A,жасыл,турунвиж
1565,grün::A,жасыл,zaļš
1566,grau::A,бозамық,руд
1567,grau::A,бозамық,pelēks
1568,bunt::A,алабажак,сера
1569,bunt::A,алабажак,raibs
1570,bunt::A,алабажак,krāsains
1571,billig::A,арзан,донтӧг
1572,billig::A,арзан,lēts
1573,teuer::A,бағалы,дона
1574,teuer::A,бағалы,dārgs
1575,wertvoll::A,құнды,дона
1576,wertvoll::A,құнды,vērtīgs
1577,wertvoll::A,қымбат,дона
1578,wertvoll::A,қымбат,vērtīgs
1579,blind::A,көзсіз,синтӧм
1580,blind::A,көзсіз,akls
1581,blind::A,көр,синтӧм
1582,blind::A,көр,akls
1583,blind::A,көр_соқыр,синтӧм
1584,blind::A,көр_соқыр,akls
1585,taub::A,керең,пельтӧм
1586,taub::A,керең,kurls
1587,taub::A,саңырау,пельтӧм
1588,taub::A,саңырау,kurls
1589,kräftig::A,қуатты,вынйӧра
1590,kräftig::A,қуатты,spēcīgs
1591,kräftig::A,қарымды,вынйӧра
1592,kräftig::A,қарымды,spēcīgs
1593,stark::A,білекті,ён
1594,stark::A,білекті,вына
1595,stark::A,білекті,stiprs
1596,schwach::A,әлсіз,жеб
1597,schwach::A,әлсіз,vājš
1598,schwach::A,күшсіз,жеб
1599,schwach::A,күшсіз,vājš
1600,schwach::A,қайратсыз,жеб
1601,schwach::A,қайратсыз,vājš
1602,fett::A,семіз,госа
1603,fett::A,семіз,brangs
1604,schlank::A,ашаң,веськыд
1605,schlank::A,ашаң,slaids
1606,hübsch::A,ажарлы,мича
1607,hübsch::A,ажарлы,лӧсьыд
1608,hübsch::A,ажарлы,glīts
1609,hübsch::A,шырайлы,мича
1610,hübsch::A,шырайлы,лӧсьыд
1611,hübsch::A,шырайлы,glīts
1612,böse::A,өш,лёк
1613,böse::A,өш,ļauns
1614,böse::A,өш,negants
1615,böse::A,сұм,лёк
1616,böse::A,сұм,ļauns
1617,böse::A,сұм,negants
1618,böse::A,жауыз,лёк
1619,böse::A,жауыз,ļauns
1620,böse::A,жауыз,negants
1621,dumm::A,көкми,йӧй
1622,dumm::A,көкми,вежӧртӧм
1623,dumm::A,көкми,stulbs
1624,dumm::A,көкми,muļķīgs
1625,dumm::A,ақымақ,йӧй
1626,dumm::A,ақымақ,вежӧртӧм
1627,dumm::A,ақымақ,stulbs
1628,dumm::A,ақымақ,muļķīgs
1629,dumm::A,миы жоқ,йӧй
1630,dumm::A,миы жоқ,вежӧртӧм
1631,dumm::A,миы жоқ,stulbs
1632,dumm::A,миы жоқ,muļķīgs
1633,faul::A,жалқау,дыш
1634,faul::A,жалқау,slinks
1635,faul::A,еріншек,дыш
1636,faul::A,еріншек,slinks
1637,fleißig::A,ұқыпты,зільысь
1638,fleißig::A,ұқыпты,čakls
1639,fleißig::A,ұқыпты,cītīgs
1640,geizig::A,сараң,топыд
1641,geizig::A,сараң,skops
1642,geizig::A,сараң,sīksts
1643,klug::A,жетік,юра
1644,klug::A,жетік,вежӧра
1645,klug::A,жетік,gudrs
1646,klug::A,ақылды,юра
1647,klug::A,ақылды,вежӧра
1648,klug::A,ақылды,gudrs
1649,geschickt::A,шебер,кипода
1650,geschickt::A,шебер,кужысь
1651,geschickt::A,шебер,manīgs
1652,lieb::A,абзал,муса
1653,lieb::A,абзал,мича
1654,lieb::A,абзал,лӧсьыд
1655,lieb::A,абзал,mīļš
1656,lieb::A,айналайын,муса
1657,lieb::A,айналайын,мича
1658,lieb::A,айналайын,лӧсьыд
1659,lieb::A,айналайын,mīļš
1660,lustig::A,көңілді,кыпыд
1661,lustig::A,көңілді,jautrs
1662,sanft::A,жуас,мелі
1663,sanft::A,жуас,liegs
1664,hungrig::A,аш,тшыг
1665,hungrig::A,аш,izsalcis
1666,krank::A,кеселді,висьысь
1667,krank::A,кеселді,slims
1668,nackt::A,жалаңаш,пасьтӧм
1669,nackt::A,жалаңаш,pliks
1670,traurig::A,қапа,гажтӧм
1671,traurig::A,қапа,bēdīgs
1672,traurig::A,қапа,skumīgs
1673,lebendig::A,тірі,ловъя
1674,lebendig::A,тірі,dzīvs
1675,lebendig::A,жанды,ловъя
1676,lebendig::A,жанды,dzīvs
1677,gut::A,жақсы,бур
1678,gut::A,жақсы,labs
1679,schlecht::A,жаман,лёк
1680,schlecht::A,жаман,омӧль
1681,schlecht::A,жаман,slikts
1682,richtig::A,дұрыс,инӧд
1683,richtig::A,дұрыс,riktīgs
1684,schlimm::A,жаман,омӧль
1685,schlimm::A,жаман,туйтӧм
1686,schlimm::A,жаман,nelāgs
1687,schlimm::A,жаман,nejauks
1688,wahr::A,нағыз,абу ылӧг
1689,wahr::A,нағыз,īsts
1690,wahr::A,нағыз,patiess
1691,alt::A,ескі,важ
1692,alt::A,ескі,sens
1693,alt::A,ескі,vęcs
1694,neu::A,жаңа,выль
1695,neu::A,жаңа,jauns
1696,ehemalig::A,өткен,вӧвлӧм
1697,ehemalig::A,өткен,bijušais
1698,ehemalig::A,бұрынғы,вӧвлӧм
1699,ehemalig::A,бұрынғы,bijušais
1700,alt[Lebewesen]::A,кексе,пӧрысь
1701,alt[Lebewesen]::A,кексе,vecs
1702,jung::A,науша,том
1703,jung::A,науша,jauns
1704,arm::A,кедей,гӧль
1705,arm::A,кедей,nabags
1706,arm::A,дәулетсіз,гӧль
1707,arm::A,дәулетсіз,nabags
1708,reich::A,малды,озыр
1709,reich::A,малды,bagāts
1710,bekannt::A,таныс,тӧдса
1711,bekannt::A,таныс,zināms
1712,bekannt::A,таныс,pazīstams
1713,bekannt::A,көзтаныс,тӧдса
1714,bekannt::A,көзтаныс,zināms
1715,bekannt::A,көзтаныс,pazīstams
1716,berühmt::A,атақты,нималан
1717,berühmt::A,атақты,кывсян
1718,berühmt::A,атақты,slavens
1719,fremd::A,бөтен,йӧз
1720,fremd::A,бөтен,svešs
1721,verschieden::A,түрлі,абу ӧткодь
1722,verschieden::A,түрлі,разнӧй
1723,verschieden::A,түрлі,dažāds
1724,nah::A,жуық,матыс
1725,nah::A,жуық,tuvs
1726,nah::A,етене,матыс
1727,nah::A,етене,tuvs
1728,fern::A,алыс,ылі
1729,fern::A,алыс,tāls
1730,fern::A,алыстағы,ылі
1731,fern::A,алыстағы,tāls
1732,linker::A,сол,шуйга
1733,linker::A,сол,kreisais
1734,linker::A,солшыл,шуйга
1735,linker::A,солшыл,kreisais
1736,rechter::A,оң,веськыд
1737,rechter::A,оң,labais
1738,anderer::A,өзге,мукӧд
1739,anderer::A,өзге,otrs
1740,anderer::A,былайғы,мукӧд
1741,anderer::A,былайғы,otrs
1742,erster::A,алғашқы,медводдза
1743,erster::A,алғашқы,pirmais
1744,zweiter::A,екінші,мӧд
1745,zweiter::A,екінші,otrais
1746,dritter::A,үшінші,коймӧд
1747,dritter::A,үшінші,trešais
1748,letzter::A,артқы,бӧръя
1749,letzter::A,артқы,beidzamais
1750,letzter::A,кейінгі,бӧръя
1751,letzter::A,кейінгі,beidzamais
1752,allein::ADV,серіксіз,ӧтка
1753,allein::ADV,серіксіз,viens pats
1754,auf einmal::ADV,бірден,ӧтпырйӧ
1755,auf einmal::ADV,бірден,reizē
1756,zusammen::ADV,бірлесіп,тшӧтш
1757,zusammen::ADV,бірлесіп,kopā
1758,zusammen::ADV,бірлесіп,vienviet
1759,lange::ADV,ұзақ,дыр
1760,lange::ADV,ұзақ,ilgi
1761,plötzlich::ADV,кенет,друг
1762,plötzlich::ADV,кенет,pēkšņi
1763,sofort::ADV,әне-міне дегенше,дзик пыр
1764,sofort::ADV,әне-міне дегенше,tūlīt
1765,später::ADV,артынан,сэсся
1766,später::ADV,артынан,vēlāk
1767,jetzt::ADV,енді,ӧні
1768,jetzt::ADV,енді,tagad
1769,jetzt::ADV,қазір,ӧні
1770,jetzt::ADV,қазір,tagad
1771,heute::ADV,бүгін,талун
1772,heute::ADV,бүгін,šodien
1773,morgen::ADV,ертең,аски
1774,morgen::ADV,ертең,rīt
1775,bald::ADV,тез,регыд
1776,bald::ADV,тез,drīz
1777,dann::ADV,онан соң,бӧрын
1778,dann::ADV,онан соң,бӧрти
1779,dann::ADV,онан соң,tad
1780,dann::ADV,сонан соң,бӧрын
1781,dann::ADV,сонан соң,бӧрти
1782,dann::ADV,сонан соң,tad
1783,gestern::ADV,кеше,тӧнлун
1784,gestern::ADV,кеше,vakar
1785,einst::ADV,бірде,ӧтчыд
1786,einst::ADV,бірде,ӧтпыр
1787,einst::ADV,бірде,citreiz
1788,einst::ADV,бір кезде,ӧтчыд
1789,einst::ADV,бір кезде,ӧтпыр
1790,einst::ADV,бір кезде,citreiz
1791,damals::ADV,анада,сэки
1792,damals::ADV,анада,toreiz
1793,danach::ADV,онан соң,сэсся
1794,danach::ADV,онан соң,pēc tam
1795,danach::ADV,сонан соң,сэсся
1796,danach::ADV,сонан соң,pēc tam
1797,vorher::ADV,бұрын,войдӧр
1798,vorher::ADV,бұрын,iepriekš
1799,vorher::ADV,бұрын,pirms tam
1800,zuerst::ADV,әуелі,войдӧр
1801,zuerst::ADV,әуелі,vis'pirms
1802,zuerst::ADV,алдымен,войдӧр
1803,zuerst::ADV,алдымен,vis'pirms
1804,einmal::ADV,бір жолы,ӧтчыдысь
1805,einmal::ADV,бір жолы,reiz
1806,einmal::ADV,бір жолы,vienreiz
1807,manchmal::ADV,кейде,корсюрӧ
1808,manchmal::ADV,кейде,dažkārt
1809,oft::ADV,ылғи,тшӧкыда
1810,oft::ADV,ылғи,bieži
1811,immer::ADV,өнебойы,век
1812,immer::ADV,өнебойы,allaž
1813,immer::ADV,өнебойы,vien'mēr
1814,niemals::ADV,ешуақытта,оз некор
1815,niemals::ADV,ешуақытта,nemūžam
1816,hier::ADV,бұнда,со
1817,hier::ADV,бұнда,тонӧ
1818,hier::ADV,бұнда,te
1819,hier::ADV,бұнда,šeit
1820,hier::ADV,осында,со
1821,hier::ADV,осында,тонӧ
1822,hier::ADV,осында,te
1823,hier::ADV,осында,šeit
1824,hierhin::ADV,бермен,татчӧ
1825,hierhin::ADV,бермен,талань
1826,hierhin::ADV,бермен,šurp
1827,hierhin::ADV,бермен,uz šejieni
1828,von hier::ADV,бер жақтан,тасянь
1829,von hier::ADV,бер жақтан,no šejienes
1830,dort::ADV,анда,сэні
1831,dort::ADV,анда,tur
1832,dorthin::ADV,әрі,сэтчӧ
1833,dorthin::ADV,әрі,turp
1834,dorthin::ADV,әрі,uz turieni
1835,geradeaus::ADV,тура,веськыда
1836,geradeaus::ADV,тура,taisni uz priekšu
1837,vorwärts::ADV,ілгері,водзӧ
1838,vorwärts::ADV,ілгері,uz priekšu
1839,rückwärts::ADV,артқа,бӧрӧ
1840,rückwärts::ADV,артқа,atmuguriski
1841,zurück::ADV,кейін қарай,бӧр
1842,zurück::ADV,кейін қарай,atpakāļ
1843,unten::ADV,төменде,улын
1844,unten::ADV,төменде,уліын
1845,unten::ADV,төменде,lejā
1846,unten::ADV,төменде,apakšā
1847,hinab::ADV,астына,улӧ
1848,hinab::ADV,астына,увлан
1849,hinab::ADV,астына,uz leju
1850,hinab::ADV,төмен,улӧ
1851,hinab::ADV,төмен,увлан
1852,hinab::ADV,төмен,uz leju
1853,oben::ADV,жоғарыда,вылын
1854,oben::ADV,жоғарыда,выліын
1855,oben::ADV,жоғарыда,virsū
1856,hinauf::ADV,өрге,выліӧ
1857,hinauf::ADV,өрге,augšā
1858,hinauf::ADV,өрге,uz augšu
1859,überall::ADV,әрқайда,быдлаын
1860,überall::ADV,әрқайда,visur
1861,nicht::ADV,емес,oз
1862,nicht::ADV,емес,ne
1863,ein wenig::ADV,азырақ,неуна
1864,ein wenig::ADV,азырақ,drusku
1865,ein wenig::ADV,аздаған,неуна
1866,ein wenig::ADV,аздаған,drusku
1867,ein wenig::ADV,азғантай,неуна
1868,ein wenig::ADV,азғантай,drusku
1869,kaum::ADV,зорға,мырдэм
1870,kaum::ADV,зорға,diezin vai
1871,sehr::ADV,орасан,зэв
1872,sehr::ADV,орасан,ļoti
1873,sehr::ADV,орасан,gaužām
1874,so::ADV,бұлай,тадз
1875,so::ADV,бұлай,сідз
1876,so::ADV,бұлай,tā
1877,so::ADV,бұлай,tik
1878,so::ADV,былайша,тадз
1879,so::ADV,былайша,сідз
1880,so::ADV,былайша,tā
1881,so::ADV,былайша,tik
1882,noch::ADV,әлі,на
1883,noch::ADV,әлі,нӧшта
1884,noch::ADV,әлі,vēl
1885,nur::ADV,ғана,куш
1886,nur::ADV,ғана,сӧмын
1887,nur::ADV,ғана,vien
1888,nur::ADV,ғана,tikai
1889,schon::ADV,түге,нин
1890,schon::ADV,түге,jau
1891,wieder::ADV,жаңа,бара
1892,wieder::ADV,жаңа,atkal
1893,wieder::ADV,қайта,бара
1894,wieder::ADV,қайта,atkal
1895,wieder::ADV,жаңадан,бара
1896,wieder::ADV,жаңадан,atkal
1897,vergebens::ADV,бекер,весьшӧрӧ
1898,vergebens::ADV,бекер,velti
1899,vor::PRP,алды,водзын
1900,vor::PRP,алды,priekš
1901,hinter::PRP,артынан,бӧрнын
1902,hinter::PRP,артынан,aiz
1903,unter::PRP,түп,улын
1904,unter::PRP,түп,zem
1905,unter::PRP,маңында,улын
1906,unter::PRP,маңында,zem
1907,durch::PRP,арқылы,пыр
1908,durch::PRP,арқылы,пырыс
1909,durch::PRP,арқылы,caur
1910,durch::PRP,арқылы,cauri
1911,neben::PRP,іргеде,бердын
1912,neben::PRP,іргеде,līdzās
1913,neben::PRP,жанында,бердын
1914,neben::PRP,жанында,līdzās
1915,zwischen::PRP,арада,костын
1916,zwischen::PRP,арада,starp
1917,wegen::PRP,үшін,вӧсна
1918,wegen::PRP,үшін,pēc
1919,dies::PRN,бұ,тайӧ
1920,dies::PRN,бұ,šis
1921,dies::PRN,осы,тайӧ
1922,dies::PRN,осы,šis
1923,das::PRN,сол,ciйö
1924,das::PRN,сол,tas
1925,alles::PRN,дүйім,став
1926,alles::PRN,дүйім,viss
1927,alles::PRN,күллі,став
1928,alles::PRN,күллі,viss
1929,ich::PRN,мен,ме
1930,ich::PRN,мен,es
1931,du::PRN,сен,тэ
1932,du::PRN,сен,tu
1933,er::PRN,ол,сійӧ
1934,er::PRN,ол,viņš
1935,wir::PRN,біз,ми
1936,wir::PRN,біз,mēs
1937,ihr::PRN,сіз,тi
1938,ihr::PRN,сіз,jūs
1939,sie::PRN,олар,найö
1940,sie::PRN,олар,viņi
1941,sie::PRN,олар,viņas
1942,was::FPRN,не,мый
1943,was::FPRN,не,kas
1944,wer::FPRN,кім,код
1945,wer::FPRN,кім,kas
1946,wo::FADV,кәні,кыті
1947,wo::FADV,кәні,kur
1948,wo::FADV,қайда,кыті
1949,wo::FADV,қайда,kur
1950,wohin::FADV,қайда,кытчӧ
1951,wohin::FADV,қайда,kurp
1952,wohin::FADV,қайда,uz kurieni
1953,wie::FADV,калай,кыдзи
1954,wie::FADV,калай,kā
1955,warum::FADV,неғып,мыйла
1956,warum::FADV,неғып,kāpēc
1957,wieviel::FNUM,неше,кымын
1958,wieviel::FNUM,неше,cik
1959,wieviel::FNUM,қанша,кымын
1960,wieviel::FNUM,қанша,cik
1961,eins::NUM,бір,ӧтик
1962,eins::NUM,бір,viens
1963,zwei::NUM,екі,кык
1964,zwei::NUM,екі,divi
1965,drei::NUM,үш,куим
1966,drei::NUM,үш,trīs
1967,vier::NUM,төрт,нель
1968,vier::NUM,төрт,četri
1969,fünf::NUM,бес,вит
1970,fünf::NUM,бес,pieci
1971,sechs::NUM,алты,квайт
1972,sechs::NUM,алты,seši
1973,sieben::NUM,жеті,сизим
1974,sieben::NUM,жеті,septiņi
1975,acht::NUM,сегіз,кӧкъямыс
1976,acht::NUM,сегіз,astoņi
1977,neun::NUM,тоғыз,ӧкмыс
1978,neun::NUM,тоғыз,deviņi
1979,zehn::NUM,он,дас
1980,zehn::NUM,он,desmit
1981,elf::NUM,он бір,дас ӧтик
1982,elf::NUM,он бір,vienpadsmit
1983,zwölf::NUM,он екі,дас кык
1984,zwölf::NUM,он екі,divpadsmit
1985,zwanzig::NUM,жиырма,кызь
1986,zwanzig::NUM,жиырма,divdesmit
1987,dreißig::NUM,отыз,комын
1988,dreißig::NUM,отыз,trīsdesmit
1989,vierzig::NUM,қырық,нелямын
1990,vierzig::NUM,қырық,četrdesmit
1991,fünfzig::NUM,елу,ветымын
1992,fünfzig::NUM,елу,piecdesmit
1993,sechzig::NUM,алпыс,квайтымын
1994,sechzig::NUM,алпыс,sešdesmit
1995,siebzig::NUM,жетпіс,сизимдас
1996,siebzig::NUM,жетпіс,septiņdesmit
1997,achtzig::NUM,сексен,кӧкъямысдас
1998,achtzig::NUM,сексен,astoņdesmit
1999,neunzig::NUM,тоқсан,ӧкмысдас
2000,neunzig::NUM,тоқсан,deviņdesmit
2001,hundert::NUM,жүз,сё
2002,hundert::NUM,жүз,simt
2003,tausend::NUM,мың,сюрс
2004,tausend::NUM,мың,tūkstoš
2005,und::CNJ,та,и
2006,und::CNJ,та,un
2007,oder::CNJ,әлде,либӧ
2008,oder::CNJ,әлде,jeb
2009,oder::CNJ,немесе,либӧ
2010,oder::CNJ,немесе,jeb
2011,stehen::V,тұру,сулавны
2012,stehen::V,тұру,stāvēt
2013,sitzen::V,отыру,пукавны
2014,sitzen::V,отыру,sēdēt
2015,liegen::V,жату,куйлыны
2016,liegen::V,жату,gulēt
2017,hängen::V,ілу,ӧшавны
2018,hängen::V,ілу,karāties
2019,werden::V,болу,лоны
2020,werden::V,болу,tapt
2021,werden::V,түрегелу,лоны
2022,werden::V,түрегелу,tapt
2023,passieren::V,болу,лоны
2024,passieren::V,болу,notikt
2025,beginnen::V,басталу,кутчысьны
2026,beginnen::V,басталу,кутны
2027,beginnen::V,басталу,sākties
2028,enden::V,ада болу,помасьны
2029,enden::V,ада болу,beigties
2030,wechseln::V,құбылу,вежсьыны
2031,wechseln::V,құбылу,mainīties
2032,wechseln::V,өзгеру,вежсьыны
2033,wechseln::V,өзгеру,mainīties
2034,aufgehen[Sonne]::V,шығу,петны
2035,aufgehen[Sonne]::V,шығу,lēkt
2036,aufgehen[Sonne]::V,шығу,uzlēkt
2037,untergehen[Sonne]::V,батыру,пуксьыны
2038,untergehen[Sonne]::V,батыру,noiet
2039,untergehen[Sonne]::V,батыру,rietēt
2040,scheinen[Sonne]::V,жылтырау,югъявны
2041,scheinen[Sonne]::V,жылтырау,югвидзны
2042,scheinen[Sonne]::V,жылтырау,spīdēt
2043,donnern::V,күркіреу,гымавны
2044,donnern::V,күркіреу,dārdēt
2045,wehen::V,огып тур,пӧльтны
2046,wehen::V,огып тур,pūst
2047,strömen::V,сорғалау,киссьыны
2048,strömen::V,сорғалау,līt
2049,strömen::V,сорғалау,plūst
2050,fließen::V,ағу,визувтны
2051,fließen::V,ағу,tecēt
2052,sich drehen::V,айналу,бергавны
2053,sich drehen::V,айналу,grozīties
2054,schwanken::V,толықсу,легны
2055,schwanken::V,толықсу,лайкъявны
2056,schwanken::V,толықсу,līgoties
2057,schwanken::V,толықсу,grīļoties
2058,schwingen::V,тербелу,лайкъявны
2059,schwingen::V,тербелу,люллявны
2060,schwingen::V,тербелу,vēzēties
2061,fallen::V,құлау,усьны
2062,fallen::V,құлау,krist
2063,fallen::V,жығылу,усьны
2064,fallen::V,жығылу,krist
2065,fallen::V,төмендеу,усьны
2066,fallen::V,төмендеу,krist
2067,brennen::V,жану,сотчыны
2068,brennen::V,жану,degt
2069,rauchen::V,түтету,тшынӧдны
2070,rauchen::V,түтету,dūmot
2071,regnen::V,жауу,зэрны
2072,regnen::V,жауу,līt
2073,gefrieren::V,мұздай қату,кынмыны
2074,gefrieren::V,мұздай қату,sasalt
2075,gefrieren::V,мұз боп қату,кынмыны
2076,gefrieren::V,мұз боп қату,sasalt
2077,tauen::V,жібу,сывны
2078,tauen::V,жібу,kust
2079,schmelzen::V,еру,сывны
2080,schmelzen::V,еру,kust
2081,schmelzen::V,еру,nokust
2082,trocknen::V,курау,косьмыны
2083,trocknen::V,курау,žūt
2084,trocknen::V,курау,kaltēties
2085,sieden::V,қайнау,пуны
2086,sieden::V,қайнау,virt
2087,sieden::V,қайнау,vārīties
2088,faulen::V,иістену,сісьмыны
2089,faulen::V,иістену,pūt
2090,faulen::V,иістену,trudēt
2091,verfaulen::V,шіру,сісьмыны
2092,verfaulen::V,шіру,sapūt
2093,verfaulen::V,шіру,satrūdēt
2094,reißen::V,жыртылу,орны
2095,reißen::V,жыртылу,plīst
2096,reißen::V,жыртылу,satrūkt
2097,versinken::V,малтығу,вӧйны
2098,versinken::V,малтығу,grimt
2099,versinken::V,малтығу,nogrimt
2100,vergehen::V,өту,кольны
2101,vergehen::V,өту,ордйыны
2102,vergehen::V,өту,paiet
2103,erscheinen::V,көріну,петкӧдчыны
2104,erscheinen::V,көріну,parādīties
2105,erscheinen::V,көрініп қалу,петкӧдчыны
2106,erscheinen::V,көрініп қалу,parādīties
2107,verschwinden::V,ғайып_болу,бырны
2108,verschwinden::V,ғайып_болу,nozust
2109,sinken::V,ылдилау,вӧйны
2110,sinken::V,ылдилау,kristies
2111,sinken::V,төмендеу,вӧйны
2112,sinken::V,төмендеу,kristies
2113,abnehmen::V,кемітілу,чинны
2114,abnehmen::V,кемітілу,noplakt
2115,abnehmen::V,кемітілу,mazināties
2116,zunehmen::V,көбею,содны
2117,zunehmen::V,көбею,ыдждыны
2118,zunehmen::V,көбею,pieaugt
2119,zunehmen::V,көбею,pieņemties
2120,steigen::V,қобу,лыбны
2121,steigen::V,қобу,kāpt
2122,steigen::V,көтерілу,лыбны
2123,steigen::V,көтерілу,kāpt
2124,steigen::V,жоғарылау,лыбны
2125,steigen::V,жоғарылау,kāpt
2126,wachsen::V,өсу,быдмыны
2127,wachsen::V,өсу,augt
2128,glänzen::V,жалтырау,югъявны
2129,glänzen::V,жалтырау,дзирдавны
2130,glänzen::V,жалтырау,zaigot
2131,glänzen::V,жалтырау,laistīties
2132,funkeln::V,жарқырау,югъявны
2133,funkeln::V,жарқырау,дзирдавны
2134,funkeln::V,жарқырау,mirdzēt
2135,funkeln::V,жарқырау,dzirkstēt
2136,funkeln::V,нұрлану,югъявны
2137,funkeln::V,нұрлану,дзирдавны
2138,funkeln::V,нұрлану,mirdzēt
2139,funkeln::V,нұрлану,dzirkstēt
2140,funkeln::V,жылтылдау,югъявны
2141,funkeln::V,жылтылдау,дзирдавны
2142,funkeln::V,жылтылдау,mirdzēt
2143,funkeln::V,жылтылдау,dzirkstēt
2144,lärmen::V,шулау,жувгыны
2145,lärmen::V,шулау,ыугыны
2146,lärmen::V,шулау,шумитны
2147,lärmen::V,шулау,ālēties
2148,lärmen::V,шулау,trokšņot
2149,lärmen::V,шуылдау,жувгыны
2150,lärmen::V,шуылдау,ыугыны
2151,lärmen::V,шуылдау,шумитны
2152,lärmen::V,шуылдау,ālēties
2153,lärmen::V,шуылдау,trokšņot
2154,läuten::V,қоңыраулату,жургыны
2155,läuten::V,қоңыраулату,zvanīt
2156,klingeln::V,дыңғырлау,звӧнитны
2157,klingeln::V,дыңғырлау,zvanīt
2158,klirren::V,дыңылдату,гольскöдчыны
2159,klirren::V,дыңылдату,tinkšķēt
2160,klirren::V,дыңылдату,džinkstēt
2161,brausen::V,тасу,буавны
2162,brausen::V,тасу,krākt
2163,brausen::V,тасу,brāzmot
2164,rauschen::V,сусылдау,кышакывны
2165,rauschen::V,сусылдау,šalkt
2166,rauschen::V,сыбдырлау,кышакывны
2167,rauschen::V,сыбдырлау,šalkt
2168,klingen::V,дыбыс шығару,шыавны
2169,klingen::V,дыбыс шығару,юргыны
2170,klingen::V,дыбыс шығару,skanēt
2171,klingen::V,дыбыс шығару,izklausīties
2172,bellen::V,үру,увтны
2173,bellen::V,үру,riet
2174,heulen::V,ұлу,омлявны
2175,heulen::V,ұлу,вурзавны
2176,heulen::V,ұлу,kaukt
2177,heulen::V,ұлу,gaudot
2178,blasen::V,үру,пӧльтны
2179,blasen::V,үру,pūst
2180,pfeifen::V,ысқыру,шутьлявны
2181,pfeifen::V,ысқыру,svilpt
2182,pfeifen::V,ысқыру,svilpot
2183,schreien::V,шыңғыру,горзыны
2184,schreien::V,шыңғыру,brēkt
2185,schreien::V,шыңғыру,kliegt
2186,schreien::V,айғайлау,горзыны
2187,schreien::V,айғайлау,brēkt
2188,schreien::V,айғайлау,kliegt
2189,schreien::V,байбайлау,горзыны
2190,schreien::V,байбайлау,brēkt
2191,schreien::V,байбайлау,kliegt
2192,schreien::V,бажалақтау,горзыны
2193,schreien::V,бажалақтау,brēkt
2194,schreien::V,бажалақтау,kliegt
2195,stöhnen::V,ыңырсу,ымзыны
2196,stöhnen::V,ыңырсу,vaidēt
2197,stöhnen::V,ыңкылдау,ымзыны
2198,stöhnen::V,ыңкылдау,vaidēt
2199,zittern::V,қалш,тіравны
2200,zittern::V,қалш,drebēt
2201,zittern::V,қалшылдату,тіравны
2202,zittern::V,қалшылдату,drebēt
2203,leben::V,жасау,овны
2204,leben::V,жасау,dzīvot
2205,leben::V,күнелту,овны
2206,leben::V,күнелту,dzīvot
2207,leben::V,күн көру,овны
2208,leben::V,күн көру,dzīvot
2209,leben::V,тіршілік ету,овны
2210,leben::V,тіршілік ету,dzīvot
2211,geboren werden::V,туу,чужны
2212,geboren werden::V,туу,dzimt
2213,atmen::V,дем алу,кашкыны
2214,atmen::V,дем алу,пошиктыны
2215,atmen::V,дем алу,elpot
2216,atmen::V,ауа жұту,кашкыны
2217,atmen::V,ауа жұту,пошиктыны
2218,atmen::V,ауа жұту,elpot
2219,trinken::V,ішу,юны
2220,trinken::V,ішу,dzert
2221,trinken::V,ұрттау,юны
2222,trinken::V,ұрттау,dzert
2223,essen::V,жеу,сёйны
2224,essen::V,жеу,ēst
2225,essen::V,тамақтану,сёйны
2226,essen::V,тамақтану,ēst
2227,schlucken::V,жұту,ньылавны
2228,schlucken::V,жұту,rīt
2229,müde werden::V,болдыру,мудзны
2230,müde werden::V,болдыру,nokust
2231,einschlafen::V,үйыктап калу,ланьтны
2232,einschlafen::V,үйыктап калу,унмовсьны
2233,einschlafen::V,үйыктап калу,iemigt
2234,einschlafen::V,үйыктап калу,aizmigt
2235,schlafen::V,ұйықтау,узьны
