,Concept_ID,ku,se
4629,unten::ADV,jêrî,vyellin
4630,unten::ADV,jêrî,vue´llen
4631,unten::ADV,jêrî,вӯлльн
4632,hinab::ADV,berjêr,våålese
4633,hinab::ADV,berjêr,vuolus
4634,hinab::ADV,berjêr,vulos
4635,hinab::ADV,berjêr,vuá'lás
4636,hinab::ADV,berjêr,vuâlas
4637,hinab::ADV,berjêr,валас
4638,oben::ADV,banî,bijjene
4639,oben::ADV,banî,baddjen
4640,oben::ADV,banî,badjin
4641,oben::ADV,banî,paijeen
4642,oben::ADV,banî,pâ´jjen
4643,oben::ADV,banî,tunââ´lmest
4644,oben::ADV,banî,пайенҍ
4645,hinauf::ADV,banî,bæjjese
4646,hinauf::ADV,banî,bajás
4647,hinauf::ADV,banî,bajás
4648,hinauf::ADV,banî,pajas
4649,hinauf::ADV,banî,pââjas
4650,hinauf::ADV,banî,пайяс
4651,überall::ADV,li her derê,gaajhkene lehkesne
4652,überall::ADV,li her derê,juohkka sajen
4653,überall::ADV,li her derê,juohke sajis
4654,überall::ADV,li her derê,jya'hisaajeest
4655,überall::ADV,li her derê,vee´zz
4656,überall::ADV,li her derê,pukvee´zz
4657,überall::ADV,li her derê,пугквесь
4658,nicht::ADV,ne,ij
4659,nicht::ADV,ne,ij
4660,nicht::ADV,ne,ii
4661,nicht::ADV,ne,ij
4662,nicht::ADV,ne,ij
4663,nicht::ADV,ne,эйй
4664,nicht::ADV,nîn,ij
4665,nicht::ADV,nîn,ij
4666,nicht::ADV,nîn,ii
4667,nicht::ADV,nîn,ij
4668,nicht::ADV,nîn,ij
4669,nicht::ADV,nîn,эйй
4670,nicht::ADV,tine,ij
4671,nicht::ADV,tine,ij
4672,nicht::ADV,tine,ii
4673,nicht::ADV,tine,ij
4674,nicht::ADV,tine,ij
4675,nicht::ADV,tine,эйй
4676,ein wenig::ADV,hebkî,ånnetje
4677,ein wenig::ADV,hebkî,ahtjetje
4678,ein wenig::ADV,hebkî,binná
4679,ein wenig::ADV,hebkî,veahá
4680,ein wenig::ADV,hebkî,ucánjii
4681,ein wenig::ADV,hebkî,occanj
4682,ein wenig::ADV,hebkî,simmna
4683,ein wenig::ADV,hebkî,сада
4684,ein wenig::ADV,hebkî,садаматта
4685,kaum::ADV,tema,jallan
4686,kaum::ADV,tema,vánet
4687,kaum::ADV,tema,báljo
4688,kaum::ADV,tema,illá
4689,kaum::ADV,tema,illvaa
4690,kaum::ADV,tema,мале
4691,kaum::ADV,tema,элэлэ
4692,kaum::ADV,himangi,jallan
4693,kaum::ADV,himangi,vánet
4694,kaum::ADV,himangi,báljo
4695,kaum::ADV,himangi,illá
4696,kaum::ADV,himangi,illvaa
4697,kaum::ADV,himangi,мале
4698,kaum::ADV,himangi,элэлэ
4699,sehr::ADV,gelek,sagk
4700,sehr::ADV,gelek,riek
4701,sehr::ADV,gelek,sieldes
4702,sehr::ADV,gelek,hui
4703,sehr::ADV,gelek,ollu
4704,sehr::ADV,gelek,čuuvtij
4705,sehr::ADV,gelek,sami
4706,sehr::ADV,gelek,čuu´t
4707,sehr::ADV,gelek,пэре
4708,sehr::ADV,gelek,чофта
4709,so::ADV,weha,numhtie
4710,so::ADV,weha,nav
4711,so::ADV,weha,nuov
4712,so::ADV,weha,nåv
4713,so::ADV,weha,nu
4714,so::ADV,weha,näävt
4715,so::ADV,weha,de
4716,so::ADV,weha,nu´t
4717,so::ADV,weha,nääi´t
4718,so::ADV,weha,те̄льнэ
4719,noch::ADV,hêj,annje
4720,noch::ADV,hêj,ájn
4721,noch::ADV,hêj,vilá
4722,noch::ADV,hêj,ain
4723,noch::ADV,hêj,vela
4724,noch::ADV,hêj,võl
4725,noch::ADV,hêj,veâl
4726,noch::ADV,hêj,вя̄л
4727,noch::ADV,dîsa,annje
4728,noch::ADV,dîsa,ájn
4729,noch::ADV,dîsa,vilá
4730,noch::ADV,dîsa,ain
4731,noch::ADV,dîsa,vela
4732,noch::ADV,dîsa,võl
4733,noch::ADV,dîsa,veâl
4734,noch::ADV,dîsa,вя̄л
4735,nur::ADV,tenê,ajve
4736,nur::ADV,tenê,barre
4737,nur::ADV,tenê,dåssjå
4738,nur::ADV,tenê,dušše
4739,nur::ADV,tenê,váá
4740,nur::ADV,tenê,pâi
4741,nur::ADV,tenê,leša
4742,nur::ADV,tenê,tåå´lǩ
4743,nur::ADV,tenê,лэша
4744,nur::ADV,tenê,лышшэ
4745,nur::ADV,bes,ajve
4746,nur::ADV,bes,barre
4747,nur::ADV,bes,dåssjå
4748,nur::ADV,bes,dušše
4749,nur::ADV,bes,váá
4750,nur::ADV,bes,pâi
4751,nur::ADV,bes,leša
4752,nur::ADV,bes,tåå´lǩ
4753,nur::ADV,bes,лэша
4754,nur::ADV,bes,лышшэ
4755,schon::ADV,hew,joe
4756,schon::ADV,hew,juo
4757,schon::ADV,hew,juo
4758,schon::ADV,hew,juo
4759,schon::ADV,hew,ju´n
4760,schon::ADV,hew,ё
4761,wieder::ADV,jar din,vihth
4762,wieder::ADV,jar din,aajmoen
4763,wieder::ADV,jar din,vas
4764,wieder::ADV,jar din,ådåsis
4765,wieder::ADV,jar din,fas
4766,wieder::ADV,jar din,vuot
4767,wieder::ADV,jar din,vest
4768,wieder::ADV,jar din,däs
4769,wieder::ADV,jar din,e´pet
4770,wieder::ADV,jar din,аввта
4771,wieder::ADV,jar din,о̄дтсэ
4772,wieder::ADV,dîsa,vihth
4773,wieder::ADV,dîsa,aajmoen
4774,wieder::ADV,dîsa,vas
4775,wieder::ADV,dîsa,ådåsis
4776,wieder::ADV,dîsa,fas
4777,wieder::ADV,dîsa,vuot
4778,wieder::ADV,dîsa,vest
4779,wieder::ADV,dîsa,däs
4780,wieder::ADV,dîsa,e´pet
4781,wieder::ADV,dîsa,аввта
4782,wieder::ADV,dîsa,о̄дтсэ
4783,vergebens::ADV,deya çun,dåssjåj
4784,vergebens::ADV,deya çun,duššás
4785,vergebens::ADV,deya çun,tušás
4786,vergebens::ADV,deya çun,jääutai
4787,vergebens::ADV,deya çun,пусьтэльт
4788,vergebens::ADV,îfleh bûn,dåssjåj
4789,vergebens::ADV,îfleh bûn,duššás
4790,vergebens::ADV,îfleh bûn,tušás
4791,vergebens::ADV,îfleh bûn,jääutai
4792,vergebens::ADV,îfleh bûn,пусьтэльт
4793,vor::PRP,li ber,åvteste
4794,vor::PRP,li ber,ålggolin
4795,vor::PRP,li ber,ovddas
4796,vor::PRP,li ber,oovdâst
4797,vor::PRP,li ber,ooudâst
4798,vor::PRP,li ber,авьтэмьбе̄лльт
4799,hinter::PRP,li pişt,duekesne
4800,hinter::PRP,li pişt,duogen
4801,hinter::PRP,li pişt,maŋŋelin
4802,hinter::PRP,li pişt,maŋil
4803,hinter::PRP,li pişt,duogás
4804,hinter::PRP,li pişt,tyeḥin
4805,hinter::PRP,li pişt,tue´ǩǩen
4806,hinter::PRP,li pişt,маӈельт
4807,unter::PRP,li bin,nuelesne
4808,unter::PRP,li bin,vuolen
4809,unter::PRP,li bin,vuolde
4810,unter::PRP,li bin,vyel'ni
4811,unter::PRP,li bin,vue´llen
4812,unter::PRP,li bin,вӯлльнҍ
4813,durch::PRP,kura,vieken
4814,durch::PRP,kura,tjadá
4815,durch::PRP,kura,-rájge
4816,durch::PRP,kura,čađa
4817,durch::PRP,kura,čoođâ
4818,durch::PRP,kura,čõõđ
4819,durch::PRP,kura,pääi´ǩ
4820,durch::PRP,kura,че̄д
4821,neben::PRP,li ba,baaltese
4822,neben::PRP,li ba,báldan
4823,neben::PRP,li ba,bálddas
4824,neben::PRP,li ba,paaldâst
4825,neben::PRP,li ba,paaldâst
4826,neben::PRP,li ba,поалльтэ
4827,zwischen::PRP,nabeyne,gaskesne
4828,zwischen::PRP,nabeyne,gasska
4829,zwischen::PRP,nabeyne,gaskkas
4830,zwischen::PRP,nabeyne,kooskâst
4831,zwischen::PRP,nabeyne,kâskka
4832,zwischen::PRP,nabeyne,кэскэсьт
4833,zwischen::PRP,nabeyne,кэ̄скэль
4834,zwischen::PRP,di nav...da,gaskesne
4835,zwischen::PRP,di nav...da,gasska
4836,zwischen::PRP,di nav...da,gaskkas
4837,zwischen::PRP,di nav...da,kooskâst
4838,zwischen::PRP,di nav...da,kâskka
4839,zwischen::PRP,di nav...da,кэскэсьт
4840,zwischen::PRP,di nav...da,кэ̄скэль
4841,wegen::PRP,ji bo,dïete
4842,wegen::PRP,ji bo,gaevhtieh
4843,wegen::PRP,ji bo,diehti
4844,wegen::PRP,ji bo,dihte
4845,wegen::PRP,ji bo,geažil
4846,wegen::PRP,ji bo,tet
4847,wegen::PRP,ji bo,diõtt
4848,wegen::PRP,ji bo,ǩeäč'ča
4849,wegen::PRP,ji bo,гуэйке
4850,wegen::PRP,ji ber,dïete
4851,wegen::PRP,ji ber,gaevhtieh
4852,wegen::PRP,ji ber,diehti
4853,wegen::PRP,ji ber,dihte
4854,wegen::PRP,ji ber,geažil
4855,wegen::PRP,ji ber,tet
4856,wegen::PRP,ji ber,diõtt
4857,wegen::PRP,ji ber,ǩeäč'ča
4858,wegen::PRP,ji ber,гуэйке
4859,dies::PRN,ev,dihte
4860,dies::PRN,ev,dát
4861,dies::PRN,ev,dát
4862,dies::PRN,ev,táát
4863,dies::PRN,ev,tät
4864,dies::PRN,ev,tiett-aa
4865,dies::PRN,ev,тэдт
4866,das::PRN,ev,dohte
4867,das::PRN,ev,dat
4868,das::PRN,ev,dat
4869,das::PRN,ev,tot
4870,das::PRN,ev,tõt
4871,das::PRN,ev,тудт
4872,alles::PRN,hemû,gaajhke
4873,alles::PRN,hemû,gájkka
4874,alles::PRN,hemû,buot
4875,alles::PRN,hemû,puoh
4876,alles::PRN,hemû,puk
4877,alles::PRN,hemû,пугк
4878,ich::PRN,ez,manne
4879,ich::PRN,ez,mån
4880,ich::PRN,ez,månnå
4881,ich::PRN,ez,mun
4882,ich::PRN,ez,mun
4883,ich::PRN,ez,munnâ
4884,ich::PRN,ez,mon
4885,ich::PRN,ez,мунн
4886,du::PRN,tu,datne
4887,du::PRN,tu,dån
4888,du::PRN,tu,don
4889,du::PRN,tu,tun
4890,du::PRN,tu,ton
4891,du::PRN,tu,то̄нн
4892,er::PRN,wî,dïhte
4893,er::PRN,wî,sån
4894,er::PRN,wî,son
4895,er::PRN,wî,sun
4896,er::PRN,wî,son
4897,er::PRN,wî,со̄нн
4898,wir::PRN,êm,mijjieh
4899,wir::PRN,êm,mij
4900,wir::PRN,êm,mii
4901,wir::PRN,êm,mij
4902,wir::PRN,êm,mij
4903,wir::PRN,êm,мыйй
4904,ihr::PRN,hûn,dijjie
4905,ihr::PRN,hûn,dij
4906,ihr::PRN,hûn,dii
4907,ihr::PRN,hûn,tij
4908,ihr::PRN,hûn,tij
4909,ihr::PRN,hûn,тыйй
4910,sie::PRN,we,dah
4911,sie::PRN,we,sij
4912,sie::PRN,we,sii
4913,sie::PRN,we,sij
4914,sie::PRN,we,sij
4915,sie::PRN,we,сыйй
4916,was::FPRN,çi,mij
4917,was::FPRN,çi,mij
4918,was::FPRN,çi,mii
4919,was::FPRN,çi,mii
4920,was::FPRN,çi,mii
4921,was::FPRN,çi,мӣ
4922,wer::FPRN,ki,gie
4923,wer::FPRN,ki,guhti
4924,wer::FPRN,ki,gii
4925,wer::FPRN,ki,guhte
4926,wer::FPRN,ki,kii
4927,wer::FPRN,ki,ǩii
4928,wer::FPRN,ki,kåå´tt
4929,wer::FPRN,ki,ке̄
4930,wo::FADV,li ku dere,gusnie
4931,wo::FADV,li ku dere,gånnå
4932,wo::FADV,li ku dere,gos
4933,wo::FADV,li ku dere,kost
4934,wo::FADV,li ku dere,ko´st
4935,wo::FADV,li ku dere,касьт
4936,wohin::FADV,li ku dere,gogka
4937,wohin::FADV,li ku dere,gåsi
4938,wohin::FADV,li ku dere,gosa
4939,wohin::FADV,li ku dere,kuus
4940,wohin::FADV,li ku dere,koozz
4941,wohin::FADV,li ku dere,ко̄з
4942,wie::FADV,çawa,guktie
4943,wie::FADV,çawa,gumhtie
4944,wie::FADV,çawa,gåktu
4945,wie::FADV,çawa,mot
4946,wie::FADV,çawa,mahte
4947,wie::FADV,çawa,mä´htt
4948,wie::FADV,çawa,ко̄ххт
4949,warum::FADV,çima,man
4950,warum::FADV,çima,manen
4951,warum::FADV,çima,manne
4952,warum::FADV,çima,mane
4953,warum::FADV,çima,mondiet
4954,warum::FADV,çima,mõõzz
4955,warum::FADV,çima,mää´nn
4956,warum::FADV,çima,мэ̄йт
4957,warum::FADV,çima,мэ̄ннгуэйке
4958,wieviel::FNUM,çend,man jeenje
4959,wieviel::FNUM,çend,makta
4960,wieviel::FNUM,çend,olugo
4961,wieviel::FNUM,çend,kalle
4962,wieviel::FNUM,çend,kâ´ll
4963,wieviel::FNUM,çend,мэ̄ннве̄рьт
4964,wieviel::FNUM,çend,мэ̄нлянчверьт
4965,eins::NUM,yek,akte
4966,eins::NUM,yek,akta
4967,eins::NUM,yek,okta
4968,eins::NUM,yek,ohtâ
4969,eins::NUM,yek,õhtt
4970,eins::NUM,yek,э̄ххт
4971,eins::NUM,yek,о̄ххтэ
4972,zwei::NUM,didu,göökte
4973,zwei::NUM,didu,guokta
4974,zwei::NUM,didu,guokte
4975,zwei::NUM,didu,kyeh'ti
4976,zwei::NUM,didu,kuõ´htt
4977,zwei::NUM,didu,кӯххт
4978,drei::NUM,sisê,golme
4979,drei::NUM,sisê,gålmmå
4980,drei::NUM,sisê,golbma
4981,drei::NUM,sisê,kulmâ
4982,drei::NUM,sisê,koumm
4983,drei::NUM,sisê,ко̄ллм
4984,vier::NUM,çar,njieljie
4985,vier::NUM,çar,niellja
4986,vier::NUM,çar,njeallje
4987,vier::NUM,çar,nelji
4988,vier::NUM,çar,nellj
4989,vier::NUM,çar,не̄лльй
4990,fünf::NUM,penç,vïjhte
4991,fünf::NUM,penç,vihtta
4992,fünf::NUM,penç,vihtta
4993,fünf::NUM,penç,vittâ
4994,fünf::NUM,penç,vitt
4995,fünf::NUM,penç,выдт
4996,sechs::NUM,şeş,govhte
4997,sechs::NUM,şeş,guhtta
4998,sechs::NUM,şeş,guhtta
4999,sechs::NUM,şeş,kuttâ
5000,sechs::NUM,şeş,kutt
5001,sechs::NUM,şeş,кудт
5002,sieben::NUM,heft,tjïjhtje
5003,sieben::NUM,heft,giehtja
5004,sieben::NUM,heft,čieža
5005,sieben::NUM,heft,čiččâm
5006,sieben::NUM,heft,čiččâm
5007,sieben::NUM,heft,кыджемь
5008,acht::NUM,heşt,gaektsie
5009,acht::NUM,heşt,gáktsa
5010,acht::NUM,heşt,gávcci
5011,acht::NUM,heşt,käävci
5012,acht::NUM,heşt,kääu´c
5013,acht::NUM,heşt,ка̄ххц
5014,neun::NUM,neh,uktsie
5015,neun::NUM,neh,aktse
5016,neun::NUM,neh,ovcci
5017,neun::NUM,neh,oovce
5018,neun::NUM,neh,å´hcc
5019,neun::NUM,neh,аххц
5020,zehn::NUM,deh,luhkie
5021,zehn::NUM,deh,låhke
5022,zehn::NUM,deh,lågev
5023,zehn::NUM,deh,logi
5024,zehn::NUM,deh,loṿe
5025,zehn::NUM,deh,lååi
5026,zehn::NUM,deh,лоагкь
5027,elf::NUM,yazdeh,luhkieakte
5028,elf::NUM,yazdeh,lågenanakta
5029,elf::NUM,yazdeh,oktanuppelohkái
5030,elf::NUM,yazdeh,ohtnubáloh
5031,elf::NUM,yazdeh,õtmlo
5032,elf::NUM,yazdeh,õhttmlo
5033,elf::NUM,yazdeh,э̄ххтэмплоагкь
5034,zwölf::NUM,diwazdeh,luhkiegöökte
5035,zwölf::NUM,diwazdeh,lågenanguokta
5036,zwölf::NUM,diwazdeh,guoktenuppelohkái
5037,zwölf::NUM,diwazdeh,kyeh'tnubáloh
5038,zwölf::NUM,diwazdeh,kuâtmlo
5039,zwölf::NUM,diwazdeh,kuâhttmlo
5040,zwölf::NUM,diwazdeh,кӯххтэмплоагкь
5041,zwanzig::NUM,bîst,göökteluhkie
5042,zwanzig::NUM,bîst,guoktalåhke
5043,zwanzig::NUM,bîst,guoktelogi
5044,zwanzig::NUM,bîst,kyeh'tilov
5045,zwanzig::NUM,bîst,kuâhttlo
5046,zwanzig::NUM,bîst,кӯххтлоагкь
5047,dreißig::NUM,sih,golmeluhkie
5048,dreißig::NUM,sih,gålmmålåhke
5049,dreißig::NUM,sih,golbmalogi
5050,dreißig::NUM,sih,kulmâlov
5051,dreißig::NUM,sih,koummlo
5052,dreißig::NUM,sih,ко̄ллмлоагкь
5053,vierzig::NUM,çil,njieljieluhkie
5054,vierzig::NUM,çil,nielljalåhke
5055,vierzig::NUM,çil,njealljelogi
5056,vierzig::NUM,çil,neljilov
5057,vierzig::NUM,çil,nelljlo
5058,vierzig::NUM,çil,не̄лльйлоагкь
5059,fünfzig::NUM,pençi,vïjhteluhkie
5060,fünfzig::NUM,pençi,vihttalåhke
5061,fünfzig::NUM,pençi,vihttalogi
5062,fünfzig::NUM,pençi,vittâlov
5063,fünfzig::NUM,pençi,vittlo
5064,fünfzig::NUM,pençi,выдтлоагкъ
5065,sechzig::NUM,şêst,govhteluhkie
5066,sechzig::NUM,şêst,guhttalåhke
5067,sechzig::NUM,şêst,guhttalogi
5068,sechzig::NUM,şêst,kuttâlov
5069,sechzig::NUM,şêst,kuttlo
5070,sechzig::NUM,şêst,кудтлоагкь
5071,siebzig::NUM,heftê,tjïjhtjeluhkie
5072,siebzig::NUM,heftê,gietjavlåhke
5073,siebzig::NUM,heftê,čiežalogi
5074,siebzig::NUM,heftê,čiččâmlov
5075,siebzig::NUM,heftê,čičmlo
5076,siebzig::NUM,heftê,кыджемьлоагкь
5077,achtzig::NUM,heştê,gaektsieluhkie
5078,achtzig::NUM,heştê,gáktsalåhke
5079,achtzig::NUM,heştê,gávccilogi
5080,achtzig::NUM,heştê,kähcilov
5081,achtzig::NUM,heştê,kä´hcclo
5082,achtzig::NUM,heştê,ка̄ххцлоагкь
5083,neunzig::NUM,nod,uktsieluhkie
5084,neunzig::NUM,nod,aktselåhke
5085,neunzig::NUM,nod,ovccilogi
5086,neunzig::NUM,nod,ohcelov
5087,neunzig::NUM,nod,å´hcclo
5088,neunzig::NUM,nod,аххцлоагкь
5089,hundert::NUM,sêd,tjuetie
5090,hundert::NUM,sêd,tjuohte
5091,hundert::NUM,sêd,čuođi
5092,hundert::NUM,sêd,čyeti
5093,hundert::NUM,sêd,čue´tt
5094,hundert::NUM,sêd,чӯдть
5095,tausend::NUM,hezar,tåvsene
5096,tausend::NUM,hezar,stoeretjuetie
5097,tausend::NUM,hezar,tuvsán
5098,tausend::NUM,hezar,duhát
5099,tausend::NUM,hezar,duhát
5100,tausend::NUM,hezar,tuhháát
5101,tausend::NUM,hezar,dohat
5102,tausend::NUM,hezar,то̄а̄фант
5103,und::CNJ,û,jïh
5104,und::CNJ,û,ja
5105,und::CNJ,û,ja
5106,und::CNJ,û,já
5107,und::CNJ,û,di
5108,und::CNJ,û,я
5109,und::CNJ,û,да
5110,und::CNJ,û,де
5111,oder::CNJ,an,jallh
5112,oder::CNJ,an,jali
5113,oder::CNJ,an,dahje
5114,oder::CNJ,an,adai
5115,oder::CNJ,an,avi
5116,oder::CNJ,an,le´be
5117,oder::CNJ,an,элэ
5118,oder::CNJ,an,вай
5119,oder::CNJ,yan,jallh
5120,oder::CNJ,yan,jali
5121,oder::CNJ,yan,dahje
5122,oder::CNJ,yan,adai
5123,oder::CNJ,yan,avi
5124,oder::CNJ,yan,le´be
5125,oder::CNJ,yan,элэ
5126,oder::CNJ,yan,вай
5127,stehen::V,sekinîn,tjåadtjodh
5128,stehen::V,sekinîn,seajsasjidh
5129,stehen::V,sekinîn,tjuodtjot
5130,stehen::V,sekinîn,čuožžut
5131,stehen::V,sekinîn,cuáp'cuđ
5132,stehen::V,sekinîn,čuâǯ'ǯad
5133,stehen::V,sekinîn,чуэннче
5134,sitzen::V,rûniştin,tjahkasjidh
5135,sitzen::V,rûniştin,tjåhkkåhit
5136,sitzen::V,rûniştin,čohkkát
5137,sitzen::V,rûniştin,čokkáđ
5138,sitzen::V,rûniştin,išttâd åårrad
5139,sitzen::V,rûniştin,ышштэ
5140,liegen::V,paldan,gaajranidh
5141,liegen::V,paldan,vellahit
5142,liegen::V,paldan,veallát
5143,liegen::V,paldan,viäl'láđ
5144,liegen::V,paldan,liâššâd
5145,liegen::V,paldan,ле̄шшэ
5146,hängen::V,darve kirin,gævnjasjidh
5147,hängen::V,darve kirin,gahtsahit
5148,hängen::V,darve kirin,heaŋgát
5149,hängen::V,darve kirin,hiäŋ'gáđ
5150,hängen::V,darve kirin,sorččad
5151,hängen::V,darve kirin,ла̄бпэ
5152,werden::V,bûn,sjïdtedh
5153,werden::V,bûn,sjaddat
5154,werden::V,bûn,beassat
5155,werden::V,bûn,šoddâđ
5156,werden::V,bûn,šõddâd
5157,werden::V,bûn,шэ̄ннтэ
5158,passieren::V,hatin holê,vaasedh
5159,passieren::V,hatin holê,sjaddat
5160,passieren::V,hatin holê,dáhpáduvvat
5161,passieren::V,hatin holê,vássit
5162,passieren::V,hatin holê,dáhpáhuvvat
5163,passieren::V,hatin holê,šoddâđ
5164,passieren::V,hatin holê,šõddâd
5165,passieren::V,hatin holê,шэ̄ннтэ
5166,passieren::V,hatin holê,тагсэ
5167,passieren::V,hatin serê kesî,vaasedh
5168,passieren::V,hatin serê kesî,sjaddat
5169,passieren::V,hatin serê kesî,dáhpáduvvat
5170,passieren::V,hatin serê kesî,vássit
5171,passieren::V,hatin serê kesî,dáhpáhuvvat
5172,passieren::V,hatin serê kesî,šoddâđ
5173,passieren::V,hatin serê kesî,šõddâd
5174,passieren::V,hatin serê kesî,шэ̄ннтэ
5175,passieren::V,hatin serê kesî,тагсэ
5176,beginnen::V,li dest pêkirin,aelkedh
5177,beginnen::V,li dest pêkirin,álgget
5178,beginnen::V,li dest pêkirin,álggahit
5179,beginnen::V,li dest pêkirin,älgiđ
5180,beginnen::V,li dest pêkirin,ä´lǧǧed
5181,beginnen::V,li dest pêkirin,о̄а̄лкхуввэ
5182,beginnen::V,li dest pêkirin,о̄а̄лкхэднэ
5183,enden::V,xalas bû,orrijidh
5184,enden::V,xalas bû,hiejttet
5185,enden::V,xalas bû,nohkat
5186,enden::V,xalas bû,nuuhâđ
5187,enden::V,xalas bû,puu´tted
5188,enden::V,xalas bû,пудтэ
5189,enden::V,xalas bû,кӣркнэ
5190,wechseln::V,guherandin,målsodh
5191,wechseln::V,guherandin,lånudit
5192,wechseln::V,guherandin,molssastit
5193,wechseln::V,guherandin,molsašuddat
5194,wechseln::V,guherandin,molsođ
5195,wechseln::V,guherandin,vaaitõõttâd
5196,wechseln::V,guherandin,вуайхувнэ
5197,wechseln::V,dêgiş kirin,målsodh
5198,wechseln::V,dêgiş kirin,lånudit
5199,wechseln::V,dêgiş kirin,molssastit
5200,wechseln::V,dêgiş kirin,molsašuddat
5201,wechseln::V,dêgiş kirin,molsođ
5202,wechseln::V,dêgiş kirin,vaaitõõttâd
5203,wechseln::V,dêgiş kirin,вуайхувнэ
5204,aufgehen[Sonne]::V,hilatin,låvnedh
5205,aufgehen[Sonne]::V,hilatin,årijdit
5206,aufgehen[Sonne]::V,hilatin,lavnnet
5207,aufgehen[Sonne]::V,hilatin,badjánit
5208,aufgehen[Sonne]::V,hilatin,pajaniđ
5209,aufgehen[Sonne]::V,hilatin,pâjjned
5210,aufgehen[Sonne]::V,hilatin,пэ̄ййнэ
5211,untergehen[Sonne]::V,çun ava,luajhtadidh
5212,untergehen[Sonne]::V,çun ava,gáhtot
5213,untergehen[Sonne]::V,çun ava,vidodit
5214,untergehen[Sonne]::V,çun ava,luoitádit
5215,untergehen[Sonne]::V,çun ava,lyeš'tiđ
5216,untergehen[Sonne]::V,çun ava,lue´štted
5217,untergehen[Sonne]::V,çun ava,луэшштэдтэ
5218,scheinen[Sonne]::V,şewk de,goekedh
5219,scheinen[Sonne]::V,şewk de,bájttet
5220,scheinen[Sonne]::V,şewk de,báitit
5221,scheinen[Sonne]::V,şewk de,päštiđ
5222,scheinen[Sonne]::V,şewk de,pä´štted
5223,scheinen[Sonne]::V,şewk de,па̄шшьтэ
5224,donnern::V,gire-gir,laakedh
5225,donnern::V,gire-gir,sjærggot
5226,donnern::V,gire-gir,čerget
5227,donnern::V,gire-gir,čiär'guđ
5228,donnern::V,gire-gir,čeärgged
5229,donnern::V,gire-gir,ча̄рркэ
5230,wehen::V,ba le de,bïegkedh
5231,wehen::V,ba le de,bieggat
5232,wehen::V,ba le de,bieggat
5233,wehen::V,ba le de,pieg'gâđ
5234,wehen::V,ba le de,piõg'gâd
5235,wehen::V,ba le de,пӣӈӈкье
5236,strömen::V,xwe girtin,galkedh
5237,strömen::V,xwe girtin,gålggåt
5238,strömen::V,xwe girtin,golgat
5239,strömen::V,xwe girtin,kulgâđ
5240,strömen::V,xwe girtin,kolggâd
5241,strömen::V,xwe girtin,ко̄ллкэ
5242,fließen::V,herikîn,galkedh
5243,fließen::V,herikîn,gålggåt
5244,fließen::V,herikîn,golgat
5245,fließen::V,herikîn,kulgâđ
5246,fließen::V,herikîn,kolggâd
5247,fließen::V,herikîn,ко̄ллкэ
5248,sich drehen::V,xwe zivirandin,jårredh
5249,sich drehen::V,xwe zivirandin,bådnjåsit
5250,sich drehen::V,xwe zivirandin,jorrat
5251,sich drehen::V,xwe zivirandin,juurrâđ
5252,sich drehen::V,xwe zivirandin,joorrâd
5253,sich drehen::V,xwe zivirandin,чо̄ннэ
5254,schwanken::V,hejandin,syjjedidh
5255,schwanken::V,hejandin,vábbulit
5256,schwanken::V,hejandin,suoibut
5257,schwanken::V,hejandin,juár'buđ
5258,schwanken::V,hejandin,lâsmmad
5259,schwanken::V,hejandin,leâujjad
5260,schwanken::V,hejandin,лыйввэ
5261,schwanken::V,hejandin,качьедтэ
5262,schwingen::V,libakirin,gaavedh
5263,schwingen::V,libakirin,svinhtedh
5264,schwingen::V,libakirin,gávvat
5265,schwingen::V,libakirin,hiäi'luđ
5266,schwingen::V,libakirin,heillad
5267,schwingen::V,libakirin,мо̄а̄хнэ
5268,fallen::V,ketin,gahtjedh
5269,fallen::V,ketin,gahttjat
5270,fallen::V,ketin,gahččat
5271,fallen::V,ketin,jurrâđ
5272,fallen::V,ketin,kõččâd
5273,fallen::V,ketin,viõr'rled
5274,fallen::V,ketin,ёрнэ
5275,fallen::V,ketin,кэ̄ххче
5276,brennen::V,şewitîn,bueledh
5277,brennen::V,şewitîn,buollet
5278,brennen::V,şewitîn,buollit
5279,brennen::V,şewitîn,pyelliđ
5280,brennen::V,şewitîn,pue´lled
5281,brennen::V,şewitîn,пӯлле
5282,rauchen::V,kişandin,soevedidh
5283,rauchen::V,kişandin,berkiestidh
5284,rauchen::V,kişandin,tsåjttset
5285,rauchen::V,kişandin,borgguhit
5286,rauchen::V,kişandin,po'rgestiđ
5287,rauchen::V,kişandin,soicceđ
5288,rauchen::V,kişandin,suõv'veed
5289,rauchen::V,kişandin,суввдэ
5290,regnen::V,bahran tê,abrodh
5291,regnen::V,bahran tê,harvvet
5292,regnen::V,bahran tê,rássjodit
5293,regnen::V,bahran tê,arvit
5294,regnen::V,bahran tê,arved
5295,regnen::V,bahran tê,â´brred
5296,regnen::V,bahran tê,аббрэ
5297,gefrieren::V,qefilandin,gelmedh
5298,gefrieren::V,qefilandin,jeangodh
5299,gefrieren::V,qefilandin,jiegŋot
5300,gefrieren::V,qefilandin,galbmot
5301,gefrieren::V,qefilandin,jiäŋŋuđ
5302,gefrieren::V,qefilandin,jiõŋŋâd
5303,gefrieren::V,qefilandin,kâ´lmmed
5304,gefrieren::V,qefilandin,калльме
5305,tauen::V,helandin,leamkedh
