,Concept_ID,hr,lv
1590,taub::A,gluh,пельтӧм
1591,taub::A,gluh,kurls
1592,kräftig::A,snažan,вынйӧра
1593,kräftig::A,snažan,spēcīgs
1594,stark::A,jak,ён
1595,stark::A,jak,вына
1596,stark::A,jak,stiprs
1597,stark::A,snažan,ён
1598,stark::A,snažan,вына
1599,stark::A,snažan,stiprs
1600,schwach::A,slab,жеб
1601,schwach::A,slab,vājš
1602,fett::A,pretio,госа
1603,fett::A,pretio,brangs
1604,schlank::A,vitak,веськыд
1605,schlank::A,vitak,slaids
1606,hübsch::A,zgodan,мича
1607,hübsch::A,zgodan,лӧсьыд
1608,hübsch::A,zgodan,glīts
1609,böse::A,zao,лёк
1610,böse::A,zao,ļauns
1611,böse::A,zao,negants
1612,böse::A,opak,лёк
1613,böse::A,opak,ļauns
1614,böse::A,opak,negants
1615,dumm::A,glup,йӧй
1616,dumm::A,glup,вежӧртӧм
1617,dumm::A,glup,stulbs
1618,dumm::A,glup,muļķīgs
1619,faul::A,lijen,дыш
1620,faul::A,lijen,slinks
1621,fleißig::A,radin,зільысь
1622,fleißig::A,radin,čakls
1623,fleißig::A,radin,cītīgs
1624,fleißig::A,marljiv,зільысь
1625,fleißig::A,marljiv,čakls
1626,fleißig::A,marljiv,cītīgs
1627,geizig::A,škrt,топыд
1628,geizig::A,škrt,skops
1629,geizig::A,škrt,sīksts
1630,klug::A,razborit,юра
1631,klug::A,razborit,вежӧра
1632,klug::A,razborit,gudrs
1633,geschickt::A,vješt,кипода
1634,geschickt::A,vješt,кужысь
1635,geschickt::A,vješt,manīgs
1636,lieb::A,drag,муса
1637,lieb::A,drag,мича
1638,lieb::A,drag,лӧсьыд
1639,lieb::A,drag,mīļš
1640,lustig::A,veseo,кыпыд
1641,lustig::A,veseo,jautrs
1642,sanft::A,blag,мелі
1643,sanft::A,blag,liegs
1644,hungrig::A,gladan,тшыг
1645,hungrig::A,gladan,izsalcis
1646,krank::A,bolestan,висьысь
1647,krank::A,bolestan,slims
1648,nackt::A,nag,пасьтӧм
1649,nackt::A,nag,pliks
1650,traurig::A,tužan,гажтӧм
1651,traurig::A,tužan,bēdīgs
1652,traurig::A,tužan,skumīgs
1653,traurig::A,žalostan,гажтӧм
1654,traurig::A,žalostan,bēdīgs
1655,traurig::A,žalostan,skumīgs
1656,lebendig::A,živ,ловъя
1657,lebendig::A,živ,dzīvs
1658,gut::A,dobar,бур
1659,gut::A,dobar,labs
1660,schlecht::A,loš,лёк
1661,schlecht::A,loš,омӧль
1662,schlecht::A,loš,slikts
1663,schlecht::A,rđav,лёк
1664,schlecht::A,rđav,омӧль
1665,schlecht::A,rđav,slikts
1666,richtig::A,tačan,инӧд
1667,richtig::A,tačan,riktīgs
1668,richtig::A,ispravan,инӧд
1669,richtig::A,ispravan,riktīgs
1670,schlimm::A,zao,омӧль
1671,schlimm::A,zao,туйтӧм
1672,schlimm::A,zao,nelāgs
1673,schlimm::A,zao,nejauks
1674,schlimm::A,zločest,омӧль
1675,schlimm::A,zločest,туйтӧм
1676,schlimm::A,zločest,nelāgs
1677,schlimm::A,zločest,nejauks
1678,wahr::A,istinit,абу ылӧг
1679,wahr::A,istinit,īsts
1680,wahr::A,istinit,patiess
1681,alt::A,star,важ
1682,alt::A,star,sens
1683,alt::A,star,vęcs
1684,neu::A,nov,выль
1685,neu::A,nov,jauns
1686,ehemalig::A,bivši,вӧвлӧм
1687,ehemalig::A,bivši,bijušais
1688,alt[Lebewesen]::A,star,пӧрысь
1689,alt[Lebewesen]::A,star,vecs
1690,jung::A,mlad,том
1691,jung::A,mlad,jauns
1692,arm::A,ubog,гӧль
1693,arm::A,ubog,nabags
1694,arm::A,siromašan,гӧль
1695,arm::A,siromašan,nabags
1696,reich::A,bogat,озыр
1697,reich::A,bogat,bagāts
1698,bekannt::A,poznat,тӧдса
1699,bekannt::A,poznat,zināms
1700,bekannt::A,poznat,pazīstams
1701,berühmt::A,čuven,нималан
1702,berühmt::A,čuven,кывсян
1703,berühmt::A,čuven,slavens
1704,berühmt::A,slavan,нималан
1705,berühmt::A,slavan,кывсян
1706,berühmt::A,slavan,slavens
1707,fremd::A,tuđ,йӧз
1708,fremd::A,tuđ,svešs
1709,fremd::A,stran,йӧз
1710,fremd::A,stran,svešs
1711,verschieden::A,razan,абу ӧткодь
1712,verschieden::A,razan,разнӧй
1713,verschieden::A,razan,dažāds
1714,verschieden::A,različan,абу ӧткодь
1715,verschieden::A,različan,разнӧй
1716,verschieden::A,različan,dažāds
1717,nah::A,blizak,матыс
1718,nah::A,blizak,tuvs
1719,fern::A,dalek,ылі
1720,fern::A,dalek,tāls
1721,fern::A,daljnji,ылі
1722,fern::A,daljnji,tāls
1723,linker::A,lijevi,шуйга
1724,linker::A,lijevi,kreisais
1725,rechter::A,desni,веськыд
1726,rechter::A,desni,labais
1727,anderer::A,drugi,мукӧд
1728,anderer::A,drugi,otrs
1729,anderer::A,drugačiji,мукӧд
1730,anderer::A,drugačiji,otrs
1731,erster::A,prvi,медводдза
1732,erster::A,prvi,pirmais
1733,zweiter::A,drugi,мӧд
1734,zweiter::A,drugi,otrais
1735,dritter::A,treći,коймӧд
1736,dritter::A,treći,trešais
1737,letzter::A,zadnji,бӧръя
1738,letzter::A,zadnji,beidzamais
1739,allein::ADV,sam,ӧтка
1740,allein::ADV,sam,viens pats
1741,auf einmal::ADV,istodobno,ӧтпырйӧ
1742,auf einmal::ADV,istodobno,reizē
1743,zusammen::ADV,skupa,тшӧтш
1744,zusammen::ADV,skupa,kopā
1745,zusammen::ADV,skupa,vienviet
1746,zusammen::ADV,zajedno,тшӧтш
1747,zusammen::ADV,zajedno,kopā
1748,zusammen::ADV,zajedno,vienviet
1749,lange::ADV,dugo,дыр
1750,lange::ADV,dugo,ilgi
1751,plötzlich::ADV,naglo,друг
1752,plötzlich::ADV,naglo,pēkšņi
1753,plötzlich::ADV,iznenada,друг
1754,plötzlich::ADV,iznenada,pēkšņi
1755,sofort::ADV,odmah,дзик пыр
1756,sofort::ADV,odmah,tūlīt
1757,später::ADV,kasnije,сэсся
1758,später::ADV,kasnije,vēlāk
1759,jetzt::ADV,sad,ӧні
1760,jetzt::ADV,sad,tagad
1761,jetzt::ADV,sada,ӧні
1762,jetzt::ADV,sada,tagad
1763,heute::ADV,danas,талун
1764,heute::ADV,danas,šodien
1765,morgen::ADV,sutra,аски
1766,morgen::ADV,sutra,rīt
1767,bald::ADV,skoro,регыд
1768,bald::ADV,skoro,drīz
1769,bald::ADV,doskora,регыд
1770,bald::ADV,doskora,drīz
1771,dann::ADV,zatim,бӧрын
1772,dann::ADV,zatim,бӧрти
1773,dann::ADV,zatim,tad
1774,gestern::ADV,juče,тӧнлун
1775,gestern::ADV,juče,vakar
1776,gestern::ADV,jučer,тӧнлун
1777,gestern::ADV,jučer,vakar
1778,einst::ADV,negda,ӧтчыд
1779,einst::ADV,negda,ӧтпыр
1780,einst::ADV,negda,citreiz
1781,einst::ADV,nekada,ӧтчыд
1782,einst::ADV,nekada,ӧтпыр
1783,einst::ADV,nekada,citreiz
1784,damals::ADV,tada,сэки
1785,damals::ADV,tada,toreiz
1786,damals::ADV,onda,сэки
1787,damals::ADV,onda,toreiz
1788,danach::ADV,poslije,сэсся
1789,danach::ADV,poslije,pēc tam
1790,danach::ADV,nakon toga,сэсся
1791,danach::ADV,nakon toga,pēc tam
1792,vorher::ADV,prije,войдӧр
1793,vorher::ADV,prije,iepriekš
1794,vorher::ADV,prije,pirms tam
1795,vorher::ADV,prije toga,войдӧр
1796,vorher::ADV,prije toga,iepriekš
1797,vorher::ADV,prije toga,pirms tam
1798,zuerst::ADV,prvo,войдӧр
1799,zuerst::ADV,prvo,vis'pirms
1800,zuerst::ADV,najprije,войдӧр
1801,zuerst::ADV,najprije,vis'pirms
1802,einmal::ADV,jednom,ӧтчыдысь
1803,einmal::ADV,jednom,reiz
1804,einmal::ADV,jednom,vienreiz
1805,einmal::ADV,jedanput,ӧтчыдысь
1806,einmal::ADV,jedanput,reiz
1807,einmal::ADV,jedanput,vienreiz
1808,manchmal::ADV,katkad,корсюрӧ
1809,manchmal::ADV,katkad,dažkārt
1810,manchmal::ADV,katkada,корсюрӧ
1811,manchmal::ADV,katkada,dažkārt
1812,oft::ADV,često,тшӧкыда
1813,oft::ADV,često,bieži
1814,immer::ADV,vazda,век
1815,immer::ADV,vazda,allaž
1816,immer::ADV,vazda,vien'mēr
1817,immer::ADV,uvijek,век
1818,immer::ADV,uvijek,allaž
1819,immer::ADV,uvijek,vien'mēr
1820,niemals::ADV,nikad,оз некор
1821,niemals::ADV,nikad,nemūžam
1822,niemals::ADV,nikada,оз некор
1823,niemals::ADV,nikada,nemūžam
1824,hier::ADV,tu,со
1825,hier::ADV,tu,тонӧ
1826,hier::ADV,tu,te
1827,hier::ADV,tu,šeit
1828,hier::ADV,ovdje,со
1829,hier::ADV,ovdje,тонӧ
1830,hier::ADV,ovdje,te
1831,hier::ADV,ovdje,šeit
1832,hierhin::ADV,amo,татчӧ
1833,hierhin::ADV,amo,талань
1834,hierhin::ADV,amo,šurp
1835,hierhin::ADV,amo,uz šejieni
1836,hierhin::ADV,ovamo,татчӧ
1837,hierhin::ADV,ovamo,талань
1838,hierhin::ADV,ovamo,šurp
1839,hierhin::ADV,ovamo,uz šejieni
1840,von hier::ADV,odavde,тасянь
1841,von hier::ADV,odavde,no šejienes
1842,dort::ADV,ondje,сэні
1843,dort::ADV,ondje,tur
1844,dorthin::ADV,onamo,сэтчӧ
1845,dorthin::ADV,onamo,turp
1846,dorthin::ADV,onamo,uz turieni
1847,geradeaus::ADV,ravno,веськыда
1848,geradeaus::ADV,ravno,taisni uz priekšu
1849,vorwärts::ADV,naprijed,водзӧ
1850,vorwärts::ADV,naprijed,uz priekšu
1851,rückwärts::ADV,natrag,бӧрӧ
1852,rückwärts::ADV,natrag,atmuguriski
1853,zurück::ADV,nazad,бӧр
1854,zurück::ADV,nazad,atpakāļ
1855,zurück::ADV,natrag,бӧр
1856,zurück::ADV,natrag,atpakāļ
1857,unten::ADV,dolje,улын
1858,unten::ADV,dolje,уліын
1859,unten::ADV,dolje,lejā
1860,unten::ADV,dolje,apakšā
1861,hinab::ADV,nizbrdo,улӧ
1862,hinab::ADV,nizbrdo,увлан
1863,hinab::ADV,nizbrdo,uz leju
1864,oben::ADV,gore,вылын
1865,oben::ADV,gore,выліын
1866,oben::ADV,gore,virsū
1867,hinauf::ADV,uzbrdo,выліӧ
1868,hinauf::ADV,uzbrdo,augšā
1869,hinauf::ADV,uzbrdo,uz augšu
1870,überall::ADV,svuda,быдлаын
1871,überall::ADV,svuda,visur
1872,überall::ADV,svagdje,быдлаын
1873,überall::ADV,svagdje,visur
1874,nicht::ADV,ne,oз
1875,nicht::ADV,ne,ne
1876,ein wenig::ADV,malo,неуна
1877,ein wenig::ADV,malo,drusku
1878,kaum::ADV,tek,мырдэм
1879,kaum::ADV,tek,diezin vai
1880,kaum::ADV,jedva,мырдэм
1881,kaum::ADV,jedva,diezin vai
1882,sehr::ADV,jako,зэв
1883,sehr::ADV,jako,ļoti
1884,sehr::ADV,jako,gaužām
1885,sehr::ADV,veoma,зэв
1886,sehr::ADV,veoma,ļoti
1887,sehr::ADV,veoma,gaužām
1888,so::ADV,tako,тадз
1889,so::ADV,tako,сідз
1890,so::ADV,tako,tā
1891,so::ADV,tako,tik
1892,so::ADV,ovako,тадз
1893,so::ADV,ovako,сідз
1894,so::ADV,ovako,tā
1895,so::ADV,ovako,tik
1896,noch::ADV,još,на
1897,noch::ADV,još,нӧшта
1898,noch::ADV,još,vēl
1899,nur::ADV,samo,куш
1900,nur::ADV,samo,сӧмын
1901,nur::ADV,samo,vien
1902,nur::ADV,samo,tikai
1903,schon::ADV,već,нин
1904,schon::ADV,već,jau
1905,wieder::ADV,opet,бара
1906,wieder::ADV,opet,atkal
1907,wieder::ADV,ponovo,бара
1908,wieder::ADV,ponovo,atkal
1909,vergebens::ADV,uzalud,весьшӧрӧ
1910,vergebens::ADV,uzalud,velti
1911,vergebens::ADV,zabadava,весьшӧрӧ
1912,vergebens::ADV,zabadava,velti
1913,vor::PRP,pred,водзын
1914,vor::PRP,pred,priekš
1915,vor::PRP,ispred,водзын
1916,vor::PRP,ispred,priekš
1917,hinter::PRP,za,бӧрнын
1918,hinter::PRP,za,aiz
1919,hinter::PRP,iza,бӧрнын
1920,hinter::PRP,iza,aiz
1921,unter::PRP,pod,улын
1922,unter::PRP,pod,zem
1923,unter::PRP,ispod,улын
1924,unter::PRP,ispod,zem
1925,durch::PRP,po,пыр
1926,durch::PRP,po,пырыс
1927,durch::PRP,po,caur
1928,durch::PRP,po,cauri
1929,durch::PRP,kroz,пыр
1930,durch::PRP,kroz,пырыс
1931,durch::PRP,kroz,caur
1932,durch::PRP,kroz,cauri
1933,neben::PRP,kraj,бердын
1934,neben::PRP,kraj,līdzās
1935,neben::PRP,pored,бердын
1936,neben::PRP,pored,līdzās
1937,neben::PRP,pokraj,бердын
1938,neben::PRP,pokraj,līdzās
1939,zwischen::PRP,među,костын
1940,zwischen::PRP,među,starp
1941,zwischen::PRP,između,костын
1942,zwischen::PRP,između,starp
1943,wegen::PRP,radi,вӧсна
1944,wegen::PRP,radi,pēc
1945,wegen::PRP,zbog,вӧсна
1946,wegen::PRP,zbog,pēc
1947,dies::PRN,ovo,тайӧ
1948,dies::PRN,ovo,šis
1949,das::PRN,to,ciйö
1950,das::PRN,to,tas
1951,das::PRN,ono,ciйö
1952,das::PRN,ono,tas
1953,alles::PRN,sve,став
1954,alles::PRN,sve,viss
1955,ich::PRN,ja,ме
1956,ich::PRN,ja,es
1957,du::PRN,ti,тэ
1958,du::PRN,ti,tu
1959,er::PRN,on,сійӧ
1960,er::PRN,on,viņš
1961,wir::PRN,mi,ми
1962,wir::PRN,mi,mēs
1963,ihr::PRN,vi,тi
1964,ihr::PRN,vi,jūs
1965,sie::PRN,oni,найö
1966,sie::PRN,oni,viņi
1967,sie::PRN,oni,viņas
1968,was::FPRN,što,мый
1969,was::FPRN,što,kas
1970,wer::FPRN,tko,код
1971,wer::FPRN,tko,kas
1972,wo::FADV,gdje,кыті
1973,wo::FADV,gdje,kur
1974,wohin::FADV,kuda,кытчӧ
1975,wohin::FADV,kuda,kurp
1976,wohin::FADV,kuda,uz kurieni
1977,wohin::FADV,kamo,кытчӧ
1978,wohin::FADV,kamo,kurp
1979,wohin::FADV,kamo,uz kurieni
1980,wie::FADV,kako,кыдзи
1981,wie::FADV,kako,kā
1982,warum::FADV,zašto,мыйла
1983,warum::FADV,zašto,kāpēc
1984,wieviel::FNUM,koliko,кымын
1985,wieviel::FNUM,koliko,cik
1986,eins::NUM,jedan,ӧтик
1987,eins::NUM,jedan,viens
1988,zwei::NUM,dva,кык
1989,zwei::NUM,dva,divi
1990,drei::NUM,tri,куим
1991,drei::NUM,tri,trīs
1992,vier::NUM,četiri,нель
1993,vier::NUM,četiri,četri
1994,fünf::NUM,pet,вит
1995,fünf::NUM,pet,pieci
1996,sechs::NUM,šest,квайт
1997,sechs::NUM,šest,seši
1998,sieben::NUM,sedam,сизим
1999,sieben::NUM,sedam,septiņi
2000,acht::NUM,osam,кӧкъямыс
2001,acht::NUM,osam,astoņi
2002,neun::NUM,devet,ӧкмыс
2003,neun::NUM,devet,deviņi
2004,zehn::NUM,deset,дас
2005,zehn::NUM,deset,desmit
2006,elf::NUM,jedanaest,дас ӧтик
2007,elf::NUM,jedanaest,vienpadsmit
2008,zwölf::NUM,dvanaest,дас кык
2009,zwölf::NUM,dvanaest,divpadsmit
2010,zwanzig::NUM,dvadeset,кызь
2011,zwanzig::NUM,dvadeset,divdesmit
2012,dreißig::NUM,trideset,комын
2013,dreißig::NUM,trideset,trīsdesmit
2014,vierzig::NUM,četrdeset,нелямын
2015,vierzig::NUM,četrdeset,četrdesmit
2016,fünfzig::NUM,pedeset,ветымын
2017,fünfzig::NUM,pedeset,piecdesmit
2018,sechzig::NUM,šezdeset,квайтымын
2019,sechzig::NUM,šezdeset,sešdesmit
2020,siebzig::NUM,sedamdeset,сизимдас
2021,siebzig::NUM,sedamdeset,septiņdesmit
2022,achtzig::NUM,osamdeset,кӧкъямысдас
2023,achtzig::NUM,osamdeset,astoņdesmit
2024,neunzig::NUM,devetdeset,ӧкмысдас
2025,neunzig::NUM,devetdeset,deviņdesmit
2026,hundert::NUM,sto,сё
2027,hundert::NUM,sto,simt
2028,tausend::NUM,tisuća,сюрс
2029,tausend::NUM,tisuća,tūkstoš
2030,und::CNJ,i,и
2031,und::CNJ,i,un
2032,und::CNJ,te,и
2033,und::CNJ,te,un
2034,oder::CNJ,ili,либӧ
2035,oder::CNJ,ili,jeb
2036,stehen::V,stajati,сулавны
2037,stehen::V,stajati,stāvēt
2038,sitzen::V,sjediti,пукавны
2039,sitzen::V,sjediti,sēdēt
2040,liegen::V,ležati,куйлыны
2041,liegen::V,ležati,gulēt
2042,hängen::V,visiti,ӧшавны
2043,hängen::V,visiti,karāties
2044,werden::V,postati,лоны
2045,werden::V,postati,tapt
2046,werden::V,činiti se,лоны
2047,werden::V,činiti se,tapt
2048,passieren::V,desiti se,лоны
2049,passieren::V,desiti se,notikt
2050,passieren::V,dogoditi se,лоны
2051,passieren::V,dogoditi se,notikt
2052,beginnen::V,početi,кутчысьны
2053,beginnen::V,početi,кутны
2054,beginnen::V,početi,sākties
2055,enden::V,prestati,помасьны
2056,enden::V,prestati,beigties
2057,enden::V,svršiti se,помасьны
2058,enden::V,svršiti se,beigties
2059,wechseln::V,mijenjati se,вежсьыны
2060,wechseln::V,mijenjati se,mainīties
2061,aufgehen[Sonne]::V,izići,петны
2062,aufgehen[Sonne]::V,izići,lēkt
2063,aufgehen[Sonne]::V,izići,uzlēkt
2064,untergehen[Sonne]::V,zaći,пуксьыны
2065,untergehen[Sonne]::V,zaći,noiet
2066,untergehen[Sonne]::V,zaći,rietēt
2067,scheinen[Sonne]::V,sijati,югъявны
2068,scheinen[Sonne]::V,sijati,югвидзны
2069,scheinen[Sonne]::V,sijati,spīdēt
2070,donnern::V,grmjeti,гымавны
2071,donnern::V,grmjeti,dārdēt
2072,wehen::V,duhati,пӧльтны
2073,wehen::V,duhati,pūst
2074,strömen::V,strujati,киссьыны
2075,strömen::V,strujati,līt
2076,strömen::V,strujati,plūst
2077,fließen::V,teći,визувтны
2078,fließen::V,teći,tecēt
2079,sich drehen::V,obrtati se,бергавны
2080,sich drehen::V,obrtati se,grozīties
2081,sich drehen::V,vrtjeti se,бергавны
2082,sich drehen::V,vrtjeti se,grozīties
2083,schwanken::V,teturati,легны
2084,schwanken::V,teturati,лайкъявны
2085,schwanken::V,teturati,līgoties
2086,schwanken::V,teturati,grīļoties
2087,schwanken::V,kolebati se,легны
2088,schwanken::V,kolebati se,лайкъявны
2089,schwanken::V,kolebati se,līgoties
2090,schwanken::V,kolebati se,grīļoties
2091,schwingen::V,njihati,лайкъявны
2092,schwingen::V,njihati,люллявны
2093,schwingen::V,njihati,vēzēties
2094,schwingen::V,titrati,лайкъявны
2095,schwingen::V,titrati,люллявны
2096,schwingen::V,titrati,vēzēties
2097,fallen::V,padati,усьны
2098,fallen::V,padati,krist
2099,brennen::V,gorjeti,сотчыны
2100,brennen::V,gorjeti,degt
2101,rauchen::V,dimiti se,тшынӧдны
2102,rauchen::V,dimiti se,dūmot
2103,regnen::V,kišiti,зэрны
2104,regnen::V,kišiti,līt
2105,regnen::V,daždjeti,зэрны
2106,regnen::V,daždjeti,līt
2107,gefrieren::V,smrznuti se,кынмыны
2108,gefrieren::V,smrznuti se,sasalt
2109,tauen::V,kopnjeti,сывны
2110,tauen::V,kopnjeti,kust
2111,tauen::V,kraviti se,сывны
2112,tauen::V,kraviti se,kust
2113,schmelzen::V,topiti se,сывны
2114,schmelzen::V,topiti se,kust
2115,schmelzen::V,topiti se,nokust
2116,trocknen::V,sušiti se,косьмыны
2117,trocknen::V,sušiti se,žūt
2118,trocknen::V,sušiti se,kaltēties
2119,sieden::V,kipjeti,пуны
2120,sieden::V,kipjeti,virt
2121,sieden::V,kipjeti,vārīties
2122,sieden::V,ključati,пуны
2123,sieden::V,ključati,virt
2124,sieden::V,ključati,vārīties
2125,faulen::V,gnjiti,сісьмыны
2126,faulen::V,gnjiti,pūt
2127,faulen::V,gnjiti,trudēt
2128,verfaulen::V,sagnjiti,сісьмыны
2129,verfaulen::V,sagnjiti,sapūt
2130,verfaulen::V,sagnjiti,satrūdēt
2131,reißen::V,otrgnuti se,орны
2132,reißen::V,otrgnuti se,plīst
2133,reißen::V,otrgnuti se,satrūkt
2134,versinken::V,tonuti,вӧйны
2135,versinken::V,tonuti,grimt
2136,versinken::V,tonuti,nogrimt
2137,versinken::V,propasti,вӧйны
2138,versinken::V,propasti,grimt
2139,versinken::V,propasti,nogrimt
2140,vergehen::V,prolaziti,кольны
2141,vergehen::V,prolaziti,ордйыны
2142,vergehen::V,prolaziti,paiet
2143,erscheinen::V,pojaviti se,петкӧдчыны
2144,erscheinen::V,pojaviti se,parādīties
2145,verschwinden::V,nestati,бырны
2146,verschwinden::V,nestati,nozust
2147,verschwinden::V,izgubiti se,бырны
2148,verschwinden::V,izgubiti se,nozust
2149,sinken::V,trgnuti,вӧйны
2150,sinken::V,trgnuti,kristies
2151,sinken::V,spustiti se,вӧйны
2152,sinken::V,spustiti se,kristies
2153,abnehmen::V,opasti,чинны
2154,abnehmen::V,opasti,noplakt
2155,abnehmen::V,opasti,mazināties
2156,zunehmen::V,povećati se,содны
2157,zunehmen::V,povećati se,ыдждыны
2158,zunehmen::V,povećati se,pieaugt
2159,zunehmen::V,povećati se,pieņemties
2160,steigen::V,uzići,лыбны
2161,steigen::V,uzići,kāpt
2162,steigen::V,nadoći,лыбны
2163,steigen::V,nadoći,kāpt
2164,wachsen::V,rasti,быдмыны
2165,wachsen::V,rasti,augt
2166,glänzen::V,blistati,югъявны
2167,glänzen::V,blistati,дзирдавны
2168,glänzen::V,blistati,zaigot
2169,glänzen::V,blistati,laistīties
2170,glänzen::V,sjati se,югъявны
2171,glänzen::V,sjati se,дзирдавны
2172,glänzen::V,sjati se,zaigot
2173,glänzen::V,sjati se,laistīties
2174,funkeln::V,svjetlucati,югъявны
2175,funkeln::V,svjetlucati,дзирдавны
2176,funkeln::V,svjetlucati,mirdzēt
2177,funkeln::V,svjetlucati,dzirkstēt
2178,lärmen::V,bučati,жувгыны
2179,lärmen::V,bučati,ыугыны
2180,lärmen::V,bučati,шумитны
2181,lärmen::V,bučati,ālēties
2182,lärmen::V,bučati,trokšņot
2183,lärmen::V,galamiti,жувгыны
2184,lärmen::V,galamiti,ыугыны
2185,lärmen::V,galamiti,шумитны
2186,lärmen::V,galamiti,ālēties
2187,lärmen::V,galamiti,trokšņot
2188,läuten::V,zvoniti,жургыны
2189,läuten::V,zvoniti,zvanīt
2190,klingeln::V,zvoniti,звӧнитны
2191,klingeln::V,zvoniti,zvanīt
2192,klirren::V,zvečati,гольскöдчыны
2193,klirren::V,zvečati,tinkšķēt
2194,klirren::V,zvečati,džinkstēt
2195,brausen::V,hujati,буавны
2196,brausen::V,hujati,krākt
2197,brausen::V,hujati,brāzmot
2198,rauschen::V,šumiti,кышакывны
2199,rauschen::V,šumiti,šalkt
2200,rauschen::V,šuškati,кышакывны
2201,rauschen::V,šuškati,šalkt
2202,klingen::V,zvučati,шыавны
2203,klingen::V,zvučati,юргыны
2204,klingen::V,zvučati,skanēt
2205,klingen::V,zvučati,izklausīties
2206,bellen::V,lajati,увтны
2207,bellen::V,lajati,riet
2208,heulen::V,zavijati,омлявны
2209,heulen::V,zavijati,вурзавны
2210,heulen::V,zavijati,kaukt
2211,heulen::V,zavijati,gaudot
2212,blasen::V,puhati,пӧльтны
2213,blasen::V,puhati,pūst
2214,pfeifen::V,fućkati,шутьлявны
2215,pfeifen::V,fućkati,svilpt
2216,pfeifen::V,fućkati,svilpot
2217,schreien::V,vikati,горзыны
2218,schreien::V,vikati,brēkt
2219,schreien::V,vikati,kliegt
2220,schreien::V,kričati,горзыны
2221,schreien::V,kričati,brēkt
2222,schreien::V,kričati,kliegt
2223,stöhnen::V,stenjati,ымзыны
2224,stöhnen::V,stenjati,vaidēt
2225,zittern::V,drhtati,тіравны
2226,zittern::V,drhtati,drebēt
2227,zittern::V,trepetati,тіравны
2228,zittern::V,trepetati,drebēt
2229,leben::V,živjeti,овны
2230,leben::V,živjeti,dzīvot
2231,geboren werden::V,roditi se,чужны
2232,geboren werden::V,roditi se,dzimt
2233,atmen::V,disati,кашкыны
2234,atmen::V,disati,пошиктыны
2235,atmen::V,disati,elpot
2236,trinken::V,piti,юны
2237,trinken::V,piti,dzert
2238,essen::V,jesti,сёйны
2239,essen::V,jesti,ēst
2240,schlucken::V,gutati,ньылавны
2241,schlucken::V,gutati,rīt
2242,müde werden::V,umoriti se,мудзны
2243,müde werden::V,umoriti se,nokust
2244,einschlafen::V,usnuti,ланьтны
2245,einschlafen::V,usnuti,унмовсьны
2246,einschlafen::V,usnuti,iemigt
2247,einschlafen::V,usnuti,aizmigt
2248,einschlafen::V,zaspati,ланьтны
2249,einschlafen::V,zaspati,унмовсьны
2250,einschlafen::V,zaspati,iemigt
2251,einschlafen::V,zaspati,aizmigt
2252,schlafen::V,spati,узьны
2253,schlafen::V,spati,gulēt
2254,aufwachen::V,probuditi se,садьмыны
2255,aufwachen::V,probuditi se,mosties
2256,aufstehen::V,ustati,чеччыны
2257,aufstehen::V,ustati,celties
2258,sich erholen::V,odmoriti se,шойччыны
2259,sich erholen::V,odmoriti se,atžirgt
2260,sich erholen::V,odmoriti se,atpūsties
2261,krank werden::V,oboljeti se,висьмыны
2262,krank werden::V,oboljeti se,sasirgt
2263,krank werden::V,razboljeti se,висьмыны
2264,krank werden::V,razboljeti se,sasirgt
2265,krank sein::V,bolovati,висьны
2266,krank sein::V,bolovati,slimot
2267,schmerzen::V,boljeti,висьны
2268,schmerzen::V,boljeti,sāpēt
2269,schmerzen::V,boljeti,smelgt
2270,husten::V,kašljati,кызны
2271,husten::V,kašljati,klepot
2272,genesen::V,ozdraviti,бурдны
2273,genesen::V,ozdraviti,veseļoties
2274,genesen::V,oporaviti se,бурдны
2275,genesen::V,oporaviti se,veseļoties
2276,sterben::V,umrijeti,кувны
2277,sterben::V,umrijeti,mirt
2278,sterben::V,umrijeti,nomirt
2279,umkommen::V,skapati,кувны
2280,umkommen::V,skapati,apsprāgt
2281,umkommen::V,skapati,aiziet bojā
2282,sich bewegen::V,gibati se,вӧрзьыны
2283,sich bewegen::V,gibati se,virzīties
2284,sich bewegen::V,kretati se,вӧрзьыны
2285,sich bewegen::V,kretati se,virzīties
2286,sich rühren::V,maknuti se,вӧрны
2287,sich rühren::V,maknuti se,вӧрӧдчыны
2288,sich rühren::V,maknuti se,sagrozīties
2289,sich erheben::V,dići se,сувтны
2290,sich erheben::V,dići se,piecelties
2291,sich setzen::V,sjesti,пуксьыны
2292,sich setzen::V,sjesti,sēsties
2293,hinfallen::V,pasti,усьны
2294,hinfallen::V,pasti,sabirt
2295,hinfallen::V,pasti,pakrist
2296,laufen::V,hodati,мyнны
2297,laufen::V,hodati,iet
2298,laufen::V,hodati,skraidīt
2299,schreiten::V,stupati,восьлавны
2300,schreiten::V,stupati,soļot
2301,spazierengehen::V,šetati se,гуляйтны
2302,spazierengehen::V,šetati se,staigāt
2303,spazierengehen::V,šetati se,pastaigāties
2304,eilen::V,hitati,тэрмасьны
2305,eilen::V,hitati,traukt
2306,sich beeilen::V,požuriti se,тэрмасьны
2307,sich beeilen::V,požuriti se,steigties
2308,sich beeilen::V,požuriti se,pasteigties
2309,sausen::V,juriti,тӧвзьыны
