,Concept_ID,hr,ka
1420,fegen::V,mesti,დაბლანდავს
1421,fegen::V,pomesti,დაბლანდავს
1422,kehren::V,mesti,დაგვის
1423,baden::V,kupati se,ბანაობს
1424,sich waschen::V,umiti se,იბანება
1425,sich waschen::V,prati se,იბანება
1426,ausziehen::V,svući,გაიხდის
1427,anziehen::V,obući,ჩაიცვამს
1428,sich anziehen::V,obući se,ჩაიცვამს
1429,kämmen::V,češljati,დავარცხნის
1430,schmücken::V,uresiti,მორთავს
1431,schmücken::V,nakititi,მორთავს
1432,sagen::V,reći,იტყვის
1433,sagen::V,kazati,იტყვის
1434,sprechen::V,govoriti,ლაპარაკობს
1435,reden::V,govoriti,საუბრობს
1436,reden::V,besjediti,საუბრობს
1437,sich unterhalten::V,razgovarati se,ბაასობს
1438,sich unterhalten::V,razgovarati se,მუსაიფობს
1439,fragen::V,pitati,ჰკითხავს
1440,bitten::V,moliti,სთხოვს
1441,erzählen::V,ispričati,მოუთხრობს
1442,erzählen::V,pripovjediti,მოუთხრობს
1443,mitteilen::V,saopćiti,აუწყებს
1444,mitteilen::V,saopćiti,აცნობებს
1445,nennen::V,nazvati,უწოდებს
1446,rufen::V,zvati,დაუძახებს
1447,rufen::V,dozvati,დაუძახებს
1448,prahlen::V,hvalisati se,ტრაბახობს
1449,übersetzen::V,prevesti,გადათარგმნის
1450,denken::V,misliti,ფიქრობს
1451,denken::V,misliti,აზროვნებს
1452,glauben::V,vjerovati,სჯერა
1453,bemerken::V,zapaziti,შენიშვნავს
1454,bemerken::V,primijetiti,შენიშვნავს
1455,erkennen::V,prepoznati,გამოიცნობს
1456,begreifen::V,pojmiti,გაიგებს
1457,begreifen::V,shvatiti,გაიგებს
1458,verstehen::V,razabrati,გაიგონებს
1459,lernen::V,učiti se,ისწავლის
1460,wissen::V,znati,ეცოდინება
1461,sich erinnern an::V,sjetiti se,მოიგონებს
1462,sich erinnern an::V,sjetiti se,გაიხსენებს
1463,vergessen::V,zaboraviti,ივიწყებს
1464,messen::V,mjeriti,ზომავს
1465,zählen::V,brojiti,ითვლის
1466,rechnen::V,računati,გაიანგარიშებს
1467,lesen::V,čitati,კითხულობს
1468,malen::V,slikati,ხატავს
1469,zeichnen::V,crtati,ხაზავს
1470,schreiben::V,pisati,დაწერს
1471,besitzen::V,imati,ექნება
1472,besitzen::V,posjedovati,ექნება
1473,kaufen::V,kupiti,ყიდულობს
1474,verkaufen::V,prodati,გაყიდის
1475,verkaufen::V,raspačati,გაყიდის
1476,bezahlen::V,platiti,გადაიხდის
1477,zahlen::V,plaćati,გადაიხდის
1478,beherrschen::V,vladati,ფლობს
1479,beherrschen::V,gospodariti,ფლობს
1480,ertragen::V,trpjeti,მოითმენს
1481,ertragen::V,podnijeti,მოითმენს
1482,Gehirn::N,,ტვინი
