,Concept_ID,cv,mhr
1303,fragen::V,ыйт,йода́ш
1304,bitten::V,ыйт,йода́ш
1305,erzählen::V,каласа пар,ойла́ш
1306,mitteilen::V,пӗлтер,увертара́ш
1307,mitteilen::V,хыпарла,увертара́ш
1308,nennen::V,те,лӱмда́ш
1309,nennen::V,чӗн,лӱмда́ш
1310,rufen::V,чӗн,ӱжа́ш
1311,prahlen::V,мухтан,моктана́ш
1312,prahlen::V,вӗҫкӗнлен,моктана́ш
1313,übersetzen::V,куҫар,кусара́ш
1314,denken::V,шухӑшла,шона́ш
1315,glauben::V,ӗнен,ӱшана́ш
1316,bemerken::V,асӑрха,шижа́ш
1317,erkennen::V,палла,пала́ш
1318,begreifen::V,ӑнлан,ыҥла́ш
1319,verstehen::V,пӗл,умыла́ш
1320,lernen::V,вӗрен,тунема́ш
1321,wissen::V,пӗл,шинча́ш
1322,wissen::V,ӑнкар,шинча́ш
1323,sich erinnern an::V,аса ил,шарна́ш
1324,vergessen::V,ман,монда́ш
1325,vergessen::V,манса кай,монда́ш
1326,messen::V,виҫ,виса́ш
1327,zählen::V,шутла,шотла́ш
1328,rechnen::V,шутла,шотла́ш
1329,lesen::V,вула,луда́ш
1330,malen::V,ӳкер,сӱретла́ш
1331,zeichnen::V,ӳкер,сӱретла́ш
1332,schreiben::V,ҫыр,воза́ш
1333,besitzen::V,тыт,лия́ш
1334,kaufen::V,ил,нала́ш
1335,kaufen::V,туян,нала́ш
1336,verkaufen::V,сут,ужала́ш
1337,bezahlen::V,тӳле,тӱла́ш
1338,zahlen::V,тӳле,тӱла́ш
1339,beherrschen::V,тыт,куча́ш
1340,ertragen::V,тӳс,турка́ш
1341,Bauch::N,,мӱ́шкыр
