,Concept_ID,el,cv
1304,anbinden::V,δένω,кӑкар
1305,füttern::V,ταΐζω,ҫитер
1306,melken::V,αρμέγω,су
1307,hacken::V,κόβω,вакла
1308,gießen::V,ποτίζω,шӑвар
1309,reifen::V,ωριμάζω,пиҫ
1310,zubereiten::V,ετοιμάζω,пӗҫер
1311,kochen::V,βράζω,пӗҫер
1312,backen::V,ψήνω,пӗҫер
1313,braten::V,τηγανίζω,ӑшала
1314,umrühren::V,ανακατεύω,хутӑштар
1315,stricken::V,πλέκω,ҫых
1316,nähen::V,ράβω,ҫӗле
1317,färben::V,βάφω,пӗвет
1318,färben::V,χρωματίζω,пӗвет
1319,reinigen::V,καθαρίζω,тасат
1320,waschen::V,πλένω,ҫу
1321,abwischen::V,σφουγγίζω,шӑл
1322,spülen::V,ξεπλένω,чӳхе
1323,fegen::V,σκουπίζω,шӑл
1324,kehren::V,σκουπίζω,шӑл
1325,baden::V,κάνω μπάνιο,шыва кӗр
1326,sich waschen::V,πλένομαι,ҫӑвӑн
1327,ausziehen::V,βγάζω,салан
1328,anziehen::V,φορώ,тӑхӑн
1329,sich anziehen::V,ντύνομαι,тӑхӑн
1330,kämmen::V,χτενίζω,тура
1331,schmücken::V,στολίζω,илемлет
1332,sagen::V,λέω,те
1333,sprechen::V,μιλώ,кала
1334,reden::V,μιλώ,сӑмахла
1335,reden::V,μιλώ,калаҫ
1336,reden::V,κουβεντιάζω,сӑмахла
1337,reden::V,κουβεντιάζω,калаҫ
1338,sich unterhalten::V,συνομιλώ,пупле
1339,sich unterhalten::V,κουβεντιάζω,пупле
1340,fragen::V,ρωτώ,ыйт
1341,bitten::V,ζητώ,ыйт
1342,bitten::V,παρακαλώ,ыйт
1343,erzählen::V,διηγούμαι,каласа пар
1344,mitteilen::V,πληροφορώ,пӗлтер
1345,mitteilen::V,πληροφορώ,хыпарла
1346,nennen::V,ονομάζω,те
1347,nennen::V,ονομάζω,чӗн
1348,rufen::V,φωνάζω,чӗн
1349,prahlen::V,καυχιέμαι,мухтан
1350,prahlen::V,καυχιέμαι,вӗҫкӗнлен
1351,übersetzen::V,μεταφράζω,куҫар
1352,denken::V,σκέφτομαι,шухӑшла
1353,glauben::V,πιστεύω,ӗнен
1354,bemerken::V,παρατηρώ,асӑрха
1355,erkennen::V,αναγνωρίζω,палла
1356,begreifen::V,καταλαβαίνω,ӑнлан
1357,verstehen::V,ακούω,пӗл
1358,lernen::V,μαθαίνω,вӗрен
1359,wissen::V,ξέρω,пӗл
1360,wissen::V,ξέρω,ӑнкар
1361,sich erinnern an::V,θυμάμαι,аса ил
1362,vergessen::V,ξεχνώ,ман
1363,vergessen::V,ξεχνώ,манса кай
1364,messen::V,μετρώ,виҫ
1365,zählen::V,μετρώ,шутла
1366,rechnen::V,λογαριάζω,шутла
1367,lesen::V,διαβάζω,вула
1368,malen::V,ζωγραφίζω,ӳкер
1369,zeichnen::V,σχεδιάζω,ӳкер
1370,schreiben::V,γράφω,ҫыр
1371,besitzen::V,κατέχω,тыт
1372,kaufen::V,αγοράζω,ил
1373,kaufen::V,αγοράζω,туян
1374,verkaufen::V,πουλώ,сут
1375,bezahlen::V,πληρώνω,тӳле
1376,zahlen::V,πληρώνω,тӳле
1377,beherrschen::V,κυριαρχώ,тыт
1378,ertragen::V,βαστώ,тӳс
1379,ertragen::V,αντέχω,тӳс
