,Concept_ID,lez,kn
1071,fragen::V,жузун,ವಿಚಾರಿಸು
1072,bitten::V,тӏалабун,ಬೇಡು
1073,erzählen::V,ахъаюн,ಹೇಳು
1074,mitteilen::V,хабар гун,ತಿಳಿಸು
1075,nennen::V,тӏвар гун,ಹೆಸರಿಡು
1076,rufen::V,эверун,ಕರೆ
1077,prahlen::V,яцӏу гафар авун,ಜಂಬ ಕೊಚ್ಚು
1078,übersetzen::V,таржума авун,ಭಾಷಾಂತರಿಸು
1079,übersetzen::V,гафладун,ಭಾಷಾಂತರಿಸು
1080,denken::V,фикир авун,ಯೋಚಿಸು
1081,glauben::V,агъун,ನಂಬು
1082,bemerken::V,фикир гун,ಗಮನಿಸು
1083,begreifen::V,гъавурда акьун,ಗ್ರಹಿಸು
1084,lernen::V,кӏелун,ಕಲಿ
1085,wissen::V,чир хьун,ಅರಿ
1086,wissen::V,чирхьун,ಅರಿ
1087,sich erinnern an::V,рикӏел хуьн,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1088,vergessen::V,рикӏелай фин,ಮರೆತುವಿಡು
1089,vergessen::V,рикӏелай алатун,ಮರೆತುವಿಡು
1090,messen::V,алцумун,ಅಳೆ
1091,zählen::V,гьисабун,ಗಣಿಸು
1092,rechnen::V,гьисабун,ಲೆಕ್ಕ ಹಾಕು
1093,lesen::V,кӏелун,ಓದು
1094,malen::V,кхьин,ಬಿಡಿಸು
1095,malen::V,шикилар чӏугун,ಬಿಡಿಸು
1096,zeichnen::V,чӏугун,ಬಿಡಿಸು
1097,schreiben::V,кхьин,ಬರೆ
1098,besitzen::V,иеси хьун,ಒಡೆಯನಾಗಿರು
1099,kaufen::V,къачун,ಕೊಳ್ಳು
1100,kaufen::V,маса къачун,ಕೊಳ್ಳು
1101,verkaufen::V,гун,ಕೊಡು
1102,verkaufen::V,маса гун,ಕೊಡು
1103,bezahlen::V,къимет гун,ಬೆಲೆತೆರು
1104,bezahlen::V,эвезда авун,ಬೆಲೆತೆರು
1105,bezahlen::V,гьакъи агакьрун,ಬೆಲೆತೆರು
1106,zahlen::V,къимет гун,ಹಣವನ್ನುಕೊಡು
1107,zahlen::V,эвезда авун,ಹಣವನ್ನುಕೊಡು
1108,zahlen::V,гьакъи агакьрун,ಹಣವನ್ನುಕೊಡು
1109,beherrschen::V,иеси хьун,ಅಧಿಕಾರ ನಡೆಸು
1110,ertragen::V,таб гун,ಸಹಿಸು
1111,Oberschenkel::N,,ತೊಡೆ
1112,Strömung::N,,ಪ್ರವಾಹ
1113,Moor::N,,ಬಂಜರು ಭೂಮಿ
1114,Gedächtnis::N,,ಸ್ಮರಣೆ
1115,Ski::N,,ಜಾರುಪಟ್ಟಿ
1116,Platte::N,,ಹಲಗೆ
1117,Leine::N,,ಹಗ್ಗ
1118,Geschäft::N,,ವಾಣಿಜ್ಯ
1119,dick[Gegenstand]::A,,ದಟ್ಟ
1120,auf einmal::ADV,,ಒಡನೆ
1121,zurück::ADV,,ಹಿಂದಕ್ಕೆ
1122,wieder::ADV,,ಪುನಃ
1123,wehen::V,,ತೀಡು
1124,rauchen::V,,ಹೊಗೆಬಿಡು
1125,schaukeln::V,,ತೂಗು
1126,rühren::V,,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1127,scheinen::V,,ತೋರು
1128,zu sehen sein::V,,ಕಾಣಿಸು
1129,vernehmen::V,,ಕೇಳು
1130,wenden::V,,ತಿರುಗು
1131,binden::V,,ಕಟ್ಟು
1132,lassen::V,,ಮಾಡಲುಬಿಡು
1133,erkennen::V,,ಗುರುತುಹಿಡಿ
1134,verstehen::V,,ಅರ್ಥಮಾಡಿಕೊ
