,Concept_ID,ga,lbe
1418,zubereiten::V,cócaráil,хӏадур дан
1419,zubereiten::V,cócaráil,хӏадур бан
1420,kochen::V,bruith,шашан
1421,kochen::V,bruith,шашан дуллан
1422,kochen::V,beirigh,шашан
1423,kochen::V,beirigh,шашан дуллан
1424,backen::V,bácáil,бишлан
1425,backen::V,bácáil,шахьлан
1426,braten::V,róst,цӏарайх дуллан
1427,braten::V,frioch,цӏарайх дуллан
1428,umrühren::V,measc,хӏала бан
1429,stricken::V,cniotáil,щащлан
1430,stricken::V,cniotáil,щащан
1431,nähen::V,fuaigh,дуруххан
1432,färben::V,dathaigh,ранг щун
1433,reinigen::V,glan,марцӏ бан
1434,waschen::V,nigh,шюшин
1435,abwischen::V,glan,лишин
1436,spülen::V,sruthlaigh,вилаган
1437,fegen::V,scuab,башин
1438,kehren::V,scuab,бахьлан
1439,baden::V,folc,щинавун учӏлан
1440,sich waschen::V,nigh é féin,диссун
1441,sich waschen::V,nigh é féin,лажин диссун
1442,sich waschen::V,nigh é féin,лажин дислан
1443,sich waschen::V,nigh é féin,биссун
1444,sich waschen::V,nigh é féin,чурх бислан
1445,ausziehen::V,bain de,ликкан
1446,anziehen::V,cuir ar,лаххан
1447,sich anziehen::V,gléas é féin,янна лаххан
1448,kämmen::V,cíor,ттарал дуккан
1449,schmücken::V,maisigh,чӏюлу бан
1450,sagen::V,abair,учин
1451,sprechen::V,labhair,гъалгъа тӏун
1452,reden::V,caintigh,гъалгъа тӏун
1453,sich unterhalten::V,caintigh,гъалгъа тӏун
1454,sich unterhalten::V,tá ag comhrá,гъалгъа тӏун
1455,fragen::V,fiafraigh,цӏуххин
1456,fragen::V,cuir ceist,цӏуххин
1457,bitten::V,iarr,тавакъю буллан
1458,erzählen::V,inis,хавар бусан
1459,erzählen::V,eachtraigh,хавар бусан
1460,mitteilen::V,aithris,баян бан
1461,mitteilen::V,aithris,хавар бан
1462,mitteilen::V,cuir in iúl,баян бан
1463,mitteilen::V,cuir in iúl,хавар бан
1464,nennen::V,ainmnigh,цӏа дизан
1465,rufen::V,glaoigh,оьвтӏун
1466,prahlen::V,maígh,цӏа дуллан
1467,übersetzen::V,aistrigh,таржума бан
1468,denken::V,síl,пикри буллан
1469,denken::V,ceap,пикри буллан
1470,glauben::V,creid,вих хьун
1471,bemerken::V,tabhair faoi deara,хӏисав хъун
1472,erkennen::V,aithin,увчӏин
1473,begreifen::V,tuig,бувчӏин
1474,verstehen::V,tuig,
1475,lernen::V,foghlaim,лахьлан
1476,lernen::V,foghlaim,лахьхьин
1477,wissen::V,tá a fhios ag,кӏулну бикӏан
1478,wissen::V,tá a fhios ag,хавар бикӏан
1479,sich erinnern an::V,cuimhnigh ar,дакӏнин бутан
1480,sich erinnern an::V,is cuimhne ar,дакӏнин бутан
1481,vergessen::V,dearmad,хъама битан
1482,messen::V,tomhais,дуцин дуллан
1483,messen::V,tomhais,дуцин дан
1484,zählen::V,cuntais,дуккин
1485,rechnen::V,ríomh,хӏисав дан
1486,rechnen::V,áirigh,хӏисав дан
1487,lesen::V,léigh,ккалан
1488,malen::V,péinteáil,сурат дуллан
1489,zeichnen::V,línigh,сурат дуллан
1490,zeichnen::V,tarraing,сурат дуллан
1491,schreiben::V,scríobh,чичин
1492,schreiben::V,scríobh,чичлан
1493,besitzen::V,is le,дуну икӏан
1494,besitzen::V,is le,дуну дикӏан
1495,besitzen::V,is le,заллуну икӏан
1496,kaufen::V,ceannaigh,машан ласун
1497,verkaufen::V,díol,баххан
1498,bezahlen::V,íoc as,арцу дулун
1499,bezahlen::V,íoc as,багьа булун
1500,zahlen::V,íoc,арцу дулун
1501,zahlen::V,íoc,багьа булун
1502,beherrschen::V,rialaigh,дуну икӏан
1503,beherrschen::V,rialaigh,заллуну икӏан
1504,ertragen::V,seas,бухӏан
1505,ertragen::V,fulaing,бухӏан
1506,ertragen::V,foighnigh,бухӏан
1507,Ader::N,,тунну
1508,vorwärts::ADV,,хьхьичӏунмай
