,Concept_ID,ml,hr
1211,belästigen::V,മെനക്കെടുക,dosaditi
1212,verbergen::V,മറയ്ക്കുക,skriti
1213,verbergen::V,ഒളിക്കുക,skriti
1214,täuschen::V,കബളിപ്പിക്കുക,obmanuti
1215,betrügen::V,ചതിക്കുക,prevarati
1216,töten::V,കൊല്ലുക,ubiti
1217,wohnen::V,താമസിക്കുക,stanovati
1218,arbeiten::V,ജോലിചെയ്യുക,raditi
1219,sammeln::V,സഞ്ചയിക്കുക,sabrati
1220,pflücken::V,പറിച്ചെടുക്കുക,ubrati
1221,jagen::V,വേട്ടയാടുക,loviti
1222,fischen::V,മീൻ പിടിക്കുക,ribati
1223,fischen::V,മീൻ പിടിക്കുക,loviti ribu
1224,fassen::V,പിടിക്കുക,uloviti
1225,hüten::V,ചേർക്കുക,pasti
1226,treiben::V,വാഹനം_ഓടിക്കുക,goniti
1227,anbinden::V,കെട്ടിയിടുക,privezati
1228,füttern::V,തീറ്റുക,hraniti
1229,melken::V,പാലുകറക്കുക,musti
1230,hacken::V,വെട്ടിമുറിക്കുക,sjeckati
1231,gießen::V,നനയ്ക്കുക,politi
1232,reifen::V,പാകമാകുക,sazreti
1233,zubereiten::V,പാചകം_ചെയ്യുക,prigotoviti
1234,kochen::V,വേവിക്കുക,kuhati
1235,backen::V,ബേക്ക് ചെയ്യുക,peći
1236,braten::V,പോരിക്കുക,peći
1237,braten::V,പോരിക്കുക,pržiti
1238,umrühren::V,ഇളക്കുക,promiješati
1239,stricken::V,മെടയുക,plesti
1240,nähen::V,തുന്നുക,šiti
1241,färben::V,ചായം പൂശുക,obojiti
1242,reinigen::V,വൃത്തിയാക്കുക,očistiti
1243,reinigen::V,വൃത്തിയാക്കുക,počistiti
1244,waschen::V,കഴുകുക,prati
1245,abwischen::V,തുടയ്ക്കുക,otrti
1246,spülen::V,കഴുകുക,isprati
1247,spülen::V,കഴുകുക,oplakati
1248,fegen::V,അടിച്ചുവാരുക,mesti
1249,fegen::V,അടിച്ചുവാരുക,pomesti
1250,kehren::V,അടിച്ചുവാരുക,mesti
1251,baden::V,നീന്തിത്തുടിക്കുക,kupati se
1252,sich waschen::V,കഴുകുക,umiti se
1253,sich waschen::V,കഴുകുക,prati se
1254,ausziehen::V,ഇഴുക്കുക,svući
1255,anziehen::V,ഉടുക്കുക,obući
1256,sich anziehen::V,ധരിച്ച നേടുകയുക,obući se
1257,kämmen::V,മുടിചീകുക,češljati
1258,schmücken::V,അലങ്കരിക്കുക,uresiti
1259,schmücken::V,അലങ്കരിക്കുക,nakititi
1260,sagen::V,പറയുക,reći
1261,sagen::V,പറയുക,kazati
1262,sprechen::V,സംസാരിക്കുക,govoriti
1263,reden::V,സംസാരിക്കുക,govoriti
1264,reden::V,സംസാരിക്കുക,besjediti
1265,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,razgovarati se
1266,fragen::V,ചോദിക്കുക,pitati
1267,bitten::V,അപേക്ഷിക്കുക,moliti
1268,erzählen::V,പറയുക,ispričati
1269,erzählen::V,പറയുക,pripovjediti
1270,mitteilen::V,അറിയിക്കുക,saopćiti
1271,nennen::V,പേരിടുക,nazvati
1272,rufen::V,വിളിക്കുക,zvati
1273,rufen::V,വിളിക്കുക,dozvati
1274,prahlen::V,പൊങ്ങച്ചം പറയുക,hvalisati se
1275,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,prevesti
1276,denken::V,ചിന്തിക്കുക,misliti
1277,glauben::V,വിശ്വസിക്കുക,vjerovati
1278,bemerken::V,ശ്രദ്ധിക്കുക,zapaziti
1279,bemerken::V,ശ്രദ്ധിക്കുക,primijetiti
1280,erkennen::V,തിരിചറിയുക,prepoznati
1281,begreifen::V,കൈപ്പിടിയിലാക്കുക,pojmiti
1282,begreifen::V,കൈപ്പിടിയിലാക്കുക,shvatiti
1283,verstehen::V,മനസ്സിലാക്കുക,razabrati
1284,lernen::V,പഠിക്കുക,učiti se
1285,wissen::V,അറിയുക,znati
1286,sich erinnern an::V,ഓർമിക്കുക,sjetiti se
1287,vergessen::V,മറക്കുക,zaboraviti
1288,messen::V,അളക്കുക,mjeriti
1289,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,brojiti
1290,rechnen::V,ഗണിക്കുക,računati
1291,lesen::V,വായിക്കുക,čitati
1292,malen::V,ചിത്രം വരയ്ക്കുക,slikati
1293,zeichnen::V,വരയ്ക്കുക,crtati
1294,schreiben::V,എഴുതുക,pisati
1295,besitzen::V,സ്വന്തമാക്കുക,imati
1296,besitzen::V,സ്വന്തമാക്കുക,posjedovati
1297,kaufen::V,വാങ്ങുക,kupiti
1298,verkaufen::V,വിൽക്കുക,prodati
1299,verkaufen::V,വിൽക്കുക,raspačati
1300,bezahlen::V,പരിഹാരം ചെയ്യുക,platiti
1301,zahlen::V,പണം അടയ്ക്കുക,plaćati
1302,beherrschen::V,ഭരിക്കുക,vladati
1303,beherrschen::V,ഭരിക്കുക,gospodariti
1304,ertragen::V,താങ്ങുക,trpjeti
1305,ertragen::V,താങ്ങുക,podnijeti
