,Concept_ID,hi,ko
1491,prahlen::V,शेख़ी बघारना,자랑하다
1492,übersetzen::V,अनुवाद करना,번역하다
1493,denken::V,सोचना,생각하다
1494,glauben::V,विश्वास करना,믿다
1495,bemerken::V,ध्यान देना पर,인자하다
1496,erkennen::V,पहचानना,인식하다
1497,begreifen::V,समझना,파악하다
1498,verstehen::V,सुनना,이해하다
1499,lernen::V,पढ़ना,배우다
1500,wissen::V,जानना,알다
1501,wissen::V,मालूम होना,알다
1502,sich erinnern an::V,याद करना,상기하다
1503,vergessen::V,भूलना,잊다
1504,vergessen::V,बिसारना,잊다
1505,messen::V,नापना,측정하다
1506,zählen::V,गिनना,세다
1507,rechnen::V,गणना करना,게산하다
1508,rechnen::V,हिसाब करना,게산하다
1509,lesen::V,पढ़ना,읽다
1510,malen::V,कींचना,그리다
1511,zeichnen::V,चित्र कींचना,소묘하다
1512,schreiben::V,लिखना,쓰다
1513,besitzen::V,मालिक होना,소유하다
1514,besitzen::V,स्वामी होना,소유하다
1515,kaufen::V,ख़रीदना,사다
1516,verkaufen::V,बेचना,팔다
1517,bezahlen::V,चुकाना,지불하다
1518,bezahlen::V,अदा करना,지불하다
1519,zahlen::V,अदा करना,치르다
1520,beherrschen::V,शासन करना पर,지배하다
1521,ertragen::V,सहना,참다
