,Concept_ID,se,sl
2629,Griff::N,taatje,oprijèm
2630,Griff::N,gavlla,ročáj
2631,Griff::N,gavlla,oprijèm
2632,Griff::N,guottáldahka,ročáj
2633,Griff::N,guottáldahka,oprijèm
2634,Griff::N,geavja,ročáj
2635,Griff::N,geavja,oprijèm
2636,Griff::N,novdâ,ročáj
2637,Griff::N,novdâ,oprijèm
2638,Griff::N,nõđđ,ročáj
2639,Griff::N,nõđđ,oprijèm
2640,Griff::N,kå´ǧǧ,ročáj
2641,Griff::N,kå´ǧǧ,oprijèm
2642,Griff::N,нэ̄дт,ročáj
2643,Griff::N,нэ̄дт,oprijèm
2644,Schloss::N,laesie,ključávnica
2645,Schloss::N,lássa,ključávnica
2646,Schloss::N,lohkka,ključávnica
2647,Schloss::N,lukkâ,ključávnica
2648,Schloss::N,lokk,ključávnica
2649,Schloss::N,ло̄ххк,ključávnica
2650,Bild::N,guvvie,slíka
2651,Bild::N,gåvvå,slíka
2652,Bild::N,govva,slíka
2653,Bild::N,koṿe,slíka
2654,Bild::N,kartt,slíka
2655,Bild::N,картина,slíka
2656,Figur::N,guvvie,figúra
2657,Figur::N,guvvie,postáva
2658,Figur::N,gåvos,figúra
2659,Figur::N,gåvos,postáva
2660,Figur::N,figuvrra,figúra
2661,Figur::N,figuvrra,postáva
2662,Figur::N,figuvra,figúra
2663,Figur::N,figuvra,postáva
2664,Figur::N,kovos,figúra
2665,Figur::N,kovos,postáva
2666,Figur::N,kuâŋas,figúra
2667,Figur::N,kuâŋas,postáva
2668,Puppe::N,dåahka,lútka
2669,Puppe::N,dåhkko,lútka
2670,Puppe::N,doahkko,lútka
2671,Puppe::N,dohkká,lútka
2672,Puppe::N,duhkká,lútka
2673,Puppe::N,kuuhlaž,lútka
2674,Puppe::N,кукла,lútka
2675,Beutel::N,voessetje,môšnja
2676,Beutel::N,påvsså,môšnja
2677,Beutel::N,seahkaš,môšnja
2678,Beutel::N,bursa,môšnja
2679,Beutel::N,guhkkár,môšnja
2680,Beutel::N,čooṿâs,môšnja
2681,Beutel::N,siâk'k,môšnja
2682,Beutel::N,kå´ššel,môšnja
2683,Beutel::N,ве̄ҏҏц,môšnja
2684,Bündel::N,paantje,cúla
2685,Bündel::N,paantje,svéženj
2686,Bündel::N,buduk,cúla
2687,Bündel::N,buduk,svéženj
2688,Bündel::N,gurppe,cúla
2689,Bündel::N,gurppe,svéženj
2690,Bündel::N,gihppu,cúla
2691,Bündel::N,gihppu,svéženj
2692,Bündel::N,kiäs'tu,cúla
2693,Bündel::N,kiäs'tu,svéženj
2694,Bündel::N,šnâpp,cúla
2695,Bündel::N,šnâpp,svéženj
2696,Bündel::N,пуччк,cúla
2697,Bündel::N,пуччк,svéženj
2698,Tasche::N,veaskoe,tórba
2699,Tasche::N,veaskoe,tobôlec
2700,Tasche::N,væssko,tórba
2701,Tasche::N,væssko,tobôlec
2702,Tasche::N,lávkka,tórba
2703,Tasche::N,lávkka,tobôlec
2704,Tasche::N,lávka,tórba
2705,Tasche::N,lávka,tobôlec
2706,Tasche::N,seahkka,tórba
2707,Tasche::N,seahkka,tobôlec
2708,Tasche::N,lavkkâ,tórba
2709,Tasche::N,lavkkâ,tobôlec
2710,Tasche::N,laukk,tórba
2711,Tasche::N,laukk,tobôlec
2712,Tasche::N,суӎӎьк,tórba
2713,Tasche::N,суӎӎьк,tobôlec
2714,Tasche::N,ло̄а̄ффк,tórba
2715,Tasche::N,ло̄а̄ффк,tobôlec
2716,Eimer::N,bæhtoe,vêdro
2717,Eimer::N,skiello,vêdro
2718,Eimer::N,skállu,vêdro
2719,Eimer::N,eebir,vêdro
2720,Eimer::N,skääll,vêdro
2721,Eimer::N,е̄мьперь,vêdro
2722,Deckel::N,luehkie,pokròv
2723,Deckel::N,luehkie,poklópec
2724,Deckel::N,låhkke,pokròv
2725,Deckel::N,låhkke,poklópec
2726,Deckel::N,lohkki,pokròv
2727,Deckel::N,lohkki,poklópec
2728,Deckel::N,lokke,pokròv
2729,Deckel::N,lokke,poklópec
2730,Deckel::N,lå´ǩǩ,pokròv
2731,Deckel::N,lå´ǩǩ,poklópec
2732,Deckel::N,ко̄а̄ххтнэсс,pokròv
2733,Deckel::N,ко̄а̄ххтнэсс,poklópec
2734,Geschirr::N,lihtie,posóda
2735,Geschirr::N,lihte,posóda
2736,Geschirr::N,lihtit,posóda
2737,Geschirr::N,litte,posóda
2738,Geschirr::N,kärldõk,posóda
2739,Geschirr::N,ка̄ррь,posóda
2740,Sack::N,voesse,vréča
2741,Sack::N,vuossa,vréča
2742,Sack::N,seahkka,vréča
2743,Sack::N,sekkâ,vréča
2744,Sack::N,siâk'k,vréča
2745,Sack::N,ве̄ҏҏц,vréča
2746,Tasse::N,guksie,skodélica
2747,Tasse::N,gåhppå,skodélica
2748,Tasse::N,gohppu,skodélica
2749,Tasse::N,pollo,skodélica
2750,Tasse::N,kopp,skodélica
2751,Tasse::N,на̄ххьп,skodélica
2752,Topf::N,baetie,lônec
2753,Topf::N,krovhte,lônec
2754,Topf::N,rujtta,lônec
2755,Topf::N,giebbme,lônec
2756,Topf::N,báhti,lônec
2757,Topf::N,gievdni,lônec
2758,Topf::N,pääti,lônec
2759,Topf::N,kruâitt,lônec
2760,Topf::N,кӣммьн,lônec
2761,Kessel::N,giebnie,kôtel
2762,Kessel::N,skallo,kôtel
2763,Kessel::N,giebbme,kôtel
2764,Kessel::N,gieđbmi,kôtel
2765,Kessel::N,kiem'ni,kôtel
2766,Kessel::N,ǩie´mnn,kôtel
2767,Kessel::N,кӣммьн,kôtel
2768,Essen::N,åesie,hrána
2769,Essen::N,beapmoe,hrána
2770,Essen::N,biebbmo,hrána
2771,Essen::N,borramuš,hrána
2772,Essen::N,purrâmâš,hrána
2773,Essen::N,porrmõš,hrána
2774,Essen::N,по̄ррмушш,hrána
2775,Nahrung::N,beapmoe,živílo
2776,Nahrung::N,biebbmo,živílo
2777,Nahrung::N,biebmu,živílo
2778,Nahrung::N,purrâmâš,živílo
2779,Nahrung::N,porrmõš,živílo
2780,Nahrung::N,по̄ррмушш,živílo
2781,Speise::N,beapmoe,jéd
2782,Speise::N,biebbmo,jéd
2783,Speise::N,biebmu,jéd
2784,Speise::N,määlis,jéd
2785,Speise::N,aasâs,jéd
2786,Speise::N,porrmõš,jéd
2787,Speise::N,по̄ррмушш,jéd
2788,Fleisch::N,bearkoe,mesó
2789,Fleisch::N,oadtje,mesó
2790,Fleisch::N,bierggo,mesó
2791,Fleisch::N,biergu,mesó
2792,Fleisch::N,uáž'ži,mesó
2793,Fleisch::N,vuä´ǯ'ǯ,mesó
2794,Fleisch::N,вуэннч,mesó
2795,Getreide::N,gernie,žíto
2796,Getreide::N,gårnne,žíto
2797,Getreide::N,gordni,žíto
2798,Getreide::N,valje,žíto
2799,Getreide::N,ле̄ййп,žíto
2800,Brei::N,kraavhtse,káša
2801,Brei::N,ráktsa,káša
2802,Brei::N,buvru,káša
2803,Brei::N,suoḥâd,káša
2804,Brei::N,hutt,káša
2805,Brei::N,уххт,káša
2806,Brot::N,gaahkoe,krùh
2807,Brot::N,lájbbe,krùh
2808,Brot::N,stummpa,krùh
2809,Brot::N,láibi,krùh
2810,Brot::N,gáhkku,krùh
2811,Brot::N,leibi,krùh
2812,Brot::N,lei´bb,krùh
2813,Brot::N,ле̄ййп,krùh
2814,Scheibe::N,snaejrie,réženj
2815,Scheibe::N,sárdde,réženj
2816,Scheibe::N,vajahas,réženj
2817,Scheibe::N,časkkis,réženj
2818,Scheibe::N,ča'skes,réženj
2819,Scheibe::N,ku´sǩǩ,réženj
2820,Scheibe::N,кусськ,réženj
2821,Fett::N,buejtie,mást
2822,Fett::N,buejtie,maščôba
2823,Fett::N,vuodja,mást
2824,Fett::N,vuodja,maščôba
2825,Fett::N,buoidi,mást
2826,Fett::N,buoidi,maščôba
2827,Fett::N,pyei'di,mást
2828,Fett::N,pyei'di,maščôba
2829,Fett::N,puõi´dd,mást
2830,Fett::N,puõi´dd,maščôba
2831,Fett::N,пуййт,mást
2832,Fett::N,пуййт,maščôba
2833,Butter::N,voeje,máslo
2834,Butter::N,vuodja,máslo
2835,Butter::N,vuodja,máslo
2836,Butter::N,vuojâ,máslo
2837,Butter::N,vuõjj,máslo
2838,Butter::N,вӯйй,máslo
2839,Öl::N,ålja,ólje
2840,Öl::N,ulljo,ólje
2841,Öl::N,oalljo,ólje
2842,Öl::N,olju,ólje
2843,Öl::N,oljo,ólje
2844,Öl::N,vuõjj,ólje
2845,Öl::N,вӯйй,ólje
2846,Salz::N,saelhtie,sól
2847,Salz::N,sállte,sól
2848,Salz::N,sálti,sól
2849,Salz::N,sältti,sól
2850,Salz::N,sä´ltt,sól
2851,Salz::N,сӯлль,sól
2852,Suppe::N,joptse,júha
2853,Suppe::N,jupptsa,júha
2854,Suppe::N,málli,júha
2855,Suppe::N,määḷi,júha
2856,Suppe::N,lieṃâ,júha
2857,Suppe::N,liõmm,júha
2858,Suppe::N,лӣмм,júha
2859,Honig::N,hååneske,méd
2860,Honig::N,meda,méd
2861,Honig::N,miehta,méd
2862,Honig::N,mietâ,méd
2863,Honig::N,miõtt,méd
2864,Honig::N,мӣдт,méd
2865,Milch::N,mielhkie,mléko
2866,Milch::N,mielkke,mléko
2867,Milch::N,mielki,mléko
2868,Milch::N,miel'kki,mléko
2869,Milch::N,mie´lǩǩ,mléko
2870,Milch::N,ма̄ййт,mléko
2871,Tee::N,löövje,čáj
2872,Tee::N,tedja,čáj
2873,Tee::N,deadju,čáj
2874,Tee::N,čee,čáj
2875,Tee::N,teej̣â,čáj
2876,Tee::N,čee,čáj
2877,Tee::N,чайй,čáj
2878,Leder::N,hovre,úsnje
2879,Leder::N,sassne,úsnje
2880,Leder::N,náhkki,úsnje
2881,Leder::N,leaira,úsnje
2882,Leder::N,čevđi,úsnje
2883,Leder::N,čåu´dd,úsnje
2884,Leder::N,на̄ххьк,úsnje
2885,Wolle::N,ålloe,vólna
2886,Wolle::N,hullo,vólna
2887,Wolle::N,ullu,vólna
2888,Wolle::N,ullo,vólna
2889,Wolle::N,oll,vólna
2890,Wolle::N,улл,vólna
2891,Stoff::N,tyjje,blagó
2892,Stoff::N,gápptás,blagó
2893,Stoff::N,stoaffa,blagó
2894,Stoff::N,ávnnas,blagó
2895,Stoff::N,käägus,blagó
2896,Stoff::N,aaunâs,blagó
2897,Stoff::N,лыййн,blagó
2898,Nadel::N,naaloe,ígla
2899,Nadel::N,nállo,ígla
2900,Nadel::N,nállu,ígla
2901,Nadel::N,nááḷu,ígla
2902,Nadel::N,neu´ll,ígla
2903,Nadel::N,нӣввьл,ígla
2904,Faden::N,laejkie,nít
2905,Faden::N,hárppo,nít
2906,Faden::N,árpu,nít
2907,Faden::N,läigi,nít
2908,Faden::N,lääi´j,nít
2909,Faden::N,сӯнн,nít
2910,Knopf::N,balhka,gúmb
2911,Knopf::N,boallo,gúmb
2912,Knopf::N,boallu,gúmb
2913,Knopf::N,puál'lu,gúmb
2914,Knopf::N,puäll,gúmb
2915,Knopf::N,пуалл,gúmb
2916,Knoten::N,tjoelme,vôzel
2917,Knoten::N,tjuolmma,vôzel
2918,Knoten::N,čuolbma,vôzel
2919,Knoten::N,čuol'mâ,vôzel
2920,Knoten::N,čuõlmm,vôzel
2921,Knoten::N,чӯллм,vôzel
2922,Farbe::N,klaerie,bárva
2923,Farbe::N,ivnne,bárva
2924,Farbe::N,bájnno,bárva
2925,Farbe::N,mola,bárva
2926,Farbe::N,fearga,bárva
2927,Farbe::N,maalâ,bárva
2928,Farbe::N,páinu,bárva
2929,Farbe::N,kälkk,bárva
2930,Farbe::N,по̄а̄ййн,bárva
2931,Kleidung::N,tyjje,obléka
2932,Kleidung::N,gárvvo,obléka
2933,Kleidung::N,bivttas,obléka
2934,Kleidung::N,piivtâs,obléka
2935,Kleidung::N,pivoh,obléka
2936,Kleidung::N,piiutâs,obléka
2937,Kleidung::N,о̄а̄з,obléka
2938,Hemd::N,sjåarhtoe,srájca
2939,Hemd::N,skirtto,srájca
2940,Hemd::N,báidi,srájca
2941,Hemd::N,päiđi,srájca
2942,Hemd::N,päidd,srájca
2943,Hemd::N,па̄ййт,srájca
2944,Kragen::N,döörhke,ovrátnik
2945,Kragen::N,tjiebet,ovrátnik
2946,Kragen::N,tjehpuris,ovrátnik
2947,Kragen::N,čeabet,ovrátnik
2948,Kragen::N,kráva,ovrátnik
2949,Kragen::N,siä'pulâs,ovrátnik
2950,Kragen::N,seäp'plõs,ovrátnik
2951,Kragen::N,ко̄а̄влас,ovrátnik
2952,Ärmel::N,sissie,rokáv
2953,Ärmel::N,sasse,rokáv
2954,Ärmel::N,soadji,rokáv
2955,Ärmel::N,suájá,rokáv
2956,Ärmel::N,suäjj,rokáv
2957,Ärmel::N,суэйй,rokáv
2958,Hose::N,måvhka,hláče
2959,Hose::N,båkså,hláče
2960,Hose::N,buvssat,hláče
2961,Hose::N,puuvsah,hláče
2962,Hose::N,puus,hláče
2963,Hose::N,пукс,hláče
2964,Hose::N,ко̄а̄дтӭ,hláče
2965,Gürtel::N,juvvie,pás
2966,Gürtel::N,beelhte,pás
2967,Gürtel::N,avve,pás
2968,Gürtel::N,getsam,pás
2969,Gürtel::N,boagán,pás
2970,Gürtel::N,pooṿij,pás
2971,Gürtel::N,puäǥǥanj,pás
2972,Gürtel::N,эвв,pás
2973,Mütze::N,tjohpe,kápa
2974,Mütze::N,tjohpe,čépica
2975,Mütze::N,gahper,kápa
2976,Mütze::N,gahper,čépica
2977,Mütze::N,gahpir,kápa
2978,Mütze::N,gahpir,čépica
2979,Mütze::N,kappeer,kápa
2980,Mütze::N,kappeer,čépica
2981,Mütze::N,keä´p'per,kápa
2982,Mütze::N,keä´p'per,čépica
2983,Mütze::N,кабперь,kápa
2984,Mütze::N,кабперь,čépica
2985,Schuh::N,gaamege,čévelj
2986,Schuh::N,gáma,čévelj
2987,Schuh::N,skuovva,čévelj
2988,Schuh::N,gáma,čévelj
2989,Schuh::N,kaamâ,čévelj
2990,Schuh::N,kaammi,čévelj
2991,Schuh::N,камаша,čévelj
2992,Stiefel::N,steeblege,škórenj
2993,Stiefel::N,stiebil,škórenj
2994,Stiefel::N,sáhpis,škórenj
2995,Stiefel::N,sáppat,škórenj
2996,Stiefel::N,steevvil,škórenj
2997,Stiefel::N,sa´ppi,škórenj
2998,Stiefel::N,са̄ххпе,škórenj
2999,Ring::N,rïngke,pŕstan
3000,Ring::N,suormas,pŕstan
3001,Ring::N,suorpmas,pŕstan
3002,Ring::N,suormâs,pŕstan
3003,Ring::N,suõrmâs,pŕstan
3004,Ring::N,сӯрмас,pŕstan
3005,Band::N,baante,trák
3006,Band::N,bádde,trák
3007,Band::N,báddi,trák
3008,Band::N,päddi,trák
3009,Band::N,liântt,trák
3010,Band::N,källre´ppiǩ,trák
3011,Band::N,ля̄ӊӊт,trák
3012,Kamm::N,gaampe,glavník
3013,Kamm::N,rájdam,glavník
3014,Kamm::N,tjåhkom,glavník
3015,Kamm::N,čohkun,glavník
3016,Kamm::N,čohhoom,glavník
3017,Kamm::N,čååǥǥam,glavník
3018,Kamm::N,чоагкь,glavník
3019,Spiegel::N,guelmiedahke,zrcálo
3020,Spiegel::N,guelmiedahke,ogledálo
3021,Spiegel::N,spiedjil,zrcálo
3022,Spiegel::N,spiedjil,ogledálo
3023,Spiegel::N,speajal,zrcálo
3024,Spiegel::N,speajal,ogledálo
3025,Spiegel::N,speeijal,zrcálo
3026,Spiegel::N,speeijal,ogledálo
3027,Spiegel::N,suei´mkar,zrcálo
3028,Spiegel::N,suei´mkar,ogledálo
3029,Spiegel::N,кыффкэмка̄ррь,zrcálo
3030,Spiegel::N,кыффкэмка̄ррь,ogledálo
3031,Spiegel::N,зе̄ркал,zrcálo
3032,Spiegel::N,зе̄ркал,ogledálo
3033,Riemen::N,györtenje,jêrmen
3034,Riemen::N,rájppe,jêrmen
3035,Riemen::N,garttsa,jêrmen
3036,Riemen::N,lávži,jêrmen
3037,Riemen::N,läbži,jêrmen
3038,Riemen::N,läbǯǯ,jêrmen
3039,Riemen::N,ре̄ммь,jêrmen
3040,Schnur::N,gurrie,vŕvca
3041,Schnur::N,gáras,vŕvca
3042,Schnur::N,garca,vŕvca
3043,Schnur::N,orrâ,vŕvca
3044,Schnur::N,nue´rr,vŕvca
3045,Schnur::N,нӯррь,vŕvca
3046,Leine::N,baante,konôpec
3047,Leine::N,gájnno,konôpec
3048,Leine::N,báddi,konôpec
3049,Leine::N,oarra,konôpec
3050,Leine::N,läbži,konôpec
3051,Leine::N,läbǯǯ,konôpec
3052,Leine::N,ла̄ммч,konôpec
3053,Decke::N,gaptjese,odéja
3054,Decke::N,rádno,odéja
3055,Decke::N,gåbtjås,odéja
3056,Decke::N,tæhppin,odéja
3057,Decke::N,govččas,odéja
3058,Decke::N,loovdâ,odéja
3059,Decke::N,räänn,odéja
3060,Decke::N,ра̄нн,odéja
3061,Kissen::N,nalhke,blazína
3062,Kissen::N,guoddá,blazína
3063,Kissen::N,oajvevuolle,blazína
3064,Kissen::N,guoddá,blazína
3065,Kissen::N,bolsttar,blazína
3066,Kissen::N,polster,blazína
3067,Kissen::N,pee´ren,blazína
3068,Kissen::N,pooddâšǩ,blazína
3069,Kissen::N,по̄дэшк,blazína
3070,Tuch::N,tyjje,pŕt
3071,Tuch::N,tyjje,rúta
3072,Tuch::N,tyddja,pŕt
3073,Tuch::N,tyddja,rúta
3074,Tuch::N,gådo,pŕt
3075,Tuch::N,gådo,rúta
3076,Tuch::N,liidni,pŕt
3077,Tuch::N,liidni,rúta
3078,Tuch::N,läđđee,pŕt
3079,Tuch::N,läđđee,rúta
3080,Tuch::N,re´ppiǩ,pŕt
3081,Tuch::N,re´ppiǩ,rúta
3082,Tuch::N,ree´ppiǩ,pŕt
3083,Tuch::N,ree´ppiǩ,rúta
3084,Tuch::N,ребпехь,pŕt
3085,Tuch::N,ребпехь,rúta
3086,Handtuch::N,njaamelijnie,brisáča
3087,Handtuch::N,sigárdahka,brisáča
3088,Handtuch::N,sihkaldat,brisáča
3089,Handtuch::N,siholdâs,brisáča
3090,Handtuch::N,seekkldõs,brisáča
3091,Handtuch::N,u´tree´lniǩ,brisáča
3092,Handtuch::N,отеральнэхьк,brisáča
3093,Kraft::N,faamoe,síla
3094,Kraft::N,fábmo,síla
3095,Kraft::N,fápmu,síla
3096,Kraft::N,fááṃu,síla
3097,Kraft::N,viõkk,síla
3098,Kraft::N,вӣгк,síla
3099,Stärke::N,vieksiesvoete,jákost
3100,Stärke::N,gievrrudahka,jákost
3101,Stärke::N,gievrrodus,jákost
3102,Stärke::N,veahka,jákost
3103,Stärke::N,vuoibmi,jákost
3104,Stärke::N,viek'sâvuotâ,jákost
3105,Stärke::N,viõkk,jákost
3106,Stärke::N,са̄м,jákost
3107,Stärke::N,вӣгк,jákost
3108,Gesundheit::N,healsoe,zdrávje
3109,Gesundheit::N,starne,zdrávje
3110,Gesundheit::N,hælsso,zdrávje
3111,Gesundheit::N,varresvuohta,zdrávje
3112,Gesundheit::N,dearvvasvuohta,zdrávje
3113,Gesundheit::N,tie'rvâsvuotâ,zdrávje
3114,Gesundheit::N,tiõrvâsvuõtt,zdrávje
3115,Gesundheit::N,тӣрвасвӯдт,zdrávje
3116,Krankheit::N,skïemtjelasse,bolézen
3117,Krankheit::N,skihpudahka,bolézen
3118,Krankheit::N,dávdda,bolézen
3119,Krankheit::N,vihke,bolézen
3120,Krankheit::N,dávda,bolézen
3121,Krankheit::N,tavdâ,bolézen
3122,Krankheit::N,puá'cuvuotâ,bolézen
3123,Krankheit::N,kõpp,bolézen
3124,Krankheit::N,puõccmoš,bolézen
3125,Krankheit::N,кэ̄бп,bolézen
3126,Schmerz::N,haerhpie,ból
3127,Schmerz::N,haerhpie,bolečína
3128,Schmerz::N,bávtjas,ból
3129,Schmerz::N,bávtjas,bolečína
3130,Schmerz::N,bávčča,ból
3131,Schmerz::N,bávčča,bolečína
3132,Schmerz::N,tuške,ból
3133,Schmerz::N,tuške,bolečína
3134,Schmerz::N,poovčâs,ból
3135,Schmerz::N,poovčâs,bolečína
3136,Schmerz::N,tå´sǩǩ,ból
3137,Schmerz::N,tå´sǩǩ,bolečína
3138,Schmerz::N,кэ̄бп,ból
3139,Schmerz::N,кэ̄бп,bolečína
3140,Wunde::N,saejrie,rána
3141,Wunde::N,hávve,rána
3142,Wunde::N,hávvi,rána
3143,Wunde::N,hävvi,rána
3144,Wunde::N,hää´vv,rána
3145,Wunde::N,ра̄ӊӊҍ,rána
3146,Fieber::N,vaejlie,vročína
3147,Fieber::N,fiebar,vročína
3148,Fieber::N,báhkkadávda,vročína
3149,Fieber::N,žaar,vročína
3150,Fieber::N,жоарр,vročína
3151,Arznei::N,daalhkesh,lék
3152,Arznei::N,daalhkesh,zdravílo
3153,Arznei::N,dálkas,lék
3154,Arznei::N,dálkas,zdravílo
3155,Arznei::N,dálkkas,lék
3156,Arznei::N,dálkkas,zdravílo
3157,Arznei::N,taalhâs,lék
3158,Arznei::N,taalhâs,zdravílo
3159,Arznei::N,lekittâs,lék
3160,Arznei::N,lekittâs,zdravílo
3161,Arznei::N,taalkâs,lék
3162,Arznei::N,taalkâs,zdravílo
3163,Arznei::N,лоаддв,lék
3164,Arznei::N,лоаддв,zdravílo
3165,Brücke::N,pruvvie,móst
3166,Brücke::N,råvve,móst
3167,Brücke::N,šaldi,móst
3168,Brücke::N,šalde,móst
3169,Brücke::N,mostt,móst
3170,Brücke::N,мо̄сст,móst
3171,Brunnen::N,prutnie,vodnják
3172,Brunnen::N,ruddne,vodnják
3173,Brunnen::N,gáivo,vodnják
3174,Brunnen::N,káivu,vodnják
3175,Brunnen::N,käivv,vodnják
3176,Brunnen::N,ка̄ййв,vodnják
3177,Weide::N,gåatome,páša
3178,Weide::N,guohtom,páša
3179,Weide::N,guohtun,páša
3180,Weide::N,kuátu,páša
3181,Weide::N,luátu,páša
3182,Weide::N,та̄нтар,páša
3183,Pfad::N,baalka,stezà
3184,Pfad::N,bálges,stezà
3185,Pfad::N,bálggis,stezà
3186,Pfad::N,päälgis,stezà
3187,Pfad::N,pää´ljes,stezà
3188,Pfad::N,поалкас,stezà
3189,Weg::N,geajnoe,pót
3190,Weg::N,gæjnno,pót
3191,Weg::N,væddja,pót
3192,Weg::N,geaidnu,pót
3193,Weg::N,luod'dâ,pót
3194,Weg::N,čuâǥǥas,pót
3195,Weg::N,чуэкас,pót
3196,Straße::N,geajnoe,césta
3197,Straße::N,joene,césta
3198,Straße::N,gahttun,césta
3199,Straße::N,geaidnu,césta
3200,Straße::N,maađij,césta
3201,Straße::N,uu´lec,césta
3202,Straße::N,чуэкас,césta
3203,Dorf::N,sïjte,vás
3204,Dorf::N,bájkke,vás
3205,Dorf::N,gilli,vás
3206,Dorf::N,sijdâ,vás
3207,Dorf::N,sijdd,vás
3208,Dorf::N,сыййт,vás
3209,Stadt::N,staare,mésto
3210,Stadt::N,sjeltie,mésto
3211,Stadt::N,stáda,mésto
3212,Stadt::N,gávpot,mésto
3213,Stadt::N,kaavpug,mésto
3214,Stadt::N,lâ´nn,mésto
3215,Stadt::N,gåårad,mésto
3216,Stadt::N,ланнҍ,mésto
3217,Brief::N,prievie,písmo
3218,Brief::N,girjje,písmo
3219,Brief::N,reive,písmo
3220,Brief::N,kirje,písmo
3221,Brief::N,ǩe´rjj,písmo
3222,Brief::N,кыррьй,písmo
3223,Buch::N,gærja,knjíga
3224,Buch::N,girjje,knjíga
3225,Buch::N,girji,knjíga
3226,Buch::N,kirje,knjíga
3227,Buch::N,ǩe´rjj,knjíga
3228,Buch::N,кыррьй,knjíga
3229,Buchstabe::N,baakoe,čŕka
3230,Buchstabe::N,bokstávva,čŕka
3231,Buchstabe::N,bustávva,čŕka
3232,Buchstabe::N,puustav,čŕka
3233,Buchstabe::N,bukva,čŕka
3234,Buchstabe::N,буква,čŕka
3235,Zeitung::N,plaerie,čásnik
3236,Zeitung::N,avijssa,čásnik
3237,Zeitung::N,bláđđi,čásnik
3238,Zeitung::N,aavis,čásnik
3239,Zeitung::N,listt,čásnik
3240,Zeitung::N,ga´zaat,čásnik
3241,Zeitung::N,газет,čásnik
3242,Leben::N,hïegke,življênje
3243,Leben::N,hægga,življênje
3244,Leben::N,iellem,življênje
3245,Leben::N,viessom,življênje
3246,Leben::N,eallin,življênje
3247,Leben::N,eellim,življênje
3248,Leben::N,jie´llem,življênje
3249,Leben::N,я̄лл,življênje
3250,Tod::N,jaame,smŕt
3251,Tod::N,jábmem,smŕt
3252,Tod::N,jápmin,smŕt
3253,Tod::N,jäämmim,smŕt
3254,Tod::N,så´rmm,smŕt
3255,Tod::N,jää´mmem,smŕt
3256,Tod::N,соаррьм,smŕt
3257,Grab::N,gaelmie,gròb
3258,Grab::N,ráhpo,gròb
3259,Grab::N,hávdde,gròb
3260,Grab::N,hávdi,gròb
3261,Grab::N,hävdi,gròb
3262,Grab::N,äu´dd,gròb
3263,Grab::N,ка̄лльм,gròb
3264,Kirche::N,gærhkoe,cérkev
3265,Kirche::N,girkko,cérkev
3266,Kirche::N,girku,cérkev
3267,Kirche::N,kirkko,cérkev
3268,Kirche::N,ceerkav,cérkev
3269,Kirche::N,цэ̄ркав,cérkev
3270,Sünde::N,sådtoe,gréh
3271,Sünde::N,suddo,gréh
3272,Sünde::N,suddu,gréh
3273,Sünde::N,suddo,gréh
3274,Sünde::N,reä´ǩ'ǩ,gréh
3275,Gott::N,jupmele,bóg
3276,Gott::N,jubmel,bóg
3277,Gott::N,ipmil,bóg
3278,Gott::N,immeel,bóg
3279,Gott::N,e´mmel,bóg
3280,Gott::N,иммель,bóg
3281,Arbeiter::N,barkije,délavec
3282,Arbeiter::N,barggoulmusj,délavec
3283,Arbeiter::N,bargi,délavec
3284,Arbeiter::N,pargee,délavec
3285,Arbeiter::N,reâugglaž,délavec
3286,Arbeiter::N,лыххкэй,délavec
3287,Chef::N,åvtehke,šéf
3288,Chef::N,oajvve,šéf
3289,Chef::N,hoavda,šéf
3290,Chef::N,hovdâ,šéf
3291,Chef::N,uái'vi,šéf
3292,Chef::N,ä´ttem,šéf
3293,Chef::N,vuei´vvooumaž,šéf
3294,Chef::N,выгкэй,šéf
3295,Chef::N,вӯййкьей,šéf
3296,Chef::N,вуэййв,šéf
3297,Meister::N,ööhpehtæjja,mójster
3298,Meister::N,åhpadiddje,mójster
3299,Meister::N,čeahppi,mójster
3300,Meister::N,meašttir,mójster
3301,Meister::N,miäš'tár,mójster
3302,Meister::N,määstär,mójster
3303,Meister::N,че̄ххьп,mójster
3304,Arzt::N,dåaktere,zdravník
3305,Arzt::N,dåktår,zdravník
3306,Arzt::N,dálkudiddje,zdravník
3307,Arzt::N,doavttir,zdravník
3308,Arzt::N,tuáh'tár,zdravník
3309,Arzt::N,dåhttar,zdravník
3310,Arzt::N,лыххцэй,zdravník
3311,Lehrer::N,lohkehtæjja,učítelj
3312,Lehrer::N,skåvlik,učítelj
3313,Lehrer::N,åjpadiddje,učítelj
3314,Lehrer::N,oahpaheaddji,učítelj
3315,Lehrer::N,máttááttijjee,učítelj
3316,Lehrer::N,u´čtee´l,učítelj
3317,Lehrer::N,mätt'teei,učítelj
3318,Lehrer::N,уххцэй,učítelj
3319,Geld::N,vierhtie,denár
3320,Geld::N,ruhta,denár
3321,Geld::N,biednik,denár
3322,Geld::N,ruhta,denár
3323,Geld::N,ruttâ,denár
3324,Geld::N,teä´ǧ'ǧ,denár
3325,Geld::N,те̄ӈӈьк,denár
3326,Geschäft::N,åesie,kupčíja
3327,Geschäft::N,oases,kupčíja
3328,Geschäft::N,gávpi,kupčíja
3329,Geschäft::N,kävppi,kupčíja
