,Concept_ID,hi,it
1479,sich ärgern::V,नाराज़ होना,arrabbiarsi
1480,sich fürchten::V,डरना,avere paura
1481,sich fürchten::V,भय खाना,avere paura
1482,fürchten::V,डरना से,temere
1483,fürchten::V,भय खाना से,temere
1484,fliehen::V,भागना,fuggire
1485,flüchten::V,निकल भागना,sfuggire
1486,sehen::V,देखना,vedere
1487,anschauen::V,देखना,guardare
1488,ansehen::V,दृष्टि डालना पर,guardare
1489,hören::V,सुनना,udire
1490,hören::V,सुनना,sentire
1491,zuhören::V,सुनना,ascoltare
1492,probieren::V,चखना,degustare
1493,probieren::V,चखना,assaggiare
1494,riechen::V,सूँघना,sentire
1495,fühlen::V,महसूस करना,sentire
1496,scheinen::V,लगना,parere
1497,scheinen::V,लगना,sembrare
1498,zu sehen sein::V,दिखाई देना,vedersi
1499,vernehmen::V,सुनना,sentire
1500,vernehmen::V,सुनना,percepire
1501,frieren::V,ठंड लगना,aver freddo
1502,frieren::V,सर्दी लगना,aver freddo
1503,tun::V,करना,fare
1504,können::V,सकना,sapere
1505,können::V,जानना,sapere
1506,wollen::V,चाहना,volere
1507,anfangen::V,शुरू करना,iniziare
1508,anfangen::V,शुरू करना,cominciare
1509,beenden::V,ख़त्म करना,finire
1510,beenden::V,ख़त्म करना,terminare
1511,beenden::V,समाप्त करना,finire
1512,beenden::V,समाप्त करना,terminare
1513,aufhören::V,बंद जाना,finire
1514,aufhören::V,बंद जाना,cessare
1515,aufhören::V,समाप्त जाना,finire
1516,aufhören::V,समाप्त जाना,cessare
1517,gelingen::V,बनना,riuscire
1518,gelingen::V,अच्छा होना,riuscire
1519,geraten::V,बन पड़ना,stare
1520,öffnen::V,खोलना,aprire
1521,schließen::V,बंद करना,chiùdere
1522,stellen::V,रखना,porre
1523,stellen::V,रखना,mettere
1524,setzen::V,रखना,porre
1525,setzen::V,रखना,mettere
1526,setzen::V,बिठाना,porre
1527,setzen::V,बिठाना,mettere
1528,legen::V,रखना,posare
1529,legen::V,रखना,mettere
1530,legen::V,लिटाना,posare
1531,legen::V,लिटाना,mettere
1532,berühren::V,छूना,toccare
1533,berühren::V,स्पर्श करना,toccare
1534,verbinden::V,बाँधना,unire
1535,verbinden::V,बाँधना,congiùngere
1536,bedecken::V,ढकना,coprire
1537,bedecken::V,ढकना,ricoprire
1538,aufhängen::V,लटकाना,attaccare
1539,anzünden::V,जलाना,accèndere
1540,anzünden::V,जलाना,incendiare
1541,aufheben::V,उठाना,raccògliere
1542,zurücklassen::V,पीछे छोड़ना,lasciare
1543,zurücklassen::V,पीछे छोड़ना,lasciare indietro
1544,verlieren::V,खोना,pèrdere
1545,verlieren::V,गँवाना,pèrdere
1546,fallen lassen::V,गिराना,lasciare cadere
1547,machen::V,करना,fare
1548,machen::V,बनाना,fare
1549,herstellen::V,बनाना,produrre
1550,herstellen::V,बनाना,fabbricare
1551,herstellen::V,तैयार करना,produrre
1552,herstellen::V,तैयार करना,fabbricare
1553,bauen::V,बनाना,costruire
1554,bauen::V,निर्माण करना,costruire
1555,reparieren::V,मरम्मत करना,riparare
1556,verbessern::V,सुधारना,migliorare
1557,ändern::V,बदलना,mutare
1558,ändern::V,बदलना,cambiare
1559,ändern::V,परीवर्तन करना,mutare
1560,ändern::V,परीवर्तन करना,cambiare
1561,graben::V,खोदना,scavare
1562,beugen::V,झुकाना,chinare
1563,beugen::V,झुकाना,flettere
1564,biegen::V,झुकाना,tòrcere
1565,drehen::V,फेरना,girare
1566,drehen::V,घुमाना,girare
1567,wenden::V,पलटना,girare
1568,wenden::V,पलटना,voltare
1569,wenden::V,मोड़ना,girare
1570,wenden::V,मोड़ना,voltare
1571,umdrehen::V,घुमाना,rivoltare
1572,heben::V,उठाना,levare
1573,heben::V,ऊँचा करना,levare
1574,hochheben::V,उठाना,levare
1575,hochheben::V,उठाना,sollevare
1576,hochheben::V,ऊपर को उठाना,levare
1577,hochheben::V,ऊपर को उठाना,sollevare
1578,ergreifen::V,पकड़ना,afferrare
1579,ergreifen::V,हाथ में लेना,afferrare
1580,halten::V,धरना,tenere
1581,halten::V,पकड़ना,tenere
1582,drücken::V,दबाना,premere
1583,schieben::V,सरकाना,spìngere
1584,schieben::V,खिसकाना,spìngere
1585,kratzen::V,खुरचना,grattare
1586,kratzen::V,खुरचना,graffiare
1587,kratzen::V,खुजलाना,grattare
1588,kratzen::V,खुजलाना,graffiare
1589,lecken::V,चाटना,leccare
1590,beißen::V,काटना,mòrdere
1591,abreißen::V,तोड़ना,staccarsi
1592,abreißen::V,तोड़ना,strapparsi
1593,abschneiden::V,काट करना,tagliare
1594,binden::V,बाँधना,legare
1595,binden::V,बाँधना,bendare
1596,stecken::V,खोंसना,ficcare
1597,brechen::V,तोड़ना,rompere
1598,klopfen::V,खटखटाना,bàttere
1599,hauen::V,ठोकना,picchiare
1600,kleben::V,चिपकाना,incollare
1601,reiben::V,घिसना,fregare
1602,reiben::V,रगड़ना,fregare
1603,streichen::V,लगाना,spalmare
1604,schleifen::V,तेज़ करना,arrotare
1605,schneiden::V,कतरना,tagliare
1606,rütteln::V,झकझोरना,scuòtere
1607,schütteln::V,हिलाना,agitare
1608,schütteln::V,हिलाना,scuòtere
1609,schwenken::V,घुमाना,agitare
1610,schwenken::V,घुमाना,sventolare
1611,schütten::V,उँडेलना,versare
1612,füllen::V,भरना,riempire
1613,füllen::V,ठूसना,riempire
1614,einwickeln::V,लपेटना,involtare
1615,tragen::V,ढोना,portare
1616,schleppen::V,घसीटना,trainare
1617,schleppen::V,घसीटना,trascinare
1618,ziehen::V,खींचना,tirare
1619,aufbewahren::V,रखना,custodire
1620,aufbewahren::V,रखना,conservare
1621,werfen::V,फेंकना,gettare
1622,werfen::V,फेंकना,lanciare
1623,fangen::V,पकड़ना,prèndere
1624,fangen::V,पकड़ना,acchiappare
1625,packen::V,पकड़ना,pigliare
1626,packen::V,पकड़ना,afferrare
1627,verstecken::V,छिपाना,nascondere
1628,teilen::V,बाँटना,divìdere
1629,schicken::V,भेजना,inviare
1630,bringen::V,लाना,portare
1631,bringen::V,लाना,apportare
1632,hinzufügen::V,जोड़ना,aggiùngere
1633,bekommen::V,पाना,ricevere
1634,erhalten::V,पाना,ricevere
1635,erhalten::V,मिलना,ricevere
1636,nehmen::V,लेना,prèndere
1637,wählen::V,चुनना,elèggere
1638,wählen::V,चुनना,scegliere
1639,auswählen::V,चुनना,scegliere
1640,bewahren::V,बनाए रखना,conservare
1641,behindern::V,रोकना,impedire
1642,verderben::V,ख़राब करना,guastare
1643,beschädigen::V,नुक़सान पहुँचाना,danneggiare
1644,zerbrechen::V,तोड़ना,rompere
1645,zerbrechen::V,तोड़ना,spezzare
1646,zerreißen::V,तोड़ना,stracciare
1647,zerstören::V,नष्ट करना,distrùggere
1648,zerstören::V,बरबाद करना,distrùggere
1649,verbrennen::V,जलाना,bruciare
1650,geben::V,देना,dare
1651,reichen::V,थमाना,pòrgere
1652,schenken::V,भेंट देना,regalare
1653,versprechen::V,वादा करना,promettere
1654,wünschen::V,कामना करना,augurare
1655,loben::V,तारीफ़ करना,lodare
1656,küssen::V,चूमना,baciare
1657,wiegen::V,झुलाना,cullare
1658,wiegen::V,झुलाना,dondolare
1659,zudecken::V,ढकना,coprire
1660,wecken::V,जगाना,svegliare
1661,zeigen::V,दिखाना,indicare
1662,führen::V,रास्ता दिखाना,guidare
1663,führen::V,रास्ता दिखाना,condurre
1664,lehren::V,पढ़ाना,insegnare
1665,unterrichten::V,सिखाना,istruire
1666,unterrichten::V,सिखाना,insegnare
1667,aufziehen::V,पालना,allevare
1668,leiten::V,संचालन करना,avviare
1669,leiten::V,संचालन करना,dirìgere
1670,antreiben::V,हड़बड़ाना,incitare
1671,lassen::V,-आना,fare
1672,lassen::V,कराना,fare
1673,einladen::V,बुलाना,invitare
1674,vereinigen::V,मिलाना,unire
1675,vereinigen::V,संयुक्त करना,unire
1676,besuchen::V,मिलना से,visitare
1677,besuchen::V,मिलना से,far vìsita a
1678,besuchen::V,मिलने जाना से,visitare
1679,besuchen::V,मिलने जाना से,far vìsita a
1680,treffen::V,मिलना,incontrare
1681,sich versammeln::V,इकट्ठा होना,rinunirsi
1682,spielen::V,खेलना,giocare
1683,singen::V,गाना,cantare
1684,tanzen::V,नाचना,danzare
1685,sich trennen::V,अलग होना,separarsi
1686,verlassen::V,छोड़ना,lasciare
1687,verlassen::V,छोड़ना,abbandonare
1688,retten::V,बचाना,salvare
1689,bewachen::V,आँख रखना पर,custodire
1690,schützen::V,रक्षा करना,protèggere
1691,verteidigen::V,रक्षा करना,difèndere
1692,sich schlagen::V,हाथापाई करना,bàttersi
1693,schießen::V,गोली मारना,sparare
1694,siegen::V,जीतना,vìncere
1695,siegen::V,विजय पाना,vìncere
1696,ärgern::V,चिढ़ाना,stizzire
1697,schlagen::V,मारना,bàttere
1698,treten::V,ठोकर मारना,calciare
1699,stechen::V,भेदना,pùngere
1700,stechen::V,भोंकना,pùngere
1701,stoßen::V,धक्का देना,urtare
1702,stoßen::V,धक्का देना,spìngere
1703,stoßen::V,झटका देना,urtare
1704,stoßen::V,झटका देना,spìngere
1705,stehlen::V,चोरी करना,rubare
1706,stören::V,बुरा लगना,disturbare
1707,belästigen::V,तंग करना,molestare
1708,belästigen::V,तंग करना,importunare
1709,verbergen::V,लुकाना,celare
1710,verbergen::V,लुकाना,nascondere
1711,täuschen::V,धोखा देना,ingannare
1712,betrügen::V,धोखा देना,frodare
1713,betrügen::V,धोखा देना,truffare
1714,töten::V,मारना,uccìdere
1715,töten::V,मार डालना,uccìdere
1716,wohnen::V,रहना,abitare
1717,arbeiten::V,काम करना,lavorare
1718,sammeln::V,जमा करना,raccògliere
1719,sammeln::V,जमा करना,collezionare
1720,pflücken::V,चुनना,cògliere
1721,pflücken::V,तोड़ना,cògliere
1722,jagen::V,आखेट करना,cacciare
1723,jagen::V,शिकार करना,cacciare
1724,fischen::V,मछली पकड़ना,pescare
1725,fassen::V,पकड़ना,catturare
1726,fassen::V,पकड़ना,acchiappare
1727,hüten::V,चराना,pascolare
1728,treiben::V,हाँकना,spìngere
1729,anbinden::V,बाँधना,legare
1730,anbinden::V,बाँधना,attaccare
1731,füttern::V,खिलाना,dar da mangiare a
1732,melken::V,दुहना,mùngere
1733,hacken::V,काटना,tritare
1734,hacken::V,काटना,spaccare
1735,gießen::V,सींचना,annaffiare
1736,reifen::V,पकना,maturare
1737,zubereiten::V,पकाना,preparare
1738,kochen::V,पकाना,cuòcere
1739,kochen::V,राँधना,cuòcere
1740,backen::V,पकाना,cuòcere
1741,backen::V,पकाना,cuòcere al forno
1742,braten::V,तलना,frìggere
1743,braten::V,तलना,arrostire
1744,braten::V,भूनना,frìggere
1745,braten::V,भूनना,arrostire
1746,umrühren::V,फेंटना,mescolare
1747,stricken::V,बुनना,llavorare a maglia
1748,nähen::V,सीना,cucire
1749,färben::V,रँगना,tìngere
1750,reinigen::V,साफ़ करना,pulire
1751,reinigen::V,साफ़ करना,nettare
1752,reinigen::V,शुद्ध करना,pulire
1753,reinigen::V,शुद्ध करना,nettare
1754,waschen::V,धोना,lavare
1755,abwischen::V,पोंछ्ना,asciugare
1756,spülen::V,माँजना,lavare
1757,spülen::V,माँजना,sciacquare
1758,spülen::V,खँगालना,lavare
1759,spülen::V,खँगालना,sciacquare
1760,fegen::V,बुहारना,spazzare
1761,kehren::V,झाड़ना,spazzare
1762,baden::V,स्नान करना,bagnarsi
1763,baden::V,स्नान करना,fare il bagno
1764,sich waschen::V,नहाना,lavarsi
1765,sich waschen::V,हाथ-मुँह धोना,lavarsi
1766,ausziehen::V,उतारना,tògliersi
1767,anziehen::V,पहनना,mettersi
1768,anziehen::V,पहनना,indossare
1769,sich anziehen::V,कपड़े पहनना,vestirsi
1770,kämmen::V,कंघी करना,pettinare
1771,schmücken::V,सजाना,ornare
1772,schmücken::V,सजाना,decorare
1773,schmücken::V,सँवारना,ornare
1774,schmücken::V,सँवारना,decorare
1775,sagen::V,कहना,dire
1776,sagen::V,बताना,dire
1777,sprechen::V,बोलना,parlare
1778,reden::V,बोलना,parlare
1779,reden::V,बात करना,parlare
1780,sich unterhalten::V,बात करना,conversare
1781,sich unterhalten::V,बातचीत करना,conversare
1782,fragen::V,पूछ्ना,chièdere
1783,fragen::V,पूछ्ना,domandare
1784,fragen::V,प्रश्न करना,chièdere
1785,fragen::V,प्रश्न करना,domandare
1786,bitten::V,माँगना से,pregare
1787,erzählen::V,बताना,narrare
1788,erzählen::V,बताना,raccontare
1789,mitteilen::V,ख़बर देना,comunicare
1790,mitteilen::V,सूचना देना,comunicare
1791,nennen::V,नाम देना,nominare
1792,rufen::V,बुलाना,chiamare
1793,prahlen::V,शेख़ी बघारना,vantarsi
1794,übersetzen::V,अनुवाद करना,tradurre
1795,denken::V,सोचना,pensare
1796,glauben::V,विश्वास करना,credere
1797,bemerken::V,ध्यान देना पर,notare
1798,bemerken::V,ध्यान देना पर,osservare
1799,erkennen::V,पहचानना,riconoscere
1800,begreifen::V,समझना,capire
1801,begreifen::V,समझना,comprèndere
1802,verstehen::V,सुनना,intèndere
1803,verstehen::V,सुनना,comprèndere
1804,lernen::V,पढ़ना,imparare
1805,lernen::V,पढ़ना,apprèndere
1806,wissen::V,जानना,sapere
1807,wissen::V,मालूम होना,sapere
1808,sich erinnern an::V,याद करना,ricordare
1809,sich erinnern an::V,याद करना,ricordarsi di
1810,vergessen::V,भूलना,dimenticare
1811,vergessen::V,बिसारना,dimenticare
1812,messen::V,नापना,misurare
1813,zählen::V,गिनना,contare
1814,rechnen::V,गणना करना,contare
1815,rechnen::V,गणना करना,calcolare
1816,rechnen::V,हिसाब करना,contare
1817,rechnen::V,हिसाब करना,calcolare
1818,lesen::V,पढ़ना,lèggere
1819,malen::V,कींचना,dipìngere
1820,zeichnen::V,चित्र कींचना,disegnare
1821,schreiben::V,लिखना,scrìvere
1822,besitzen::V,मालिक होना,possedere
1823,besitzen::V,स्वामी होना,possedere
1824,kaufen::V,ख़रीदना,comprare
1825,kaufen::V,ख़रीदना,acquistare
1826,verkaufen::V,बेचना,vendere
1827,bezahlen::V,चुकाना,pagare
1828,bezahlen::V,अदा करना,pagare
1829,zahlen::V,अदा करना,pagare
1830,beherrschen::V,शासन करना पर,dominare
1831,ertragen::V,सहना,sopportare
