,Concept_ID,ml,lv
1257,grün::A,പച്ചനിറമുള്ള,веж
1258,grün::A,പച്ചനിറമുള്ള,турунвиж
1259,grün::A,പച്ചനിറമുള്ള,zaļš
1260,grau::A,ചാരനിറത്തിലുള്ള,руд
1261,grau::A,ചാരനിറത്തിലുള്ള,pelēks
1262,bunt::A,വർണ്ണശബളമായ,сера
1263,bunt::A,വർണ്ണശബളമായ,raibs
1264,bunt::A,വർണ്ണശബളമായ,krāsains
1265,billig::A,വിലകുറഞ്ഞ,донтӧг
1266,billig::A,വിലകുറഞ്ഞ,lēts
1267,teuer::A,ചെലവേറിയ,дона
1268,teuer::A,ചെലവേറിയ,dārgs
1269,wertvoll::A,വിലപിടിപ്പുള്ള,дона
1270,wertvoll::A,വിലപിടിപ്പുള്ള,vērtīgs
1271,blind::A,അന്ധനായ,синтӧм
1272,blind::A,അന്ധനായ,akls
1273,taub::A,കേൾവിക്കുറവുള്ള,пельтӧм
1274,taub::A,കേൾവിക്കുറവുള്ള,kurls
1275,kräftig::A,ശക്തിയുള്ള,вынйӧра
1276,kräftig::A,ശക്തിയുള്ള,spēcīgs
1277,stark::A,ബലമുള്ള,ён
1278,stark::A,ബലമുള്ള,вына
1279,stark::A,ബലമുള്ള,stiprs
1280,schwach::A,ക്ഷീണിച്ച,жеб
1281,schwach::A,ക്ഷീണിച്ച,vājš
1282,fett::A,കൊഴുപ്പുള്ള,госа
1283,fett::A,കൊഴുപ്പുള്ള,brangs
1284,schlank::A,മെലിഞ്ഞ,веськыд
1285,schlank::A,മെലിഞ്ഞ,slaids
1286,hübsch::A,മനോഹരമായ,мича
1287,hübsch::A,മനോഹരമായ,лӧсьыд
1288,hübsch::A,മനോഹരമായ,glīts
1289,böse::A,പാപിയായ,лёк
1290,böse::A,പാപിയായ,ļauns
1291,böse::A,പാപിയായ,negants
1292,dumm::A,വിവരംകെട്ട,йӧй
1293,dumm::A,വിവരംകെട്ട,вежӧртӧм
1294,dumm::A,വിവരംകെട്ട,stulbs
1295,dumm::A,വിവരംകെട്ട,muļķīgs
1296,faul::A,അലസനായ,дыш
1297,faul::A,അലസനായ,slinks
1298,fleißig::A,അദ്ധ്വാനശീലമുള്ള,зільысь
1299,fleißig::A,അദ്ധ്വാനശീലമുള്ള,čakls
1300,fleißig::A,അദ്ധ്വാനശീലമുള്ള,cītīgs
1301,geizig::A,പിശുക്കനായ,топыд
1302,geizig::A,പിശുക്കനായ,skops
1303,geizig::A,പിശുക്കനായ,sīksts
1304,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,юра
1305,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,вежӧра
1306,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,gudrs
1307,geschickt::A,പ്രതിഭാശാലി,кипода
1308,geschickt::A,പ്രതിഭാശാലി,кужысь
1309,geschickt::A,പ്രതിഭാശാലി,manīgs
1310,lieb::A,പ്രിയപ്പെട്ട,муса
1311,lieb::A,പ്രിയപ്പെട്ട,мича
1312,lieb::A,പ്രിയപ്പെട്ട,лӧсьыд
1313,lieb::A,പ്രിയപ്പെട്ട,mīļš
1314,lustig::A,ആനന്ദകരമായ,кыпыд
1315,lustig::A,ആനന്ദകരമായ,jautrs
1316,sanft::A,സൌമ്യമായ,мелі
1317,sanft::A,സൌമ്യമായ,liegs
1318,hungrig::A,വിശപ്പുള്ള,тшыг
1319,hungrig::A,വിശപ്പുള്ള,izsalcis
1320,krank::A,അസുഖമുള്ള,висьысь
1321,krank::A,അസുഖമുള്ള,slims
1322,nackt::A,നഡമായ,пасьтӧм
1323,nackt::A,നഡമായ,pliks
1324,traurig::A,വിഷമമുള്ള,гажтӧм
1325,traurig::A,വിഷമമുള്ള,bēdīgs
1326,traurig::A,വിഷമമുള്ള,skumīgs
1327,lebendig::A,ഉപജീവനം,ловъя
1328,lebendig::A,ഉപജീവനം,dzīvs
1329,gut::A,നല്ല,бур
1330,gut::A,നല്ല,labs
1331,schlecht::A,മോശമായ,лёк
1332,schlecht::A,മോശമായ,омӧль
1333,schlecht::A,മോശമായ,slikts
1334,richtig::A,ശരിയായ,инӧд
1335,richtig::A,ശരിയായ,riktīgs
1336,schlimm::A,വൃത്തികെട്ട,омӧль
1337,schlimm::A,വൃത്തികെട്ട,туйтӧм
1338,schlimm::A,വൃത്തികെട്ട,nelāgs
1339,schlimm::A,വൃത്തികെട്ട,nejauks
1340,wahr::A,ശരിയായ,абу ылӧг
1341,wahr::A,ശരിയായ,īsts
1342,wahr::A,ശരിയായ,patiess
1343,alt::A,പഴയ,важ
1344,alt::A,പഴയ,sens
1345,alt::A,പഴയ,vęcs
1346,neu::A,പുതിയ,выль
1347,neu::A,പുതിയ,jauns
1348,ehemalig::A,മുൻ,вӧвлӧм
1349,ehemalig::A,മുൻ,bijušais
1350,alt[Lebewesen]::A,വയസ്സുള്ള,пӧрысь
1351,alt[Lebewesen]::A,വയസ്സുള്ള,vecs
1352,jung::A,കൌമാരമായ,том
1353,jung::A,കൌമാരമായ,jauns
1354,arm::A,പാവപ്പെട്ട,гӧль
1355,arm::A,പാവപ്പെട്ട,nabags
1356,reich::A,സമ്പന്നമായ,озыр
1357,reich::A,സമ്പന്നമായ,bagāts
1358,bekannt::A,പരിചിതമായ,тӧдса
1359,bekannt::A,പരിചിതമായ,zināms
1360,bekannt::A,പരിചിതമായ,pazīstams
1361,berühmt::A,പ്രശസ്തനായ,нималан
1362,berühmt::A,പ്രശസ്തനായ,кывсян
1363,berühmt::A,പ്രശസ്തനായ,slavens
1364,fremd::A,വൈദേശികമായ,йӧз
1365,fremd::A,വൈദേശികമായ,svešs
1366,verschieden::A,വ്യത്യസ്തമായ,абу ӧткодь
1367,verschieden::A,വ്യത്യസ്തമായ,разнӧй
1368,verschieden::A,വ്യത്യസ്തമായ,dažāds
1369,nah::A,അരികത്തുള്ള,матыс
1370,nah::A,അരികത്തുള്ള,tuvs
1371,fern::A,അകലെയുള്ള,ылі
1372,fern::A,അകലെയുള്ള,tāls
1373,linker::A,അവശേഷിച്ച,шуйга
1374,linker::A,അവശേഷിച്ച,kreisais
1375,rechter::A,വലത്തേ,веськыд
1376,rechter::A,വലത്തേ,labais
1377,anderer::A,മറ്റുള്ള,мукӧд
1378,anderer::A,മറ്റുള്ള,otrs
1379,erster::A,ആദ്യത്തെ,медводдза
1380,erster::A,ആദ്യത്തെ,pirmais
1381,zweiter::A,രണ്ടാം,мӧд
1382,zweiter::A,രണ്ടാം,otrais
1383,dritter::A,മൂന്നാമത്,коймӧд
1384,dritter::A,മൂന്നാമത്,trešais
1385,letzter::A,അവസാനത്തെ,бӧръя
1386,letzter::A,അവസാനത്തെ,beidzamais
1387,allein::ADV,തനിച്ചുള്ള,ӧтка
1388,allein::ADV,തനിച്ചുള്ള,viens pats
1389,auf einmal::ADV,ഉടന്,ӧтпырйӧ
1390,auf einmal::ADV,ഉടന്,reizē
1391,zusammen::ADV,ഒരുമിച്ച,тшӧтш
1392,zusammen::ADV,ഒരുമിച്ച,kopā
1393,zusammen::ADV,ഒരുമിച്ച,vienviet
1394,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,дыр
1395,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,ilgi
1396,plötzlich::ADV,പെട്ടെന്ന്,друг
1397,plötzlich::ADV,പെട്ടെന്ന്,pēkšņi
1398,sofort::ADV,തത്ക്ഷണം,дзик пыр
1399,sofort::ADV,തത്ക്ഷണം,tūlīt
1400,später::ADV,പിന്നീട്,сэсся
1401,später::ADV,പിന്നീട്,vēlāk
1402,jetzt::ADV,ഇപ്പോൾ,ӧні
1403,jetzt::ADV,ഇപ്പോൾ,tagad
1404,heute::ADV,ഇന്ന്,талун
1405,heute::ADV,ഇന്ന്,šodien
1406,morgen::ADV,നാളെ,аски
1407,morgen::ADV,നാളെ,rīt
1408,bald::ADV,ഉടനെ,регыд
1409,bald::ADV,ഉടനെ,drīz
1410,dann::ADV,അപ്പോൾ,бӧрын
1411,dann::ADV,അപ്പോൾ,бӧрти
1412,dann::ADV,അപ്പോൾ,tad
1413,gestern::ADV,ഇന്നലെ,тӧнлун
1414,gestern::ADV,ഇന്നലെ,vakar
1415,einst::ADV,പണ്ടൊരിക്കല്,ӧтчыд
1416,einst::ADV,പണ്ടൊരിക്കല്,ӧтпыр
1417,einst::ADV,പണ്ടൊരിക്കല്,citreiz
1418,damals::ADV,അപ്പോൾ,сэки
1419,damals::ADV,അപ്പോൾ,toreiz
1420,danach::ADV,പിന്നീട്,сэсся
1421,danach::ADV,പിന്നീട്,pēc tam
1422,vorher::ADV,മുൻപ്,войдӧр
1423,vorher::ADV,മുൻപ്,iepriekš
1424,vorher::ADV,മുൻപ്,pirms tam
1425,zuerst::ADV,ആദ്യം,войдӧр
1426,zuerst::ADV,ആദ്യം,vis'pirms
1427,einmal::ADV,ഒരിക്കൽ,ӧтчыдысь
1428,einmal::ADV,ഒരിക്കൽ,reiz
1429,einmal::ADV,ഒരിക്കൽ,vienreiz
1430,manchmal::ADV,ചിലപ്പോൾ,корсюрӧ
1431,manchmal::ADV,ചിലപ്പോൾ,dažkārt
1432,oft::ADV,പലപ്പോഴും,тшӧкыда
1433,oft::ADV,പലപ്പോഴും,bieži
1434,immer::ADV,എപ്പോഴും,век
1435,immer::ADV,എപ്പോഴും,allaž
1436,immer::ADV,എപ്പോഴും,vien'mēr
1437,niemals::ADV,ഒരിക്കലും,оз некор
1438,niemals::ADV,ഒരിക്കലും,nemūžam
1439,hier::ADV,ഇവിടെ,со
1440,hier::ADV,ഇവിടെ,тонӧ
1441,hier::ADV,ഇവിടെ,te
1442,hier::ADV,ഇവിടെ,šeit
1443,hierhin::ADV,ഇവിടേക്ക്,татчӧ
1444,hierhin::ADV,ഇവിടേക്ക്,талань
1445,hierhin::ADV,ഇവിടേക്ക്,šurp
1446,hierhin::ADV,ഇവിടേക്ക്,uz šejieni
1447,von hier::ADV,ഇവിടെനിന്ന്,тасянь
1448,von hier::ADV,ഇവിടെനിന്ന്,no šejienes
1449,dort::ADV,അവിടെ,сэні
1450,dort::ADV,അവിടെ,tur
1451,dorthin::ADV,അവിടേക്ക്,сэтчӧ
1452,dorthin::ADV,അവിടേക്ക്,turp
1453,dorthin::ADV,അവിടേക്ക്,uz turieni
1454,geradeaus::ADV,മുമ്പിൽ,веськыда
1455,geradeaus::ADV,മുമ്പിൽ,taisni uz priekšu
1456,geradeaus::ADV,മുമന്നോട്ട്,веськыда
1457,geradeaus::ADV,മുമന്നോട്ട്,taisni uz priekšu
1458,vorwärts::ADV,മുന്നോട്ട്,водзӧ
1459,vorwärts::ADV,മുന്നോട്ട്,uz priekšu
1460,rückwärts::ADV,തലതിരിച്ച്,бӧрӧ
1461,rückwärts::ADV,തലതിരിച്ച്,atmuguriski
1462,zurück::ADV,പുറകിലേക്ക്,бӧр
1463,zurück::ADV,പുറകിലേക്ക്,atpakāļ
1464,unten::ADV,താഴെ,улын
1465,unten::ADV,താഴെ,уліын
1466,unten::ADV,താഴെ,lejā
1467,unten::ADV,താഴെ,apakšā
1468,hinab::ADV,താഴേക്ക്,улӧ
1469,hinab::ADV,താഴേക്ക്,увлан
1470,hinab::ADV,താഴേക്ക്,uz leju
1471,oben::ADV,മുകളിൽ,вылын
1472,oben::ADV,മുകളിൽ,выліын
1473,oben::ADV,മുകളിൽ,virsū
1474,hinauf::ADV,മുകളിൽ,выліӧ
1475,hinauf::ADV,മുകളിൽ,augšā
1476,hinauf::ADV,മുകളിൽ,uz augšu
1477,überall::ADV,എല്ലായിടത്തും,быдлаын
1478,überall::ADV,എല്ലായിടത്തും,visur
1479,nicht::ADV,ഇല്ല,oз
1480,nicht::ADV,ഇല്ല,ne
1481,ein wenig::ADV,കുറച്ച്,неуна
1482,ein wenig::ADV,കുറച്ച്,drusku
1483,kaum::ADV,കഷ്ടിച്ച്,мырдэм
1484,kaum::ADV,കഷ്ടിച്ച്,diezin vai
1485,sehr::ADV,വളരെ,зэв
1486,sehr::ADV,വളരെ,ļoti
1487,sehr::ADV,വളരെ,gaužām
1488,so::ADV,അങ്ങനെ,тадз
1489,so::ADV,അങ്ങനെ,сідз
1490,so::ADV,അങ്ങനെ,tā
1491,so::ADV,അങ്ങനെ,tik
1492,noch::ADV,ഇപ്പോഴും,на
1493,noch::ADV,ഇപ്പോഴും,нӧшта
1494,noch::ADV,ഇപ്പോഴും,vēl
1495,nur::ADV,മാത്രം,куш
1496,nur::ADV,മാത്രം,сӧмын
1497,nur::ADV,മാത്രം,vien
1498,nur::ADV,മാത്രം,tikai
1499,schon::ADV,നേരത്തേ തന്നെ,нин
1500,schon::ADV,നേരത്തേ തന്നെ,jau
1501,wieder::ADV,വീണ്ടും,бара
1502,wieder::ADV,വീണ്ടും,atkal
1503,vergebens::ADV,വിഫല,весьшӧрӧ
1504,vergebens::ADV,വിഫല,velti
1505,vor::PRP,മുമ്പിൽ,водзын
1506,vor::PRP,മുമ്പിൽ,priekš
1507,hinter::PRP,പുറകിൽ,бӧрнын
1508,hinter::PRP,പുറകിൽ,aiz
1509,unter::PRP,കീഴിൽ,улын
1510,unter::PRP,കീഴിൽ,zem
1511,durch::PRP,ഉള്ളിലൂടെ,пыр
1512,durch::PRP,ഉള്ളിലൂടെ,пырыс
1513,durch::PRP,ഉള്ളിലൂടെ,caur
1514,durch::PRP,ഉള്ളിലൂടെ,cauri
1515,neben::PRP,അടുത്ത്,бердын
1516,neben::PRP,അടുത്ത്,līdzās
1517,zwischen::PRP,ഇടയ്ക്ക്,костын
1518,zwischen::PRP,ഇടയ്ക്ക്,starp
1519,wegen::PRP,നിമിത്തം,вӧсна
1520,wegen::PRP,നിമിത്തം,pēc
1521,dies::PRN,ഇത്,тайӧ
1522,dies::PRN,ഇത്,šis
1523,das::PRN,അത്,ciйö
1524,das::PRN,അത്,tas
1525,alles::PRN,എല്ലാം,став
1526,alles::PRN,എല്ലാം,viss
1527,ich::PRN,ഞാൻ,ме
1528,ich::PRN,ഞാൻ,es
1529,du::PRN,നിങ്ങൾ,тэ
1530,du::PRN,നിങ്ങൾ,tu
1531,er::PRN,അദ്ദേഹം,сійӧ
1532,er::PRN,അദ്ദേഹം,viņš
1533,er::PRN,അയാൾ,сійӧ
1534,er::PRN,അയാൾ,viņš
1535,er::PRN,അവൻ,сійӧ
1536,er::PRN,അവൻ,viņš
1537,er::PRN,അവർ,сійӧ
1538,er::PRN,അവർ,viņš
1539,er::PRN,അവൾ,сійӧ
1540,er::PRN,അവൾ,viņš
1541,wir::PRN,നമ്മൾ,ми
1542,wir::PRN,നമ്മൾ,mēs
1543,ihr::PRN,നിങ്ങൾ,тi
1544,ihr::PRN,നിങ്ങൾ,jūs
1545,sie::PRN,അവർ,найö
1546,sie::PRN,അവർ,viņi
1547,sie::PRN,അവർ,viņas
1548,was::FPRN,എന്ത്,мый
1549,was::FPRN,എന്ത്,kas
1550,wer::FPRN,ആര്,код
1551,wer::FPRN,ആര്,kas
1552,wo::FADV,എവിടെ,кыті
1553,wo::FADV,എവിടെ,kur
1554,wohin::FADV,എവിടേക്ക്,кытчӧ
1555,wohin::FADV,എവിടേക്ക്,kurp
1556,wohin::FADV,എവിടേക്ക്,uz kurieni
1557,wie::FADV,എങ്ങനെ,кыдзи
1558,wie::FADV,എങ്ങനെ,kā
1559,warum::FADV,എന്തുകൊണ്ട്,мыйла
1560,warum::FADV,എന്തുകൊണ്ട്,kāpēc
1561,wieviel::FNUM,എത്ര,кымын
1562,wieviel::FNUM,എത്ര,cik
1563,eins::NUM,ഒന്ന്,ӧтик
1564,eins::NUM,ഒന്ന്,viens
1565,zwei::NUM,രണ്ട്,кык
1566,zwei::NUM,രണ്ട്,divi
1567,drei::NUM,മൂന്ന്,куим
1568,drei::NUM,മൂന്ന്,trīs
1569,vier::NUM,നാല്,нель
1570,vier::NUM,നാല്,četri
1571,fünf::NUM,അഞ്ച്,вит
1572,fünf::NUM,അഞ്ച്,pieci
1573,sechs::NUM,ആറ്,квайт
1574,sechs::NUM,ആറ്,seši
1575,sieben::NUM,ഏഴ്,сизим
1576,sieben::NUM,ഏഴ്,septiņi
1577,acht::NUM,എട്ട്,кӧкъямыс
1578,acht::NUM,എട്ട്,astoņi
1579,neun::NUM,ഒമ്പത്,ӧкмыс
1580,neun::NUM,ഒമ്പത്,deviņi
1581,zehn::NUM,പത്ത്,дас
1582,zehn::NUM,പത്ത്,desmit
1583,elf::NUM,പതിനൊന്ന്,дас ӧтик
1584,elf::NUM,പതിനൊന്ന്,vienpadsmit
1585,zwölf::NUM,പന്ത്രണ്ട്,дас кык
1586,zwölf::NUM,പന്ത്രണ്ട്,divpadsmit
1587,zwanzig::NUM,ഇരുപത്,кызь
1588,zwanzig::NUM,ഇരുപത്,divdesmit
1589,dreißig::NUM,മുപ്പത്,комын
1590,dreißig::NUM,മുപ്പത്,trīsdesmit
1591,vierzig::NUM,നാൽപ്പത്,нелямын
1592,vierzig::NUM,നാൽപ്പത്,četrdesmit
1593,fünfzig::NUM,അൻപത്,ветымын
1594,fünfzig::NUM,അൻപത്,piecdesmit
1595,sechzig::NUM,അറുപത്,квайтымын
1596,sechzig::NUM,അറുപത്,sešdesmit
1597,siebzig::NUM,എഴുപത്,сизимдас
1598,siebzig::NUM,എഴുപത്,septiņdesmit
1599,achtzig::NUM,എൺപത്,кӧкъямысдас
1600,achtzig::NUM,എൺപത്,astoņdesmit
1601,neunzig::NUM,തൊണ്ണൂറ്,ӧкмысдас
1602,neunzig::NUM,തൊണ്ണൂറ്,deviņdesmit
1603,hundert::NUM,നൂറ്,сё
1604,hundert::NUM,നൂറ്,simt
1605,tausend::NUM,ആയിരം,сюрс
1606,tausend::NUM,ആയിരം,tūkstoš
1607,und::CNJ,ഉം,и
1608,und::CNJ,ഉം,un
1609,oder::CNJ,അഥവാ,либӧ
1610,oder::CNJ,അഥവാ,jeb
1611,stehen::V,നിൽക്കുക,сулавны
1612,stehen::V,നിൽക്കുക,stāvēt
1613,sitzen::V,ഇരിക്കുക,пукавны
1614,sitzen::V,ഇരിക്കുക,sēdēt
1615,liegen::V,കിടക്കുക,куйлыны
1616,liegen::V,കിടക്കുക,gulēt
1617,hängen::V,തൂങ്ങുക,ӧшавны
1618,hängen::V,തൂങ്ങുക,karāties
1619,werden::V,ആയിത്തീരുക,лоны
1620,werden::V,ആയിത്തീരുക,tapt
1621,passieren::V,സംഭവിക്കുക,лоны
1622,passieren::V,സംഭവിക്കുക,notikt
1623,beginnen::V,ആരംഭിക്കുക,кутчысьны
1624,beginnen::V,ആരംഭിക്കുക,кутны
1625,beginnen::V,ആരംഭിക്കുക,sākties
1626,enden::V,അവസാനിപ്പിക്കുക,помасьны
1627,enden::V,അവസാനിപ്പിക്കുക,beigties
1628,wechseln::V,മാറ്റുക,вежсьыны
1629,wechseln::V,മാറ്റുക,mainīties
1630,aufgehen[Sonne]::V,ഉയരുക,петны
1631,aufgehen[Sonne]::V,ഉയരുക,lēkt
1632,aufgehen[Sonne]::V,ഉയരുക,uzlēkt
1633,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,пуксьыны
1634,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,noiet
1635,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,rietēt
1636,scheinen[Sonne]::V,പ്രകാശിക്കുക,югъявны
1637,scheinen[Sonne]::V,പ്രകാശിക്കുക,югвидзны
1638,scheinen[Sonne]::V,പ്രകാശിക്കുക,spīdēt
1639,donnern::V,ഇടിവെട്ടുക,гымавны
1640,donnern::V,ഇടിവെട്ടുക,dārdēt
1641,wehen::V,വീശുക,пӧльтны
1642,wehen::V,വീശുക,pūst
1643,strömen::V,ഒഴുകുക,киссьыны
1644,strömen::V,ഒഴുകുക,līt
1645,strömen::V,ഒഴുകുക,plūst
1646,fließen::V,ഒഴുകുക,визувтны
1647,fließen::V,ഒഴുകുക,tecēt
1648,sich drehen::V,ചുറ്റുക,бергавны
1649,sich drehen::V,ചുറ്റുക,grozīties
1650,sich drehen::V,കറക്കുക,бергавны
1651,sich drehen::V,കറക്കുക,grozīties
1652,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,легны
1653,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,лайкъявны
1654,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,līgoties
1655,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,grīļoties
1656,schwingen::V,ആടുക,лайкъявны
1657,schwingen::V,ആടുക,люллявны
1658,schwingen::V,ആടുക,vēzēties
1659,fallen::V,വീഴുക,усьны
1660,fallen::V,വീഴുക,krist
1661,brennen::V,കത്തുക,сотчыны
1662,brennen::V,കത്തുക,degt
1663,rauchen::V,പുകയുക,тшынӧдны
1664,rauchen::V,പുകയുക,dūmot
1665,regnen::V,മഴ_പെയ്യുക,зэрны
1666,regnen::V,മഴ_പെയ്യുക,līt
1667,gefrieren::V,തണത്ത്_മരവിക്കുക,кынмыны
1668,gefrieren::V,തണത്ത്_മരവിക്കുക,sasalt
1669,tauen::V,അലിയുക,сывны
1670,tauen::V,അലിയുക,kust
1671,schmelzen::V,ഉരുകുക,сывны
1672,schmelzen::V,ഉരുകുക,kust
1673,schmelzen::V,ഉരുകുക,nokust
1674,trocknen::V,വരളുക,косьмыны
1675,trocknen::V,വരളുക,žūt
1676,trocknen::V,വരളുക,kaltēties
1677,sieden::V,തിളപ്പിക്കുക,пуны
1678,sieden::V,തിളപ്പിക്കുക,virt
1679,sieden::V,തിളപ്പിക്കുക,vārīties
1680,faulen::V,ചീയുക,сісьмыны
1681,faulen::V,ചീയുക,pūt
1682,faulen::V,ചീയുക,trudēt
1683,verfaulen::V,അഴുകുക,сісьмыны
1684,verfaulen::V,അഴുകുക,sapūt
1685,verfaulen::V,അഴുകുക,satrūdēt
1686,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,орны
1687,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,plīst
1688,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,satrūkt
1689,versinken::V,മുക്കുക,вӧйны
1690,versinken::V,മുക്കുക,grimt
1691,versinken::V,മുക്കുക,nogrimt
1692,vergehen::V,കടന്നുപോകുക,кольны
1693,vergehen::V,കടന്നുപോകുക,ордйыны
1694,vergehen::V,കടന്നുപോകുക,paiet
1695,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,петкӧдчыны
1696,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,parādīties
1697,verschwinden::V,അദൃശ്യമാകുക,бырны
1698,verschwinden::V,അദൃശ്യമാകുക,nozust
1699,sinken::V,താഴുക,вӧйны
1700,sinken::V,താഴുക,kristies
1701,abnehmen::V,കുറിയുക,чинны
1702,abnehmen::V,കുറിയുക,noplakt
1703,abnehmen::V,കുറിയുക,mazināties
1704,zunehmen::V,വർദ്ധിക്കുക,содны
1705,zunehmen::V,വർദ്ധിക്കുക,ыдждыны
1706,zunehmen::V,വർദ്ധിക്കുക,pieaugt
1707,zunehmen::V,വർദ്ധിക്കുക,pieņemties
1708,steigen::V,ഉയരുക,лыбны
1709,steigen::V,ഉയരുക,kāpt
1710,wachsen::V,വളരുക,быдмыны
1711,wachsen::V,വളരുക,augt
1712,glänzen::V,മിന്നുക,югъявны
1713,glänzen::V,മിന്നുക,дзирдавны
1714,glänzen::V,മിന്നുക,zaigot
1715,glänzen::V,മിന്നുക,laistīties
1716,funkeln::V,തിളങ്ങുക,югъявны
1717,funkeln::V,തിളങ്ങുക,дзирдавны
1718,funkeln::V,തിളങ്ങുക,mirdzēt
1719,funkeln::V,തിളങ്ങുക,dzirkstēt
1720,lärmen::V,ശബ്ദമുണ്ടാക്കുക,жувгыны
1721,lärmen::V,ശബ്ദമുണ്ടാക്കുക,ыугыны
1722,lärmen::V,ശബ്ദമുണ്ടാക്കുക,шумитны
1723,lärmen::V,ശബ്ദമുണ്ടാക്കുക,ālēties
1724,lärmen::V,ശബ്ദമുണ്ടാക്കുക,trokšņot
1725,läuten::V,മണിമുഴങ്ങുക,жургыны
1726,läuten::V,മണിമുഴങ്ങുക,zvanīt
1727,klingeln::V,ചിലമ്പുക,звӧнитны
1728,klingeln::V,ചിലമ്പുക,zvanīt
1729,klirren::V,കിലുക്കുക,гольскöдчыны
1730,klirren::V,കിലുക്കുക,tinkšķēt
1731,klirren::V,കിലുക്കുക,džinkstēt
1732,brausen::V,മുഴങ്ങുക,буавны
1733,brausen::V,മുഴങ്ങുക,krākt
1734,brausen::V,മുഴങ്ങുക,brāzmot
1735,rauschen::V,അനങ്ങുക,кышакывны
1736,rauschen::V,അനങ്ങുക,šalkt
1737,klingen::V,മുഴക്കുക,шыавны
1738,klingen::V,മുഴക്കുക,юргыны
1739,klingen::V,മുഴക്കുക,skanēt
1740,klingen::V,മുഴക്കുക,izklausīties
1741,bellen::V,കുരയ്ക്കുക,увтны
1742,bellen::V,കുരയ്ക്കുക,riet
1743,heulen::V,ഓരിയിടുക,омлявны
1744,heulen::V,ഓരിയിടുക,вурзавны
1745,heulen::V,ഓരിയിടുക,kaukt
1746,heulen::V,ഓരിയിടുക,gaudot
1747,blasen::V,ഊതുക,пӧльтны
1748,blasen::V,ഊതുക,pūst
1749,pfeifen::V,വിസിലടിക്കുക,шутьлявны
1750,pfeifen::V,വിസിലടിക്കുക,svilpt
1751,pfeifen::V,വിസിലടിക്കുക,svilpot
1752,schreien::V,ആക്രോശിക്കുക,горзыны
1753,schreien::V,ആക്രോശിക്കുക,brēkt
1754,schreien::V,ആക്രോശിക്കുക,kliegt
1755,stöhnen::V,അരക്കം,ымзыны
1756,stöhnen::V,അരക്കം,vaidēt
1757,stöhnen::V,ആർത്തനാദം,ымзыны
1758,stöhnen::V,ആർത്തനാദം,vaidēt
1759,zittern::V,വിറയ്ക്കുക,тіравны
1760,zittern::V,വിറയ്ക്കുക,drebēt
1761,leben::V,താമസിക്കുക,овны
1762,leben::V,താമസിക്കുക,dzīvot
1763,geboren werden::V,ജനിക്കുക,чужны
1764,geboren werden::V,ജനിക്കുക,dzimt
1765,atmen::V,ശ്വസിക്കുക,кашкыны
1766,atmen::V,ശ്വസിക്കുക,пошиктыны
1767,atmen::V,ശ്വസിക്കുക,elpot
1768,trinken::V,കുടിക്കുക,юны
1769,trinken::V,കുടിക്കുക,dzert
1770,essen::V,കഴിക്കുക,сёйны
1771,essen::V,കഴിക്കുക,ēst
1772,schlucken::V,വിഴുങ്ങുക,ньылавны
1773,schlucken::V,വിഴുങ്ങുക,rīt
1774,müde werden::V,ക്ഷീണിക്കുക,мудзны
1775,müde werden::V,ക്ഷീണിക്കുക,nokust
1776,einschlafen::V,നിദ്രിക്കുക,ланьтны
1777,einschlafen::V,നിദ്രിക്കുക,унмовсьны
1778,einschlafen::V,നിദ്രിക്കുക,iemigt
1779,einschlafen::V,നിദ്രിക്കുക,aizmigt
1780,schlafen::V,ഉറങ്ങുക,узьны
1781,schlafen::V,ഉറങ്ങുക,gulēt
1782,aufwachen::V,ഉണരുക,садьмыны
1783,aufwachen::V,ഉണരുക,mosties
1784,aufstehen::V,എഴുന്നേൽക്കുക,чеччыны
1785,aufstehen::V,എഴുന്നേൽക്കുക,celties
1786,sich erholen::V,വിശ്രമിക്കുക,шойччыны
1787,sich erholen::V,വിശ്രമിക്കുക,atžirgt
1788,sich erholen::V,വിശ്രമിക്കുക,atpūsties
1789,krank werden::V,ദീനംപിടിക്കുക,висьмыны
1790,krank werden::V,ദീനംപിടിക്കുക,sasirgt
1791,krank sein::V,രോഗികളാകുക,висьны
1792,krank sein::V,രോഗികളാകുക,slimot
1793,schmerzen::V,വേദനിക്കുക,висьны
