,Concept_ID,ga,ga
1540,einwickeln::V,clúdaigh,cuach
1541,einwickeln::V,clúdaigh,clúdaigh
1542,tragen::V,iompair,iompair
1543,schleppen::V,tarraing,tarraing
1544,ziehen::V,tarraing,tarraing
1545,aufbewahren::V,coinnigh,coinnigh
1546,werfen::V,caith,caith
1547,fangen::V,ceap,ceap
1548,packen::V,beir ar,beir ar
1549,verstecken::V,folaigh,folaigh
1550,verstecken::V,folaigh,cuir i bhfolach
1551,verstecken::V,cuir i bhfolach,folaigh
1552,verstecken::V,cuir i bhfolach,cuir i bhfolach
1553,teilen::V,roinn,roinn
1554,schicken::V,seol,seol
1555,bringen::V,beir,beir
1556,bringen::V,beir,tabhair
1557,bringen::V,tabhair,beir
1558,bringen::V,tabhair,tabhair
1559,hinzufügen::V,cuir le,cuir le
1560,bekommen::V,faigh,faigh
1561,erhalten::V,faigh,faigh
1562,nehmen::V,tóg,tóg
1563,nehmen::V,tóg,glac
1564,nehmen::V,glac,tóg
1565,nehmen::V,glac,glac
1566,wählen::V,pioc,pioc
1567,wählen::V,pioc,roghnaigh
1568,wählen::V,roghnaigh,pioc
1569,wählen::V,roghnaigh,roghnaigh
1570,auswählen::V,roghnaigh,roghnaigh
1571,bewahren::V,caomhnaigh,caomhnaigh
1572,behindern::V,cuir bac ar,cuir bac ar
1573,verderben::V,mill,mill
1574,beschädigen::V,loit,loit
1575,beschädigen::V,loit,déan damáiste do
1576,beschädigen::V,déan damáiste do,loit
1577,beschädigen::V,déan damáiste do,déan damáiste do
1578,zerbrechen::V,bris,bris
1579,zerreißen::V,stiall,stiall
1580,zerstören::V,mill,mill
1581,zerstören::V,mill,scrios
1582,zerstören::V,scrios,mill
1583,zerstören::V,scrios,scrios
1584,verbrennen::V,las,las
1585,verbrennen::V,las,dóigh
1586,verbrennen::V,dóigh,las
1587,verbrennen::V,dóigh,dóigh
1588,geben::V,tabhair,tabhair
1589,reichen::V,sín,sín
1590,reichen::V,sín,cuir
1591,reichen::V,cuir,sín
1592,reichen::V,cuir,cuir
1593,schenken::V,bronn,bronn
1594,schenken::V,bronn,tabhair
1595,schenken::V,tabhair,bronn
1596,schenken::V,tabhair,tabhair
1597,versprechen::V,geall,geall
1598,wünschen::V,guigh,guigh
1599,loben::V,mol,mol
1600,küssen::V,póg,póg
1601,wiegen::V,bog,bog
1602,wiegen::V,bog,luasc
1603,wiegen::V,luasc,bog
1604,wiegen::V,luasc,luasc
1605,zudecken::V,clúdaigh,clúdaigh
1606,wecken::V,dúisigh,dúisigh
1607,zeigen::V,taispeáin,taispeáin
1608,führen::V,treoraigh,treoraigh
1609,lehren::V,múin,múin
1610,lehren::V,múin,teagasc
1611,lehren::V,teagasc,múin
1612,lehren::V,teagasc,teagasc
1613,unterrichten::V,múin,múin
1614,unterrichten::V,múin,teagasc
1615,unterrichten::V,teagasc,múin
1616,unterrichten::V,teagasc,teagasc
1617,aufziehen::V,tóg,tóg
1618,leiten::V,tá i gceannas ar,tá i gceannas ar
1619,antreiben::V,gríosaigh,gríosaigh
1620,lassen::V,cuir ag,cuir ag
1621,einladen::V,cuir cuireadh ar,cuir cuireadh ar
1622,vereinigen::V,aontaigh,aontaigh
1623,besuchen::V,tabhair cuairt ar,tabhair cuairt ar
1624,treffen::V,cas ar,cas ar
1625,treffen::V,cas ar,buail le
1626,treffen::V,buail le,cas ar
1627,treffen::V,buail le,buail le
1628,sich versammeln::V,bailigh,bailigh
1629,sich versammeln::V,bailigh,cruinnigh
1630,sich versammeln::V,cruinnigh,bailigh
1631,sich versammeln::V,cruinnigh,cruinnigh
1632,spielen::V,imir,imir
1633,spielen::V,imir,tá ag spraoi
1634,spielen::V,tá ag spraoi,imir
1635,spielen::V,tá ag spraoi,tá ag spraoi
1636,singen::V,can,can
1637,tanzen::V,rinc,rinc
1638,tanzen::V,rinc,damhsaigh
1639,tanzen::V,damhsaigh,rinc
1640,tanzen::V,damhsaigh,damhsaigh
1641,sich trennen::V,scar,scar
1642,verlassen::V,fág,fág
1643,retten::V,tarrtháil,tarrtháil
1644,bewachen::V,cosain,cosain
1645,bewachen::V,cosain,gardáil
1646,bewachen::V,gardáil,cosain
1647,bewachen::V,gardáil,gardáil
1648,schützen::V,cosain,cosain
1649,verteidigen::V,cosain,cosain
1650,sich schlagen::V,tá ag bruíon,tá ag bruíon
1651,schießen::V,caith,caith
1652,schießen::V,caith,scaoil
1653,schießen::V,scaoil,caith
1654,schießen::V,scaoil,scaoil
1655,siegen::V,bain,bain
1656,siegen::V,bain,buaigh
1657,siegen::V,buaigh,bain
1658,siegen::V,buaigh,buaigh
1659,ärgern::V,cuir isteach ar,cuir isteach ar
1660,schlagen::V,buail,buail
1661,treten::V,ciceáil,ciceáil
1662,stechen::V,sáigh,sáigh
1663,stoßen::V,brúigh,brúigh
1664,stoßen::V,brúigh,soncáil
1665,stoßen::V,soncáil,brúigh
1666,stoßen::V,soncáil,soncáil
1667,stehlen::V,goid,goid
1668,stören::V,cuir isteach ar,cuir isteach ar
1669,belästigen::V,cuir as do,cuir as do
1670,verbergen::V,ceil,ceil
1671,täuschen::V,cuir dallamullóg ar,cuir dallamullóg ar
1672,betrügen::V,déan calaois ar,déan calaois ar
1673,töten::V,maraigh,maraigh
1674,wohnen::V,cuir faoi,cuir faoi
1675,wohnen::V,cuir faoi,tá ina chónaí
1676,wohnen::V,tá ina chónaí,cuir faoi
1677,wohnen::V,tá ina chónaí,tá ina chónaí
1678,arbeiten::V,oibrigh,oibrigh
1679,sammeln::V,bailigh,bailigh
1680,sammeln::V,bailigh,cruinnigh
1681,sammeln::V,cruinnigh,bailigh
1682,sammeln::V,cruinnigh,cruinnigh
1683,pflücken::V,pioc,pioc
1684,jagen::V,seilg,seilg
1685,fischen::V,iasc,iasc
1686,fassen::V,beir ar,beir ar
1687,hüten::V,aoirigh,aoirigh
1688,treiben::V,seol,seol
1689,treiben::V,seol,tiomáin
1690,treiben::V,tiomáin,seol
1691,treiben::V,tiomáin,tiomáin
1692,anbinden::V,ceangail,ceangail
1693,füttern::V,cothaigh,cothaigh
1694,füttern::V,cothaigh,beathaigh
1695,füttern::V,beathaigh,cothaigh
1696,füttern::V,beathaigh,beathaigh
1697,melken::V,bligh,bligh
1698,melken::V,bligh,crúigh
1699,melken::V,crúigh,bligh
1700,melken::V,crúigh,crúigh
1701,hacken::V,gearr,gearr
1702,gießen::V,uiscigh,uiscigh
1703,reifen::V,aibigh,aibigh
1704,zubereiten::V,cócaráil,cócaráil
1705,kochen::V,bruith,bruith
1706,kochen::V,bruith,beirigh
1707,kochen::V,beirigh,bruith
1708,kochen::V,beirigh,beirigh
1709,backen::V,bácáil,bácáil
1710,braten::V,róst,róst
1711,braten::V,róst,frioch
1712,braten::V,frioch,róst
1713,braten::V,frioch,frioch
1714,umrühren::V,measc,measc
1715,stricken::V,cniotáil,cniotáil
1716,nähen::V,fuaigh,fuaigh
1717,färben::V,dathaigh,dathaigh
1718,reinigen::V,glan,glan
1719,waschen::V,nigh,nigh
1720,abwischen::V,glan,glan
1721,spülen::V,sruthlaigh,sruthlaigh
1722,fegen::V,scuab,scuab
1723,kehren::V,scuab,scuab
1724,baden::V,folc,folc
1725,sich waschen::V,nigh é féin,nigh é féin
1726,ausziehen::V,bain de,bain de
1727,anziehen::V,cuir ar,cuir ar
1728,sich anziehen::V,gléas é féin,gléas é féin
1729,kämmen::V,cíor,cíor
1730,schmücken::V,maisigh,maisigh
1731,sagen::V,abair,abair
1732,sprechen::V,labhair,labhair
1733,reden::V,caintigh,caintigh
1734,sich unterhalten::V,caintigh,caintigh
1735,sich unterhalten::V,caintigh,tá ag comhrá
1736,sich unterhalten::V,tá ag comhrá,caintigh
1737,sich unterhalten::V,tá ag comhrá,tá ag comhrá
1738,fragen::V,fiafraigh,fiafraigh
1739,fragen::V,fiafraigh,cuir ceist
1740,fragen::V,cuir ceist,fiafraigh
1741,fragen::V,cuir ceist,cuir ceist
1742,bitten::V,iarr,iarr
1743,erzählen::V,inis,inis
1744,erzählen::V,inis,eachtraigh
1745,erzählen::V,eachtraigh,inis
1746,erzählen::V,eachtraigh,eachtraigh
1747,mitteilen::V,aithris,aithris
1748,mitteilen::V,aithris,cuir in iúl
1749,mitteilen::V,cuir in iúl,aithris
1750,mitteilen::V,cuir in iúl,cuir in iúl
1751,nennen::V,ainmnigh,ainmnigh
1752,rufen::V,glaoigh,glaoigh
1753,prahlen::V,maígh,maígh
1754,übersetzen::V,aistrigh,aistrigh
1755,denken::V,síl,síl
1756,denken::V,síl,ceap
1757,denken::V,ceap,síl
1758,denken::V,ceap,ceap
1759,glauben::V,creid,creid
1760,bemerken::V,tabhair faoi deara,tabhair faoi deara
1761,erkennen::V,aithin,aithin
1762,begreifen::V,tuig,tuig
1763,verstehen::V,tuig,tuig
1764,lernen::V,foghlaim,foghlaim
1765,wissen::V,tá a fhios ag,tá a fhios ag
1766,sich erinnern an::V,cuimhnigh ar,cuimhnigh ar
1767,sich erinnern an::V,cuimhnigh ar,is cuimhne ar
1768,sich erinnern an::V,is cuimhne ar,cuimhnigh ar
1769,sich erinnern an::V,is cuimhne ar,is cuimhne ar
1770,vergessen::V,dearmad,dearmad
1771,messen::V,tomhais,tomhais
1772,zählen::V,cuntais,cuntais
1773,rechnen::V,ríomh,ríomh
1774,rechnen::V,ríomh,áirigh
1775,rechnen::V,áirigh,ríomh
1776,rechnen::V,áirigh,áirigh
1777,lesen::V,léigh,léigh
1778,malen::V,péinteáil,péinteáil
1779,zeichnen::V,línigh,línigh
1780,zeichnen::V,línigh,tarraing
1781,zeichnen::V,tarraing,línigh
1782,zeichnen::V,tarraing,tarraing
1783,schreiben::V,scríobh,scríobh
1784,besitzen::V,is le,is le
1785,kaufen::V,ceannaigh,ceannaigh
1786,verkaufen::V,díol,díol
1787,bezahlen::V,íoc as,íoc as
1788,zahlen::V,íoc,íoc
1789,beherrschen::V,rialaigh,rialaigh
1790,ertragen::V,seas,seas
1791,ertragen::V,seas,fulaing
1792,ertragen::V,seas,foighnigh
1793,ertragen::V,fulaing,seas
1794,ertragen::V,fulaing,fulaing
1795,ertragen::V,fulaing,foighnigh
1796,ertragen::V,foighnigh,seas
1797,ertragen::V,foighnigh,fulaing
1798,ertragen::V,foighnigh,foighnigh
