,Concept_ID,ko,se
3722,leer::A,빈,kuâras
3723,leer::A,빈,курас
3724,offen::A,열린,latjkes
3725,offen::A,열린,rabás
3726,offen::A,열린,rabas
3727,offen::A,열린,áávus
3728,offen::A,열린,jââ´ldes
3729,offen::A,열린,а̄в
3730,geschlossen::A,닫힌,måskoes
3731,geschlossen::A,닫힌,dahpas
3732,geschlossen::A,닫힌,gitta
3733,geschlossen::A,닫힌,kiddâ
3734,geschlossen::A,닫힌,ǩidd
3735,geschlossen::A,닫힌,mååskas
3736,sauber::A,깨끗한,raejnies
3737,sauber::A,깨끗한,rájnas
3738,sauber::A,깨끗한,buhtes
3739,sauber::A,깨끗한,ráinnas
3740,sauber::A,깨끗한,čurgâd
3741,sauber::A,깨끗한,puu´ttes
3742,sauber::A,깨끗한,чӣллк
3743,schmutzig::A,더러운,sleagroeh
3744,schmutzig::A,더러운,duolvas
3745,schmutzig::A,더러운,duolvvas
3746,schmutzig::A,더러운,tuol'vii
3747,schmutzig::A,더러운,sähssai
3748,schmutzig::A,더러운,са̄ккьс
3749,roh::A,날게잇의,saajpe
3750,roh::A,날게잇의,saajpes
3751,roh::A,날게잇의,njuoskas
3752,roh::A,날게잇의,njuoskkas
3753,roh::A,날게잇의,njuoskâs
3754,roh::A,날게잇의,njuõckas
3755,roh::A,날게잇의,ню̄ццк
3756,reif::A,이근,njoetseldh
3757,reif::A,이근,láddam
3758,reif::A,이근,givssas
3759,reif::A,이근,кӣркна
3760,reif::A,이근,са̄ххьплуввма
3761,lecker::A,맛있는,hearskoes
3762,lecker::A,맛있는,hærssko
3763,lecker::A,맛있는,njálggat
3764,lecker::A,맛있는,njäälgis
3765,lecker::A,맛있는,njõ´ddi
3766,lecker::A,맛있는,шӣг
3767,süß::A,단,sieties
3768,süß::A,단,hálmes
3769,süß::A,단,hálmmá
3770,süß::A,단,njálggat
3771,süß::A,단,njäälgis
3772,süß::A,단,njää´ljes
3773,süß::A,단,ня̄ллькесь
3774,bitter::A,찌르는듯한,bihtseds
3775,bitter::A,찌르는듯한,baetjkies
3776,bitter::A,찌르는듯한,bitjes
3777,bitter::A,찌르는듯한,tsibtsa
3778,bitter::A,찌르는듯한,bahča
3779,bitter::A,찌르는듯한,pišker
3780,bitter::A,찌르는듯한,poččâ
3781,bitter::A,찌르는듯한,pe´čǩǩer
3782,bitter::A,찌르는듯한,пыччкар
3783,sauer::A,산성의,baetjkies
3784,sauer::A,산성의,goastes
3785,sauer::A,산성의,suvres
3786,sauer::A,산성의,suvrris
3787,sauer::A,산성의,suuvres
3788,sauer::A,산성의,kuástis
3789,sauer::A,산성의,kuä´stt
3790,sauer::A,산성의,кӯцц
3791,hell::A,밝은,tjuavkeds
3792,hell::A,밝은,tjuovggat
3793,hell::A,밝은,čuovgat
3794,hell::A,밝은,čuovvâd
3795,hell::A,밝은,čuõvvâd
3796,hell::A,밝은,чуввесь
3797,dunkel::A,어두운,sjuevnjeds
3798,dunkel::A,어두운,sjævnnjat
3799,dunkel::A,어두운,seavdnjat
3800,dunkel::A,어두운,sevŋâd
3801,dunkel::A,어두운,seu´nnjed
3802,dunkel::A,어두운,се̄ввьнесь
3803,schwarz::A,검은,tjeehpes
3804,schwarz::A,검은,tjáhppat
3805,schwarz::A,검은,čáhppes
3806,schwarz::A,검은,čappâd
3807,schwarz::A,검은,čappâd
3808,schwarz::A,검은,чо̄а̄хпесь
3809,weiß::A,하얀,veelkes
3810,weiß::A,하얀,bedjat
3811,weiß::A,하얀,vielggat
3812,weiß::A,하얀,vielgat
3813,weiß::A,하얀,viel'gâd
3814,weiß::A,하얀,viõlggâd
3815,weiß::A,하얀,вӣллькесь
3816,rot::A,붉은,rööpses
3817,rot::A,붉은,ruoppsat
3818,rot::A,붉은,ruoksat
3819,rot::A,붉은,ruop'sâd
3820,rot::A,붉은,ruõpssâd
3821,rot::A,붉은,рӯппсесь
3822,gelb::A,황색,viskes
3823,gelb::A,황색,visská
3824,gelb::A,황색,fiskes
3825,gelb::A,황색,viskâd
3826,gelb::A,황색,viskkâd
3827,gelb::A,황색,руччк'сь
3828,blau::A,푸른,plaave
3829,blau::A,푸른,alek
3830,blau::A,푸른,lahtte
3831,blau::A,푸른,alit
3832,blau::A,푸른,čuov'jâd
3833,blau::A,푸른,ââ´liǩ
3834,blau::A,푸른,алехь
3835,grün::A,녹색의,kruana
3836,grün::A,녹색의,kroenes
3837,grün::A,녹색의,ruodná
3838,grün::A,녹색의,ruoná
3839,grün::A,녹색의,ruonas
3840,grün::A,녹색의,ruánáá
3841,grün::A,녹색의,ruânn
3842,grün::A,녹색의,ruõnâs
3843,grün::A,녹색의,руэнн
3844,grau::A,회색의,kraevies
3845,grau::A,회색의,rávuk
3846,grau::A,회색의,rávvat
3847,grau::A,회색의,ránis
3848,grau::A,회색의,räänis
3849,grau::A,회색의,rää´nes
3850,grau::A,회색의,кӯввесь
3851,bunt::A,알록달록한,girjak
3852,bunt::A,알록달록한,girjái
3853,bunt::A,알록달록한,máŋggaivnat
3854,bunt::A,알록달록한,ivdnái
3855,bunt::A,알록달록한,kirjáá
3856,bunt::A,알록달록한,ǩe´rjj
3857,bunt::A,알록달록한,ǩeârjaž
3858,bunt::A,알록달록한,кыррьй
3859,billig::A,싼,aelpies
3860,billig::A,싼,liehties
3861,billig::A,싼,álbbe
3862,billig::A,싼,hálbi
3863,billig::A,싼,hälbi
3864,billig::A,싼,hä´lbb
3865,billig::A,싼,вӯгас
3866,billig::A,싼,вӯгкесь
3867,teuer::A,값비산,dovres
3868,teuer::A,값비산,divras
3869,teuer::A,값비산,divrras
3870,teuer::A,값비산,tiivrâs
3871,teuer::A,값비산,kaallâš
3872,teuer::A,값비산,ко̄а̄ллэш
3873,wertvoll::A,가치가많은,aarvoes
3874,wertvoll::A,가치가많은,árvulasj
3875,wertvoll::A,가치가많은,árvvolaš
3876,wertvoll::A,가치가많은,tiivrâs
3877,wertvoll::A,가치가많은,kaallâš
3878,wertvoll::A,가치가많은,а̄ррвъесь
3879,wertvoll::A,가치가많은,ко̄а̄ллшэсь
3880,blind::A,눈먼,tjelmehts
3881,blind::A,눈먼,tjalmedibme
3882,blind::A,눈먼,čalmmeheapme
3883,blind::A,눈먼,čuovggaheapme
3884,blind::A,눈먼,šoohâd
3885,blind::A,눈먼,ča'lmettem
3886,blind::A,눈먼,čââ´lmte´m
3887,blind::A,눈먼,чальмхем
3888,taub::A,무감간한,bieljehts
3889,taub::A,무감간한,bieljedibme
3890,taub::A,무감간한,bealjeheapmi
3891,taub::A,무감간한,pel'jittem
3892,taub::A,무감간한,pee´lljte´m
3893,taub::A,무감간한,пе̄лльйхем
3894,taub::A,무감간한,кулхэмесь
3895,taub::A,무감간한,кулнаххьтэм
3896,kräftig::A,강장한,veaksehks
3897,kräftig::A,강장한,gievrra
3898,kräftig::A,강장한,gievra
3899,kräftig::A,강장한,viek'sâ
3900,kräftig::A,강장한,viõhss
3901,kräftig::A,강장한,вӣгкъесь
3902,kräftig::A,강장한,тоаввсамусс
3903,stark::A,강한,raavtehtje
3904,stark::A,강한,nanos
3905,stark::A,강한,gievrra
3906,stark::A,강한,kievra
3907,stark::A,강한,nanus
3908,stark::A,강한,viek'sâ
3909,stark::A,강한,raavâs
3910,stark::A,강한,роавас
3911,schwach::A,약한,dåsmoes
3912,schwach::A,약한,fámodibme
3913,schwach::A,약한,fámoheapme
3914,schwach::A,약한,njuoras
3915,schwach::A,약한,hiäju
3916,schwach::A,약한,njuorâs
3917,schwach::A,약한,rââ´šš
3918,schwach::A,약한,njuõrâs
3919,schwach::A,약한,рашшь
3920,schwach::A,약한,ражесь
3921,schwach::A,약한,са̄мхэм
3922,fett::A,실찐,buajtehks
3923,fett::A,실찐,buojdák
3924,fett::A,실찐,buoidi
3925,fett::A,실찐,puáidáh
3926,fett::A,실찐,pueidaǥ
3927,fett::A,실찐,пуййт
3928,schlank::A,호리호리한,siegkies
3929,schlank::A,호리호리한,bievrek
3930,schlank::A,호리호리한,njuorro
3931,schlank::A,호리호리한,seaggi
3932,schlank::A,호리호리한,šoođbâs
3933,schlank::A,호리호리한,seä´ǧ'ǧ
3934,schlank::A,호리호리한,се̄ӈькесь
3935,hübsch::A,예쁜,faavroes
3936,hübsch::A,예쁜,fávrro
3937,hübsch::A,예쁜,fávru
3938,hübsch::A,예쁜,muččâd
3939,hübsch::A,예쁜,mooččâd
3940,hübsch::A,예쁜,мо̄джесь
3941,böse::A,나쁜,vesties
3942,böse::A,나쁜,bahá
3943,böse::A,나쁜,bahá
3944,böse::A,나쁜,paa
3945,böse::A,나쁜,ilbâd
3946,böse::A,나쁜,paas
3947,böse::A,나쁜,ilbbâd
3948,böse::A,나쁜,поасс
3949,böse::A,나쁜,кэ̄рряй
3950,dumm::A,어리석은,gåffoeh
3951,dumm::A,어리석은,jalla
3952,dumm::A,어리석은,doavki
3953,dumm::A,어리석은,tuhme
3954,dumm::A,어리석은,tu´hmm
3955,dumm::A,어리석은,о̄менэш
3956,dumm::A,어리석은,то̄ӆӆкхем
3957,faul::A,너덜너덜한,aeblehts
3958,faul::A,너덜너덜한,lájkke
3959,faul::A,너덜너덜한,láiki
3960,faul::A,너덜너덜한,läški
3961,faul::A,너덜너덜한,lä´šǩǩ
3962,faul::A,너덜너덜한,ла̄шькесь
3963,fleißig::A,근면한,rudtjege
3964,fleißig::A,근면한,vïssjeles
3965,fleißig::A,근면한,vissjal
3966,fleißig::A,근면한,viššal
3967,fleißig::A,근면한,doaimmalaš
3968,fleißig::A,근면한,viššâl
3969,fleißig::A,근면한,re´ttev
3970,geizig::A,인색한,saejkies
3971,geizig::A,인색한,hánes
3972,geizig::A,인색한,gáhcci
3973,geizig::A,인색한,gárži
3974,geizig::A,인색한,käcci
3975,geizig::A,인색한,häänis
3976,geizig::A,인색한,kä´cc
3977,geizig::A,인색한,сыннҍ
3978,geizig::A,인색한,скухьпесь
3979,geschickt::A,교묘한,tjiehpies
3980,geschickt::A,교묘한,tjiehppe
3981,geschickt::A,교묘한,čeahppi
3982,geschickt::A,교묘한,čeppi
3983,geschickt::A,교묘한,čeä´p'p
3984,geschickt::A,교묘한,чепесь
3985,lieb::A,친애하는,boerehks
3986,lieb::A,친애하는,lådje
3987,lieb::A,친애하는,gieres
3988,lieb::A,친애하는,ráhkis
3989,lieb::A,친애하는,láđis
3990,lieb::A,친애하는,räähis
3991,lieb::A,친애하는,pue´rr
3992,lieb::A,친애하는,rää´ǩǩes
3993,lieb::A,친애하는,мӣлса
3994,lustig::A,유쾌한,lustes
3995,lustig::A,유쾌한,suohtas
3996,lustig::A,유쾌한,hávski
3997,lustig::A,유쾌한,hitruu
3998,lustig::A,유쾌한,iilooš
3999,lustig::A,유쾌한,hää´sǩ
4000,lustig::A,유쾌한,viä´s'sel
4001,lustig::A,유쾌한,руэняс
4002,sanft::A,온화한,lïemkeds
4003,sanft::A,온화한,lines
4004,sanft::A,온화한,lágŋet
4005,sanft::A,온화한,linis
4006,sanft::A,온화한,láđis
4007,sanft::A,온화한,liägus
4008,sanft::A,온화한,pivvâl
4009,sanft::A,온화한,heä´nn
4010,sanft::A,온화한,э̄йвсесь
4011,hungrig::A,배고픈,nælggomin
4012,hungrig::A,배고픈,nealggas
4013,hungrig::A,배고픈,neälǥlaž
4014,hungrig::A,배고픈,не̄лльк
4015,krank::A,병든,skïemtje
4016,krank::A,병든,skibás
4017,krank::A,병든,buohcci
4018,krank::A,병든,pyec'cee
4019,krank::A,병든,puõcci
4020,krank::A,병든,panntiõrvas
4021,krank::A,병든,кэ̄бп
4022,nackt::A,벌거벗은,båadtsoeh
4023,nackt::A,벌거벗은,rihtso
4024,nackt::A,벌거벗은,álás
4025,nackt::A,벌거벗은,pie'tittem
4026,nackt::A,벌거벗은,piät'táá
4027,nackt::A,벌거벗은,päälljas
4028,nackt::A,벌거벗은,пефта
4029,nackt::A,벌거벗은,па̄льяс
4030,traurig::A,슬픈,håjnoes
4031,traurig::A,슬픈,suohtas
4032,traurig::A,슬픈,hådje
4033,traurig::A,슬픈,ahkit
4034,traurig::A,슬픈,ahheev
4035,traurig::A,슬픈,â´ǩǩed
4036,traurig::A,슬픈,чуэввесь
4037,lebendig::A,살아있는,jielije
4038,lebendig::A,살아있는,viesso
4039,lebendig::A,살아있는,ealli
4040,lebendig::A,살아있는,eeleev
4041,lebendig::A,살아있는,jie´lli
4042,lebendig::A,살아있는,е̄лльгденҍ
4043,gut::A,좋은,buerie
4044,gut::A,좋은,buorre
4045,gut::A,좋은,buorre
4046,gut::A,좋은,pyeṛi
4047,gut::A,좋은,šiõǥǥ
4048,gut::A,좋은,pue´rr
4049,gut::A,좋은,шувв
4050,gut::A,좋은,пуррь
4051,schlecht::A,나쁜,nåake
4052,schlecht::A,나쁜,skraape
4053,schlecht::A,나쁜,mådtan
4054,schlecht::A,나쁜,nievrre
4055,schlecht::A,나쁜,headju
4056,schlecht::A,나쁜,heittot
4057,schlecht::A,나쁜,hyeṇi
4058,schlecht::A,나쁜,niev'ri
4059,schlecht::A,나쁜,hue´nn
4060,schlecht::A,나쁜,нюэссь
4061,schlecht::A,나쁜,ню̄э̄зесь
4062,richtig::A,바른,rïekte
4063,richtig::A,바른,duolla
4064,richtig::A,바른,rievtes
4065,richtig::A,바른,riekta
4066,richtig::A,바른,vuoi'gâ
4067,richtig::A,바른,vuõiǥâs
4068,richtig::A,바른,вӯййк
4069,richtig::A,바른,вӯйкэсс
4070,schlimm::A,못된,nåake
4071,schlimm::A,못된,bahá
4072,schlimm::A,못된,vearrái
4073,schlimm::A,못된,niev'ri
4074,schlimm::A,못된,neu´rr
4075,schlimm::A,못된,ню̄э̄зесь
4076,wahr::A,참된,saetnies
4077,wahr::A,참된,sádnes
4078,wahr::A,참된,duohta
4079,wahr::A,참된,tuotâ
4080,wahr::A,참된,tuõtt
4081,wahr::A,참된,вӯйкас
4082,alt::A,늙은,båeries
4083,alt::A,늙은,oames
4084,alt::A,늙은,boaris
4085,alt::A,늙은,uámis
4086,alt::A,늙은,vuä´mes
4087,alt::A,늙은,вуэммь
4088,neu::A,새,orre
4089,neu::A,새,ådås
4090,neu::A,새,ođas
4091,neu::A,새,uuđâs
4092,neu::A,새,oođâs
4093,neu::A,새,о̄дт
4094,ehemalig::A,전의,evtebe
4095,ehemalig::A,전의,åvdep
4096,ehemalig::A,전의,dološ
4097,ehemalig::A,전의,oovdiš
4098,ehemalig::A,전의,tuâl'jõž
4099,ehemalig::A,전의,туллъя
4100,ehemalig::A,전의,э̄ввтлэсь
4101,alt[Lebewesen]::A,낡은,voeres
4102,alt[Lebewesen]::A,낡은,vuoras
4103,alt[Lebewesen]::A,낡은,boares
4104,alt[Lebewesen]::A,낡은,vuoras
4105,alt[Lebewesen]::A,낡은,puáris
4106,alt[Lebewesen]::A,낡은,puä´res
4107,alt[Lebewesen]::A,낡은,пуэресь
4108,jung::A,젊은,noere
4109,jung::A,젊은,nuorra
4110,jung::A,젊은,nuorra
4111,jung::A,젊은,nuoṛâ
4112,jung::A,젊은,nuõrr
4113,jung::A,젊은,нӯрр
4114,arm::A,가난한,giefies
4115,arm::A,가난한,hædjo
4116,arm::A,가난한,geafi
4117,arm::A,가난한,kevhi
4118,arm::A,가난한,ǩeeu´h
4119,arm::A,가난한,ва̄йваш
4120,reich::A,풍부한,ræjhkoes
4121,reich::A,풍부한,boanndá
4122,reich::A,풍부한,rikkis
4123,reich::A,풍부한,riges
4124,reich::A,풍부한,ree´ǧǧes
4125,reich::A,풍부한,ва̄птэк
4126,bekannt::A,저명한,åehpies
4127,bekannt::A,저명한,oahpes
4128,bekannt::A,저명한,dieđus
4129,bekannt::A,저명한,uápis
4130,bekannt::A,저명한,tuubdâs
4131,bekannt::A,저명한,toobdâs
4132,bekannt::A,저명한,томтас
4133,berühmt::A,유명한,byögke
4134,berühmt::A,유명한,mihtos
4135,berühmt::A,유명한,beakkán
4136,berühmt::A,유명한,beakkálmas
4137,berühmt::A,유명한,mááinuh
4138,berühmt::A,유명한,peeggâlm
4139,berühmt::A,유명한,snäätnai
4140,berühmt::A,유명한,куллъей
4141,fremd::A,타처이,ammes
4142,fremd::A,타처이,amás
4143,fremd::A,타처이,vieres
4144,fremd::A,타처이,amas
4145,fremd::A,타처이,vie'res
4146,fremd::A,타처이,puigâ
4147,fremd::A,타처이,vee´res
4148,fremd::A,타처이,е̄ххк
4149,fremd::A,타처이,вӣресь
4150,verschieden::A,따른,ovmese
4151,verschieden::A,따른,moattelágásj
4152,verschieden::A,따른,iesjgeŋgalágásj
4153,verschieden::A,따른,eará
4154,verschieden::A,따른,eresláván
4155,verschieden::A,따른,jee´res
4156,verschieden::A,따른,jee´resnallšem
4157,verschieden::A,따른,югке
4158,verschieden::A,따른,югкеналшэм
4159,nah::A,가까운,gietskies
4160,nah::A,가까운,lahka
4161,nah::A,가까운,lagas
4162,nah::A,가까운,a'ldemuš
4163,nah::A,가까운,âlddlõs
4164,nah::A,가까운,альтэсь
4165,fern::A,먼,gahkese
4166,fern::A,먼,guhkken
4167,fern::A,먼,gáiddus
4168,fern::A,먼,kuhás
4169,fern::A,먼,ku´ǩes
4170,fern::A,먼,туммплэсь
4171,linker::A,왼쭉의,gårroeh
4172,linker::A,왼쭉의,gåro
4173,linker::A,왼쭉의,gurut
4174,linker::A,왼쭉의,čižet
4175,linker::A,왼쭉의,či´ǯǯ
4176,linker::A,왼쭉의,чинч
4177,rechter::A,오른쪽의,åelkies
4178,rechter::A,오른쪽의,oalges
4179,rechter::A,오른쪽의,olgeš
4180,rechter::A,오른쪽의,uál'gis
4181,rechter::A,오른쪽의,vuõiǥâs
4182,rechter::A,오른쪽의,вуэлькесь
4183,anderer::A,다른,jeatjebe
4184,anderer::A,다른,nubbe
4185,anderer::A,다른,eará
4186,anderer::A,다른,nubbi
4187,anderer::A,다른,nubbe
4188,anderer::A,다른,nu´bb
4189,anderer::A,다른,jee´res
4190,anderer::A,다른,мудта
4191,anderer::A,다른,е̄ресь
4192,erster::A,첫째,voestes
4193,erster::A,첫째,vuostasj
4194,erster::A,첫째,vuosttaš
4195,erster::A,첫째,vuos'muš
4196,erster::A,첫째,vuõs's
4197,erster::A,첫째,õõu´dmõs
4198,erster::A,첫째,авьтмусс
4199,zweiter::A,둘째,mubpie
4200,zweiter::A,둘째,nubbe
4201,zweiter::A,둘째,nubbi
4202,zweiter::A,둘째,nubbe
4203,zweiter::A,둘째,nu´bb
4204,zweiter::A,둘째,ныммьп
4205,dritter::A,셋째,gåalmede
4206,dritter::A,셋째,goalmát
4207,dritter::A,셋째,goalmmát
4208,dritter::A,셋째,kuálmád
4209,dritter::A,셋째,kuälmad
4210,dritter::A,셋째,кӯа̄ллмант
4211,letzter::A,의후자의,minngemes
4212,letzter::A,의후자의,maŋemus
4213,letzter::A,의후자의,maŋimus
4214,letzter::A,의후자의,majemuš
4215,letzter::A,의후자의,mââi´mõs
4216,letzter::A,의후자의,маӈьмусс
4217,allein::ADV,훌로,oktegh
4218,allein::ADV,훌로,oktegimse
4219,allein::ADV,훌로,oktebisnie
4220,allein::ADV,훌로,aktu
4221,allein::ADV,훌로,okto
4222,allein::ADV,훌로,ohtuu
4223,allein::ADV,훌로,õhttu
4224,allein::ADV,훌로,о̄ххтэ
4225,auf einmal::ADV,갑자기,avtatrajes
4226,auf einmal::ADV,갑자기,hávális
4227,auf einmal::ADV,갑자기,hávil
4228,auf einmal::ADV,갑자기,tove
4229,auf einmal::ADV,갑자기,аххтан
4230,zusammen::ADV,모아서,ektine
4231,zusammen::ADV,모아서,ektesne
4232,zusammen::ADV,모아서,tjåenghkesne
4233,zusammen::ADV,모아서,siegen
4234,zusammen::ADV,모아서,oktan
4235,zusammen::ADV,모아서,ovttas
4236,zusammen::ADV,모아서,čoahkis
4237,zusammen::ADV,모아서,oovtâst
4238,zusammen::ADV,모아서,õõutsââ´jest
4239,zusammen::ADV,모아서,аххтан
4240,zusammen::ADV,모아서,эфтэсьт
4241,lange::ADV,오래,guhkiem
4242,lange::ADV,오래,guhkev
4243,lange::ADV,오래,mælggadav
4244,lange::ADV,오래,guhká
4245,lange::ADV,오래,kuhe
4246,lange::ADV,오래,kuhháá
4247,lange::ADV,오래,kuu´ǩǩ
4248,lange::ADV,오래,кугкь
4249,plötzlich::ADV,둘연한,faahketji
4250,plötzlich::ADV,둘연한,hæhkkat
4251,plötzlich::ADV,둘연한,fáhkkestaga
4252,plötzlich::ADV,둘연한,fakkist
4253,plötzlich::ADV,둘연한,kruu´ta
4254,plötzlich::ADV,둘연한,а̄йнханна
4255,sofort::ADV,즉시,dallegh
4256,sofort::ADV,즉시,dalá
4257,sofort::ADV,즉시,dalánagi
4258,sofort::ADV,즉시,dakkavide
4259,sofort::ADV,즉시,dakkaviđe
4260,sofort::ADV,즉시,tállán
4261,sofort::ADV,즉시,naraaz
4262,sofort::ADV,즉시,атть
4263,später::ADV,보다늦은,mænngan 
4264,später::ADV,보다늦은,maŋŋebut
4265,später::ADV,보다늦은,maŋŋel
4266,später::ADV,보다늦은,maŋ̣eláá
4267,später::ADV,보다늦은,mâ´ŋŋlakast
4268,später::ADV,보다늦은,маӈӈа
4269,jetzt::ADV,목하,daelie
4270,jetzt::ADV,목하,dal
4271,jetzt::ADV,목하,dal
4272,jetzt::ADV,목하,tääl
4273,jetzt::ADV,목하,ââ´n
4274,jetzt::ADV,목하,атть
4275,heute::ADV,오늘,daenbien
4276,heute::ADV,오늘,uddni
4277,heute::ADV,오늘,odne
4278,heute::ADV,오늘,onne
4279,heute::ADV,오늘,tä´bbe
4280,heute::ADV,오늘,та̄ррьм
4281,morgen::ADV,내일,jirreden
4282,morgen::ADV,내일,idet
4283,morgen::ADV,내일,ihttin
4284,morgen::ADV,내일,itten
4285,morgen::ADV,내일,jâđđa
4286,morgen::ADV,내일,янта
4287,bald::ADV,곱,varke
4288,bald::ADV,곱,ruvva
4289,bald::ADV,곱,farga
4290,bald::ADV,곱,vorgâ
4291,bald::ADV,곱,sõrgg
4292,bald::ADV,곱,вэхтэнне
4293,dann::ADV,그경우에,die
4294,dann::ADV,그경우에,dalloj
4295,dann::ADV,그경우에,de
4296,dann::ADV,그경우에,te
4297,dann::ADV,그경우에,de
4298,dann::ADV,그경우에,teä
4299,dann::ADV,그경우에,â´tte
4300,dann::ADV,그경우에,те
4301,gestern::ADV,어제,jååktan
4302,gestern::ADV,어제,iektu
4303,gestern::ADV,어제,ikte
4304,gestern::ADV,어제,jieh't
4305,gestern::ADV,어제,jåhtta
4306,gestern::ADV,어제,яххта
4307,einst::ADV,옛날에,dejpeli
4308,einst::ADV,옛날에,åvdebut
4309,einst::ADV,옛날에,áigi
4310,einst::ADV,옛날에,dolin
4311,einst::ADV,옛날에,tovle
4312,einst::ADV,옛날에,tuu´l
4313,einst::ADV,옛날에,э̄ххьтэшьт
4314,damals::ADV,그때에,aejkien
4315,damals::ADV,그때에,dalloj
4316,damals::ADV,그때에,dalle
4317,damals::ADV,그때에,talle
4318,damals::ADV,그때에,te´l
4319,damals::ADV,그때에,teä´l
4320,damals::ADV,그때에,танна
4321,danach::ADV,그 뒤에,mïnngesne
4322,danach::ADV,그 뒤에,dan maŋŋela
4323,danach::ADV,그 뒤에,maŋŋil
4324,danach::ADV,그 뒤에,das maŋŋá
4325,danach::ADV,그 뒤에,maŋ̣a
4326,danach::ADV,그 뒤에,mâ´ŋŋlest
4327,danach::ADV,그 뒤에,маӈӈа
4328,vorher::ADV,미리,aarebi
4329,vorher::ADV,미리,åvddål
4330,vorher::ADV,미리,árat
4331,vorher::ADV,미리,ovdâl
4332,vorher::ADV,미리,ouddâl
4333,vorher::ADV,미리,а̄йка
4334,zuerst::ADV,최초로,voestegh
4335,zuerst::ADV,최초로,álgon
4336,zuerst::ADV,최초로,vuos
4337,zuerst::ADV,최초로,vuohččan
4338,zuerst::ADV,최초로,vuoč'čin
4339,zuerst::ADV,최초로,vuõ´ste
4340,zuerst::ADV,최초로,vuõs'smõõssân
4341,zuerst::ADV,최초로,э̄ввтла
4342,zuerst::ADV,최초로,э̄ввтэль
4343,einmal::ADV,한번,ikth
4344,einmal::ADV,한번,akti
4345,einmal::ADV,한번,okte
4346,einmal::ADV,한번,ohtii
4347,einmal::ADV,한번,kojo
4348,einmal::ADV,한번,måttmešt
4349,einmal::ADV,한번,э̄фт вэ̄рр
4350,manchmal::ADV,땓대로,muvhtene
4351,manchmal::ADV,땓대로,muhttijn
4352,manchmal::ADV,땓대로,duolla dálla
4353,manchmal::ADV,땓대로,muhtumin
4354,manchmal::ADV,땓대로,kuásnii
4355,manchmal::ADV,땓대로,måttmešt
4356,manchmal::ADV,땓대로,kuä´ss-ne
4357,manchmal::ADV,땓대로,мудта вэ̄р
4358,oft::ADV,땓대로,daamtaj
4359,oft::ADV,땓대로,álu
4360,oft::ADV,땓대로,ábaj
4361,oft::ADV,땓대로,dájvvá
4362,oft::ADV,땓대로,dávjá
4363,oft::ADV,땓대로,távjá
4364,oft::ADV,땓대로,täujja
4365,oft::ADV,땓대로,то̄а̄ййв
4366,immer::ADV,늘,iktesth
4367,immer::ADV,늘,eejnegen
4368,immer::ADV,늘,agev
4369,immer::ADV,늘,álo
4370,immer::ADV,늘,ain
4371,immer::ADV,늘,ovttuu
4372,immer::ADV,늘,pâi
4373,immer::ADV,늘,пай
4374,niemals::ADV,결코...(하지)않다,ij gåessie
4375,niemals::ADV,결코...(하지)않다,ij goassak
4376,niemals::ADV,결코...(하지)않다,ij ihkenis
4377,niemals::ADV,결코...(하지)않다,ii goassege
4378,niemals::ADV,결코...(하지)않다,ij kuás'sin
4379,niemals::ADV,결코...(하지)않다,ij ni kuä´ss
4380,niemals::ADV,결코...(하지)않다,эйй никуэссь
4381,hier::ADV,여기,daagkoe
4382,hier::ADV,여기,dála
4383,hier::ADV,여기,dánna
4384,hier::ADV,여기,dá
4385,hier::ADV,여기,dás
4386,hier::ADV,여기,taa
4387,hier::ADV,여기,tää
4388,hier::ADV,여기,ta´ltte
4389,hier::ADV,여기,тала
4390,hier::ADV,여기,тэста
4391,hierhin::ADV,여기로,diekie
4392,hierhin::ADV,여기로,dási
4393,hierhin::ADV,여기로,diehki
4394,hierhin::ADV,여기로,deike
4395,hierhin::ADV,여기로,teehi
4396,hierhin::ADV,여기로,tii´ǩ
4397,hierhin::ADV,여기로,тӣге
4398,dort::ADV,거기,dagkoe
4399,dort::ADV,거기,dale
4400,dort::ADV,거기,dakko
4401,dort::ADV,거기,tuo
4402,dort::ADV,거기,tovben
4403,dort::ADV,거기,to´ben
4404,dort::ADV,거기,тёллэ
4405,dort::ADV,거기,тамьпе
4406,dorthin::ADV,저기예,dahkoe
4407,dorthin::ADV,저기예,dåhku
4408,dorthin::ADV,저기예,dohko
4409,dorthin::ADV,저기예,diehko
4410,dorthin::ADV,저기예,tuohu
4411,dorthin::ADV,저기예,tok
4412,dorthin::ADV,저기예,tok-aa
4413,dorthin::ADV,저기예,то̄гэ
4414,geradeaus::ADV,곧장,njuolgga
4415,geradeaus::ADV,곧장,njuolga
4416,geradeaus::ADV,곧장,njuol'gist
4417,geradeaus::ADV,곧장,vuoi'gist
4418,geradeaus::ADV,곧장,vui´jǧǧest
4419,geradeaus::ADV,곧장,вӯййкесьт
4420,vorwärts::ADV,앞으로,fraamme
4421,vorwärts::ADV,앞으로,åvddån
4422,vorwärts::ADV,앞으로,ovddas
4423,vorwärts::ADV,앞으로,oovdâs
4424,vorwärts::ADV,앞으로,ooudâs
4425,vorwärts::ADV,앞으로,ooudårra
4426,vorwärts::ADV,앞으로,эвтэс
4427,rückwärts::ADV,뒤로,mænngese
4428,rückwärts::ADV,뒤로,ruoptobadáj
4429,rückwärts::ADV,뒤로,maŋás
