,Concept_ID,kl,tr
1419,aufgehen[Sonne]::V,,doğmak
1420,strömen::V,,akmak
1421,fließen::V,,akmak
1422,faulen::V,,çürümek
1423,verfaulen::V,,çürümek
1424,verschwinden::V,,kaybolmak
1425,lärmen::V,,gürültü yapmak
1426,klirren::V,,şakırdamak
1427,klirren::V,,zangırdamak
1428,rauschen::V,,fışırdamak
1429,klingen::V,,tınlamak
1430,müde werden::V,,yorulmak
1431,krank werden::V,,hastalanmak
1432,krank sein::V,,hasta olmak
1433,umkommen::V,,ölmek
1434,sich rühren::V,,kımıldanmak
1435,sich erheben::V,,kalkmak
1436,sich erheben::V,,ayağa kalkmak
1437,hinfallen::V,,yere düşmek
1438,kriechen::V,,sürünmek
1439,gehen::V,,gitmek
1440,abfahren::V,,kalkmak
1441,erwarten::V,,beklemek
1442,lachen::V,,gülmek
1443,anschauen::V,,seyretmek
1444,probieren::V,,denemek
1445,probieren::V,,tadına bakmak
1446,zu sehen sein::V,,görünmek
1447,vernehmen::V,,haber almak
1448,können::V,,bilmek
1449,gelingen::V,,başarmak
1450,geraten::V,,düşmek
1451,ändern::V,,değiştirmek
1452,drehen::V,,çevirmek
1453,drehen::V,,döndürmek
1454,schieben::V,,itmek
1455,schieben::V,,sürmek
1456,rütteln::V,,sallamak
1457,schütten::V,,dökmek
1458,schütten::V,,akıtmak
1459,packen::V,,tutmak
1460,packen::V,,yakalamak
1461,hinzufügen::V,,katmak
1462,hinzufügen::V,,eklemek
1463,wählen::V,,seçmek
1464,auswählen::V,,seçmek
1465,auswählen::V,,ayırmak
1466,behindern::V,,engellemek
1467,beschädigen::V,,zedelemek
1468,beschädigen::V,,ziyan vermek
1469,reichen::V,,uzatmak
1470,schenken::V,,hediye etmek
1471,wiegen::V,,sallamak
1472,lassen::V,,-tırmak
1473,verlassen::V,,bırakmak
1474,verlassen::V,,terk etmek
1475,bewachen::V,,gözetmek
1476,verteidigen::V,,savunmak
1477,sich schlagen::V,,dövüşmek
1478,siegen::V,,yenmek
1479,belästigen::V,,rahatsız etmek
1480,täuschen::V,,aldatmak
1481,pflücken::V,,koparmak
1482,fassen::V,,tutmak
1483,fassen::V,,yakalamak
1484,hüten::V,,otlatmak
1485,treiben::V,,gütmek
1486,melken::V,,sağmak
1487,hacken::V,,yarmak
1488,reifen::V,,olgunlaşmak
1489,zubereiten::V,,hazırlamak
1490,backen::V,,pişirmek
1491,backen::V,,fırında pişirmek
1492,stricken::V,,örmek
1493,nähen::V,,dikmek
1494,spülen::V,,çalkamak
1495,kehren::V,,süpürmek
1496,kämmen::V,,taramak
1497,schmücken::V,,süslemek
1498,sich unterhalten::V,,sohbet etmek
1499,nennen::V,,adlandırmak
1500,bemerken::V,,farkına varmak
1501,begreifen::V,,anlamak
1502,begreifen::V,,kavramak
1503,zeichnen::V,,çizmek
1504,besitzen::V,,haiz olmak
1505,besitzen::V,,sahip olmak
1506,zahlen::V,,ödemek
