,Concept_ID,fa,kl
1390,hüten::V,چراندن,
1391,hüten::V,مراقبت کردن,
1392,treiben::V,راندن,
1393,anbinden::V,متصل کردن,qilerut
1394,anbinden::V,متصل کردن,qilersorpaa
1395,anbinden::V,متصل کردن,ungerlatserpaa
1396,füttern::V,غذا دادن,nerlerpaa
1397,melken::V,دوشیدن,
1398,hacken::V,خرد کردن,
1399,gießen::V,ریختن,imerterpaa
1400,reifen::V,رسیدن,
1401,zubereiten::V,طبخ کردن,
1402,zubereiten::V,آماده کردن,
1403,kochen::V,پختن,igavoq
1404,kochen::V,آشپزی کردن,igavoq
1405,backen::V,پختن,
1406,braten::V,سرخ کردن,siappaa
1407,umrühren::V,هم زدن,qeerlerpaa
1408,stricken::V,بافتن,
1409,nähen::V,دوختن,
1410,färben::V,رنگ زدن,misuppaa
1411,reinigen::V,پاک کردن,sanniarpaa
1412,reinigen::V,تمیز کردن,sanniarpaa
1413,waschen::V,شستن,asappaa
1414,abwischen::V,زدودن,saligarpaa
1415,abwischen::V,زدودن,saligartorpaa
1416,spülen::V,شستن,
1417,fegen::V,جارو کردن,sanngiarpaa
1418,kehren::V,جارو کردن,
1419,baden::V,شنا کردن,uffarpoq
1420,baden::V,حمام کردن,uffarpoq
1421,sich waschen::V,شستشو کردن,uffarpoq
1422,ausziehen::V,درآوردن,annoraajarpaa
1423,anziehen::V,پوشیدن,ativaa
1424,anziehen::V,پوشیدن,atitippaa
1425,sich anziehen::V,لباس پوشیدن,atisalersorpoq
1426,kämmen::V,شانه زدن,
1427,schmücken::V,زینت دادن,
1428,sagen::V,گفتن,oqarpoq
1429,sprechen::V,حرف زدن,oqaluttarpoq
1430,sprechen::V,صحبت کردن,oqaluttarpoq
1431,reden::V,حرف زدن,oqaluppoq
1432,reden::V,صحبت کردن,oqaluppoq
1433,sich unterhalten::V,گپ زدن,
1434,fragen::V,پرسیدن,aperaa
1435,fragen::V,سؤال کردن,aperaa
1436,bitten::V,خواهش کردن,aperaa
1437,bitten::V,خواهش کردن,qinnuigaa
1438,bitten::V,درخواست کردن,aperaa
1439,bitten::V,درخواست کردن,qinnuigaa
1440,erzählen::V,نقل کردن,oqaluttuaraa
1441,erzählen::V,حکایت کردن,oqaluttuaraa
1442,mitteilen::V,خبر دادن,oqalualaarpoq
1443,nennen::V,نامیدن,
1444,rufen::V,صدا کردن,qaaqquaa
1445,prahlen::V,پز آمدن,oqqartuvoq
1446,prahlen::V,پز آمدن,oqallortuvoq
1447,übersetzen::V,ترجمه کردن,ikaarpoq
1448,übersetzen::V,ترجمه کردن,nutserpaa
1449,denken::V,فکر کردن,isumaqarpoq
1450,glauben::V,باور کردن,upperaa
1451,glauben::V,باور کردن,isumaqarpoq
1452,glauben::V,عقیده داشتن,upperaa
1453,glauben::V,عقیده داشتن,isumaqarpoq
1454,bemerken::V,متوجه شدن,
1455,erkennen::V,شناختن,ilisaraa
1456,erkennen::V,تشخیص دادن,ilisaraa
1457,begreifen::V,فهمیدن,
1458,begreifen::V,درک کردن,
1459,verstehen::V,فهمیدن,paasivaa
1460,lernen::V,آموختن,ilinniarpoq
1461,lernen::V,یاد گرفتن,ilinniarpoq
1462,wissen::V,دانستن,nalunngilaa
1463,sich erinnern an::V,به یاد آوردن,eqqaavaa
1464,vergessen::V,فراموش کردن,puiorpaa
1465,messen::V,اندازه گرفتن,ussersarpaa
1466,zählen::V,شمردن,kisitsivoq
1467,rechnen::V,حساب کردن,kisitsivoq
1468,lesen::V,خواندن,atuarpoq
1469,malen::V,نقاشی کردن,qalipappaa
1470,zeichnen::V,کشیدن,
1471,zeichnen::V,رسم کردن,
1472,schreiben::V,نوشتن,allappoq
1473,besitzen::V,داشتن,
1474,kaufen::V,خریدن,pisiaraa
1475,kaufen::V,خرید کردن,pisiaraa
1476,verkaufen::V,فروختن,akigaa
1477,bezahlen::V,پرداختن,akilerpaa
1478,zahlen::V,پرداخت کردن,
1479,beherrschen::V,مسلط بودن,inappaa
1480,ertragen::V,تحمل کردن,ernertaaraa
