,Concept_ID,hi,is
1477,ergreifen::V,हाथ में लेना,grípa
1478,halten::V,धरना,rúma
1479,halten::V,धरना,halda
1480,halten::V,पकड़ना,rúma
1481,halten::V,पकड़ना,halda
1482,drücken::V,दबाना,þjá
1483,drücken::V,दबाना,þrýsta
1484,schieben::V,सरकाना,ýta
1485,schieben::V,खिसकाना,ýta
1486,kratzen::V,खुरचना,klóra
1487,kratzen::V,खुजलाना,klóra
1488,lecken::V,चाटना,sleikja
1489,beißen::V,काटना,bíta
1490,abreißen::V,तोड़ना,rífa af
1491,abreißen::V,तोड़ना,rífa frá
1492,abschneiden::V,काट करना,skera af
1493,abschneiden::V,काट करना,klippa af
1494,binden::V,बाँधना,binda
1495,stecken::V,खोंसना,stinga
1496,brechen::V,तोड़ना,brjóta
1497,klopfen::V,खटखटाना,berja
1498,klopfen::V,खटखटाना,klappa
1499,hauen::V,ठोकना,berja
1500,hauen::V,ठोकना,höggva
1501,kleben::V,चिपकाना,líma
1502,reiben::V,घिसना,núa
1503,reiben::V,रगड़ना,núa
1504,streichen::V,लगाना,smyrja
1505,schleifen::V,तेज़ करना,slípa
1506,schneiden::V,कतरना,skera
1507,schneiden::V,कतरना,klippa
1508,rütteln::V,झकझोरना,skaka
1509,schütteln::V,हिलाना,hrista
1510,schwenken::V,घुमाना,sveifla
1511,schütten::V,उँडेलना,hella
1512,füllen::V,भरना,fylla
1513,füllen::V,ठूसना,fylla
1514,einwickeln::V,लपेटना,vefja inn í
1515,tragen::V,ढोना,bera
1516,schleppen::V,घसीटना,draga
1517,ziehen::V,खींचना,toga
1518,ziehen::V,खींचना,draga
1519,aufbewahren::V,रखना,geyma
1520,werfen::V,फेंकना,kasta
1521,fangen::V,पकड़ना,grípa
1522,packen::V,पकड़ना,þrífa í
1523,verstecken::V,छिपाना,fela
1524,teilen::V,बाँटना,deila
1525,schicken::V,भेजना,senda
1526,bringen::V,लाना,færa
1527,bringen::V,लाना,flytja
1528,hinzufügen::V,जोड़ना,bæta við
1529,bekommen::V,पाना,hljóta
1530,bekommen::V,पाना,ná
1531,erhalten::V,पाना,fá
1532,erhalten::V,मिलना,fá
1533,nehmen::V,लेना,taka
1534,wählen::V,चुनना,velja
1535,auswählen::V,चुनना,velja úr
1536,bewahren::V,बनाए रखना,gæta
1537,bewahren::V,बनाए रखना,vernda
1538,behindern::V,रोकना,varna
1539,verderben::V,ख़राब करना,spilla
1540,beschädigen::V,नुक़सान पहुँचाना,skemma
1541,zerbrechen::V,तोड़ना,brjóta
1542,zerreißen::V,तोड़ना,rífa
1543,zerreißen::V,तोड़ना,rífa sundur
1544,zerstören::V,नष्ट करना,rífa niður
1545,zerstören::V,बरबाद करना,rífa niður
1546,verbrennen::V,जलाना,brenna
1547,geben::V,देना,gefa
1548,reichen::V,थमाना,rétta
1549,schenken::V,भेंट देना,gefa
1550,versprechen::V,वादा करना,lofa
1551,versprechen::V,वादा करना,heita
1552,wünschen::V,कामना करना,óska
1553,loben::V,तारीफ़ करना,lofa
1554,loben::V,तारीफ़ करना,hrósa
1555,küssen::V,चूमना,kyssa
1556,wiegen::V,झुलाना,rugga
1557,zudecken::V,ढकना,þekja
1558,zudecken::V,ढकना,breiða yfir
1559,wecken::V,जगाना,vekja
1560,zeigen::V,दिखाना,sýna
1561,führen::V,रास्ता दिखाना,leiða
1562,lehren::V,पढ़ाना,kenna
1563,unterrichten::V,सिखाना,fræða
1564,aufziehen::V,पालना,ala upp
1565,leiten::V,संचालन करना,stjórna
1566,antreiben::V,हड़बड़ाना,hvetja
1567,lassen::V,-आना,láta
1568,lassen::V,कराना,láta
1569,einladen::V,बुलाना,bjóða heim
1570,vereinigen::V,मिलाना,sameina
1571,vereinigen::V,संयुक्त करना,sameina
1572,besuchen::V,मिलना से,heimsækja
1573,besuchen::V,मिलने जाना से,heimsækja
1574,treffen::V,मिलना,hitta
1575,sich versammeln::V,इकट्ठा होना,safnast saman
1576,spielen::V,खेलना,leika sér
1577,singen::V,गाना,syngja
1578,tanzen::V,नाचना,dansa
1579,sich trennen::V,अलग होना,skiljast
1580,verlassen::V,छोड़ना,yfirgefa
1581,retten::V,बचाना,bjarga
1582,bewachen::V,आँख रखना पर,gæta
1583,bewachen::V,आँख रखना पर,hafa vörð á
1584,schützen::V,रक्षा करना,vernda
1585,verteidigen::V,रक्षा करना,verja
1586,sich schlagen::V,हाथापाई करना,slást
1587,sich schlagen::V,हाथापाई करना,berjast
1588,schießen::V,गोली मारना,skjóta
1589,siegen::V,जीतना,sigra
1590,siegen::V,विजय पाना,sigra
1591,ärgern::V,चिढ़ाना,ergja
1592,ärgern::V,चिढ़ाना,skaprauna
1593,schlagen::V,मारना,slá
1594,schlagen::V,मारना,lemja
1595,treten::V,ठोकर मारना,sparka
1596,stechen::V,भेदना,stinga
1597,stechen::V,भोंकना,stinga
1598,stoßen::V,धक्का देना,hrinda
1599,stoßen::V,झटका देना,hrinda
1600,stehlen::V,चोरी करना,stela
1601,stören::V,बुरा लगना,trufla
1602,belästigen::V,तंग करना,ónáða
1603,verbergen::V,लुकाना,leyna
1604,täuschen::V,धोखा देना,gabba
1605,täuschen::V,धोखा देना,blekkja
1606,betrügen::V,धोखा देना,svíkja
1607,betrügen::V,धोखा देना,blekkja
1608,töten::V,मारना,drepa
1609,töten::V,मार डालना,drepa
1610,wohnen::V,रहना,búa
1611,arbeiten::V,काम करना,vinna
1612,sammeln::V,जमा करना,safna
1613,pflücken::V,चुनना,tína
1614,pflücken::V,चुनना,reyta
1615,pflücken::V,तोड़ना,tína
1616,pflücken::V,तोड़ना,reyta
1617,jagen::V,आखेट करना,veiða
1618,jagen::V,शिकार करना,veiða
1619,fischen::V,मछली पकड़ना,fiska
1620,fassen::V,पकड़ना,veiða
1621,hüten::V,चराना,gæta
1622,hüten::V,चराना,vakta
1623,treiben::V,हाँकना,reka
1624,anbinden::V,बाँधना,binda við
1625,anbinden::V,बाँधना,binda fast
1626,füttern::V,खिलाना,fóðra
1627,melken::V,दुहना,mjólka
1628,hacken::V,काटना,höggva
1629,gießen::V,सींचना,hella
1630,reifen::V,पकना,þroskast
1631,zubereiten::V,पकाना,elda
1632,zubereiten::V,पकाना,tilbúa
1633,kochen::V,पकाना,sjóða
1634,kochen::V,राँधना,sjóða
1635,backen::V,पकाना,baka
1636,braten::V,तलना,steikja
1637,braten::V,भूनना,steikja
1638,umrühren::V,फेंटना,hræra í
1639,stricken::V,बुनना,prjóna
1640,nähen::V,सीना,sauma
1641,färben::V,रँगना,lita
1642,reinigen::V,साफ़ करना,hreinsa
1643,reinigen::V,शुद्ध करना,hreinsa
1644,waschen::V,धोना,þvo
1645,abwischen::V,पोंछ्ना,þerra
1646,spülen::V,माँजना,skola
1647,spülen::V,माँजना,þvo upp
1648,spülen::V,खँगालना,skola
1649,spülen::V,खँगालना,þvo upp
1650,fegen::V,बुहारना,sópa
1651,fegen::V,बुहारना,hreinsa
1652,kehren::V,झाड़ना,sópa
1653,baden::V,स्नान करना,baða sig
1654,sich waschen::V,नहाना,þvo sér
1655,sich waschen::V,हाथ-मुँह धोना,þvo sér
1656,ausziehen::V,उतारना,fara úr
1657,anziehen::V,पहनना,fara í
1658,sich anziehen::V,कपड़े पहनना,klæðast
1659,kämmen::V,कंघी करना,greiða
1660,schmücken::V,सजाना,prýða
1661,schmücken::V,सजाना,skreyta
1662,schmücken::V,सँवारना,prýða
1663,schmücken::V,सँवारना,skreyta
1664,sagen::V,कहना,segja
1665,sagen::V,बताना,segja
1666,sprechen::V,बोलना,tala
1667,reden::V,बोलना,ræða
1668,reden::V,बात करना,ræða
1669,sich unterhalten::V,बात करना,spjalla
1670,sich unterhalten::V,बात करना,ræðast við
1671,sich unterhalten::V,बातचीत करना,spjalla
1672,sich unterhalten::V,बातचीत करना,ræðast við
1673,fragen::V,पूछ्ना,spyrja
1674,fragen::V,प्रश्न करना,spyrja
1675,bitten::V,माँगना से,biðja
1676,erzählen::V,बताना,segja frá
1677,mitteilen::V,ख़बर देना,tilkynna
1678,mitteilen::V,सूचना देना,tilkynna
1679,nennen::V,नाम देना,nefna
1680,rufen::V,बुलाना,kalla
1681,prahlen::V,शेख़ी बघारना,gorta
1682,übersetzen::V,अनुवाद करना,þýða
1683,denken::V,सोचना,hugsa
1684,glauben::V,विश्वास करना,trúa
1685,bemerken::V,ध्यान देना पर,taka eftir
1686,erkennen::V,पहचानना,þekkja
1687,begreifen::V,समझना,skilja
1688,verstehen::V,सुनना,skilja
1689,lernen::V,पढ़ना,læra
1690,wissen::V,जानना,vita
1691,wissen::V,मालूम होना,vita
1692,sich erinnern an::V,याद करना,minnast
1693,vergessen::V,भूलना,gleyma
1694,vergessen::V,बिसारना,gleyma
1695,messen::V,नापना,mæla
1696,zählen::V,गिनना,telja
1697,rechnen::V,गणना करना,reikna
1698,rechnen::V,हिसाब करना,reikna
1699,lesen::V,पढ़ना,lesa
1700,malen::V,कींचना,mála
1701,zeichnen::V,चित्र कींचना,teikna
1702,schreiben::V,लिखना,skrifa
1703,besitzen::V,मालिक होना,hafa
1704,besitzen::V,स्वामी होना,hafa
1705,kaufen::V,ख़रीदना,kaupa
1706,verkaufen::V,बेचना,selja
1707,bezahlen::V,चुकाना,borga
1708,bezahlen::V,अदा करना,borga
1709,zahlen::V,अदा करना,borga
1710,beherrschen::V,शासन करना पर,hafa á valdi sínu
1711,ertragen::V,सहना,þola
