,Concept_ID,lv,lbe
1443,kräftig::A,вынйӧра,гужсса
1444,kräftig::A,spēcīgs,гужсса
1445,stark::A,ён,кьянкьасса
1446,stark::A,вына,кьянкьасса
1447,stark::A,stiprs,кьянкьасса
1448,schwach::A,жеб,заэвсса
1449,schwach::A,vājš,заэвсса
1450,fett::A,госа,бучсса
1451,fett::A,brangs,бучсса
1452,schlank::A,веськыд,бювхъусса
1453,schlank::A,slaids,бювхъусса
1454,hübsch::A,мича,янусса
1455,hübsch::A,лӧсьыд,янусса
1456,hübsch::A,glīts,янусса
1457,böse::A,лёк,оьсса
1458,böse::A,ļauns,оьсса
1459,böse::A,negants,оьсса
1460,dumm::A,йӧй,ахӏмакьсса
1461,dumm::A,вежӧртӧм,ахӏмакьсса
1462,dumm::A,stulbs,ахӏмакьсса
1463,dumm::A,muļķīgs,ахӏмакьсса
1464,faul::A,дыш,танмалсса
1465,faul::A,дыш,курчӏилсса
1466,faul::A,slinks,танмалсса
1467,faul::A,slinks,курчӏилсса
1468,fleißig::A,зільысь,хӏарачат бусса
1469,fleißig::A,čakls,хӏарачат бусса
1470,fleißig::A,cītīgs,хӏарачат бусса
1471,geizig::A,топыд,янттарцӏансса
1472,geizig::A,skops,янттарцӏансса
1473,geizig::A,sīksts,янттарцӏансса
1474,klug::A,юра,аькьлу бусса
1475,klug::A,вежӧра,аькьлу бусса
1476,klug::A,gudrs,аькьлу бусса
1477,geschickt::A,кипода,паргалсса
1478,geschickt::A,кужысь,паргалсса
1479,geschickt::A,manīgs,паргалсса
1480,lieb::A,муса,аьзизсса
1481,lieb::A,мича,аьзизсса
1482,lieb::A,лӧсьыд,аьзизсса
1483,lieb::A,mīļš,аьзизсса
1484,lustig::A,кыпыд,тяхъасса
1485,lustig::A,jautrs,тяхъасса
1486,sanft::A,мелі,иминсса
1487,sanft::A,liegs,иминсса
1488,hungrig::A,тшыг,ккашилсса
1489,hungrig::A,izsalcis,ккашилсса
1490,krank::A,висьысь,къашавайсса
1491,krank::A,slims,къашавайсса
1492,nackt::A,пасьтӧм,кӏачӏасса
1493,nackt::A,pliks,кӏачӏасса
1494,traurig::A,гажтӧм,пашмансса
1495,traurig::A,bēdīgs,пашмансса
1496,traurig::A,skumīgs,пашмансса
1497,lebendig::A,ловъя,уттавасса
1498,lebendig::A,dzīvs,уттавасса
1499,gut::A,бур,ххуйсса
1500,gut::A,labs,ххуйсса
1501,schlecht::A,лёк,оьккисса
1502,schlecht::A,омӧль,оьккисса
1503,schlecht::A,slikts,оьккисса
1504,richtig::A,инӧд,саргъунсса
1505,richtig::A,riktīgs,саргъунсса
1506,schlimm::A,омӧль,оьккисса
1507,schlimm::A,туйтӧм,оьккисса
1508,schlimm::A,nelāgs,оьккисса
1509,schlimm::A,nejauks,оьккисса
1510,wahr::A,абу ылӧг,хӏакьсса
1511,wahr::A,īsts,хӏакьсса
1512,wahr::A,patiess,хӏакьсса
1513,alt::A,важ,кугьнасса
1514,alt::A,sens,кугьнасса
1515,alt::A,vęcs,кугьнасса
1516,neu::A,выль,цӏусса
1517,neu::A,jauns,цӏусса
1518,ehemalig::A,вӧвлӧм,хъхъичӏвасса
1519,ehemalig::A,bijušais,хъхъичӏвасса
1520,alt[Lebewesen]::A,пӧрысь,агьилсса
1521,alt[Lebewesen]::A,vecs,агьилсса
1522,jung::A,том,чӏавасса
1523,jung::A,том,жагьилсса
1524,jung::A,jauns,чӏавасса
1525,jung::A,jauns,жагьилсса
1526,arm::A,гӧль,мискинсса
1527,arm::A,nabags,мискинсса
1528,reich::A,озыр,авадансса
1529,reich::A,bagāts,авадансса
1530,bekannt::A,тӧдса,дусъсса
1531,bekannt::A,zināms,дусъсса
1532,bekannt::A,pazīstams,дусъсса
1533,berühmt::A,нималан,машгьурсса
1534,berühmt::A,кывсян,машгьурсса
1535,berühmt::A,slavens,машгьурсса
1536,fremd::A,йӧз,чил
1537,fremd::A,svešs,чил
1538,verschieden::A,абу ӧткодь,личӏи-личӏисса
1539,verschieden::A,разнӧй,личӏи-личӏисса
1540,verschieden::A,dažāds,личӏи-личӏисса
1541,nah::A,матыс,гъансса
1542,nah::A,tuvs,гъансса
1543,fern::A,ылі,архсса
1544,fern::A,tāls,архсса
1545,linker::A,шуйга,кияхсса
1546,linker::A,шуйга,кюччахсса
1547,linker::A,kreisais,кияхсса
1548,linker::A,kreisais,кюччахсса
1549,rechter::A,веськыд,урчӏахсса
1550,rechter::A,labais,урчӏахсса
1551,anderer::A,мукӧд,цамур
1552,anderer::A,otrs,цамур
1553,erster::A,медводдза,цалчинмур
1554,erster::A,медводдза,цалчиннсса
1555,erster::A,pirmais,цалчинмур
1556,erster::A,pirmais,цалчиннсса
1557,zweiter::A,мӧд,кӏилчиимур
1558,zweiter::A,otrais,кӏилчиимур
1559,dritter::A,коймӧд,шамулчинмур
1560,dritter::A,trešais,шамулчинмур
1561,letzter::A,бӧръя,махъва-махъмур
1562,letzter::A,beidzamais,махъва-махъмур
1563,allein::ADV,ӧтка,ялгъузну
1564,allein::ADV,viens pats,ялгъузну
1565,auf einmal::ADV,ӧтпырйӧ,
1566,auf einmal::ADV,reizē,
1567,zusammen::ADV,тшӧтш,цачӏу
1568,zusammen::ADV,тшӧтш,архӏал
1569,zusammen::ADV,kopā,цачӏу
1570,zusammen::ADV,kopā,архӏал
1571,zusammen::ADV,vienviet,цачӏу
1572,zusammen::ADV,vienviet,архӏал
1573,lange::ADV,дыр,батӏи къабуклай
1574,lange::ADV,дыр,хъунмасса хӏаллай
1575,lange::ADV,ilgi,батӏи къабуклай
1576,lange::ADV,ilgi,хъунмасса хӏаллай
1577,plötzlich::ADV,друг,цакуну
1578,plötzlich::ADV,pēkšņi,цакуну
1579,sofort::ADV,дзик пыр,мугьлат бакъа
1580,sofort::ADV,tūlīt,мугьлат бакъа
1581,später::ADV,сэсся,махъ
1582,später::ADV,vēlāk,махъ
1583,jetzt::ADV,ӧні,утти
1584,jetzt::ADV,ӧні,цӏана
1585,jetzt::ADV,tagad,утти
1586,jetzt::ADV,tagad,цӏана
1587,heute::ADV,талун,хӏакьину
1588,heute::ADV,šodien,хӏакьину
1589,morgen::ADV,аски,гьуит
1590,morgen::ADV,аски,гьунттий
1591,morgen::ADV,rīt,гьуит
1592,morgen::ADV,rīt,гьунттий
1593,bald::ADV,регыд,
1594,bald::ADV,drīz,
1595,dann::ADV,бӧрын,яла
1596,dann::ADV,бӧрти,яла
1597,dann::ADV,tad,яла
1598,gestern::ADV,тӧнлун,лахьхьу
1599,gestern::ADV,vakar,лахьхьу
1600,einst::ADV,ӧтчыд,
1601,einst::ADV,ӧтпыр,
1602,einst::ADV,citreiz,
1603,damals::ADV,сэки,та чӏумал
1604,damals::ADV,toreiz,та чӏумал
1605,danach::ADV,сэсся,яла
1606,danach::ADV,pēc tam,яла
1607,vorher::ADV,войдӧр,хьхьнчӏ
1608,vorher::ADV,войдӧр,хьхьичӏва
1609,vorher::ADV,iepriekš,хьхьнчӏ
1610,vorher::ADV,iepriekš,хьхьичӏва
1611,vorher::ADV,pirms tam,хьхьнчӏ
1612,vorher::ADV,pirms tam,хьхьичӏва
1613,zuerst::ADV,войдӧр,бакӏрай
1614,zuerst::ADV,войдӧр,цӏу бутӏуй
1615,zuerst::ADV,vis'pirms,бакӏрай
1616,zuerst::ADV,vis'pirms,цӏу бутӏуй
1617,einmal::ADV,ӧтчыдысь,цал
1618,einmal::ADV,reiz,цал
1619,einmal::ADV,vienreiz,цал
1620,manchmal::ADV,корсюрӧ,ваксса-таксса
1621,manchmal::ADV,dažkārt,ваксса-таксса
1622,oft::ADV,тшӧкыда,чӏявуну
1623,oft::ADV,bieži,чӏявуну
1624,immer::ADV,век,мудан
1625,immer::ADV,век,даиман
1626,immer::ADV,allaž,мудан
1627,immer::ADV,allaž,даиман
1628,immer::ADV,vien'mēr,мудан
1629,immer::ADV,vien'mēr,даиман
1630,niemals::ADV,оз некор,тачӏав
1631,niemals::ADV,nemūžam,тачӏав
1632,hier::ADV,со,шикку
1633,hier::ADV,тонӧ,шикку
1634,hier::ADV,te,шикку
1635,hier::ADV,šeit,шикку
1636,hierhin::ADV,татчӧ,шиккун
1637,hierhin::ADV,талань,шиккун
1638,hierhin::ADV,šurp,шиккун
1639,hierhin::ADV,uz šejieni,шиккун
1640,von hier::ADV,тасянь,шичча
1641,von hier::ADV,no šejienes,шичча
1642,dort::ADV,сэні,гикку
1643,dort::ADV,tur,гикку
1644,dorthin::ADV,сэтчӧ,тиккун
1645,dorthin::ADV,turp,тиккун
1646,dorthin::ADV,uz turieni,тиккун
1647,geradeaus::ADV,веськыда,тӏайланм
1648,geradeaus::ADV,taisni uz priekšu,тӏайланм
1649,vorwärts::ADV,водзӧ,хьхьичӏунмай
1650,vorwärts::ADV,uz priekšu,хьхьичӏунмай
1651,rückwärts::ADV,бӧрӧ,махъа-хьхьичӏунмай
1652,rückwärts::ADV,atmuguriski,махъа-хьхьичӏунмай
1653,zurück::ADV,бӧр,махъунмай
1654,zurück::ADV,atpakāļ,махъунмай
1655,unten::ADV,улын,лув
1656,unten::ADV,уліын,лув
1657,unten::ADV,lejā,лув
1658,unten::ADV,apakšā,лув
1659,hinab::ADV,улӧ,бакӏ-ялавай
1660,hinab::ADV,улӧ,бакӏъялавай
1661,hinab::ADV,увлан,бакӏ-ялавай
1662,hinab::ADV,увлан,бакӏъялавай
1663,hinab::ADV,uz leju,бакӏ-ялавай
1664,hinab::ADV,uz leju,бакӏъялавай
1665,oben::ADV,вылын,ялув
1666,oben::ADV,выліын,ялув
1667,oben::ADV,virsū,ялув
1668,hinauf::ADV,выліӧ,лавай
1669,hinauf::ADV,augšā,лавай
1670,hinauf::ADV,uz augšu,лавай
1671,überall::ADV,быдлаын,гьариий
1672,überall::ADV,быдлаын,хьу-хьуний
1673,überall::ADV,быдлаын,гьарца кӏанай
1674,überall::ADV,visur,гьариий
1675,überall::ADV,visur,хьу-хьуний
1676,überall::ADV,visur,гьарца кӏанай
1677,nicht::ADV,oз,къа-
1678,nicht::ADV,ne,къа-
1679,ein wenig::ADV,неуна,чанни
1680,ein wenig::ADV,неуна,ца чансса
1681,ein wenig::ADV,drusku,чанни
1682,ein wenig::ADV,drusku,ца чансса
1683,kaum::ADV,мырдэм,дахьа
1684,kaum::ADV,diezin vai,дахьа
1685,sehr::ADV,зэв,оьну
1686,sehr::ADV,зэв,гужну
1687,sehr::ADV,зэв,хъинну
1688,sehr::ADV,ļoti,оьну
1689,sehr::ADV,ļoti,гужну
1690,sehr::ADV,ļoti,хъинну
1691,sehr::ADV,gaužām,оьну
1692,sehr::ADV,gaužām,гужну
1693,sehr::ADV,gaužām,хъинну
1694,so::ADV,тадз,укукн
1695,so::ADV,сідз,укукн
1696,so::ADV,tā,укукн
1697,so::ADV,tik,укукн
1698,noch::ADV,на,гьала
1699,noch::ADV,на,уттигу
1700,noch::ADV,на,цакьинва
1701,noch::ADV,на,ттигу-шилагу
1702,noch::ADV,нӧшта,гьала
1703,noch::ADV,нӧшта,уттигу
1704,noch::ADV,нӧшта,цакьинва
1705,noch::ADV,нӧшта,ттигу-шилагу
1706,noch::ADV,vēl,гьала
1707,noch::ADV,vēl,уттигу
1708,noch::ADV,vēl,цакьинва
1709,noch::ADV,vēl,ттигу-шилагу
1710,nur::ADV,куш,анжагь
1711,nur::ADV,сӧмын,анжагь
1712,nur::ADV,vien,анжагь
1713,nur::ADV,tikai,анжагь
1714,schon::ADV,нин,
1715,schon::ADV,jau,
1716,wieder::ADV,бара,цӏуницӏа
1717,wieder::ADV,atkal,цӏуницӏа
1718,vergebens::ADV,весьшӧрӧ,аьдада
1719,vergebens::ADV,весьшӧрӧ,нахӏакь
1720,vergebens::ADV,velti,аьдада
1721,vergebens::ADV,velti,нахӏакь
1722,vor::PRP,водзын,хьхьичӏ
1723,vor::PRP,priekš,хьхьичӏ
1724,hinter::PRP,бӧрнын,махъ
1725,hinter::PRP,aiz,махъ
1726,unter::PRP,улын,лув
1727,unter::PRP,zem,лув
1728,durch::PRP,пыр,-х
1729,durch::PRP,пырыс,-х
1730,durch::PRP,caur,-х
1731,durch::PRP,cauri,-х
1732,neben::PRP,бердын,чӏарав
1733,neben::PRP,līdzās,чӏарав
1734,zwischen::PRP,костын,дянив
1735,zwischen::PRP,starp,дянив
1736,wegen::PRP,вӧсна,цӏаний
1737,wegen::PRP,pēc,цӏаний
1738,dies::PRN,тайӧ,ва
1739,dies::PRN,šis,ва
1740,das::PRN,ciйö,та
1741,das::PRN,ciйö,кӏа
1742,das::PRN,ciйö,га
1743,das::PRN,tas,та
1744,das::PRN,tas,кӏа
1745,das::PRN,tas,га
1746,alles::PRN,став,щала
1747,alles::PRN,viss,щала
1748,ich::PRN,ме,на
1749,ich::PRN,es,на
1750,du::PRN,тэ,ина
1751,du::PRN,tu,ина
1752,er::PRN,сійӧ,му
1753,er::PRN,viņš,му
1754,wir::PRN,ми,жу
1755,wir::PRN,mēs,жу
1756,ihr::PRN,тi,зу
1757,ihr::PRN,jūs,зу
1758,sie::PRN,найö,
1759,sie::PRN,viņi,
1760,sie::PRN,viņas,
1761,was::FPRN,мый,ци
1762,was::FPRN,kas,ци
1763,wer::FPRN,код,цу
1764,wer::FPRN,kas,цу
1765,wo::FADV,кыті,чув
1766,wo::FADV,kur,чув
1767,wohin::FADV,кытчӧ,чун
1768,wohin::FADV,kurp,чун
1769,wohin::FADV,uz kurieni,чун
1770,wie::FADV,кыдзи,цукун
1771,wie::FADV,kā,цукун
1772,warum::FADV,мыйла,цан
1773,warum::FADV,kāpēc,цан
1774,wieviel::FNUM,кымын,циксса
1775,wieviel::FNUM,cik,циксса
1776,eins::NUM,ӧтик,ца
1777,eins::NUM,viens,ца
1778,zwei::NUM,кык,кӏива
1779,zwei::NUM,divi,кӏива
1780,drei::NUM,куим,шамма
1781,drei::NUM,trīs,шамма
1782,vier::NUM,нель,мукьа
1783,vier::NUM,нель,мукьва
1784,vier::NUM,četri,мукьа
1785,vier::NUM,četri,мукьва
1786,fünf::NUM,вит,ххюва
1787,fünf::NUM,pieci,ххюва
1788,sechs::NUM,квайт,ряхва
1789,sechs::NUM,seši,ряхва
1790,sieben::NUM,сизим,арула
1791,sieben::NUM,septiņi,арула
1792,acht::NUM,кӧкъямыс,мяйва
1793,acht::NUM,astoņi,мяйва
1794,neun::NUM,ӧкмыс,урчӏва
1795,neun::NUM,deviņi,урчӏва
1796,zehn::NUM,дас,ацӏва
1797,zehn::NUM,desmit,ацӏва
1798,elf::NUM,дас ӧтик,ацӏния цава
1799,elf::NUM,vienpadsmit,ацӏния цава
1800,zwölf::NUM,дас кык,ацӏиия кӏива
1801,zwölf::NUM,divpadsmit,ацӏиия кӏива
1802,zwanzig::NUM,кызь,кьува
1803,zwanzig::NUM,divdesmit,кьува
1804,dreißig::NUM,комын,зувира
1805,dreißig::NUM,trīsdesmit,зувира
1806,vierzig::NUM,нелямын,мукьцӏала
1807,vierzig::NUM,četrdesmit,мукьцӏала
1808,fünfzig::NUM,ветымын,ххюцӏала
1809,fünfzig::NUM,piecdesmit,ххюцӏала
1810,sechzig::NUM,квайтымын,ряхцӏала
1811,sechzig::NUM,sešdesmit,ряхцӏала
1812,siebzig::NUM,сизимдас,
1813,siebzig::NUM,septiņdesmit,
1814,achtzig::NUM,кӧкъямысдас,мяйцӏала
1815,achtzig::NUM,astoņdesmit,мяйцӏала
1816,neunzig::NUM,ӧкмысдас,урчӏцӏала
1817,neunzig::NUM,deviņdesmit,урчӏцӏала
1818,hundert::NUM,сё,ттурш
1819,hundert::NUM,сё,ттуршва
1820,hundert::NUM,simt,ттурш
1821,hundert::NUM,simt,ттуршва
1822,tausend::NUM,сюрс,азарва
1823,tausend::NUM,tūkstoš,азарва
1824,und::CNJ,и,-гу
1825,und::CNJ,un,-гу
1826,oder::CNJ,либӧ,я
1827,oder::CNJ,либӧ,ягу
1828,oder::CNJ,jeb,я
1829,oder::CNJ,jeb,ягу
1830,stehen::V,сулавны,ацӏан
1831,stehen::V,stāvēt,ацӏан
1832,sitzen::V,пукавны,щяивкӏун икӏан
1833,sitzen::V,sēdēt,щяивкӏун икӏан
1834,liegen::V,куйлыны,утту нвхьуну икӏан
1835,liegen::V,gulēt,утту нвхьуну икӏан
1836,hängen::V,ӧшавны,зурчӏай тӏун
1837,hängen::V,karāties,зурчӏай тӏун
1838,werden::V,лоны,хьун
1839,werden::V,tapt,хьун
1840,passieren::V,лоны,хьун
1841,passieren::V,notikt,хьун
1842,beginnen::V,кутчысьны,дайдишин
1843,beginnen::V,кутчысьны,дайдирхьуну дикӏан
1844,beginnen::V,кутны,дайдишин
1845,beginnen::V,кутны,дайдирхьуну дикӏан
1846,beginnen::V,sākties,дайдишин
1847,beginnen::V,sākties,дайдирхьуну дикӏан
1848,enden::V,помасьны,къуртал дан
1849,enden::V,beigties,къуртал дан
1850,wechseln::V,вежсьыны,даххана хьун
1851,wechseln::V,вежсьыны,даххана дуллан
1852,wechseln::V,mainīties,даххана хьун
1853,wechseln::V,mainīties,даххана дуллан
1854,aufgehen[Sonne]::V,петны,буклай бур
1855,aufgehen[Sonne]::V,lēkt,буклай бур
1856,aufgehen[Sonne]::V,uzlēkt,буклай бур
1857,untergehen[Sonne]::V,пуксьыны,лаглай бур
1858,untergehen[Sonne]::V,noiet,лаглай бур
1859,untergehen[Sonne]::V,rietēt,лаглай бур
1860,scheinen[Sonne]::V,югъявны,битан
1861,scheinen[Sonne]::V,югъявны,чани буллан
1862,scheinen[Sonne]::V,югвидзны,битан
1863,scheinen[Sonne]::V,югвидзны,чани буллан
1864,scheinen[Sonne]::V,spīdēt,битан
1865,scheinen[Sonne]::V,spīdēt,чани буллан
1866,donnern::V,гымавны,тӏий бур
1867,donnern::V,dārdēt,тӏий бур
1868,wehen::V,пӧльтны,бишлай бур
1869,wehen::V,pūst,бишлай бур
1870,strömen::V,киссьыны,экьинан
1871,strömen::V,līt,экьинан
1872,strömen::V,plūst,экьинан
1873,fließen::V,визувтны,экьинан
1874,fließen::V,tecēt,экьинан
1875,sich drehen::V,бергавны,гьанан
1876,sich drehen::V,grozīties,гьанан
1877,schwanken::V,легны,хъюлчу тӏун
1878,schwanken::V,легны,хӏуркку тӏун
1879,schwanken::V,лайкъявны,хъюлчу тӏун
1880,schwanken::V,лайкъявны,хӏуркку тӏун
1881,schwanken::V,līgoties,хъюлчу тӏун
1882,schwanken::V,līgoties,хӏуркку тӏун
1883,schwanken::V,grīļoties,хъюлчу тӏун
1884,schwanken::V,grīļoties,хӏуркку тӏун
1885,schwingen::V,лайкъявны,хъюлчай тӏун
1886,schwingen::V,лайкъявны,хъюлчу тӏун
1887,schwingen::V,люллявны,хъюлчай тӏун
1888,schwingen::V,люллявны,хъюлчу тӏун
1889,schwingen::V,vēzēties,хъюлчай тӏун
1890,schwingen::V,vēzēties,хъюлчу тӏун
1891,fallen::V,усьны,багьлан
1892,fallen::V,krist,багьлан
1893,brennen::V,сотчыны,ччучлан
1894,brennen::V,degt,ччучлан
1895,rauchen::V,тшынӧдны,пуркӏу тӏун
1896,rauchen::V,dūmot,пуркӏу тӏун
1897,regnen::V,зэрны,лачӏун
1898,regnen::V,зэрны,лачIлай дур
1899,regnen::V,līt,лачӏун
1900,regnen::V,līt,лачIлай дур
1901,gefrieren::V,кынмыны,микӏ лачӏун
1902,gefrieren::V,sasalt,микӏ лачӏун
1903,tauen::V,сывны,баслан
1904,tauen::V,kust,баслан
1905,schmelzen::V,сывны,баслан
1906,schmelzen::V,kust,баслан
1907,schmelzen::V,nokust,баслан
1908,trocknen::V,косьмыны,кьакьан
1909,trocknen::V,žūt,кьакьан
1910,trocknen::V,kaltēties,кьакьан
1911,sieden::V,пуны,щаран
1912,sieden::V,virt,щаран
1913,sieden::V,vārīties,щаран
1914,faulen::V,сісьмыны,аьллан
1915,faulen::V,pūt,аьллан
1916,faulen::V,trudēt,аьллан
1917,verfaulen::V,сісьмыны,аьллан
1918,verfaulen::V,сісьмыны,аьян
1919,verfaulen::V,sapūt,аьллан
1920,verfaulen::V,sapūt,аьян
1921,verfaulen::V,satrūdēt,аьллан
1922,verfaulen::V,satrūdēt,аьян
1923,reißen::V,орны,ххя дукан
1924,reißen::V,plīst,ххя дукан
1925,reißen::V,satrūkt,ххя дукан
1926,versinken::V,вӧйны,оькьлан
1927,versinken::V,вӧйны,оькьан
1928,versinken::V,grimt,оькьлан
1929,versinken::V,grimt,оькьан
1930,versinken::V,nogrimt,оькьлан
1931,versinken::V,nogrimt,оькьан
1932,vergehen::V,кольны,лялиян
1933,vergehen::V,ордйыны,лялиян
1934,vergehen::V,paiet,лялиян
1935,erscheinen::V,петкӧдчыны,буккан
1936,erscheinen::V,петкӧдчыны,загьир хьун
1937,erscheinen::V,parādīties,буккан
1938,erscheinen::V,parādīties,загьир хьун
1939,verschwinden::V,бырны,бат хьун
1940,verschwinden::V,бырны,акъа хьун
1941,verschwinden::V,nozust,бат хьун
1942,verschwinden::V,nozust,акъа хьун
1943,sinken::V,вӧйны,чахь учин
1944,sinken::V,kristies,чахь учин
1945,abnehmen::V,чинны,чан хьун
1946,abnehmen::V,чинны,ссуссукьу хьун
1947,abnehmen::V,noplakt,чан хьун
1948,abnehmen::V,noplakt,ссуссукьу хьун
1949,abnehmen::V,mazināties,чан хьун
1950,abnehmen::V,mazināties,ссуссукьу хьун
1951,zunehmen::V,содны,гьарза хьун
1952,zunehmen::V,ыдждыны,гьарза хьун
1953,zunehmen::V,pieaugt,гьарза хьун
1954,zunehmen::V,pieņemties,гьарза хьун
1955,steigen::V,лыбны,гьаз хьун
1956,steigen::V,kāpt,гьаз хьун
1957,wachsen::V,быдмыны,ххяххан
1958,wachsen::V,augt,ххяххан
1959,glänzen::V,югъявны,цӏай буккан
1960,glänzen::V,дзирдавны,цӏай буккан
1961,glänzen::V,zaigot,цӏай буккан
1962,glänzen::V,laistīties,цӏай буккан
1963,funkeln::V,югъявны,цӏай-цӏай тӏун
1964,funkeln::V,дзирдавны,цӏай-цӏай тӏун
1965,funkeln::V,mirdzēt,цӏай-цӏай тӏун
1966,funkeln::V,dzirkstēt,цӏай-цӏай тӏун
1967,lärmen::V,жувгыны,чӏу буллан
1968,lärmen::V,жувгыны,аьлагъужа буллан
1969,lärmen::V,ыугыны,чӏу буллан
1970,lärmen::V,ыугыны,аьлагъужа буллан
1971,lärmen::V,шумитны,чӏу буллан
1972,lärmen::V,шумитны,аьлагъужа буллан
1973,lärmen::V,ālēties,чӏу буллан
1974,lärmen::V,ālēties,аьлагъужа буллан
1975,lärmen::V,trokšņot,чӏу буллан
1976,lärmen::V,trokšņot,аьлагъужа буллан
1977,läuten::V,жургыны,занг ришлан
1978,läuten::V,жургыны,занг дуллан
1979,läuten::V,zvanīt,занг ришлан
1980,läuten::V,zvanīt,занг дуллан
1981,klingeln::V,звӧнитны,занг ришлан
1982,klingeln::V,звӧнитны,занг дуллан
1983,klingeln::V,zvanīt,занг ришлан
1984,klingeln::V,zvanīt,занг дуллан
1985,klirren::V,гольскöдчыны,
1986,klirren::V,tinkšķēt,
1987,klirren::V,džinkstēt,
1988,brausen::V,буавны,никъащилан
1989,brausen::V,krākt,никъащилан
1990,brausen::V,brāzmot,никъащилан
1991,rauschen::V,кышакывны,щурщур тӏун
1992,rauschen::V,šalkt,щурщур тӏун
1993,klingen::V,шыавны,чӏу буклан
1994,klingen::V,юргыны,чӏу буклан
1995,klingen::V,skanēt,чӏу буклан
1996,klingen::V,izklausīties,чӏу буклан
1997,bellen::V,увтны,хӏап тӏун
1998,bellen::V,riet,хӏап тӏун
1999,heulen::V,омлявны,
2000,heulen::V,вурзавны,
2001,heulen::V,kaukt,
2002,heulen::V,gaudot,
2003,blasen::V,пӧльтны,уф тӏун
2004,blasen::V,pūst,уф тӏун
2005,pfeifen::V,шутьлявны,щютӏа тӏун
2006,pfeifen::V,svilpt,щютӏа тӏун
2007,pfeifen::V,svilpot,щютӏа тӏун
2008,schreien::V,горзыны,чӏу бан
2009,schreien::V,brēkt,чӏу бан
2010,schreien::V,kliegt,чӏу бан
2011,stöhnen::V,ымзыны,угь-къак тӏун
2012,stöhnen::V,vaidēt,угь-къак тӏун
2013,zittern::V,тіравны,зурзу чин
2014,zittern::V,тіравны,зурзу тӏун
2015,zittern::V,drebēt,зурзу чин
2016,zittern::V,drebēt,зурзу тӏун
2017,leben::V,овны,ялапар хъанан
2018,leben::V,dzīvot,ялапар хъанан
2019,geboren werden::V,чужны,ан
2020,geboren werden::V,dzimt,ан
2021,atmen::V,кашкыны,ссихӏ ласлан
2022,atmen::V,кашкыны,ссихӏ бигьлан
2023,atmen::V,пошиктыны,ссихӏ ласлан
2024,atmen::V,пошиктыны,ссихӏ бигьлан
2025,atmen::V,elpot,ссихӏ ласлан
2026,atmen::V,elpot,ссихӏ бигьлан
2027,trinken::V,юны,хӏачӏан
2028,trinken::V,юны,хӏачӏлан
2029,trinken::V,dzert,хӏачӏан
2030,trinken::V,dzert,хӏачӏлан
2031,essen::V,сёйны,канан
2032,essen::V,ēst,канан
2033,schlucken::V,ньылавны,кьюлтӏа тӏун
2034,schlucken::V,rīt,кьюлтӏа тӏун
2035,müde werden::V,мудзны,аьхчӏин
2036,müde werden::V,nokust,аьхчӏин
2037,einschlafen::V,ланьтны,шанан икӏан
2038,einschlafen::V,унмовсьны,шанан икӏан
2039,einschlafen::V,iemigt,шанан икӏан
2040,einschlafen::V,aizmigt,шанан икӏан
2041,schlafen::V,узьны,шанан
2042,schlafen::V,gulēt,шанан
2043,aufwachen::V,садьмыны,чантӏ учин
2044,aufwachen::V,mosties,чантӏ учин
2045,aufstehen::V,чеччыны,бизан
2046,aufstehen::V,celties,бизан
2047,sich erholen::V,шойччыны,бигьалаган
2048,sich erholen::V,atžirgt,бигьалаган
2049,sich erholen::V,atpūsties,бигьалаган
2050,krank werden::V,висьмыны,къашай хьун
2051,krank werden::V,sasirgt,къашай хьун
2052,krank sein::V,висьны,къашай хъанан
2053,krank sein::V,висьны,къашавай икӏан
2054,krank sein::V,slimot,къашай хъанан
2055,krank sein::V,slimot,къашавай икӏан
2056,schmerzen::V,висьны,цӏун
2057,schmerzen::V,sāpēt,цӏун
2058,schmerzen::V,smelgt,цӏун
2059,husten::V,кызны,хъугьу чин
2060,husten::V,кызны,хъугьу тӏун
2061,husten::V,klepot,хъугьу чин
2062,husten::V,klepot,хъугьу тӏун
2063,genesen::V,бурдны,хъин хьун
2064,genesen::V,бурдны,сагъ лаган
2065,genesen::V,veseļoties,хъин хьун
2066,genesen::V,veseļoties,сагъ лаган
2067,sterben::V,кувны,ивчӏан
2068,sterben::V,mirt,ивчӏан
2069,sterben::V,nomirt,ивчӏан
2070,umkommen::V,кувны,лиллан
2071,umkommen::V,кувны,литӏлан
2072,umkommen::V,кувны,ажал биян
2073,umkommen::V,кувны,личӏи хьун
2074,umkommen::V,кувны,иакьлу хьун
2075,umkommen::V,кувны,ахир жан хъанан
2076,umkommen::V,кувны,рухӏирачӏа икӏан
2077,umkommen::V,apsprāgt,лиллан
2078,umkommen::V,apsprāgt,литӏлан
2079,umkommen::V,apsprāgt,ажал биян
2080,umkommen::V,apsprāgt,личӏи хьун
2081,umkommen::V,apsprāgt,иакьлу хьун
2082,umkommen::V,apsprāgt,ахир жан хъанан
2083,umkommen::V,apsprāgt,рухӏирачӏа икӏан
2084,umkommen::V,aiziet bojā,лиллан
2085,umkommen::V,aiziet bojā,литӏлан
2086,umkommen::V,aiziet bojā,ажал биян
2087,umkommen::V,aiziet bojā,личӏи хьун
2088,umkommen::V,aiziet bojā,иакьлу хьун
2089,umkommen::V,aiziet bojā,ахир жан хъанан
