,Concept_ID,hi,tt
1466,rütteln::V,झकझोरना,селкетү
1467,schütteln::V,हिलाना,селкетү
1468,schwenken::V,घुमाना,болгау
1469,schütten::V,उँडेलना,кою
1470,füllen::V,भरना,тутыру
1471,füllen::V,ठूसना,тутыру
1472,einwickeln::V,लपेटना,төрү
1473,tragen::V,ढोना,ташу
1474,schleppen::V,घसीटना,сөйрәү
1475,schleppen::V,घसीटना,өстерәү
1476,ziehen::V,खींचना,тарту
1477,aufbewahren::V,रखना,саклау
1478,werfen::V,फेंकना,ыргыту
1479,fangen::V,पकड़ना,тоту
1480,packen::V,पकड़ना,эләктерү
1481,verstecken::V,छिपाना,яшерү
1482,teilen::V,बाँटना,бүлү
1483,schicken::V,भेजना,җибәрү
1484,bringen::V,लाना,китерү
1485,hinzufügen::V,जोड़ना,өстәү
1486,bekommen::V,पाना,алу
1487,erhalten::V,पाना,алу
1488,erhalten::V,मिलना,алу
1489,nehmen::V,लेना,алу
1490,wählen::V,चुनना,сайлау
1491,auswählen::V,चुनना,сайлау
1492,bewahren::V,बनाए रखना,саклау
1493,behindern::V,रोकना,комачаулау
1494,verderben::V,ख़राब करना,бозу
1495,beschädigen::V,नुक़सान पहुँचाना,бозу
1496,zerbrechen::V,तोड़ना,вату
1497,zerreißen::V,तोड़ना,өзү
1498,zerreißen::V,तोड़ना,ерту
1499,zerstören::V,नष्ट करना,җимерү
1500,zerstören::V,बरबाद करना,җимерү
1501,verbrennen::V,जलाना,яндыру
1502,verbrennen::V,जलाना,көйдерү
1503,geben::V,देना,бирү
1504,reichen::V,थमाना,тапшыру
1505,schenken::V,भेंट देना,бүләкләү
1506,versprechen::V,वादा करना,вәгъдә бирү
1507,wünschen::V,कामना करना,котлау
1508,loben::V,तारीफ़ करना,мактау
1509,küssen::V,चूमना,үбү
1510,wiegen::V,झुलाना,тирбәтү
1511,zudecken::V,ढकना,ябу
1512,zudecken::V,ढकना,бөркәү
1513,wecken::V,जगाना,уяту
1514,zeigen::V,दिखाना,күрсәтү
1515,führen::V,रास्ता दिखाना,йөртү
1516,lehren::V,पढ़ाना,өйрәтү
1517,unterrichten::V,सिखाना,укыту
1518,aufziehen::V,पालना,асрау
1519,leiten::V,संचालन करना,җитәкләү
1520,antreiben::V,हड़बड़ाना,куалау
1521,antreiben::V,हड़बड़ाना,әйдәләү
1522,antreiben::V,हड़बड़ाना,ашыктыру
1523,lassen::V,-आना,мәҗбүр итү
1524,lassen::V,कराना,мәҗбүр итү
1525,einladen::V,बुलाना,чакыру
1526,vereinigen::V,मिलाना,берләштерү
1527,vereinigen::V,संयुक्त करना,берләштерү
1528,besuchen::V,मिलना से,керешү
1529,besuchen::V,मिलने जाना से,керешү
1530,treffen::V,मिलना,очрату
1531,sich versammeln::V,इकट्ठा होना,җыелышу
1532,spielen::V,खेलना,уйнау
1533,singen::V,गाना,җырлау
1534,tanzen::V,नाचना,бию
1535,sich trennen::V,अलग होना,аерылу
1536,sich trennen::V,अलग होना,ташлашу
1537,verlassen::V,छोड़ना,ташлау
1538,verlassen::V,छोड़ना,калдыру
1539,retten::V,बचाना,коткару
1540,bewachen::V,आँख रखना पर,каравыллау
1541,schützen::V,रक्षा करना,ышыклау
1542,verteidigen::V,रक्षा करना,яклау
1543,verteidigen::V,रक्षा करना,саклау
1544,sich schlagen::V,हाथापाई करना,сугышу
1545,schießen::V,गोली मारना,ату
1546,siegen::V,जीतना,җиңү
1547,siegen::V,विजय पाना,җиңү
1548,ärgern::V,चिढ़ाना,ачуландыру
1549,schlagen::V,मारना,ору
1550,schlagen::V,मारना,бәрү
1551,schlagen::V,मारना,тукмау
1552,treten::V,ठोकर मारना,тибү
1553,stechen::V,भेदना,кадау
1554,stechen::V,भोंकना,кадау
1555,stoßen::V,धक्का देना,этү
1556,stoßen::V,झटका देना,этү
1557,stehlen::V,चोरी करना,урлау
1558,stören::V,बुरा लगना,комачаулау
1559,belästigen::V,तंग करना,борчу
1560,belästigen::V,तंग करना,билмазалау
1561,verbergen::V,लुकाना,яшерү
1562,täuschen::V,धोखा देना,алдату
1563,betrügen::V,धोखा देना,хәрәмләшү
1564,töten::V,मारना,үтерү
1565,töten::V,मार डालना,үтерү
1566,wohnen::V,रहना,яшәү
1567,arbeiten::V,काम करना,эшләү
1568,sammeln::V,जमा करना,туплау
1569,pflücken::V,चुनना,өзү
1570,pflücken::V,तोड़ना,өзү
1571,jagen::V,आखेट करना,аулау
1572,jagen::V,शिकार करना,аулау
1573,fischen::V,मछली पकड़ना,балык тоту
1574,fassen::V,पकड़ना,тоту
1575,hüten::V,चराना,көтү
1576,treiben::V,हाँकना,куалау
1577,anbinden::V,बाँधना,бәйләү
1578,füttern::V,खिलाना,туйдыру
1579,melken::V,दुहना,саву
1580,hacken::V,काटना,чабу
1581,gießen::V,सींचना,сугару
1582,reifen::V,पकना,җитешү
1583,zubereiten::V,पकाना,пешеренү
1584,kochen::V,पकाना,пешерү
1585,kochen::V,पकाना,кайнату
1586,kochen::V,राँधना,пешерү
1587,kochen::V,राँधना,кайнату
1588,backen::V,पकाना,пешерү
1589,braten::V,तलना,куыру
1590,braten::V,तलना,кыздыру
1591,braten::V,भूनना,куыру
1592,braten::V,भूनना,кыздыру
1593,umrühren::V,फेंटना,бутау
1594,umrühren::V,फेंटना,болгату
1595,stricken::V,बुनना,бәйләү
1596,nähen::V,सीना,тегү
1597,färben::V,रँगना,ману
1598,reinigen::V,साफ़ करना,чистарту
1599,reinigen::V,शुद्ध करना,чистарту
1600,waschen::V,धोना,юу
1601,abwischen::V,पोंछ्ना,сөртү
1602,spülen::V,माँजना,чайкау
1603,spülen::V,खँगालना,чайкау
1604,fegen::V,बुहारना,себерү
1605,kehren::V,झाड़ना,себерү
1606,baden::V,स्नान करना,коену
1607,sich waschen::V,नहाना,юыну
1608,sich waschen::V,हाथ-मुँह धोना,юыну
1609,ausziehen::V,उतारना,чишенү
1610,anziehen::V,पहनना,кию
1611,sich anziehen::V,कपड़े पहनना,киенү
1612,kämmen::V,कंघी करना,тарау
1613,schmücken::V,सजाना,бизәү
1614,schmücken::V,सजाना,бизәкләү
1615,schmücken::V,सँवारना,бизәү
1616,schmücken::V,सँवारना,бизәкләү
1617,sagen::V,कहना,дию
1618,sagen::V,कहना,әйтү
1619,sagen::V,बताना,дию
1620,sagen::V,बताना,әйтү
1621,sprechen::V,बोलना,сөйләү
1622,sprechen::V,बोलना,сөйләшү
1623,reden::V,बोलना,сөйләү
1624,reden::V,बात करना,сөйләү
1625,sich unterhalten::V,बात करना,сөйләшү
1626,sich unterhalten::V,बातचीत करना,сөйләшү
1627,fragen::V,पूछ्ना,сорау
1628,fragen::V,पूछ्ना,сорашу
1629,fragen::V,प्रश्न करना,сорау
1630,fragen::V,प्रश्न करना,сорашу
1631,bitten::V,माँगना से,үтенү
1632,erzählen::V,बताना,сөйләү
1633,mitteilen::V,ख़बर देना,белдерү
1634,mitteilen::V,सूचना देना,белдерү
1635,nennen::V,नाम देना,дию
1636,rufen::V,बुलाना,дәшү
1637,prahlen::V,शेख़ी बघारना,мактану
1638,prahlen::V,शेख़ी बघारना,шапырыну
1639,übersetzen::V,अनुवाद करना,күчерү
1640,denken::V,सोचना,уйлау
1641,glauben::V,विश्वास करना,инану
1642,bemerken::V,ध्यान देना पर,искәрү
1643,erkennen::V,पहचानना,тану
1644,begreifen::V,समझना,аңлау
1645,begreifen::V,समझना,төшенү
1646,verstehen::V,सुनना,аңлау
1647,verstehen::V,सुनना,төшенү
1648,lernen::V,पढ़ना,уку
1649,lernen::V,पढ़ना,өйрәнү
1650,wissen::V,जानना,белү
1651,wissen::V,मालूम होना,белү
1652,sich erinnern an::V,याद करना,хәтерләү
1653,vergessen::V,भूलना,оныту
1654,vergessen::V,बिसारना,оныту
1655,messen::V,नापना,үлчәү
1656,zählen::V,गिनना,санау
1657,rechnen::V,गणना करना,исәпләү
1658,rechnen::V,हिसाब करना,исәпләү
1659,lesen::V,पढ़ना,уку
1660,malen::V,कींचना,рәсем ясау
1661,malen::V,कींचना,сурәт ясау
1662,malen::V,कींचना,сурәтләү
1663,zeichnen::V,चित्र कींचना,язу-сызу
1664,zeichnen::V,चित्र कींचना,сурәт ясау
1665,schreiben::V,लिखना,язу
1666,besitzen::V,मालिक होना,биләү
1667,besitzen::V,स्वामी होना,биләү
1668,kaufen::V,ख़रीदना,алу
1669,verkaufen::V,बेचना,сату
1670,bezahlen::V,चुकाना,түләү
1671,bezahlen::V,अदा करना,түләү
1672,zahlen::V,अदा करना,түләү
1673,beherrschen::V,शासन करना पर,ия булу
1674,ertragen::V,सहना,чыдау
