,Concept_ID,fi,hi
1461,schließen::V,sulkea,बंद करना
1462,stellen::V,panna,रखना
1463,stellen::V,asettaa,रखना
1464,setzen::V,panna,रखना
1465,setzen::V,panna,बिठाना
1466,setzen::V,istuttaa,रखना
1467,setzen::V,istuttaa,बिठाना
1468,legen::V,panna,रखना
1469,legen::V,panna,लिटाना
1470,legen::V,asettaa,रखना
1471,legen::V,asettaa,लिटाना
1472,berühren::V,koskea,छूना
1473,berühren::V,koskea,स्पर्श करना
1474,berühren::V,koskettaa,छूना
1475,berühren::V,koskettaa,स्पर्श करना
1476,verbinden::V,liittää,बाँधना
1477,verbinden::V,yhdistää,बाँधना
1478,bedecken::V,kattaa,ढकना
1479,bedecken::V,peittää,ढकना
1480,aufhängen::V,ripustaa,लटकाना
1481,anzünden::V,sytyttää,जलाना
1482,aufheben::V,ylös nostaa,उठाना
1483,aufheben::V,nostaa,उठाना
1484,zurücklassen::V,jättää,पीछे छोड़ना
1485,verlieren::V,kadottaa,खोना
1486,verlieren::V,kadottaa,गँवाना
1487,fallen lassen::V,pudottaa,गिराना
1488,machen::V,tehdä,करना
1489,machen::V,tehdä,बनाना
1490,herstellen::V,tuottaa,बनाना
1491,herstellen::V,tuottaa,तैयार करना
1492,herstellen::V,valmistaa,बनाना
1493,herstellen::V,valmistaa,तैयार करना
1494,bauen::V,rakentaa,बनाना
1495,bauen::V,rakentaa,निर्माण करना
1496,reparieren::V,korjata,मरम्मत करना
1497,verbessern::V,parantaa,सुधारना
1498,ändern::V,muuttaa,बदलना
1499,ändern::V,muuttaa,परीवर्तन करना
1500,graben::V,kaivaa,खोदना
1501,beugen::V,taivuttaa,झुकाना
1502,biegen::V,taivuttaa,झुकाना
1503,drehen::V,kääntää,फेरना
1504,drehen::V,kääntää,घुमाना
1505,wenden::V,kääntää,पलटना
1506,wenden::V,kääntää,मोड़ना
1507,umdrehen::V,kääntää,घुमाना
1508,heben::V,nostaa,उठाना
1509,heben::V,nostaa,ऊँचा करना
1510,heben::V,kohottaa,उठाना
1511,heben::V,kohottaa,ऊँचा करना
1512,hochheben::V,nostaa,उठाना
1513,hochheben::V,nostaa,ऊपर को उठाना
1514,ergreifen::V,tarttua,पकड़ना
1515,ergreifen::V,tarttua,हाथ में लेना
1516,halten::V,pitää,धरना
1517,halten::V,pitää,पकड़ना
1518,drücken::V,painaa,दबाना
1519,drücken::V,puristaa,दबाना
1520,schieben::V,työntää,सरकाना
1521,schieben::V,työntää,खिसकाना
1522,kratzen::V,raapia,खुरचना
1523,kratzen::V,raapia,खुजलाना
1524,lecken::V,nuolla,चाटना
1525,beißen::V,purra,काटना
1526,abreißen::V,repiä,तोड़ना
1527,abschneiden::V,leikata poikki,काट करना
1528,abschneiden::V,leikata,काट करना
1529,binden::V,sitoa,बाँधना
1530,stecken::V,pistää,खोंसना
1531,brechen::V,murtaa,तोड़ना
1532,klopfen::V,koputtaa,खटखटाना
1533,klopfen::V,kolkuttaa,खटखटाना
1534,hauen::V,lyödä,ठोकना
1535,kleben::V,liimata,चिपकाना
1536,reiben::V,hieroa,घिसना
1537,reiben::V,hieroa,रगड़ना
1538,reiben::V,hangata,घिसना
1539,reiben::V,hangata,रगड़ना
1540,streichen::V,sivellä,लगाना
1541,schleifen::V,hioa,तेज़ करना
1542,schneiden::V,leikata,कतरना
1543,rütteln::V,ravistaa,झकझोरना
1544,schütteln::V,pudistaa,हिलाना
1545,schwenken::V,heiluttaa,घुमाना
1546,schütten::V,kaataa,उँडेलना
1547,füllen::V,täyttää,भरना
1548,füllen::V,täyttää,ठूसना
1549,einwickeln::V,kääriä,लपेटना
1550,tragen::V,kantaa,ढोना
1551,schleppen::V,raahata,घसीटना
1552,ziehen::V,vetää,खींचना
1553,aufbewahren::V,säilyttää,रखना
1554,werfen::V,viskata,फेंकना
1555,fangen::V,napata,पकड़ना
1556,fangen::V,ottaa kiinni,पकड़ना
1557,packen::V,tarttua,पकड़ना
1558,verstecken::V,kätkeä,छिपाना
1559,verstecken::V,piilottaa,छिपाना
1560,teilen::V,jakaa,बाँटना
1561,schicken::V,lähettää,भेजना
1562,bringen::V,viedä,लाना
1563,hinzufügen::V,lisätä,जोड़ना
1564,bekommen::V,saada,पाना
1565,erhalten::V,saada,पाना
1566,erhalten::V,saada,मिलना
1567,nehmen::V,ottaa,लेना
1568,wählen::V,valita,चुनना
1569,auswählen::V,valikoida,चुनना
1570,bewahren::V,säilyttää,बनाए रखना
1571,behindern::V,estää,रोकना
1572,verderben::V,pilata,ख़राब करना
1573,verderben::V,turmella,ख़राब करना
1574,beschädigen::V,vioittaa,नुक़सान पहुँचाना
1575,beschädigen::V,vahingoittaa,नुक़सान पहुँचाना
1576,zerbrechen::V,rikkoa,तोड़ना
1577,zerreißen::V,repiä rikki,तोड़ना
1578,zerreißen::V,repiä palasiksi,तोड़ना
1579,zerstören::V,hävittää,नष्ट करना
1580,zerstören::V,hävittää,बरबाद करना
1581,verbrennen::V,polttaa,जलाना
1582,geben::V,antaa,देना
1583,reichen::V,ojentaa,थमाना
1584,schenken::V,lahjoittaa,भेंट देना
1585,versprechen::V,luvata,वादा करना
1586,wünschen::V,toivottaa,कामना करना
1587,loben::V,ylistää,तारीफ़ करना
1588,küssen::V,suudella,चूमना
1589,wiegen::V,tuudittaa,झुलाना
1590,wiegen::V,keinuttaa,झुलाना
1591,zudecken::V,peittää,ढकना
1592,wecken::V,herättää,जगाना
1593,zeigen::V,näyttää,दिखाना
1594,zeigen::V,osoittaa,दिखाना
1595,führen::V,johdattaa,रास्ता दिखाना
1596,lehren::V,opettaa,पढ़ाना
1597,unterrichten::V,opettaa,सिखाना
1598,aufziehen::V,kasvattaa,पालना
1599,leiten::V,johtaa,संचालन करना
1600,antreiben::V,hoputtaa,हड़बड़ाना
1601,lassen::V,antaa,-आना
1602,lassen::V,antaa,कराना
1603,einladen::V,kutsua,बुलाना
1604,vereinigen::V,yhdistää,मिलाना
1605,vereinigen::V,yhdistää,संयुक्त करना
1606,besuchen::V,vierailla,मिलना से
1607,besuchen::V,vierailla,मिलने जाना से
1608,treffen::V,tavata,मिलना
1609,sich versammeln::V,kokoontua,इकट्ठा होना
1610,spielen::V,pelata,खेलना
1611,spielen::V,leikkiä,खेलना
1612,singen::V,laulaa,गाना
1613,tanzen::V,tanssia,नाचना
1614,sich trennen::V,erota,अलग होना
1615,verlassen::V,jättää,छोड़ना
1616,retten::V,pelastaa,बचाना
1617,bewachen::V,vartioida,आँख रखना पर
1618,schützen::V,suojella,रक्षा करना
1619,verteidigen::V,puolustaa,रक्षा करना
1620,sich schlagen::V,tapella,हाथापाई करना
1621,schießen::V,ampua,गोली मारना
1622,siegen::V,voittaa,जीतना
1623,siegen::V,voittaa,विजय पाना
1624,ärgern::V,ärsyttää,चिढ़ाना
1625,schlagen::V,lyödä,मारना
1626,treten::V,potkaista,ठोकर मारना
1627,stechen::V,pistää,भेदना
1628,stechen::V,pistää,भोंकना
1629,stoßen::V,sysätä,धक्का देना
1630,stoßen::V,sysätä,झटका देना
1631,stoßen::V,työntää,धक्का देना
1632,stoßen::V,työntää,झटका देना
1633,stehlen::V,varastaa,चोरी करना
1634,stören::V,häiritä,बुरा लगना
1635,belästigen::V,häiritä,तंग करना
1636,verbergen::V,kätkeä,लुकाना
1637,täuschen::V,harhauttaa,धोखा देना
1638,betrügen::V,pettää,धोखा देना
1639,betrügen::V,petkuttaa,धोखा देना
1640,töten::V,tappaa,मारना
1641,töten::V,tappaa,मार डालना
1642,wohnen::V,asua,रहना
1643,arbeiten::V,tehdä työtä,काम करना
1644,arbeiten::V,työskennellä,काम करना
1645,sammeln::V,koota,जमा करना
1646,sammeln::V,kerätä,जमा करना
1647,pflücken::V,poimia,चुनना
1648,pflücken::V,poimia,तोड़ना
1649,jagen::V,metsästää,आखेट करना
1650,jagen::V,metsästää,शिकार करना
1651,fischen::V,kalastaa,मछली पकड़ना
1652,fassen::V,pyydystää,पकड़ना
1653,fassen::V,saalistaa,पकड़ना
1654,hüten::V,paimentaa,चराना
1655,treiben::V,ajaa,हाँकना
1656,anbinden::V,kytkeä,बाँधना
1657,füttern::V,ruokkia,खिलाना
1658,melken::V,lypsää,दुहना
1659,hacken::V,hakata,काटना
1660,gießen::V,kastella,सींचना
1661,reifen::V,kypsyä,पकना
1662,zubereiten::V,valmistaa,पकाना
1663,kochen::V,keittää,पकाना
1664,kochen::V,keittää,राँधना
1665,backen::V,leipoa,पकाना
1666,braten::V,paistaa,तलना
1667,braten::V,paistaa,भूनना
1668,umrühren::V,hämmentää,फेंटना
1669,stricken::V,kutoa,बुनना
1670,stricken::V,neuloa,बुनना
1671,nähen::V,ommella,सीना
1672,färben::V,värjätä,रँगना
1673,färben::V,värittää,रँगना
1674,reinigen::V,puhdistaa,साफ़ करना
1675,reinigen::V,puhdistaa,शुद्ध करना
1676,waschen::V,pestä,धोना
1677,abwischen::V,pyyhkiä,पोंछ्ना
1678,spülen::V,huuhtoa,माँजना
1679,spülen::V,huuhtoa,खँगालना
1680,fegen::V,pyyhkäistä,बुहारना
1681,kehren::V,lakaista,झाड़ना
1682,baden::V,kylpeä,स्नान करना
1683,sich waschen::V,peseytyä,नहाना
1684,sich waschen::V,peseytyä,हाथ-मुँह धोना
1685,ausziehen::V,riisua,उतारना
1686,anziehen::V,pukea ylleen,पहनना
1687,sich anziehen::V,pukeutua,कपड़े पहनना
1688,kämmen::V,kammata,कंघी करना
1689,schmücken::V,koristaa,सजाना
1690,schmücken::V,koristaa,सँवारना
1691,schmücken::V,kaunistaa,सजाना
1692,schmücken::V,kaunistaa,सँवारना
1693,sagen::V,sanoa,कहना
1694,sagen::V,sanoa,बताना
1695,sprechen::V,puhua,बोलना
1696,reden::V,keskustella,बोलना
1697,reden::V,keskustella,बात करना
1698,sich unterhalten::V,jutella,बात करना
1699,sich unterhalten::V,jutella,बातचीत करना
1700,fragen::V,kysyä,पूछ्ना
1701,fragen::V,kysyä,प्रश्न करना
1702,bitten::V,pyytää,माँगना से
1703,erzählen::V,kertoa,बताना
1704,mitteilen::V,ilmoittaa,ख़बर देना
1705,mitteilen::V,ilmoittaa,सूचना देना
1706,nennen::V,kutsua,नाम देना
1707,nennen::V,nimittää,नाम देना
1708,rufen::V,kutsua,बुलाना
1709,prahlen::V,kerskailla,शेख़ी बघारना
1710,übersetzen::V,kääntää,अनुवाद करना
1711,denken::V,miettiä,सोचना
1712,denken::V,ajatella,सोचना
1713,glauben::V,uskoa,विश्वास करना
1714,bemerken::V,huomata,ध्यान देना पर
1715,erkennen::V,tunnistaa,पहचानना
1716,begreifen::V,ymmärtää,समझना
1717,verstehen::V,ymmärtää,सुनना
1718,lernen::V,oppia,पढ़ना
1719,wissen::V,tietää,जानना
1720,wissen::V,tietää,मालूम होना
1721,sich erinnern an::V,muistaa,याद करना
1722,vergessen::V,unohtaa,भूलना
1723,vergessen::V,unohtaa,बिसारना
1724,messen::V,mitata,नापना
1725,zählen::V,laskea,गिनना
1726,rechnen::V,laskea,गणना करना
1727,rechnen::V,laskea,हिसाब करना
1728,lesen::V,lukea,पढ़ना
1729,malen::V,maalata,कींचना
1730,zeichnen::V,piirtää,चित्र कींचना
1731,zeichnen::V,piirustaa,चित्र कींचना
1732,schreiben::V,kirjoittaa,लिखना
1733,besitzen::V,omistaa,मालिक होना
1734,besitzen::V,omistaa,स्वामी होना
1735,kaufen::V,ostaa,ख़रीदना
1736,verkaufen::V,myydä,बेचना
1737,bezahlen::V,maksaa,चुकाना
1738,bezahlen::V,maksaa,अदा करना
1739,zahlen::V,maksaa,अदा करना
1740,beherrschen::V,hallita,शासन करना पर
1741,ertragen::V,kestää,सहना
