,Concept_ID,hi,ce
1434,schlagen::V,मारना,тоха
1435,treten::V,ठोकर मारना,мийра тоха
1436,stechen::V,भेदना,ӏотта
1437,stechen::V,भेदना,къовзо
1438,stechen::V,भोंकना,ӏотта
1439,stechen::V,भोंकना,къовзо
1440,stoßen::V,धक्का देना,татта
1441,stoßen::V,झटका देना,татта
1442,stehlen::V,चोरी करना,лачкъо
1443,stören::V,बुरा लगना,новкъарло ян
1444,belästigen::V,तंग करना,сагатдан
1445,verbergen::V,लुकाना,къайладаккха
1446,täuschen::V,धोखा देना,ӏexo
1447,betrügen::V,धोखा देना,ледан
1448,töten::V,मारना,ден
1449,töten::V,मार डालना,ден
1450,wohnen::V,रहना,даха
1451,arbeiten::V,काम करना,къахьега
1452,sammeln::V,जमा करना,гулдан
1453,pflücken::V,चुनना,даха
1454,pflücken::V,तोड़ना,даха
1455,jagen::V,आखेट करना,талла
1456,jagen::V,शिकार करना,талла
1457,fischen::V,मछली पकड़ना,чӏерий леца
1458,fassen::V,पकड़ना,лаца
1459,fassen::V,पकड़ना,схьалаца
1460,hüten::V,चराना,лардан
1461,treiben::V,हाँकना,лахка
1462,anbinden::V,बाँधना,дӏадехка
1463,füttern::V,खिलाना,хӏума яла
1464,melken::V,दुहना,оза
1465,hacken::V,काटना,
1466,gießen::V,सींचना,хи тоха
1467,reifen::V,पकना,хьекъа
1468,zubereiten::V,पकाना,кечъян
1469,zubereiten::V,पकाना,кхача бан
1470,kochen::V,पकाना,кхача бан
1471,kochen::V,राँधना,кхача бан
1472,backen::V,पकाना,датта
1473,braten::V,तलना,кхарза
1474,braten::V,भूनना,кхарза
1475,umrühren::V,फेंटना,кего
1476,stricken::V,बुनना,
1477,nähen::V,सीना,тега
1478,färben::V,रँगना,басардан
1479,reinigen::V,साफ़ करना,цӏандан
1480,reinigen::V,शुद्ध करना,цӏандан
1481,waschen::V,धोना,йила
1482,waschen::V,धोना,йитта
1483,waschen::V,धोना,дӏадайа
1484,abwischen::V,पोंछ्ना,дӏадайа
1485,spülen::V,माँजना,хи кхарза
1486,spülen::V,खँगालना,хи кхарза
1487,fegen::V,बुहारना,нуй хьакха
1488,kehren::V,झाड़ना,нуй хьакха
1489,baden::V,स्नान करना,лийча
1490,sich waschen::V,नहाना,юьхь йила
1491,sich waschen::V,हाथ-मुँह धोना,юьхь йила
1492,ausziehen::V,उतारना,духар дӏадаккха
1493,anziehen::V,पहनना,
1494,sich anziehen::V,कपड़े पहनना,духа
1495,kämmen::V,कंघी करना,ехк хьакха
1496,schmücken::V,सजाना,хаздан
1497,schmücken::V,सँवारना,хаздан
1498,sagen::V,कहना,ала
1499,sagen::V,बताना,ала
1500,sprechen::V,बोलना,баха
1501,sprechen::V,बोलना,мотт бийца
1502,reden::V,बोलना,къамел дан
1503,reden::V,बात करना,къамел дан
1504,sich unterhalten::V,बात करना,къамел дан
1505,sich unterhalten::V,बातचीत करना,къамел дан
1506,fragen::V,पूछ्ना,хатта
1507,fragen::V,प्रश्न करना,хатта
1508,bitten::V,माँगना से,деха
1509,erzählen::V,बताना,дийца
1510,mitteilen::V,ख़बर देना,хаам бан
1511,mitteilen::V,सूचना देना,хаам бан
1512,nennen::V,नाम देना,цӏе яккха
1513,rufen::V,बुलाना,кхайкха
1514,prahlen::V,शेख़ी बघारना,куралла ян
1515,prahlen::V,शेख़ी बघारना,дозалла дан
1516,übersetzen::V,अनुवाद करना,гоч дан
1517,denken::V,सोचना,ойла ян
1518,glauben::V,विश्वास करना,теша
1519,bemerken::V,ध्यान देना पर,ган
1520,erkennen::V,पहचानना,довза
1521,begreifen::V,समझना,кхета
1522,verstehen::V,सुनना,кхета
1523,lernen::V,पढ़ना,деша
1524,wissen::V,जानना,хаа
1525,wissen::V,मालूम होना,хаа
1526,sich erinnern an::V,याद करना,дагадан
1527,vergessen::V,भूलना,дицдала
1528,vergessen::V,बिसारना,дицдала
1529,messen::V,नापना,дуста
1530,zählen::V,गिनना,дагардан
1531,rechnen::V,गणना करना,лара
1532,rechnen::V,हिसाब करना,лара
1533,lesen::V,पढ़ना,еша
1534,malen::V,कींचना,сурт дилла
1535,zeichnen::V,चित्र कींचना,сурт дилла
1536,schreiben::V,लिखना,яздан
1537,besitzen::V,मालिक होना,доладан
1538,besitzen::V,स्वामी होना,доладан
1539,kaufen::V,ख़रीदना,эца
1540,verkaufen::V,बेचना,дохка
1541,bezahlen::V,चुकाना,мах бала
1542,bezahlen::V,अदा करना,мах бала
1543,zahlen::V,अदा करना,мах бала
1544,beherrschen::V,शासन करना पर,собаре хила
1545,ertragen::V,सहना,лан
1546,ertragen::V,सहना,сатоха
1547,ertragen::V,सहना,садетта
