,Concept_ID,hi,tr
1472,finden::V,ढूँढ़ निकालना,bulmak
1473,versuchen::V,कोशिश करना,denemek
1474,vorbereiten::V,तैयार करना,hazırlamak
1475,lieben::V,प्यार करना,sevmek
1476,mögen::V,पसंद होना,beğenmek
1477,lachen::V,हँसना,gülmek
1478,rühren::V,छूना,dokunmak
1479,rühren::V,छूना,duygulandırmak
1480,weinen::V,रोना,ağlamak
1481,schimpfen::V,गाली देना,küfretmek
1482,sich ärgern::V,चिढ़ना,kızmak
1483,sich ärgern::V,नाराज़ होना,kızmak
1484,sich fürchten::V,डरना,korkmak
1485,sich fürchten::V,भय खाना,korkmak
1486,fürchten::V,डरना से,korkmak
1487,fürchten::V,भय खाना से,korkmak
1488,fliehen::V,भागना,kaçmak
1489,flüchten::V,निकल भागना,kaçmak
1490,sehen::V,देखना,görmek
1491,anschauen::V,देखना,seyretmek
1492,ansehen::V,दृष्टि डालना पर,bakmak
1493,hören::V,सुनना,duymak
1494,hören::V,सुनना,işitmek
1495,zuhören::V,सुनना,dinlemek
1496,probieren::V,चखना,denemek
1497,probieren::V,चखना,tadına bakmak
1498,riechen::V,सूँघना,kokusunu almak
1499,fühlen::V,महसूस करना,duymak
1500,fühlen::V,महसूस करना,hissetmek
1501,scheinen::V,लगना,görünmek
1502,zu sehen sein::V,दिखाई देना,görünmek
1503,vernehmen::V,सुनना,haber almak
1504,frieren::V,ठंड लगना,üşümek
1505,frieren::V,सर्दी लगना,üşümek
1506,tun::V,करना,etmek
1507,tun::V,करना,yapmak
1508,können::V,सकना,bilmek
1509,können::V,जानना,bilmek
1510,wollen::V,चाहना,istemek
1511,anfangen::V,शुरू करना,başlamak
1512,beenden::V,ख़त्म करना,bitirmek
1513,beenden::V,समाप्त करना,bitirmek
1514,aufhören::V,बंद जाना,bitmek
1515,aufhören::V,समाप्त जाना,bitmek
1516,gelingen::V,बनना,başarmak
1517,gelingen::V,अच्छा होना,başarmak
1518,geraten::V,बन पड़ना,düşmek
1519,öffnen::V,खोलना,açmak
1520,schließen::V,बंद करना,kapamak
1521,stellen::V,रखना,koymak
1522,setzen::V,रखना,koymak
1523,setzen::V,रखना,oturtmak
1524,setzen::V,बिठाना,koymak
1525,setzen::V,बिठाना,oturtmak
1526,legen::V,रखना,koymak
1527,legen::V,रखना,yatırmak
1528,legen::V,लिटाना,koymak
1529,legen::V,लिटाना,yatırmak
1530,berühren::V,छूना,dokunmak
1531,berühren::V,स्पर्श करना,dokunmak
1532,verbinden::V,बाँधना,bağlamak
1533,verbinden::V,बाँधना,birleştirmek
1534,bedecken::V,ढकना,örtmek
1535,bedecken::V,ढकना,kaplamak
1536,aufhängen::V,लटकाना,asmak
1537,anzünden::V,जलाना,yakmak
1538,anzünden::V,जलाना,ateşlemek
1539,aufheben::V,उठाना,kaldırmak
1540,zurücklassen::V,पीछे छोड़ना,geride bırakmak
1541,verlieren::V,खोना,yitirmek
1542,verlieren::V,खोना,kaybetmek
1543,verlieren::V,गँवाना,yitirmek
1544,verlieren::V,गँवाना,kaybetmek
1545,fallen lassen::V,गिराना,düşürmek
1546,machen::V,करना,yapmak
1547,machen::V,बनाना,yapmak
1548,herstellen::V,बनाना,yapmak
1549,herstellen::V,बनाना,imal etmek
1550,herstellen::V,तैयार करना,yapmak
1551,herstellen::V,तैयार करना,imal etmek
1552,bauen::V,बनाना,kurmak
1553,bauen::V,बनाना,inşa etmek
1554,bauen::V,निर्माण करना,kurmak
1555,bauen::V,निर्माण करना,inşa etmek
1556,reparieren::V,मरम्मत करना,onarmak
1557,reparieren::V,मरम्मत करना,tamir etmek
1558,verbessern::V,सुधारना,düzeltmek
1559,ändern::V,बदलना,değiştirmek
1560,ändern::V,परीवर्तन करना,değiştirmek
1561,graben::V,खोदना,kazmak
1562,beugen::V,झुकाना,eğmek
1563,biegen::V,झुकाना,bükmek
1564,drehen::V,फेरना,çevirmek
1565,drehen::V,फेरना,döndürmek
1566,drehen::V,घुमाना,çevirmek
1567,drehen::V,घुमाना,döndürmek
1568,wenden::V,पलटना,çevirmek
1569,wenden::V,मोड़ना,çevirmek
1570,umdrehen::V,घुमाना,çevirmek
1571,heben::V,उठाना,kaldırmak
1572,heben::V,ऊँचा करना,kaldırmak
1573,hochheben::V,उठाना,yukarı kaldırmak
1574,hochheben::V,ऊपर को उठाना,yukarı kaldırmak
1575,ergreifen::V,पकड़ना,tutmak
1576,ergreifen::V,पकड़ना,yakalamak
1577,ergreifen::V,हाथ में लेना,tutmak
1578,ergreifen::V,हाथ में लेना,yakalamak
1579,halten::V,धरना,tutmak
1580,halten::V,पकड़ना,tutmak
1581,drücken::V,दबाना,sıkmak
1582,schieben::V,सरकाना,itmek
1583,schieben::V,सरकाना,sürmek
1584,schieben::V,खिसकाना,itmek
1585,schieben::V,खिसकाना,sürmek
1586,kratzen::V,खुरचना,kaşımak
1587,kratzen::V,खुजलाना,kaşımak
1588,lecken::V,चाटना,yalamak
1589,beißen::V,काटना,ısırmak
1590,abreißen::V,तोड़ना,koparmak
1591,abschneiden::V,काट करना,keserek ayırmak
1592,binden::V,बाँधना,bağlamak
1593,stecken::V,खोंसना,sokmak
1594,brechen::V,तोड़ना,kırmak
1595,klopfen::V,खटखटाना,çalmak
1596,hauen::V,ठोकना,vurmak
1597,kleben::V,चिपकाना,yapıştırmak
1598,reiben::V,घिसना,ovmak
1599,reiben::V,घिसना,sürtmek
1600,reiben::V,रगड़ना,ovmak
1601,reiben::V,रगड़ना,sürtmek
1602,streichen::V,लगाना,sürmek
1603,schleifen::V,तेज़ करना,bilemek
1604,schneiden::V,कतरना,kesmek
1605,rütteln::V,झकझोरना,sallamak
1606,schütteln::V,हिलाना,sarsmak
1607,schütteln::V,हिलाना,çalkamak
1608,schwenken::V,घुमाना,sallamak
1609,schütten::V,उँडेलना,dökmek
1610,schütten::V,उँडेलना,akıtmak
1611,füllen::V,भरना,doldurmak
1612,füllen::V,ठूसना,doldurmak
1613,einwickeln::V,लपेटना,sarmak
1614,tragen::V,ढोना,taşımak
1615,schleppen::V,घसीटना,sürüklemek
1616,ziehen::V,खींचना,çekmek
1617,aufbewahren::V,रखना,saklamak
1618,werfen::V,फेंकना,atmak
1619,fangen::V,पकड़ना,tutmak
1620,fangen::V,पकड़ना,yakalamak
1621,packen::V,पकड़ना,tutmak
1622,packen::V,पकड़ना,yakalamak
1623,verstecken::V,छिपाना,saklamak
1624,teilen::V,बाँटना,bölmek
1625,teilen::V,बाँटना,ayırmak
1626,schicken::V,भेजना,yollamak
1627,schicken::V,भेजना,göndermek
1628,bringen::V,लाना,getirmek
1629,hinzufügen::V,जोड़ना,katmak
1630,hinzufügen::V,जोड़ना,eklemek
1631,bekommen::V,पाना,almak
1632,bekommen::V,पाना,eline geçmek
1633,erhalten::V,पाना,almak
1634,erhalten::V,मिलना,almak
1635,nehmen::V,लेना,almak
1636,wählen::V,चुनना,seçmek
1637,auswählen::V,चुनना,seçmek
1638,auswählen::V,चुनना,ayırmak
1639,bewahren::V,बनाए रखना,korumak
1640,behindern::V,रोकना,engellemek
1641,verderben::V,ख़राब करना,bozmak
1642,beschädigen::V,नुक़सान पहुँचाना,zedelemek
1643,beschädigen::V,नुक़सान पहुँचाना,ziyan vermek
1644,zerbrechen::V,तोड़ना,kırmak
1645,zerreißen::V,तोड़ना,yırtmak
1646,zerstören::V,नष्ट करना,yıkmak
1647,zerstören::V,नष्ट करना,tahrip etmek
1648,zerstören::V,बरबाद करना,yıkmak
1649,zerstören::V,बरबाद करना,tahrip etmek
1650,verbrennen::V,जलाना,yakmak
1651,geben::V,देना,vermek
1652,reichen::V,थमाना,uzatmak
1653,schenken::V,भेंट देना,hediye etmek
1654,versprechen::V,वादा करना,vaat etmek
1655,wünschen::V,कामना करना,kutlamak
1656,loben::V,तारीफ़ करना,övmek
1657,küssen::V,चूमना,öpmek
1658,wiegen::V,झुलाना,sallamak
1659,zudecken::V,ढकना,örtmek
1660,wecken::V,जगाना,uyandırmak
1661,zeigen::V,दिखाना,göstermek
1662,führen::V,रास्ता दिखाना,gezdirmek
1663,führen::V,रास्ता दिखाना,yol göstermek
1664,lehren::V,पढ़ाना,okutmak
1665,lehren::V,पढ़ाना,öğretmek
1666,unterrichten::V,सिखाना,öğretmek
1667,aufziehen::V,पालना,yetiştirmek
1668,leiten::V,संचालन करना,yönetmek
1669,leiten::V,संचालन करना,idare etmek
1670,antreiben::V,हड़बड़ाना,teşvik etmek
1671,lassen::V,-आना,-tırmak
1672,lassen::V,कराना,-tırmak
1673,einladen::V,बुलाना,davet etmek
1674,vereinigen::V,मिलाना,birleştirmek
1675,vereinigen::V,संयुक्त करना,birleştirmek
1676,besuchen::V,मिलना से,uğramak
1677,besuchen::V,मिलना से,ziyaret etmek
1678,besuchen::V,मिलना से,görmeye gitmek
1679,besuchen::V,मिलने जाना से,uğramak
1680,besuchen::V,मिलने जाना से,ziyaret etmek
1681,besuchen::V,मिलने जाना से,görmeye gitmek
1682,treffen::V,मिलना,rastlamak
1683,treffen::V,मिलना,isabet etmek
1684,sich versammeln::V,इकट्ठा होना,toplanmak
1685,spielen::V,खेलना,oynamak
1686,singen::V,गाना,söylemek
1687,singen::V,गाना,şarkı söylemek
1688,tanzen::V,नाचना,oynamak
1689,tanzen::V,नाचना,dans etmek
1690,sich trennen::V,अलग होना,ayrılmak
1691,verlassen::V,छोड़ना,bırakmak
1692,verlassen::V,छोड़ना,terk etmek
1693,retten::V,बचाना,kurtarmak
1694,bewachen::V,आँख रखना पर,gözetmek
1695,schützen::V,रक्षा करना,korumak
1696,verteidigen::V,रक्षा करना,savunmak
1697,sich schlagen::V,हाथापाई करना,dövüşmek
1698,schießen::V,गोली मारना,ateş etmek
1699,siegen::V,जीतना,yenmek
1700,siegen::V,विजय पाना,yenmek
1701,ärgern::V,चिढ़ाना,kızdırmak
1702,schlagen::V,मारना,dövmek
1703,treten::V,ठोकर मारना,tepmek
1704,stechen::V,भेदना,sokmak
1705,stechen::V,भेदना,batırmak
1706,stechen::V,भोंकना,sokmak
1707,stechen::V,भोंकना,batırmak
1708,stoßen::V,धक्का देना,itmek
1709,stoßen::V,झटका देना,itmek
1710,stehlen::V,चोरी करना,çalmak
1711,stören::V,बुरा लगना,bozmak
1712,stören::V,बुरा लगना,etkilemek
1713,belästigen::V,तंग करना,rahatsız etmek
1714,verbergen::V,लुकाना,saklamak
1715,täuschen::V,धोखा देना,aldatmak
1716,betrügen::V,धोखा देना,aldatmak
1717,betrügen::V,धोखा देना,dolandırmak
1718,töten::V,मारना,öldürmek
1719,töten::V,मार डालना,öldürmek
1720,wohnen::V,रहना,oturmak
1721,arbeiten::V,काम करना,çalışmak
1722,sammeln::V,जमा करना,toplamak
1723,pflücken::V,चुनना,koparmak
1724,pflücken::V,तोड़ना,koparmak
1725,jagen::V,आखेट करना,avlanmak
1726,jagen::V,शिकार करना,avlanmak
1727,fischen::V,मछली पकड़ना,balık tutmak
1728,fassen::V,पकड़ना,tutmak
1729,fassen::V,पकड़ना,yakalamak
1730,hüten::V,चराना,otlatmak
1731,treiben::V,हाँकना,gütmek
1732,anbinden::V,बाँधना,bağlamak
1733,füttern::V,खिलाना,beslemek
1734,melken::V,दुहना,sağmak
1735,hacken::V,काटना,yarmak
1736,gießen::V,सींचना,sulamak
1737,reifen::V,पकना,olgunlaşmak
1738,zubereiten::V,पकाना,hazırlamak
1739,kochen::V,पकाना,pişirmek
1740,kochen::V,पकाना,kaynatmak
1741,kochen::V,राँधना,pişirmek
1742,kochen::V,राँधना,kaynatmak
1743,backen::V,पकाना,pişirmek
1744,backen::V,पकाना,fırında pişirmek
1745,braten::V,तलना,kızartmak
1746,braten::V,भूनना,kızartmak
1747,umrühren::V,फेंटना,karıştırmak
1748,stricken::V,बुनना,örmek
1749,nähen::V,सीना,dikmek
1750,färben::V,रँगना,boyamak
1751,reinigen::V,साफ़ करना,temizlemek
1752,reinigen::V,शुद्ध करना,temizlemek
1753,waschen::V,धोना,yıkamak
1754,abwischen::V,पोंछ्ना,silmek
1755,spülen::V,माँजना,çalkamak
1756,spülen::V,खँगालना,çalkamak
1757,fegen::V,बुहारना,süpürmek
1758,kehren::V,झाड़ना,süpürmek
1759,baden::V,स्नान करना,yıkanmak
1760,baden::V,स्नान करना,banyo yapmak
1761,sich waschen::V,नहाना,yıkanmak
1762,sich waschen::V,हाथ-मुँह धोना,yıkanmak
1763,ausziehen::V,उतारना,çıkarmak
1764,anziehen::V,पहनना,giymek
1765,sich anziehen::V,कपड़े पहनना,giyinmek
1766,kämmen::V,कंघी करना,taramak
1767,schmücken::V,सजाना,süslemek
1768,schmücken::V,सँवारना,süslemek
1769,sagen::V,कहना,demek
1770,sagen::V,कहना,söylemek
1771,sagen::V,बताना,demek
1772,sagen::V,बताना,söylemek
1773,sprechen::V,बोलना,konuşmak
1774,reden::V,बोलना,konuşmak
1775,reden::V,बात करना,konuşmak
1776,sich unterhalten::V,बात करना,sohbet etmek
1777,sich unterhalten::V,बातचीत करना,sohbet etmek
1778,fragen::V,पूछ्ना,sormak
1779,fragen::V,प्रश्न करना,sormak
1780,bitten::V,माँगना से,dilemek
1781,bitten::V,माँगना से,rica etmek
1782,erzählen::V,बताना,bahsetmek
1783,erzählen::V,बताना,hikâye etmek
1784,mitteilen::V,ख़बर देना,bildirmek
1785,mitteilen::V,सूचना देना,bildirmek
1786,nennen::V,नाम देना,adlandırmak
1787,rufen::V,बुलाना,çağırmak
1788,prahlen::V,शेख़ी बघारना,övünmek
1789,übersetzen::V,अनुवाद करना,çevirmek
1790,übersetzen::V,अनुवाद करना,tercüme etmek
1791,denken::V,सोचना,düşünmek
1792,glauben::V,विश्वास करना,inanmak
1793,glauben::V,विश्वास करना,zannetmek
1794,bemerken::V,ध्यान देना पर,farkına varmak
1795,erkennen::V,पहचानना,tanımak
1796,begreifen::V,समझना,anlamak
1797,begreifen::V,समझना,kavramak
1798,verstehen::V,सुनना,duymak
1799,verstehen::V,सुनना,anlamak
1800,lernen::V,पढ़ना,öğrenmek
1801,wissen::V,जानना,bilmek
1802,wissen::V,मालूम होना,bilmek
1803,sich erinnern an::V,याद करना,hatırlamak
1804,vergessen::V,भूलना,unutmak
1805,vergessen::V,बिसारना,unutmak
1806,messen::V,नापना,ölçmek
1807,zählen::V,गिनना,saymak
1808,rechnen::V,गणना करना,hesap etmek
1809,rechnen::V,हिसाब करना,hesap etmek
1810,lesen::V,पढ़ना,okumak
1811,malen::V,कींचना,resmini yapmak
1812,zeichnen::V,चित्र कींचना,çizmek
1813,schreiben::V,लिखना,yazmak
1814,besitzen::V,मालिक होना,haiz olmak
1815,besitzen::V,मालिक होना,sahip olmak
1816,besitzen::V,स्वामी होना,haiz olmak
1817,besitzen::V,स्वामी होना,sahip olmak
1818,kaufen::V,ख़रीदना,almak
1819,verkaufen::V,बेचना,satmak
1820,bezahlen::V,चुकाना,ödemek
1821,bezahlen::V,अदा करना,ödemek
1822,zahlen::V,अदा करना,ödemek
1823,beherrschen::V,शासन करना पर,hâkim olmak
1824,ertragen::V,सहना,dayanmak
1825,ertragen::V,सहना,katlanmak
