,Concept_ID,nl,os
1432,bemerken::V,bemerken,фенын
1433,erkennen::V,herkennen,базонын
1434,begreifen::V,begrijpen,ӕмбарын
1435,begreifen::V,begrijpen,бамбарын
1436,verstehen::V,verstaan,
1437,lernen::V,leren,ахуыр кӕнын
1438,wissen::V,weten,зонын
1439,sich erinnern an::V,zich herinneren aan,зæрдыл æрлæууын
1440,sich erinnern an::V,zich herinneren aan,æрымысын
1441,sich erinnern an::V,zich herinneren aan,æрбаймысын
1442,sich erinnern an::V,zich herinneren aan,æрхъуыды кæнын
1443,vergessen::V,vergeten,ферох кæнын
1444,vergessen::V,vergeten,айрох кæнын
1445,messen::V,meten,барын
1446,zählen::V,tellen,нымайын
1447,rechnen::V,rekenen,хынцын
1448,lesen::V,lezen,кӕсын
1449,lesen::V,lezen,фӕрсын
1450,malen::V,schilderen,ныв кӕнын
1451,zeichnen::V,tekenen,ныв кӕнын
1452,schreiben::V,schrijven,фыссын
1453,besitzen::V,bezitten,хицау уын
1454,kaufen::V,kopen,балхӕнын
1455,verkaufen::V,verkopen,уӕй кӕнын
1456,bezahlen::V,betalen,бафидын
1457,zahlen::V,betalen,фидын
1458,beherrschen::V,beheersen,æлдариуæг кæнын
1459,ertragen::V,verdragen,бавзарын
