,Concept_ID,ab,mrj
1297,denken::V,азхəыцра,машанаш
1298,glauben::V,ахаҵара,ӹнянӓш
1299,bemerken::V,агəаҭара,цаклаш
1300,erkennen::V,адырра,пӓлӓш
1301,begreifen::V,аилкаара,ынгылаш
1302,verstehen::V,аҳара,ынгылаш
1303,lernen::V,аҵара,тыменяш
1304,wissen::V,адырра,пӓлӓш
1305,sich erinnern an::V,агəаларшəара,ышештӓрӓш
1306,vergessen::V,ахашҭра,монден кодаш
1307,messen::V,ашəара,висӓш
1308,zählen::V,аҧхьаӡара,шотаяш
1309,rechnen::V,аҳасабра,шотаяш
1310,lesen::V,аҧхьара,лыдаш
1311,besitzen::V,амазаара,кы́чаш
1312,kaufen::V,Аахəара,нӓлӓш
1313,verkaufen::V,аҭира,выжалаш
1314,bezahlen::V,ахҭынҵара,тӱлӓш
1315,bezahlen::V,ашəара,тӱлӓш
1316,zahlen::V,ашəара,тӱлӓш
1317,ertragen::V,ачҳара,цӹтӓш
1318,Moor::N,,куп
1319,Kralle::N,,лапа
1320,Schwarm::N,,цуца
1321,Sache::N,,хӓдӹр
1322,Menge::N,,шот
1323,Essen::N,,качкыш
1324,Essen::N,,качкыш-йӱш
1325,Geschäft::N,,торге́йӹмӓш
1326,Monat::N,,тӹ́лзӹ
1327,Jahr::N,,год
1328,dünn::A,,вӹцкӹж
1329,roh::A,,пеле кӱшӹ
1330,durch::PRP,,вашт
1331,was::FPRN,,ма
1332,rauschen::V,,шу́жгаш
1333,zu sehen sein::V,,каяш
1334,wenden::V,,сӓрӓлӓш
1335,ergreifen::V,,хватяш
1336,bewahren::V,,перегӓш
1337,wünschen::V,,жалаяш
1338,wiegen::V,,лӱнгӓлтӓш
1339,treten::V,,чымаш
1340,kehren::V,,ӹштӓш
1341,malen::V,,рисуяш
1342,zeichnen::V,,ыдырка́лаш
1343,schreiben::V,,вазаш
1344,beherrschen::V,,кы́чаш
