,Concept_ID,kk,fi
1513,nennen::V,атау,kutsua
1514,nennen::V,атау,nimittää
1515,rufen::V,шақыру,kutsua
1516,prahlen::V,бөсу,kerskailla
1517,übersetzen::V,аудару,kääntää
1518,denken::V,ойлау,miettiä
1519,denken::V,ойлау,ajatella
1520,glauben::V,нану,uskoa
1521,glauben::V,илану,uskoa
1522,bemerken::V,аңғару,huomata
1523,erkennen::V,тану,tunnistaa
1524,begreifen::V,ұғу,ymmärtää
1525,begreifen::V,аңғарып алу,ymmärtää
1526,verstehen::V,пайым,ymmärtää
1527,verstehen::V,түсіну,ymmärtää
1528,lernen::V,оқу,oppia
1529,wissen::V,хабардар болу,tietää
1530,sich erinnern an::V,еске түсіру,muistaa
1531,vergessen::V,ұмыту,unohtaa
1532,messen::V,өлшеу,mitata
1533,zählen::V,санау,laskea
1534,rechnen::V,санап шығару,laskea
1535,rechnen::V,санап шығу,laskea
1536,rechnen::V,санау,laskea
1537,lesen::V,оқу,lukea
1538,malen::V,сурет салу,maalata
1539,zeichnen::V,сурет салу,piirtää
1540,zeichnen::V,сурет салу,piirustaa
1541,schreiben::V,жазу,kirjoittaa
1542,besitzen::V,болу,omistaa
1543,kaufen::V,алу,ostaa
1544,kaufen::V,әперу,ostaa
1545,verkaufen::V,сату,myydä
1546,bezahlen::V,төлеу,maksaa
1547,bezahlen::V,ақы беру,maksaa
1548,bezahlen::V,ақы төлеу,maksaa
1549,zahlen::V,төлеу,maksaa
1550,beherrschen::V,билеу,hallita
1551,ertragen::V,төзу,kestää
1552,ertragen::V,шыдау,kestää
