,Concept_ID,pl,lv
1565,danach::ADV,następnie,сэсся
1566,danach::ADV,następnie,pēc tam
1567,vorher::ADV,przedtem,войдӧр
1568,vorher::ADV,przedtem,iepriekš
1569,vorher::ADV,przedtem,pirms tam
1570,zuerst::ADV,naprzód,войдӧр
1571,zuerst::ADV,naprzód,vis'pirms
1572,zuerst::ADV,najpierw,войдӧр
1573,zuerst::ADV,najpierw,vis'pirms
1574,einmal::ADV,raz,ӧтчыдысь
1575,einmal::ADV,raz,reiz
1576,einmal::ADV,raz,vienreiz
1577,manchmal::ADV,czasem,корсюрӧ
1578,manchmal::ADV,czasem,dažkārt
1579,oft::ADV,często,тшӧкыда
1580,oft::ADV,często,bieži
1581,immer::ADV,zawsze,век
1582,immer::ADV,zawsze,allaž
1583,immer::ADV,zawsze,vien'mēr
1584,niemals::ADV,nigdy,оз некор
1585,niemals::ADV,nigdy,nemūžam
1586,hier::ADV,tu,со
1587,hier::ADV,tu,тонӧ
1588,hier::ADV,tu,te
1589,hier::ADV,tu,šeit
1590,hier::ADV,tutaj,со
1591,hier::ADV,tutaj,тонӧ
1592,hier::ADV,tutaj,te
1593,hier::ADV,tutaj,šeit
1594,hierhin::ADV,tu,татчӧ
1595,hierhin::ADV,tu,талань
1596,hierhin::ADV,tu,šurp
1597,hierhin::ADV,tu,uz šejieni
1598,von hier::ADV,stąd,тасянь
1599,von hier::ADV,stąd,no šejienes
1600,dort::ADV,tam,сэні
1601,dort::ADV,tam,tur
1602,dorthin::ADV,tam,сэтчӧ
1603,dorthin::ADV,tam,turp
1604,dorthin::ADV,tam,uz turieni
1605,geradeaus::ADV,prosto,веськыда
1606,geradeaus::ADV,prosto,taisni uz priekšu
1607,vorwärts::ADV,naprzód,водзӧ
1608,vorwärts::ADV,naprzód,uz priekšu
1609,rückwärts::ADV,wstecz,бӧрӧ
1610,rückwärts::ADV,wstecz,atmuguriski
1611,zurück::ADV,z powrotem,бӧр
1612,zurück::ADV,z powrotem,atpakāļ
1613,unten::ADV,u dołu,улын
1614,unten::ADV,u dołu,уліын
1615,unten::ADV,u dołu,lejā
1616,unten::ADV,u dołu,apakšā
1617,unten::ADV,na dole,улын
1618,unten::ADV,na dole,уліын
1619,unten::ADV,na dole,lejā
1620,unten::ADV,na dole,apakšā
1621,hinab::ADV,na_dół,улӧ
1622,hinab::ADV,na_dół,увлан
1623,hinab::ADV,na_dół,uz leju
1624,hinab::ADV,w_dół,улӧ
1625,hinab::ADV,w_dół,увлан
1626,hinab::ADV,w_dół,uz leju
1627,oben::ADV,w górze,вылын
1628,oben::ADV,w górze,выліын
1629,oben::ADV,w górze,virsū
1630,oben::ADV,na górze,вылын
1631,oben::ADV,na górze,выліын
1632,oben::ADV,na górze,virsū
1633,hinauf::ADV,w górę,выліӧ
1634,hinauf::ADV,w górę,augšā
1635,hinauf::ADV,w górę,uz augšu
1636,hinauf::ADV,na górę,выліӧ
1637,hinauf::ADV,na górę,augšā
1638,hinauf::ADV,na górę,uz augšu
1639,überall::ADV,wszędzie,быдлаын
1640,überall::ADV,wszędzie,visur
1641,nicht::ADV,nie,oз
1642,nicht::ADV,nie,ne
1643,ein wenig::ADV,trochę,неуна
1644,ein wenig::ADV,trochę,drusku
1645,kaum::ADV,ledwie,мырдэм
1646,kaum::ADV,ledwie,diezin vai
1647,kaum::ADV,prawie nie,мырдэм
1648,kaum::ADV,prawie nie,diezin vai
1649,sehr::ADV,bardzo,зэв
1650,sehr::ADV,bardzo,ļoti
1651,sehr::ADV,bardzo,gaužām
1652,so::ADV,tak,тадз
1653,so::ADV,tak,сідз
1654,so::ADV,tak,tā
1655,so::ADV,tak,tik
1656,noch::ADV,jeszcze,на
1657,noch::ADV,jeszcze,нӧшта
1658,noch::ADV,jeszcze,vēl
1659,nur::ADV,tylko,куш
1660,nur::ADV,tylko,сӧмын
1661,nur::ADV,tylko,vien
1662,nur::ADV,tylko,tikai
1663,schon::ADV,już,нин
1664,schon::ADV,już,jau
1665,wieder::ADV,znów,бара
1666,wieder::ADV,znów,atkal
1667,wieder::ADV,znowu,бара
1668,wieder::ADV,znowu,atkal
1669,vergebens::ADV,na próżno,весьшӧрӧ
1670,vergebens::ADV,na próżno,velti
1671,vor::PRP,przed,водзын
1672,vor::PRP,przed,priekš
1673,hinter::PRP,za,бӧрнын
1674,hinter::PRP,za,aiz
1675,unter::PRP,pod,улын
1676,unter::PRP,pod,zem
1677,durch::PRP,przez,пыр
1678,durch::PRP,przez,пырыс
1679,durch::PRP,przez,caur
1680,durch::PRP,przez,cauri
1681,neben::PRP,obok,бердын
1682,neben::PRP,obok,līdzās
1683,zwischen::PRP,między,костын
1684,zwischen::PRP,między,starp
1685,wegen::PRP,z powodu,вӧсна
1686,wegen::PRP,z powodu,pēc
1687,dies::PRN,to,тайӧ
1688,dies::PRN,to,šis
1689,das::PRN,to,ciйö
1690,das::PRN,to,tas
1691,alles::PRN,wszystko,став
1692,alles::PRN,wszystko,viss
1693,ich::PRN,ja,ме
1694,ich::PRN,ja,es
1695,du::PRN,ty,тэ
1696,du::PRN,ty,tu
1697,er::PRN,on,сійӧ
1698,er::PRN,on,viņš
1699,wir::PRN,my,ми
1700,wir::PRN,my,mēs
1701,ihr::PRN,wy,тi
1702,ihr::PRN,wy,jūs
1703,sie::PRN,oni,найö
1704,sie::PRN,oni,viņi
1705,sie::PRN,oni,viņas
1706,was::FPRN,co,мый
1707,was::FPRN,co,kas
1708,wer::FPRN,kto,код
1709,wer::FPRN,kto,kas
1710,wo::FADV,gdzie,кыті
1711,wo::FADV,gdzie,kur
1712,wohin::FADV,dokąd,кытчӧ
1713,wohin::FADV,dokąd,kurp
1714,wohin::FADV,dokąd,uz kurieni
1715,wie::FADV,jak,кыдзи
1716,wie::FADV,jak,kā
1717,warum::FADV,dlaczego,мыйла
1718,warum::FADV,dlaczego,kāpēc
1719,wieviel::FNUM,ile,кымын
1720,wieviel::FNUM,ile,cik
1721,eins::NUM,jeden,ӧтик
1722,eins::NUM,jeden,viens
1723,zwei::NUM,dwa,кык
1724,zwei::NUM,dwa,divi
1725,drei::NUM,trzy,куим
1726,drei::NUM,trzy,trīs
1727,vier::NUM,cztery,нель
1728,vier::NUM,cztery,četri
1729,fünf::NUM,pięć,вит
1730,fünf::NUM,pięć,pieci
1731,sechs::NUM,sześć,квайт
1732,sechs::NUM,sześć,seši
1733,sieben::NUM,siedem,сизим
1734,sieben::NUM,siedem,septiņi
1735,acht::NUM,osiem,кӧкъямыс
1736,acht::NUM,osiem,astoņi
1737,neun::NUM,dziewięć,ӧкмыс
1738,neun::NUM,dziewięć,deviņi
1739,zehn::NUM,dziesięć,дас
1740,zehn::NUM,dziesięć,desmit
1741,elf::NUM,jedenaście,дас ӧтик
1742,elf::NUM,jedenaście,vienpadsmit
1743,zwölf::NUM,dwanaście,дас кык
1744,zwölf::NUM,dwanaście,divpadsmit
1745,zwanzig::NUM,dwadzieścia,кызь
1746,zwanzig::NUM,dwadzieścia,divdesmit
1747,dreißig::NUM,trzydzieści,комын
1748,dreißig::NUM,trzydzieści,trīsdesmit
1749,vierzig::NUM,czterdzieści,нелямын
1750,vierzig::NUM,czterdzieści,četrdesmit
1751,fünfzig::NUM,pięćdziesiąt,ветымын
1752,fünfzig::NUM,pięćdziesiąt,piecdesmit
1753,sechzig::NUM,sześćdziesiąt,квайтымын
1754,sechzig::NUM,sześćdziesiąt,sešdesmit
1755,siebzig::NUM,siedemdziesiąt,сизимдас
1756,siebzig::NUM,siedemdziesiąt,septiņdesmit
1757,achtzig::NUM,osiemdziesiąt,кӧкъямысдас
1758,achtzig::NUM,osiemdziesiąt,astoņdesmit
1759,neunzig::NUM,dziewięćdziesiąt,ӧкмысдас
1760,neunzig::NUM,dziewięćdziesiąt,deviņdesmit
1761,hundert::NUM,sto,сё
1762,hundert::NUM,sto,simt
1763,tausend::NUM,tysiąc,сюрс
1764,tausend::NUM,tysiąc,tūkstoš
1765,und::CNJ,i,и
1766,und::CNJ,i,un
1767,oder::CNJ,lub,либӧ
1768,oder::CNJ,lub,jeb
1769,oder::CNJ,albo,либӧ
1770,oder::CNJ,albo,jeb
1771,stehen::V,stać,сулавны
1772,stehen::V,stać,stāvēt
1773,sitzen::V,siedzieć,пукавны
1774,sitzen::V,siedzieć,sēdēt
1775,liegen::V,leżeć,куйлыны
1776,liegen::V,leżeć,gulēt
1777,hängen::V,wisieć,ӧшавны
1778,hängen::V,wisieć,karāties
1779,werden::V,zostać,лоны
1780,werden::V,zostać,tapt
1781,werden::V,stać się,лоны
1782,werden::V,stać się,tapt
1783,passieren::V,dziać się,лоны
1784,passieren::V,dziać się,notikt
1785,passieren::V,zdarzyć się,лоны
1786,passieren::V,zdarzyć się,notikt
1787,beginnen::V,zacząć się,кутчысьны
1788,beginnen::V,zacząć się,кутны
1789,beginnen::V,zacząć się,sākties
1790,enden::V,kończyć się,помасьны
1791,enden::V,kończyć się,beigties
1792,wechseln::V,zmienić się,вежсьыны
1793,wechseln::V,zmienić się,mainīties
1794,aufgehen[Sonne]::V,wzejść,петны
1795,aufgehen[Sonne]::V,wzejść,lēkt
1796,aufgehen[Sonne]::V,wzejść,uzlēkt
1797,untergehen[Sonne]::V,zajść,пуксьыны
1798,untergehen[Sonne]::V,zajść,noiet
1799,untergehen[Sonne]::V,zajść,rietēt
1800,scheinen[Sonne]::V,świecić,югъявны
1801,scheinen[Sonne]::V,świecić,югвидзны
1802,scheinen[Sonne]::V,świecić,spīdēt
1803,donnern::V,grzmieć,гымавны
1804,donnern::V,grzmieć,dārdēt
1805,wehen::V,wiać,пӧльтны
1806,wehen::V,wiać,pūst
1807,strömen::V,płynąć,киссьыны
1808,strömen::V,płynąć,līt
1809,strömen::V,płynąć,plūst
1810,strömen::V,lać się,киссьыны
1811,strömen::V,lać się,līt
1812,strömen::V,lać się,plūst
1813,fließen::V,ciec,визувтны
1814,fließen::V,ciec,tecēt
1815,fließen::V,płynąć,визувтны
1816,fließen::V,płynąć,tecēt
1817,sich drehen::V,obracać się,бергавны
1818,sich drehen::V,obracać się,grozīties
1819,schwanken::V,chwiać się,легны
1820,schwanken::V,chwiać się,лайкъявны
1821,schwanken::V,chwiać się,līgoties
1822,schwanken::V,chwiać się,grīļoties
1823,schwingen::V,wahać się,лайкъявны
1824,schwingen::V,wahać się,люллявны
1825,schwingen::V,wahać się,vēzēties
1826,fallen::V,padać,усьны
1827,fallen::V,padać,krist
1828,brennen::V,palić się,сотчыны
1829,brennen::V,palić się,degt
1830,rauchen::V,dymić,тшынӧдны
1831,rauchen::V,dymić,dūmot
1832,rauchen::V,dymić się,тшынӧдны
1833,rauchen::V,dymić się,dūmot
1834,regnen::V,padać,зэрны
1835,regnen::V,padać,līt
1836,gefrieren::V,zamarznąć,кынмыны
1837,gefrieren::V,zamarznąć,sasalt
1838,tauen::V,tajać,сывны
1839,tauen::V,tajać,kust
1840,schmelzen::V,topnieć,сывны
1841,schmelzen::V,topnieć,kust
1842,schmelzen::V,topnieć,nokust
1843,trocknen::V,schnąć,косьмыны
1844,trocknen::V,schnąć,žūt
1845,trocknen::V,schnąć,kaltēties
1846,sieden::V,wrzeć,пуны
1847,sieden::V,wrzeć,virt
1848,sieden::V,wrzeć,vārīties
1849,sieden::V,kipieć,пуны
1850,sieden::V,kipieć,virt
1851,sieden::V,kipieć,vārīties
1852,faulen::V,gnić,сісьмыны
1853,faulen::V,gnić,pūt
1854,faulen::V,gnić,trudēt
1855,verfaulen::V,zgnić,сісьмыны
1856,verfaulen::V,zgnić,sapūt
1857,verfaulen::V,zgnić,satrūdēt
1858,reißen::V,urywać się,орны
1859,reißen::V,urywać się,plīst
1860,reißen::V,urywać się,satrūkt
1861,versinken::V,tonąć,вӧйны
1862,versinken::V,tonąć,grimt
1863,versinken::V,tonąć,nogrimt
1864,vergehen::V,przechodzić,кольны
1865,vergehen::V,przechodzić,ордйыны
1866,vergehen::V,przechodzić,paiet
1867,erscheinen::V,zjawiać się,петкӧдчыны
1868,erscheinen::V,zjawiać się,parādīties
1869,verschwinden::V,zniknąć,бырны
1870,verschwinden::V,zniknąć,nozust
1871,sinken::V,spadać,вӧйны
1872,sinken::V,spadać,kristies
1873,abnehmen::V,spadać,чинны
1874,abnehmen::V,spadać,noplakt
1875,abnehmen::V,spadać,mazināties
1876,zunehmen::V,wzrosnąć,содны
1877,zunehmen::V,wzrosnąć,ыдждыны
1878,zunehmen::V,wzrosnąć,pieaugt
1879,zunehmen::V,wzrosnąć,pieņemties
1880,steigen::V,wzrastać,лыбны
1881,steigen::V,wzrastać,kāpt
1882,wachsen::V,rosnąć,быдмыны
1883,wachsen::V,rosnąć,augt
1884,glänzen::V,błyszczeć,югъявны
1885,glänzen::V,błyszczeć,дзирдавны
1886,glänzen::V,błyszczeć,zaigot
1887,glänzen::V,błyszczeć,laistīties
1888,funkeln::V,zabłyszczeć,югъявны
1889,funkeln::V,zabłyszczeć,дзирдавны
1890,funkeln::V,zabłyszczeć,mirdzēt
1891,funkeln::V,zabłyszczeć,dzirkstēt
1892,lärmen::V,hałasować,жувгыны
1893,lärmen::V,hałasować,ыугыны
1894,lärmen::V,hałasować,шумитны
1895,lärmen::V,hałasować,ālēties
1896,lärmen::V,hałasować,trokšņot
1897,läuten::V,dzwonić,жургыны
1898,läuten::V,dzwonić,zvanīt
1899,klingeln::V,dzwonić,звӧнитны
1900,klingeln::V,dzwonić,zvanīt
1901,klirren::V,brzęczeć,гольскöдчыны
1902,klirren::V,brzęczeć,tinkšķēt
1903,klirren::V,brzęczeć,džinkstēt
1904,brausen::V,huczeć,буавны
1905,brausen::V,huczeć,krākt
1906,brausen::V,huczeć,brāzmot
1907,rauschen::V,szumieć,кышакывны
1908,rauschen::V,szumieć,šalkt
1909,rauschen::V,szeleścić,кышакывны
1910,rauschen::V,szeleścić,šalkt
1911,klingen::V,brzmieć,шыавны
1912,klingen::V,brzmieć,юргыны
1913,klingen::V,brzmieć,skanēt
1914,klingen::V,brzmieć,izklausīties
1915,klingen::V,dźwięczeć,шыавны
1916,klingen::V,dźwięczeć,юргыны
1917,klingen::V,dźwięczeć,skanēt
1918,klingen::V,dźwięczeć,izklausīties
1919,bellen::V,szczekać,увтны
1920,bellen::V,szczekać,riet
1921,heulen::V,wyć,омлявны
1922,heulen::V,wyć,вурзавны
1923,heulen::V,wyć,kaukt
1924,heulen::V,wyć,gaudot
1925,blasen::V,dmuchnąć,пӧльтны
1926,blasen::V,dmuchnąć,pūst
1927,pfeifen::V,gwizdać,шутьлявны
1928,pfeifen::V,gwizdać,svilpt
1929,pfeifen::V,gwizdać,svilpot
1930,schreien::V,krzyczeć,горзыны
1931,schreien::V,krzyczeć,brēkt
1932,schreien::V,krzyczeć,kliegt
1933,stöhnen::V,stękać,ымзыны
1934,stöhnen::V,stękać,vaidēt
1935,zittern::V,drżeć,тіравны
1936,zittern::V,drżeć,drebēt
1937,leben::V,żyć,овны
1938,leben::V,żyć,dzīvot
1939,geboren werden::V,urodzić się,чужны
1940,geboren werden::V,urodzić się,dzimt
1941,atmen::V,oddychać,кашкыны
1942,atmen::V,oddychać,пошиктыны
1943,atmen::V,oddychać,elpot
1944,trinken::V,pić,юны
1945,trinken::V,pić,dzert
1946,essen::V,jeść,сёйны
1947,essen::V,jeść,ēst
1948,schlucken::V,połknąć,ньылавны
1949,schlucken::V,połknąć,rīt
1950,müde werden::V,zmęczyć się,мудзны
1951,müde werden::V,zmęczyć się,nokust
1952,einschlafen::V,zasnąć,ланьтны
1953,einschlafen::V,zasnąć,унмовсьны
1954,einschlafen::V,zasnąć,iemigt
1955,einschlafen::V,zasnąć,aizmigt
1956,schlafen::V,spać,узьны
1957,schlafen::V,spać,gulēt
1958,aufwachen::V,obudzić się,садьмыны
1959,aufwachen::V,obudzić się,mosties
1960,aufstehen::V,wstać,чеччыны
1961,aufstehen::V,wstać,celties
1962,sich erholen::V,wypoczywać,шойччыны
1963,sich erholen::V,wypoczywać,atžirgt
1964,sich erholen::V,wypoczywać,atpūsties
1965,krank werden::V,zachorować,висьмыны
1966,krank werden::V,zachorować,sasirgt
1967,krank sein::V,chorować,висьны
1968,krank sein::V,chorować,slimot
1969,schmerzen::V,boleć,висьны
1970,schmerzen::V,boleć,sāpēt
1971,schmerzen::V,boleć,smelgt
1972,husten::V,kaszlać,кызны
1973,husten::V,kaszlać,klepot
1974,genesen::V,wyzdrowieć,бурдны
1975,genesen::V,wyzdrowieć,veseļoties
1976,sterben::V,umrzeć,кувны
1977,sterben::V,umrzeć,mirt
1978,sterben::V,umrzeć,nomirt
1979,umkommen::V,zginąć,кувны
1980,umkommen::V,zginąć,apsprāgt
1981,umkommen::V,zginąć,aiziet bojā
1982,sich bewegen::V,poruszać się,вӧрзьыны
1983,sich bewegen::V,poruszać się,virzīties
1984,sich rühren::V,ruszyć się,вӧрны
1985,sich rühren::V,ruszyć się,вӧрӧдчыны
1986,sich rühren::V,ruszyć się,sagrozīties
1987,sich erheben::V,podnieść się,сувтны
1988,sich erheben::V,podnieść się,piecelties
1989,sich setzen::V,usiąść,пуксьыны
1990,sich setzen::V,usiąść,sēsties
1991,hinfallen::V,upaść,усьны
1992,hinfallen::V,upaść,sabirt
1993,hinfallen::V,upaść,pakrist
1994,laufen::V,chodzić,мyнны
1995,laufen::V,chodzić,iet
1996,laufen::V,chodzić,skraidīt
1997,schreiten::V,kroczyć,восьлавны
1998,schreiten::V,kroczyć,soļot
1999,spazierengehen::V,iść na spacer,гуляйтны
2000,spazierengehen::V,iść na spacer,staigāt
2001,spazierengehen::V,iść na spacer,pastaigāties
2002,eilen::V,pospieszać,тэрмасьны
2003,eilen::V,pospieszać,traukt
2004,sich beeilen::V,pospieszyć się,тэрмасьны
2005,sich beeilen::V,pospieszyć się,steigties
2006,sich beeilen::V,pospieszyć się,pasteigties
2007,sausen::V,pędzić,тӧвзьыны
2008,sausen::V,pędzić,drāzt
2009,sausen::V,pędzić,brāzties
2010,rennen::V,biec,котӧртны
2011,rennen::V,biec,skriet
2012,rennen::V,biegać,котӧртны
2013,rennen::V,biegać,skriet
2014,springen::V,skakać,чеччавны
2015,springen::V,skakać,lēkt
2016,klettern::V,wspinać się,кышасьны
2017,klettern::V,wspinać się,кавшасьны
2018,klettern::V,wspinać się,kāpt
2019,klettern::V,wspinać się,rāpties
2020,schaukeln::V,huśtać,гычасьны
2021,schaukeln::V,huśtać,šūpoties
2022,schaukeln::V,huśtać,zvalstīties
2023,schaukeln::V,kołysać,гычасьны
2024,schaukeln::V,kołysać,šūpoties
2025,schaukeln::V,kołysać,zvalstīties
2026,kriechen::V,pełzać,кыссьыны
2027,kriechen::V,pełzać,līst
2028,kriechen::V,pełzać,rāpot
2029,kriechen::V,czołgać się,кыссьыны
2030,kriechen::V,czołgać się,līst
2031,kriechen::V,czołgać się,rāpot
2032,schwimmen::V,pływać,уявны
2033,schwimmen::V,pływać,peldēt
2034,tauchen::V,zanurzać się,сунавны
2035,tauchen::V,zanurzać się,gremdēties
2036,rudern::V,wiosłować,пелысасьны
2037,rudern::V,wiosłować,airēt
2038,rudern::V,wiosłować,irties
2039,fahren::V,jechać,мунны
2040,fahren::V,jechać,braukt
2041,fliegen::V,latać,лэбны
2042,fliegen::V,latać,lidot
2043,fliegen::V,latać,laisties
2044,fliegen::V,lecieć,лэбны
2045,fliegen::V,lecieć,lidot
2046,fliegen::V,lecieć,laisties
2047,gehen::V,iść,мyнны
2048,gehen::V,iść,iet
2049,weggehen::V,odejść,мунавны
2050,weggehen::V,odejść,aiziet
2051,abfahren::V,odjechać,мӧдӧдчыны
2052,abfahren::V,odjechać,atiet
2053,abfahren::V,odjechać,aizbraukt
2054,anhalten::V,zatrzymać się,джӧмдыны
2055,anhalten::V,zatrzymać się,apstāties
2056,hineingehen::V,wchodzić,пырны
2057,hineingehen::V,wchodzić,ieiet
2058,eintreten::V,wejść,пырны
2059,eintreten::V,wejść,ienākt
2060,eintreten::V,nastąpić,пырны
2061,eintreten::V,nastąpić,ienākt
2062,kommen::V,przyjść,воны
2063,kommen::V,przyjść,локны
2064,kommen::V,przyjść,nākt
2065,ankommen::V,przybyć,воны
2066,ankommen::V,przybyć,локны
2067,ankommen::V,przybyć,nonākt
2068,ankommen::V,przybyć,ierasties
2069,zurückkommen::V,wrócić,косны
2070,zurückkommen::V,wrócić,бергӧдчыны
2071,zurückkommen::V,wrócić,atgriezties
2072,bleiben::V,zostać,кольны
2073,bleiben::V,zostać,palikt
2074,warten::V,czekać,виччысьны
2075,warten::V,czekać,gaidīt
2076,erwarten::V,oczekiwać,виччысьны
2077,erwarten::V,oczekiwać,sagaidīt
2078,suchen::V,szukać,корсьны
2079,suchen::V,szukać,meklēt
2080,finden::V,znaleźć,казявны
2081,finden::V,znaleźć,rast
2082,finden::V,znaleźć,atrast
2083,versuchen::V,próbować,заводитчывны
2084,versuchen::V,próbować,mēģināt
2085,vorbereiten::V,przygotować,дасьтыны
2086,vorbereiten::V,przygotować,gatavot
2087,vorbereiten::V,przygotować,sagatavot
2088,lieben::V,kochać,радейтны
2089,lieben::V,kochać,mīlēt
2090,mögen::V,lubić,радейтны
2091,mögen::V,lubić,gribēties
2092,lachen::V,śmiać się,серавны
2093,lachen::V,śmiać się,серавлыны
2094,lachen::V,śmiać się,smiet
2095,lachen::V,śmiać się,smieties
2096,rühren::V,wzruszyć,нормӧдны
2097,rühren::V,wzruszyć,aizgrābt
2098,weinen::V,płakać,бӧрдны
2099,weinen::V,płakać,raudāt
2100,schimpfen::V,kląć,видчыны
2101,schimpfen::V,kląć,rāties
2102,schimpfen::V,kląć,lamāties
2103,sich ärgern::V,gniewać się,скӧравны
2104,sich ärgern::V,gniewać się,īgt
2105,sich ärgern::V,gniewać się,pukoties
2106,sich ärgern::V,gniewać się,dusmoties
2107,sich fürchten::V,bać się,повны
2108,sich fürchten::V,bać się,bīties
2109,sich fürchten::V,bać się,baidīties
2110,fürchten::V,bać się,повны
2111,fürchten::V,bać się,baidīties no
2112,fliehen::V,uciekać,пышйыны
2113,fliehen::V,uciekać,bēgt
2114,flüchten::V,uciec,пышйыны
2115,flüchten::V,uciec,aizbēgt
2116,sehen::V,widzieć,аддзыны
2117,sehen::V,widzieć,redzēt
2118,sehen::V,zobaczyć,аддзыны
2119,sehen::V,zobaczyć,redzēt
2120,anschauen::V,oglądać,видзӧдны
2121,anschauen::V,oglądać,paraudzīties
2122,ansehen::V,popatrzeć na,видзӧдны
2123,ansehen::V,popatrzeć na,aplūkot
2124,hören::V,słyszeć,кывны
2125,hören::V,słyszeć,dzirdēt
2126,zuhören::V,słuchać,кывзыны
2127,zuhören::V,słuchać,klausīties
2128,probieren::V,kosztować,видлыны
2129,probieren::V,kosztować,nogaršot
2130,riechen::V,wąchać,чушкыны
2131,riechen::V,wąchać,ost
2132,riechen::V,wąchać,ostīt
2133,fühlen::V,czuć,вежӧртны
2134,fühlen::V,czuć,гӧгӧрвоны
2135,fühlen::V,czuć,just
2136,fühlen::V,czuć,izjust
2137,fühlen::V,odczuwać,вежӧртны
2138,fühlen::V,odczuwać,гӧгӧрвоны
2139,fühlen::V,odczuwać,just
2140,fühlen::V,odczuwać,izjust
2141,scheinen::V,wydawać się,кажитчыны
2142,scheinen::V,wydawać się,šķist
2143,scheinen::V,wydawać się,likties
2144,zu sehen sein::V,widnieć,тыдавны
2145,zu sehen sein::V,widnieć,parādīties
2146,vernehmen::V,usłyszeć,кывны
2147,vernehmen::V,usłyszeć,saklausīt
2148,frieren::V,marznąć,кынмыны
2149,frieren::V,marznąć,salt
2150,tun::V,czynić,керны
2151,tun::V,czynić,darīt
2152,können::V,móc,кужны
2153,können::V,móc,prast
2154,können::V,umieć,кужны
2155,können::V,umieć,prast
2156,wollen::V,chcieć,кӧсйыны
2157,wollen::V,chcieć,gribēt
2158,anfangen::V,zacząć,заводитны
2159,anfangen::V,zacząć,пондыны
2160,anfangen::V,zacząć,sākt
2161,anfangen::V,zacząć,iesākt
2162,beenden::V,zakończyć,помавны
2163,beenden::V,zakończyć,beigt
2164,beenden::V,zakończyć,pabeigt
2165,aufhören::V,przestać,дугӧдны
2166,aufhören::V,przestać,pārtraukt
2167,gelingen::V,udać się,артмыны
2168,gelingen::V,udać się,izdoties
2169,geraten::V,udać się,сюрны
2170,geraten::V,udać się,веськавны
2171,geraten::V,udać się,veikties
2172,öffnen::V,otworzyć,восьтыны
2173,öffnen::V,otworzyć,atvērt
2174,öffnen::V,otworzyć,attaisīt
2175,schließen::V,zamknąć,пӧдлавны
2176,schließen::V,zamknąć,slēgt
2177,schließen::V,zamknąć,aizvērt
2178,schließen::V,zamknąć,aiztaisīt
2179,stellen::V,postawić,сувтӧдны
2180,stellen::V,postawić,likt
2181,stellen::V,postawić,nolikt
2182,setzen::V,posadzić,пуксьӧдны
2183,setzen::V,posadzić,sēdināt
2184,legen::V,kłaść,пуктыны
2185,legen::V,kłaść,likt
2186,berühren::V,dotykać,вӧрзьӧдны
2187,berühren::V,dotykać,инмӧдчывны
2188,berühren::V,dotykać,skart
2189,berühren::V,dotykać,aizskart
2190,verbinden::V,łączyć,йитны
2191,verbinden::V,łączyć,saistīt
2192,verbinden::V,łączyć,savienot
2193,bedecken::V,przykryć,вевттьыны
2194,bedecken::V,przykryć,apsegt
2195,bedecken::V,przykryć,pārsegt
2196,aufhängen::V,powiesić,ӧшӧдны
2197,aufhängen::V,powiesić,джагӧдны
2198,aufhängen::V,powiesić,uzkārt
2199,anzünden::V,zapalić,ӧзтыны
2200,anzünden::V,zapalić,aizdegt
2201,anzünden::V,zapalić,aizdedzināt
2202,aufheben::V,podnieść,чеччӧдны
2203,aufheben::V,podnieść,сувтӧдны
2204,aufheben::V,podnieść,pacelt
2205,zurücklassen::V,zostawić,кольны
2206,zurücklassen::V,zostawić,atstāt
2207,verlieren::V,zgubić,воштыны
2208,verlieren::V,zgubić,zaudēt
2209,verlieren::V,zgubić,pazaudēt
2210,fallen lassen::V,upuścić,уськӧдны
2211,fallen lassen::V,upuścić,nomest
2212,machen::V,zrobić,вӧчны
2213,machen::V,zrobić,лӧсьӧдны
2214,machen::V,zrobić,darīt
2215,herstellen::V,wytworzyć,лӧсьӧдны
2216,herstellen::V,wytworzyć,ražot
2217,herstellen::V,wytworzyć,izgatavot
2218,bauen::V,budować,лэптыны
2219,bauen::V,budować,celt
2220,bauen::V,budować,būvēt
2221,reparieren::V,naprawiać,дзоньтавны
2222,reparieren::V,naprawiać,labot
2223,reparieren::V,naprawiać,remontēt
2224,verbessern::V,ulepszyć,бурмӧдны
2225,verbessern::V,ulepszyć,labot
2226,verbessern::V,ulepszyć,izlabot
2227,ändern::V,zmienić,вежны
2228,ändern::V,zmienić,mainīt
2229,graben::V,kopać,кодйыны
2230,graben::V,kopać,rakt
2231,beugen::V,zagiąć,куснявны
2232,beugen::V,zagiąć,liekt
2233,biegen::V,zgiąć,куснявны
2234,biegen::V,zgiąć,liekt
2235,drehen::V,obracać,бергӧдлыны
2236,drehen::V,obracać,griezt
2237,wenden::V,obrocić,бергӧдны
2238,wenden::V,obrocić,apgriezt
2239,umdrehen::V,obrocić,бергӧдны
2240,umdrehen::V,obrocić,apgriezt
2241,heben::V,podnosić,лэптыны
2242,heben::V,podnosić,celt
2243,heben::V,podnosić,cilāt
2244,heben::V,podnosić,pacelt
2245,hochheben::V,podnieść,кыпӧдны
2246,hochheben::V,podnieść,pacelt
2247,ergreifen::V,chwycić,кутны
2248,ergreifen::V,chwycić,paķert
2249,ergreifen::V,chwycić,satvert
2250,halten::V,trzymać,кутны
2251,halten::V,trzymać,turēt
2252,halten::V,trzymać,saturēt
2253,drücken::V,naciskać,личкыны
2254,drücken::V,naciskać,топӧдны
