,Concept_ID,hi,mn
1440,pfeifen::V,सीटी देना,исгэрэх
1441,schreien::V,चिल्लाना,хашгирах
1442,stöhnen::V,कराहना,ёолох
1443,stöhnen::V,कराहना,гэнгэнэх
1444,stöhnen::V,आहें भरना,ёолох
1445,stöhnen::V,आहें भरना,гэнгэнэх
1446,zittern::V,काँपना,дагжих
1447,leben::V,जीना,амьдрах
1448,geboren werden::V,पैदा होना,төрөх
1449,atmen::V,साँस लेना,амьсгалах
1450,trinken::V,पीना,уух
1451,essen::V,खाना,идэх
1452,schlucken::V,निगलना,залгих
1453,müde werden::V,थकना,ядрах
1454,müde werden::V,उकताना,ядрах
1455,einschlafen::V,सो जाना,унтчих
1456,schlafen::V,सोना,унтах
1457,aufwachen::V,जागना,сэрэх
1458,aufstehen::V,उठना,босох
1459,sich erholen::V,सुस्ताना,амрах
1460,sich erholen::V,आराम करना,амрах
1461,krank werden::V,बीमार पड़ना,өвдөж эхлэх
1462,krank sein::V,बीमार होना,өвдөх
1463,schmerzen::V,दुखना,өвдөх
1464,schmerzen::V,दुखना,шархирах
1465,schmerzen::V,दर्द करना,өвдөх
1466,schmerzen::V,दर्द करना,шархирах
1467,husten::V,खाँसना,ханиах
1468,genesen::V,ठीक हो जाना,засрах
1469,genesen::V,स्वस्थ हो जाना,засрах
1470,sterben::V,मरना,үхэх
1471,sterben::V,मरना,нас барах
1472,umkommen::V,मरना,үхэх
1473,sich bewegen::V,चलना,хөдлөх
1474,sich bewegen::V,हिलना,хөдлөх
1475,sich rühren::V,हिलना,хөдлөх
1476,sich erheben::V,उठना,босох
1477,sich setzen::V,बैठना,суух
1478,hinfallen::V,गिरना,ойчих
1479,laufen::V,चलना,явган явах
1480,schreiten::V,क़दम जाना,алхах
1481,spazierengehen::V,सैर करना,зугаалах
1482,eilen::V,तेज़ी से जाना,хурдлах
1483,eilen::V,शीघ्रता से चलना,хурдлах
1484,sich beeilen::V,जल्दी करना,яарах
1485,sich beeilen::V,जल्दी करना,шамдах
1486,sich beeilen::V,शीघ्रता करना,яарах
1487,sich beeilen::V,शीघ्रता करना,шамдах
1488,sausen::V,बड़ी तेज़ी से चलना,давхих
1489,rennen::V,भागना,гүйх
1490,rennen::V,दौड़ना,гүйх
1491,springen::V,उछलना,харайх
1492,springen::V,उछलना,дэвхрэх
1493,klettern::V,चढ़ना,авирах
1494,schaukeln::V,झूलना,ганхалзах
1495,kriechen::V,रेंगना,мөлхөх
1496,schwimmen::V,तैरना,сэлэх
1497,tauchen::V,डूबना,шунгах
1498,rudern::V,खेना,сэлүүрдэх
1499,rudern::V,चप्पू चलाना,сэлүүрдэх
1500,fahren::V,चलना,явах
1501,fahren::V,यात्रा करना,явах
1502,fliegen::V,उड़ना,нисэх
1503,gehen::V,जाना,явах
1504,weggehen::V,चला जाना,явах
1505,weggehen::V,बाहर जाना,явах
1506,abfahren::V,छूटना,одох
1507,abfahren::V,छूटना,хөдлөх
1508,abfahren::V,रवाना होना,одох
1509,abfahren::V,रवाना होना,хөдлөх
1510,anhalten::V,रुकना,зогсох
1511,anhalten::V,खड़ा होना,зогсох
1512,hineingehen::V,घुसना,орох
1513,hineingehen::V,अंदर जाना,орох
1514,eintreten::V,प्रवेश करना,орох
1515,kommen::V,आना,ирэх
1516,ankommen::V,पहुँचना,хүрэх
1517,zurückkommen::V,लौटना,харих
1518,zurückkommen::V,लौटना,буцаж ирэх
1519,zurückkommen::V,वापस आना,харих
1520,zurückkommen::V,वापस आना,буцаж ирэх
1521,bleiben::V,रहना,үлдэх
1522,bleiben::V,रुकना,үлдэх
1523,warten::V,इंतज़ार करना,хүлээх
1524,erwarten::V,प्रतीक्षा करना,хүлээх
1525,suchen::V,ढूँढ़ना,эрэх
1526,suchen::V,ढूँढ़ना,бэдрэх
1527,finden::V,पाना,олох
1528,finden::V,ढूँढ़ निकालना,олох
1529,versuchen::V,कोशिश करना,оролдох
1530,vorbereiten::V,तैयार करना,бэлтгэх
1531,lieben::V,प्यार करना,янаглах
1532,mögen::V,पसंद होना,таалах
1533,lachen::V,हँसना,инээх
1534,rühren::V,छूना,сэтгэл уяруулах
1535,weinen::V,रोना,уйлах
1536,schimpfen::V,गाली देना,хараах
1537,sich ärgern::V,चिढ़ना,уурлах
1538,sich ärgern::V,नाराज़ होना,уурлах
1539,sich fürchten::V,डरना,айх
1540,sich fürchten::V,भय खाना,айх
1541,fürchten::V,डरना से,айх
1542,fürchten::V,भय खाना से,айх
1543,fliehen::V,भागना,зугтах
1544,fliehen::V,भागना,гүйж очих
1545,flüchten::V,निकल भागना,оргох
1546,sehen::V,देखना,үзэх
1547,anschauen::V,देखना,харах
1548,ansehen::V,दृष्टि डालना पर,харах
1549,hören::V,सुनना,дуулах
1550,zuhören::V,सुनना,чагнах
1551,probieren::V,चखना,амсаж үзэх
1552,riechen::V,सूँघना,үнэрлэх
1553,fühlen::V,महसूस करना,мэдрэх
1554,scheinen::V,लगना,шиг үзэгдэх
1555,zu sehen sein::V,दिखाई देना,үзэгдэх
1556,zu sehen sein::V,दिखाई देना,харагдах
1557,vernehmen::V,सुनना,дуулах
1558,frieren::V,ठंड लगना,даарах
1559,frieren::V,सर्दी लगना,даарах
1560,tun::V,करना,хийх
1561,tun::V,करना,үйлдэх
1562,können::V,सकना,болох
1563,können::V,जानना,болох
1564,wollen::V,चाहना,хүсэх
1565,anfangen::V,शुरू करना,эхлэх
1566,beenden::V,ख़त्म करना,дуусгах
1567,beenden::V,समाप्त करना,дуусгах
1568,aufhören::V,बंद जाना,болих
1569,aufhören::V,बंद जाना,зогсох
1570,aufhören::V,समाप्त जाना,болих
1571,aufhören::V,समाप्त जाना,зогсох
1572,gelingen::V,बनना,бүтэх
1573,gelingen::V,अच्छा होना,бүтэх
1574,geraten::V,बन पड़ना,илрэх
1575,öffnen::V,खोलना,нээх
1576,öffnen::V,खोलना,тайлах
1577,schließen::V,बंद करना,хаах
1578,stellen::V,रखना,тавих
1579,stellen::V,रखना,босгох
1580,setzen::V,रखना,суулгах
1581,setzen::V,बिठाना,суулгах
1582,legen::V,रखना,хийх
1583,legen::V,रखना,тавих
1584,legen::V,लिटाना,хийх
1585,legen::V,लिटाना,тавих
1586,berühren::V,छूना,шүргэх
1587,berühren::V,स्पर्श करना,шүргэх
1588,verbinden::V,बाँधना,залгах
1589,bedecken::V,ढकना,бүрэх
1590,aufhängen::V,लटकाना,өлгөх
1591,aufhängen::V,लटकाना,дүүжлэх
1592,anzünden::V,जलाना,асаах
1593,anzünden::V,जलाना,ноцоох
1594,aufheben::V,उठाना,өргөх
1595,zurücklassen::V,पीछे छोड़ना,орхих
1596,zurücklassen::V,पीछे छोड़ना,үлдээх
1597,verlieren::V,खोना,гээх
1598,verlieren::V,गँवाना,гээх
1599,fallen lassen::V,गिराना,унагах
1600,machen::V,करना,хийх
1601,machen::V,करना,гаргах
1602,machen::V,बनाना,хийх
1603,machen::V,बनाना,гаргах
1604,herstellen::V,बनाना,бүтээх
1605,herstellen::V,तैयार करना,бүтээх
1606,bauen::V,बनाना,барих
1607,bauen::V,निर्माण करना,барих
1608,reparieren::V,मरम्मत करना,засах
1609,reparieren::V,मरम्मत करना,сэлбэх
1610,verbessern::V,सुधारना,засах
1611,verbessern::V,सुधारना,сайжруулах
1612,ändern::V,बदलना,өөрчлөх
1613,ändern::V,परीवर्तन करना,өөрчлөх
1614,graben::V,खोदना,малтах
1615,beugen::V,झुकाना,бөгтийлгөх
1616,biegen::V,झुकाना,матах
1617,biegen::V,झुकाना,муруйлгах
1618,drehen::V,फेरना,эргүүлэх
1619,drehen::V,घुमाना,эргүүлэх
1620,wenden::V,पलटना,эргүүлэх
1621,wenden::V,मोड़ना,эргүүлэх
1622,umdrehen::V,घुमाना,хөрвүүлэх
1623,heben::V,उठाना,өргөх
1624,heben::V,ऊँचा करना,өргөх
1625,hochheben::V,उठाना,өргөх
1626,hochheben::V,ऊपर को उठाना,өргөх
1627,ergreifen::V,पकड़ना,атгах
1628,ergreifen::V,हाथ में लेना,атгах
1629,halten::V,धरना,барих
1630,halten::V,पकड़ना,барих
1631,drücken::V,दबाना,дарах
1632,schieben::V,सरकाना,түлхэх
1633,schieben::V,खिसकाना,түлхэх
1634,kratzen::V,खुरचना,хусах
1635,kratzen::V,खुरचना,маажих
1636,kratzen::V,खुजलाना,хусах
1637,kratzen::V,खुजलाना,маажих
1638,lecken::V,चाटना,долоох
1639,beißen::V,काटना,зуух
1640,beißen::V,काटना,хазах
1641,abreißen::V,तोड़ना,таслах
1642,abschneiden::V,काट करना,тайрах
1643,binden::V,बाँधना,боох
1644,binden::V,बाँधना,хүлэх
1645,stecken::V,खोंसना,шаах
1646,stecken::V,खोंसना,шигтгэх
1647,brechen::V,तोड़ना,хугалах
1648,klopfen::V,खटखटाना,цохих
1649,klopfen::V,खटखटाना,тогших
1650,hauen::V,ठोकना,дэлдэх
1651,kleben::V,चिपकाना,наах
1652,reiben::V,घिसना,нухах
1653,reiben::V,घिसना,нидчих
1654,reiben::V,रगड़ना,нухах
1655,reiben::V,रगड़ना,нидчих
1656,streichen::V,लगाना,нялах
1657,streichen::V,लगाना,түрхэх
1658,schleifen::V,तेज़ करना,билүүдэх
1659,schleifen::V,तेज़ करना,гуранздах
1660,schneiden::V,कतरना,огтлох
1661,rütteln::V,झकझोरना,холхнулах
1662,schütteln::V,हिलाना,сэгсрэх
1663,schwenken::V,घुमाना,дэвэх
1664,schwenken::V,घुमाना,даллах
1665,schütten::V,उँडेलना,цутгах
1666,schütten::V,उँडेलना,аягалах
1667,füllen::V,भरना,дүүргэх
1668,füllen::V,ठूसना,дүүргэх
1669,einwickeln::V,लपेटना,боох
1670,einwickeln::V,लपेटना,ороох
1671,tragen::V,ढोना,авчрах
1672,schleppen::V,घसीटना,чирэх
1673,ziehen::V,खींचना,татах
1674,aufbewahren::V,रखना,хадгалах
1675,werfen::V,फेंकना,хаях
1676,werfen::V,फेंकना,шидэх
1677,fangen::V,पकड़ना,барих
1678,packen::V,पकड़ना,шүүрэх
1679,verstecken::V,छिपाना,нуух
1680,teilen::V,बाँटना,хуваах
1681,schicken::V,भेजना,илгээх
1682,schicken::V,भेजना,явуулах
1683,bringen::V,लाना,авчрах
1684,bringen::V,लाना,аваачих
1685,hinzufügen::V,जोड़ना,нэмэх
1686,bekommen::V,पाना,хүлээн авах
1687,erhalten::V,पाना,хүлээн авах
1688,erhalten::V,मिलना,хүлээн авах
1689,nehmen::V,लेना,авах
1690,wählen::V,चुनना,сонгох
1691,auswählen::V,चुनना,шилэх
1692,bewahren::V,बनाए रखना,гамнах
1693,behindern::V,रोकना,саад хийх
1694,behindern::V,रोकना,тотгор болох
1695,verderben::V,ख़राब करना,эвдэх
1696,beschädigen::V,नुक़सान पहुँचाना,гэмтээх
1697,zerbrechen::V,तोड़ना,хагалах
1698,zerbrechen::V,तोड़ना,хага цохих
1699,zerreißen::V,तोड़ना,урах
1700,zerstören::V,नष्ट करना,эвдэх
1701,zerstören::V,नष्ट करना,сүйтгэх
1702,zerstören::V,बरबाद करना,эвдэх
1703,zerstören::V,बरबाद करना,сүйтгэх
1704,verbrennen::V,जलाना,шатаах
1705,geben::V,देना,өгөх
1706,reichen::V,थमाना,өгөх
1707,reichen::V,थमाना,дамжуулах
1708,schenken::V,भेंट देना,бэлэглэх
1709,versprechen::V,वादा करना,амлах
1710,wünschen::V,कामना करना,ерөөх
1711,loben::V,तारीफ़ करना,магтах
1712,loben::V,तारीफ़ करना,сайшаах
1713,küssen::V,चूमना,озох
1714,küssen::V,चूमना,үнсэх
1715,wiegen::V,झुलाना,бүүвэйлэх
1716,zudecken::V,ढकना,хучих
1717,zudecken::V,ढकना,бүтээх
1718,wecken::V,जगाना,сэрээх
1719,zeigen::V,दिखाना,үзүүлэх
1720,führen::V,रास्ता दिखाना,хөтлөх
1721,lehren::V,पढ़ाना,заах
1722,unterrichten::V,सिखाना,сургах
1723,aufziehen::V,पालना,өсгөх
1724,aufziehen::V,पालना,хүмүүжүүлэх
1725,leiten::V,संचालन करना,удирдах
1726,antreiben::V,हड़बड़ाना,шамдуулах
1727,lassen::V,-आना,-уулах
1728,lassen::V,कराना,-уулах
1729,einladen::V,बुलाना,залах
1730,vereinigen::V,मिलाना,нэгтгэх
1731,vereinigen::V,मिलाना,хамтруулах
1732,vereinigen::V,संयुक्त करना,нэгтгэх
1733,vereinigen::V,संयुक्त करना,хамтруулах
1734,besuchen::V,मिलना से,зочлох
1735,besuchen::V,मिलने जाना से,зочлох
1736,treffen::V,मिलना,учрах
1737,treffen::V,मिलना,дайралдах
1738,sich versammeln::V,इकट्ठा होना,хуралдах
1739,spielen::V,खेलना,наадах
1740,singen::V,गाना,дуулах
1741,tanzen::V,नाचना,бүжиглэх
1742,sich trennen::V,अलग होना,салах
1743,verlassen::V,छोड़ना,хаях
1744,retten::V,बचाना,гэтэлгэх
1745,bewachen::V,आँख रखना पर,сахих
1746,schützen::V,रक्षा करना,хамгаалах
1747,verteidigen::V,रक्षा करना,хамгаалах
1748,sich schlagen::V,हाथापाई करना,зодолдох
1749,schießen::V,गोली मारना,харвах
1750,schießen::V,गोली मारना,буу буудах
1751,siegen::V,जीतना,ялах
1752,siegen::V,विजय पाना,ялах
1753,ärgern::V,चिढ़ाना,уурлуулах
1754,ärgern::V,चिढ़ाना,уур хүргэх
1755,schlagen::V,मारना,цохих
1756,treten::V,ठोकर मारना,өшиглөх
1757,stechen::V,भेदना,хатгах
1758,stechen::V,भोंकना,хатгах
1759,stoßen::V,धक्का देना,ёврох
1760,stoßen::V,धक्का देना,нудрах
1761,stoßen::V,झटका देना,ёврох
1762,stoßen::V,झटका देना,нудрах
1763,stehlen::V,चोरी करना,хулгайлах
1764,stören::V,बुरा लगना,саад болох
1765,belästigen::V,तंग करना,зовоох
1766,belästigen::V,तंग करना,амраахгүй байх
1767,verbergen::V,लुकाना,нуух
1768,verbergen::V,लुकाना,далдлах
1769,täuschen::V,धोखा देना,мэхлэх
1770,betrügen::V,धोखा देना,хуурах
1771,töten::V,मारना,алах
1772,töten::V,मार डालना,алах
1773,wohnen::V,रहना,суух
1774,wohnen::V,रहना,амьдрах
1775,arbeiten::V,काम करना,ажиллах
1776,arbeiten::V,काम करना,хөдөлмөрлөх
1777,sammeln::V,जमा करना,түүх
1778,sammeln::V,जमा करना,хураах
1779,pflücken::V,चुनना,түүх
1780,pflücken::V,तोड़ना,түүх
1781,jagen::V,आखेट करना,агнах
1782,jagen::V,आखेट करना,гөрөөлөх
1783,jagen::V,शिकार करना,агнах
1784,jagen::V,शिकार करना,гөрөөлөх
1785,fischen::V,मछली पकड़ना,загасчлах
1786,fischen::V,मछली पकड़ना,загас барих
1787,fassen::V,पकड़ना,барих
1788,hüten::V,चराना,маллах
1789,hüten::V,चराना,хариулах
1790,treiben::V,हाँकना,туух
1791,anbinden::V,बाँधना,уях
1792,füttern::V,खिलाना,тэжээх
1793,melken::V,दुहना,саах
1794,hacken::V,काटना,цавчих
1795,gießen::V,सींचना,услах
1796,reifen::V,पकना,боловсрох
1797,zubereiten::V,पकाना,бэлдэх
1798,kochen::V,पकाना,чанах
1799,kochen::V,राँधना,чанах
1800,backen::V,पकाना,жигнэх
1801,braten::V,तलना,шарах
1802,braten::V,तलना,хайрах
1803,braten::V,भूनना,шарах
1804,braten::V,भूनना,хайрах
1805,umrühren::V,फेंटना,хутгах
1806,stricken::V,बुनना,нэхэх
1807,stricken::V,बुनना,сүлжих
1808,nähen::V,सीना,оёх
1809,färben::V,रँगना,будах
1810,reinigen::V,साफ़ करना,арилгах
1811,reinigen::V,साफ़ करना,цэвэрлэх
1812,reinigen::V,शुद्ध करना,арилгах
1813,reinigen::V,शुद्ध करना,цэвэрлэх
1814,waschen::V,धोना,угаах
1815,abwischen::V,पोंछ्ना,арчих
1816,spülen::V,माँजना,зайлах
1817,spülen::V,खँगालना,зайлах
1818,fegen::V,बुहारना,хамах
1819,fegen::V,बुहारना,шүүрдэх
1820,kehren::V,झाड़ना,шүүрдэх
1821,kehren::V,झाड़ना,туужуудах
1822,baden::V,स्नान करना,усанд орох
1823,sich waschen::V,नहाना,биеэ угаах
1824,sich waschen::V,हाथ-मुँह धोना,биеэ угаах
1825,ausziehen::V,उतारना,тайлах
1826,anziehen::V,पहनना,өмсөх
1827,sich anziehen::V,कपड़े पहनना,хувцаслах
1828,kämmen::V,कंघी करना,самнах
1829,schmücken::V,सजाना,гоёх
1830,schmücken::V,सजाना,чимэх
1831,schmücken::V,सँवारना,гоёх
1832,schmücken::V,सँवारना,чимэх
1833,sagen::V,कहना,гэх
1834,sagen::V,कहना,хэлэх
1835,sagen::V,बताना,гэх
1836,sagen::V,बताना,хэлэх
1837,sprechen::V,बोलना,ярих
1838,sprechen::V,बोलना,өгүүлэх
1839,reden::V,बोलना,хэлэх
1840,reden::V,बोलना,хөөрөлдөх
1841,reden::V,बात करना,хэлэх
1842,reden::V,बात करना,хөөрөлдөх
1843,sich unterhalten::V,बात करना,ярилцах
1844,sich unterhalten::V,बातचीत करना,ярилцах
1845,fragen::V,पूछ्ना,асуух
1846,fragen::V,प्रश्न करना,асуух
1847,bitten::V,माँगना से,гуйх
1848,erzählen::V,बताना,өгүүлэх
1849,mitteilen::V,ख़बर देना,дуулгах
1850,mitteilen::V,ख़बर देना,мэдээлэх
1851,mitteilen::V,सूचना देना,дуулгах
1852,mitteilen::V,सूचना देना,мэдээлэх
1853,nennen::V,नाम देना,нэрлэх
1854,rufen::V,बुलाना,дуудах
1855,prahlen::V,शेख़ी बघारना,бардах
1856,prahlen::V,शेख़ी बघारना,сайрхах
1857,übersetzen::V,अनुवाद करना,орчуулах
1858,denken::V,सोचना,санах
1859,glauben::V,विश्वास करना,итгэх
1860,bemerken::V,ध्यान देना पर,ажих
1861,bemerken::V,ध्यान देना पर,ажиглах
1862,erkennen::V,पहचानना,таних
1863,begreifen::V,समझना,ойлгох
1864,verstehen::V,सुनना,мэдэж авах
1865,lernen::V,पढ़ना,сурах
1866,wissen::V,जानना,мэдэх
1867,wissen::V,मालूम होना,мэдэх
1868,sich erinnern an::V,याद करना,дурсах
1869,vergessen::V,भूलना,мартах
1870,vergessen::V,बिसारना,мартах
1871,messen::V,नापना,хэмжих
1872,zählen::V,गिनना,тоолох
1873,rechnen::V,गणना करना,тооцоох
1874,rechnen::V,हिसाब करना,тооцоох
1875,lesen::V,पढ़ना,унших
1876,malen::V,कींचना,зурах
1877,zeichnen::V,चित्र कींचना,дүрслэн бичих
1878,schreiben::V,लिखना,бичих
1879,besitzen::V,मालिक होना,эзэмших
1880,besitzen::V,स्वामी होना,эзэмших
1881,kaufen::V,ख़रीदना,худалдан авах
1882,verkaufen::V,बेचना,худалдах
1883,bezahlen::V,चुकाना,төлөх
1884,bezahlen::V,अदा करना,төлөх
1885,zahlen::V,अदा करना,төлөх
1886,beherrschen::V,शासन करना पर,эзэмших
1887,ertragen::V,सहना,тэсэх
