,Concept_ID,kl,ga
1415,bekannt::A,,atá eolas air
1416,anderer::A,,eile
1417,zuerst::ADV,,ar dtús
1418,niemals::ADV,,riamh
1419,von hier::ADV,,an áit seo
1420,dort::ADV,,ann
1421,dort::ADV,,ansin
1422,oben::ADV,,thuas
1423,hinauf::ADV,,suas
1424,nicht::ADV,,ní
1425,nicht::ADV,,cha
1426,ein wenig::ADV,,beagán
1427,so::ADV,,chomh
1428,so::ADV,,mar sin
1429,nur::ADV,,amháin
1430,nur::ADV,,níl ach
1431,vor::PRP,,ar thosach
1432,hinter::PRP,,laistiar de
1433,hinter::PRP,,taobh thiar de
1434,unter::PRP,,faoi
1435,durch::PRP,,trí
1436,neben::PRP,,taobh le
1437,neben::PRP,,in aice le
1438,zwischen::PRP,,idir
1439,wegen::PRP,,de bharr
1440,wegen::PRP,,mar gheall ar
1441,alles::PRN,,gach rud
1442,aufgehen[Sonne]::V,,éirigh
1443,strömen::V,,sil
1444,fließen::V,,rith
1445,fließen::V,,snigh
1446,faulen::V,,lobh
1447,faulen::V,,dreoigh
1448,verfaulen::V,,lobh
1449,verfaulen::V,,feoigh
1450,verschwinden::V,,imigh
1451,lärmen::V,,tóg callán
1452,klirren::V,,cling
1453,rauschen::V,,tá ag siosarnach
1454,klingen::V,,tá glór ag
1455,müde werden::V,,tuirsigh
1456,krank werden::V,,éirigh tinn
1457,krank sein::V,,tá tinn
1458,umkommen::V,,caill
1459,sich rühren::V,,corraigh
1460,sich erheben::V,,seas suas
1461,hinfallen::V,,tit
1462,kriechen::V,,snámh
1463,gehen::V,,téigh
1464,abfahren::V,,imigh
1465,erwarten::V,,tá ag súil le
1466,erwarten::V,,tá ag dréim le
1467,lachen::V,,gáir
1468,anschauen::V,,dearc
1469,anschauen::V,,féach ar
1470,probieren::V,,bliais
1471,zu sehen sein::V,,tá le feiceáil
1472,vernehmen::V,,clois
1473,können::V,,féad
1474,können::V,,is féidir le
1475,gelingen::V,,éirigh le
1476,geraten::V,,tá deireadh ar
1477,ändern::V,,athraigh
1478,drehen::V,,cas
1479,schieben::V,,brúigh
1480,rütteln::V,,croith
1481,schütten::V,,doirt
1482,packen::V,,beir ar
1483,hinzufügen::V,,cuir le
1484,wählen::V,,pioc
1485,wählen::V,,roghnaigh
1486,auswählen::V,,roghnaigh
1487,behindern::V,,cuir bac ar
1488,beschädigen::V,,loit
1489,beschädigen::V,,déan damáiste do
1490,reichen::V,,sín
1491,reichen::V,,cuir
1492,schenken::V,,bronn
1493,schenken::V,,tabhair
1494,wiegen::V,,bog
1495,wiegen::V,,luasc
1496,lassen::V,,cuir ag
1497,verlassen::V,,fág
1498,bewachen::V,,cosain
1499,bewachen::V,,gardáil
1500,verteidigen::V,,cosain
1501,sich schlagen::V,,tá ag bruíon
1502,siegen::V,,bain
1503,siegen::V,,buaigh
1504,belästigen::V,,cuir as do
1505,täuschen::V,,cuir dallamullóg ar
1506,pflücken::V,,pioc
1507,fassen::V,,beir ar
1508,hüten::V,,aoirigh
1509,treiben::V,,seol
1510,treiben::V,,tiomáin
1511,melken::V,,bligh
1512,melken::V,,crúigh
1513,hacken::V,,gearr
1514,reifen::V,,aibigh
1515,zubereiten::V,,cócaráil
1516,backen::V,,bácáil
1517,stricken::V,,cniotáil
1518,nähen::V,,fuaigh
1519,spülen::V,,sruthlaigh
1520,kehren::V,,scuab
1521,kämmen::V,,cíor
1522,schmücken::V,,maisigh
1523,sich unterhalten::V,,caintigh
1524,sich unterhalten::V,,tá ag comhrá
1525,nennen::V,,ainmnigh
1526,bemerken::V,,tabhair faoi deara
1527,begreifen::V,,tuig
1528,zeichnen::V,,línigh
1529,zeichnen::V,,tarraing
1530,besitzen::V,,is le
1531,zahlen::V,,íoc
