,Concept_ID,lbe,ps
1358,Moor::N,,جبه
1359,Anhöhe::N,,غونډۍ
1360,Bucht::N,,کارۍ
1361,Laus::N,,سپږه
1362,Ruf::N,,ږغ
1363,Ruf::N,,بلنه
1364,Platz::N,,ځای
1365,Kante::N,,اړخ
1366,Größe::N,,قد
1367,Größe::N,,لويوالی
1368,Menge::N,,اندازه
1369,Figur::N,,قدوقامت
1370,Tasche::N,,بکس
1371,Tasche::N,,توبره
1372,Öl::N,,تېل
1373,Schuh::N,,بوټ
1374,Leine::N,,رسۍ
1375,König::N,,باچا
1376,König::N,,پادشاه
1377,fein::A,,نازک
1378,auf einmal::ADV,,په یوه وخت کی
1379,bald::ADV,,ژر
1380,einst::ADV,,پخوا
1381,schon::ADV,,دمخه
1382,sie::PRN,,هغوی
1383,siebzig::NUM,,اویا
1384,klirren::V,,کړنګېدل
1385,heulen::V,,انګلل
1386,rühren::V,,اغېزه کول
1387,zu sehen sein::V,,ښکارېدل
1388,wollen::V,,غوښتل
1389,geraten::V,,کېدل
1390,kratzen::V,,ګرول
1391,stecken::V,,ټومبل
1392,schleifen::V,,تېره کول
1393,rütteln::V,,خوڅول
1394,ziehen::V,,کښل
1395,packen::V,,نیول
1396,wünschen::V,,غوښتل
1397,zudecken::V,,پوښول
1398,antreiben::V,,چټک کول
1399,lassen::V,,اړکول
1400,treten::V,,په لغته وهل
1401,verstehen::V,,پوهېدل
