,Concept_ID,hi,pl
1463,behindern::V,रोकना,utrudnić
1464,behindern::V,रोकना,przeszkadzać
1465,verderben::V,ख़राब करना,zepsuć
1466,beschädigen::V,नुक़सान पहुँचाना,uszkodzić
1467,zerbrechen::V,तोड़ना,złamać
1468,zerreißen::V,तोड़ना,drzeć
1469,zerreißen::V,तोड़ना,rozdzierać
1470,zerstören::V,नष्ट करना,zniszczyć
1471,zerstören::V,बरबाद करना,zniszczyć
1472,verbrennen::V,जलाना,spalić
1473,geben::V,देना,dać
1474,reichen::V,थमाना,podać
1475,schenken::V,भेंट देना,darować
1476,versprechen::V,वादा करना,obiecać
1477,wünschen::V,कामना करना,życzyć
1478,loben::V,तारीफ़ करना,chwalić
1479,küssen::V,चूमना,całować
1480,wiegen::V,झुलाना,kołysać
1481,zudecken::V,ढकना,przykryć
1482,wecken::V,जगाना,zbudzić
1483,zeigen::V,दिखाना,pokazać
1484,führen::V,रास्ता दिखाना,wieść
1485,führen::V,रास्ता दिखाना,prowadzić
1486,lehren::V,पढ़ाना,uczyć
1487,unterrichten::V,सिखाना,nauczać
1488,aufziehen::V,पालना,wychować
1489,leiten::V,संचालन करना,kierować
1490,antreiben::V,हड़बड़ाना,popędzić
1491,lassen::V,-आना,zostawić
1492,lassen::V,कराना,zostawić
1493,einladen::V,बुलाना,zaprosić
1494,vereinigen::V,मिलाना,zjednoczyć
1495,vereinigen::V,संयुक्त करना,zjednoczyć
1496,besuchen::V,मिलना से,odwiedzić
1497,besuchen::V,मिलने जाना से,odwiedzić
1498,treffen::V,मिलना,trafić
1499,treffen::V,मिलना,spotkać
1500,sich versammeln::V,इकट्ठा होना,zebrać się
1501,sich versammeln::V,इकट्ठा होना,zgromadzić się
1502,spielen::V,खेलना,grać
1503,spielen::V,खेलना,bawić się
1504,singen::V,गाना,śpiewać
1505,tanzen::V,नाचना,pląsać
1506,tanzen::V,नाचना,tańczyć
1507,sich trennen::V,अलग होना,rozstać się
1508,verlassen::V,छोड़ना,opuścić
1509,retten::V,बचाना,ocalić
1510,retten::V,बचाना,uratować
1511,bewachen::V,आँख रखना पर,pilnować
1512,schützen::V,रक्षा करना,ochronić
1513,verteidigen::V,रक्षा करना,bronić
1514,sich schlagen::V,हाथापाई करना,pobić się
1515,schießen::V,गोली मारना,strzelać
1516,siegen::V,जीतना,zwycziężyć
1517,siegen::V,विजय पाना,zwycziężyć
1518,ärgern::V,चिढ़ाना,gniewać
1519,schlagen::V,मारना,bić
1520,schlagen::V,मारना,uderzyć
1521,treten::V,ठोकर मारना,kopnąć
1522,stechen::V,भेदना,ukłuć
1523,stechen::V,भोंकना,ukłuć
1524,stoßen::V,धक्का देना,popchnąć
1525,stoßen::V,झटका देना,popchnąć
1526,stehlen::V,चोरी करना,ukraść
1527,stören::V,बुरा लगना,zakłócić
1528,stören::V,बुरा लगना,przeszkodzić
1529,belästigen::V,तंग करना,dokuczać
1530,verbergen::V,लुकाना,ukryć
1531,täuschen::V,धोखा देना,łudzić
1532,betrügen::V,धोखा देना,oszukać
1533,töten::V,मारना,zabić
1534,töten::V,मार डालना,zabić
1535,wohnen::V,रहना,mieszkać
1536,arbeiten::V,काम करना,pracować
1537,sammeln::V,जमा करना,zebrać
1538,pflücken::V,चुनना,zerwać
1539,pflücken::V,तोड़ना,zerwać
1540,jagen::V,आखेट करना,polować
1541,jagen::V,शिकार करना,polować
1542,fischen::V,मछली पकड़ना,łowić ryby
1543,fassen::V,पकड़ना,złapać
1544,hüten::V,चराना,paść
1545,treiben::V,हाँकना,pędzić
1546,anbinden::V,बाँधना,przywiązać
1547,füttern::V,खिलाना,karmić
1548,melken::V,दुहना,doić
1549,hacken::V,काटना,rąbać
1550,gießen::V,सींचना,lać
1551,gießen::V,सींचना,podlać
1552,reifen::V,पकना,dojrzeć
1553,zubereiten::V,पकाना,przyrządzić
1554,kochen::V,पकाना,gotować
1555,kochen::V,राँधना,gotować
1556,backen::V,पकाना,piec
1557,braten::V,तलना,piec
1558,braten::V,तलना,smażyć
1559,braten::V,भूनना,piec
1560,braten::V,भूनना,smażyć
1561,umrühren::V,फेंटना,przemieszać
1562,stricken::V,बुनना,dziać
1563,nähen::V,सीना,szyć
1564,färben::V,रँगना,pofarbować
1565,reinigen::V,साफ़ करना,oczyścić
1566,reinigen::V,शुद्ध करना,oczyścić
1567,waschen::V,धोना,prać
1568,abwischen::V,पोंछ्ना,obetrzeć
1569,spülen::V,माँजना,płukać
1570,spülen::V,खँगालना,płukać
1571,fegen::V,बुहारना,zamiatać
1572,kehren::V,झाड़ना,zamieść
1573,baden::V,स्नान करना,kąpać się
1574,sich waschen::V,नहाना,myć się
1575,sich waschen::V,हाथ-मुँह धोना,myć się
1576,ausziehen::V,उतारना,zdjąć
1577,anziehen::V,पहनना,włożyć
1578,sich anziehen::V,कपड़े पहनना,ubrać się
1579,kämmen::V,कंघी करना,uczesać
1580,schmücken::V,सजाना,ozdabiać
1581,schmücken::V,सँवारना,ozdabiać
1582,sagen::V,कहना,powiedzieć
1583,sagen::V,बताना,powiedzieć
1584,sprechen::V,बोलना,mówić
1585,reden::V,बोलना,mówić
1586,reden::V,बात करना,mówić
1587,sich unterhalten::V,बात करना,rozmawiać
1588,sich unterhalten::V,बातचीत करना,rozmawiać
1589,fragen::V,पूछ्ना,zapytać
1590,fragen::V,प्रश्न करना,zapytać
1591,bitten::V,माँगना से,prosić
1592,erzählen::V,बताना,opowiedzieć
1593,mitteilen::V,ख़बर देना,zawiadomić o
1594,mitteilen::V,सूचना देना,zawiadomić o
1595,nennen::V,नाम देना,nazwać
1596,rufen::V,बुलाना,wołać
1597,prahlen::V,शेख़ी बघारना,chełpić się
1598,übersetzen::V,अनुवाद करना,tłumaczyć
1599,denken::V,सोचना,myśleć
1600,glauben::V,विश्वास करना,sądzić
1601,glauben::V,विश्वास करना,wierzyć
1602,bemerken::V,ध्यान देना पर,zauważyć
1603,erkennen::V,पहचानना,poznać
1604,begreifen::V,समझना,zrozumieć
1605,verstehen::V,सुनना,rozumieć
1606,verstehen::V,सुनना,dosłyszeć
1607,lernen::V,पढ़ना,uczyć się
1608,wissen::V,जानना,wiedzieć
1609,wissen::V,मालूम होना,wiedzieć
1610,sich erinnern an::V,याद करना,przypomnieć sobie
1611,vergessen::V,भूलना,zapomnieć
1612,vergessen::V,बिसारना,zapomnieć
1613,messen::V,नापना,mierzyć
1614,zählen::V,गिनना,liczyć
1615,rechnen::V,गणना करना,rachować
1616,rechnen::V,हिसाब करना,rachować
1617,lesen::V,पढ़ना,czytać
1618,malen::V,कींचना,malować
1619,zeichnen::V,चित्र कींचना,rysować
1620,schreiben::V,लिखना,pisać
1621,besitzen::V,मालिक होना,posiadać
1622,besitzen::V,स्वामी होना,posiadać
1623,kaufen::V,ख़रीदना,kupić
1624,verkaufen::V,बेचना,sprzedać
1625,bezahlen::V,चुकाना,zapłacić
1626,bezahlen::V,अदा करना,zapłacić
1627,zahlen::V,अदा करना,płacić
1628,beherrschen::V,शासन करना पर,opanować
1629,ertragen::V,सहना,znieść
