,Concept_ID,se,hi
4652,Tod::N,så´rmm,मौत
4653,Tod::N,så´rmm,मृत्यु
4654,Tod::N,jää´mmem,मौत
4655,Tod::N,jää´mmem,मृत्यु
4656,Tod::N,соаррьм,मौत
4657,Tod::N,соаррьм,मृत्यु
4658,Grab::N,gaelmie,क़ब्र
4659,Grab::N,ráhpo,क़ब्र
4660,Grab::N,hávdde,क़ब्र
4661,Grab::N,hávdi,क़ब्र
4662,Grab::N,hävdi,क़ब्र
4663,Grab::N,äu´dd,क़ब्र
4664,Grab::N,ка̄лльм,क़ब्र
4665,Kirche::N,gærhkoe,चर्च
4666,Kirche::N,gærhkoe,गिरजा
4667,Kirche::N,girkko,चर्च
4668,Kirche::N,girkko,गिरजा
4669,Kirche::N,girku,चर्च
4670,Kirche::N,girku,गिरजा
4671,Kirche::N,kirkko,चर्च
4672,Kirche::N,kirkko,गिरजा
4673,Kirche::N,ceerkav,चर्च
4674,Kirche::N,ceerkav,गिरजा
4675,Kirche::N,цэ̄ркав,चर्च
4676,Kirche::N,цэ̄ркав,गिरजा
4677,Sünde::N,sådtoe,पाप
4678,Sünde::N,sådtoe,गुनाह
4679,Sünde::N,suddo,पाप
4680,Sünde::N,suddo,गुनाह
4681,Sünde::N,suddu,पाप
4682,Sünde::N,suddu,गुनाह
4683,Sünde::N,suddo,पाप
4684,Sünde::N,suddo,गुनाह
4685,Sünde::N,reä´ǩ'ǩ,पाप
4686,Sünde::N,reä´ǩ'ǩ,गुनाह
4687,Gott::N,jupmele,देव
4688,Gott::N,jupmele,ईश्वर
4689,Gott::N,jubmel,देव
4690,Gott::N,jubmel,ईश्वर
4691,Gott::N,ipmil,देव
4692,Gott::N,ipmil,ईश्वर
4693,Gott::N,immeel,देव
4694,Gott::N,immeel,ईश्वर
4695,Gott::N,e´mmel,देव
4696,Gott::N,e´mmel,ईश्वर
4697,Gott::N,иммель,देव
4698,Gott::N,иммель,ईश्वर
4699,Arbeiter::N,barkije,मज़दूर
4700,Arbeiter::N,barggoulmusj,मज़दूर
4701,Arbeiter::N,bargi,मज़दूर
4702,Arbeiter::N,pargee,मज़दूर
4703,Arbeiter::N,reâugglaž,मज़दूर
4704,Arbeiter::N,лыххкэй,मज़दूर
4705,Chef::N,åvtehke,अध्यक्ष
4706,Chef::N,oajvve,अध्यक्ष
4707,Chef::N,hoavda,अध्यक्ष
4708,Chef::N,hovdâ,अध्यक्ष
4709,Chef::N,uái'vi,अध्यक्ष
4710,Chef::N,ä´ttem,अध्यक्ष
4711,Chef::N,vuei´vvooumaž,अध्यक्ष
4712,Chef::N,выгкэй,अध्यक्ष
4713,Chef::N,вӯййкьей,अध्यक्ष
4714,Chef::N,вуэййв,अध्यक्ष
4715,Meister::N,ööhpehtæjja,शिल्पज्ञ
4716,Meister::N,åhpadiddje,शिल्पज्ञ
4717,Meister::N,čeahppi,शिल्पज्ञ
4718,Meister::N,meašttir,शिल्पज्ञ
4719,Meister::N,miäš'tár,शिल्पज्ञ
4720,Meister::N,määstär,शिल्पज्ञ
4721,Meister::N,че̄ххьп,शिल्पज्ञ
4722,Arzt::N,dåaktere,वैद्य
4723,Arzt::N,dåaktere,डॉक्टर
4724,Arzt::N,dåaktere,चिकित्सक
4725,Arzt::N,dåktår,वैद्य
4726,Arzt::N,dåktår,डॉक्टर
4727,Arzt::N,dåktår,चिकित्सक
4728,Arzt::N,dálkudiddje,वैद्य
4729,Arzt::N,dálkudiddje,डॉक्टर
4730,Arzt::N,dálkudiddje,चिकित्सक
4731,Arzt::N,doavttir,वैद्य
4732,Arzt::N,doavttir,डॉक्टर
4733,Arzt::N,doavttir,चिकित्सक
4734,Arzt::N,tuáh'tár,वैद्य
4735,Arzt::N,tuáh'tár,डॉक्टर
4736,Arzt::N,tuáh'tár,चिकित्सक
4737,Arzt::N,dåhttar,वैद्य
4738,Arzt::N,dåhttar,डॉक्टर
4739,Arzt::N,dåhttar,चिकित्सक
4740,Arzt::N,лыххцэй,वैद्य
4741,Arzt::N,лыххцэй,डॉक्टर
4742,Arzt::N,лыххцэй,चिकित्सक
4743,Lehrer::N,lohkehtæjja,शिक्षक
4744,Lehrer::N,lohkehtæjja,अध्यापक
4745,Lehrer::N,skåvlik,शिक्षक
4746,Lehrer::N,skåvlik,अध्यापक
4747,Lehrer::N,åjpadiddje,शिक्षक
4748,Lehrer::N,åjpadiddje,अध्यापक
4749,Lehrer::N,oahpaheaddji,शिक्षक
4750,Lehrer::N,oahpaheaddji,अध्यापक
4751,Lehrer::N,máttááttijjee,शिक्षक
4752,Lehrer::N,máttááttijjee,अध्यापक
4753,Lehrer::N,u´čtee´l,शिक्षक
4754,Lehrer::N,u´čtee´l,अध्यापक
4755,Lehrer::N,mätt'teei,शिक्षक
4756,Lehrer::N,mätt'teei,अध्यापक
4757,Lehrer::N,уххцэй,शिक्षक
4758,Lehrer::N,уххцэй,अध्यापक
4759,Geld::N,vierhtie,धन
4760,Geld::N,vierhtie,पैसा
4761,Geld::N,ruhta,धन
4762,Geld::N,ruhta,पैसा
4763,Geld::N,biednik,धन
4764,Geld::N,biednik,पैसा
4765,Geld::N,ruhta,धन
4766,Geld::N,ruhta,पैसा
4767,Geld::N,ruttâ,धन
4768,Geld::N,ruttâ,पैसा
4769,Geld::N,teä´ǧ'ǧ,धन
4770,Geld::N,teä´ǧ'ǧ,पैसा
4771,Geld::N,те̄ӈӈьк,धन
4772,Geld::N,те̄ӈӈьк,पैसा
4773,Geschäft::N,åesie,सौदा
4774,Geschäft::N,åesie,व्यापार
4775,Geschäft::N,oases,सौदा
4776,Geschäft::N,oases,व्यापार
4777,Geschäft::N,gávpi,सौदा
4778,Geschäft::N,gávpi,व्यापार
4779,Geschäft::N,kävppi,सौदा
4780,Geschäft::N,kävppi,व्यापार
4781,Geschäft::N,haandâl,सौदा
4782,Geschäft::N,haandâl,व्यापार
4783,Geschäft::N,kaupp,सौदा
4784,Geschäft::N,kaupp,व्यापार
4785,Geschäft::N,ро̄бэт,सौदा
4786,Geschäft::N,ро̄бэт,व्यापार
4787,Laden::N,bovre,दुकान
4788,Laden::N,oases,दुकान
4789,Laden::N,rámbuvdda,दुकान
4790,Laden::N,gávpi,दुकान
4791,Laden::N,puvdâ,दुकान
4792,Laden::N,kävppi,दुकान
4793,Laden::N,kaupp,दुकान
4794,Laden::N,ла̄ффьк,दुकान
4795,Preis::N,åasa,दाम
4796,Preis::N,åasa,मूल्य
4797,Preis::N,hadde,दाम
4798,Preis::N,hadde,मूल्य
4799,Preis::N,haddi,दाम
4800,Preis::N,haddi,मूल्य
4801,Preis::N,hadde,दाम
4802,Preis::N,hadde,मूल्य
4803,Preis::N,hâ´dd,दाम
4804,Preis::N,hâ´dd,मूल्य
4805,Preis::N,а̄ррв,दाम
4806,Preis::N,а̄ррв,मूल्य
4807,Ware::N,vaaroe,माल
4808,Ware::N,vaaroe,पण्य
4809,Ware::N,várro,माल
4810,Ware::N,várro,पण्य
4811,Ware::N,gálvvo,माल
4812,Ware::N,gálvvo,पण्य
4813,Ware::N,gálvu,माल
4814,Ware::N,gálvu,पण्य
4815,Ware::N,kálvu,माल
4816,Ware::N,kálvu,पण्य
4817,Ware::N,täävvir,माल
4818,Ware::N,täävvir,पण्य
4819,Ware::N,kälvv,माल
4820,Ware::N,kälvv,पण्य
4821,Ware::N,tä´vver,माल
4822,Ware::N,tä´vver,पण्य
4823,Ware::N,та̄вяр,माल
4824,Ware::N,та̄вяр,पण्य
4825,Nutzen::N,aevhkie,लाभ
4826,Nutzen::N,aevhkie,फ़ायदा
4827,Nutzen::N,ávkke,लाभ
4828,Nutzen::N,ávkke,फ़ायदा
4829,Nutzen::N,ávki,लाभ
4830,Nutzen::N,ávki,फ़ायदा
4831,Nutzen::N,ävkki,लाभ
4832,Nutzen::N,ävkki,फ़ायदा
4833,Nutzen::N,äu´ǩǩ,लाभ
4834,Nutzen::N,äu´ǩǩ,फ़ायदा
4835,Nutzen::N,то̄ӆӆк ,लाभ
4836,Nutzen::N,то̄ӆӆк ,फ़ायदा
4837,Reichtum::N,ræjhkoesvoete,धन
4838,Reichtum::N,ræjhkoesvoete,दौलत
4839,Reichtum::N,boanndudahka,धन
4840,Reichtum::N,boanndudahka,दौलत
4841,Reichtum::N,rikkisvuohta,धन
4842,Reichtum::N,rikkisvuohta,दौलत
4843,Reichtum::N,riggodat,धन
4844,Reichtum::N,riggodat,दौलत
4845,Reichtum::N,riggodâh,धन
4846,Reichtum::N,riggodâh,दौलत
4847,Reichtum::N,ree´ǧǧesvuõtt,धन
4848,Reichtum::N,ree´ǧǧesvuõtt,दौलत
4849,Reichtum::N,ва̄птэквӯдт,धन
4850,Reichtum::N,ва̄птэквӯдт,दौलत
4851,Welt::N,veartene,विश्व
4852,Welt::N,veartene,दुनिया
4853,Welt::N,værált,विश्व
4854,Welt::N,værált,दुनिया
4855,Welt::N,ilmme,विश्व
4856,Welt::N,ilmme,दुनिया
4857,Welt::N,máilbmi,विश्व
4858,Welt::N,máilbmi,दुनिया
4859,Welt::N,maailm,विश्व
4860,Welt::N,maailm,दुनिया
4861,Welt::N,maai´lm,विश्व
4862,Welt::N,maai´lm,दुनिया
4863,Welt::N,jânnamkå´dd,विश्व
4864,Welt::N,jânnamkå´dd,दुनिया
4865,Welt::N,э̄ллманнт,विश्व
4866,Welt::N,э̄ллманнт,दुनिया
4867,Land::N,laante,देश
4868,Land::N,laante,मुल्क
4869,Land::N,eatneme,देश
4870,Land::N,eatneme,मुल्क
4871,Land::N,lánnda,देश
4872,Land::N,lánnda,मुल्क
4873,Land::N,eanan,देश
4874,Land::N,eanan,मुल्क
4875,Land::N,eennâm,देश
4876,Land::N,eennâm,मुल्क
4877,Land::N,mädd,देश
4878,Land::N,mädd,मुल्क
4879,Land::N,jânnam,देश
4880,Land::N,jânnam,मुल्क
4881,Land::N,ланнҍ,देश
4882,Land::N,ланнҍ,मुल्क
4883,Land::N,е̄ммьне,देश
4884,Land::N,е̄ммьне,मुल्क
4885,Staat::N,staate,राज्य
4886,Staat::N,staate,राष्ट्र
4887,Staat::N,stáhtta,राज्य
4888,Staat::N,stáhtta,राष्ट्र
4889,Staat::N,rijkka,राज्य
4890,Staat::N,rijkka,राष्ट्र
4891,Staat::N,stáhta,राज्य
4892,Staat::N,stáhta,राष्ट्र
4893,Staat::N,staatâ,राज्य
4894,Staat::N,staatâ,राष्ट्र
4895,Staat::N,riikk,राज्य
4896,Staat::N,riikk,राष्ट्र
4897,Staat::N,ланнҍ,राज्य
4898,Staat::N,ланнҍ,राष्ट्र
4899,Staat::N,государствэ,राज्य
4900,Staat::N,государствэ,राष्ट्र
4901,König::N,gånka,राजा
4902,König::N,gånka,बादशाह
4903,König::N,gånågis,राजा
4904,König::N,gånågis,बादशाह
4905,König::N,gonagas,राजा
4906,König::N,gonagas,बादशाह
4907,König::N,kunâgâs,राजा
4908,König::N,kunâgâs,बादशाह
4909,König::N,caarr,राजा
4910,König::N,caarr,बादशाह
4911,König::N,koonǥõs,राजा
4912,König::N,koonǥõs,बादशाह
4913,König::N,цоарр,राजा
4914,König::N,цоарр,बादशाह
4915,Macht::N,faamoe,शासन
4916,Macht::N,faamoe,सत्ता
4917,Macht::N,fábmo,शासन
4918,Macht::N,fábmo,सत्ता
4919,Macht::N,fábmogisvuohta,शासन
4920,Macht::N,fábmogisvuohta,सत्ता
4921,Macht::N,fápmu,शासन
4922,Macht::N,fápmu,सत्ता
4923,Macht::N,väldi,शासन
4924,Macht::N,väldi,सत्ता
4925,Macht::N,vä´ldd,शासन
4926,Macht::N,vä´ldd,सत्ता
4927,Macht::N,воаллт,शासन
4928,Macht::N,воаллт,सत्ता
4929,Grenze::N,raajoe,सरहद
4930,Grenze::N,rádjá,सरहद
4931,Grenze::N,mierre,सरहद
4932,Grenze::N,rádji,सरहद
4933,Grenze::N,rääji,सरहद
4934,Grenze::N,raajj,सरहद
4935,Grenze::N,ре̄ввьн,सरहद
4936,Krieg::N,dåara,जंग
4937,Krieg::N,dåara,युद्ध
4938,Krieg::N,soahte,जंग
4939,Krieg::N,soahte,युद्ध
4940,Krieg::N,soahti,जंग
4941,Krieg::N,soahti,युद्ध
4942,Krieg::N,suáti,जंग
4943,Krieg::N,suáti,युद्ध
4944,Krieg::N,väi´nn,जंग
4945,Krieg::N,väi´nn,युद्ध
4946,Krieg::N,туарр,जंग
4947,Krieg::N,туарр,युद्ध
4948,Feind::N,gertele,शत्रु
4949,Feind::N,gertele,दुश्मन
4950,Feind::N,vasjulasj,शत्रु
4951,Feind::N,vasjulasj,दुश्मन
4952,Feind::N,vašálaš,शत्रु
4953,Feind::N,vašálaš,दुश्मन
4954,Feind::N,vajalâš,शत्रु
4955,Feind::N,vajalâš,दुश्मन
4956,Feind::N,vâjjeeja,शत्रु
4957,Feind::N,vâjjeeja,दुश्मन
4958,Feind::N,вэресь,शत्रु
4959,Feind::N,вэресь,दुश्मन
4960,Kampf::N,gæmhpome,लड़ाई
4961,Kampf::N,gæmhpome,संघर्ष
4962,Kampf::N,doarro,लड़ाई
4963,Kampf::N,doarro,संघर्ष
4964,Kampf::N,oajbbom,लड़ाई
4965,Kampf::N,oajbbom,संघर्ष
4966,Kampf::N,rahtjamus,लड़ाई
4967,Kampf::N,rahtjamus,संघर्ष
4968,Kampf::N,doarru,लड़ाई
4969,Kampf::N,doarru,संघर्ष
4970,Kampf::N,vuostelasvuohta,लड़ाई
4971,Kampf::N,vuostelasvuohta,संघर्ष
4972,Kampf::N,tuáṛi,लड़ाई
4973,Kampf::N,tuáṛi,संघर्ष
4974,Kampf::N,tuärrmõš,लड़ाई
4975,Kampf::N,tuärrmõš,संघर्ष
4976,Kampf::N,вуаййпмушш,लड़ाई
4977,Kampf::N,вуаййпмушш,संघर्ष
4978,Bogen[Waffe]::N,joeksi,कमान
4979,Bogen[Waffe]::N,juoksa,कमान
4980,Bogen[Waffe]::N,dávgi,कमान
4981,Bogen[Waffe]::N,tävgi,कमान
4982,Bogen[Waffe]::N,johss,कमान
4983,Bogen[Waffe]::N,ю̄ккс,कमान
4984,Pfeil::N,njoele,बान
4985,Pfeil::N,sådde,बान
4986,Pfeil::N,njuolla,बान
4987,Pfeil::N,njuolla,बान
4988,Pfeil::N,njuoḷâ,बान
4989,Pfeil::N,njuõll,बान
4990,Pfeil::N,ню̄лл,बान
4991,Gewehr::N,röövre,बंदूक़
4992,Gewehr::N,birsso,बंदूक़
4993,Gewehr::N,bissu,बंदूक़
4994,Gewehr::N,pisso,बंदूक़
4995,Gewehr::N,pess,बंदूक़
4996,Gewehr::N,пысс,बंदूक़
4997,Fehler::N,fiejlie,भूल
4998,Fehler::N,fiejlie,ग़लती
4999,Fehler::N,vihke,भूल
5000,Fehler::N,vihke,ग़लती
5001,Fehler::N,boastovuohta,भूल
5002,Fehler::N,boastovuohta,ग़लती
5003,Fehler::N,vihki,भूल
5004,Fehler::N,vihki,ग़लती
5005,Fehler::N,vearri,भूल
5006,Fehler::N,vearri,ग़लती
5007,Fehler::N,vahe,भूल
5008,Fehler::N,vahe,ग़लती
5009,Fehler::N,feilâ,भूल
5010,Fehler::N,feilâ,ग़लती
5011,Fehler::N,vie´rr,भूल
5012,Fehler::N,vie´rr,ग़लती
5013,Fehler::N,се̄гкь,भूल
5014,Fehler::N,се̄гкь,ग़लती
5015,Fehler::N,ся̄гкнэхк,भूल
5016,Fehler::N,ся̄гкнэхк,ग़लती
5017,Lüge::N,slogne,झूठ
5018,Lüge::N,slogne,असत्य
5019,Lüge::N,slaarve,झूठ
5020,Lüge::N,slaarve,असत्य
5021,Lüge::N,gieles,झूठ
5022,Lüge::N,gieles,असत्य
5023,Lüge::N,gielis,झूठ
5024,Lüge::N,gielis,असत्य
5025,Lüge::N,kie'les,झूठ
5026,Lüge::N,kie'les,असत्य
5027,Lüge::N,ǩee´lesvuõtt,झूठ
5028,Lüge::N,ǩee´lesvuõtt,असत्य
5029,Lüge::N,ке̄лсэллмушш,झूठ
5030,Lüge::N,ке̄лсэллмушш,असत्य
5031,Schaden::N,skaara,हानि
5032,Schaden::N,skaara,नुक़सान
5033,Schaden::N,vahák,हानि
5034,Schaden::N,vahák,नुक़सान
5035,Schaden::N,skádá,हानि
5036,Schaden::N,skádá,नुक़सान
5037,Schaden::N,vahát,हानि
5038,Schaden::N,vahát,नुक़सान
5039,Schaden::N,vaahâg,हानि
5040,Schaden::N,vaahâg,नुक़सान
5041,Schaden::N,påå´mh,हानि
5042,Schaden::N,påå´mh,नुक़सान
5043,Schaden::N,ря̄хкхэмушш,हानि
5044,Schaden::N,ря̄хкхэмушш,नुक़सान
5045,Unglück::N,goerpe,मुसीबत
5046,Unglück::N,goerpe,विपात्ति
5047,Unglück::N,vuorbedisvuohta,मुसीबत
5048,Unglück::N,vuorbedisvuohta,विपात्ति
5049,Unglück::N,sårmme,मुसीबत
5050,Unglück::N,sårmme,विपात्ति
5051,Unglück::N,lihkohisvuohta,मुसीबत
5052,Unglück::N,lihkohisvuohta,विपात्ति
5053,Unglück::N,uá'sittemesvuotâ,मुसीबत
5054,Unglück::N,uá'sittemesvuotâ,विपात्ति
5055,Unglück::N,pärtti,मुसीबत
5056,Unglück::N,pärtti,विपात्ति
5057,Unglück::N,påå´mh,मुसीबत
5058,Unglück::N,påå´mh,विपात्ति
5059,Unglück::N,пӣдтҍ,मुसीबत
5060,Unglück::N,пӣдтҍ,विपात्ति
5061,Schuld::N,skåltoe,दोष
5062,Schuld::N,skåltoe,क़सूर
5063,Schuld::N,suddo,दोष
5064,Schuld::N,suddo,क़सूर
5065,Schuld::N,áššálašvuohta,दोष
5066,Schuld::N,áššálašvuohta,क़सूर
5067,Schuld::N,sivalašvuohta,दोष
5068,Schuld::N,sivalašvuohta,क़सूर
5069,Schuld::N,váddu,दोष
5070,Schuld::N,váddu,क़सूर
5071,Schuld::N,vie´rr,दोष
5072,Schuld::N,vie´rr,क़सूर
5073,Schuld::N,ве̄ррь,दोष
5074,Schuld::N,ве̄ррь,क़सूर
5075,Alter::N,aaltere,आयु
5076,Alter::N,aaltere,उम्र
5077,Alter::N,áldar,आयु
5078,Alter::N,áldar,उम्र
5079,Alter::N,ahki,आयु
5080,Alter::N,ahki,उम्र
5081,Alter::N,ahe,आयु
5082,Alter::N,ahe,उम्र
5083,Alter::N,ââ´ǩǩ,आयु
5084,Alter::N,ââ´ǩǩ,उम्र
5085,Alter::N,ыгь,आयु
5086,Alter::N,ыгь,उम्र
5087,Schluss::N,nåhkeme,अंत
5088,Schluss::N,nåhkeme,समाप्ति
5089,Schluss::N,giehtje,अंत
5090,Schluss::N,giehtje,समाप्ति
5091,Schluss::N,loahppa,अंत
5092,Schluss::N,loahppa,समाप्ति
5093,Schluss::N,loppâ,अंत
5094,Schluss::N,loppâ,समाप्ति
5095,Schluss::N,lopp,अंत
5096,Schluss::N,lopp,समाप्ति
5097,Schluss::N,ке̄джь,अंत
5098,Schluss::N,ке̄джь,समाप्ति
5099,Zeit::N,aejkie,काल
5100,Zeit::N,aejkie,वक़्त
5101,Zeit::N,baaletje,काल
5102,Zeit::N,baaletje,वक़्त
5103,Zeit::N,ájgge,काल
5104,Zeit::N,ájgge,वक़्त
5105,Zeit::N,áigi,काल
5106,Zeit::N,áigi,वक़्त
5107,Zeit::N,äigi,काल
5108,Zeit::N,äigi,वक़्त
5109,Zeit::N,âi´ǧǧ,काल
5110,Zeit::N,âi´ǧǧ,वक़्त
5111,Zeit::N,а̄ййк,काल
5112,Zeit::N,а̄ййк,वक़्त
5113,Zeit::N,па̄лль,काल
5114,Zeit::N,па̄лль,वक़्त
5115,Tag::N,biejjie,दिन
5116,Tag::N,biejjie,रोज़
5117,Tag::N,biejvve,दिन
5118,Tag::N,biejvve,रोज़
5119,Tag::N,beaivi,दिन
5120,Tag::N,beaivi,रोज़
5121,Tag::N,peivi,दिन
5122,Tag::N,peivi,रोज़
5123,Tag::N,pei´vv,दिन
5124,Tag::N,pei´vv,रोज़
5125,Tag::N,пе̄ййв,दिन
5126,Tag::N,пе̄ййв,रोज़
5127,Morgen::N,aerede,सुबह
5128,Morgen::N,idet,सुबह
5129,Morgen::N,iđit,सुबह
5130,Morgen::N,iiđeed,सुबह
5131,Morgen::N,tue´lääž,सुबह
5132,Morgen::N,ee´đääldõž,सुबह
5133,Morgen::N,ӣнцкэнч,सुबह
5134,Mittag::N,gaskebiejjie,दोपहर
5135,Mittag::N,gaskebiejjie,मध्याह्न
5136,Mittag::N,gasskabiejvve,दोपहर
5137,Mittag::N,gasskabiejvve,मध्याह्न
5138,Mittag::N,gaskebeaivi,दोपहर
5139,Mittag::N,gaskebeaivi,मध्याह्न
5140,Mittag::N,koskâpeivi,दोपहर
5141,Mittag::N,koskâpeivi,मध्याह्न
5142,Mittag::N,kõskkpei´vv,दोपहर
5143,Mittag::N,kõskkpei´vv,मध्याह्न
5144,Mittag::N,пе̄ййвкэ̄сск,दोपहर
5145,Mittag::N,пе̄ййвкэ̄сск,मध्याह्न
5146,Abend::N,iehkede,शाम
5147,Abend::N,iehkede,संध्या
5148,Abend::N,iehket,शाम
5149,Abend::N,iehket,संध्या
5150,Abend::N,eahket,शाम
5151,Abend::N,eahket,संध्या
5152,Abend::N,eeḥid,शाम
5153,Abend::N,eeḥid,संध्या
5154,Abend::N,jeä´ǩ'ǩääž,शाम
5155,Abend::N,jeä´ǩ'ǩääž,संध्या
5156,Abend::N,е̄кесь,शाम
5157,Abend::N,е̄кесь,संध्या
5158,Abend::N,е̄кьнэнч,शाम
5159,Abend::N,е̄кьнэнч,संध्या
5160,Nacht::N,jïjje,रात
5161,Nacht::N,jïjje,रात्रि
5162,Nacht::N,idja,रात
5163,Nacht::N,idja,रात्रि
5164,Nacht::N,idja,रात
5165,Nacht::N,idja,रात्रि
5166,Nacht::N,ijjâ,रात
5167,Nacht::N,ijjâ,रात्रि
5168,Nacht::N,inn,रात
5169,Nacht::N,inn,रात्रि
5170,Nacht::N,ыйй,रात
5171,Nacht::N,ыйй,रात्रि
5172,Woche::N,våhkoe,हफ़्ता
5173,Woche::N,vahkko,हफ़्ता
5174,Woche::N,vahkku,हफ़्ता
5175,Woche::N,okko,हफ़्ता
5176,Woche::N,niä´t'tel,हफ़्ता
5177,Woche::N,не̄дтӭль,हफ़्ता
5178,Monat::N,maanoe,मास
5179,Monat::N,maanoe,महीना
5180,Monat::N,mánno,मास
5181,Monat::N,mánno,महीना
5182,Monat::N,mánnu,मास
5183,Monat::N,mánnu,महीना
5184,Monat::N,mánotbadji,मास
5185,Monat::N,mánotbadji,महीना
5186,Monat::N,mánuppaje,मास
5187,Monat::N,mánuppaje,महीना
5188,Monat::N,mään,मास
5189,Monat::N,mään,महीना
5190,Monat::N,määnpââ´jj,मास
5191,Monat::N,määnpââ´jj,महीना
5192,Monat::N,ма̄нн,मास
5193,Monat::N,ма̄нн,महीना
5194,Jahr::N,jaepie,बरस
5195,Jahr::N,jaepie,वर्ष
5196,Jahr::N,jahke,बरस
5197,Jahr::N,jahke,वर्ष
5198,Jahr::N,jahki,बरस
5199,Jahr::N,jahki,वर्ष
5200,Jahr::N,ihe,बरस
5201,Jahr::N,ihe,वर्ष
5202,Jahr::N,ee´ǩǩ,बरस
5203,Jahr::N,ee´ǩǩ,वर्ष
5204,Jahr::N,ыгкь,बरस
5205,Jahr::N,ыгкь,वर्ष
5206,Frühling::N,gïjre,वसंत
5207,Frühling::N,gidá,वसंत
5208,Frühling::N,giđđa,वसंत
5209,Frühling::N,kiđđâ,वसंत
5210,Frühling::N,ǩiđđ,वसंत
5211,Frühling::N,кыдт,वसंत
5212,Sommer::N,giesie,गरमी
5213,Sommer::N,giesie,ग्रीष्म
5214,Sommer::N,giesse,गरमी
5215,Sommer::N,giesse,ग्रीष्म
5216,Sommer::N,geassi,गरमी
5217,Sommer::N,geassi,ग्रीष्म
5218,Sommer::N,keesi,गरमी
5219,Sommer::N,keesi,ग्रीष्म
5220,Sommer::N,ǩiä´ss,गरमी
5221,Sommer::N,ǩiä´ss,ग्रीष्म
5222,Sommer::N,ке̄ссь,गरमी
5223,Sommer::N,ке̄ссь,ग्रीष्म
5224,Herbst::N,tjaktje,शरत्
5225,Herbst::N,tjaktje,पतझड़
5226,Herbst::N,tjaktja,शरत्
5227,Herbst::N,tjaktja,पतझड़
5228,Herbst::N,čakča,शरत्
5229,Herbst::N,čakča,पतझड़
5230,Herbst::N,čohčâ,शरत्
5231,Herbst::N,čohčâ,पतझड़
5232,Herbst::N,čõhčč,शरत्
5233,Herbst::N,čõhčč,पतझड़
5234,Herbst::N,че̄ххч,शरत्
5235,Herbst::N,че̄ххч,पतझड़
5236,Winter::N,daelvie,जाड़ा
5237,Winter::N,daelvie,सर्दियाँ
5238,Winter::N,dálvve,जाड़ा
5239,Winter::N,dálvve,सर्दियाँ
5240,Winter::N,dálvi,जाड़ा
5241,Winter::N,dálvi,सर्दियाँ
5242,Winter::N,tälvi,जाड़ा
5243,Winter::N,tälvi,सर्दियाँ
5244,Winter::N,tä´lvv,जाड़ा
5245,Winter::N,tä´lvv,सर्दियाँ
5246,Winter::N,та̄лльв,जाड़ा
5247,Winter::N,та̄лльв,सर्दियाँ
5248,Januar::N,tsïengele,जनवरी
5249,Januar::N,garretsïengele,जनवरी
5250,Januar::N,ådåjakmánno,जनवरी
5251,Januar::N,ođđajagimánnu,जनवरी
5252,Januar::N,uđđâivemáánu,जनवरी
5253,Januar::N,vuõs'smään,जनवरी
5254,Januar::N,ođđee´jjmään,जनवरी
5255,Januar::N,январь,जनवरी
5256,Januar::N,январьма̄нн,जनवरी
5257,Februar::N,goevte,फ़रवरी
5258,Februar::N,guovvamánno,फ़रवरी
5259,Februar::N,guovvamánnu,फ़रवरी
5260,Februar::N,helmimááṇu,फ़रवरी
5261,Februar::N,tä´lvvmään,फ़रवरी
5262,Februar::N,февраль,फ़रवरी
5263,Februar::N,февральма̄нн,फ़रवरी
5264,März::N,njoktje,मार्च
5265,März::N,snjuktjamánno,मार्च
5266,März::N,njukčamánnu,मार्च
5267,März::N,maalismááñu,मार्च
5268,März::N,njuhčâmááṇu,मार्च
5269,März::N,lä´znpei´vvmään,मार्च
5270,März::N,pâ´zzlâšttammään,मार्च
5271,März::N,ма̄рт,मार्च
5272,März::N,ма̄ртма̄нн,मार्च
5273,April::N,voerhtje,अप्रैल
5274,April::N,vuoratjismánno,अप्रैल
5275,April::N,cuoŋománnu,अप्रैल
5276,April::N,huhtimááṇu,अप्रैल
5277,April::N,njuhččmään,अप्रैल
5278,April::N,апрель,अप्रैल
5279,April::N,апрельма̄нн,अप्रैल
5280,Mai::N,maajje,मई
5281,Mai::N,maavnese,मई
5282,Mai::N,moarmesmánno,मई
5283,Mai::N,miessemánnu,मई
5284,Mai::N,toukomááṇu,मई
5285,Mai::N,vye'simááṇu,मई
5286,Mai::N,ǩiđđmään,मई
5287,Mai::N,vue´ssmään,मई
5288,Mai::N,ма̄й,मई
5289,Juni::N,ruffie,जून
5290,Juni::N,biehtsemánno,जून
5291,Juni::N,geassemánnu,जून
5292,Juni::N,kesimááṇu,जून
5293,Juni::N,ǩiä´ssmään,जून
5294,Juni::N,июнь,जून
5295,Juni::N,июньма̄нн,जून
5296,Juli::N,snjaltje,जुलाई
5297,Juli::N,snjilltjamánno,जुलाई
5298,Juli::N,suoidnemánnu,जुलाई
5299,Juli::N,syei'nimááṇu,जुलाई
5300,Juli::N,suei´nnmään,जुलाई
5301,Juli::N,июль,जुलाई
5302,Juli::N,июльма̄нн,जुलाई
5303,August::N,mïetske,अगस्त
5304,August::N,bårggemánno,अगस्त
5305,August::N,borgemánnu,अगस्त
5306,August::N,elomáaṇu,अगस्त
5307,August::N,på´rǧǧmään,अगस्त
