,Concept_ID,lv,tr
1574,stark::A,вына,güçlü
1575,stark::A,вына,kuvvetli
1576,stark::A,stiprs,güçlü
1577,stark::A,stiprs,kuvvetli
1578,schwach::A,жеб,zayıf
1579,schwach::A,жеб,güçsüz
1580,schwach::A,vājš,zayıf
1581,schwach::A,vājš,güçsüz
1582,fett::A,госа,şişman
1583,fett::A,brangs,şişman
1584,schlank::A,веськыд,narin
1585,schlank::A,slaids,narin
1586,hübsch::A,мича,güzel
1587,hübsch::A,мича,sevimli
1588,hübsch::A,лӧсьыд,güzel
1589,hübsch::A,лӧсьыд,sevimli
1590,hübsch::A,glīts,güzel
1591,hübsch::A,glīts,sevimli
1592,böse::A,лёк,kötü
1593,böse::A,ļauns,kötü
1594,böse::A,negants,kötü
1595,dumm::A,йӧй,aptal
1596,dumm::A,вежӧртӧм,aptal
1597,dumm::A,stulbs,aptal
1598,dumm::A,muļķīgs,aptal
1599,faul::A,дыш,tembel
1600,faul::A,slinks,tembel
1601,fleißig::A,зільысь,çalışkan
1602,fleißig::A,čakls,çalışkan
1603,fleißig::A,cītīgs,çalışkan
1604,geizig::A,топыд,cimri
1605,geizig::A,skops,cimri
1606,geizig::A,sīksts,cimri
1607,klug::A,юра,zekî
1608,klug::A,юра,akıllı
1609,klug::A,вежӧра,zekî
1610,klug::A,вежӧра,akıllı
1611,klug::A,gudrs,zekî
1612,klug::A,gudrs,akıllı
1613,geschickt::A,кипода,becerikli
1614,geschickt::A,кужысь,becerikli
1615,geschickt::A,manīgs,becerikli
1616,lieb::A,муса,sevimli
1617,lieb::A,мича,sevimli
1618,lieb::A,лӧсьыд,sevimli
1619,lieb::A,mīļš,sevimli
1620,lustig::A,кыпыд,neşeli
1621,lustig::A,jautrs,neşeli
1622,sanft::A,мелі,nazik
1623,sanft::A,liegs,nazik
1624,hungrig::A,тшыг,aç
1625,hungrig::A,izsalcis,aç
1626,krank::A,висьысь,hasta
1627,krank::A,висьысь,rahatsız
1628,krank::A,slims,hasta
1629,krank::A,slims,rahatsız
1630,nackt::A,пасьтӧм,çıplak
1631,nackt::A,pliks,çıplak
1632,traurig::A,гажтӧм,kederli
1633,traurig::A,гажтӧм,üzüntülü
1634,traurig::A,bēdīgs,kederli
1635,traurig::A,bēdīgs,üzüntülü
1636,traurig::A,skumīgs,kederli
1637,traurig::A,skumīgs,üzüntülü
1638,lebendig::A,ловъя,canlı
1639,lebendig::A,dzīvs,canlı
1640,gut::A,бур,iyi
1641,gut::A,labs,iyi
1642,schlecht::A,лёк,kötü
1643,schlecht::A,омӧль,kötü
1644,schlecht::A,slikts,kötü
1645,richtig::A,инӧд,doğru
1646,richtig::A,riktīgs,doğru
1647,schlimm::A,омӧль,kötü
1648,schlimm::A,туйтӧм,kötü
1649,schlimm::A,nelāgs,kötü
1650,schlimm::A,nejauks,kötü
1651,wahr::A,абу ылӧг,doğru
1652,wahr::A,абу ылӧг,gerçek
1653,wahr::A,īsts,doğru
1654,wahr::A,īsts,gerçek
1655,wahr::A,patiess,doğru
1656,wahr::A,patiess,gerçek
1657,alt::A,важ,eski
1658,alt::A,sens,eski
1659,alt::A,vęcs,eski
1660,neu::A,выль,yeni
1661,neu::A,jauns,yeni
1662,ehemalig::A,вӧвлӧм,önceki
1663,ehemalig::A,bijušais,önceki
1664,alt[Lebewesen]::A,пӧрысь,yaşlı
1665,alt[Lebewesen]::A,vecs,yaşlı
1666,jung::A,том,genç
1667,jung::A,jauns,genç
1668,arm::A,гӧль,fakir
1669,arm::A,nabags,fakir
1670,reich::A,озыр,zengin
1671,reich::A,bagāts,zengin
1672,bekannt::A,тӧдса,bilinen
1673,bekannt::A,zināms,bilinen
1674,bekannt::A,pazīstams,bilinen
1675,berühmt::A,нималан,ünlü
1676,berühmt::A,нималан,meşhur
1677,berühmt::A,кывсян,ünlü
1678,berühmt::A,кывсян,meşhur
1679,berühmt::A,slavens,ünlü
1680,berühmt::A,slavens,meşhur
1681,fremd::A,йӧз,yabancı
1682,fremd::A,svešs,yabancı
1683,verschieden::A,абу ӧткодь,ayrı
1684,verschieden::A,абу ӧткодь,farklı
1685,verschieden::A,разнӧй,ayrı
1686,verschieden::A,разнӧй,farklı
1687,verschieden::A,dažāds,ayrı
1688,verschieden::A,dažāds,farklı
1689,nah::A,матыс,yakın
1690,nah::A,матыс,bitişik
1691,nah::A,tuvs,yakın
1692,nah::A,tuvs,bitişik
1693,fern::A,ылі,uzak
1694,fern::A,tāls,uzak
1695,linker::A,шуйга,sol
1696,linker::A,kreisais,sol
1697,rechter::A,веськыд,sağ
1698,rechter::A,labais,sağ
1699,anderer::A,мукӧд,diğer
1700,anderer::A,otrs,diğer
1701,erster::A,медводдза,ilk
1702,erster::A,медводдза,birinci
1703,erster::A,pirmais,ilk
1704,erster::A,pirmais,birinci
1705,zweiter::A,мӧд,ikinci
1706,zweiter::A,otrais,ikinci
1707,dritter::A,коймӧд,üçüncü
1708,dritter::A,trešais,üçüncü
1709,letzter::A,бӧръя,son
1710,letzter::A,бӧръя,sonuncu
1711,letzter::A,beidzamais,son
1712,letzter::A,beidzamais,sonuncu
1713,allein::ADV,ӧтка,yalnız
1714,allein::ADV,ӧтка,tek başına
1715,allein::ADV,viens pats,yalnız
1716,allein::ADV,viens pats,tek başına
1717,auf einmal::ADV,ӧтпырйӧ,birden
1718,auf einmal::ADV,reizē,birden
1719,zusammen::ADV,тшӧтш,beraber
1720,zusammen::ADV,тшӧтш,birlikte
1721,zusammen::ADV,kopā,beraber
1722,zusammen::ADV,kopā,birlikte
1723,zusammen::ADV,vienviet,beraber
1724,zusammen::ADV,vienviet,birlikte
1725,lange::ADV,дыр,çok
1726,lange::ADV,дыр,uzun
1727,lange::ADV,ilgi,çok
1728,lange::ADV,ilgi,uzun
1729,plötzlich::ADV,друг,ansızın
1730,plötzlich::ADV,друг,birdenbire
1731,plötzlich::ADV,pēkšņi,ansızın
1732,plötzlich::ADV,pēkšņi,birdenbire
1733,sofort::ADV,дзик пыр,hemen
1734,sofort::ADV,дзик пыр,derhal
1735,sofort::ADV,tūlīt,hemen
1736,sofort::ADV,tūlīt,derhal
1737,später::ADV,сэсся,daha sonra
1738,später::ADV,vēlāk,daha sonra
1739,jetzt::ADV,ӧні,şimdi
1740,jetzt::ADV,tagad,şimdi
1741,heute::ADV,талун,bugün
1742,heute::ADV,šodien,bugün
1743,morgen::ADV,аски,yarın
1744,morgen::ADV,rīt,yarın
1745,bald::ADV,регыд,yakında
1746,bald::ADV,drīz,yakında
1747,dann::ADV,бӧрын,sonra
1748,dann::ADV,бӧрти,sonra
1749,dann::ADV,tad,sonra
1750,gestern::ADV,тӧнлун,dün
1751,gestern::ADV,vakar,dün
1752,einst::ADV,ӧтчыд,eskiden
1753,einst::ADV,ӧтпыр,eskiden
1754,einst::ADV,citreiz,eskiden
1755,damals::ADV,сэки,o zamanlar
1756,damals::ADV,toreiz,o zamanlar
1757,danach::ADV,сэсся,sonradan
1758,danach::ADV,сэсся,ondan sonra
1759,danach::ADV,pēc tam,sonradan
1760,danach::ADV,pēc tam,ondan sonra
1761,vorher::ADV,войдӧр,önce
1762,vorher::ADV,войдӧр,önceden
1763,vorher::ADV,iepriekš,önce
1764,vorher::ADV,iepriekš,önceden
1765,vorher::ADV,pirms tam,önce
1766,vorher::ADV,pirms tam,önceden
1767,zuerst::ADV,войдӧр,ilk önce
1768,zuerst::ADV,vis'pirms,ilk önce
1769,einmal::ADV,ӧтчыдысь,bir defa
1770,einmal::ADV,reiz,bir defa
1771,einmal::ADV,vienreiz,bir defa
1772,manchmal::ADV,корсюрӧ,bazan
1773,manchmal::ADV,dažkārt,bazan
1774,oft::ADV,тшӧкыда,sık sık
1775,oft::ADV,тшӧкыда,çok defa
1776,oft::ADV,bieži,sık sık
1777,oft::ADV,bieži,çok defa
1778,immer::ADV,век,daima
1779,immer::ADV,век,her zaman
1780,immer::ADV,allaž,daima
1781,immer::ADV,allaž,her zaman
1782,immer::ADV,vien'mēr,daima
1783,immer::ADV,vien'mēr,her zaman
1784,niemals::ADV,оз некор,asla değil
1785,niemals::ADV,оз некор,hiçbir zaman
1786,niemals::ADV,nemūžam,asla değil
1787,niemals::ADV,nemūžam,hiçbir zaman
1788,hier::ADV,со,burada
1789,hier::ADV,тонӧ,burada
1790,hier::ADV,te,burada
1791,hier::ADV,šeit,burada
1792,hierhin::ADV,татчӧ,buraya
1793,hierhin::ADV,талань,buraya
1794,hierhin::ADV,šurp,buraya
1795,hierhin::ADV,uz šejieni,buraya
1796,von hier::ADV,тасянь,buradan
1797,von hier::ADV,no šejienes,buradan
1798,dort::ADV,сэні,orada
1799,dort::ADV,сэні,şurada
1800,dort::ADV,tur,orada
1801,dort::ADV,tur,şurada
1802,dorthin::ADV,сэтчӧ,oraya
1803,dorthin::ADV,сэтчӧ,şuraya
1804,dorthin::ADV,turp,oraya
1805,dorthin::ADV,turp,şuraya
1806,dorthin::ADV,uz turieni,oraya
1807,dorthin::ADV,uz turieni,şuraya
1808,geradeaus::ADV,веськыда,doğru
1809,geradeaus::ADV,taisni uz priekšu,doğru
1810,vorwärts::ADV,водзӧ,ileri
1811,vorwärts::ADV,uz priekšu,ileri
1812,rückwärts::ADV,бӧрӧ,geri
1813,rückwärts::ADV,atmuguriski,geri
1814,zurück::ADV,бӧр,geriye
1815,zurück::ADV,atpakāļ,geriye
1816,unten::ADV,улын,aşağıda
1817,unten::ADV,уліын,aşağıda
1818,unten::ADV,lejā,aşağıda
1819,unten::ADV,apakšā,aşağıda
1820,hinab::ADV,улӧ,aşağıya
1821,hinab::ADV,увлан,aşağıya
1822,hinab::ADV,uz leju,aşağıya
1823,oben::ADV,вылын,yukarıda
1824,oben::ADV,выліын,yukarıda
1825,oben::ADV,virsū,yukarıda
1826,hinauf::ADV,выліӧ,yukarı
1827,hinauf::ADV,выліӧ,yukarıya
1828,hinauf::ADV,augšā,yukarı
1829,hinauf::ADV,augšā,yukarıya
1830,hinauf::ADV,uz augšu,yukarı
1831,hinauf::ADV,uz augšu,yukarıya
1832,überall::ADV,быдлаын,her yerde
1833,überall::ADV,visur,her yerde
1834,nicht::ADV,oз,-mi-
1835,nicht::ADV,oз,değil
1836,nicht::ADV,ne,-mi-
1837,nicht::ADV,ne,değil
1838,ein wenig::ADV,неуна,biraz
1839,ein wenig::ADV,drusku,biraz
1840,kaum::ADV,мырдэм,dar
1841,kaum::ADV,мырдэм,hemen hemen değil
1842,kaum::ADV,diezin vai,dar
1843,kaum::ADV,diezin vai,hemen hemen değil
1844,sehr::ADV,зэв,pek
1845,sehr::ADV,зэв,gayet
1846,sehr::ADV,ļoti,pek
1847,sehr::ADV,ļoti,gayet
1848,sehr::ADV,gaužām,pek
1849,sehr::ADV,gaužām,gayet
1850,so::ADV,тадз,öyle
1851,so::ADV,тадз,böyle
1852,so::ADV,сідз,öyle
1853,so::ADV,сідз,böyle
1854,so::ADV,tā,öyle
1855,so::ADV,tā,böyle
1856,so::ADV,tik,öyle
1857,so::ADV,tik,böyle
1858,noch::ADV,на,hâlâ
1859,noch::ADV,на,henüz
1860,noch::ADV,нӧшта,hâlâ
1861,noch::ADV,нӧшта,henüz
1862,noch::ADV,vēl,hâlâ
1863,noch::ADV,vēl,henüz
1864,nur::ADV,куш,ancak
1865,nur::ADV,куш,yalnız
1866,nur::ADV,сӧмын,ancak
1867,nur::ADV,сӧмын,yalnız
1868,nur::ADV,vien,ancak
1869,nur::ADV,vien,yalnız
1870,nur::ADV,tikai,ancak
1871,nur::ADV,tikai,yalnız
1872,schon::ADV,нин,çoktan
1873,schon::ADV,jau,çoktan
1874,wieder::ADV,бара,tekrar
1875,wieder::ADV,бара,yeniden
1876,wieder::ADV,atkal,tekrar
1877,wieder::ADV,atkal,yeniden
1878,vergebens::ADV,весьшӧрӧ,boşuna
1879,vergebens::ADV,velti,boşuna
1880,vor::PRP,водзын,önünde
1881,vor::PRP,priekš,önünde
1882,hinter::PRP,бӧрнын,arkasında
1883,hinter::PRP,aiz,arkasında
1884,unter::PRP,улын,altında
1885,unter::PRP,zem,altında
1886,durch::PRP,пыр,sayesinde
1887,durch::PRP,пыр,ortasından
1888,durch::PRP,пырыс,sayesinde
1889,durch::PRP,пырыс,ortasından
1890,durch::PRP,caur,sayesinde
1891,durch::PRP,caur,ortasından
1892,durch::PRP,cauri,sayesinde
1893,durch::PRP,cauri,ortasından
1894,neben::PRP,бердын,yanında
1895,neben::PRP,līdzās,yanında
1896,zwischen::PRP,костын,arasında
1897,zwischen::PRP,starp,arasında
1898,wegen::PRP,вӧсна,dolayı
1899,wegen::PRP,pēc,dolayı
1900,dies::PRN,тайӧ,bu
1901,dies::PRN,šis,bu
1902,das::PRN,ciйö,o
1903,das::PRN,ciйö,şu
1904,das::PRN,tas,o
1905,das::PRN,tas,şu
1906,alles::PRN,став,hepsi
1907,alles::PRN,став,her şey
1908,alles::PRN,viss,hepsi
1909,alles::PRN,viss,her şey
1910,ich::PRN,ме,ben
1911,ich::PRN,es,ben
1912,du::PRN,тэ,sen
1913,du::PRN,tu,sen
1914,er::PRN,сійӧ,o
1915,er::PRN,viņš,o
1916,wir::PRN,ми,biz
1917,wir::PRN,mēs,biz
1918,ihr::PRN,тi,siz
1919,ihr::PRN,jūs,siz
1920,sie::PRN,найö,onlar
1921,sie::PRN,viņi,onlar
1922,sie::PRN,viņas,onlar
1923,was::FPRN,мый,ne
1924,was::FPRN,kas,ne
1925,wer::FPRN,код,kim
1926,wer::FPRN,kas,kim
1927,wo::FADV,кыті,nerede
1928,wo::FADV,kur,nerede
1929,wohin::FADV,кытчӧ,nereye
1930,wohin::FADV,kurp,nereye
1931,wohin::FADV,uz kurieni,nereye
1932,wie::FADV,кыдзи,nasıl
1933,wie::FADV,kā,nasıl
1934,warum::FADV,мыйла,neden
1935,warum::FADV,kāpēc,neden
1936,wieviel::FNUM,кымын,kaç
1937,wieviel::FNUM,кымын,ne kadar
1938,wieviel::FNUM,cik,kaç
1939,wieviel::FNUM,cik,ne kadar
1940,eins::NUM,ӧтик,bir
1941,eins::NUM,viens,bir
1942,zwei::NUM,кык,iki
1943,zwei::NUM,divi,iki
1944,drei::NUM,куим,üç
1945,drei::NUM,trīs,üç
1946,vier::NUM,нель,dört
1947,vier::NUM,četri,dört
1948,fünf::NUM,вит,beş
1949,fünf::NUM,pieci,beş
1950,sechs::NUM,квайт,altı
1951,sechs::NUM,seši,altı
1952,sieben::NUM,сизим,yedi
1953,sieben::NUM,septiņi,yedi
1954,acht::NUM,кӧкъямыс,sekiz
1955,acht::NUM,astoņi,sekiz
1956,neun::NUM,ӧкмыс,dokuz
1957,neun::NUM,deviņi,dokuz
1958,zehn::NUM,дас,on
1959,zehn::NUM,desmit,on
1960,elf::NUM,дас ӧтик,on bir
1961,elf::NUM,vienpadsmit,on bir
1962,zwölf::NUM,дас кык,on iki
1963,zwölf::NUM,divpadsmit,on iki
1964,zwanzig::NUM,кызь,yirmi
1965,zwanzig::NUM,divdesmit,yirmi
1966,dreißig::NUM,комын,otuz
1967,dreißig::NUM,trīsdesmit,otuz
1968,vierzig::NUM,нелямын,kırk
1969,vierzig::NUM,četrdesmit,kırk
1970,fünfzig::NUM,ветымын,elli
1971,fünfzig::NUM,piecdesmit,elli
1972,sechzig::NUM,квайтымын,altmış
1973,sechzig::NUM,sešdesmit,altmış
1974,siebzig::NUM,сизимдас,yetmiş
1975,siebzig::NUM,septiņdesmit,yetmiş
1976,achtzig::NUM,кӧкъямысдас,seksen
1977,achtzig::NUM,astoņdesmit,seksen
1978,neunzig::NUM,ӧкмысдас,doksan
1979,neunzig::NUM,deviņdesmit,doksan
1980,hundert::NUM,сё,yüz
1981,hundert::NUM,simt,yüz
1982,tausend::NUM,сюрс,bin
1983,tausend::NUM,tūkstoš,bin
1984,und::CNJ,и,ve
1985,und::CNJ,и,ile
1986,und::CNJ,un,ve
1987,und::CNJ,un,ile
1988,oder::CNJ,либӧ,ya
1989,oder::CNJ,либӧ,yahut
1990,oder::CNJ,jeb,ya
1991,oder::CNJ,jeb,yahut
1992,stehen::V,сулавны,durmak
1993,stehen::V,stāvēt,durmak
1994,sitzen::V,пукавны,oturmak
1995,sitzen::V,sēdēt,oturmak
1996,liegen::V,куйлыны,yatmak
1997,liegen::V,gulēt,yatmak
1998,hängen::V,ӧшавны,asılı olmak
1999,hängen::V,karāties,asılı olmak
2000,werden::V,лоны,olmak
2001,werden::V,лоны,olunmak
2002,werden::V,tapt,olmak
2003,werden::V,tapt,olunmak
2004,passieren::V,лоны,olmak
2005,passieren::V,notikt,olmak
2006,beginnen::V,кутчысьны,başlamak
2007,beginnen::V,кутны,başlamak
2008,beginnen::V,sākties,başlamak
2009,enden::V,помасьны,bitmek
2010,enden::V,помасьны,sona ermek
2011,enden::V,beigties,bitmek
2012,enden::V,beigties,sona ermek
2013,wechseln::V,вежсьыны,değişmek
2014,wechseln::V,mainīties,değişmek
2015,aufgehen[Sonne]::V,петны,doğmak
2016,aufgehen[Sonne]::V,lēkt,doğmak
2017,aufgehen[Sonne]::V,uzlēkt,doğmak
2018,untergehen[Sonne]::V,пуксьыны,batmak
2019,untergehen[Sonne]::V,noiet,batmak
2020,untergehen[Sonne]::V,rietēt,batmak
2021,scheinen[Sonne]::V,югъявны,parlamak
2022,scheinen[Sonne]::V,югвидзны,parlamak
2023,scheinen[Sonne]::V,spīdēt,parlamak
2024,donnern::V,гымавны,gök gürlemek
2025,donnern::V,dārdēt,gök gürlemek
2026,wehen::V,пӧльтны,esmek
2027,wehen::V,pūst,esmek
2028,strömen::V,киссьыны,akmak
2029,strömen::V,līt,akmak
2030,strömen::V,plūst,akmak
2031,fließen::V,визувтны,akmak
2032,fließen::V,tecēt,akmak
2033,sich drehen::V,бергавны,dönmek
2034,sich drehen::V,grozīties,dönmek
2035,schwanken::V,легны,sallanmak
2036,schwanken::V,лайкъявны,sallanmak
2037,schwanken::V,līgoties,sallanmak
2038,schwanken::V,grīļoties,sallanmak
2039,schwingen::V,лайкъявны,titremek
2040,schwingen::V,люллявны,titremek
2041,schwingen::V,vēzēties,titremek
2042,fallen::V,усьны,düşmek
2043,fallen::V,krist,düşmek
2044,brennen::V,сотчыны,yanmak
2045,brennen::V,degt,yanmak
2046,rauchen::V,тшынӧдны,tütmek
2047,rauchen::V,dūmot,tütmek
2048,regnen::V,зэрны,yağmak
2049,regnen::V,līt,yağmak
2050,gefrieren::V,кынмыны,donmak
2051,gefrieren::V,sasalt,donmak
2052,tauen::V,сывны,erimek
2053,tauen::V,kust,erimek
2054,schmelzen::V,сывны,erimek
2055,schmelzen::V,kust,erimek
2056,schmelzen::V,nokust,erimek
2057,trocknen::V,косьмыны,kurumak
2058,trocknen::V,žūt,kurumak
2059,trocknen::V,kaltēties,kurumak
2060,sieden::V,пуны,kaynamak
2061,sieden::V,virt,kaynamak
2062,sieden::V,vārīties,kaynamak
2063,faulen::V,сісьмыны,çürümek
2064,faulen::V,pūt,çürümek
2065,faulen::V,trudēt,çürümek
2066,verfaulen::V,сісьмыны,çürümek
2067,verfaulen::V,sapūt,çürümek
2068,verfaulen::V,satrūdēt,çürümek
2069,reißen::V,орны,yırtılmak
2070,reißen::V,plīst,yırtılmak
2071,reißen::V,satrūkt,yırtılmak
2072,versinken::V,вӧйны,batmak
2073,versinken::V,grimt,batmak
2074,versinken::V,nogrimt,batmak
2075,vergehen::V,кольны,geçmek
2076,vergehen::V,ордйыны,geçmek
2077,vergehen::V,paiet,geçmek
2078,erscheinen::V,петкӧдчыны,görünmek
2079,erscheinen::V,parādīties,görünmek
2080,verschwinden::V,бырны,kaybolmak
2081,verschwinden::V,nozust,kaybolmak
2082,sinken::V,вӧйны,inmek
2083,sinken::V,kristies,inmek
2084,abnehmen::V,чинны,azalmak
2085,abnehmen::V,noplakt,azalmak
2086,abnehmen::V,mazināties,azalmak
2087,zunehmen::V,содны,artmak
2088,zunehmen::V,содны,çoğalmak
2089,zunehmen::V,ыдждыны,artmak
2090,zunehmen::V,ыдждыны,çoğalmak
2091,zunehmen::V,pieaugt,artmak
2092,zunehmen::V,pieaugt,çoğalmak
2093,zunehmen::V,pieņemties,artmak
2094,zunehmen::V,pieņemties,çoğalmak
2095,steigen::V,лыбны,artmak
2096,steigen::V,лыбны,yükselmek
2097,steigen::V,kāpt,artmak
2098,steigen::V,kāpt,yükselmek
2099,wachsen::V,быдмыны,büyümek
2100,wachsen::V,быдмыны,gelişmek
2101,wachsen::V,augt,büyümek
2102,wachsen::V,augt,gelişmek
2103,glänzen::V,югъявны,parlamak
2104,glänzen::V,дзирдавны,parlamak
2105,glänzen::V,zaigot,parlamak
2106,glänzen::V,laistīties,parlamak
2107,funkeln::V,югъявны,parıldamak
2108,funkeln::V,дзирдавны,parıldamak
2109,funkeln::V,mirdzēt,parıldamak
2110,funkeln::V,dzirkstēt,parıldamak
2111,lärmen::V,жувгыны,gürültü yapmak
2112,lärmen::V,ыугыны,gürültü yapmak
2113,lärmen::V,шумитны,gürültü yapmak
2114,lärmen::V,ālēties,gürültü yapmak
2115,lärmen::V,trokšņot,gürültü yapmak
2116,läuten::V,жургыны,çalmak
2117,läuten::V,zvanīt,çalmak
2118,klingeln::V,звӧнитны,zil çalmak
2119,klingeln::V,zvanīt,zil çalmak
2120,klirren::V,гольскöдчыны,şakırdamak
2121,klirren::V,гольскöдчыны,zangırdamak
2122,klirren::V,tinkšķēt,şakırdamak
2123,klirren::V,tinkšķēt,zangırdamak
2124,klirren::V,džinkstēt,şakırdamak
2125,klirren::V,džinkstēt,zangırdamak
2126,brausen::V,буавны,köpürmek
2127,brausen::V,буавны,kükremek
2128,brausen::V,krākt,köpürmek
2129,brausen::V,krākt,kükremek
2130,brausen::V,brāzmot,köpürmek
2131,brausen::V,brāzmot,kükremek
2132,rauschen::V,кышакывны,fışırdamak
2133,rauschen::V,šalkt,fışırdamak
2134,klingen::V,шыавны,tınlamak
2135,klingen::V,юргыны,tınlamak
2136,klingen::V,skanēt,tınlamak
2137,klingen::V,izklausīties,tınlamak
2138,bellen::V,увтны,havlamak
2139,bellen::V,riet,havlamak
2140,heulen::V,омлявны,ulumak
2141,heulen::V,вурзавны,ulumak
2142,heulen::V,kaukt,ulumak
2143,heulen::V,gaudot,ulumak
2144,blasen::V,пӧльтны,üflemek
2145,blasen::V,pūst,üflemek
2146,pfeifen::V,шутьлявны,düdük çalmak
2147,pfeifen::V,svilpt,düdük çalmak
2148,pfeifen::V,svilpot,düdük çalmak
2149,schreien::V,горзыны,bağırmak
2150,schreien::V,горзыны,haykırmak
2151,schreien::V,brēkt,bağırmak
2152,schreien::V,brēkt,haykırmak
2153,schreien::V,kliegt,bağırmak
2154,schreien::V,kliegt,haykırmak
2155,stöhnen::V,ымзыны,inlemek
2156,stöhnen::V,vaidēt,inlemek
2157,zittern::V,тіравны,titremek
2158,zittern::V,drebēt,titremek
2159,leben::V,овны,yaşamak
2160,leben::V,овны,hayatta olmak
2161,leben::V,dzīvot,yaşamak
2162,leben::V,dzīvot,hayatta olmak
2163,geboren werden::V,чужны,doğmak
2164,geboren werden::V,dzimt,doğmak
2165,atmen::V,кашкыны,solunmak
2166,atmen::V,кашкыны,nefes almak
2167,atmen::V,пошиктыны,solunmak
2168,atmen::V,пошиктыны,nefes almak
2169,atmen::V,elpot,solunmak
2170,atmen::V,elpot,nefes almak
2171,trinken::V,юны,içmek
2172,trinken::V,dzert,içmek
2173,essen::V,сёйны,yemek
2174,essen::V,ēst,yemek
2175,schlucken::V,ньылавны,yutmak
2176,schlucken::V,rīt,yutmak
2177,müde werden::V,мудзны,yorulmak
2178,müde werden::V,nokust,yorulmak
2179,einschlafen::V,ланьтны,uykuya dalmak
2180,einschlafen::V,унмовсьны,uykuya dalmak
2181,einschlafen::V,iemigt,uykuya dalmak
2182,einschlafen::V,aizmigt,uykuya dalmak
2183,schlafen::V,узьны,uyumak
2184,schlafen::V,gulēt,uyumak
2185,aufwachen::V,садьмыны,uyanmak
2186,aufwachen::V,mosties,uyanmak
2187,aufstehen::V,чеччыны,kalkmak
2188,aufstehen::V,чеччыны,yataktan kalkmak
2189,aufstehen::V,celties,kalkmak
2190,aufstehen::V,celties,yataktan kalkmak
2191,sich erholen::V,шойччыны,dinlenmek
2192,sich erholen::V,atžirgt,dinlenmek
2193,sich erholen::V,atpūsties,dinlenmek
2194,krank werden::V,висьмыны,hastalanmak
2195,krank werden::V,sasirgt,hastalanmak
2196,krank sein::V,висьны,hasta olmak
2197,krank sein::V,slimot,hasta olmak
2198,schmerzen::V,висьны,ağrımak
2199,schmerzen::V,sāpēt,ağrımak
2200,schmerzen::V,smelgt,ağrımak
2201,husten::V,кызны,öksürmek
2202,husten::V,klepot,öksürmek
2203,genesen::V,бурдны,şifa bulmak
2204,genesen::V,veseļoties,şifa bulmak
2205,sterben::V,кувны,ölmek
2206,sterben::V,кувны,vefat etmek
2207,sterben::V,mirt,ölmek
2208,sterben::V,mirt,vefat etmek
2209,sterben::V,nomirt,ölmek
2210,sterben::V,nomirt,vefat etmek
2211,umkommen::V,кувны,ölmek
2212,umkommen::V,apsprāgt,ölmek
2213,umkommen::V,aiziet bojā,ölmek
2214,sich bewegen::V,вӧрзьыны,hareket etmek
2215,sich bewegen::V,virzīties,hareket etmek
2216,sich rühren::V,вӧрны,kımıldanmak
2217,sich rühren::V,вӧрӧдчыны,kımıldanmak
2218,sich rühren::V,sagrozīties,kımıldanmak
2219,sich erheben::V,сувтны,kalkmak
2220,sich erheben::V,сувтны,ayağa kalkmak
2221,sich erheben::V,piecelties,kalkmak
2222,sich erheben::V,piecelties,ayağa kalkmak
2223,sich setzen::V,пуксьыны,oturmak
2224,sich setzen::V,sēsties,oturmak
2225,hinfallen::V,усьны,yere düşmek
2226,hinfallen::V,sabirt,yere düşmek
2227,hinfallen::V,pakrist,yere düşmek
2228,laufen::V,мyнны,yürümek
2229,laufen::V,iet,yürümek
2230,laufen::V,skraidīt,yürümek
2231,schreiten::V,восьлавны,yürümek
2232,schreiten::V,восьлавны,adım atmak
2233,schreiten::V,soļot,yürümek
2234,schreiten::V,soļot,adım atmak
2235,spazierengehen::V,гуляйтны,gezmek
2236,spazierengehen::V,гуляйтны,dolaşmak
2237,spazierengehen::V,staigāt,gezmek
2238,spazierengehen::V,staigāt,dolaşmak
2239,spazierengehen::V,pastaigāties,gezmek
2240,spazierengehen::V,pastaigāties,dolaşmak
2241,eilen::V,тэрмасьны,seğirtmek
2242,eilen::V,traukt,seğirtmek
2243,sich beeilen::V,тэрмасьны,acele etmek
2244,sich beeilen::V,steigties,acele etmek
2245,sich beeilen::V,pasteigties,acele etmek
2246,sausen::V,тӧвзьыны,hızla gitmek
2247,sausen::V,drāzt,hızla gitmek
2248,sausen::V,brāzties,hızla gitmek
2249,rennen::V,котӧртны,koşmak
2250,rennen::V,skriet,koşmak
2251,springen::V,чеччавны,atlamak
2252,springen::V,чеччавны,sıçramak
2253,springen::V,lēkt,atlamak
2254,springen::V,lēkt,sıçramak
2255,klettern::V,кышасьны,tırmanmak
2256,klettern::V,кавшасьны,tırmanmak
2257,klettern::V,kāpt,tırmanmak
2258,klettern::V,rāpties,tırmanmak
2259,schaukeln::V,гычасьны,sallanmak
2260,schaukeln::V,šūpoties,sallanmak
2261,schaukeln::V,zvalstīties,sallanmak
2262,kriechen::V,кыссьыны,sürünmek
2263,kriechen::V,līst,sürünmek
2264,kriechen::V,rāpot,sürünmek
2265,schwimmen::V,уявны,yüzmek
2266,schwimmen::V,peldēt,yüzmek
2267,tauchen::V,сунавны,dalmak
2268,tauchen::V,gremdēties,dalmak
2269,rudern::V,пелысасьны,kürek çekmek
2270,rudern::V,airēt,kürek çekmek
2271,rudern::V,irties,kürek çekmek
