,Concept_ID,mn,hu
1541,glauben::V,итгэх,hisz
1542,bemerken::V,ажих,észrevesz
1543,bemerken::V,ажиглах,észrevesz
1544,erkennen::V,таних,ráismer
1545,erkennen::V,таних,felismer
1546,begreifen::V,ойлгох,felfog
1547,verstehen::V,мэдэж авах,ért
1548,verstehen::V,мэдэж авах,megért
1549,lernen::V,сурах,tanul
1550,lernen::V,сурах,megtanul
1551,wissen::V,мэдэх,tud
1552,sich erinnern an::V,дурсах,emlékszik
1553,vergessen::V,мартах,felejt
1554,vergessen::V,мартах,elfelejt
1555,messen::V,хэмжих,mér
1556,messen::V,хэмжих,megmér
1557,zählen::V,тоолох,számol
1558,zählen::V,тоолох,megszámol
1559,rechnen::V,тооцоох,számít
1560,lesen::V,унших,olvas
1561,malen::V,зурах,fest
1562,zeichnen::V,дүрслэн бичих,rajzol
1563,schreiben::V,бичих,ír
1564,besitzen::V,эзэмших,birtokol
1565,kaufen::V,худалдан авах,vesz
1566,kaufen::V,худалдан авах,megvesz
1567,verkaufen::V,худалдах,elad
1568,bezahlen::V,төлөх,fizet
1569,bezahlen::V,төлөх,kifizet
1570,zahlen::V,төлөх,fizet
1571,zahlen::V,төлөх,megfizet
1572,beherrschen::V,эзэмших,ural
1573,ertragen::V,тэсэх,elbír
1574,ertragen::V,тэсэх,elvisel
