,Concept_ID,pt,os
1450,hacken::V,rachar,лыгтæ кæнын
1451,gießen::V,regar,бакалын
1452,reifen::V,amadurecer,срæгъæд уын
1453,reifen::V,amadurecer,сцæттæ уын
1454,zubereiten::V,preparar,сцӕттӕ кӕнын
1455,kochen::V,cozer,фыцын
1456,backen::V,cozer,фыцын
1457,braten::V,assar,цурын
1458,braten::V,fritar,цурын
1459,umrühren::V,remexer,ахæццæ кæнын
1460,umrühren::V,remexer,азмæнтын
1461,umrühren::V,remexer,астауын
1462,stricken::V,tricotar,кæнын
1463,stricken::V,tricotar,бийын
1464,stricken::V,fazer malha,кæнын
1465,stricken::V,fazer malha,бийын
1466,nähen::V,coser,хуыйын
1467,nähen::V,costurar,хуыйын
1468,färben::V,tingir,ахорын
1469,färben::V,colorir,ахорын
1470,reinigen::V,limpar,ссыгъдæг кæнын
1471,reinigen::V,limpar,ныссыгъдæг кæнын
1472,reinigen::V,limpar,ныссæрфын
1473,reinigen::V,purificar,ссыгъдæг кæнын
1474,reinigen::V,purificar,ныссыгъдæг кæнын
1475,reinigen::V,purificar,ныссæрфын
1476,waschen::V,lavar,ӕхсын
1477,abwischen::V,limpar,сӕрфын
1478,abwischen::V,esfregar,сӕрфын
1479,spülen::V,lavar,æнхъæвзын
1480,spülen::V,enxaguar,æнхъæвзын
1481,fegen::V,varrer,мӕрзын
1482,kehren::V,varrer,мӕрзын
1483,baden::V,banhar,хи найын
1484,baden::V,tomar banho,хи найын
1485,sich waschen::V,lavar-se,хи æхсын
1486,ausziehen::V,despir,ласын
1487,anziehen::V,vestir,скæнын
1488,sich anziehen::V,vestir-se,дзаума скæнын
1489,sich anziehen::V,vestir-se,дарæс скæнын
1490,kämmen::V,pentear,ныффасын
1491,kämmen::V,pentear,æрфасын
1492,schmücken::V,adornar,фӕлындын
1493,sagen::V,dizer,зæгъын
1494,sprechen::V,falar,дзурын
1495,reden::V,falar,ныхас кӕнын
1496,sich unterhalten::V,conversar,ныхас кæнын
1497,fragen::V,perguntar,фӕрсын
1498,bitten::V,pedir,курын
1499,erzählen::V,contar,радзурын
1500,erzählen::V,contar,ратаурæгъ кæнын
1501,mitteilen::V,comunicar,фехъусын кæнын
1502,mitteilen::V,participar,фехъусын кæнын
1503,nennen::V,nomear,хонын
1504,nennen::V,apelidar,хонын
1505,rufen::V,chamar,сидын
1506,prahlen::V,gabar-se,ӕппӕлын
1507,prahlen::V,vangloriar-se,ӕппӕлын
1508,übersetzen::V,traduzir,ратæлмац кæнын
1509,denken::V,pensar,ӕнхъӕлын
1510,denken::V,pensar,хъуыды кӕнын
1511,glauben::V,crer,уырнын
1512,bemerken::V,notar,фенын
1513,bemerken::V,observar,фенын
1514,erkennen::V,reconhecer,базонын
1515,begreifen::V,apreender,ӕмбарын
1516,begreifen::V,apreender,бамбарын
1517,begreifen::V,compreender,ӕмбарын
1518,begreifen::V,compreender,бамбарын
1519,verstehen::V,entender,
1520,verstehen::V,compreender,
1521,lernen::V,aprender,ахуыр кӕнын
1522,wissen::V,saber,зонын
1523,sich erinnern an::V,lembrar-se de,зæрдыл æрлæууын
1524,sich erinnern an::V,lembrar-se de,æрымысын
1525,sich erinnern an::V,lembrar-se de,æрбаймысын
1526,sich erinnern an::V,lembrar-se de,æрхъуыды кæнын
1527,sich erinnern an::V,recordar-se de,зæрдыл æрлæууын
1528,sich erinnern an::V,recordar-se de,æрымысын
1529,sich erinnern an::V,recordar-se de,æрбаймысын
1530,sich erinnern an::V,recordar-se de,æрхъуыды кæнын
1531,vergessen::V,esquecer,ферох кæнын
1532,vergessen::V,esquecer,айрох кæнын
1533,messen::V,medir,барын
1534,zählen::V,contar,нымайын
1535,rechnen::V,calcular,хынцын
1536,lesen::V,ler,кӕсын
1537,lesen::V,ler,фӕрсын
1538,malen::V,pintar,ныв кӕнын
1539,zeichnen::V,desenhar,ныв кӕнын
1540,schreiben::V,escrever,фыссын
1541,besitzen::V,possuir,хицау уын
1542,kaufen::V,comprar,балхӕнын
1543,verkaufen::V,vender,уӕй кӕнын
1544,bezahlen::V,pagar,бафидын
1545,zahlen::V,pagar,фидын
1546,beherrschen::V,imperar,æлдариуæг кæнын
1547,ertragen::V,suportar,бавзарын
