,Concept_ID,lv,sl
1559,bald::ADV,регыд,kmálu
1560,bald::ADV,drīz,kmálu
1561,dann::ADV,бӧрын,nató
1562,dann::ADV,бӧрти,nató
1563,dann::ADV,tad,nató
1564,gestern::ADV,тӧнлун,včéraj
1565,gestern::ADV,vakar,včéraj
1566,einst::ADV,ӧтчыд,nékdaj
1567,einst::ADV,ӧтпыр,nékdaj
1568,einst::ADV,citreiz,nékdaj
1569,damals::ADV,сэки,tedàj
1570,damals::ADV,сэки,takràt
1571,damals::ADV,toreiz,tedàj
1572,damals::ADV,toreiz,takràt
1573,danach::ADV,сэсся,potèm
1574,danach::ADV,pēc tam,potèm
1575,vorher::ADV,войдӧр,poprèj
1576,vorher::ADV,iepriekš,poprèj
1577,vorher::ADV,pirms tam,poprèj
1578,zuerst::ADV,войдӧр,spŕva
1579,zuerst::ADV,vis'pirms,spŕva
1580,einmal::ADV,ӧтчыдысь,ênkrat
1581,einmal::ADV,reiz,ênkrat
1582,einmal::ADV,vienreiz,ênkrat
1583,manchmal::ADV,корсюрӧ,včásih
1584,manchmal::ADV,dažkārt,včásih
1585,oft::ADV,тшӧкыда,pogósto
1586,oft::ADV,bieži,pogósto
1587,immer::ADV,век,védno
1588,immer::ADV,век,zméraj
1589,immer::ADV,allaž,védno
1590,immer::ADV,allaž,zméraj
1591,immer::ADV,vien'mēr,védno
1592,immer::ADV,vien'mēr,zméraj
1593,niemals::ADV,оз некор,nikdàr
1594,niemals::ADV,nemūžam,nikdàr
1595,hier::ADV,со,tù
1596,hier::ADV,со,túkaj
1597,hier::ADV,тонӧ,tù
1598,hier::ADV,тонӧ,túkaj
1599,hier::ADV,te,tù
1600,hier::ADV,te,túkaj
1601,hier::ADV,šeit,tù
1602,hier::ADV,šeit,túkaj
1603,hierhin::ADV,татчӧ,sèmkaj
1604,hierhin::ADV,талань,sèmkaj
1605,hierhin::ADV,šurp,sèmkaj
1606,hierhin::ADV,uz šejieni,sèmkaj
1607,von hier::ADV,тасянь,od tú
1608,von hier::ADV,no šejienes,od tú
1609,dort::ADV,сэні,tàm
1610,dort::ADV,tur,tàm
1611,dorthin::ADV,сэтчӧ,tjà
1612,dorthin::ADV,turp,tjà
1613,dorthin::ADV,uz turieni,tjà
1614,geradeaus::ADV,веськыда,rávno napréj
1615,geradeaus::ADV,taisni uz priekšu,rávno napréj
1616,vorwärts::ADV,водзӧ,napréj
1617,vorwärts::ADV,uz priekšu,napréj
1618,rückwärts::ADV,бӧрӧ,zádaj
1619,rückwärts::ADV,atmuguriski,zádaj
1620,zurück::ADV,бӧр,nazáj
1621,zurück::ADV,atpakāļ,nazáj
1622,unten::ADV,улын,dôli
1623,unten::ADV,улын,spôdaj
1624,unten::ADV,уліын,dôli
1625,unten::ADV,уліын,spôdaj
1626,unten::ADV,lejā,dôli
1627,unten::ADV,lejā,spôdaj
1628,unten::ADV,apakšā,dôli
1629,unten::ADV,apakšā,spôdaj
1630,hinab::ADV,улӧ,dôl
1631,hinab::ADV,увлан,dôl
1632,hinab::ADV,uz leju,dôl
1633,oben::ADV,вылын,gôri
1634,oben::ADV,вылын,zgôraj
1635,oben::ADV,выліын,gôri
1636,oben::ADV,выліын,zgôraj
1637,oben::ADV,virsū,gôri
1638,oben::ADV,virsū,zgôraj
1639,hinauf::ADV,выліӧ,gôr
1640,hinauf::ADV,augšā,gôr
1641,hinauf::ADV,uz augšu,gôr
1642,überall::ADV,быдлаын,povsód
1643,überall::ADV,visur,povsód
1644,nicht::ADV,oз,ne
1645,nicht::ADV,ne,ne
1646,ein wenig::ADV,неуна,málo
1647,ein wenig::ADV,drusku,málo
1648,kaum::ADV,мырдэм,kómaj
1649,kaum::ADV,diezin vai,kómaj
1650,sehr::ADV,зэв,zeló
1651,sehr::ADV,ļoti,zeló
1652,sehr::ADV,gaužām,zeló
1653,so::ADV,тадз,takó
1654,so::ADV,сідз,takó
1655,so::ADV,tā,takó
1656,so::ADV,tik,takó
1657,noch::ADV,на,še
1658,noch::ADV,нӧшта,še
1659,noch::ADV,vēl,še
1660,nur::ADV,куш,samó
1661,nur::ADV,сӧмын,samó
1662,nur::ADV,vien,samó
1663,nur::ADV,tikai,samó
1664,schon::ADV,нин,žè
1665,schon::ADV,jau,žè
1666,wieder::ADV,бара,spét
1667,wieder::ADV,atkal,spét
1668,vergebens::ADV,весьшӧрӧ,zamàn
1669,vergebens::ADV,весьшӧрӧ,zastónj
1670,vergebens::ADV,velti,zamàn
1671,vergebens::ADV,velti,zastónj
1672,vor::PRP,водзын,pred
1673,vor::PRP,priekš,pred
1674,hinter::PRP,бӧрнын,za
1675,hinter::PRP,aiz,za
1676,unter::PRP,улын,pod
1677,unter::PRP,zem,pod
1678,durch::PRP,пыр,skózi
1679,durch::PRP,пырыс,skózi
1680,durch::PRP,caur,skózi
1681,durch::PRP,cauri,skózi
1682,neben::PRP,бердын,kràj
1683,neben::PRP,бердын,póleg
1684,neben::PRP,līdzās,kràj
1685,neben::PRP,līdzās,póleg
1686,zwischen::PRP,костын,med
1687,zwischen::PRP,костын,izmed
1688,zwischen::PRP,starp,med
1689,zwischen::PRP,starp,izmed
1690,wegen::PRP,вӧсна,zarádi
1691,wegen::PRP,pēc,zarádi
1692,dies::PRN,тайӧ,tó
1693,dies::PRN,šis,tó
1694,das::PRN,ciйö,tó
1695,das::PRN,tas,tó
1696,alles::PRN,став,vsè
1697,alles::PRN,viss,vsè
1698,ich::PRN,ме,jàz
1699,ich::PRN,es,jàz
1700,du::PRN,тэ,tí
1701,du::PRN,tu,tí
1702,er::PRN,сійӧ,òn
1703,er::PRN,viņš,òn
1704,wir::PRN,ми,mí
1705,wir::PRN,mēs,mí
1706,ihr::PRN,тi,ví
1707,ihr::PRN,jūs,ví
1708,sie::PRN,найö,ôni
1709,sie::PRN,viņi,ôni
1710,sie::PRN,viņas,ôni
1711,was::FPRN,мый,káj
1712,was::FPRN,kas,káj
1713,wer::FPRN,код,kdó
1714,wer::FPRN,kas,kdó
1715,wo::FADV,кыті,kjé
1716,wo::FADV,kur,kjé
1717,wohin::FADV,кытчӧ,kám
1718,wohin::FADV,kurp,kám
1719,wohin::FADV,uz kurieni,kám
1720,wie::FADV,кыдзи,kakó
1721,wie::FADV,kā,kakó
1722,warum::FADV,мыйла,zakáj
1723,warum::FADV,kāpēc,zakáj
1724,wieviel::FNUM,кымын,kóliko
1725,wieviel::FNUM,cik,kóliko
1726,eins::NUM,ӧтик,êden
1727,eins::NUM,viens,êden
1728,zwei::NUM,кык,dvá
1729,zwei::NUM,divi,dvá
1730,drei::NUM,куим,trí
1731,drei::NUM,trīs,trí
1732,vier::NUM,нель,štíri
1733,vier::NUM,četri,štíri
1734,fünf::NUM,вит,pét
1735,fünf::NUM,pieci,pét
1736,sechs::NUM,квайт,šést
1737,sechs::NUM,seši,šést
1738,sieben::NUM,сизим,sédem
1739,sieben::NUM,septiņi,sédem
1740,acht::NUM,кӧкъямыс,ósem
1741,acht::NUM,astoņi,ósem
1742,neun::NUM,ӧкмыс,devét
1743,neun::NUM,deviņi,devét
1744,zehn::NUM,дас,desét
1745,zehn::NUM,desmit,desét
1746,elf::NUM,дас ӧтик,enájst
1747,elf::NUM,vienpadsmit,enájst
1748,zwölf::NUM,дас кык,dvánajst
1749,zwölf::NUM,divpadsmit,dvánajst
1750,zwanzig::NUM,кызь,dvájset
1751,zwanzig::NUM,divdesmit,dvájset
1752,dreißig::NUM,комын,trídeset
1753,dreißig::NUM,trīsdesmit,trídeset
1754,vierzig::NUM,нелямын,štírideset
1755,vierzig::NUM,četrdesmit,štírideset
1756,fünfzig::NUM,ветымын,pétdeset
1757,fünfzig::NUM,piecdesmit,pétdeset
1758,sechzig::NUM,квайтымын,šéstdeset
1759,sechzig::NUM,sešdesmit,šéstdeset
1760,siebzig::NUM,сизимдас,sédemdeset
1761,siebzig::NUM,septiņdesmit,sédemdeset
1762,achtzig::NUM,кӧкъямысдас,ósemdeset
1763,achtzig::NUM,astoņdesmit,ósemdeset
1764,neunzig::NUM,ӧкмысдас,devétdeset
1765,neunzig::NUM,deviņdesmit,devétdeset
1766,hundert::NUM,сё,stó
1767,hundert::NUM,simt,stó
1768,tausend::NUM,сюрс,tísoč
1769,tausend::NUM,tūkstoš,tísoč
1770,und::CNJ,и,in
1771,und::CNJ,un,in
1772,oder::CNJ,либӧ,áli
1773,oder::CNJ,jeb,áli
1774,stehen::V,сулавны,státi
1775,stehen::V,stāvēt,státi
1776,sitzen::V,пукавны,sedéti
1777,sitzen::V,sēdēt,sedéti
1778,liegen::V,куйлыны,ležáti
1779,liegen::V,gulēt,ležáti
1780,hängen::V,ӧшавны,viséti
1781,hängen::V,karāties,viséti
1782,werden::V,лоны,postáti
1783,werden::V,tapt,postáti
1784,passieren::V,лоны,zgodíti se
1785,passieren::V,notikt,zgodíti se
1786,beginnen::V,кутчысьны,začéti se
1787,beginnen::V,кутны,začéti se
1788,beginnen::V,sākties,začéti se
1789,enden::V,помасьны,končáti se
1790,enden::V,beigties,končáti se
1791,wechseln::V,вежсьыны,ménjati se
1792,wechseln::V,mainīties,ménjati se
1793,aufgehen[Sonne]::V,петны,vzíti
1794,aufgehen[Sonne]::V,lēkt,vzíti
1795,aufgehen[Sonne]::V,uzlēkt,vzíti
1796,untergehen[Sonne]::V,пуксьыны,zaíti
1797,untergehen[Sonne]::V,noiet,zaíti
1798,untergehen[Sonne]::V,rietēt,zaíti
1799,scheinen[Sonne]::V,югъявны,sijáti
1800,scheinen[Sonne]::V,югвидзны,sijáti
1801,scheinen[Sonne]::V,spīdēt,sijáti
1802,donnern::V,гымавны,grméti
1803,donnern::V,dārdēt,grméti
1804,wehen::V,пӧльтны,píhati
1805,wehen::V,pūst,píhati
1806,strömen::V,киссьыны,líti
1807,strömen::V,līt,líti
1808,strömen::V,plūst,líti
1809,fließen::V,визувтны,têči
1810,fließen::V,tecēt,têči
1811,sich drehen::V,бергавны,vrtéti se
1812,sich drehen::V,grozīties,vrtéti se
1813,schwanken::V,легны,kolébati
1814,schwanken::V,лайкъявны,kolébati
1815,schwanken::V,līgoties,kolébati
1816,schwanken::V,grīļoties,kolébati
1817,schwingen::V,лайкъявны,níhati
1818,schwingen::V,люллявны,níhati
1819,schwingen::V,vēzēties,níhati
1820,fallen::V,усьны,pádati
1821,fallen::V,krist,pádati
1822,brennen::V,сотчыны,goréti
1823,brennen::V,degt,goréti
1824,rauchen::V,тшынӧдны,kadíti se
1825,rauchen::V,dūmot,kadíti se
1826,regnen::V,зэрны,deževáti
1827,regnen::V,līt,deževáti
1828,gefrieren::V,кынмыны,zmŕzniti
1829,gefrieren::V,sasalt,zmŕzniti
1830,tauen::V,сывны,tájati
1831,tauen::V,kust,tájati
1832,schmelzen::V,сывны,kopnéti
1833,schmelzen::V,kust,kopnéti
1834,schmelzen::V,nokust,kopnéti
1835,trocknen::V,косьмыны,sušíti se
1836,trocknen::V,žūt,sušíti se
1837,trocknen::V,kaltēties,sušíti se
1838,sieden::V,пуны,kipéti
1839,sieden::V,virt,kipéti
1840,sieden::V,vārīties,kipéti
1841,faulen::V,сісьмыны,gníti
1842,faulen::V,pūt,gníti
1843,faulen::V,trudēt,gníti
1844,verfaulen::V,сісьмыны,zgníti
1845,verfaulen::V,sapūt,zgníti
1846,verfaulen::V,satrūdēt,zgníti
1847,reißen::V,орны,tŕgati se
1848,reißen::V,plīst,tŕgati se
1849,reißen::V,satrūkt,tŕgati se
1850,versinken::V,вӧйны,pogrézniti se
1851,versinken::V,grimt,pogrézniti se
1852,versinken::V,nogrimt,pogrézniti se
1853,vergehen::V,кольны,miníti
1854,vergehen::V,ордйыны,miníti
1855,vergehen::V,paiet,miníti
1856,erscheinen::V,петкӧдчыны,pojáviti se
1857,erscheinen::V,parādīties,pojáviti se
1858,verschwinden::V,бырны,izgíniti
1859,verschwinden::V,nozust,izgíniti
1860,sinken::V,вӧйны,péšati
1861,sinken::V,kristies,péšati
1862,abnehmen::V,чинны,pojémati
1863,abnehmen::V,noplakt,pojémati
1864,abnehmen::V,mazināties,pojémati
1865,zunehmen::V,содны,véčati se
1866,zunehmen::V,содны,množíti se
1867,zunehmen::V,ыдждыны,véčati se
1868,zunehmen::V,ыдждыны,množíti se
1869,zunehmen::V,pieaugt,véčati se
1870,zunehmen::V,pieaugt,množíti se
1871,zunehmen::V,pieņemties,véčati se
1872,zunehmen::V,pieņemties,množíti se
1873,steigen::V,лыбны,dvígati se
1874,steigen::V,kāpt,dvígati se
1875,wachsen::V,быдмыны,rásti
1876,wachsen::V,augt,rásti
1877,glänzen::V,югъявны,sijáti
1878,glänzen::V,дзирдавны,sijáti
1879,glänzen::V,zaigot,sijáti
1880,glänzen::V,laistīties,sijáti
1881,funkeln::V,югъявны,ískriti se
1882,funkeln::V,дзирдавны,ískriti se
1883,funkeln::V,mirdzēt,ískriti se
1884,funkeln::V,dzirkstēt,ískriti se
1885,lärmen::V,жувгыны,ropotáti
1886,lärmen::V,жувгыны,razgrájati
1887,lärmen::V,ыугыны,ropotáti
1888,lärmen::V,ыугыны,razgrájati
1889,lärmen::V,шумитны,ropotáti
1890,lärmen::V,шумитны,razgrájati
1891,lärmen::V,ālēties,ropotáti
1892,lärmen::V,ālēties,razgrájati
1893,lärmen::V,trokšņot,ropotáti
1894,lärmen::V,trokšņot,razgrájati
1895,läuten::V,жургыны,zvoníti
1896,läuten::V,zvanīt,zvoníti
1897,klingeln::V,звӧнитны,zvončkljáti
1898,klingeln::V,zvanīt,zvončkljáti
1899,klirren::V,гольскöдчыны,žvenketáti
1900,klirren::V,tinkšķēt,žvenketáti
1901,klirren::V,džinkstēt,žvenketáti
1902,brausen::V,буавны,šuméti
1903,brausen::V,krākt,šuméti
1904,brausen::V,brāzmot,šuméti
1905,rauschen::V,кышакывны,šuštéti
1906,rauschen::V,кышакывны,šelestéti
1907,rauschen::V,šalkt,šuštéti
1908,rauschen::V,šalkt,šelestéti
1909,klingen::V,шыавны,zvenéti
1910,klingen::V,юргыны,zvenéti
1911,klingen::V,skanēt,zvenéti
1912,klingen::V,izklausīties,zvenéti
1913,bellen::V,увтны,lájati
1914,bellen::V,riet,lájati
1915,heulen::V,омлявны,zavíjati
1916,heulen::V,вурзавны,zavíjati
1917,heulen::V,kaukt,zavíjati
1918,heulen::V,gaudot,zavíjati
1919,blasen::V,пӧльтны,píhniti
1920,blasen::V,pūst,píhniti
1921,pfeifen::V,шутьлявны,pískati
1922,pfeifen::V,шутьлявны,žvížgati
1923,pfeifen::V,svilpt,pískati
1924,pfeifen::V,svilpt,žvížgati
1925,pfeifen::V,svilpot,pískati
1926,pfeifen::V,svilpot,žvížgati
1927,schreien::V,горзыны,kričáti
1928,schreien::V,brēkt,kričáti
1929,schreien::V,kliegt,kričáti
1930,stöhnen::V,ымзыны,stókati
1931,stöhnen::V,vaidēt,stókati
1932,zittern::V,тіравны,drgetáti
1933,zittern::V,drebēt,drgetáti
1934,leben::V,овны,živéti
1935,leben::V,dzīvot,živéti
1936,geboren werden::V,чужны,rodíti se
1937,geboren werden::V,dzimt,rodíti se
1938,atmen::V,кашкыны,díhati
1939,atmen::V,пошиктыны,díhati
1940,atmen::V,elpot,díhati
1941,trinken::V,юны,píti
1942,trinken::V,dzert,píti
1943,essen::V,сёйны,jésti
1944,essen::V,ēst,jésti
1945,schlucken::V,ньылавны,požírati
1946,schlucken::V,rīt,požírati
1947,müde werden::V,мудзны,péšati
1948,müde werden::V,мудзны,utrúditi se
1949,müde werden::V,nokust,péšati
1950,müde werden::V,nokust,utrúditi se
1951,einschlafen::V,ланьтны,zaspáti
1952,einschlafen::V,унмовсьны,zaspáti
1953,einschlafen::V,iemigt,zaspáti
1954,einschlafen::V,aizmigt,zaspáti
1955,schlafen::V,узьны,spáti
1956,schlafen::V,gulēt,spáti
1957,aufwachen::V,садьмыны,zbudíti se
1958,aufwachen::V,mosties,zbudíti se
1959,aufstehen::V,чеччыны,vstáti
1960,aufstehen::V,celties,vstáti
1961,sich erholen::V,шойччыны,oddahníti se
1962,sich erholen::V,atžirgt,oddahníti se
1963,sich erholen::V,atpūsties,oddahníti se
1964,krank werden::V,висьмыны,oboléti
1965,krank werden::V,sasirgt,oboléti
1966,krank sein::V,висьны,bíti bolán
1967,krank sein::V,slimot,bíti bolán
1968,schmerzen::V,висьны,boléti
1969,schmerzen::V,sāpēt,boléti
1970,schmerzen::V,smelgt,boléti
1971,husten::V,кызны,kášljati
1972,husten::V,klepot,kášljati
1973,genesen::V,бурдны,okrévati
1974,genesen::V,veseļoties,okrévati
1975,sterben::V,кувны,umréti
1976,sterben::V,mirt,umréti
1977,sterben::V,nomirt,umréti
1978,umkommen::V,кувны,pogíniti
1979,umkommen::V,apsprāgt,pogíniti
1980,umkommen::V,aiziet bojā,pogíniti
1981,sich bewegen::V,вӧрзьыны,zganíti se
1982,sich bewegen::V,virzīties,zganíti se
1983,sich rühren::V,вӧрны,premakníti se
1984,sich rühren::V,вӧрӧдчыны,premakníti se
1985,sich rühren::V,sagrozīties,premakníti se
1986,sich erheben::V,сувтны,vstájati
1987,sich erheben::V,сувтны,vzdígniti se
1988,sich erheben::V,piecelties,vstájati
1989,sich erheben::V,piecelties,vzdígniti se
1990,sich setzen::V,пуксьыны,sésti
1991,sich setzen::V,sēsties,sésti
1992,hinfallen::V,усьны,pásti dôl
1993,hinfallen::V,sabirt,pásti dôl
1994,hinfallen::V,pakrist,pásti dôl
1995,laufen::V,мyнны,hodíti
1996,laufen::V,iet,hodíti
1997,laufen::V,skraidīt,hodíti
1998,schreiten::V,восьлавны,stópati
1999,schreiten::V,soļot,stópati
2000,spazierengehen::V,гуляйтны,na sprehòd íti
2001,spazierengehen::V,staigāt,na sprehòd íti
2002,spazierengehen::V,pastaigāties,na sprehòd íti
2003,eilen::V,тэрмасьны,drvéti
2004,eilen::V,traukt,drvéti
2005,sich beeilen::V,тэрмасьны,hitéti
2006,sich beeilen::V,steigties,hitéti
2007,sich beeilen::V,pasteigties,hitéti
2008,sausen::V,тӧвзьыны,dírkati
2009,sausen::V,drāzt,dírkati
2010,sausen::V,brāzties,dírkati
2011,rennen::V,котӧртны,dírjati
2012,rennen::V,skriet,dírjati
2013,springen::V,чеччавны,skákati
2014,springen::V,lēkt,skákati
2015,klettern::V,кышасьны,plézati
2016,klettern::V,кавшасьны,plézati
2017,klettern::V,kāpt,plézati
2018,klettern::V,rāpties,plézati
2019,schaukeln::V,гычасьны,kolébati
2020,schaukeln::V,šūpoties,kolébati
2021,schaukeln::V,zvalstīties,kolébati
2022,kriechen::V,кыссьыны,pláziti se
2023,kriechen::V,līst,pláziti se
2024,kriechen::V,rāpot,pláziti se
2025,schwimmen::V,уявны,plávati
2026,schwimmen::V,peldēt,plávati
2027,tauchen::V,сунавны,potápljati se
2028,tauchen::V,gremdēties,potápljati se
2029,rudern::V,пелысасьны,vesláti
2030,rudern::V,airēt,vesláti
2031,rudern::V,irties,vesláti
2032,fahren::V,мунны,vozíti se
2033,fahren::V,мунны,peljáti se
2034,fahren::V,braukt,vozíti se
2035,fahren::V,braukt,peljáti se
2036,fliegen::V,лэбны,létati
2037,fliegen::V,lidot,létati
2038,fliegen::V,laisties,létati
2039,gehen::V,мyнны,íti
2040,gehen::V,iet,íti
2041,weggehen::V,мунавны,odíti
2042,weggehen::V,aiziet,odíti
2043,abfahren::V,мӧдӧдчыны,odpeljáti se
2044,abfahren::V,atiet,odpeljáti se
2045,abfahren::V,aizbraukt,odpeljáti se
2046,anhalten::V,джӧмдыны,ustáviti se
2047,anhalten::V,apstāties,ustáviti se
2048,hineingehen::V,пырны,íti nóter
2049,hineingehen::V,ieiet,íti nóter
2050,eintreten::V,пырны,vstopíti
2051,eintreten::V,ienākt,vstopíti
2052,kommen::V,воны,príti
2053,kommen::V,локны,príti
2054,kommen::V,nākt,príti
2055,ankommen::V,воны,prispéti
2056,ankommen::V,воны,prihájati
2057,ankommen::V,локны,prispéti
2058,ankommen::V,локны,prihájati
2059,ankommen::V,nonākt,prispéti
2060,ankommen::V,nonākt,prihájati
2061,ankommen::V,ierasties,prispéti
2062,ankommen::V,ierasties,prihájati
2063,zurückkommen::V,косны,vrníti se
2064,zurückkommen::V,бергӧдчыны,vrníti se
2065,zurückkommen::V,atgriezties,vrníti se
2066,bleiben::V,кольны,ostáti
2067,bleiben::V,palikt,ostáti
2068,warten::V,виччысьны,čákati
2069,warten::V,gaidīt,čákati
2070,erwarten::V,виччысьны,pričakováti
2071,erwarten::V,sagaidīt,pričakováti
2072,suchen::V,корсьны,iskáti
2073,suchen::V,meklēt,iskáti
2074,finden::V,казявны,nájti
2075,finden::V,rast,nájti
2076,finden::V,atrast,nájti
2077,versuchen::V,заводитчывны,poskúšati
2078,versuchen::V,mēģināt,poskúšati
2079,vorbereiten::V,дасьтыны,pripráviti
2080,vorbereiten::V,gatavot,pripráviti
2081,vorbereiten::V,sagatavot,pripráviti
2082,lieben::V,радейтны,ljubíti
2083,lieben::V,mīlēt,ljubíti
2084,mögen::V,радейтны,márati
2085,mögen::V,gribēties,márati
2086,lachen::V,серавны,smejáti se
2087,lachen::V,серавлыны,smejáti se
2088,lachen::V,smiet,smejáti se
2089,lachen::V,smieties,smejáti se
2090,rühren::V,нормӧдны,ganíti
2091,rühren::V,aizgrābt,ganíti
2092,weinen::V,бӧрдны,jókati
2093,weinen::V,бӧрдны,plákati
2094,weinen::V,raudāt,jókati
2095,weinen::V,raudāt,plákati
2096,schimpfen::V,видчыны,psováti
2097,schimpfen::V,видчыны,zmérjati
2098,schimpfen::V,rāties,psováti
2099,schimpfen::V,rāties,zmérjati
2100,schimpfen::V,lamāties,psováti
2101,schimpfen::V,lamāties,zmérjati
2102,sich ärgern::V,скӧравны,jezíti se
2103,sich ärgern::V,īgt,jezíti se
2104,sich ärgern::V,pukoties,jezíti se
2105,sich ärgern::V,dusmoties,jezíti se
2106,sich fürchten::V,повны,báti se
2107,sich fürchten::V,bīties,báti se
2108,sich fürchten::V,baidīties,báti se
2109,fürchten::V,повны,báti se
2110,fürchten::V,baidīties no,báti se
2111,fliehen::V,пышйыны,bežáti
2112,fliehen::V,bēgt,bežáti
2113,flüchten::V,пышйыны,pobégniti
2114,flüchten::V,aizbēgt,pobégniti
2115,sehen::V,аддзыны,vídeti
2116,sehen::V,redzēt,vídeti
2117,anschauen::V,видзӧдны,oglédati
2118,anschauen::V,paraudzīties,oglédati
2119,ansehen::V,видзӧдны,glédati
2120,ansehen::V,aplūkot,glédati
2121,hören::V,кывны,slíšati
2122,hören::V,dzirdēt,slíšati
2123,zuhören::V,кывзыны,poslúšati
2124,zuhören::V,klausīties,poslúšati
2125,probieren::V,видлыны,poskúšati
2126,probieren::V,nogaršot,poskúšati
2127,riechen::V,чушкыны,dúhati
2128,riechen::V,ost,dúhati
2129,riechen::V,ostīt,dúhati
2130,fühlen::V,вежӧртны,čutíti
2131,fühlen::V,гӧгӧрвоны,čutíti
2132,fühlen::V,just,čutíti
2133,fühlen::V,izjust,čutíti
2134,scheinen::V,кажитчыны,zdéti se
2135,scheinen::V,šķist,zdéti se
2136,scheinen::V,likties,zdéti se
2137,zu sehen sein::V,тыдавны,vídeti se
2138,zu sehen sein::V,parādīties,vídeti se
2139,vernehmen::V,кывны,čúti
2140,vernehmen::V,saklausīt,čúti
2141,frieren::V,кынмыны,zébsti
2142,frieren::V,salt,zébsti
2143,tun::V,керны,délati
2144,tun::V,darīt,délati
2145,können::V,кужны,môči
2146,können::V,prast,môči
2147,wollen::V,кӧсйыны,hotéti
2148,wollen::V,gribēt,hotéti
2149,anfangen::V,заводитны,začéti
2150,anfangen::V,пондыны,začéti
2151,anfangen::V,sākt,začéti
2152,anfangen::V,iesākt,začéti
2153,beenden::V,помавны,dokončáti
2154,beenden::V,beigt,dokončáti
2155,beenden::V,pabeigt,dokončáti
2156,aufhören::V,дугӧдны,prenéhati
2157,aufhören::V,pārtraukt,prenéhati
2158,gelingen::V,артмыны,uspéti
2159,gelingen::V,артмыны,posréčiti se
2160,gelingen::V,izdoties,uspéti
2161,gelingen::V,izdoties,posréčiti se
2162,geraten::V,сюрны,obnêsti se
2163,geraten::V,веськавны,obnêsti se
2164,geraten::V,veikties,obnêsti se
2165,öffnen::V,восьтыны,odpréti
2166,öffnen::V,atvērt,odpréti
2167,öffnen::V,attaisīt,odpréti
2168,schließen::V,пӧдлавны,zapréti
2169,schließen::V,slēgt,zapréti
2170,schließen::V,aizvērt,zapréti
2171,schließen::V,aiztaisīt,zapréti
2172,stellen::V,сувтӧдны,postáviti
2173,stellen::V,likt,postáviti
2174,stellen::V,nolikt,postáviti
2175,setzen::V,пуксьӧдны,posadíti
2176,setzen::V,sēdināt,posadíti
2177,legen::V,пуктыны,položíti
2178,legen::V,likt,položíti
2179,berühren::V,вӧрзьӧдны,dotíkati se
2180,berühren::V,инмӧдчывны,dotíkati se
2181,berühren::V,skart,dotíkati se
2182,berühren::V,aizskart,dotíkati se
2183,verbinden::V,йитны,obvézati
2184,verbinden::V,saistīt,obvézati
2185,verbinden::V,savienot,obvézati
2186,bedecken::V,вевттьыны,pokríti
2187,bedecken::V,apsegt,pokríti
2188,bedecken::V,pārsegt,pokríti
2189,aufhängen::V,ӧшӧдны,obésiti
2190,aufhängen::V,джагӧдны,obésiti
2191,aufhängen::V,uzkārt,obésiti
2192,anzünden::V,ӧзтыны,zažgáti
2193,anzünden::V,aizdegt,zažgáti
2194,anzünden::V,aizdedzināt,zažgáti
2195,aufheben::V,чеччӧдны,vzdígniti
2196,aufheben::V,сувтӧдны,vzdígniti
2197,aufheben::V,pacelt,vzdígniti
2198,zurücklassen::V,кольны,zapustíti
2199,zurücklassen::V,atstāt,zapustíti
2200,verlieren::V,воштыны,izgubíti
2201,verlieren::V,zaudēt,izgubíti
2202,verlieren::V,pazaudēt,izgubíti
2203,fallen lassen::V,уськӧдны,navréči
2204,fallen lassen::V,nomest,navréči
2205,machen::V,вӧчны,naredíti
2206,machen::V,вӧчны,napráviti
2207,machen::V,лӧсьӧдны,naredíti
2208,machen::V,лӧсьӧдны,napráviti
2209,machen::V,darīt,naredíti
2210,machen::V,darīt,napráviti
2211,herstellen::V,лӧсьӧдны,izdélati
2212,herstellen::V,ražot,izdélati
2213,herstellen::V,izgatavot,izdélati
2214,bauen::V,лэптыны,gradíti
2215,bauen::V,celt,gradíti
2216,bauen::V,būvēt,gradíti
2217,reparieren::V,дзоньтавны,popráviti
2218,reparieren::V,labot,popráviti
2219,reparieren::V,remontēt,popráviti
2220,verbessern::V,бурмӧдны,izbóljšati
2221,verbessern::V,labot,izbóljšati
2222,verbessern::V,izlabot,izbóljšati
2223,ändern::V,вежны,spremeníti
2224,ändern::V,mainīt,spremeníti
2225,graben::V,кодйыны,kopáti
2226,graben::V,кодйыны,grêbsti
2227,graben::V,rakt,kopáti
2228,graben::V,rakt,grêbsti
2229,beugen::V,куснявны,upogníti
2230,beugen::V,liekt,upogníti
2231,biegen::V,куснявны,zavíjati
2232,biegen::V,liekt,zavíjati
2233,drehen::V,бергӧдлыны,vrtéti
2234,drehen::V,griezt,vrtéti
2235,wenden::V,бергӧдны,obrníti
2236,wenden::V,apgriezt,obrníti
2237,umdrehen::V,бергӧдны,zasúkati
2238,umdrehen::V,apgriezt,zasúkati
2239,heben::V,лэптыны,dvígati
2240,heben::V,celt,dvígati
2241,heben::V,cilāt,dvígati
2242,heben::V,pacelt,dvígati
2243,hochheben::V,кыпӧдны,privzdígniti
2244,hochheben::V,pacelt,privzdígniti
2245,ergreifen::V,кутны,zgrábiti
2246,ergreifen::V,paķert,zgrábiti
2247,ergreifen::V,satvert,zgrábiti
2248,halten::V,кутны,držáti
2249,halten::V,turēt,držáti
