,Concept_ID,os,ps
1360,arbeiten::V,кусын,کار کول
1361,sammeln::V,æртонын,راټولول
1362,sammeln::V,æртонын,راغونډول
1363,pflücken::V,тонын,شکول
1364,jagen::V,цуан кæнын,ښکار کول
1365,fischen::V,кæсаг ахсын æнгуырæй,کب نيول
1366,fischen::V,æнгуыр дарын,کب نيول
1367,fassen::V,ӕрцахсын,نیول
1368,fassen::V,ӕрцахсын,ګیرول
1369,hüten::V,хизын,پوول
1370,treiben::V,скъӕрын,بیول
1371,anbinden::V,бабæттын,تړل
1372,anbinden::V,æрбæттын,تړل
1373,füttern::V,холлаг дæттын,خوراک ورکول
1374,füttern::V,холлаг æвæрын,خوراک ورکول
1375,füttern::V,дарын,خوراک ورکول
1376,melken::V,дуцын,لوشل
1377,hacken::V,кæрдын,پی کول
1378,hacken::V,лыгтæ кæнын,پی کول
1379,gießen::V,бакалын,اوبه کول
1380,reifen::V,срæгъæд уын,رسېدل
1381,reifen::V,сцæттæ уын,رسېدل
1382,zubereiten::V,сцӕттӕ кӕнын,تیارول
1383,kochen::V,фыцын,پخول
1384,backen::V,фыцын,پخول
1385,braten::V,цурын,وريتول
1386,umrühren::V,ахæццæ кæнын,لړل
1387,umrühren::V,азмæнтын,لړل
1388,umrühren::V,астауын,لړل
1389,stricken::V,кæнын,اوبدل
1390,stricken::V,бийын,اوبدل
1391,nähen::V,хуыйын,ګنډل
1392,färben::V,ахорын,رنګول
1393,reinigen::V,ссыгъдæг кæнын,صافول
1394,reinigen::V,ныссыгъдæг кæнын,صافول
1395,reinigen::V,ныссæрфын,صافول
1396,waschen::V,ӕхсын,مینځل
1397,abwischen::V,сӕрфын,وچول
1398,spülen::V,æнхъæвзын,کنګالول
1399,fegen::V,мӕрзын,جارو کول
1400,kehren::V,мӕрзын,جارو کول
1401,baden::V,хи найын,لمبېدل
1402,sich waschen::V,хи æхсын,ځان مينځل
1403,ausziehen::V,ласын,کښل
1404,ausziehen::V,ласын,ایستل
1405,anziehen::V,скæнын,اغوستل
1406,sich anziehen::V,дзаума скæнын,کالی اغوستل
1407,sich anziehen::V,дарæс скæнын,کالی اغوستل
1408,kämmen::V,ныффасын,ګمنځول
1409,kämmen::V,æрфасын,ګمنځول
1410,schmücken::V,фӕлындын,ښکلی کول
1411,sagen::V,зæгъын,وېل
1412,sprechen::V,дзурын,وېل
1413,sprechen::V,дзурын,غږېدل
1414,reden::V,ныхас кӕнын,ګړېدل
1415,reden::V,ныхас кӕнын,خبرې کول
1416,sich unterhalten::V,ныхас кæнын,خبری کول
1417,fragen::V,фӕрсын,پوښتنه کول
1418,bitten::V,курын,غوښتل
1419,erzählen::V,радзурын,کيسه کول
1420,erzählen::V,радзурын,حکايت کول
1421,erzählen::V,ратаурæгъ кæнын,کيسه کول
1422,erzählen::V,ратаурæгъ кæнын,حکايت کول
1423,mitteilen::V,фехъусын кæнын,خبرول
1424,mitteilen::V,фехъусын кæнын,خبر ورکول
1425,nennen::V,хонын,نوم ايښودل
1426,rufen::V,сидын,بلل
1427,prahlen::V,ӕппӕлын,لاپې وهل
1428,übersetzen::V,ратæлмац кæнын,ژباړل
1429,übersetzen::V,ратæлмац кæнын,ترجمه کول
1430,denken::V,ӕнхъӕлын,فکر کول
1431,denken::V,хъуыды кӕнын,فکر کول
1432,glauben::V,уырнын,باور کول
1433,bemerken::V,фенын,لیدل
1434,erkennen::V,базонын,پېژندل
1435,begreifen::V,ӕмбарын,رسېدل
1436,begreifen::V,ӕмбарын,پوهېدل
1437,begreifen::V,бамбарын,رسېدل
1438,begreifen::V,бамбарын,پوهېدل
1439,lernen::V,ахуыр кӕнын,زده کول
1440,lernen::V,ахуыр кӕнын,درس لوستل
1441,wissen::V,зонын,پوهېدل
1442,sich erinnern an::V,зæрдыл æрлæууын,یادول
1443,sich erinnern an::V,зæрдыл æрлæууын,په یاد راوړل
1444,sich erinnern an::V,æрымысын,یادول
1445,sich erinnern an::V,æрымысын,په یاد راوړل
1446,sich erinnern an::V,æрбаймысын,یادول
1447,sich erinnern an::V,æрбаймысын,په یاد راوړل
1448,sich erinnern an::V,æрхъуыды кæнын,یادول
1449,sich erinnern an::V,æрхъуыды кæнын,په یاد راوړل
1450,vergessen::V,ферох кæнын,هېرول
1451,vergessen::V,айрох кæнын,هېرول
1452,messen::V,барын,اندازه کول
1453,zählen::V,нымайын,شمارل
1454,rechnen::V,хынцын,حسابول
1455,lesen::V,кӕсын,لوستل
1456,lesen::V,фӕрсын,لوستل
1457,malen::V,ныв кӕнын,رسمول
1458,zeichnen::V,ныв кӕнын,رسمول
1459,schreiben::V,фыссын,لیکل
1460,besitzen::V,хицау уын,لرل
1461,kaufen::V,балхӕнын,رانیول
1462,verkaufen::V,уӕй кӕнын,خرڅول
1463,bezahlen::V,бафидын,تأدیه کول
1464,zahlen::V,фидын,کسات اخيستل
1465,beherrschen::V,æлдариуæг кæнын,تسلط لرل
1466,ertragen::V,бавзарын,زغمل
1467,Leine::N,,رسۍ
1468,rauschen::V,,شڼهار کول
1469,treten::V,,په لغته وهل
1470,verstehen::V,,پوهېدل
