,Concept_ID,kn,tr
1101,behindern::V,ಅಡ್ಡಿಮಾಡು,engellemek
1102,verderben::V,ಕೆಡಿಸು,bozmak
1103,beschädigen::V,ಹಾಳುಮಾಡು,zedelemek
1104,beschädigen::V,ಹಾಳುಮಾಡು,ziyan vermek
1105,zerbrechen::V,ಮುರಿ,kırmak
1106,zerreißen::V,ಸೀಳು,yırtmak
1107,zerstören::V,ಅಳಿಸು,yıkmak
1108,zerstören::V,ಅಳಿಸು,tahrip etmek
1109,verbrennen::V,ಸುಡು,yakmak
1110,geben::V,ಕೊಡು,vermek
1111,reichen::V,ಕೊಡು,uzatmak
1112,schenken::V,ಅರ್ಪಿಸು,hediye etmek
1113,versprechen::V,ವಾಗ್ದಾನಮಾಡು,vaat etmek
1114,wünschen::V,ಬಯಸು,kutlamak
1115,loben::V,ಹೊಗಳು,övmek
1116,küssen::V,ಚುಂಬಿಸು,öpmek
1117,wiegen::V,ತೂಗು,sallamak
1118,zudecken::V,ಹಾಸು,örtmek
1119,wecken::V,ಎಬ್ಬಿಸು,uyandırmak
1120,zeigen::V,ತೋರಿಸು,göstermek
1121,führen::V,ದಾರಿತೋರಿಸು,gezdirmek
1122,führen::V,ದಾರಿತೋರಿಸು,yol göstermek
1123,lehren::V,ಕಲಿಸು,okutmak
1124,lehren::V,ಕಲಿಸು,öğretmek
1125,unterrichten::V,ಬೋಧಿಸು,öğretmek
1126,aufziehen::V,ಸಲಹು,yetiştirmek
1127,leiten::V,ಮುಂದಾಳಾಗಿರು ,yönetmek
1128,leiten::V,ಮುಂದಾಳಾಗಿರು ,idare etmek
1129,antreiben::V,ಓಡಿಸು,teşvik etmek
1130,lassen::V,ಮಾಡಲುಬಿಡು,-tırmak
1131,einladen::V,ಆಹ್ವಾನಿಸು,davet etmek
1132,vereinigen::V,ಒಂದಾಗು,birleştirmek
1133,besuchen::V,ಭೇಟಿಯಾಗು,uğramak
1134,besuchen::V,ಭೇಟಿಯಾಗು,ziyaret etmek
1135,besuchen::V,ಭೇಟಿಯಾಗು,görmeye gitmek
1136,treffen::V,ಸಂಧಿಸು,rastlamak
1137,treffen::V,ಸಂಧಿಸು,isabet etmek
1138,sich versammeln::V,ನೆರೆ,toplanmak
1139,spielen::V,ಆಡು,oynamak
1140,singen::V,ಹಾಡು,söylemek
1141,singen::V,ಹಾಡು,şarkı söylemek
1142,tanzen::V,ಕುಣಿ,oynamak
1143,tanzen::V,ಕುಣಿ,dans etmek
1144,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,ayrılmak
1145,verlassen::V,ಕಳೆ,bırakmak
1146,verlassen::V,ಕಳೆ,terk etmek
1147,retten::V,ರಕ್ಷಿಸು,kurtarmak
1148,bewachen::V,ಕಾಪಾಡು,gözetmek
1149,schützen::V,ಸಂರಕ್ಷಿಸು,korumak
1150,verteidigen::V,ಕಾಪಿಡು,savunmak
1151,sich schlagen::V,ಕಿತ್ತಾಟ,dövüşmek
1152,schießen::V,ಎಸೆ,ateş etmek
1153,siegen::V,ಗೆಲ್ಲು,yenmek
1154,ärgern::V,ರೇಗಿಸು,kızdırmak
1155,schlagen::V,ಹೊಡೆ,dövmek
1156,treten::V,ಒದೆ,tepmek
1157,stechen::V,ಚುಚ್ಚು,sokmak
1158,stechen::V,ಚುಚ್ಚು,batırmak
1159,stoßen::V,ತಳ್ಳು,itmek
1160,stehlen::V,ಕದಿ,çalmak
1161,stören::V,ಕತಕು,bozmak
1162,stören::V,ಕತಕು,etkilemek
1163,belästigen::V,ತೊಂದರೆ,rahatsız etmek
1164,verbergen::V,ಮರೆಮಾಜು,saklamak
1165,täuschen::V,ಠಕ್ಕಿಸು,aldatmak
1166,betrügen::V,ವಂಚಿಸು,aldatmak
1167,betrügen::V,ವಂಚಿಸು,dolandırmak
1168,töten::V,ಕೊಲ್ಲು,öldürmek
1169,wohnen::V,ವಾಸಿಸು,oturmak
1170,arbeiten::V,ಕೆಲಸ ಮಾಡು,çalışmak
1171,sammeln::V,ಸಂಚಯಿಸು,toplamak
1172,pflücken::V,ಬಿಡಿಸು,koparmak
1173,jagen::V,ಬೇಟೆಯಾಡು,avlanmak
1174,fischen::V,ಮೀನು ಹಿಡಿ,balık tutmak
1175,fassen::V,ಹಿಡಿ,tutmak
1176,fassen::V,ಹಿಡಿ,yakalamak
1177,hüten::V,ಗುಂಪುಸೇರಿಸು,otlatmak
1178,treiben::V,ದಬ್ಬು,gütmek
1179,anbinden::V,ಬಿಗಿ,bağlamak
1180,füttern::V,ಮೇಯಿಸು,beslemek
1181,melken::V,ಹಾಲು ಕರೆ,sağmak
1182,hacken::V,ತುಂಡರಿಸು,yarmak
1183,gießen::V,ನೀರುಹಾಕು,sulamak
1184,reifen::V,ಕಳಿ,olgunlaşmak
1185,zubereiten::V,ಅಡಿಗೆಮಾಡು,hazırlamak
1186,kochen::V,ಅಡು,pişirmek
1187,kochen::V,ಅಡು,kaynatmak
1188,backen::V,ಬೇಯಿಸು,pişirmek
1189,backen::V,ಬೇಯಿಸು,fırında pişirmek
1190,braten::V,ಕರಿ,kızartmak
1191,umrühren::V,ಕಲಕು,karıştırmak
1192,stricken::V,ಹೆಣೆ,örmek
1193,nähen::V,ಹೊಲಿ,dikmek
1194,färben::V,ಬಣ್ಣ ಹತ್ತು,boyamak
1195,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,temizlemek
1196,waschen::V,ತೊಳೆ,yıkamak
1197,abwischen::V,ಒರಸು,silmek
1198,spülen::V,ಗಲಬರಿಸು,çalkamak
1199,fegen::V,ಗುಡಿಸು,süpürmek
1200,kehren::V,ಗುಡಿಸು,süpürmek
1201,baden::V,ಸ್ನಾನಮಾಡು,yıkanmak
1202,baden::V,ಸ್ನಾನಮಾಡು,banyo yapmak
1203,sich waschen::V,ತೊಳೆ,yıkanmak
1204,ausziehen::V,ಬಿಚ್ಚು,çıkarmak
1205,anziehen::V,ಹಾಕು,giymek
1206,sich anziehen::V,ಹಾಕು,giyinmek
1207,kämmen::V,ಬಾಚು,taramak
1208,schmücken::V,ಅಲಂಕರಿಸು,süslemek
1209,sagen::V,ಹೇಳು,demek
1210,sagen::V,ಹೇಳು,söylemek
1211,sprechen::V,ನುಡಿ,konuşmak
1212,reden::V,ನುಡಿ,konuşmak
1213,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,sohbet etmek
1214,fragen::V,ವಿಚಾರಿಸು,sormak
1215,bitten::V,ಬೇಡು,dilemek
1216,bitten::V,ಬೇಡು,rica etmek
1217,erzählen::V,ಹೇಳು,bahsetmek
1218,erzählen::V,ಹೇಳು,hikâye etmek
1219,mitteilen::V,ತಿಳಿಸು,bildirmek
1220,nennen::V,ಹೆಸರಿಡು,adlandırmak
1221,rufen::V,ಕರೆ,çağırmak
1222,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,övünmek
1223,übersetzen::V,ಭಾಷಾಂತರಿಸು,çevirmek
1224,übersetzen::V,ಭಾಷಾಂತರಿಸು,tercüme etmek
1225,denken::V,ಯೋಚಿಸು,düşünmek
1226,glauben::V,ನಂಬು,inanmak
1227,glauben::V,ನಂಬು,zannetmek
1228,bemerken::V,ಗಮನಿಸು,farkına varmak
1229,erkennen::V,ಗುರುತುಹಿಡಿ,tanımak
1230,begreifen::V,ಗ್ರಹಿಸು,anlamak
1231,begreifen::V,ಗ್ರಹಿಸು,kavramak
1232,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,duymak
1233,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,anlamak
1234,lernen::V,ಕಲಿ,öğrenmek
1235,wissen::V,ಅರಿ,bilmek
1236,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,hatırlamak
1237,vergessen::V,ಮರೆತುವಿಡು,unutmak
1238,messen::V,ಅಳೆ,ölçmek
1239,zählen::V,ಗಣಿಸು,saymak
1240,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,hesap etmek
1241,lesen::V,ಓದು,okumak
1242,malen::V,ಬಿಡಿಸು,resmini yapmak
1243,zeichnen::V,ಬಿಡಿಸು,çizmek
1244,schreiben::V,ಬರೆ,yazmak
1245,besitzen::V,ಒಡೆಯನಾಗಿರು,haiz olmak
1246,besitzen::V,ಒಡೆಯನಾಗಿರು,sahip olmak
1247,kaufen::V,ಕೊಳ್ಳು,almak
1248,verkaufen::V,ಕೊಡು,satmak
1249,bezahlen::V,ಬೆಲೆತೆರು,ödemek
1250,zahlen::V,ಹಣವನ್ನುಕೊಡು,ödemek
1251,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,hâkim olmak
1252,ertragen::V,ಸಹಿಸು,dayanmak
1253,ertragen::V,ಸಹಿಸು,katlanmak
