,Concept_ID,hi,lt
1437,gehen::V,जाना,eiti
1438,weggehen::V,चला जाना,išeiti
1439,weggehen::V,बाहर जाना,išeiti
1440,abfahren::V,छूटना,išvykti
1441,abfahren::V,छूटना,išvažiuoti
1442,abfahren::V,रवाना होना,išvykti
1443,abfahren::V,रवाना होना,išvažiuoti
1444,anhalten::V,रुकना,sustoti
1445,anhalten::V,खड़ा होना,sustoti
1446,hineingehen::V,घुसना,įeiti
1447,hineingehen::V,अंदर जाना,įeiti
1448,eintreten::V,प्रवेश करना,įžengti
1449,kommen::V,आना,ateiti
1450,ankommen::V,पहुँचना,ateiti
1451,zurückkommen::V,लौटना,grį̃žti
1452,zurückkommen::V,लौटना,sugrį̃žti
1453,zurückkommen::V,वापस आना,grį̃žti
1454,zurückkommen::V,वापस आना,sugrį̃žti
1455,bleiben::V,रहना,likti
1456,bleiben::V,रहना,pasilikti
1457,bleiben::V,रुकना,likti
1458,bleiben::V,रुकना,pasilikti
1459,warten::V,इंतज़ार करना,laukti
1460,erwarten::V,प्रतीक्षा करना,laukti
1461,suchen::V,ढूँढ़ना,ieškoti
1462,finden::V,पाना,rasti
1463,finden::V,पाना,surasti
1464,finden::V,ढूँढ़ निकालना,rasti
1465,finden::V,ढूँढ़ निकालना,surasti
1466,versuchen::V,कोशिश करना,mėginti
1467,vorbereiten::V,तैयार करना,rengti
1468,lieben::V,प्यार करना,myĺėti
1469,mögen::V,पसंद होना,ḿėgti
1470,mögen::V,पसंद होना,patikti
1471,lachen::V,हँसना,juoktis
1472,rühren::V,छूना,jaudinti
1473,rühren::V,छूना,graudinti
1474,weinen::V,रोना,verkti
1475,schimpfen::V,गाली देना,bartis
1476,sich ärgern::V,चिढ़ना,pykti
1477,sich ärgern::V,चिढ़ना,apmaudauti
1478,sich ärgern::V,नाराज़ होना,pykti
1479,sich ärgern::V,नाराज़ होना,apmaudauti
1480,sich fürchten::V,डरना,bijoti
1481,sich fürchten::V,डरना,baimintis
1482,sich fürchten::V,भय खाना,bijoti
1483,sich fürchten::V,भय खाना,baimintis
1484,fürchten::V,डरना से,bijoti
1485,fürchten::V,डरना से,baimintis
1486,fürchten::V,भय खाना से,bijoti
1487,fürchten::V,भय खाना से,baimintis
1488,fliehen::V,भागना,bėgti
1489,fliehen::V,भागना,sprukti
1490,flüchten::V,निकल भागना,pabėgti
1491,sehen::V,देखना,žiūŕėti
1492,anschauen::V,देखना,žiūŕėti
1493,ansehen::V,दृष्टि डालना पर,žiūrėti į
1494,ansehen::V,दृष्टि डालना पर,pažiūrėti į
1495,hören::V,सुनना,girdėti
1496,zuhören::V,सुनना,klausytis
1497,probieren::V,चखना,ragauti
1498,probieren::V,चखना,paragauti
1499,riechen::V,सूँघना,uosti
1500,riechen::V,सूँघना,užuosti
1501,fühlen::V,महसूस करना,justi
1502,fühlen::V,महसूस करना,jausti
1503,fühlen::V,महसूस करना,pajusti
1504,scheinen::V,लगना,rodytis
1505,scheinen::V,लगना,atrodyti
1506,zu sehen sein::V,दिखाई देना,pasirodyti
1507,vernehmen::V,सुनना,išgirsti
1508,frieren::V,ठंड लगना,šalti
1509,frieren::V,सर्दी लगना,šalti
1510,tun::V,करना,daryti
1511,können::V,सकना,galėti
1512,können::V,सकना,pajėgti
1513,können::V,जानना,galėti
1514,können::V,जानना,pajėgti
1515,wollen::V,चाहना,norėti
1516,anfangen::V,शुरू करना,pradėti
1517,anfangen::V,शुरू करना,prasid́ėti
1518,beenden::V,ख़त्म करना,baigti
1519,beenden::V,ख़त्म करना,užbaigti
1520,beenden::V,समाप्त करना,baigti
1521,beenden::V,समाप्त करना,užbaigti
1522,aufhören::V,बंद जाना,liautis
1523,aufhören::V,समाप्त जाना,liautis
1524,gelingen::V,बनना,pavykti
1525,gelingen::V,बनना,pasisekti
1526,gelingen::V,अच्छा होना,pavykti
1527,gelingen::V,अच्छा होना,pasisekti
1528,geraten::V,बन पड़ना,nusisekti
1529,öffnen::V,खोलना,atverti
1530,öffnen::V,खोलना,atidaryti
1531,schließen::V,बंद करना,uždaryti
1532,stellen::V,रखना,statyti
1533,stellen::V,रखना,pastatyti
1534,setzen::V,रखना,sodinti
1535,setzen::V,रखना,pasodinti
1536,setzen::V,बिठाना,sodinti
1537,setzen::V,बिठाना,pasodinti
1538,legen::V,रखना,dėti
1539,legen::V,रखना,pad́ėti
1540,legen::V,लिटाना,dėti
1541,legen::V,लिटाना,pad́ėti
1542,berühren::V,छूना,liesti
1543,berühren::V,छूना,paliesti
1544,berühren::V,स्पर्श करना,liesti
1545,berühren::V,स्पर्श करना,paliesti
1546,verbinden::V,बाँधना,jungti
1547,verbinden::V,बाँधना,surišti
1548,bedecken::V,ढकना,uždengti
1549,aufhängen::V,लटकाना,pakarti
1550,aufhängen::V,लटकाना,pakabinti
1551,anzünden::V,जलाना,padegti
1552,aufheben::V,उठाना,pakelti
1553,zurücklassen::V,पीछे छोड़ना,palikti
1554,verlieren::V,खोना,pamesti
1555,verlieren::V,गँवाना,pamesti
1556,fallen lassen::V,गिराना,atsisakyti
1557,machen::V,करना,dirbti
1558,machen::V,बनाना,dirbti
1559,herstellen::V,बनाना,gaminti
1560,herstellen::V,तैयार करना,gaminti
1561,bauen::V,बनाना,statyti
1562,bauen::V,बनाना,pastatyti
1563,bauen::V,निर्माण करना,statyti
1564,bauen::V,निर्माण करना,pastatyti
1565,reparieren::V,मरम्मत करना,taisyti
1566,reparieren::V,मरम्मत करना,remontuoti
1567,verbessern::V,सुधारना,gerinti
1568,verbessern::V,सुधारना,ištaisyti
1569,ändern::V,बदलना,keisti
1570,ändern::V,बदलना,pakeisti
1571,ändern::V,परीवर्तन करना,keisti
1572,ändern::V,परीवर्तन करना,pakeisti
1573,graben::V,खोदना,kasti
1574,beugen::V,झुकाना,lenkti
1575,beugen::V,झुकाना,palenkti
1576,biegen::V,झुकाना,lenkti
1577,biegen::V,झुकाना,palenkti
1578,drehen::V,फेरना,sukti
1579,drehen::V,घुमाना,sukti
1580,wenden::V,पलटना,kreipti
1581,wenden::V,पलटना,pakreipti
1582,wenden::V,मोड़ना,kreipti
1583,wenden::V,मोड़ना,pakreipti
1584,umdrehen::V,घुमाना,sukti
1585,umdrehen::V,घुमाना,apversti
1586,heben::V,उठाना,kelti
1587,heben::V,उठाना,pakelti
1588,heben::V,ऊँचा करना,kelti
1589,heben::V,ऊँचा करना,pakelti
1590,hochheben::V,उठाना,pakelti
1591,hochheben::V,ऊपर को उठाना,pakelti
1592,ergreifen::V,पकड़ना,čiupti
1593,ergreifen::V,पकड़ना,griebti
1594,ergreifen::V,हाथ में लेना,čiupti
1595,ergreifen::V,हाथ में लेना,griebti
1596,halten::V,धरना,laikyti
1597,halten::V,धरना,palaikyti
1598,halten::V,पकड़ना,laikyti
1599,halten::V,पकड़ना,palaikyti
1600,drücken::V,दबाना,spausti
1601,schieben::V,सरकाना,stumti
1602,schieben::V,खिसकाना,stumti
1603,kratzen::V,खुरचना,kasyti
1604,kratzen::V,खुरचना,grandyti
1605,kratzen::V,खुजलाना,kasyti
1606,kratzen::V,खुजलाना,grandyti
1607,lecken::V,चाटना,laižyti
1608,beißen::V,काटना,kandžioti
1609,abreißen::V,तोड़ना,nuplėšti
1610,abschneiden::V,काट करना,atpjauti
1611,abschneiden::V,काट करना,atkirpti
1612,binden::V,बाँधना,rišti
1613,binden::V,बाँधना,surišti
1614,stecken::V,खोंसना,kišti
1615,stecken::V,खोंसना,įkišti
1616,brechen::V,तोड़ना,lūžti
1617,brechen::V,तोड़ना,laužyti
1618,klopfen::V,खटखटाना,belsti
1619,klopfen::V,खटखटाना,barbenti
1620,hauen::V,ठोकना,mušti
1621,kleben::V,चिपकाना,lipdyti
1622,kleben::V,चिपकाना,klijuoti
1623,reiben::V,घिसना,trinti
1624,reiben::V,घिसना,tarkuoti
1625,reiben::V,रगड़ना,trinti
1626,reiben::V,रगड़ना,tarkuoti
1627,streichen::V,लगाना,tepti
1628,streichen::V,लगाना,užtepti
1629,schleifen::V,तेज़ करना,galą́sti
1630,schneiden::V,कतरना,pjauti
1631,schneiden::V,कतरना,kirpti
1632,rütteln::V,झकझोरना,purtyti
1633,schütteln::V,हिलाना,purtyti
1634,schwenken::V,घुमाना,mojuoti
1635,schütten::V,उँडेलना,pilti
1636,schütten::V,उँडेलना,berti
1637,füllen::V,भरना,pildyti
1638,füllen::V,भरना,pripildyti
1639,füllen::V,ठूसना,pildyti
1640,füllen::V,ठूसना,pripildyti
1641,einwickeln::V,लपेटना,įvynioti
1642,einwickeln::V,लपेटना,suvynioti
1643,tragen::V,ढोना,nešti
1644,tragen::V,ढोना,nešioti
1645,schleppen::V,घसीटना,vilkti
1646,ziehen::V,खींचना,tempti
1647,aufbewahren::V,रखना,laikyti
1648,werfen::V,फेंकना,mesti
1649,werfen::V,फेंकना,sviesti
1650,fangen::V,पकड़ना,sugauti
1651,packen::V,पकड़ना,čiupti
1652,packen::V,पकड़ना,griebti
1653,verstecken::V,छिपाना,slėpti
1654,verstecken::V,छिपाना,slapstyti
1655,teilen::V,बाँटना,dalyti
1656,teilen::V,बाँटना,padalyti
1657,schicken::V,भेजना,sių̃sti
1658,schicken::V,भेजना,pasių̃sti
1659,bringen::V,लाना,atnešti
1660,hinzufügen::V,जोड़ना,pridėti
1661,bekommen::V,पाना,gauti
1662,erhalten::V,पाना,gauti
1663,erhalten::V,मिलना,gauti
1664,nehmen::V,लेना,paimti
1665,wählen::V,चुनना,rinkti
1666,wählen::V,चुनना,išsirinkti
1667,auswählen::V,चुनना,išrinkti
1668,bewahren::V,बनाए रखना,išsaugoti
1669,behindern::V,रोकना,trukdyti
1670,verderben::V,ख़राब करना,sugadinti
1671,beschädigen::V,नुक़सान पहुँचाना,žaloti
1672,beschädigen::V,नुक़सान पहुँचाना,gadinti
1673,zerbrechen::V,तोड़ना,sukulti
1674,zerbrechen::V,तोड़ना,sudaužyti
1675,zerreißen::V,तोड़ना,perplėšti
1676,zerreißen::V,तोड़ना,suplėšyti
1677,zerstören::V,नष्ट करना,suardyti
1678,zerstören::V,नष्ट करना,sugriauti
1679,zerstören::V,बरबाद करना,suardyti
1680,zerstören::V,बरबाद करना,sugriauti
1681,verbrennen::V,जलाना,deginti
1682,verbrennen::V,जलाना,sudeginti
1683,geben::V,देना,duoti
1684,geben::V,देना,paduoti
1685,reichen::V,थमाना,paduoti
1686,schenken::V,भेंट देना,dovanoti
1687,versprechen::V,वादा करना,žadėti
1688,versprechen::V,वादा करना,pažadėti
1689,wünschen::V,कामना करना,norėti
1690,wünschen::V,कामना करना,linḱėti
1691,loben::V,तारीफ़ करना,girti
1692,loben::V,तारीफ़ करना,pagirti
1693,küssen::V,चूमना,bučiuoti
1694,wiegen::V,झुलाना,supti
1695,zudecken::V,ढकना,užkloti
1696,zudecken::V,ढकना,uždengti
1697,wecken::V,जगाना,žadinti
1698,zeigen::V,दिखाना,rodyti
1699,führen::V,रास्ता दिखाना,vesti
1700,führen::V,रास्ता दिखाना,vadovauti
1701,lehren::V,पढ़ाना,mokyti
1702,lehren::V,पढ़ाना,išmokyti
1703,unterrichten::V,सिखाना,dėstyti
1704,aufziehen::V,पालना,išauginti
1705,leiten::V,संचालन करना,valdyti
1706,leiten::V,संचालन करना,vadovauti
1707,antreiben::V,हड़बड़ाना,uiti
1708,antreiben::V,हड़बड़ाना,raginti
1709,antreiben::V,हड़बड़ाना,skubinti
1710,lassen::V,-आना,paliepti
1711,lassen::V,कराना,paliepti
1712,einladen::V,बुलाना,kviesti
1713,einladen::V,बुलाना,pakviesti
1714,vereinigen::V,मिलाना,sujungti
1715,vereinigen::V,मिलाना,suvienyti
1716,vereinigen::V,संयुक्त करना,sujungti
1717,vereinigen::V,संयुक्त करना,suvienyti
1718,besuchen::V,मिलना से,lankyti
1719,besuchen::V,मिलना से,aplankyti
1720,besuchen::V,मिलने जाना से,lankyti
1721,besuchen::V,मिलने जाना से,aplankyti
1722,treffen::V,मिलना,sutikti
1723,treffen::V,मिलना,pasitikti
1724,sich versammeln::V,इकट्ठा होना,susirinkti
1725,spielen::V,खेलना,groti
1726,spielen::V,खेलना,žaisti
1727,singen::V,गाना,dainuoti
1728,tanzen::V,नाचना,šokti
1729,sich trennen::V,अलग होना,skirtis
1730,sich trennen::V,अलग होना,išsiskirti
1731,verlassen::V,छोड़ना,palikti
1732,retten::V,बचाना,gelbėti
1733,bewachen::V,आँख रखना पर,sergėti
1734,schützen::V,रक्षा करना,ginti
1735,schützen::V,रक्षा करना,apginti
1736,verteidigen::V,रक्षा करना,ginti
1737,verteidigen::V,रक्षा करना,apginti
1738,sich schlagen::V,हाथापाई करना,muštis
1739,schießen::V,गोली मारना,šauti
1740,schießen::V,गोली मारना,šaudyti
1741,siegen::V,जीतना,nugalėti
1742,siegen::V,विजय पाना,nugalėti
1743,ärgern::V,चिढ़ाना,pykinti
1744,schlagen::V,मारना,mušti
1745,schlagen::V,मारना,smogti
1746,schlagen::V,मारना,trenkti
1747,treten::V,ठोकर मारना,mygti
1748,stechen::V,भेदना,gelti
1749,stechen::V,भेदना,smeigti
1750,stechen::V,भोंकना,gelti
1751,stechen::V,भोंकना,smeigti
1752,stoßen::V,धक्का देना,stumti
1753,stoßen::V,धक्का देना,pastumti
1754,stoßen::V,झटका देना,stumti
1755,stoßen::V,झटका देना,pastumti
1756,stehlen::V,चोरी करना,vogti
1757,stören::V,बुरा लगना,trikdyti
1758,belästigen::V,तंग करना,apsunkinti
1759,verbergen::V,लुकाना,slėpti
1760,verbergen::V,लुकाना,paslėpti
1761,täuschen::V,धोखा देना,klaidinti
1762,betrügen::V,धोखा देना,apgauti
1763,töten::V,मारना,žudyti
1764,töten::V,मारना,nužudyti
1765,töten::V,मार डालना,žudyti
1766,töten::V,मार डालना,nužudyti
1767,wohnen::V,रहना,gyventi
1768,arbeiten::V,काम करना,dirbti
1769,arbeiten::V,काम करना,triūsti
1770,sammeln::V,जमा करना,rinkti
1771,pflücken::V,चुनना,skinti
1772,pflücken::V,चुनना,raškyti
1773,pflücken::V,तोड़ना,skinti
1774,pflücken::V,तोड़ना,raškyti
1775,jagen::V,आखेट करना,medžioti
1776,jagen::V,शिकार करना,medžioti
1777,fischen::V,मछली पकड़ना,žvejoti
1778,fassen::V,पकड़ना,sučiupti
1779,hüten::V,चराना,ganyti
1780,treiben::V,हाँकना,ginti
1781,anbinden::V,बाँधना,pririšti
1782,füttern::V,खिलाना,šerti
1783,melken::V,दुहना,melžti
1784,hacken::V,काटना,kapoti
1785,gießen::V,सींचना,lieti
1786,gießen::V,सींचना,laistyti
1787,reifen::V,पकना,nokti
1788,reifen::V,पकना,sirpti
1789,zubereiten::V,पकाना,ruošti
1790,zubereiten::V,पकाना,gaminti
1791,kochen::V,पकाना,virti
1792,kochen::V,पकाना,virinti
1793,kochen::V,राँधना,virti
1794,kochen::V,राँधना,virinti
1795,backen::V,पकाना,kepti
1796,braten::V,तलना,kepti
1797,braten::V,तलना,kepinti
1798,braten::V,भूनना,kepti
1799,braten::V,भूनना,kepinti
1800,umrühren::V,फेंटना,maišyti
1801,umrühren::V,फेंटना,pamaišyti
1802,stricken::V,बुनना,megzti
1803,nähen::V,सीना,siūti
1804,färben::V,रँगना,dažyti
1805,färben::V,रँगना,nudažyti
1806,reinigen::V,साफ़ करना,valyti
1807,reinigen::V,साफ़ करना,švarinti
1808,reinigen::V,शुद्ध करना,valyti
1809,reinigen::V,शुद्ध करना,švarinti
1810,waschen::V,धोना,plauti
1811,waschen::V,धोना,mazgoti
1812,waschen::V,धोना,skalbti
1813,abwischen::V,पोंछ्ना,nušluostyti
1814,spülen::V,माँजना,plauti
1815,spülen::V,माँजना,skalauti
1816,spülen::V,खँगालना,plauti
1817,spülen::V,खँगालना,skalauti
1818,fegen::V,बुहारना,šluoti
1819,kehren::V,झाड़ना,šluoti
1820,baden::V,स्नान करना,maudytis
1821,sich waschen::V,नहाना,praustis
1822,sich waschen::V,हाथ-मुँह धोना,praustis
1823,ausziehen::V,उतारना,numauti
1824,ausziehen::V,उतारना,nuvilkti
1825,anziehen::V,पहनना,mauti
1826,anziehen::V,पहनना,apsivilkti
1827,sich anziehen::V,कपड़े पहनना,rengtis
1828,sich anziehen::V,कपड़े पहनना,apsirengti
1829,kämmen::V,कंघी करना,šukuoti
1830,schmücken::V,सजाना,puošti
1831,schmücken::V,सजाना,dabinti
1832,schmücken::V,सजाना,gražinti
1833,schmücken::V,सँवारना,puošti
1834,schmücken::V,सँवारना,dabinti
1835,schmücken::V,सँवारना,gražinti
1836,sagen::V,कहना,tarti
1837,sagen::V,बताना,tarti
1838,sprechen::V,बोलना,kalbėti
1839,reden::V,बोलना,šnekėti
1840,reden::V,बात करना,šnekėti
1841,sich unterhalten::V,बात करना,kalbėtis
1842,sich unterhalten::V,बात करना,šnekučiuotis
1843,sich unterhalten::V,बातचीत करना,kalbėtis
1844,sich unterhalten::V,बातचीत करना,šnekučiuotis
1845,fragen::V,पूछ्ना,klausti
1846,fragen::V,प्रश्न करना,klausti
1847,bitten::V,माँगना से,prašyti
1848,erzählen::V,बताना,pasakoti
1849,mitteilen::V,ख़बर देना,skelbti
1850,mitteilen::V,ख़बर देना,pranešti
1851,mitteilen::V,सूचना देना,skelbti
1852,mitteilen::V,सूचना देना,pranešti
1853,nennen::V,नाम देना,vadinti
1854,nennen::V,नाम देना,vardyti
1855,rufen::V,बुलाना,šaukti
1856,rufen::V,बुलाना,kviesti
1857,prahlen::V,शेख़ी बघारना,girtis
1858,übersetzen::V,अनुवाद करना,versti
1859,übersetzen::V,अनुवाद करना,išversti
1860,denken::V,सोचना,galvoti
1861,glauben::V,विश्वास करना,manyti
1862,glauben::V,विश्वास करना,tikėti
1863,bemerken::V,ध्यान देना पर,pamatyti
1864,bemerken::V,ध्यान देना पर,pastebėti
1865,erkennen::V,पहचानना,pažinti
1866,erkennen::V,पहचानना,atpažinti
1867,begreifen::V,समझना,suvokti
1868,verstehen::V,सुनना,suprasti
1869,lernen::V,पढ़ना,mokytis
1870,wissen::V,जानना,žinoti
1871,wissen::V,मालूम होना,žinoti
1872,sich erinnern an::V,याद करना,prisiminti
1873,vergessen::V,भूलना,užmiršti
1874,vergessen::V,बिसारना,užmiršti
1875,messen::V,नापना,matuoti
1876,zählen::V,गिनना,skaičiuoti
1877,rechnen::V,गणना करना,skaičiuoti
1878,rechnen::V,हिसाब करना,skaičiuoti
1879,lesen::V,पढ़ना,skaityti
1880,malen::V,कींचना,tapyti
1881,zeichnen::V,चित्र कींचना,piešti
1882,zeichnen::V,चित्र कींचना,žymėti
1883,zeichnen::V,चित्र कींचना,braižyti
1884,schreiben::V,लिखना,rašyti
1885,besitzen::V,मालिक होना,turėti
1886,besitzen::V,स्वामी होना,turėti
1887,kaufen::V,ख़रीदना,pirkti
1888,verkaufen::V,बेचना,parduoti
1889,bezahlen::V,चुकाना,apmokėti
1890,bezahlen::V,अदा करना,apmokėti
1891,zahlen::V,अदा करना,mokėti
1892,beherrschen::V,शासन करना पर,valdyti
1893,ertragen::V,सहना,kę̃sti
1894,ertragen::V,सहना,pakelti
1895,ertragen::V,सहना,iškę̃sti
