,Concept_ID,os,fi
1404,spülen::V,æнхъæвзын,huuhtoa
1405,fegen::V,мӕрзын,pyyhkäistä
1406,kehren::V,мӕрзын,lakaista
1407,baden::V,хи найын,kylpeä
1408,sich waschen::V,хи æхсын,peseytyä
1409,ausziehen::V,ласын,riisua
1410,anziehen::V,скæнын,pukea ylleen
1411,sich anziehen::V,дзаума скæнын,pukeutua
1412,sich anziehen::V,дарæс скæнын,pukeutua
1413,kämmen::V,ныффасын,kammata
1414,kämmen::V,æрфасын,kammata
1415,schmücken::V,фӕлындын,koristaa
1416,schmücken::V,фӕлындын,kaunistaa
1417,sagen::V,зæгъын,sanoa
1418,sprechen::V,дзурын,puhua
1419,reden::V,ныхас кӕнын,keskustella
1420,sich unterhalten::V,ныхас кæнын,jutella
1421,fragen::V,фӕрсын,kysyä
1422,bitten::V,курын,pyytää
1423,erzählen::V,радзурын,kertoa
1424,erzählen::V,ратаурæгъ кæнын,kertoa
1425,mitteilen::V,фехъусын кæнын,ilmoittaa
1426,nennen::V,хонын,kutsua
1427,nennen::V,хонын,nimittää
1428,rufen::V,сидын,kutsua
1429,prahlen::V,ӕппӕлын,kerskailla
1430,übersetzen::V,ратæлмац кæнын,kääntää
1431,denken::V,ӕнхъӕлын,miettiä
1432,denken::V,ӕнхъӕлын,ajatella
1433,denken::V,хъуыды кӕнын,miettiä
1434,denken::V,хъуыды кӕнын,ajatella
1435,glauben::V,уырнын,uskoa
1436,bemerken::V,фенын,huomata
1437,erkennen::V,базонын,tunnistaa
1438,begreifen::V,ӕмбарын,ymmärtää
1439,begreifen::V,бамбарын,ymmärtää
1440,lernen::V,ахуыр кӕнын,oppia
1441,wissen::V,зонын,tietää
1442,sich erinnern an::V,зæрдыл æрлæууын,muistaa
1443,sich erinnern an::V,æрымысын,muistaa
1444,sich erinnern an::V,æрбаймысын,muistaa
1445,sich erinnern an::V,æрхъуыды кæнын,muistaa
1446,vergessen::V,ферох кæнын,unohtaa
1447,vergessen::V,айрох кæнын,unohtaa
1448,messen::V,барын,mitata
1449,zählen::V,нымайын,laskea
1450,rechnen::V,хынцын,laskea
1451,lesen::V,кӕсын,lukea
1452,lesen::V,фӕрсын,lukea
1453,malen::V,ныв кӕнын,maalata
1454,zeichnen::V,ныв кӕнын,piirtää
1455,zeichnen::V,ныв кӕнын,piirustaa
1456,schreiben::V,фыссын,kirjoittaa
1457,besitzen::V,хицау уын,omistaa
1458,kaufen::V,балхӕнын,ostaa
1459,verkaufen::V,уӕй кӕнын,myydä
1460,bezahlen::V,бафидын,maksaa
1461,zahlen::V,фидын,maksaa
1462,beherrschen::V,æлдариуæг кæнын,hallita
1463,ertragen::V,бавзарын,kestää
1464,Leine::N,,talutushihna
1465,rauschen::V,,kohista
1466,treten::V,,potkaista
1467,verstehen::V,,ymmärtää
