,Concept_ID,hy,se
4646,zusammen::ADV,իրար հետ,õõutsââ´jest
4647,zusammen::ADV,իրար հետ,аххтан
4648,zusammen::ADV,իրար հետ,эфтэсьт
4649,lange::ADV,երկար ժամանակ,guhkiem
4650,lange::ADV,երկար ժամանակ,guhkev
4651,lange::ADV,երկար ժամանակ,mælggadav
4652,lange::ADV,երկար ժամանակ,guhká
4653,lange::ADV,երկար ժամանակ,kuhe
4654,lange::ADV,երկար ժամանակ,kuhháá
4655,lange::ADV,երկար ժամանակ,kuu´ǩǩ
4656,lange::ADV,երկար ժամանակ,кугкь
4657,plötzlich::ADV,հանկարծ,faahketji
4658,plötzlich::ADV,հանկարծ,hæhkkat
4659,plötzlich::ADV,հանկարծ,fáhkkestaga
4660,plötzlich::ADV,հանկարծ,fakkist
4661,plötzlich::ADV,հանկարծ,kruu´ta
4662,plötzlich::ADV,հանկարծ,а̄йнханна
4663,sofort::ADV,իսկույն,dallegh
4664,sofort::ADV,իսկույն,dalá
4665,sofort::ADV,իսկույն,dalánagi
4666,sofort::ADV,իսկույն,dakkavide
4667,sofort::ADV,իսկույն,dakkaviđe
4668,sofort::ADV,իսկույն,tállán
4669,sofort::ADV,իսկույն,naraaz
4670,sofort::ADV,իսկույն,атть
4671,später::ADV,ավելի ուշ,mænngan 
4672,später::ADV,ավելի ուշ,maŋŋebut
4673,später::ADV,ավելի ուշ,maŋŋel
4674,später::ADV,ավելի ուշ,maŋ̣eláá
4675,später::ADV,ավելի ուշ,mâ´ŋŋlakast
4676,später::ADV,ավելի ուշ,маӈӈа
4677,später::ADV,հետո,mænngan 
4678,später::ADV,հետո,maŋŋebut
4679,später::ADV,հետո,maŋŋel
4680,später::ADV,հետո,maŋ̣eláá
4681,später::ADV,հետո,mâ´ŋŋlakast
4682,später::ADV,հետո,маӈӈа
4683,jetzt::ADV,այժմ,daelie
4684,jetzt::ADV,այժմ,dal
4685,jetzt::ADV,այժմ,dal
4686,jetzt::ADV,այժմ,tääl
4687,jetzt::ADV,այժմ,ââ´n
4688,jetzt::ADV,այժմ,атть
4689,heute::ADV,այսօր,daenbien
4690,heute::ADV,այսօր,uddni
4691,heute::ADV,այսօր,odne
4692,heute::ADV,այսօր,onne
4693,heute::ADV,այսօր,tä´bbe
4694,heute::ADV,այսօր,та̄ррьм
4695,morgen::ADV,վաղը,jirreden
4696,morgen::ADV,վաղը,idet
4697,morgen::ADV,վաղը,ihttin
4698,morgen::ADV,վաղը,itten
4699,morgen::ADV,վաղը,jâđđa
4700,morgen::ADV,վաղը,янта
4701,bald::ADV,շուտով,varke
4702,bald::ADV,շուտով,ruvva
4703,bald::ADV,շուտով,farga
4704,bald::ADV,շուտով,vorgâ
4705,bald::ADV,շուտով,sõrgg
4706,bald::ADV,շուտով,вэхтэнне
4707,dann::ADV,ապա,die
4708,dann::ADV,ապա,dalloj
4709,dann::ADV,ապա,de
4710,dann::ADV,ապա,te
4711,dann::ADV,ապա,de
4712,dann::ADV,ապա,teä
4713,dann::ADV,ապա,â´tte
4714,dann::ADV,ապա,те
4715,dann::ADV,հետո,die
4716,dann::ADV,հետո,dalloj
4717,dann::ADV,հետո,de
4718,dann::ADV,հետո,te
4719,dann::ADV,հետո,de
4720,dann::ADV,հետո,teä
4721,dann::ADV,հետո,â´tte
4722,dann::ADV,հետո,те
4723,gestern::ADV,երեկ,jååktan
4724,gestern::ADV,երեկ,iektu
4725,gestern::ADV,երեկ,ikte
4726,gestern::ADV,երեկ,jieh't
4727,gestern::ADV,երեկ,jåhtta
4728,gestern::ADV,երեկ,яххта
4729,einst::ADV,հին ատեն,dejpeli
4730,einst::ADV,հին ատեն,åvdebut
4731,einst::ADV,հին ատեն,áigi
4732,einst::ADV,հին ատեն,dolin
4733,einst::ADV,հին ատեն,tovle
4734,einst::ADV,հին ատեն,tuu´l
4735,einst::ADV,հին ատեն,э̄ххьтэшьт
4736,damals::ADV,ատէնին,aejkien
4737,damals::ADV,ատէնին,dalloj
4738,damals::ADV,ատէնին,dalle
4739,damals::ADV,ատէնին,talle
4740,damals::ADV,ատէնին,te´l
4741,damals::ADV,ատէնին,teä´l
4742,damals::ADV,ատէնին,танна
4743,danach::ADV,ապա,mïnngesne
4744,danach::ADV,ապա,dan maŋŋela
4745,danach::ADV,ապա,maŋŋil
4746,danach::ADV,ապա,das maŋŋá
4747,danach::ADV,ապա,maŋ̣a
4748,danach::ADV,ապա,mâ´ŋŋlest
4749,danach::ADV,ապա,маӈӈа
4750,danach::ADV,այն ժամանակ,mïnngesne
4751,danach::ADV,այն ժամանակ,dan maŋŋela
4752,danach::ADV,այն ժամանակ,maŋŋil
4753,danach::ADV,այն ժամանակ,das maŋŋá
4754,danach::ADV,այն ժամանակ,maŋ̣a
4755,danach::ADV,այն ժամանակ,mâ´ŋŋlest
4756,danach::ADV,այն ժամանակ,маӈӈа
4757,vorher::ADV,առաջ,aarebi
4758,vorher::ADV,առաջ,åvddål
4759,vorher::ADV,առաջ,árat
4760,vorher::ADV,առաջ,ovdâl
4761,vorher::ADV,առաջ,ouddâl
4762,vorher::ADV,առաջ,а̄йка
4763,zuerst::ADV,նախ,voestegh
4764,zuerst::ADV,նախ,álgon
4765,zuerst::ADV,նախ,vuos
4766,zuerst::ADV,նախ,vuohččan
4767,zuerst::ADV,նախ,vuoč'čin
4768,zuerst::ADV,նախ,vuõ´ste
4769,zuerst::ADV,նախ,vuõs'smõõssân
4770,zuerst::ADV,նախ,э̄ввтла
4771,zuerst::ADV,նախ,э̄ввтэль
4772,einmal::ADV,մի անգամ,ikth
4773,einmal::ADV,մի անգամ,akti
4774,einmal::ADV,մի անգամ,okte
4775,einmal::ADV,մի անգամ,ohtii
4776,einmal::ADV,մի անգամ,kojo
4777,einmal::ADV,մի անգամ,måttmešt
4778,einmal::ADV,մի անգամ,э̄фт вэ̄рр
4779,manchmal::ADV,երբեմն,muvhtene
4780,manchmal::ADV,երբեմն,muhttijn
4781,manchmal::ADV,երբեմն,duolla dálla
4782,manchmal::ADV,երբեմն,muhtumin
4783,manchmal::ADV,երբեմն,kuásnii
4784,manchmal::ADV,երբեմն,måttmešt
4785,manchmal::ADV,երբեմն,kuä´ss-ne
4786,manchmal::ADV,երբեմն,мудта вэ̄р
4787,oft::ADV,հաճախ,daamtaj
4788,oft::ADV,հաճախ,álu
4789,oft::ADV,հաճախ,ábaj
4790,oft::ADV,հաճախ,dájvvá
4791,oft::ADV,հաճախ,dávjá
4792,oft::ADV,հաճախ,távjá
4793,oft::ADV,հաճախ,täujja
4794,oft::ADV,հաճախ,то̄а̄ййв
4795,immer::ADV,միշտ,iktesth
4796,immer::ADV,միշտ,eejnegen
4797,immer::ADV,միշտ,agev
4798,immer::ADV,միշտ,álo
4799,immer::ADV,միշտ,ain
4800,immer::ADV,միշտ,ovttuu
4801,immer::ADV,միշտ,pâi
4802,immer::ADV,միշտ,пай
4803,niemals::ADV,երբեք,ij gåessie
4804,niemals::ADV,երբեք,ij goassak
4805,niemals::ADV,երբեք,ij ihkenis
4806,niemals::ADV,երբեք,ii goassege
4807,niemals::ADV,երբեք,ij kuás'sin
4808,niemals::ADV,երբեք,ij ni kuä´ss
4809,niemals::ADV,երբեք,эйй никуэссь
4810,hier::ADV,այստեղ,daagkoe
4811,hier::ADV,այստեղ,dála
4812,hier::ADV,այստեղ,dánna
4813,hier::ADV,այստեղ,dá
4814,hier::ADV,այստեղ,dás
4815,hier::ADV,այստեղ,taa
4816,hier::ADV,այստեղ,tää
4817,hier::ADV,այստեղ,ta´ltte
4818,hier::ADV,այստեղ,тала
4819,hier::ADV,այստեղ,тэста
4820,hierhin::ADV,այստեղ,diekie
4821,hierhin::ADV,այստեղ,dási
4822,hierhin::ADV,այստեղ,diehki
4823,hierhin::ADV,այստեղ,deike
4824,hierhin::ADV,այստեղ,teehi
4825,hierhin::ADV,այստեղ,tii´ǩ
4826,hierhin::ADV,այստեղ,тӣге
4827,von hier::ADV,այդտեղից,daebpede
4828,von hier::ADV,այդտեղից,dássta
4829,von hier::ADV,այդտեղից,dáppelt
4830,von hier::ADV,այդտեղից,dáppe
4831,von hier::ADV,այդտեղից,tástán
4832,von hier::ADV,այդտեղից,tääiǥ
4833,von hier::ADV,այդտեղից,tääi´ben
4834,von hier::ADV,այդտեղից,тэста
4835,dort::ADV,այնտեղ,dagkoe
4836,dort::ADV,այնտեղ,dale
4837,dort::ADV,այնտեղ,dakko
4838,dort::ADV,այնտեղ,tuo
4839,dort::ADV,այնտեղ,tovben
4840,dort::ADV,այնտեղ,to´ben
4841,dort::ADV,այնտեղ,тёллэ
4842,dort::ADV,այնտեղ,тамьпе
4843,dorthin::ADV,այնտեղ,dahkoe
4844,dorthin::ADV,այնտեղ,dåhku
4845,dorthin::ADV,այնտեղ,dohko
4846,dorthin::ADV,այնտեղ,diehko
4847,dorthin::ADV,այնտեղ,tuohu
4848,dorthin::ADV,այնտեղ,tok
4849,dorthin::ADV,այնտեղ,tok-aa
4850,dorthin::ADV,այնտեղ,то̄гэ
4851,geradeaus::ADV,ուղիղ,njuolgga
4852,geradeaus::ADV,ուղիղ,njuolga
4853,geradeaus::ADV,ուղիղ,njuol'gist
4854,geradeaus::ADV,ուղիղ,vuoi'gist
4855,geradeaus::ADV,ուղիղ,vui´jǧǧest
4856,geradeaus::ADV,ուղիղ,вӯййкесьт
4857,vorwärts::ADV,առաջ,fraamme
4858,vorwärts::ADV,առաջ,åvddån
4859,vorwärts::ADV,առաջ,ovddas
4860,vorwärts::ADV,առաջ,oovdâs
4861,vorwärts::ADV,առաջ,ooudâs
4862,vorwärts::ADV,առաջ,ooudårra
4863,vorwärts::ADV,առաջ,эвтэс
4864,rückwärts::ADV,դեպի ետ,mænngese
4865,rückwärts::ADV,դեպի ետ,ruoptobadáj
4866,rückwärts::ADV,դեպի ետ,maŋás
4867,rückwärts::ADV,դեպի ետ,majaskulij
4868,rückwärts::ADV,դեպի ետ,mââjas
4869,rückwärts::ADV,դեպի ետ,mâ´ŋŋla
4870,rückwärts::ADV,դեպի ետ,мо̄а̄з
4871,rückwärts::ADV,դեպի ետ,мо̄а̄ст
4872,zurück::ADV,ետ,bååstede
4873,zurück::ADV,ետ,ruoptus
4874,zurück::ADV,ետ,maŋus
4875,zurück::ADV,ետ,ruoktot
4876,zurück::ADV,ետ,maassâd
4877,zurück::ADV,ետ,vä´st
4878,zurück::ADV,ետ,mååusat
4879,zurück::ADV,ետ,мо̄а̄з
4880,zurück::ADV,ետ,мо̄а̄ст
4881,unten::ADV,ներքեւում,vuelnie
4882,unten::ADV,ներքեւում,vuollen
4883,unten::ADV,ներքեւում,vuollin
4884,unten::ADV,ներքեւում,vyellin
4885,unten::ADV,ներքեւում,vue´llen
4886,unten::ADV,ներքեւում,вӯлльн
4887,hinab::ADV,ներքեւ,våålese
4888,hinab::ADV,ներքեւ,vuolus
4889,hinab::ADV,ներքեւ,vulos
4890,hinab::ADV,ներքեւ,vuá'lás
4891,hinab::ADV,ներքեւ,vuâlas
4892,hinab::ADV,ներքեւ,валас
4893,oben::ADV,վերեւում,bijjene
4894,oben::ADV,վերեւում,baddjen
4895,oben::ADV,վերեւում,badjin
4896,oben::ADV,վերեւում,paijeen
4897,oben::ADV,վերեւում,pâ´jjen
4898,oben::ADV,վերեւում,tunââ´lmest
4899,oben::ADV,վերեւում,пайенҍ
4900,hinauf::ADV,վերեւ,bæjjese
4901,hinauf::ADV,վերեւ,bajás
4902,hinauf::ADV,վերեւ,bajás
4903,hinauf::ADV,վերեւ,pajas
4904,hinauf::ADV,վերեւ,pââjas
4905,hinauf::ADV,վերեւ,пайяс
4906,überall::ADV,ամենուր,gaajhkene lehkesne
4907,überall::ADV,ամենուր,juohkka sajen
4908,überall::ADV,ամենուր,juohke sajis
4909,überall::ADV,ամենուր,jya'hisaajeest
4910,überall::ADV,ամենուր,vee´zz
4911,überall::ADV,ամենուր,pukvee´zz
4912,überall::ADV,ամենուր,пугквесь
4913,nicht::ADV,չէ,ij
4914,nicht::ADV,չէ,ij
4915,nicht::ADV,չէ,ii
4916,nicht::ADV,չէ,ij
4917,nicht::ADV,չէ,ij
4918,nicht::ADV,չէ,эйй
4919,ein wenig::ADV,մի քիչ,ånnetje
4920,ein wenig::ADV,մի քիչ,ahtjetje
4921,ein wenig::ADV,մի քիչ,binná
4922,ein wenig::ADV,մի քիչ,veahá
4923,ein wenig::ADV,մի քիչ,ucánjii
4924,ein wenig::ADV,մի քիչ,occanj
4925,ein wenig::ADV,մի քիչ,simmna
4926,ein wenig::ADV,մի քիչ,сада
4927,ein wenig::ADV,մի քիչ,садаматта
4928,kaum::ADV,հազիվ,jallan
4929,kaum::ADV,հազիվ,vánet
4930,kaum::ADV,հազիվ,báljo
4931,kaum::ADV,հազիվ,illá
4932,kaum::ADV,հազիվ,illvaa
4933,kaum::ADV,հազիվ,мале
4934,kaum::ADV,հազիվ,элэлэ
4935,sehr::ADV,շատ,sagk
4936,sehr::ADV,շատ,riek
4937,sehr::ADV,շատ,sieldes
4938,sehr::ADV,շատ,hui
4939,sehr::ADV,շատ,ollu
4940,sehr::ADV,շատ,čuuvtij
4941,sehr::ADV,շատ,sami
4942,sehr::ADV,շատ,čuu´t
4943,sehr::ADV,շատ,пэре
4944,sehr::ADV,շատ,чофта
4945,so::ADV,այդպես,numhtie
4946,so::ADV,այդպես,nav
4947,so::ADV,այդպես,nuov
4948,so::ADV,այդպես,nåv
4949,so::ADV,այդպես,nu
4950,so::ADV,այդպես,näävt
4951,so::ADV,այդպես,de
4952,so::ADV,այդպես,nu´t
4953,so::ADV,այդպես,nääi´t
4954,so::ADV,այդպես,те̄льнэ
4955,noch::ADV,դեռ,annje
4956,noch::ADV,դեռ,ájn
4957,noch::ADV,դեռ,vilá
4958,noch::ADV,դեռ,ain
4959,noch::ADV,դեռ,vela
4960,noch::ADV,դեռ,võl
4961,noch::ADV,դեռ,veâl
4962,noch::ADV,դեռ,вя̄л
4963,nur::ADV,միայն,ajve
4964,nur::ADV,միայն,barre
4965,nur::ADV,միայն,dåssjå
4966,nur::ADV,միայն,dušše
4967,nur::ADV,միայն,váá
4968,nur::ADV,միայն,pâi
4969,nur::ADV,միայն,leša
4970,nur::ADV,միայն,tåå´lǩ
4971,nur::ADV,միայն,лэша
4972,nur::ADV,միայն,лышшэ
4973,schon::ADV,արդեն,joe
4974,schon::ADV,արդեն,juo
4975,schon::ADV,արդեն,juo
4976,schon::ADV,արդեն,juo
4977,schon::ADV,արդեն,ju´n
4978,schon::ADV,արդեն,ё
4979,wieder::ADV,նորից,vihth
4980,wieder::ADV,նորից,aajmoen
4981,wieder::ADV,նորից,vas
4982,wieder::ADV,նորից,ådåsis
4983,wieder::ADV,նորից,fas
4984,wieder::ADV,նորից,vuot
4985,wieder::ADV,նորից,vest
4986,wieder::ADV,նորից,däs
4987,wieder::ADV,նորից,e´pet
4988,wieder::ADV,նորից,аввта
4989,wieder::ADV,նորից,о̄дтсэ
4990,wieder::ADV,դարձյալ,vihth
4991,wieder::ADV,դարձյալ,aajmoen
4992,wieder::ADV,դարձյալ,vas
4993,wieder::ADV,դարձյալ,ådåsis
4994,wieder::ADV,դարձյալ,fas
4995,wieder::ADV,դարձյալ,vuot
4996,wieder::ADV,դարձյալ,vest
4997,wieder::ADV,դարձյալ,däs
4998,wieder::ADV,դարձյալ,e´pet
4999,wieder::ADV,դարձյալ,аввта
5000,wieder::ADV,դարձյալ,о̄дтсэ
5001,vergebens::ADV,իզուր,dåssjåj
5002,vergebens::ADV,իզուր,duššás
5003,vergebens::ADV,իզուր,tušás
5004,vergebens::ADV,իզուր,jääutai
5005,vergebens::ADV,իզուր,пусьтэльт
5006,vor::PRP,դիմացը,åvteste
5007,vor::PRP,դիմացը,ålggolin
5008,vor::PRP,դիմացը,ovddas
5009,vor::PRP,դիմացը,oovdâst
5010,vor::PRP,դիմացը,ooudâst
5011,vor::PRP,դիմացը,авьтэмьбе̄лльт
5012,hinter::PRP,ետեւը,duekesne
5013,hinter::PRP,ետեւը,duogen
5014,hinter::PRP,ետեւը,maŋŋelin
5015,hinter::PRP,ետեւը,maŋil
5016,hinter::PRP,ետեւը,duogás
5017,hinter::PRP,ետեւը,tyeḥin
5018,hinter::PRP,ետեւը,tue´ǩǩen
5019,hinter::PRP,ետեւը,маӈельт
5020,unter::PRP,տակ,nuelesne
5021,unter::PRP,տակ,vuolen
5022,unter::PRP,տակ,vuolde
5023,unter::PRP,տակ,vyel'ni
5024,unter::PRP,տակ,vue´llen
5025,unter::PRP,տակ,вӯлльнҍ
5026,durch::PRP,միջով,vieken
5027,durch::PRP,միջով,tjadá
5028,durch::PRP,միջով,-rájge
5029,durch::PRP,միջով,čađa
5030,durch::PRP,միջով,čoođâ
5031,durch::PRP,միջով,čõõđ
5032,durch::PRP,միջով,pääi´ǩ
5033,durch::PRP,միջով,че̄д
5034,neben::PRP,քովը,baaltese
5035,neben::PRP,քովը,báldan
5036,neben::PRP,քովը,bálddas
5037,neben::PRP,քովը,paaldâst
5038,neben::PRP,քովը,paaldâst
5039,neben::PRP,քովը,поалльтэ
5040,zwischen::PRP,միջեւ,gaskesne
5041,zwischen::PRP,միջեւ,gasska
5042,zwischen::PRP,միջեւ,gaskkas
5043,zwischen::PRP,միջեւ,kooskâst
5044,zwischen::PRP,միջեւ,kâskka
5045,zwischen::PRP,միջեւ,кэскэсьт
5046,zwischen::PRP,միջեւ,кэ̄скэль
5047,wegen::PRP,պատճառով,dïete
5048,wegen::PRP,պատճառով,gaevhtieh
5049,wegen::PRP,պատճառով,diehti
5050,wegen::PRP,պատճառով,dihte
5051,wegen::PRP,պատճառով,geažil
5052,wegen::PRP,պատճառով,tet
5053,wegen::PRP,պատճառով,diõtt
5054,wegen::PRP,պատճառով,ǩeäč'ča
5055,wegen::PRP,պատճառով,гуэйке
5056,wegen::PRP,շնորհից,dïete
5057,wegen::PRP,շնորհից,gaevhtieh
5058,wegen::PRP,շնորհից,diehti
5059,wegen::PRP,շնորհից,dihte
5060,wegen::PRP,շնորհից,geažil
5061,wegen::PRP,շնորհից,tet
5062,wegen::PRP,շնորհից,diõtt
5063,wegen::PRP,շնորհից,ǩeäč'ča
5064,wegen::PRP,շնորհից,гуэйке
5065,dies::PRN,սա,dihte
5066,dies::PRN,սա,dát
5067,dies::PRN,սա,dát
5068,dies::PRN,սա,táát
5069,dies::PRN,սա,tät
5070,dies::PRN,սա,tiett-aa
5071,dies::PRN,սա,тэдт
5072,dies::PRN,այս,dihte
5073,dies::PRN,այս,dát
5074,dies::PRN,այս,dát
5075,dies::PRN,այս,táát
5076,dies::PRN,այս,tät
5077,dies::PRN,այս,tiett-aa
5078,dies::PRN,այս,тэдт
5079,das::PRN,դա,dohte
5080,das::PRN,դա,dat
5081,das::PRN,դա,dat
5082,das::PRN,դա,tot
5083,das::PRN,դա,tõt
5084,das::PRN,դա,тудт
5085,das::PRN,այդ,dohte
5086,das::PRN,այդ,dat
5087,das::PRN,այդ,dat
5088,das::PRN,այդ,tot
5089,das::PRN,այդ,tõt
5090,das::PRN,այդ,тудт
5091,alles::PRN,ամեն ինչ,gaajhke
5092,alles::PRN,ամեն ինչ,gájkka
5093,alles::PRN,ամեն ինչ,buot
5094,alles::PRN,ամեն ինչ,puoh
5095,alles::PRN,ամեն ինչ,puk
5096,alles::PRN,ամեն ինչ,пугк
5097,ich::PRN,ես,manne
5098,ich::PRN,ես,mån
5099,ich::PRN,ես,månnå
5100,ich::PRN,ես,mun
5101,ich::PRN,ես,mun
5102,ich::PRN,ես,munnâ
5103,ich::PRN,ես,mon
5104,ich::PRN,ես,мунн
5105,du::PRN,դու,datne
5106,du::PRN,դու,dån
5107,du::PRN,դու,don
5108,du::PRN,դու,tun
5109,du::PRN,դու,ton
5110,du::PRN,դու,то̄нн
5111,er::PRN,նա,dïhte
5112,er::PRN,նա,sån
5113,er::PRN,նա,son
5114,er::PRN,նա,sun
5115,er::PRN,նա,son
5116,er::PRN,նա,со̄нн
5117,wir::PRN,մենք,mijjieh
5118,wir::PRN,մենք,mij
5119,wir::PRN,մենք,mii
5120,wir::PRN,մենք,mij
5121,wir::PRN,մենք,mij
5122,wir::PRN,մենք,мыйй
5123,ihr::PRN,դուք,dijjie
5124,ihr::PRN,դուք,dij
5125,ihr::PRN,դուք,dii
5126,ihr::PRN,դուք,tij
5127,ihr::PRN,դուք,tij
5128,ihr::PRN,դուք,тыйй
5129,sie::PRN,նրանք,dah
5130,sie::PRN,նրանք,sij
5131,sie::PRN,նրանք,sii
5132,sie::PRN,նրանք,sij
5133,sie::PRN,նրանք,sij
5134,sie::PRN,նրանք,сыйй
5135,was::FPRN,ինչ,mij
5136,was::FPRN,ինչ,mij
5137,was::FPRN,ինչ,mii
5138,was::FPRN,ինչ,mii
5139,was::FPRN,ինչ,mii
5140,was::FPRN,ինչ,мӣ
5141,wer::FPRN,ով,gie
5142,wer::FPRN,ով,guhti
5143,wer::FPRN,ով,gii
5144,wer::FPRN,ով,guhte
5145,wer::FPRN,ով,kii
5146,wer::FPRN,ով,ǩii
5147,wer::FPRN,ով,kåå´tt
5148,wer::FPRN,ով,ке̄
5149,wo::FADV,ուր,gusnie
5150,wo::FADV,ուր,gånnå
5151,wo::FADV,ուր,gos
5152,wo::FADV,ուր,kost
5153,wo::FADV,ուր,ko´st
5154,wo::FADV,ուր,касьт
5155,wo::FADV,որտեղ,gusnie
5156,wo::FADV,որտեղ,gånnå
5157,wo::FADV,որտեղ,gos
5158,wo::FADV,որտեղ,kost
5159,wo::FADV,որտեղ,ko´st
5160,wo::FADV,որտեղ,касьт
5161,wohin::FADV,դեպի ուր,gogka
5162,wohin::FADV,դեպի ուր,gåsi
5163,wohin::FADV,դեպի ուր,gosa
5164,wohin::FADV,դեպի ուր,kuus
5165,wohin::FADV,դեպի ուր,koozz
5166,wohin::FADV,դեպի ուր,ко̄з
5167,wie::FADV,ինչպես,guktie
5168,wie::FADV,ինչպես,gumhtie
5169,wie::FADV,ինչպես,gåktu
5170,wie::FADV,ինչպես,mot
5171,wie::FADV,ինչպես,mahte
5172,wie::FADV,ինչպես,mä´htt
5173,wie::FADV,ինչպես,ко̄ххт
5174,warum::FADV,ինչու,man
5175,warum::FADV,ինչու,manen
5176,warum::FADV,ինչու,manne
5177,warum::FADV,ինչու,mane
5178,warum::FADV,ինչու,mondiet
5179,warum::FADV,ինչու,mõõzz
5180,warum::FADV,ինչու,mää´nn
5181,warum::FADV,ինչու,мэ̄йт
5182,warum::FADV,ինչու,мэ̄ннгуэйке
5183,wieviel::FNUM,որչափ,man jeenje
5184,wieviel::FNUM,որչափ,makta
5185,wieviel::FNUM,որչափ,olugo
5186,wieviel::FNUM,որչափ,kalle
5187,wieviel::FNUM,որչափ,kâ´ll
5188,wieviel::FNUM,որչափ,мэ̄ннве̄рьт
5189,wieviel::FNUM,որչափ,мэ̄нлянчверьт
5190,eins::NUM,մեկ,akte
5191,eins::NUM,մեկ,akta
5192,eins::NUM,մեկ,okta
5193,eins::NUM,մեկ,ohtâ
5194,eins::NUM,մեկ,õhtt
5195,eins::NUM,մեկ,э̄ххт
5196,eins::NUM,մեկ,о̄ххтэ
5197,zwei::NUM,երկու,göökte
5198,zwei::NUM,երկու,guokta
5199,zwei::NUM,երկու,guokte
5200,zwei::NUM,երկու,kyeh'ti
5201,zwei::NUM,երկու,kuõ´htt
5202,zwei::NUM,երկու,кӯххт
5203,drei::NUM,երեք,golme
5204,drei::NUM,երեք,gålmmå
5205,drei::NUM,երեք,golbma
5206,drei::NUM,երեք,kulmâ
5207,drei::NUM,երեք,koumm
5208,drei::NUM,երեք,ко̄ллм
5209,vier::NUM,չորս,njieljie
5210,vier::NUM,չորս,niellja
5211,vier::NUM,չորս,njeallje
5212,vier::NUM,չորս,nelji
5213,vier::NUM,չորս,nellj
5214,vier::NUM,չորս,не̄лльй
5215,fünf::NUM,հինգ,vïjhte
5216,fünf::NUM,հինգ,vihtta
5217,fünf::NUM,հինգ,vihtta
5218,fünf::NUM,հինգ,vittâ
5219,fünf::NUM,հինգ,vitt
5220,fünf::NUM,հինգ,выдт
5221,sechs::NUM,վեց,govhte
5222,sechs::NUM,վեց,guhtta
5223,sechs::NUM,վեց,guhtta
5224,sechs::NUM,վեց,kuttâ
5225,sechs::NUM,վեց,kutt
5226,sechs::NUM,վեց,кудт
5227,sieben::NUM,յոթ,tjïjhtje
5228,sieben::NUM,յոթ,giehtja
5229,sieben::NUM,յոթ,čieža
5230,sieben::NUM,յոթ,čiččâm
5231,sieben::NUM,յոթ,čiččâm
5232,sieben::NUM,յոթ,кыджемь
5233,acht::NUM,ութ,gaektsie
5234,acht::NUM,ութ,gáktsa
5235,acht::NUM,ութ,gávcci
5236,acht::NUM,ութ,käävci
5237,acht::NUM,ութ,kääu´c
5238,acht::NUM,ութ,ка̄ххц
5239,neun::NUM,ինը,uktsie
5240,neun::NUM,ինը,aktse
5241,neun::NUM,ինը,ovcci
5242,neun::NUM,ինը,oovce
5243,neun::NUM,ինը,å´hcc
5244,neun::NUM,ինը,аххц
5245,zehn::NUM,տասը,luhkie
5246,zehn::NUM,տասը,låhke
5247,zehn::NUM,տասը,lågev
5248,zehn::NUM,տասը,logi
5249,zehn::NUM,տասը,loṿe
5250,zehn::NUM,տասը,lååi
5251,zehn::NUM,տասը,лоагкь
5252,elf::NUM,տասնմեկ,luhkieakte
5253,elf::NUM,տասնմեկ,lågenanakta
5254,elf::NUM,տասնմեկ,oktanuppelohkái
5255,elf::NUM,տասնմեկ,ohtnubáloh
5256,elf::NUM,տասնմեկ,õtmlo
5257,elf::NUM,տասնմեկ,õhttmlo
5258,elf::NUM,տասնմեկ,э̄ххтэмплоагкь
5259,zwölf::NUM,տասներկու,luhkiegöökte
5260,zwölf::NUM,տասներկու,lågenanguokta
5261,zwölf::NUM,տասներկու,guoktenuppelohkái
5262,zwölf::NUM,տասներկու,kyeh'tnubáloh
5263,zwölf::NUM,տասներկու,kuâtmlo
5264,zwölf::NUM,տասներկու,kuâhttmlo
5265,zwölf::NUM,տասներկու,кӯххтэмплоагкь
5266,zwanzig::NUM,քսան,göökteluhkie
5267,zwanzig::NUM,քսան,guoktalåhke
5268,zwanzig::NUM,քսան,guoktelogi
5269,zwanzig::NUM,քսան,kyeh'tilov
5270,zwanzig::NUM,քսան,kuâhttlo
5271,zwanzig::NUM,քսան,кӯххтлоагкь
5272,dreißig::NUM,երեսուն,golmeluhkie
5273,dreißig::NUM,երեսուն,gålmmålåhke
5274,dreißig::NUM,երեսուն,golbmalogi
5275,dreißig::NUM,երեսուն,kulmâlov
5276,dreißig::NUM,երեսուն,koummlo
5277,dreißig::NUM,երեսուն,ко̄ллмлоагкь
5278,vierzig::NUM,քառասուն,njieljieluhkie
5279,vierzig::NUM,քառասուն,nielljalåhke
5280,vierzig::NUM,քառասուն,njealljelogi
5281,vierzig::NUM,քառասուն,neljilov
5282,vierzig::NUM,քառասուն,nelljlo
5283,vierzig::NUM,քառասուն,не̄лльйлоагкь
5284,fünfzig::NUM,հիսուն,vïjhteluhkie
5285,fünfzig::NUM,հիսուն,vihttalåhke
5286,fünfzig::NUM,հիսուն,vihttalogi
5287,fünfzig::NUM,հիսուն,vittâlov
5288,fünfzig::NUM,հիսուն,vittlo
5289,fünfzig::NUM,հիսուն,выдтлоагкъ
5290,sechzig::NUM,վաթսուն,govhteluhkie
5291,sechzig::NUM,վաթսուն,guhttalåhke
5292,sechzig::NUM,վաթսուն,guhttalogi
5293,sechzig::NUM,վաթսուն,kuttâlov
5294,sechzig::NUM,վաթսուն,kuttlo
5295,sechzig::NUM,վաթսուն,кудтлоагкь
5296,siebzig::NUM,յոթանասուն,tjïjhtjeluhkie
