,Concept_ID,tt,hi
1466,rütteln::V,селкетү,झकझोरना
1467,schütteln::V,селкетү,हिलाना
1468,schwenken::V,болгау,घुमाना
1469,schütten::V,кою,उँडेलना
1470,füllen::V,тутыру,भरना
1471,füllen::V,тутыру,ठूसना
1472,einwickeln::V,төрү,लपेटना
1473,tragen::V,ташу,ढोना
1474,schleppen::V,сөйрәү,घसीटना
1475,schleppen::V,өстерәү,घसीटना
1476,ziehen::V,тарту,खींचना
1477,aufbewahren::V,саклау,रखना
1478,werfen::V,ыргыту,फेंकना
1479,fangen::V,тоту,पकड़ना
1480,packen::V,эләктерү,पकड़ना
1481,verstecken::V,яшерү,छिपाना
1482,teilen::V,бүлү,बाँटना
1483,schicken::V,җибәрү,भेजना
1484,bringen::V,китерү,लाना
1485,hinzufügen::V,өстәү,जोड़ना
1486,bekommen::V,алу,पाना
1487,erhalten::V,алу,पाना
1488,erhalten::V,алу,मिलना
1489,nehmen::V,алу,लेना
1490,wählen::V,сайлау,चुनना
1491,auswählen::V,сайлау,चुनना
1492,bewahren::V,саклау,बनाए रखना
1493,behindern::V,комачаулау,रोकना
1494,verderben::V,бозу,ख़राब करना
1495,beschädigen::V,бозу,नुक़सान पहुँचाना
1496,zerbrechen::V,вату,तोड़ना
1497,zerreißen::V,өзү,तोड़ना
1498,zerreißen::V,ерту,तोड़ना
1499,zerstören::V,җимерү,नष्ट करना
1500,zerstören::V,җимерү,बरबाद करना
1501,verbrennen::V,яндыру,जलाना
1502,verbrennen::V,көйдерү,जलाना
1503,geben::V,бирү,देना
1504,reichen::V,тапшыру,थमाना
1505,schenken::V,бүләкләү,भेंट देना
1506,versprechen::V,вәгъдә бирү,वादा करना
1507,wünschen::V,котлау,कामना करना
1508,loben::V,мактау,तारीफ़ करना
1509,küssen::V,үбү,चूमना
1510,wiegen::V,тирбәтү,झुलाना
1511,zudecken::V,ябу,ढकना
1512,zudecken::V,бөркәү,ढकना
1513,wecken::V,уяту,जगाना
1514,zeigen::V,күрсәтү,दिखाना
1515,führen::V,йөртү,रास्ता दिखाना
1516,lehren::V,өйрәтү,पढ़ाना
1517,unterrichten::V,укыту,सिखाना
1518,aufziehen::V,асрау,पालना
1519,leiten::V,җитәкләү,संचालन करना
1520,antreiben::V,куалау,हड़बड़ाना
1521,antreiben::V,әйдәләү,हड़बड़ाना
1522,antreiben::V,ашыктыру,हड़बड़ाना
1523,lassen::V,мәҗбүр итү,-आना
1524,lassen::V,мәҗбүр итү,कराना
1525,einladen::V,чакыру,बुलाना
1526,vereinigen::V,берләштерү,मिलाना
1527,vereinigen::V,берләштерү,संयुक्त करना
1528,besuchen::V,керешү,मिलना से
1529,besuchen::V,керешү,मिलने जाना से
1530,treffen::V,очрату,मिलना
1531,sich versammeln::V,җыелышу,इकट्ठा होना
1532,spielen::V,уйнау,खेलना
1533,singen::V,җырлау,गाना
1534,tanzen::V,бию,नाचना
1535,sich trennen::V,аерылу,अलग होना
1536,sich trennen::V,ташлашу,अलग होना
1537,verlassen::V,ташлау,छोड़ना
1538,verlassen::V,калдыру,छोड़ना
1539,retten::V,коткару,बचाना
1540,bewachen::V,каравыллау,आँख रखना पर
1541,schützen::V,ышыклау,रक्षा करना
1542,verteidigen::V,яклау,रक्षा करना
1543,verteidigen::V,саклау,रक्षा करना
1544,sich schlagen::V,сугышу,हाथापाई करना
1545,schießen::V,ату,गोली मारना
1546,siegen::V,җиңү,जीतना
1547,siegen::V,җиңү,विजय पाना
1548,ärgern::V,ачуландыру,चिढ़ाना
1549,schlagen::V,ору,मारना
1550,schlagen::V,бәрү,मारना
1551,schlagen::V,тукмау,मारना
1552,treten::V,тибү,ठोकर मारना
1553,stechen::V,кадау,भेदना
1554,stechen::V,кадау,भोंकना
1555,stoßen::V,этү,धक्का देना
1556,stoßen::V,этү,झटका देना
1557,stehlen::V,урлау,चोरी करना
1558,stören::V,комачаулау,बुरा लगना
1559,belästigen::V,борчу,तंग करना
1560,belästigen::V,билмазалау,तंग करना
1561,verbergen::V,яшерү,लुकाना
1562,täuschen::V,алдату,धोखा देना
1563,betrügen::V,хәрәмләшү,धोखा देना
1564,töten::V,үтерү,मारना
1565,töten::V,үтерү,मार डालना
1566,wohnen::V,яшәү,रहना
1567,arbeiten::V,эшләү,काम करना
1568,sammeln::V,туплау,जमा करना
1569,pflücken::V,өзү,चुनना
1570,pflücken::V,өзү,तोड़ना
1571,jagen::V,аулау,आखेट करना
1572,jagen::V,аулау,शिकार करना
1573,fischen::V,балык тоту,मछली पकड़ना
1574,fassen::V,тоту,पकड़ना
1575,hüten::V,көтү,चराना
1576,treiben::V,куалау,हाँकना
1577,anbinden::V,бәйләү,बाँधना
1578,füttern::V,туйдыру,खिलाना
1579,melken::V,саву,दुहना
1580,hacken::V,чабу,काटना
1581,gießen::V,сугару,सींचना
1582,reifen::V,җитешү,पकना
1583,zubereiten::V,пешеренү,पकाना
1584,kochen::V,пешерү,पकाना
1585,kochen::V,пешерү,राँधना
1586,kochen::V,кайнату,पकाना
1587,kochen::V,кайнату,राँधना
1588,backen::V,пешерү,पकाना
1589,braten::V,куыру,तलना
1590,braten::V,куыру,भूनना
1591,braten::V,кыздыру,तलना
1592,braten::V,кыздыру,भूनना
1593,umrühren::V,бутау,फेंटना
1594,umrühren::V,болгату,फेंटना
1595,stricken::V,бәйләү,बुनना
1596,nähen::V,тегү,सीना
1597,färben::V,ману,रँगना
1598,reinigen::V,чистарту,साफ़ करना
1599,reinigen::V,чистарту,शुद्ध करना
1600,waschen::V,юу,धोना
1601,abwischen::V,сөртү,पोंछ्ना
1602,spülen::V,чайкау,माँजना
1603,spülen::V,чайкау,खँगालना
1604,fegen::V,себерү,बुहारना
1605,kehren::V,себерү,झाड़ना
1606,baden::V,коену,स्नान करना
1607,sich waschen::V,юыну,नहाना
1608,sich waschen::V,юыну,हाथ-मुँह धोना
1609,ausziehen::V,чишенү,उतारना
1610,anziehen::V,кию,पहनना
1611,sich anziehen::V,киенү,कपड़े पहनना
1612,kämmen::V,тарау,कंघी करना
1613,schmücken::V,бизәү,सजाना
1614,schmücken::V,бизәү,सँवारना
1615,schmücken::V,бизәкләү,सजाना
1616,schmücken::V,бизәкләү,सँवारना
1617,sagen::V,дию,कहना
1618,sagen::V,дию,बताना
1619,sagen::V,әйтү,कहना
1620,sagen::V,әйтү,बताना
1621,sprechen::V,сөйләү,बोलना
1622,sprechen::V,сөйләшү,बोलना
1623,reden::V,сөйләү,बोलना
1624,reden::V,сөйләү,बात करना
1625,sich unterhalten::V,сөйләшү,बात करना
1626,sich unterhalten::V,сөйләшү,बातचीत करना
1627,fragen::V,сорау,पूछ्ना
1628,fragen::V,сорау,प्रश्न करना
1629,fragen::V,сорашу,पूछ्ना
1630,fragen::V,сорашу,प्रश्न करना
1631,bitten::V,үтенү,माँगना से
1632,erzählen::V,сөйләү,बताना
1633,mitteilen::V,белдерү,ख़बर देना
1634,mitteilen::V,белдерү,सूचना देना
1635,nennen::V,дию,नाम देना
1636,rufen::V,дәшү,बुलाना
1637,prahlen::V,мактану,शेख़ी बघारना
1638,prahlen::V,шапырыну,शेख़ी बघारना
1639,übersetzen::V,күчерү,अनुवाद करना
1640,denken::V,уйлау,सोचना
1641,glauben::V,инану,विश्वास करना
1642,bemerken::V,искәрү,ध्यान देना पर
1643,erkennen::V,тану,पहचानना
1644,begreifen::V,аңлау,समझना
1645,begreifen::V,төшенү,समझना
1646,verstehen::V,аңлау,सुनना
1647,verstehen::V,төшенү,सुनना
1648,lernen::V,уку,पढ़ना
1649,lernen::V,өйрәнү,पढ़ना
1650,wissen::V,белү,जानना
1651,wissen::V,белү,मालूम होना
1652,sich erinnern an::V,хәтерләү,याद करना
1653,vergessen::V,оныту,भूलना
1654,vergessen::V,оныту,बिसारना
1655,messen::V,үлчәү,नापना
1656,zählen::V,санау,गिनना
1657,rechnen::V,исәпләү,गणना करना
1658,rechnen::V,исәпләү,हिसाब करना
1659,lesen::V,уку,पढ़ना
1660,malen::V,рәсем ясау,कींचना
1661,malen::V,сурәт ясау,कींचना
1662,malen::V,сурәтләү,कींचना
1663,zeichnen::V,язу-сызу,चित्र कींचना
1664,zeichnen::V,сурәт ясау,चित्र कींचना
1665,schreiben::V,язу,लिखना
1666,besitzen::V,биләү,मालिक होना
1667,besitzen::V,биләү,स्वामी होना
1668,kaufen::V,алу,ख़रीदना
1669,verkaufen::V,сату,बेचना
1670,bezahlen::V,түләү,चुकाना
1671,bezahlen::V,түләү,अदा करना
1672,zahlen::V,түләү,अदा करना
1673,beherrschen::V,ия булу,शासन करना पर
1674,ertragen::V,чыдау,सहना
