,Concept_ID,mrj,lt
1389,schlagen::V,пӓрен колташ,mušti
1390,schlagen::V,пӓрен колташ,smogti
1391,schlagen::V,пӓрен колташ,trenkti
1392,schlagen::V,хӹрӹктен колташ,mušti
1393,schlagen::V,хӹрӹктен колташ,smogti
1394,schlagen::V,хӹрӹктен колташ,trenkti
1395,treten::V,чымаш,mygti
1396,stechen::V,пышкылаш,gelti
1397,stechen::V,пышкылаш,smeigti
1398,stoßen::V,шыркедӓш,stumti
1399,stoßen::V,шыркедӓш,pastumti
1400,stehlen::V,шолышт толаш,vogti
1401,stören::V,ӓрештӹлӓш,trikdyti
1402,belästigen::V,кӓньӹсӹрлӓндӓрӓш,apsunkinti
1403,belästigen::V,шытырланыкташ,apsunkinti
1404,verbergen::V,шӹлтӓш,slėpti
1405,verbergen::V,шӹлтӓш,paslėpti
1406,täuschen::V,алталаш,klaidinti
1407,täuschen::V,аталаш,klaidinti
1408,betrügen::V,мошеньӹчӓйӓш,apgauti
1409,töten::V,пуштын шуаш,žudyti
1410,töten::V,пуштын шуаш,nužudyti
1411,wohnen::V,ӹлӓш,gyventi
1412,arbeiten::V,пӓшӓлӓш,dirbti
1413,arbeiten::V,пӓшӓлӓш,triūsti
1414,arbeiten::V,ровотаяш,dirbti
1415,arbeiten::V,ровотаяш,triūsti
1416,sammeln::V,погаш,rinkti
1417,pflücken::V,кӹрӓш,skinti
1418,pflücken::V,кӹрӓш,raškyti
1419,jagen::V,охотничӓйӓш,medžioti
1420,fischen::V,кол кычаш,žvejoti
1421,fassen::V,кычаш,sučiupti
1422,hüten::V,кӹтӓш,ganyti
1423,treiben::V,шуруяш,ginti
1424,anbinden::V,ялшташ,pririšti
1425,anbinden::V,ялышташ,pririšti
1426,füttern::V,пукшаш,šerti
1427,melken::V,шыпшылаш,melžti
1428,hacken::V,роаш,kapoti
1429,gießen::V,шӓвӓш,lieti
1430,gießen::V,шӓвӓш,laistyti
1431,reifen::V,кӱӓш,nokti
1432,reifen::V,кӱӓш,sirpti
1433,reifen::V,поспейӓш,nokti
1434,reifen::V,поспейӓш,sirpti
1435,zubereiten::V,йӓмдӹлӓш,ruošti
1436,zubereiten::V,йӓмдӹлӓш,gaminti
1437,kochen::V,шолташ,virti
1438,kochen::V,шолташ,virinti
1439,backen::V,кӱктӓш,kepti
1440,braten::V,жӓрӓш,kepti
1441,braten::V,жӓрӓш,kepinti
1442,umrühren::V,намалаш,maišyti
1443,umrühren::V,намалаш,pamaišyti
1444,stricken::V,пидӓш,megzti
1445,nähen::V,ыргаш,siūti
1446,färben::V,пидӓш,dažyti
1447,färben::V,пидӓш,nudažyti
1448,reinigen::V,чиӓлтӓш,valyti
1449,reinigen::V,чиӓлтӓш,švarinti
1450,waschen::V,мышкаш,plauti
1451,waschen::V,мышкаш,mazgoti
1452,waschen::V,мышкаш,skalbti
1453,abwischen::V,ӹштӓш,nušluostyti
1454,spülen::V,шӱӓлтӓш,plauti
1455,spülen::V,шӱӓлтӓш,skalauti
1456,fegen::V,ӹштӓш,šluoti
1457,kehren::V,ӹштӓш,šluoti
1458,baden::V,нӱштӹлӓш,maudytis
1459,sich waschen::V,мышкылташ,praustis
1460,ausziehen::V,кыдашаш,numauti
1461,ausziehen::V,кыдашаш,nuvilkti
1462,anziehen::V,чиӓш,mauti
1463,anziehen::V,чиӓш,apsivilkti
1464,sich anziehen::V,чиӓш,rengtis
1465,sich anziehen::V,чиӓш,apsirengti
1466,kämmen::V,шерӓш,šukuoti
1467,schmücken::V,цеверемдӓш,puošti
1468,schmücken::V,цеверемдӓш,dabinti
1469,schmücken::V,цеверемдӓш,gražinti
1470,sagen::V,манаш,tarti
1471,sagen::V,келесӓш,tarti
1472,sprechen::V,манаш,kalbėti
1473,reden::V,шайышташ,šnekėti
1474,sich unterhalten::V,хытыраш,kalbėtis
1475,sich unterhalten::V,хытыраш,šnekučiuotis
1476,sich unterhalten::V,хытыргаш,kalbėtis
1477,sich unterhalten::V,хытыргаш,šnekučiuotis
1478,fragen::V,ядаш,klausti
1479,bitten::V,ядаш,prašyti
1480,erzählen::V,келесӓш,pasakoti
1481,mitteilen::V,попаш,skelbti
1482,mitteilen::V,попаш,pranešti
1483,mitteilen::V,увертӓш,skelbti
1484,mitteilen::V,увертӓш,pranešti
1485,mitteilen::V,увертӓрӓш,skelbti
1486,mitteilen::V,увертӓрӓш,pranešti
1487,nennen::V,лӹмдӓш,vadinti
1488,nennen::V,лӹмдӓш,vardyti
1489,rufen::V,ӱжӓш,šaukti
1490,rufen::V,ӱжӓш,kviesti
1491,prahlen::V,хайзаш,girtis
1492,prahlen::V,шаргаланаш,girtis
1493,übersetzen::V,вашташ,versti
1494,übersetzen::V,вашташ,išversti
1495,denken::V,машанаш,galvoti
1496,glauben::V,ӹнянӓш,manyti
1497,glauben::V,ӹнянӓш,tikėti
1498,bemerken::V,цаклаш,pamatyti
1499,bemerken::V,цаклаш,pastebėti
1500,erkennen::V,пӓлӓш,pažinti
1501,erkennen::V,пӓлӓш,atpažinti
1502,begreifen::V,ынгылаш,suvokti
1503,verstehen::V,ынгылаш,suprasti
1504,lernen::V,тыменяш,mokytis
1505,wissen::V,пӓлӓш,žinoti
1506,sich erinnern an::V,ышештӓрӓш,prisiminti
1507,vergessen::V,монден кодаш,užmiršti
1508,messen::V,висӓш,matuoti
1509,zählen::V,шотаяш,skaičiuoti
1510,rechnen::V,шотаяш,skaičiuoti
1511,lesen::V,лыдаш,skaityti
1512,malen::V,рисуяш,tapyti
1513,zeichnen::V,ыдырка́лаш,piešti
1514,zeichnen::V,ыдырка́лаш,žymėti
1515,zeichnen::V,ыдырка́лаш,braižyti
1516,schreiben::V,вазаш,rašyti
1517,besitzen::V,кы́чаш,turėti
1518,kaufen::V,нӓлӓш,pirkti
1519,verkaufen::V,выжалаш,parduoti
1520,bezahlen::V,тӱлӓш,apmokėti
1521,zahlen::V,тӱлӓш,mokėti
1522,beherrschen::V,кы́чаш,valdyti
1523,ertragen::V,цӹтӓш,kę̃sti
1524,ertragen::V,цӹтӓш,pakelti
1525,ertragen::V,цӹтӓш,iškę̃sti
1526,Linie::N,,linija
1527,Strich::N,,brėžis
1528,Strich::N,,brūkšnys
1529,jetzt::ADV,,dabãr
1530,hinzufügen::V,,pridėti
