,Concept_ID,ro,av
1454,rechnen::V,calcula,рикӏкӏине
1455,lesen::V,citi,цӏализе
1456,malen::V,picta,бахъизе
1457,zeichnen::V,desena,бахъизе
1458,schreiben::V,scrie,хъвазе
1459,besitzen::V,avea,щвезе
1460,besitzen::V,avea,бу́кӏине
1461,besitzen::V,poseda,щвезе
1462,besitzen::V,poseda,бу́кӏине
1463,kaufen::V,cumpăra,босизе
1464,verkaufen::V,vinde,бичизе
1465,bezahlen::V,plăti,кьезе
1466,bezahlen::V,achita,кьезе
1467,zahlen::V,plăti,кьезе
1468,beherrschen::V,stăpâni,
1469,ertragen::V,răbda,баччизе
1470,ertragen::V,suporta,баччизе
