,Concept_ID,ka,lv
2069,spazierengehen::V,დასეირნობს,staigāt
2070,spazierengehen::V,დასეირნობს,pastaigāties
2071,eilen::V,მიიჩქარის,тэрмасьны
2072,eilen::V,მიიჩქარის,traukt
2073,sich beeilen::V,აჩქარდება,тэрмасьны
2074,sich beeilen::V,აჩქარდება,steigties
2075,sich beeilen::V,აჩქარდება,pasteigties
2076,sausen::V,მიქრის,тӧвзьыны
2077,sausen::V,მიქრის,drāzt
2078,sausen::V,მიქრის,brāzties
2079,rennen::V,დარბის,котӧртны
2080,rennen::V,დარბის,skriet
2081,springen::V,ხტის,чеччавны
2082,springen::V,ხტის,lēkt
2083,klettern::V,ძვრება,кышасьны
2084,klettern::V,ძვრება,кавшасьны
2085,klettern::V,ძვრება,kāpt
2086,klettern::V,ძვრება,rāpties
2087,schaukeln::V,ქანაობს,гычасьны
2088,schaukeln::V,ქანაობს,šūpoties
2089,schaukeln::V,ქანაობს,zvalstīties
2090,kriechen::V,დაბობღავს,кыссьыны
2091,kriechen::V,დაბობღავს,līst
2092,kriechen::V,დაბობღავს,rāpot
2093,schwimmen::V,ცურავს,уявны
2094,schwimmen::V,ცურავს,peldēt
2095,tauchen::V,ჩაიძირება,сунавны
2096,tauchen::V,ჩაიძირება,gremdēties
2097,rudern::V,ნიჩაბს უსვამს,пелысасьны
2098,rudern::V,ნიჩაბს უსვამს,airēt
2099,rudern::V,ნიჩაბს უსვამს,irties
2100,fahren::V,დადის,мунны
2101,fahren::V,დადის,braukt
2102,fahren::V,მგზავრობს,мунны
2103,fahren::V,მგზავრობს,braukt
2104,fliegen::V,იფრენს,лэбны
2105,fliegen::V,იფრენს,lidot
2106,fliegen::V,იფრენს,laisties
2107,fliegen::V,გაფრინდება,лэбны
2108,fliegen::V,გაფრინდება,lidot
2109,fliegen::V,გაფრინდება,laisties
2110,gehen::V,მიდის,мyнны
2111,gehen::V,მიდის,iet
2112,weggehen::V,წამოდის,мунавны
2113,weggehen::V,წამოდის,aiziet
2114,abfahren::V,მიემგზავრება,мӧдӧдчыны
2115,abfahren::V,მიემგზავრება,atiet
2116,abfahren::V,მიემგზავრება,aizbraukt
2117,anhalten::V,ჩერდება,джӧмдыны
2118,anhalten::V,ჩერდება,apstāties
2119,hineingehen::V,შედის,пырны
2120,hineingehen::V,შედის,ieiet
2121,eintreten::V,შედის,пырны
2122,eintreten::V,შედის,ienākt
2123,kommen::V,მოდის,воны
2124,kommen::V,მოდის,локны
2125,kommen::V,მოდის,nākt
2126,ankommen::V,ჩადის,воны
2127,ankommen::V,ჩადის,локны
2128,ankommen::V,ჩადის,nonākt
2129,ankommen::V,ჩადის,ierasties
2130,zurückkommen::V,დაბრუნდება,косны
2131,zurückkommen::V,დაბრუნდება,бергӧдчыны
2132,zurückkommen::V,დაბრუნდება,atgriezties
2133,bleiben::V,დარჩება,кольны
2134,bleiben::V,დარჩება,palikt
2135,warten::V,ელოდება,виччысьны
2136,warten::V,ელოდება,gaidīt
2137,erwarten::V,ელის,виччысьны
2138,erwarten::V,ელის,sagaidīt
2139,erwarten::V,დაიცდის,виччысьны
2140,erwarten::V,დაიცდის,sagaidīt
2141,suchen::V,ეძებს,корсьны
2142,suchen::V,ეძებს,meklēt
2143,suchen::V,მოძებნის,корсьны
2144,suchen::V,მოძებნის,meklēt
2145,finden::V,მიაგნებს,казявны
2146,finden::V,მიაგნებს,rast
2147,finden::V,მიაგნებს,atrast
2148,finden::V,გამოძებნის,казявны
2149,finden::V,გამოძებნის,rast
2150,finden::V,გამოძებნის,atrast
2151,versuchen::V,ცდის,заводитчывны
2152,versuchen::V,ცდის,mēģināt
2153,versuchen::V,ცდილობს,заводитчывны
2154,versuchen::V,ცდილობს,mēģināt
2155,vorbereiten::V,მოამზადებს,дасьтыны
2156,vorbereiten::V,მოამზადებს,gatavot
2157,vorbereiten::V,მოამზადებს,sagatavot
2158,lieben::V,უყვარს,радейтны
2159,lieben::V,უყვარს,mīlēt
2160,mögen::V,ეტრფის,радейтны
2161,mögen::V,ეტრფის,gribēties
2162,lachen::V,იცინის,серавны
2163,lachen::V,იცინის,серавлыны
2164,lachen::V,იცინის,smiet
2165,lachen::V,იცინის,smieties
2166,rühren::V,გულს აუჩუყებს,нормӧдны
2167,rühren::V,გულს აუჩუყებს,aizgrābt
2168,weinen::V,ტირის,бӧрдны
2169,weinen::V,ტირის,raudāt
2170,schimpfen::V,შეიგინება,видчыны
2171,schimpfen::V,შეიგინება,rāties
2172,schimpfen::V,შეიგინება,lamāties
2173,sich ärgern::V,გაბრაზობს,скӧравны
2174,sich ärgern::V,გაბრაზობს,īgt
2175,sich ärgern::V,გაბრაზობს,pukoties
2176,sich ärgern::V,გაბრაზობს,dusmoties
2177,sich fürchten::V,შიშობს,повны
2178,sich fürchten::V,შიშობს,bīties
2179,sich fürchten::V,შიშობს,baidīties
2180,fürchten::V,ფრთხილობს,повны
2181,fürchten::V,ფრთხილობს,baidīties no
2182,fliehen::V,გაიქცევა,пышйыны
2183,fliehen::V,გაიქცევა,bēgt
2184,flüchten::V,გაიქცევა,пышйыны
2185,flüchten::V,გაიქცევა,aizbēgt
2186,sehen::V,ხედავს,аддзыны
2187,sehen::V,ხედავს,redzēt
2188,anschauen::V,ნახავს,видзӧдны
2189,anschauen::V,ნახავს,paraudzīties
2190,ansehen::V,უყურებს,видзӧдны
2191,ansehen::V,უყურებს,aplūkot
2192,hören::V,ისმენს,кывны
2193,hören::V,ისმენს,dzirdēt
2194,zuhören::V,მოისმენს,кывзыны
2195,zuhören::V,მოისმენს,klausīties
2196,probieren::V,გასინჯავს,видлыны
2197,probieren::V,გასინჯავს,nogaršot
2198,riechen::V,ყნოსავს,чушкыны
2199,riechen::V,ყნოსავს,ost
2200,riechen::V,ყნოსავს,ostīt
2201,fühlen::V,გრძნობს,вежӧртны
2202,fühlen::V,გრძნობს,гӧгӧрвоны
2203,fühlen::V,გრძნობს,just
2204,fühlen::V,გრძნობს,izjust
2205,scheinen::V,ეჩვენება,кажитчыны
2206,scheinen::V,ეჩვენება,šķist
2207,scheinen::V,ეჩვენება,likties
2208,zu sehen sein::V,მოჩანს,тыдавны
2209,zu sehen sein::V,მოჩანს,parādīties
2210,vernehmen::V,გაიგებს,кывны
2211,vernehmen::V,გაიგებს,saklausīt
2212,frieren::V,იყინება,кынмыны
2213,frieren::V,იყინება,salt
2214,tun::V,აკეთებს,керны
2215,tun::V,აკეთებს,darīt
2216,können::V,შეიძლება,кужны
2217,können::V,შეიძლება,prast
2218,wollen::V,უნდა,кӧсйыны
2219,wollen::V,უნდა,gribēt
2220,anfangen::V,დაიწყებს,заводитны
2221,anfangen::V,დაიწყებს,пондыны
2222,anfangen::V,დაიწყებს,sākt
2223,anfangen::V,დაიწყებს,iesākt
2224,beenden::V,ამთავრებს,помавны
2225,beenden::V,ამთავრებს,beigt
2226,beenden::V,ამთავრებს,pabeigt
2227,aufhören::V,შეწყვეტს,дугӧдны
2228,aufhören::V,შეწყვეტს,pārtraukt
2229,gelingen::V,მოახერხებს,артмыны
2230,gelingen::V,მოახერხებს,izdoties
2231,geraten::V,გამოდის,сюрны
2232,geraten::V,გამოდის,веськавны
2233,geraten::V,გამოდის,veikties
2234,öffnen::V,გახსნის,восьтыны
2235,öffnen::V,გახსნის,atvērt
2236,öffnen::V,გახსნის,attaisīt
2237,schließen::V,ხურავს,пӧдлавны
2238,schließen::V,ხურავს,slēgt
2239,schließen::V,ხურავს,aizvērt
2240,schließen::V,ხურავს,aiztaisīt
2241,schließen::V,დაკეტავს,пӧдлавны
2242,schließen::V,დაკეტავს,slēgt
2243,schließen::V,დაკეტავს,aizvērt
2244,schließen::V,დაკეტავს,aiztaisīt
2245,stellen::V,დადგამს,сувтӧдны
2246,stellen::V,დადგამს,likt
2247,stellen::V,დადგამს,nolikt
2248,setzen::V,დასვამს,пуксьӧдны
2249,setzen::V,დასვამს,sēdināt
2250,legen::V,დადებს,пуктыны
2251,legen::V,დადებს,likt
2252,berühren::V,შეახებს,вӧрзьӧдны
2253,berühren::V,შეახებს,инмӧдчывны
2254,berühren::V,შეახებს,skart
2255,berühren::V,შეახებს,aizskart
2256,berühren::V,მიაკარებს,вӧрзьӧдны
2257,berühren::V,მიაკარებს,инмӧдчывны
2258,berühren::V,მიაკარებს,skart
2259,berühren::V,მიაკარებს,aizskart
2260,verbinden::V,შეაერთებს,йитны
2261,verbinden::V,შეაერთებს,saistīt
2262,verbinden::V,შეაერთებს,savienot
2263,bedecken::V,გადააფარებს,вевттьыны
2264,bedecken::V,გადააფარებს,apsegt
2265,bedecken::V,გადააფარებს,pārsegt
2266,aufhängen::V,დაკიდებს,ӧшӧдны
2267,aufhängen::V,დაკიდებს,джагӧдны
2268,aufhängen::V,დაკიდებს,uzkārt
2269,anzünden::V,დაანთებს,ӧзтыны
2270,anzünden::V,დაანთებს,aizdegt
2271,anzünden::V,დაანთებს,aizdedzināt
2272,anzünden::V,მოუკიდებს,ӧзтыны
2273,anzünden::V,მოუკიდებს,aizdegt
2274,anzünden::V,მოუკიდებს,aizdedzināt
2275,aufheben::V,აიღებს,чеччӧдны
2276,aufheben::V,აიღებს,сувтӧдны
2277,aufheben::V,აიღებს,pacelt
2278,aufheben::V,აიყვანს,чеччӧдны
2279,aufheben::V,აიყვანს,сувтӧдны
2280,aufheben::V,აიყვანს,pacelt
2281,zurücklassen::V,დატოვებს,кольны
2282,zurücklassen::V,დატოვებს,atstāt
2283,verlieren::V,დაკარგავს,воштыны
2284,verlieren::V,დაკარგავს,zaudēt
2285,verlieren::V,დაკარგავს,pazaudēt
2286,fallen lassen::V,გაუვარდება,уськӧдны
2287,fallen lassen::V,გაუვარდება,nomest
2288,machen::V,გააკეთებს,вӧчны
2289,machen::V,გააკეთებს,лӧсьӧдны
2290,machen::V,გააკეთებს,darīt
2291,machen::V,გამოიწვევს,вӧчны
2292,machen::V,გამოიწვევს,лӧсьӧдны
2293,machen::V,გამოიწვევს,darīt
2294,herstellen::V,დაამზადებს,лӧсьӧдны
2295,herstellen::V,დაამზადებს,ražot
2296,herstellen::V,დაამზადებს,izgatavot
2297,bauen::V,ააშენებს,лэптыны
2298,bauen::V,ააშენებს,celt
2299,bauen::V,ააშენებს,būvēt
2300,reparieren::V,შეაკეთებს,дзоньтавны
2301,reparieren::V,შეაკეთებს,labot
2302,reparieren::V,შეაკეთებს,remontēt
2303,reparieren::V,გაარემონტებს,дзоньтавны
2304,reparieren::V,გაარემონტებს,labot
2305,reparieren::V,გაარემონტებს,remontēt
2306,verbessern::V,გამოაკეთებს,бурмӧдны
2307,verbessern::V,გამოაკეთებს,labot
2308,verbessern::V,გამოაკეთებს,izlabot
2309,verbessern::V,გააუმჯობესებს,бурмӧдны
2310,verbessern::V,გააუმჯობესებს,labot
2311,verbessern::V,გააუმჯობესებს,izlabot
2312,ändern::V,შეცვლის,вежны
2313,ändern::V,შეცვლის,mainīt
2314,graben::V,თხრის,кодйыны
2315,graben::V,თხრის,rakt
2316,beugen::V,ხრის,куснявны
2317,beugen::V,ხრის,liekt
2318,biegen::V,გაღუნავს,куснявны
2319,biegen::V,გაღუნავს,liekt
2320,drehen::V,ატრიალებს,бергӧдлыны
2321,drehen::V,ატრიალებს,griezt
2322,wenden::V,მოაბრუნებს,бергӧдны
2323,wenden::V,მოაბრუნებს,apgriezt
2324,umdrehen::V,შეატრიალებს,бергӧдны
2325,umdrehen::V,შეატრიალებს,apgriezt
2326,heben::V,ასწევს,лэптыны
2327,heben::V,ასწევს,celt
2328,heben::V,ასწევს,cilāt
2329,heben::V,ასწევს,pacelt
2330,hochheben::V,აიყვანს,кыпӧдны
2331,hochheben::V,აიყვანს,pacelt
2332,ergreifen::V,სტაცებს,кутны
2333,ergreifen::V,სტაცებს,paķert
2334,ergreifen::V,სტაცებს,satvert
2335,halten::V,უჭირავს,кутны
2336,halten::V,უჭირავს,turēt
2337,halten::V,უჭირავს,saturēt
2338,drücken::V,დააწვება,личкыны
2339,drücken::V,დააწვება,топӧдны
2340,drücken::V,დააწვება,spiest
2341,schieben::V,მისწევს,ӧтдортны
2342,schieben::V,მისწევს,йӧткыштны
2343,schieben::V,მისწევს,stumt
2344,kratzen::V,მოფხანს,гуджӧдны
2345,kratzen::V,მოფხანს,kasīt
2346,kratzen::V,მოფხანს,skrāpēt
2347,lecken::V,ლოკავს,нювны
2348,lecken::V,ლოკავს,lakt
2349,lecken::V,ლოკავს,laizīt
2350,beißen::V,უკბენს,курччыны
2351,beißen::V,უკბენს,kost
2352,abreißen::V,გლეჯს,орӧдны
2353,abreißen::V,გლეჯს,atraut
2354,abreißen::V,გლეჯს,atplēst
2355,abreißen::V,მოწყვეტს,орӧдны
2356,abreißen::V,მოწყვეტს,atraut
2357,abreißen::V,მოწყვეტს,atplēst
2358,abschneiden::V,გაჭრის,вундавны
2359,abschneiden::V,გაჭრის,nogriezt
2360,binden::V,შეკრავს,гӧрддзавны
2361,binden::V,შეკრავს,кӧртавны
2362,binden::V,შეკრავს,siet
2363,binden::V,შეკრავს,aptīt
2364,binden::V,გადააბამს,гӧрддзавны
2365,binden::V,გადააბამს,кӧртавны
2366,binden::V,გადააბამს,siet
2367,binden::V,გადააბამს,aptīt
2368,stecken::V,ჩაასობს,сюйны
2369,stecken::V,ჩაასობს,bāzt
2370,stecken::V,ჩაასობს,spraust
2371,brechen::V,მოიტეხს,чегны
2372,brechen::V,მოიტეხს,lauzt
2373,brechen::V,მოიტეხს,lauzīt
2374,klopfen::V,აკაკუნებს,камгыны
2375,klopfen::V,აკაკუნებს,klauvēt
2376,hauen::V,ლეწავს,нӧйнты
2377,hauen::V,ლეწავს,кучкыны
2378,hauen::V,ლეწავს,cirst
2379,hauen::V,ლეწავს,dauzīt
2380,kleben::V,წებავს,лемавны
2381,kleben::V,წებავს,ляскавны
2382,kleben::V,წებავს,līmēt
2383,kleben::V,წებავს,lipināt
2384,kleben::V,დააწებებს,лемавны
2385,kleben::V,დააწებებს,ляскавны
2386,kleben::V,დააწებებს,līmēt
2387,kleben::V,დააწებებს,lipināt
2388,reiben::V,დაზელს,тільны
2389,reiben::V,დაზელს,зыравны
2390,reiben::V,დაზელს,rīvēt
2391,reiben::V,დაზელს,berzēt
2392,streichen::V,უსვამს,мавтны
2393,streichen::V,უსვამს,ziest
2394,streichen::V,უსვამს,triept
2395,schleifen::V,ლესავს,кеслыны
2396,schleifen::V,ლესავს,trīt
2397,schleifen::V,ლესავს,asināt
2398,schneiden::V,გაჭრის,шырны
2399,schneiden::V,გაჭრის,griezt
2400,schneiden::V,გაჭრის,sagriezt
2401,rütteln::V,არხევს,легӧдны
2402,rütteln::V,არხევს,катлӧдлыны
2403,rütteln::V,არხევს,kratīt
2404,rütteln::V,არხევს,purināt
2405,schütteln::V,არყევს,тракӧдны
2406,schütteln::V,არყევს,kratīt
2407,schütteln::V,ანძრევს,тракӧдны
2408,schütteln::V,ანძრევს,kratīt
2409,schwenken::V,აქნევს,ӧвтны
2410,schwenken::V,აქნევს,шенасьны
2411,schwenken::V,აქნევს,vēzēt
2412,schwenken::V,აქნევს,vēcināt
2413,schütten::V,ღვრის,кисьтны
2414,schütten::V,ღვრის,bērt
2415,schütten::V,დააქცევს,кисьтны
2416,schütten::V,დააქცევს,bērt
2417,füllen::V,გაავსებს,тыртны
2418,füllen::V,გაავსებს,pildīt
2419,füllen::V,გაავსებს,piepildīt
2420,einwickeln::V,შეახვევს,тубыртны
2421,einwickeln::V,შეახვევს,ietīt
2422,tragen::V,მიიტანს,нуны
2423,tragen::V,მიიტანს,nest
2424,schleppen::V,მიათრევს,кыскавны
2425,schleppen::V,მიათრევს,stiept
2426,schleppen::V,მიათრევს,staipīt
2427,ziehen::V,წევს,кыскыны
2428,ziehen::V,წევს,vilkt
2429,ziehen::V,ათრევს,кыскыны
2430,ziehen::V,ათრევს,vilkt
2431,aufbewahren::V,შეინახავს,видзны
2432,aufbewahren::V,შეინახავს,glabāt
2433,aufbewahren::V,შეინახავს,uzglabāt
2434,werfen::V,ისვრის,чӧвтны
2435,werfen::V,ისვრის,шыбитны
2436,werfen::V,ისვრის,mest
2437,werfen::V,ისვრის,sviest
2438,fangen::V,დაიჭერს,кутны
2439,fangen::V,დაიჭერს,ķert
2440,fangen::V,დაიჭერს,uzķert
2441,packen::V,სტაცებს,босьтны
2442,packen::V,სტაცებს,paķert
2443,packen::V,სტაცებს,satvert
2444,verstecken::V,მალავს,дзебны
2445,verstecken::V,მალავს,slēpt
2446,verstecken::V,მალავს,noglabāt
2447,teilen::V,დაყოფს,юкны
2448,teilen::V,დაყოფს,dalīt
2449,schicken::V,გაგზავნის,ыстыны
2450,schicken::V,გაგზავნის,sūtīt
2451,schicken::V,გაგზავნის,atsūtīt
2452,bringen::V,მოიტანს,вайны
2453,bringen::V,მოიტანს,atvest
2454,hinzufügen::V,დაამატებს,содтыны
2455,hinzufügen::V,დაამატებს,pievienot
2456,bekommen::V,ამოიღებს,босьтны
2457,bekommen::V,ამოიღებს,dabūt
2458,erhalten::V,იღებს,босьтны
2459,erhalten::V,იღებს,saņemt
2460,nehmen::V,აიღებს,босьтны
2461,nehmen::V,აიღებს,ņemt
2462,nehmen::V,აიღებს,paņemt
2463,wählen::V,გადაარჩევს,бӧрйыны
2464,wählen::V,გადაარჩევს,ievēlēt
2465,auswählen::V,ამოარჩევს,бӧрйыны
2466,auswählen::V,ამოარჩევს,izvēlēt
2467,bewahren::V,ინარჩუნებს,видзны
2468,bewahren::V,ინარჩუნებს,saglabāt
2469,behindern::V,აბრკოლებს,конйӧдлыны
2470,behindern::V,აბრკოლებს,джӧмдӧдны
2471,behindern::V,აბრკოლებს,kavēt
2472,behindern::V,აბრკოლებს,aizkavēt
2473,behindern::V,გააძნელებს,конйӧдлыны
2474,behindern::V,გააძნელებს,джӧмдӧдны
2475,behindern::V,გააძნელებს,kavēt
2476,behindern::V,გააძნელებს,aizkavēt
2477,verderben::V,გააფუჭებს,тшыкӧдны
2478,verderben::V,გააფუჭებს,sabojāt
2479,beschädigen::V,დააზიანებს,тшыкӧдны
2480,beschädigen::V,დააზიანებს,bojāt
2481,beschädigen::V,დააზიანებს,maitāt
2482,zerbrechen::V,დაამტვრევს,жуглыны
2483,zerbrechen::V,დაამტვრევს,salauzt
2484,zerbrechen::V,დაამტვრევს,sadauzīt
2485,zerreißen::V,გახევს,орӧдны
2486,zerreißen::V,გახევს,pārraut
2487,zerstören::V,მოსპობს,жугӧдны
2488,zerstören::V,მოსპობს,кисьтны
2489,zerstören::V,მოსპობს,косявны
2490,zerstören::V,მოსპობს,graut
2491,zerstören::V,მოსპობს,sagraut
2492,zerstören::V,დაანგრევს,жугӧдны
2493,zerstören::V,დაანგრევს,кисьтны
2494,zerstören::V,დაანგრევს,косявны
2495,zerstören::V,დაანგრევს,graut
2496,zerstören::V,დაანგრევს,sagraut
2497,verbrennen::V,დაწვავს,сотны
2498,verbrennen::V,დაწვავს,сотчыны
2499,verbrennen::V,დაწვავს,dedzināt
2500,verbrennen::V,დაწვავს,sadedzināt
2501,geben::V,აძლევს,сетны
2502,geben::V,აძლევს,dot
2503,geben::V,აძლევს,padot
2504,reichen::V,მიაწოდებს,сетны
2505,reichen::V,მიაწოდებს,padot
2506,reichen::V,მიაწოდებს,sniegt
2507,schenken::V,აჩუქებს,козьнавны
2508,schenken::V,აჩუქებს,dāvāt
2509,schenken::V,აჩუქებს,dāvināt
2510,versprechen::V,აღუთქვამს,кыв сетны
2511,versprechen::V,აღუთქვამს,solīt
2512,versprechen::V,აღუთქვამს,apsolīt
2513,wünschen::V,უსურვებს,кӧсйыны
2514,wünschen::V,უსურვებს,vēlēt
2515,wünschen::V,უსურვებს,novēlēt
2516,loben::V,აქებს,ошкыны
2517,loben::V,აქებს,lielīt
2518,loben::V,ამკობს,ошкыны
2519,loben::V,ამკობს,lielīt
2520,küssen::V,აკოცებს,окавны
2521,küssen::V,აკოცებს,bučot
2522,küssen::V,აკოცებს,skūpstīt
2523,wiegen::V,არხევს,гудрӧдлыны
2524,wiegen::V,არხევს,šūpot
2525,zudecken::V,გადახურავს,веввттьыны
2526,zudecken::V,გადახურავს,apklāt
2527,zudecken::V,გადახურავს,aizsegt
2528,wecken::V,გააღვიძებს,садьмӧдны
2529,wecken::V,გააღვიძებს,чуксавны
2530,wecken::V,გააღვიძებს,modināt
2531,zeigen::V,დაანახვებს,петкӧдлыны
2532,zeigen::V,დაანახვებს,rādīt
2533,führen::V,მიჰყავს,нуӧдны
2534,führen::V,მიჰყავს,vadīt
2535,lehren::V,ასწავლის,велӧдны
2536,lehren::V,ასწავლის,mācīt
2537,lehren::V,ასწავლის,iemācīt
2538,unterrichten::V,ასწავლის,велӧдны
2539,unterrichten::V,ასწავლის,apmācīt
2540,aufziehen::V,აღზრდის,быдтыны
2541,aufziehen::V,აღზრდის,uzaudzināt
2542,leiten::V,აწარმოებს,веськӧдлыны
2543,leiten::V,აწარმოებს,vadīt
2544,leiten::V,აწარმოებს,pārzināt
2545,leiten::V,ხელმძღვანელობს,веськӧдлыны
2546,leiten::V,ხელმძღვანელობს,vadīt
2547,leiten::V,ხელმძღვანელობს,pārzināt
2548,antreiben::V,დააჩქარებს,тэрмӧдны
2549,antreiben::V,დააჩქარებს,urdīt
2550,antreiben::V,დააჩქარებს,mudināt
2551,lassen::V,ა--ინებს,тшӧктыны
2552,lassen::V,ა--ინებს,ļaut
2553,einladen::V,მოიპატიჟებს,корны
2554,einladen::V,მოიპატიჟებს,ielūgt
2555,einladen::V,მოიპატიჟებს,aicināt
2556,vereinigen::V,შეაერთებს,ӧтувтны
2557,vereinigen::V,შეაერთებს,котыртны
2558,vereinigen::V,შეაერთებს,vienot
2559,vereinigen::V,შეაერთებს,apvienot
2560,besuchen::V,სანახავად მიდის,волыны
2561,besuchen::V,სანახავად მიდის,ветлыны
2562,besuchen::V,სანახავად მიდის,apciemot
2563,treffen::V,შეხვდება,вочаӧдны
2564,treffen::V,შეხვდება,паныдавны
2565,treffen::V,შეხვდება,satikt
2566,treffen::V,შეხვდება,sastapt
2567,sich versammeln::V,შეიკრიბება,лӧсьӧдчыны
2568,sich versammeln::V,შეიკრიბება,salasīties
2569,sich versammeln::V,შეიკრიბება,sapulcēties
2570,spielen::V,ეთამაშება,ворсны
2571,spielen::V,ეთამაშება,spēlēt
2572,spielen::V,ეთამაშება,spēlēties
2573,singen::V,მღერის,сьывны
2574,singen::V,მღერის,dziedāt
2575,tanzen::V,ცეკვავს,йӧктыны
2576,tanzen::V,ცეკვავს,diet
2577,tanzen::V,ცეკვავს,dejot
2578,tanzen::V,ცეკვავს,dancot
2579,sich trennen::V,მოშორდება,торйӧдчыны
2580,sich trennen::V,მოშორდება,šķirties
2581,sich trennen::V,მოშორდება,izšķirties
2582,verlassen::V,მიატოვებს,эновтны
2583,verlassen::V,მიატოვებს,atstāt
2584,retten::V,იხსნის,видзны
2585,retten::V,იხსნის,мездыны
2586,retten::V,იხსნის,glābt
2587,retten::V,გადაარჩენს,видзны
2588,retten::V,გადაარჩენს,мездыны
2589,retten::V,გადაარჩენს,glābt
2590,bewachen::V,დარაჯობს,видзны
2591,bewachen::V,დარაჯობს,sargāt
2592,bewachen::V,უთვალთვალებს,видзны
2593,bewachen::V,უთვალთვალებს,sargāt
2594,schützen::V,დაიფარავს,видзны
2595,schützen::V,დაიფარავს,pasargāt
2596,schützen::V,დაიფარავს,aizsargāt
2597,verteidigen::V,დაიცავს,дорйыны
2598,verteidigen::V,დაიცავს,aizstāvēt
2599,sich schlagen::V,იჩხუბებს,косясьны
2600,sich schlagen::V,იჩხუბებს,kauties
2601,sich schlagen::V,იჩხუბებს,izkauties
2602,schießen::V,ისვრის,лыйны
2603,schießen::V,ისვრის,šaut
2604,schießen::V,ისვრის,šaudīt
2605,siegen::V,გაიმარჯვებს,вермыны
2606,siegen::V,გაიმარჯვებს,uzvarēt
2607,ärgern::V,აჯავრებს,лӧгӧдны
2608,ärgern::V,აჯავრებს,лёкмӧдны
2609,ärgern::V,აჯავრებს,скӧрмӧдны
2610,ärgern::V,აჯავრებს,sadusmot
2611,schlagen::V,ცემს,вартны
2612,schlagen::V,ცემს,sist
2613,schlagen::V,ცემს,triekt
2614,treten::V,პანღურს ამოჰკრავს,лёгны
2615,treten::V,პანღურს ამოჰკრავს,майкны
2616,treten::V,პანღურს ამოჰკრავს,mīt
2617,treten::V,პანღურს ამოჰკრავს,paspert
2618,stechen::V,სჩხვლეტს,бышткыны
2619,stechen::V,სჩხვლეტს,durt
2620,stoßen::V,დაეჯახება,тойлыны
2621,stoßen::V,დაეჯახება,йӧткавны
2622,stoßen::V,დაეჯახება,grūst
2623,stehlen::V,ქურდობს,гусявны
2624,stehlen::V,ქურდობს,zagt
2625,stehlen::V,მოიპარავს,гусявны
2626,stehlen::V,მოიპარავს,zagt
2627,stören::V,შეაწუხებს,падмӧдны
2628,stören::V,შეაწუხებს,traucēt
2629,belästigen::V,მობეზრდება,дӧзмӧдны
2630,belästigen::V,მობეზრდება,apgrūtināt
2631,verbergen::V,დამალავს,дзебны
2632,verbergen::V,დამალავს,сайӧдны
2633,verbergen::V,დამალავს,slēpt
2634,verbergen::V,დამალავს,paslēpt
2635,täuschen::V,შეცდებს,пӧръявны
2636,täuschen::V,შეცდებს,ылӧдны
2637,täuschen::V,შეცდებს,mānīt
2638,täuschen::V,შეცდებს,maldināt
2639,betrügen::V,მოატყუებს,сӧрны
2640,betrügen::V,მოატყუებს,krāpt
2641,betrügen::V,მოატყუებს,apkrāpt
2642,töten::V,მოკლავს,вины
2643,töten::V,მოკლავს,nāvēt
2644,töten::V,მოკლავს,nogalināt
2645,wohnen::V,ცხოვრობს,овны
2646,wohnen::V,ცხოვრობს,dzīvot
2647,wohnen::V,ბინადრობს,овны
2648,wohnen::V,ბინადრობს,dzīvot
2649,arbeiten::V,მუშაობს,уджавны
2650,arbeiten::V,მუშაობს,strādāt
2651,arbeiten::V,მუშაობს,darboties
2652,sammeln::V,შეკრებს,чукӧртны
2653,sammeln::V,შეკრებს,vākt
2654,pflücken::V,კრეფს,вотны
2655,pflücken::V,კრეფს,ӧктыны
2656,pflücken::V,კრეფს,raut
2657,pflücken::V,კრეფს,plūkt
2658,jagen::V,ნადირობს,кыйсьыны
2659,jagen::V,ნადირობს,medīt
2660,fischen::V,თევზაობს,чери кыйны
2661,fischen::V,თევზაობს,zvejot
2662,fassen::V,დააჭერს,кутны
2663,fassen::V,დააჭერს,saķert
2664,hüten::V,მწყემსავს,видзны
2665,hüten::V,მწყემსავს,йирӧдны
2666,hüten::V,მწყემსავს,ganīt
2667,treiben::V,მიერეკება,вӧтлыны
2668,treiben::V,მიერეკება,dzīt
2669,anbinden::V,მიაბამს,домавны
2670,anbinden::V,მიაბამს,piesiet
2671,anbinden::V,მიაბამს,piesaistīt
2672,füttern::V,აჭმევს,вердны
2673,füttern::V,აჭმევს,barot
2674,melken::V,წველის,лысьтыны
2675,melken::V,წველის,slaukt
2676,hacken::V,კეპავს,керавны
2677,hacken::V,კეპავს,kapāt
2678,gießen::V,რწყავს,киськавны
2679,gießen::V,რწყავს,liet
2680,gießen::V,რწყავს,laistīt
2681,reifen::V,მწიფდება,кисьмыны
2682,reifen::V,მწიფდება,briest
2683,zubereiten::V,მოამზადებს,дасьтыны
2684,zubereiten::V,მოამზადებს,taisīt
2685,zubereiten::V,მოამზადებს,gatavot
2686,kochen::V,მოხარშავს,пуны
2687,kochen::V,მოხარშავს,vārīt
2688,backen::V,გამოაცხობს,пӧжавны
2689,backen::V,გამოაცხობს,cept
2690,braten::V,შეწვავს,пражитны
2691,braten::V,შეწვავს,cept
2692,braten::V,შეწვავს,cepināt
