,Concept_ID,eu,pt
1583,sich erinnern an::V,gogoan izan,recordar-se de
1584,vergessen::V,ahaztu,esquecer
1585,vergessen::V,ahantzi,esquecer
1586,messen::V,neurtu,medir
1587,zählen::V,zenbatu,contar
1588,zählen::V,kopuratu,contar
1589,rechnen::V,kalkulatu,calcular
1590,lesen::V,irakurri,ler
1591,malen::V,margotu,pintar
1592,zeichnen::V,marraztu,desenhar
1593,schreiben::V,idatzi,escrever
1594,besitzen::V,ukan,possuir
1595,besitzen::V,eduki,possuir
1596,kaufen::V,erosi,comprar
1597,verkaufen::V,saldu,vender
1598,bezahlen::V,ordaindu,pagar
1599,zahlen::V,ordaindu,pagar
1600,beherrschen::V,menpean izan,imperar
1601,ertragen::V,jasan,suportar
1602,ertragen::V,pairatu,suportar
