,Concept_ID,et,se
6579,schließen::V,sulgema,kä´tted
6580,schließen::V,sulgema,тэ̄ффкэ
6581,schließen::V,sulgema,ка̄ххьтэ
6582,stellen::V,panema,bïejedh
6583,stellen::V,panema,biejadit
6584,stellen::V,panema,bidjat
6585,stellen::V,panema,asâttiđ
6586,stellen::V,panema,piijjâd
6587,stellen::V,panema,cää´ǩǩed
6588,stellen::V,panema,пыййе
6589,stellen::V,asetama,bïejedh
6590,stellen::V,asetama,biejadit
6591,stellen::V,asetama,bidjat
6592,stellen::V,asetama,asâttiđ
6593,stellen::V,asetama,piijjâd
6594,stellen::V,asetama,cää´ǩǩed
6595,stellen::V,asetama,пыййе
6596,setzen::V,panema,bïejedh
6597,setzen::V,panema,biejadit
6598,setzen::V,panema,bidjat
6599,setzen::V,panema,i'štâttiđ
6600,setzen::V,panema,piijjâd
6601,setzen::V,panema,пыййе
6602,legen::V,panema,bïejedh
6603,legen::V,panema,biedjat
6604,legen::V,panema,biejadit
6605,legen::V,panema,bidjat
6606,legen::V,panema,asâttiđ
6607,legen::V,panema,piijjâd
6608,legen::V,panema,пыййе
6609,legen::V,asetama,bïejedh
6610,legen::V,asetama,biedjat
6611,legen::V,asetama,biejadit
6612,legen::V,asetama,bidjat
6613,legen::V,asetama,asâttiđ
6614,legen::V,asetama,piijjâd
6615,legen::V,asetama,пыййе
6616,berühren::V,riivama,gaajesjidh
6617,berühren::V,riivama,duohttat
6618,berühren::V,riivama,giehtadit
6619,berühren::V,riivama,guoskat
6620,berühren::V,riivama,guoskkahit
6621,berühren::V,riivama,kuos'kâđ
6622,berühren::V,riivama,kuo'skâttiđ
6623,berühren::V,riivama,nja'vhâstiđ
6624,berühren::V,riivama,kuõskted
6625,berühren::V,riivama,njaauksted
6626,berühren::V,riivama,кӯсскэ
6627,berühren::V,riivama,лыксаххьтэ
6628,berühren::V,puudutama,gaajesjidh
6629,berühren::V,puudutama,duohttat
6630,berühren::V,puudutama,giehtadit
6631,berühren::V,puudutama,guoskat
6632,berühren::V,puudutama,guoskkahit
6633,berühren::V,puudutama,kuos'kâđ
6634,berühren::V,puudutama,kuo'skâttiđ
6635,berühren::V,puudutama,nja'vhâstiđ
6636,berühren::V,puudutama,kuõskted
6637,berühren::V,puudutama,njaauksted
6638,berühren::V,puudutama,кӯсскэ
6639,berühren::V,puudutama,лыксаххьтэ
6640,verbinden::V,ühendama,ektiedidh
6641,verbinden::V,ühendama,gårredidh
6642,verbinden::V,ühendama,tjadnat
6643,verbinden::V,ühendama,ovttastahttit
6644,verbinden::V,ühendama,o'vtâstittiđ
6645,verbinden::V,ühendama,lahteđ
6646,verbinden::V,ühendama,lâ´htted
6647,verbinden::V,ühendama,чӯллмдэ
6648,bedecken::V,katma,gaptjedh
6649,bedecken::V,katma,jávvet
6650,bedecken::V,katma,gåbttjåt
6651,bedecken::V,katma,gokčat
6652,bedecken::V,katma,luáv'diđ
6653,bedecken::V,katma,kä´tted
6654,bedecken::V,katma,tu´vdded
6655,bedecken::V,katma,аййдэ
6656,bedecken::V,katma,тэ̄ффкэ
6657,bedecken::V,katma,ка̄ххьтэ
6658,aufhängen::V,riputama,gævnjodh
6659,aufhängen::V,riputama,gæhtsasjidh
6660,aufhängen::V,riputama,gahtsot
6661,aufhängen::V,riputama,gatsostit
6662,aufhängen::V,riputama,heŋget
6663,aufhängen::V,riputama,heŋgiđ
6664,aufhängen::V,riputama,he'ŋgâstiđ
6665,aufhängen::V,riputama,kååccad
6666,aufhängen::V,riputama,коадсэ
6667,anzünden::V,süütama,tsïhkijehtedh
6668,anzünden::V,süütama,buollidit
6669,anzünden::V,süütama,tsahkkidit
6670,anzünden::V,süütama,cahkkedit
6671,anzünden::V,süütama,cokkiittiđ
6672,anzünden::V,süütama,cõ´ǩǩted
6673,anzünden::V,süütama,puâl'lted
6674,anzünden::V,süütama,пуэллхэ
6675,aufheben::V,üles tõstma,bijjiedidh
6676,aufheben::V,üles tõstma,låpptit
6677,aufheben::V,üles tõstma,bajidit
6678,aufheben::V,üles tõstma,pajediđ
6679,aufheben::V,üles tõstma,pââi´ded
6680,aufheben::V,üles tõstma,пайнэ
6681,zurücklassen::V,jätma,laehpedh
6682,zurücklassen::V,jätma,guodet
6683,zurücklassen::V,jätma,guođđit
6684,zurücklassen::V,jätma,kyeđđiḋ
6685,zurücklassen::V,jätma,kue´đđed
6686,zurücklassen::V,jätma,кӯдтӭ
6687,verlieren::V,kaotama,dassedh
6688,verlieren::V,kaotama,biestedh
6689,verlieren::V,kaotama,masset
6690,verlieren::V,kaotama,láhppet
6691,verlieren::V,kaotama,láhppit
6692,verlieren::V,kaotama,läppiđ
6693,verlieren::V,kaotama,monâttiđ
6694,verlieren::V,kaotama,lä´pped
6695,verlieren::V,kaotama,rââ´ppted
6696,verlieren::V,kaotama,ка̄дхэ
6697,verlieren::V,kaotama,кӯдтъе
6698,fallen lassen::V,maha pillama,gahtjehtidh
6699,fallen lassen::V,maha pillama,luojttet
6700,fallen lassen::V,maha pillama,luojttalit
6701,fallen lassen::V,maha pillama,gahčahit
6702,fallen lassen::V,maha pillama,lyeš'tiđ
6703,fallen lassen::V,maha pillama,kočâttiđ
6704,fallen lassen::V,maha pillama,rõpsted
6705,fallen lassen::V,maha pillama,kõõččted
6706,fallen lassen::V,maha pillama,ёҏтэ
6707,fallen lassen::V,maha pillama,кэчхэ
6708,fallen lassen::V,kukkuda laskma,gahtjehtidh
6709,fallen lassen::V,kukkuda laskma,luojttet
6710,fallen lassen::V,kukkuda laskma,luojttalit
6711,fallen lassen::V,kukkuda laskma,gahčahit
6712,fallen lassen::V,kukkuda laskma,lyeš'tiđ
6713,fallen lassen::V,kukkuda laskma,kočâttiđ
6714,fallen lassen::V,kukkuda laskma,rõpsted
6715,fallen lassen::V,kukkuda laskma,kõõččted
6716,fallen lassen::V,kukkuda laskma,ёҏтэ
6717,fallen lassen::V,kukkuda laskma,кэчхэ
6718,machen::V,tegema,daajhtodh
6719,machen::V,tegema,dahkat
6720,machen::V,tegema,dahkat
6721,machen::V,tegema,rähtiđ
6722,machen::V,tegema,raajjâd
6723,machen::V,tegema,tue´j'jeed
6724,machen::V,tegema,тӯййше
6725,machen::V,tegema,ӣллькье
6726,herstellen::V,valmistama,skaepiedidh
6727,herstellen::V,valmistama,buvtadit
6728,herstellen::V,valmistama,dudjot
6729,herstellen::V,valmistama,a'mnâstiđ
6730,herstellen::V,valmistama,va'lmâštiđ
6731,herstellen::V,valmistama,vaalmšted
6732,herstellen::V,valmistama,лыххкэ
6733,herstellen::V,valmistama,ӣллькье
6734,bauen::V,ehitama,bigkedh
6735,bauen::V,ehitama,biggit
6736,bauen::V,ehitama,ráhkadit
6737,bauen::V,ehitama,huksiđ
6738,bauen::V,ehitama,raajjâd
6739,bauen::V,ehitama,тӯййше
6740,reparieren::V,parandama,davvodh
6741,reparieren::V,parandama,divvot
6742,reparieren::V,parandama,divvut
6743,reparieren::V,parandama,tivvoođ
6744,reparieren::V,parandama,čihtâđ
6745,reparieren::V,parandama,teevvad
6746,reparieren::V,parandama,чиннэ
6747,verbessern::V,parandama,bueriedidh
6748,verbessern::V,parandama,báredit
6749,verbessern::V,parandama,buoredit
6750,verbessern::V,parandama,buoridit
6751,verbessern::V,parandama,pye'rediđ
6752,verbessern::V,parandama,pue´reed
6753,verbessern::V,parandama,шӣгнэ
6754,ändern::V,muutma,jeatjahtehtedh
6755,ändern::V,muutma,rievddadit
6756,ändern::V,muutma,muhttit
6757,ändern::V,muutma,molsut
6758,ändern::V,muutma,mutteđ
6759,ändern::V,muutma,mu´tted
6760,ändern::V,muutma,вуайхе
6761,ändern::V,muutma,ка̄вьсе
6762,ändern::V,ümber tegema,jeatjahtehtedh
6763,ändern::V,ümber tegema,rievddadit
6764,ändern::V,ümber tegema,muhttit
6765,ändern::V,ümber tegema,molsut
6766,ändern::V,ümber tegema,mutteđ
6767,ändern::V,ümber tegema,mu´tted
6768,ändern::V,ümber tegema,вуайхе
6769,ändern::V,ümber tegema,ка̄вьсе
6770,graben::V,kaevama,berkedh
6771,graben::V,kaevama,kroehkedh
6772,graben::V,kaevama,bállet
6773,graben::V,kaevama,goaivut
6774,graben::V,kaevama,roggat
6775,graben::V,kaevama,kuái'vuđ
6776,graben::V,kaevama,rääppad
6777,graben::V,kaevama,kuäivvad
6778,graben::V,kaevama,ра̄бпэ
6779,graben::V,kaevama,куаййве
6780,beugen::V,painutama,sojjedidh
6781,beugen::V,painutama,såjådit
6782,beugen::V,painutama,sojahit
6783,beugen::V,painutama,sujâttiđ
6784,beugen::V,painutama,kå´mrded
6785,beugen::V,painutama,njikklõõttâd
6786,beugen::V,painutama,сойхьтэ
6787,beugen::V,painutama,то̄а̄ххкэ
6788,beugen::V,painutama,нигклаххьтэ
6789,biegen::V,painutama,sojjehtidh
6790,biegen::V,painutama,såjådit
6791,biegen::V,painutama,niejddet
6792,biegen::V,painutama,sojahit
6793,biegen::V,painutama,čipteđ
6794,biegen::V,painutama,soojted
6795,biegen::V,painutama,сойхьтэ
6796,drehen::V,keerama,jårrehtidh
6797,drehen::V,keerama,bådnjåt
6798,drehen::V,keerama,botnjat
6799,drehen::V,keerama,jurâttiđ
6800,drehen::V,keerama,jåårǥlâ´tted
6801,drehen::V,keerama,чоӊӊтэ
6802,wenden::V,ümber pöörama,jarkelidh
6803,wenden::V,ümber pöörama,jårggålit
6804,wenden::V,ümber pöörama,jorgalit
6805,wenden::V,ümber pöörama,jurgâliđ
6806,wenden::V,ümber pöörama,jåårǥlâ´tted
6807,wenden::V,ümber pöörama,вӣррлаххътэ
6808,wenden::V,ümber pöörama,ка̄вьсе
6809,umdrehen::V,ümber keerama,jarkedh
6810,umdrehen::V,ümber keerama,måttsåstit
6811,umdrehen::V,ümber keerama,botnjat
6812,umdrehen::V,ümber keerama,jorgođ
6813,umdrehen::V,ümber keerama,jårǥsted
6814,umdrehen::V,ümber keerama,коамьхе
6815,umdrehen::V,ümber keerama,калльтлэ
6816,heben::V,tõstma,luknjedh
6817,heben::V,tõstma,baavhkestidh
6818,heben::V,tõstma,bajedit
6819,heben::V,tõstma,loktet
6820,heben::V,tõstma,bajidit
6821,heben::V,tõstma,pajediđ
6822,heben::V,tõstma,kokkiđ
6823,heben::V,tõstma,kaggâd
6824,heben::V,tõstma,pââ´jeed
6825,heben::V,tõstma,пайнэ
6826,heben::V,tõstma,пайнэллэ
6827,hochheben::V,üles tõstma,lutnjedh
6828,hochheben::V,üles tõstma,låggŋit
6829,hochheben::V,üles tõstma,loktet
6830,hochheben::V,üles tõstma,pajediđ
6831,hochheben::V,üles tõstma,kuåstteed
6832,hochheben::V,üles tõstma,пайнэ
6833,hochheben::V,kõrgele tõstma,lutnjedh
6834,hochheben::V,kõrgele tõstma,låggŋit
6835,hochheben::V,kõrgele tõstma,loktet
6836,hochheben::V,kõrgele tõstma,pajediđ
6837,hochheben::V,kõrgele tõstma,kuåstteed
6838,hochheben::V,kõrgele tõstma,пайнэ
6839,ergreifen::V,haarama,fihkelidh
6840,ergreifen::V,haarama,sårjjot
6841,ergreifen::V,haarama,doahppit
6842,ergreifen::V,haarama,fáhtet
6843,ergreifen::V,haarama,tuáppuđ
6844,ergreifen::V,haarama,poppâ´tted
6845,ergreifen::V,haarama,каццсе
6846,ergreifen::V,haarama,туэрркэ
6847,ergreifen::V,haarama,ро̄а̄ппчье
6848,halten::V,hoidma,steeredh
6849,halten::V,hoidma,utniedidh
6850,halten::V,hoidma,anedit
6851,halten::V,hoidma,adnalit
6852,halten::V,hoidma,doallat
6853,halten::V,hoidma,toollâd
6854,halten::V,hoidma,tue´rjjeed
6855,halten::V,hoidma,туаррье
6856,drücken::V,pigistama,dïelkestidh
6857,drücken::V,pigistama,dieddet
6858,drücken::V,pigistama,deaddit
6859,drücken::V,pigistama,čárvet
6860,drücken::V,pigistama,čárvuđ
6861,drücken::V,pigistama,čärvvad
6862,drücken::V,pigistama,teä´d'ded
6863,drücken::V,pigistama,пе̄ррэ
6864,drücken::V,pigistama,ра̄ппче
6865,schieben::V,lükkama,vuetjedh
6866,schieben::V,lükkama,sjáhtjat
6867,schieben::V,lükkama,cáhkit
6868,schieben::V,lükkama,cuggâđ
6869,schieben::V,lükkama,oi´ǧǧeed
6870,schieben::V,lükkama,оййкье
6871,kratzen::V,kraapima,våhtsodh
6872,kratzen::V,kraapima,skreepedh
6873,kratzen::V,kraapima,ruohkkat
6874,kratzen::V,kraapima,ruohkastit
6875,kratzen::V,kraapima,gazzut
6876,kratzen::V,kraapima,kazzođ
6877,kratzen::V,kraapima,võckkâd
6878,kratzen::V,kraapima,кышшкэ
6879,kratzen::V,kraapima,каххьце
6880,lecken::V,lakkuma,njåalodh
6881,lecken::V,lakkuma,njoallot
6882,lecken::V,lakkuma,njolodit
6883,lecken::V,lakkuma,njuálluđ
6884,lecken::V,lakkuma,njuällad
6885,lecken::V,lakkuma,нюаллэ
6886,beißen::V,purema,gaektjedh
6887,beißen::V,purema,gássket
6888,beißen::V,purema,gáskestit
6889,beißen::V,purema,gáskit
6890,beißen::V,purema,käskiđ
6891,beißen::V,purema,kä´cǩǩed
6892,beißen::V,purema,ка̄ццьке
6893,beißen::V,hammustama,gaektjedh
6894,beißen::V,hammustama,gássket
6895,beißen::V,hammustama,gáskestit
6896,beißen::V,hammustama,gáskit
6897,beißen::V,hammustama,käskiđ
6898,beißen::V,hammustama,kä´cǩǩed
6899,beißen::V,hammustama,ка̄ццьке
6900,abreißen::V,rebima,bïhkedh
6901,abreißen::V,rebima,gajkkot
6902,abreißen::V,rebima,gaikkihit
6903,abreißen::V,rebima,roottâđ
6904,abreißen::V,rebima,ra´šǩǩeed
6905,abreißen::V,rebima,rååttad
6906,abreißen::V,rebima,ро̄дтҍе
6907,abreißen::V,rebima,пӯттҍкье
6908,abreißen::V,ära rebima,bïhkedh
6909,abreißen::V,ära rebima,gajkkot
6910,abreißen::V,ära rebima,gaikkihit
6911,abreißen::V,ära rebima,roottâđ
6912,abreißen::V,ära rebima,ra´šǩǩeed
6913,abreißen::V,ära rebima,rååttad
6914,abreißen::V,ära rebima,ро̄дтҍе
6915,abreißen::V,ära rebima,пӯттҍкье
6916,abschneiden::V,ära lõikama,tjoehpestidh
6917,abschneiden::V,ära lõikama,jallat
6918,abschneiden::V,ära lõikama,čuohppat
6919,abschneiden::V,ära lõikama,jogâldiđ
6920,abschneiden::V,ära lõikama,geerelidh
6921,abschneiden::V,ära lõikama,е̄дтэ
6922,abschneiden::V,ära lõikama,е̄дтлэ
6923,binden::V,siduma,gårredidh
6924,binden::V,siduma,tjadnat
6925,binden::V,siduma,gárrat
6926,binden::V,siduma,čoonnâđ
6927,binden::V,siduma,čõõnnâd
6928,binden::V,siduma,čuõlmmâd
6929,binden::V,siduma,ко̄ррэ
6930,binden::V,siduma,чӯллмдэ
6931,binden::V,siduma,ко̄а̄ррэ
6932,stecken::V,pistma,rïjtedh
6933,stecken::V,pistma,tsævkkat
6934,stecken::V,pistma,cáhkit
6935,stecken::V,pistma,cuggâđ
6936,stecken::V,pistma,čuõ´ǧ'ǧeed
6937,stecken::V,pistma,чогксэ
6938,stecken::V,pistma,це̄ӈькхэ
6939,brechen::V,murdma,dåajodh
6940,brechen::V,murdma,tsåapkodh
6941,brechen::V,murdma,doaddjut
6942,brechen::V,murdma,cuvket
6943,brechen::V,murdma,moorrâđ
6944,brechen::V,murdma,mu´rdded
6945,brechen::V,murdma,муррьтэ
6946,klopfen::V,koputama,beenghkedh
6947,klopfen::V,koputama,goalkkalit
6948,klopfen::V,koputama,tsábbmet
6949,klopfen::V,koputama,goalkit
6950,klopfen::V,koputama,skoalkit
6951,klopfen::V,koputama,skuá'lkuttiđ
6952,klopfen::V,koputama,kuälkted
6953,klopfen::V,koputama,та̄гкэ
6954,hauen::V,lööma,beenghkedh
6955,hauen::V,lööma,tjuollat
6956,hauen::V,lööma,čuollat
6957,hauen::V,lööma,čurmâđ
6958,hauen::V,lööma,čâ´cǩǩed
6959,hauen::V,lööma,та̄гкэ
6960,hauen::V,lööma,ва̄сстэ
6961,kleben::V,kleepima,njamkedh
6962,kleben::V,kleepima,dædnjodit
6963,kleben::V,kleepima,liibmet
6964,kleben::V,kleepima,taṃadiđ
6965,kleben::V,kleepima,li´jmmjed
6966,kleben::V,kleepima,нямхэ
6967,reiben::V,hõõruma,daanjedh
6968,reiben::V,hõõruma,ruvvit
6969,reiben::V,hõõruma,ruvvet
6970,reiben::V,hõõruma,fiärruđ
6971,reiben::V,hõõruma,heârrad
6972,reiben::V,hõõruma,ru´vvjed
6973,reiben::V,hõõruma,е̄ррэ
6974,streichen::V,silitama,daejdedh
6975,streichen::V,silitama,badtjadidh
6976,streichen::V,silitama,vuojddat
6977,streichen::V,silitama,málet
6978,streichen::V,silitama,njuohtat
6979,streichen::V,silitama,njuottâđ
6980,streichen::V,silitama,puák'suđ
6981,streichen::V,silitama,påhssad
6982,streichen::V,silitama,мо̄а̄шшэ
6983,schleifen::V,lihvima,slijhpedh
6984,schleifen::V,lihvima,sadjet
6985,schleifen::V,lihvima,sadjit
6986,schleifen::V,lihvima,šliipet
6987,schleifen::V,lihvima,saijeeđ
6988,schleifen::V,lihvima,sââjjad
6989,schleifen::V,lihvima,tabǯsted
6990,schleifen::V,lihvima,то̄а̄мчсе
6991,schleifen::V,teritama,slijhpedh
6992,schleifen::V,teritama,sadjet
6993,schleifen::V,teritama,sadjit
6994,schleifen::V,teritama,šliipet
6995,schleifen::V,teritama,saijeeđ
6996,schleifen::V,teritama,sââjjad
6997,schleifen::V,teritama,tabǯsted
6998,schleifen::V,teritama,то̄а̄мчсе
6999,schneiden::V,lõikama,bietskedh
7000,schneiden::V,lõikama,suoddat
7001,schneiden::V,lõikama,tjuohppat
7002,schneiden::V,lõikama,biesskedit
7003,schneiden::V,lõikama,čuohppat
7004,schneiden::V,lõikama,čuop'pâđ
7005,schneiden::V,lõikama,čuõp'pâd
7006,schneiden::V,lõikama,е̄дтэ
7007,schneiden::V,lõikama,пе̄ррэ
7008,schneiden::V,lõikama,чӯххпэ
7009,rütteln::V,raputama,firredh
7010,rütteln::V,raputama,doargestit
7011,rütteln::V,raputama,šluvgit
7012,rütteln::V,raputama,pušteđ
7013,rütteln::V,raputama,pu´štted
7014,rütteln::V,raputama,пушшьтэ
7015,schütteln::V,raputama,firredh
7016,schütteln::V,raputama,sjavnnjet
7017,schütteln::V,raputama,sillnat
7018,schütteln::V,raputama,skullhet
7019,schütteln::V,raputama,salkalit
7020,schütteln::V,raputama,pušteđ
7021,schütteln::V,raputama,pu´štted
7022,schütteln::V,raputama,пушшьтэ
7023,schütteln::V,loksutama,firredh
7024,schütteln::V,loksutama,sjavnnjet
7025,schütteln::V,loksutama,sillnat
7026,schütteln::V,loksutama,skullhet
7027,schütteln::V,loksutama,salkalit
7028,schütteln::V,loksutama,pušteđ
7029,schütteln::V,loksutama,pu´štted
7030,schütteln::V,loksutama,пушшьтэ
7031,schwenken::V,vehkima,svinhtedh
7032,schwenken::V,vehkima,svikkastit
7033,schwenken::V,vehkima,šlivgut
7034,schwenken::V,vehkima,hiä'iluttiđ
7035,schwenken::V,vehkima,heeilted
7036,schwenken::V,vehkima,маххъе
7037,schwenken::V,lehvitama,svinhtedh
7038,schwenken::V,lehvitama,svikkastit
7039,schwenken::V,lehvitama,šlivgut
7040,schwenken::V,lehvitama,hiä'iluttiđ
7041,schwenken::V,lehvitama,heeilted
7042,schwenken::V,lehvitama,маххъе
7043,schütten::V,kallama,gurhkedh
7044,schütten::V,kallama,hállit
7045,schütten::V,kallama,liejkkit
7046,schütten::V,kallama,leškiđ
7047,schütten::V,kallama,virâttiđ
7048,schütten::V,kallama,väällad
7049,schütten::V,kallama,ва̄ллэ
7050,füllen::V,täitma,dievhtedh
7051,füllen::V,täitma,dievddet
7052,füllen::V,täitma,deavdit
7053,füllen::V,täitma,tevdiđ
7054,füllen::V,täitma,tiudded
7055,füllen::V,täitma,тӣввтэ
7056,einwickeln::V,sisse mähkima,gïesedh
7057,einwickeln::V,sisse mähkima,giessat
7058,einwickeln::V,sisse mähkima,gárrat
7059,einwickeln::V,sisse mähkima,giessat
7060,einwickeln::V,sisse mähkima,gurpat
7061,einwickeln::V,sisse mähkima,kiessâđ
7062,einwickeln::V,sisse mähkima,ǩiõssâd
7063,einwickeln::V,sisse mähkima,кӣссэ
7064,tragen::V,kandma,guedtedh
7065,tragen::V,kandma,guoddet
7066,tragen::V,kandma,guoddit
7067,tragen::V,kandma,kyed'diđ
7068,tragen::V,kandma,kue´d'ded
7069,tragen::V,kandma,кӯннҌтэ
7070,schleppen::V,tassima,fatnehtidh
7071,schleppen::V,tassima,sliehpit
7072,schleppen::V,tassima,feastit
7073,schleppen::V,tassima,vie'šidiđ
7074,schleppen::V,tassima,hinnađ
7075,schleppen::V,tassima,nje´ʒʒed
7076,schleppen::V,tassima,чуввкэ
7077,schleppen::V,lohistama,fatnehtidh
7078,schleppen::V,lohistama,sliehpit
7079,schleppen::V,lohistama,feastit
7080,schleppen::V,lohistama,vie'šidiđ
7081,schleppen::V,lohistama,hinnađ
7082,schleppen::V,lohistama,nje´ʒʒed
7083,schleppen::V,lohistama,чуввкэ
7084,ziehen::V,vedama,giesedh
7085,ziehen::V,vedama,giesset
7086,ziehen::V,vedama,geassit
7087,ziehen::V,vedama,keessiđ
7088,ziehen::V,vedama,ǩie´ssed
7089,ziehen::V,vedama,ке̄ссе
7090,ziehen::V,tõmbama,giesedh
7091,ziehen::V,tõmbama,giesset
7092,ziehen::V,tõmbama,geassit
7093,ziehen::V,tõmbama,keessiđ
7094,ziehen::V,tõmbama,ǩie´ssed
7095,ziehen::V,tõmbama,ке̄ссе
7096,aufbewahren::V,säilitama,vöörhkedh
7097,aufbewahren::V,säilitama,vuorkkit
7098,aufbewahren::V,säilitama,seailluhit
7099,aufbewahren::V,säilitama,siä'iluttiđ
7100,aufbewahren::V,säilitama,seeilted
7101,aufbewahren::V,säilitama,рӯкнэ
7102,aufbewahren::V,alal hoidma,vöörhkedh
7103,aufbewahren::V,alal hoidma,vuorkkit
7104,aufbewahren::V,alal hoidma,seailluhit
7105,aufbewahren::V,alal hoidma,siä'iluttiđ
7106,aufbewahren::V,alal hoidma,seeilted
7107,aufbewahren::V,alal hoidma,рӯкнэ
7108,werfen::V,viskama,slampestidh
7109,werfen::V,viskama,bálkkot
7110,werfen::V,viskama,suhppet
7111,werfen::V,viskama,šlivgiđ
7112,werfen::V,viskama,čeâǥǥted
7113,werfen::V,viskama,суэххпэ
7114,fangen::V,püüdma,bivtedh
7115,fangen::V,püüdma,giddit
7116,fangen::V,püüdma,bivdit
7117,fangen::V,püüdma,toppiđ
7118,fangen::V,püüdma,tää´vted
7119,fangen::V,püüdma,та̄бпэ
7120,fangen::V,püüdma,со̄а̄гкэ
7121,packen::V,kinni haarama,doerelidh
7122,packen::V,kinni haarama,kreemsedh
7123,packen::V,kinni haarama,doahppit
7124,packen::V,kinni haarama,doahput
7125,packen::V,kinni haarama,tuáppuđ
7126,packen::V,kinni haarama,ká'ivâstiđ
7127,packen::V,kinni haarama,tää´vted
7128,packen::V,kinni haarama,каццсе
7129,packen::V,kinni haarama,туэрркэ
7130,packen::V,kinni haarama,ро̄а̄ппчье
7131,packen::V,kinni võtma,doerelidh
7132,packen::V,kinni võtma,kreemsedh
7133,packen::V,kinni võtma,doahppit
7134,packen::V,kinni võtma,doahput
7135,packen::V,kinni võtma,tuáppuđ
7136,packen::V,kinni võtma,ká'ivâstiđ
7137,packen::V,kinni võtma,tää´vted
7138,packen::V,kinni võtma,каццсе
7139,packen::V,kinni võtma,туэрркэ
7140,packen::V,kinni võtma,ро̄а̄ппчье
7141,verstecken::V,peitma,tjïekedh
7142,verstecken::V,peitma,tjiehkat
7143,verstecken::V,peitma,čiehkat
7144,verstecken::V,peitma,čieḥâđ
7145,verstecken::V,peitma,peittad
7146,verstecken::V,peitma,пе̄йхьтэ
7147,teilen::V,jagama,juekedh
7148,teilen::V,jagama,juohket
7149,teilen::V,jagama,juohkit
7150,teilen::V,jagama,jyeḥiđ
7151,teilen::V,jagama,jue´ǩǩed
7152,teilen::V,jagama,ю̄гке
7153,teilen::V,jagama,ра̄ттҍке
7154,teilen::V,jaotama,juekedh
7155,teilen::V,jaotama,juohket
7156,teilen::V,jaotama,juohkit
7157,teilen::V,jaotama,jyeḥiđ
7158,teilen::V,jaotama,jue´ǩǩed
7159,teilen::V,jaotama,ю̄гке
7160,teilen::V,jaotama,ра̄ттҍке
7161,schicken::V,saatma,saadtodh
7162,schicken::V,saatma,sáddit
7163,schicken::V,saatma,sáddet
7164,schicken::V,saatma,vuo'lgâttiđ
7165,schicken::V,saatma,vuõltteed
7166,schicken::V,saatma,вӯлкхэ
7167,bringen::V,viima,buektedh
7168,bringen::V,viima,doalvvot
7169,bringen::V,viima,buktit
7170,bringen::V,viima,tuál'vuđ
7171,bringen::V,viima,pu´htted
7172,bringen::V,viima,пыххьтэ
7173,hinzufügen::V,lisama,dievhtedh
7174,hinzufügen::V,lisama,duoddit
7175,hinzufügen::V,lisama,lasedit
7176,hinzufügen::V,lisama,lasihit
7177,hinzufügen::V,lisama,lasettiđ
7178,hinzufügen::V,lisama,lââ´zzted
7179,hinzufügen::V,lisama,лажьхе
7180,bekommen::V,saama,åadtjodh
7181,bekommen::V,saama,åttjudit
7182,bekommen::V,saama,oažžut
7183,bekommen::V,saama,juksâđ
7184,bekommen::V,saama,uáž'žuđ
7185,bekommen::V,saama,vuäǯ'ǯâd
7186,bekommen::V,saama,вуаннче
7187,erhalten::V,saama,åadtjodh
7188,erhalten::V,saama,oadtjot
7189,erhalten::V,saama,oažžut
7190,erhalten::V,saama,uáž'žuđ
7191,erhalten::V,saama,vuäǯ'ǯâd
7192,erhalten::V,saama,ва̄лльтэ
7193,nehmen::V,võtma,vaeltedh
7194,nehmen::V,võtma,válldet
7195,nehmen::V,võtma,váldit
7196,nehmen::V,võtma,väldiđ
7197,nehmen::V,võtma,vä´ldded
7198,nehmen::V,võtma,ва̄лльтэ
7199,wählen::V,valima,veeljedh
7200,wählen::V,valima,válljit
7201,wählen::V,valima,válljet
7202,wählen::V,valima,valjiđ
7203,wählen::V,valima,vaalšed
7204,wählen::V,valima,va´lljeed
7205,wählen::V,valima,воалшэ
7206,auswählen::V,valima,veeljedh
7207,auswählen::V,valima,tjuolldet
7208,auswählen::V,valima,válljet
7209,auswählen::V,valima,valjiđ
7210,auswählen::V,valima,vaalšed
7211,auswählen::V,valima,va´lljeed
7212,auswählen::V,valima,воалшэ
7213,bewahren::V,hoidma,vaarjelidh
7214,bewahren::V,hoidma,bisodit
7215,bewahren::V,hoidma,várjjalit
7216,bewahren::V,hoidma,seailluhit
7217,bewahren::V,hoidma,varjâliđ
7218,bewahren::V,hoidma,varjjled
7219,bewahren::V,hoidma,ӣшшьтэ
7220,bewahren::V,hoidma,во̄а̄ррьдэ
7221,behindern::V,takistama,hööptdeh
7222,behindern::V,takistama,hieredit
7223,behindern::V,takistama,muhttet
7224,behindern::V,takistama,eastadit
7225,behindern::V,takistama,estiđ
7226,behindern::V,takistama,coggâđ
7227,behindern::V,takistama,hettiđ
7228,behindern::V,takistama,cõggâd
7229,behindern::V,takistama,е̄кхэллэ
7230,verderben::V,rikkuma,biejstedh
7231,verderben::V,rikkuma,spedjat
7232,verderben::V,rikkuma,billistit
7233,verderben::V,rikkuma,pillediđ
7234,verderben::V,rikkuma,tårmmad
7235,verderben::V,rikkuma,pe´llsted
7236,verderben::V,rikkuma,тоаррмэ
7237,verderben::V,rikkuma,ма̄ййкэ
7238,beschädigen::V,rikkuma,fæjloedidh
