,Concept_ID,fa,se
4474,grau::A,خاکستری,кӯввесь
4475,bunt::A,رنگارنگ,girjak
4476,bunt::A,رنگارنگ,girjái
4477,bunt::A,رنگارنگ,máŋggaivnat
4478,bunt::A,رنگارنگ,ivdnái
4479,bunt::A,رنگارنگ,kirjáá
4480,bunt::A,رنگارنگ,ǩe´rjj
4481,bunt::A,رنگارنگ,ǩeârjaž
4482,bunt::A,رنگارنگ,кыррьй
4483,billig::A,ارزان,aelpies
4484,billig::A,ارزان,liehties
4485,billig::A,ارزان,álbbe
4486,billig::A,ارزان,hálbi
4487,billig::A,ارزان,hälbi
4488,billig::A,ارزان,hä´lbb
4489,billig::A,ارزان,вӯгас
4490,billig::A,ارزان,вӯгкесь
4491,teuer::A,گران,dovres
4492,teuer::A,گران,divras
4493,teuer::A,گران,divrras
4494,teuer::A,گران,tiivrâs
4495,teuer::A,گران,kaallâš
4496,teuer::A,گران,ко̄а̄ллэш
4497,wertvoll::A,قیمتی,aarvoes
4498,wertvoll::A,قیمتی,árvulasj
4499,wertvoll::A,قیمتی,árvvolaš
4500,wertvoll::A,قیمتی,tiivrâs
4501,wertvoll::A,قیمتی,kaallâš
4502,wertvoll::A,قیمتی,а̄ррвъесь
4503,wertvoll::A,قیمتی,ко̄а̄ллшэсь
4504,wertvoll::A,گرانبها,aarvoes
4505,wertvoll::A,گرانبها,árvulasj
4506,wertvoll::A,گرانبها,árvvolaš
4507,wertvoll::A,گرانبها,tiivrâs
4508,wertvoll::A,گرانبها,kaallâš
4509,wertvoll::A,گرانبها,а̄ррвъесь
4510,wertvoll::A,گرانبها,ко̄а̄ллшэсь
4511,blind::A,کور,tjelmehts
4512,blind::A,کور,tjalmedibme
4513,blind::A,کور,čalmmeheapme
4514,blind::A,کور,čuovggaheapme
4515,blind::A,کور,šoohâd
4516,blind::A,کور,ča'lmettem
4517,blind::A,کور,čââ´lmte´m
4518,blind::A,کور,чальмхем
4519,blind::A,نابینا,tjelmehts
4520,blind::A,نابینا,tjalmedibme
4521,blind::A,نابینا,čalmmeheapme
4522,blind::A,نابینا,čuovggaheapme
4523,blind::A,نابینا,šoohâd
4524,blind::A,نابینا,ča'lmettem
4525,blind::A,نابینا,čââ´lmte´m
4526,blind::A,نابینا,чальмхем
4527,taub::A,کر,bieljehts
4528,taub::A,کر,bieljedibme
4529,taub::A,کر,bealjeheapmi
4530,taub::A,کر,pel'jittem
4531,taub::A,کر,pee´lljte´m
4532,taub::A,کر,пе̄лльйхем
4533,taub::A,کر,кулхэмесь
4534,taub::A,کر,кулнаххьтэм
4535,taub::A,ناشنوا,bieljehts
4536,taub::A,ناشنوا,bieljedibme
4537,taub::A,ناشنوا,bealjeheapmi
4538,taub::A,ناشنوا,pel'jittem
4539,taub::A,ناشنوا,pee´lljte´m
4540,taub::A,ناشنوا,пе̄лльйхем
4541,taub::A,ناشنوا,кулхэмесь
4542,taub::A,ناشنوا,кулнаххьтэм
4543,kräftig::A,قوی,veaksehks
4544,kräftig::A,قوی,gievrra
4545,kräftig::A,قوی,gievra
4546,kräftig::A,قوی,viek'sâ
4547,kräftig::A,قوی,viõhss
4548,kräftig::A,قوی,вӣгкъесь
4549,kräftig::A,قوی,тоаввсамусс
4550,stark::A,قوی,raavtehtje
4551,stark::A,قوی,nanos
4552,stark::A,قوی,gievrra
4553,stark::A,قوی,kievra
4554,stark::A,قوی,nanus
4555,stark::A,قوی,viek'sâ
4556,stark::A,قوی,raavâs
4557,stark::A,قوی,роавас
4558,stark::A,نیرومند,raavtehtje
4559,stark::A,نیرومند,nanos
4560,stark::A,نیرومند,gievrra
4561,stark::A,نیرومند,kievra
4562,stark::A,نیرومند,nanus
4563,stark::A,نیرومند,viek'sâ
4564,stark::A,نیرومند,raavâs
4565,stark::A,نیرومند,роавас
4566,schwach::A,ضعیف,dåsmoes
4567,schwach::A,ضعیف,fámodibme
4568,schwach::A,ضعیف,fámoheapme
4569,schwach::A,ضعیف,njuoras
4570,schwach::A,ضعیف,hiäju
4571,schwach::A,ضعیف,njuorâs
4572,schwach::A,ضعیف,rââ´šš
4573,schwach::A,ضعیف,njuõrâs
4574,schwach::A,ضعیف,рашшь
4575,schwach::A,ضعیف,ражесь
4576,schwach::A,ضعیف,са̄мхэм
4577,fett::A,چرب,buajtehks
4578,fett::A,چرب,buojdák
4579,fett::A,چرب,buoidi
4580,fett::A,چرب,puáidáh
4581,fett::A,چرب,pueidaǥ
4582,fett::A,چرب,пуййт
4583,schlank::A,باریک‌اندام,siegkies
4584,schlank::A,باریک‌اندام,bievrek
4585,schlank::A,باریک‌اندام,njuorro
4586,schlank::A,باریک‌اندام,seaggi
4587,schlank::A,باریک‌اندام,šoođbâs
4588,schlank::A,باریک‌اندام,seä´ǧ'ǧ
4589,schlank::A,باریک‌اندام,се̄ӈькесь
4590,hübsch::A,قشنگ,faavroes
4591,hübsch::A,قشنگ,fávrro
4592,hübsch::A,قشنگ,fávru
4593,hübsch::A,قشنگ,muččâd
4594,hübsch::A,قشنگ,mooččâd
4595,hübsch::A,قشنگ,мо̄джесь
4596,hübsch::A,خوشگل,faavroes
4597,hübsch::A,خوشگل,fávrro
4598,hübsch::A,خوشگل,fávru
4599,hübsch::A,خوشگل,muččâd
4600,hübsch::A,خوشگل,mooččâd
4601,hübsch::A,خوشگل,мо̄джесь
4602,böse::A,بد,vesties
4603,böse::A,بد,bahá
4604,böse::A,بد,bahá
4605,böse::A,بد,paa
4606,böse::A,بد,ilbâd
4607,böse::A,بد,paas
4608,böse::A,بد,ilbbâd
4609,böse::A,بد,поасс
4610,böse::A,بد,кэ̄рряй
4611,dumm::A,احمق,gåffoeh
4612,dumm::A,احمق,jalla
4613,dumm::A,احمق,doavki
4614,dumm::A,احمق,tuhme
4615,dumm::A,احمق,tu´hmm
4616,dumm::A,احمق,о̄менэш
4617,dumm::A,احمق,то̄ӆӆкхем
4618,faul::A,لش,aeblehts
4619,faul::A,لش,lájkke
4620,faul::A,لش,láiki
4621,faul::A,لش,läški
4622,faul::A,لش,lä´šǩǩ
4623,faul::A,لش,ла̄шькесь
4624,faul::A,تنبل,aeblehts
4625,faul::A,تنبل,lájkke
4626,faul::A,تنبل,láiki
4627,faul::A,تنبل,läški
4628,faul::A,تنبل,lä´šǩǩ
4629,faul::A,تنبل,ла̄шькесь
4630,fleißig::A,زرنگ,rudtjege
4631,fleißig::A,زرنگ,vïssjeles
4632,fleißig::A,زرنگ,vissjal
4633,fleißig::A,زرنگ,viššal
4634,fleißig::A,زرنگ,doaimmalaš
4635,fleißig::A,زرنگ,viššâl
4636,fleißig::A,زرنگ,re´ttev
4637,geizig::A,خسیس,saejkies
4638,geizig::A,خسیس,hánes
4639,geizig::A,خسیس,gáhcci
4640,geizig::A,خسیس,gárži
4641,geizig::A,خسیس,käcci
4642,geizig::A,خسیس,häänis
4643,geizig::A,خسیس,kä´cc
4644,geizig::A,خسیس,сыннҍ
4645,geizig::A,خسیس,скухьпесь
4646,klug::A,عاقل,vihtehks
4647,klug::A,عاقل,vijses
4648,klug::A,عاقل,jiermmá
4649,klug::A,عاقل,fihtolaš
4650,klug::A,عاقل,jiä'rmálâš
4651,klug::A,عاقل,hitrai
4652,klug::A,عاقل,то̄ӆӆкэш
4653,klug::A,عاقل,вӣллвэсь
4654,klug::A,باهوش,vihtehks
4655,klug::A,باهوش,vijses
4656,klug::A,باهوش,jiermmá
4657,klug::A,باهوش,fihtolaš
4658,klug::A,باهوش,jiä'rmálâš
4659,klug::A,باهوش,hitrai
4660,klug::A,باهوش,то̄ӆӆкэш
4661,klug::A,باهوش,вӣллвэсь
4662,geschickt::A,ماهر,tjiehpies
4663,geschickt::A,ماهر,tjiehppe
4664,geschickt::A,ماهر,čeahppi
4665,geschickt::A,ماهر,čeppi
4666,geschickt::A,ماهر,čeä´p'p
4667,geschickt::A,ماهر,чепесь
4668,lieb::A,عزیز,boerehks
4669,lieb::A,عزیز,lådje
4670,lieb::A,عزیز,gieres
4671,lieb::A,عزیز,ráhkis
4672,lieb::A,عزیز,láđis
4673,lieb::A,عزیز,räähis
4674,lieb::A,عزیز,pue´rr
4675,lieb::A,عزیز,rää´ǩǩes
4676,lieb::A,عزیز,мӣлса
4677,lustig::A,شاد,lustes
4678,lustig::A,شاد,suohtas
4679,lustig::A,شاد,hávski
4680,lustig::A,شاد,hitruu
4681,lustig::A,شاد,iilooš
4682,lustig::A,شاد,hää´sǩ
4683,lustig::A,شاد,viä´s'sel
4684,lustig::A,شاد,руэняс
4685,lustig::A,خوشحال,lustes
4686,lustig::A,خوشحال,suohtas
4687,lustig::A,خوشحال,hávski
4688,lustig::A,خوشحال,hitruu
4689,lustig::A,خوشحال,iilooš
4690,lustig::A,خوشحال,hää´sǩ
4691,lustig::A,خوشحال,viä´s'sel
4692,lustig::A,خوشحال,руэняс
4693,sanft::A,لطیف,lïemkeds
4694,sanft::A,لطیف,lines
4695,sanft::A,لطیف,lágŋet
4696,sanft::A,لطیف,linis
4697,sanft::A,لطیف,láđis
4698,sanft::A,لطیف,liägus
4699,sanft::A,لطیف,pivvâl
4700,sanft::A,لطیف,heä´nn
4701,sanft::A,لطیف,э̄йвсесь
4702,hungrig::A,گرسنه,nælggomin
4703,hungrig::A,گرسنه,nealggas
4704,hungrig::A,گرسنه,neälǥlaž
4705,hungrig::A,گرسنه,не̄лльк
4706,krank::A,مریض,skïemtje
4707,krank::A,مریض,skibás
4708,krank::A,مریض,buohcci
4709,krank::A,مریض,pyec'cee
4710,krank::A,مریض,puõcci
4711,krank::A,مریض,panntiõrvas
4712,krank::A,مریض,кэ̄бп
4713,krank::A,بیمار,skïemtje
4714,krank::A,بیمار,skibás
4715,krank::A,بیمار,buohcci
4716,krank::A,بیمار,pyec'cee
4717,krank::A,بیمار,puõcci
4718,krank::A,بیمار,panntiõrvas
4719,krank::A,بیمار,кэ̄бп
4720,nackt::A,لخت,båadtsoeh
4721,nackt::A,لخت,rihtso
4722,nackt::A,لخت,álás
4723,nackt::A,لخت,pie'tittem
4724,nackt::A,لخت,piät'táá
4725,nackt::A,لخت,päälljas
4726,nackt::A,لخت,пефта
4727,nackt::A,لخت,па̄льяс
4728,nackt::A,برهنه,båadtsoeh
4729,nackt::A,برهنه,rihtso
4730,nackt::A,برهنه,álás
4731,nackt::A,برهنه,pie'tittem
4732,nackt::A,برهنه,piät'táá
4733,nackt::A,برهنه,päälljas
4734,nackt::A,برهنه,пефта
4735,nackt::A,برهنه,па̄льяс
4736,traurig::A,غمگین,håjnoes
4737,traurig::A,غمگین,suohtas
4738,traurig::A,غمگین,hådje
4739,traurig::A,غمگین,ahkit
4740,traurig::A,غمگین,ahheev
4741,traurig::A,غمگین,â´ǩǩed
4742,traurig::A,غمگین,чуэввесь
4743,lebendig::A,زنده,jielije
4744,lebendig::A,زنده,viesso
4745,lebendig::A,زنده,ealli
4746,lebendig::A,زنده,eeleev
4747,lebendig::A,زنده,jie´lli
4748,lebendig::A,زنده,е̄лльгденҍ
4749,gut::A,خوب,buerie
4750,gut::A,خوب,buorre
4751,gut::A,خوب,buorre
4752,gut::A,خوب,pyeṛi
4753,gut::A,خوب,šiõǥǥ
4754,gut::A,خوب,pue´rr
4755,gut::A,خوب,шувв
4756,gut::A,خوب,пуррь
4757,schlecht::A,بد,nåake
4758,schlecht::A,بد,skraape
4759,schlecht::A,بد,mådtan
4760,schlecht::A,بد,nievrre
4761,schlecht::A,بد,headju
4762,schlecht::A,بد,heittot
4763,schlecht::A,بد,hyeṇi
4764,schlecht::A,بد,niev'ri
4765,schlecht::A,بد,hue´nn
4766,schlecht::A,بد,нюэссь
4767,schlecht::A,بد,ню̄э̄зесь
4768,richtig::A,درست,rïekte
4769,richtig::A,درست,duolla
4770,richtig::A,درست,rievtes
4771,richtig::A,درست,riekta
4772,richtig::A,درست,vuoi'gâ
4773,richtig::A,درست,vuõiǥâs
4774,richtig::A,درست,вӯййк
4775,richtig::A,درست,вӯйкэсс
4776,schlimm::A,وخيم,nåake
4777,schlimm::A,وخيم,bahá
4778,schlimm::A,وخيم,vearrái
4779,schlimm::A,وخيم,niev'ri
4780,schlimm::A,وخيم,neu´rr
4781,schlimm::A,وخيم,ню̄э̄зесь
4782,wahr::A,درست,saetnies
4783,wahr::A,درست,sádnes
4784,wahr::A,درست,duohta
4785,wahr::A,درست,tuotâ
4786,wahr::A,درست,tuõtt
4787,wahr::A,درست,вӯйкас
4788,wahr::A,حقیقی,saetnies
4789,wahr::A,حقیقی,sádnes
4790,wahr::A,حقیقی,duohta
4791,wahr::A,حقیقی,tuotâ
4792,wahr::A,حقیقی,tuõtt
4793,wahr::A,حقیقی,вӯйкас
4794,alt::A,کهنه,båeries
4795,alt::A,کهنه,oames
4796,alt::A,کهنه,boaris
4797,alt::A,کهنه,uámis
4798,alt::A,کهنه,vuä´mes
4799,alt::A,کهنه,вуэммь
4800,neu::A,نو,orre
4801,neu::A,نو,ådås
4802,neu::A,نو,ođas
4803,neu::A,نو,uuđâs
4804,neu::A,نو,oođâs
4805,neu::A,نو,о̄дт
4806,ehemalig::A,قبلی,evtebe
4807,ehemalig::A,قبلی,åvdep
4808,ehemalig::A,قبلی,dološ
4809,ehemalig::A,قبلی,oovdiš
4810,ehemalig::A,قبلی,tuâl'jõž
4811,ehemalig::A,قبلی,туллъя
4812,ehemalig::A,قبلی,э̄ввтлэсь
4813,alt[Lebewesen]::A,پیر,voeres
4814,alt[Lebewesen]::A,پیر,vuoras
4815,alt[Lebewesen]::A,پیر,boares
4816,alt[Lebewesen]::A,پیر,vuoras
4817,alt[Lebewesen]::A,پیر,puáris
4818,alt[Lebewesen]::A,پیر,puä´res
4819,alt[Lebewesen]::A,پیر,пуэресь
4820,jung::A,جوان,noere
4821,jung::A,جوان,nuorra
4822,jung::A,جوان,nuorra
4823,jung::A,جوان,nuoṛâ
4824,jung::A,جوان,nuõrr
4825,jung::A,جوان,нӯрр
4826,arm::A,فقیر,giefies
4827,arm::A,فقیر,hædjo
4828,arm::A,فقیر,geafi
4829,arm::A,فقیر,kevhi
4830,arm::A,فقیر,ǩeeu´h
4831,arm::A,فقیر,ва̄йваш
4832,reich::A,پولدار,ræjhkoes
4833,reich::A,پولدار,boanndá
4834,reich::A,پولدار,rikkis
4835,reich::A,پولدار,riges
4836,reich::A,پولدار,ree´ǧǧes
4837,reich::A,پولدار,ва̄птэк
4838,reich::A,ثروتمند,ræjhkoes
4839,reich::A,ثروتمند,boanndá
4840,reich::A,ثروتمند,rikkis
4841,reich::A,ثروتمند,riges
4842,reich::A,ثروتمند,ree´ǧǧes
4843,reich::A,ثروتمند,ва̄птэк
4844,bekannt::A,آشنا,åehpies
4845,bekannt::A,آشنا,oahpes
4846,bekannt::A,آشنا,dieđus
4847,bekannt::A,آشنا,uápis
4848,bekannt::A,آشنا,tuubdâs
4849,bekannt::A,آشنا,toobdâs
4850,bekannt::A,آشنا,томтас
4851,bekannt::A,معلوم,åehpies
4852,bekannt::A,معلوم,oahpes
4853,bekannt::A,معلوم,dieđus
4854,bekannt::A,معلوم,uápis
4855,bekannt::A,معلوم,tuubdâs
4856,bekannt::A,معلوم,toobdâs
4857,bekannt::A,معلوم,томтас
4858,berühmt::A,مشهور,byögke
4859,berühmt::A,مشهور,mihtos
4860,berühmt::A,مشهور,beakkán
4861,berühmt::A,مشهور,beakkálmas
4862,berühmt::A,مشهور,mááinuh
4863,berühmt::A,مشهور,peeggâlm
4864,berühmt::A,مشهور,snäätnai
4865,berühmt::A,مشهور,куллъей
4866,fremd::A,خارجی,ammes
4867,fremd::A,خارجی,amás
4868,fremd::A,خارجی,vieres
4869,fremd::A,خارجی,amas
4870,fremd::A,خارجی,vie'res
4871,fremd::A,خارجی,puigâ
4872,fremd::A,خارجی,vee´res
4873,fremd::A,خارجی,е̄ххк
4874,fremd::A,خارجی,вӣресь
4875,fremd::A,بیگانه,ammes
4876,fremd::A,بیگانه,amás
4877,fremd::A,بیگانه,vieres
4878,fremd::A,بیگانه,amas
4879,fremd::A,بیگانه,vie'res
4880,fremd::A,بیگانه,puigâ
4881,fremd::A,بیگانه,vee´res
4882,fremd::A,بیگانه,е̄ххк
4883,fremd::A,بیگانه,вӣресь
4884,verschieden::A,مختلف,ovmese
4885,verschieden::A,مختلف,moattelágásj
4886,verschieden::A,مختلف,iesjgeŋgalágásj
4887,verschieden::A,مختلف,eará
4888,verschieden::A,مختلف,eresláván
4889,verschieden::A,مختلف,jee´res
4890,verschieden::A,مختلف,jee´resnallšem
4891,verschieden::A,مختلف,югке
4892,verschieden::A,مختلف,югкеналшэм
4893,verschieden::A,متفاوت,ovmese
4894,verschieden::A,متفاوت,moattelágásj
4895,verschieden::A,متفاوت,iesjgeŋgalágásj
4896,verschieden::A,متفاوت,eará
4897,verschieden::A,متفاوت,eresláván
4898,verschieden::A,متفاوت,jee´res
4899,verschieden::A,متفاوت,jee´resnallšem
4900,verschieden::A,متفاوت,югке
4901,verschieden::A,متفاوت,югкеналшэм
4902,nah::A,نزدیک,gietskies
4903,nah::A,نزدیک,lahka
4904,nah::A,نزدیک,lagas
4905,nah::A,نزدیک,a'ldemuš
4906,nah::A,نزدیک,âlddlõs
4907,nah::A,نزدیک,альтэсь
4908,fern::A,دور,gahkese
4909,fern::A,دور,guhkken
4910,fern::A,دور,gáiddus
4911,fern::A,دور,kuhás
4912,fern::A,دور,ku´ǩes
4913,fern::A,دور,туммплэсь
4914,linker::A,چپ,gårroeh
4915,linker::A,چپ,gåro
4916,linker::A,چپ,gurut
4917,linker::A,چپ,čižet
4918,linker::A,چپ,či´ǯǯ
4919,linker::A,چپ,чинч
4920,rechter::A,راست,åelkies
4921,rechter::A,راست,oalges
4922,rechter::A,راست,olgeš
4923,rechter::A,راست,uál'gis
4924,rechter::A,راست,vuõiǥâs
4925,rechter::A,راست,вуэлькесь
4926,anderer::A,دیگر,jeatjebe
4927,anderer::A,دیگر,nubbe
4928,anderer::A,دیگر,eará
4929,anderer::A,دیگر,nubbi
4930,anderer::A,دیگر,nubbe
4931,anderer::A,دیگر,nu´bb
4932,anderer::A,دیگر,jee´res
4933,anderer::A,دیگر,мудта
4934,anderer::A,دیگر,е̄ресь
4935,erster::A,اول,voestes
4936,erster::A,اول,vuostasj
4937,erster::A,اول,vuosttaš
4938,erster::A,اول,vuos'muš
4939,erster::A,اول,vuõs's
4940,erster::A,اول,õõu´dmõs
4941,erster::A,اول,авьтмусс
4942,zweiter::A,دوم,mubpie
4943,zweiter::A,دوم,nubbe
4944,zweiter::A,دوم,nubbi
4945,zweiter::A,دوم,nubbe
4946,zweiter::A,دوم,nu´bb
4947,zweiter::A,دوم,ныммьп
4948,dritter::A,سوم,gåalmede
4949,dritter::A,سوم,goalmát
4950,dritter::A,سوم,goalmmát
4951,dritter::A,سوم,kuálmád
4952,dritter::A,سوم,kuälmad
4953,dritter::A,سوم,кӯа̄ллмант
4954,letzter::A,آخر,minngemes
4955,letzter::A,آخر,maŋemus
4956,letzter::A,آخر,maŋimus
4957,letzter::A,آخر,majemuš
4958,letzter::A,آخر,mââi´mõs
4959,letzter::A,آخر,маӈьмусс
4960,allein::ADV,تنها,oktegh
4961,allein::ADV,تنها,oktegimse
4962,allein::ADV,تنها,oktebisnie
4963,allein::ADV,تنها,aktu
4964,allein::ADV,تنها,okto
4965,allein::ADV,تنها,ohtuu
4966,allein::ADV,تنها,õhttu
4967,allein::ADV,تنها,о̄ххтэ
4968,auf einmal::ADV,همزمان,avtatrajes
4969,auf einmal::ADV,همزمان,hávális
4970,auf einmal::ADV,همزمان,hávil
4971,auf einmal::ADV,همزمان,tove
4972,auf einmal::ADV,همزمان,аххтан
4973,zusammen::ADV,باهم,ektine
4974,zusammen::ADV,باهم,ektesne
4975,zusammen::ADV,باهم,tjåenghkesne
4976,zusammen::ADV,باهم,siegen
4977,zusammen::ADV,باهم,oktan
4978,zusammen::ADV,باهم,ovttas
4979,zusammen::ADV,باهم,čoahkis
4980,zusammen::ADV,باهم,oovtâst
4981,zusammen::ADV,باهم,õõutsââ´jest
4982,zusammen::ADV,باهم,аххтан
4983,zusammen::ADV,باهم,эфтэсьт
4984,lange::ADV,مدت‌ها,guhkiem
4985,lange::ADV,مدت‌ها,guhkev
4986,lange::ADV,مدت‌ها,mælggadav
4987,lange::ADV,مدت‌ها,guhká
4988,lange::ADV,مدت‌ها,kuhe
4989,lange::ADV,مدت‌ها,kuhháá
4990,lange::ADV,مدت‌ها,kuu´ǩǩ
4991,lange::ADV,مدت‌ها,кугкь
4992,lange::ADV,مدت زیادی,guhkiem
4993,lange::ADV,مدت زیادی,guhkev
4994,lange::ADV,مدت زیادی,mælggadav
4995,lange::ADV,مدت زیادی,guhká
4996,lange::ADV,مدت زیادی,kuhe
4997,lange::ADV,مدت زیادی,kuhháá
4998,lange::ADV,مدت زیادی,kuu´ǩǩ
4999,lange::ADV,مدت زیادی,кугкь
5000,plötzlich::ADV,ناگهان,faahketji
5001,plötzlich::ADV,ناگهان,hæhkkat
5002,plötzlich::ADV,ناگهان,fáhkkestaga
5003,plötzlich::ADV,ناگهان,fakkist
5004,plötzlich::ADV,ناگهان,kruu´ta
5005,plötzlich::ADV,ناگهان,а̄йнханна
5006,sofort::ADV,فوراً,dallegh
5007,sofort::ADV,فوراً,dalá
5008,sofort::ADV,فوراً,dalánagi
5009,sofort::ADV,فوراً,dakkavide
5010,sofort::ADV,فوراً,dakkaviđe
5011,sofort::ADV,فوراً,tállán
5012,sofort::ADV,فوراً,naraaz
5013,sofort::ADV,فوراً,атть
5014,später::ADV,بعدها,mænngan 
5015,später::ADV,بعدها,maŋŋebut
5016,später::ADV,بعدها,maŋŋel
5017,später::ADV,بعدها,maŋ̣eláá
5018,später::ADV,بعدها,mâ´ŋŋlakast
5019,später::ADV,بعدها,маӈӈа
5020,jetzt::ADV,حالا,daelie
5021,jetzt::ADV,حالا,dal
5022,jetzt::ADV,حالا,dal
5023,jetzt::ADV,حالا,tääl
5024,jetzt::ADV,حالا,ââ´n
5025,jetzt::ADV,حالا,атть
5026,jetzt::ADV,اکنون,daelie
5027,jetzt::ADV,اکنون,dal
5028,jetzt::ADV,اکنون,dal
5029,jetzt::ADV,اکنون,tääl
5030,jetzt::ADV,اکنون,ââ´n
5031,jetzt::ADV,اکنون,атть
5032,heute::ADV,امروز,daenbien
5033,heute::ADV,امروز,uddni
5034,heute::ADV,امروز,odne
5035,heute::ADV,امروز,onne
5036,heute::ADV,امروز,tä´bbe
5037,heute::ADV,امروز,та̄ррьм
5038,morgen::ADV,فردا,jirreden
5039,morgen::ADV,فردا,idet
5040,morgen::ADV,فردا,ihttin
5041,morgen::ADV,فردا,itten
5042,morgen::ADV,فردا,jâđđa
5043,morgen::ADV,فردا,янта
5044,bald::ADV,زود,varke
5045,bald::ADV,زود,ruvva
5046,bald::ADV,زود,farga
5047,bald::ADV,زود,vorgâ
5048,bald::ADV,زود,sõrgg
5049,bald::ADV,زود,вэхтэнне
5050,bald::ADV,بزودی,varke
5051,bald::ADV,بزودی,ruvva
5052,bald::ADV,بزودی,farga
5053,bald::ADV,بزودی,vorgâ
5054,bald::ADV,بزودی,sõrgg
5055,bald::ADV,بزودی,вэхтэнне
5056,dann::ADV,سپس,die
5057,dann::ADV,سپس,dalloj
5058,dann::ADV,سپس,de
5059,dann::ADV,سپس,te
5060,dann::ADV,سپس,de
5061,dann::ADV,سپس,teä
5062,dann::ADV,سپس,â´tte
5063,dann::ADV,سپس,те
5064,dann::ADV,آنوقت,die
5065,dann::ADV,آنوقت,dalloj
5066,dann::ADV,آنوقت,de
5067,dann::ADV,آنوقت,te
5068,dann::ADV,آنوقت,de
5069,dann::ADV,آنوقت,teä
5070,dann::ADV,آنوقت,â´tte
5071,dann::ADV,آنوقت,те
5072,gestern::ADV,دیروز,jååktan
5073,gestern::ADV,دیروز,iektu
5074,gestern::ADV,دیروز,ikte
5075,gestern::ADV,دیروز,jieh't
5076,gestern::ADV,دیروز,jåhtta
5077,gestern::ADV,دیروز,яххта
5078,einst::ADV,وقتی,dejpeli
5079,einst::ADV,وقتی,åvdebut
5080,einst::ADV,وقتی,áigi
5081,einst::ADV,وقتی,dolin
5082,einst::ADV,وقتی,tovle
5083,einst::ADV,وقتی,tuu´l
5084,einst::ADV,وقتی,э̄ххьтэшьт
5085,einst::ADV,زمانی,dejpeli
5086,einst::ADV,زمانی,åvdebut
5087,einst::ADV,زمانی,áigi
5088,einst::ADV,زمانی,dolin
5089,einst::ADV,زمانی,tovle
5090,einst::ADV,زمانی,tuu´l
5091,einst::ADV,زمانی,э̄ххьтэшьт
5092,damals::ADV,آنوقت,aejkien
5093,damals::ADV,آنوقت,dalloj
5094,damals::ADV,آنوقت,dalle
5095,damals::ADV,آنوقت,talle
5096,damals::ADV,آنوقت,te´l
5097,damals::ADV,آنوقت,teä´l
5098,damals::ADV,آنوقت,танна
5099,damals::ADV,آنزمان,aejkien
5100,damals::ADV,آنزمان,dalloj
5101,damals::ADV,آنزمان,dalle
5102,damals::ADV,آنزمان,talle
5103,damals::ADV,آنزمان,te´l
5104,damals::ADV,آنزمان,teä´l
5105,damals::ADV,آنزمان,танна
5106,danach::ADV,بعد,mïnngesne
5107,danach::ADV,بعد,dan maŋŋela
5108,danach::ADV,بعد,maŋŋil
5109,danach::ADV,بعد,das maŋŋá
5110,danach::ADV,بعد,maŋ̣a
5111,danach::ADV,بعد,mâ´ŋŋlest
5112,danach::ADV,بعد,маӈӈа
5113,vorher::ADV,قبلاً,aarebi
5114,vorher::ADV,قبلاً,åvddål
5115,vorher::ADV,قبلاً,árat
5116,vorher::ADV,قبلاً,ovdâl
5117,vorher::ADV,قبلاً,ouddâl
5118,vorher::ADV,قبلاً,а̄йка
5119,zuerst::ADV,اول,voestegh
5120,zuerst::ADV,اول,álgon
5121,zuerst::ADV,اول,vuos
5122,zuerst::ADV,اول,vuohččan
5123,zuerst::ADV,اول,vuoč'čin
5124,zuerst::ADV,اول,vuõ´ste
5125,zuerst::ADV,اول,vuõs'smõõssân
5126,zuerst::ADV,اول,э̄ввтла
5127,zuerst::ADV,اول,э̄ввтэль
5128,zuerst::ADV,ابتداء,voestegh
5129,zuerst::ADV,ابتداء,álgon
5130,zuerst::ADV,ابتداء,vuos
5131,zuerst::ADV,ابتداء,vuohččan
5132,zuerst::ADV,ابتداء,vuoč'čin
5133,zuerst::ADV,ابتداء,vuõ´ste
5134,zuerst::ADV,ابتداء,vuõs'smõõssân
5135,zuerst::ADV,ابتداء,э̄ввтла
5136,zuerst::ADV,ابتداء,э̄ввтэль
5137,einmal::ADV,یکدفعه,ikth
5138,einmal::ADV,یکدفعه,akti
5139,einmal::ADV,یکدفعه,okte
5140,einmal::ADV,یکدفعه,ohtii
5141,einmal::ADV,یکدفعه,kojo
5142,einmal::ADV,یکدفعه,måttmešt
5143,einmal::ADV,یکدفعه,э̄фт вэ̄рр
5144,manchmal::ADV,گاهی,muvhtene
5145,manchmal::ADV,گاهی,muhttijn
5146,manchmal::ADV,گاهی,duolla dálla
5147,manchmal::ADV,گاهی,muhtumin
5148,manchmal::ADV,گاهی,kuásnii
5149,manchmal::ADV,گاهی,måttmešt
5150,manchmal::ADV,گاهی,kuä´ss-ne
5151,manchmal::ADV,گاهی,мудта вэ̄р
5152,manchmal::ADV,بعضی اوقات,muvhtene
5153,manchmal::ADV,بعضی اوقات,muhttijn
5154,manchmal::ADV,بعضی اوقات,duolla dálla
5155,manchmal::ADV,بعضی اوقات,muhtumin
5156,manchmal::ADV,بعضی اوقات,kuásnii
5157,manchmal::ADV,بعضی اوقات,måttmešt
5158,manchmal::ADV,بعضی اوقات,kuä´ss-ne
5159,manchmal::ADV,بعضی اوقات,мудта вэ̄р
