,Concept_ID,xal,os
1383,sich erinnern an::V,санх,æрбаймысын
1384,sich erinnern an::V,санх,æрхъуыды кæнын
1385,vergessen::V,мартх,ферох кæнын
1386,vergessen::V,мартх,айрох кæнын
1387,messen::V,кемҗәлх,барын
1388,zählen::V,тоолх,нымайын
1389,rechnen::V,тоолх,хынцын
1390,lesen::V,умшх,кӕсын
1391,lesen::V,умшх,фӕрсын
1392,malen::V,зурх,ныв кӕнын
1393,zeichnen::V,зурх,ныв кӕнын
1394,schreiben::V,бичх,фыссын
1395,besitzen::V,эзлх,хицау уын
1396,kaufen::V,хулдҗ авх,балхӕнын
1397,verkaufen::V,хулдх,уӕй кӕнын
1398,verkaufen::V,гүүлгх,уӕй кӕнын
1399,bezahlen::V,өгх,бафидын
1400,zahlen::V,өгх,фидын
1401,beherrschen::V,эзлх,æлдариуæг кæнын
1402,ertragen::V,даах,бавзарын
