,Concept_ID,tr,hi
1472,finden::V,bulmak,ढूँढ़ निकालना
1473,versuchen::V,denemek,कोशिश करना
1474,vorbereiten::V,hazırlamak,तैयार करना
1475,lieben::V,sevmek,प्यार करना
1476,mögen::V,beğenmek,पसंद होना
1477,lachen::V,gülmek,हँसना
1478,rühren::V,dokunmak,छूना
1479,rühren::V,duygulandırmak,छूना
1480,weinen::V,ağlamak,रोना
1481,schimpfen::V,küfretmek,गाली देना
1482,sich ärgern::V,kızmak,चिढ़ना
1483,sich ärgern::V,kızmak,नाराज़ होना
1484,sich fürchten::V,korkmak,डरना
1485,sich fürchten::V,korkmak,भय खाना
1486,fürchten::V,korkmak,डरना से
1487,fürchten::V,korkmak,भय खाना से
1488,fliehen::V,kaçmak,भागना
1489,flüchten::V,kaçmak,निकल भागना
1490,sehen::V,görmek,देखना
1491,anschauen::V,seyretmek,देखना
1492,ansehen::V,bakmak,दृष्टि डालना पर
1493,hören::V,duymak,सुनना
1494,hören::V,işitmek,सुनना
1495,zuhören::V,dinlemek,सुनना
1496,probieren::V,denemek,चखना
1497,probieren::V,tadına bakmak,चखना
1498,riechen::V,kokusunu almak,सूँघना
1499,fühlen::V,duymak,महसूस करना
1500,fühlen::V,hissetmek,महसूस करना
1501,scheinen::V,görünmek,लगना
1502,zu sehen sein::V,görünmek,दिखाई देना
1503,vernehmen::V,haber almak,सुनना
1504,frieren::V,üşümek,ठंड लगना
1505,frieren::V,üşümek,सर्दी लगना
1506,tun::V,etmek,करना
1507,tun::V,yapmak,करना
1508,können::V,bilmek,सकना
1509,können::V,bilmek,जानना
1510,wollen::V,istemek,चाहना
1511,anfangen::V,başlamak,शुरू करना
1512,beenden::V,bitirmek,ख़त्म करना
1513,beenden::V,bitirmek,समाप्त करना
1514,aufhören::V,bitmek,बंद जाना
1515,aufhören::V,bitmek,समाप्त जाना
1516,gelingen::V,başarmak,बनना
1517,gelingen::V,başarmak,अच्छा होना
1518,geraten::V,düşmek,बन पड़ना
1519,öffnen::V,açmak,खोलना
1520,schließen::V,kapamak,बंद करना
1521,stellen::V,koymak,रखना
1522,setzen::V,koymak,रखना
1523,setzen::V,koymak,बिठाना
1524,setzen::V,oturtmak,रखना
1525,setzen::V,oturtmak,बिठाना
1526,legen::V,koymak,रखना
1527,legen::V,koymak,लिटाना
1528,legen::V,yatırmak,रखना
1529,legen::V,yatırmak,लिटाना
1530,berühren::V,dokunmak,छूना
1531,berühren::V,dokunmak,स्पर्श करना
1532,verbinden::V,bağlamak,बाँधना
1533,verbinden::V,birleştirmek,बाँधना
1534,bedecken::V,örtmek,ढकना
1535,bedecken::V,kaplamak,ढकना
1536,aufhängen::V,asmak,लटकाना
1537,anzünden::V,yakmak,जलाना
1538,anzünden::V,ateşlemek,जलाना
1539,aufheben::V,kaldırmak,उठाना
1540,zurücklassen::V,geride bırakmak,पीछे छोड़ना
1541,verlieren::V,yitirmek,खोना
1542,verlieren::V,yitirmek,गँवाना
1543,verlieren::V,kaybetmek,खोना
1544,verlieren::V,kaybetmek,गँवाना
1545,fallen lassen::V,düşürmek,गिराना
1546,machen::V,yapmak,करना
1547,machen::V,yapmak,बनाना
1548,herstellen::V,yapmak,बनाना
1549,herstellen::V,yapmak,तैयार करना
1550,herstellen::V,imal etmek,बनाना
1551,herstellen::V,imal etmek,तैयार करना
1552,bauen::V,kurmak,बनाना
1553,bauen::V,kurmak,निर्माण करना
1554,bauen::V,inşa etmek,बनाना
1555,bauen::V,inşa etmek,निर्माण करना
1556,reparieren::V,onarmak,मरम्मत करना
1557,reparieren::V,tamir etmek,मरम्मत करना
1558,verbessern::V,düzeltmek,सुधारना
1559,ändern::V,değiştirmek,बदलना
1560,ändern::V,değiştirmek,परीवर्तन करना
1561,graben::V,kazmak,खोदना
1562,beugen::V,eğmek,झुकाना
1563,biegen::V,bükmek,झुकाना
1564,drehen::V,çevirmek,फेरना
1565,drehen::V,çevirmek,घुमाना
1566,drehen::V,döndürmek,फेरना
1567,drehen::V,döndürmek,घुमाना
1568,wenden::V,çevirmek,पलटना
1569,wenden::V,çevirmek,मोड़ना
1570,umdrehen::V,çevirmek,घुमाना
1571,heben::V,kaldırmak,उठाना
1572,heben::V,kaldırmak,ऊँचा करना
1573,hochheben::V,yukarı kaldırmak,उठाना
1574,hochheben::V,yukarı kaldırmak,ऊपर को उठाना
1575,ergreifen::V,tutmak,पकड़ना
1576,ergreifen::V,tutmak,हाथ में लेना
1577,ergreifen::V,yakalamak,पकड़ना
1578,ergreifen::V,yakalamak,हाथ में लेना
1579,halten::V,tutmak,धरना
1580,halten::V,tutmak,पकड़ना
1581,drücken::V,sıkmak,दबाना
1582,schieben::V,itmek,सरकाना
1583,schieben::V,itmek,खिसकाना
1584,schieben::V,sürmek,सरकाना
1585,schieben::V,sürmek,खिसकाना
1586,kratzen::V,kaşımak,खुरचना
1587,kratzen::V,kaşımak,खुजलाना
1588,lecken::V,yalamak,चाटना
1589,beißen::V,ısırmak,काटना
1590,abreißen::V,koparmak,तोड़ना
1591,abschneiden::V,keserek ayırmak,काट करना
1592,binden::V,bağlamak,बाँधना
1593,stecken::V,sokmak,खोंसना
1594,brechen::V,kırmak,तोड़ना
1595,klopfen::V,çalmak,खटखटाना
1596,hauen::V,vurmak,ठोकना
1597,kleben::V,yapıştırmak,चिपकाना
1598,reiben::V,ovmak,घिसना
1599,reiben::V,ovmak,रगड़ना
1600,reiben::V,sürtmek,घिसना
1601,reiben::V,sürtmek,रगड़ना
1602,streichen::V,sürmek,लगाना
1603,schleifen::V,bilemek,तेज़ करना
1604,schneiden::V,kesmek,कतरना
1605,rütteln::V,sallamak,झकझोरना
1606,schütteln::V,sarsmak,हिलाना
1607,schütteln::V,çalkamak,हिलाना
1608,schwenken::V,sallamak,घुमाना
1609,schütten::V,dökmek,उँडेलना
1610,schütten::V,akıtmak,उँडेलना
1611,füllen::V,doldurmak,भरना
1612,füllen::V,doldurmak,ठूसना
1613,einwickeln::V,sarmak,लपेटना
1614,tragen::V,taşımak,ढोना
1615,schleppen::V,sürüklemek,घसीटना
1616,ziehen::V,çekmek,खींचना
1617,aufbewahren::V,saklamak,रखना
1618,werfen::V,atmak,फेंकना
1619,fangen::V,tutmak,पकड़ना
1620,fangen::V,yakalamak,पकड़ना
1621,packen::V,tutmak,पकड़ना
1622,packen::V,yakalamak,पकड़ना
1623,verstecken::V,saklamak,छिपाना
1624,teilen::V,bölmek,बाँटना
1625,teilen::V,ayırmak,बाँटना
1626,schicken::V,yollamak,भेजना
1627,schicken::V,göndermek,भेजना
1628,bringen::V,getirmek,लाना
1629,hinzufügen::V,katmak,जोड़ना
1630,hinzufügen::V,eklemek,जोड़ना
1631,bekommen::V,almak,पाना
1632,bekommen::V,eline geçmek,पाना
1633,erhalten::V,almak,पाना
1634,erhalten::V,almak,मिलना
1635,nehmen::V,almak,लेना
1636,wählen::V,seçmek,चुनना
1637,auswählen::V,seçmek,चुनना
1638,auswählen::V,ayırmak,चुनना
1639,bewahren::V,korumak,बनाए रखना
1640,behindern::V,engellemek,रोकना
1641,verderben::V,bozmak,ख़राब करना
1642,beschädigen::V,zedelemek,नुक़सान पहुँचाना
1643,beschädigen::V,ziyan vermek,नुक़सान पहुँचाना
1644,zerbrechen::V,kırmak,तोड़ना
1645,zerreißen::V,yırtmak,तोड़ना
1646,zerstören::V,yıkmak,नष्ट करना
1647,zerstören::V,yıkmak,बरबाद करना
1648,zerstören::V,tahrip etmek,नष्ट करना
1649,zerstören::V,tahrip etmek,बरबाद करना
1650,verbrennen::V,yakmak,जलाना
1651,geben::V,vermek,देना
1652,reichen::V,uzatmak,थमाना
1653,schenken::V,hediye etmek,भेंट देना
1654,versprechen::V,vaat etmek,वादा करना
1655,wünschen::V,kutlamak,कामना करना
1656,loben::V,övmek,तारीफ़ करना
1657,küssen::V,öpmek,चूमना
1658,wiegen::V,sallamak,झुलाना
1659,zudecken::V,örtmek,ढकना
1660,wecken::V,uyandırmak,जगाना
1661,zeigen::V,göstermek,दिखाना
1662,führen::V,gezdirmek,रास्ता दिखाना
1663,führen::V,yol göstermek,रास्ता दिखाना
1664,lehren::V,okutmak,पढ़ाना
1665,lehren::V,öğretmek,पढ़ाना
1666,unterrichten::V,öğretmek,सिखाना
1667,aufziehen::V,yetiştirmek,पालना
1668,leiten::V,yönetmek,संचालन करना
1669,leiten::V,idare etmek,संचालन करना
1670,antreiben::V,teşvik etmek,हड़बड़ाना
1671,lassen::V,-tırmak,-आना
1672,lassen::V,-tırmak,कराना
1673,einladen::V,davet etmek,बुलाना
1674,vereinigen::V,birleştirmek,मिलाना
1675,vereinigen::V,birleştirmek,संयुक्त करना
1676,besuchen::V,uğramak,मिलना से
1677,besuchen::V,uğramak,मिलने जाना से
1678,besuchen::V,ziyaret etmek,मिलना से
1679,besuchen::V,ziyaret etmek,मिलने जाना से
1680,besuchen::V,görmeye gitmek,मिलना से
1681,besuchen::V,görmeye gitmek,मिलने जाना से
1682,treffen::V,rastlamak,मिलना
1683,treffen::V,isabet etmek,मिलना
1684,sich versammeln::V,toplanmak,इकट्ठा होना
1685,spielen::V,oynamak,खेलना
1686,singen::V,söylemek,गाना
1687,singen::V,şarkı söylemek,गाना
1688,tanzen::V,oynamak,नाचना
1689,tanzen::V,dans etmek,नाचना
1690,sich trennen::V,ayrılmak,अलग होना
1691,verlassen::V,bırakmak,छोड़ना
1692,verlassen::V,terk etmek,छोड़ना
1693,retten::V,kurtarmak,बचाना
1694,bewachen::V,gözetmek,आँख रखना पर
1695,schützen::V,korumak,रक्षा करना
1696,verteidigen::V,savunmak,रक्षा करना
1697,sich schlagen::V,dövüşmek,हाथापाई करना
1698,schießen::V,ateş etmek,गोली मारना
1699,siegen::V,yenmek,जीतना
1700,siegen::V,yenmek,विजय पाना
1701,ärgern::V,kızdırmak,चिढ़ाना
1702,schlagen::V,dövmek,मारना
1703,treten::V,tepmek,ठोकर मारना
1704,stechen::V,sokmak,भेदना
1705,stechen::V,sokmak,भोंकना
1706,stechen::V,batırmak,भेदना
1707,stechen::V,batırmak,भोंकना
1708,stoßen::V,itmek,धक्का देना
1709,stoßen::V,itmek,झटका देना
1710,stehlen::V,çalmak,चोरी करना
1711,stören::V,bozmak,बुरा लगना
1712,stören::V,etkilemek,बुरा लगना
1713,belästigen::V,rahatsız etmek,तंग करना
1714,verbergen::V,saklamak,लुकाना
1715,täuschen::V,aldatmak,धोखा देना
1716,betrügen::V,aldatmak,धोखा देना
1717,betrügen::V,dolandırmak,धोखा देना
1718,töten::V,öldürmek,मारना
1719,töten::V,öldürmek,मार डालना
1720,wohnen::V,oturmak,रहना
1721,arbeiten::V,çalışmak,काम करना
1722,sammeln::V,toplamak,जमा करना
1723,pflücken::V,koparmak,चुनना
1724,pflücken::V,koparmak,तोड़ना
1725,jagen::V,avlanmak,आखेट करना
1726,jagen::V,avlanmak,शिकार करना
1727,fischen::V,balık tutmak,मछली पकड़ना
1728,fassen::V,tutmak,पकड़ना
1729,fassen::V,yakalamak,पकड़ना
1730,hüten::V,otlatmak,चराना
1731,treiben::V,gütmek,हाँकना
1732,anbinden::V,bağlamak,बाँधना
1733,füttern::V,beslemek,खिलाना
1734,melken::V,sağmak,दुहना
1735,hacken::V,yarmak,काटना
1736,gießen::V,sulamak,सींचना
1737,reifen::V,olgunlaşmak,पकना
1738,zubereiten::V,hazırlamak,पकाना
1739,kochen::V,pişirmek,पकाना
1740,kochen::V,pişirmek,राँधना
1741,kochen::V,kaynatmak,पकाना
1742,kochen::V,kaynatmak,राँधना
1743,backen::V,pişirmek,पकाना
1744,backen::V,fırında pişirmek,पकाना
1745,braten::V,kızartmak,तलना
1746,braten::V,kızartmak,भूनना
1747,umrühren::V,karıştırmak,फेंटना
1748,stricken::V,örmek,बुनना
1749,nähen::V,dikmek,सीना
1750,färben::V,boyamak,रँगना
1751,reinigen::V,temizlemek,साफ़ करना
1752,reinigen::V,temizlemek,शुद्ध करना
1753,waschen::V,yıkamak,धोना
1754,abwischen::V,silmek,पोंछ्ना
1755,spülen::V,çalkamak,माँजना
1756,spülen::V,çalkamak,खँगालना
1757,fegen::V,süpürmek,बुहारना
1758,kehren::V,süpürmek,झाड़ना
1759,baden::V,yıkanmak,स्नान करना
1760,baden::V,banyo yapmak,स्नान करना
1761,sich waschen::V,yıkanmak,नहाना
1762,sich waschen::V,yıkanmak,हाथ-मुँह धोना
1763,ausziehen::V,çıkarmak,उतारना
1764,anziehen::V,giymek,पहनना
1765,sich anziehen::V,giyinmek,कपड़े पहनना
1766,kämmen::V,taramak,कंघी करना
1767,schmücken::V,süslemek,सजाना
1768,schmücken::V,süslemek,सँवारना
1769,sagen::V,demek,कहना
1770,sagen::V,demek,बताना
1771,sagen::V,söylemek,कहना
1772,sagen::V,söylemek,बताना
1773,sprechen::V,konuşmak,बोलना
1774,reden::V,konuşmak,बोलना
1775,reden::V,konuşmak,बात करना
1776,sich unterhalten::V,sohbet etmek,बात करना
1777,sich unterhalten::V,sohbet etmek,बातचीत करना
1778,fragen::V,sormak,पूछ्ना
1779,fragen::V,sormak,प्रश्न करना
1780,bitten::V,dilemek,माँगना से
1781,bitten::V,rica etmek,माँगना से
1782,erzählen::V,bahsetmek,बताना
1783,erzählen::V,hikâye etmek,बताना
1784,mitteilen::V,bildirmek,ख़बर देना
1785,mitteilen::V,bildirmek,सूचना देना
1786,nennen::V,adlandırmak,नाम देना
1787,rufen::V,çağırmak,बुलाना
1788,prahlen::V,övünmek,शेख़ी बघारना
1789,übersetzen::V,çevirmek,अनुवाद करना
1790,übersetzen::V,tercüme etmek,अनुवाद करना
1791,denken::V,düşünmek,सोचना
1792,glauben::V,inanmak,विश्वास करना
1793,glauben::V,zannetmek,विश्वास करना
1794,bemerken::V,farkına varmak,ध्यान देना पर
1795,erkennen::V,tanımak,पहचानना
1796,begreifen::V,anlamak,समझना
1797,begreifen::V,kavramak,समझना
1798,verstehen::V,duymak,सुनना
1799,verstehen::V,anlamak,सुनना
1800,lernen::V,öğrenmek,पढ़ना
1801,wissen::V,bilmek,जानना
1802,wissen::V,bilmek,मालूम होना
1803,sich erinnern an::V,hatırlamak,याद करना
1804,vergessen::V,unutmak,भूलना
1805,vergessen::V,unutmak,बिसारना
1806,messen::V,ölçmek,नापना
1807,zählen::V,saymak,गिनना
1808,rechnen::V,hesap etmek,गणना करना
1809,rechnen::V,hesap etmek,हिसाब करना
1810,lesen::V,okumak,पढ़ना
1811,malen::V,resmini yapmak,कींचना
1812,zeichnen::V,çizmek,चित्र कींचना
1813,schreiben::V,yazmak,लिखना
1814,besitzen::V,haiz olmak,मालिक होना
1815,besitzen::V,haiz olmak,स्वामी होना
1816,besitzen::V,sahip olmak,मालिक होना
1817,besitzen::V,sahip olmak,स्वामी होना
1818,kaufen::V,almak,ख़रीदना
1819,verkaufen::V,satmak,बेचना
1820,bezahlen::V,ödemek,चुकाना
1821,bezahlen::V,ödemek,अदा करना
1822,zahlen::V,ödemek,अदा करना
1823,beherrschen::V,hâkim olmak,शासन करना पर
1824,ertragen::V,dayanmak,सहना
1825,ertragen::V,katlanmak,सहना
