,Concept_ID,ab,lv
1403,krank::A,ачымазаҩ,висьысь
1404,krank::A,ачымазаҩ,slims
1405,nackt::A,аҟьантаз,пасьтӧм
1406,nackt::A,аҟьантаз,pliks
1407,traurig::A,алахьеиқəҵага,гажтӧм
1408,traurig::A,алахьеиқəҵага,bēdīgs
1409,traurig::A,алахьеиқəҵага,skumīgs
1410,lebendig::A,абза,ловъя
1411,lebendig::A,абза,dzīvs
1412,gut::A,абзиа,бур
1413,gut::A,абзиа,labs
1414,schlecht::A,-хəарҭам,лёк
1415,schlecht::A,-хəарҭам,омӧль
1416,schlecht::A,-хəарҭам,slikts
1417,richtig::A,иашоу,инӧд
1418,richtig::A,иашоу,riktīgs
1419,schlimm::A,абааҧсы,омӧль
1420,schlimm::A,абааҧсы,туйтӧм
1421,schlimm::A,абааҧсы,nelāgs
1422,schlimm::A,абааҧсы,nejauks
1423,wahr::A,агəҭылса,абу ылӧг
1424,wahr::A,агəҭылса,īsts
1425,wahr::A,агəҭылса,patiess
1426,wahr::A,абзиаҵəҟьа,абу ылӧг
1427,wahr::A,абзиаҵəҟьа,īsts
1428,wahr::A,абзиаҵəҟьа,patiess
1429,alt::A,Ажə,важ
1430,alt::A,Ажə,sens
1431,alt::A,Ажə,vęcs
1432,neu::A,аҿыц,выль
1433,neu::A,аҿыц,jauns
1434,ehemalig::A,анкьатәи,вӧвлӧм
1435,ehemalig::A,анкьатәи,bijušais
1436,alt[Lebewesen]::A,абырг,пӧрысь
1437,alt[Lebewesen]::A,абырг,vecs
1438,alt[Lebewesen]::A,ақабада,пӧрысь
1439,alt[Lebewesen]::A,ақабада,vecs
1440,alt[Lebewesen]::A,Ажə,пӧрысь
1441,alt[Lebewesen]::A,Ажə,vecs
1442,jung::A,аҟата,том
1443,jung::A,аҟата,jauns
1444,arm::A,ананамга,гӧль
1445,arm::A,ананамга,nabags
1446,reich::A,абеиа,озыр
1447,reich::A,абеиа,bagāts
1448,bekannt::A,адыр,тӧдса
1449,bekannt::A,адыр,zināms
1450,bekannt::A,адыр,pazīstams
1451,berühmt::A,адыр,нималан
1452,berühmt::A,адыр,кывсян
1453,berühmt::A,адыр,slavens
1454,fremd::A,атəым,йӧз
1455,fremd::A,атəым,svešs
1456,verschieden::A,Еиуа-еиҧшым,абу ӧткодь
1457,verschieden::A,Еиуа-еиҧшым,разнӧй
1458,verschieden::A,Еиуа-еиҧшым,dažāds
1459,nah::A,ааигəа,матыс
1460,nah::A,ааигəа,tuvs
1461,fern::A,ахара,ылі
1462,fern::A,ахара,tāls
1463,linker::A,арма,шуйга
1464,linker::A,арма,kreisais
1465,rechter::A,арҕьа,веськыд
1466,rechter::A,арҕьа,labais
1467,anderer::A,даҽа,мукӧд
1468,anderer::A,даҽа,otrs
1469,anderer::A,даҽакы,мукӧд
1470,anderer::A,даҽакы,otrs
1471,erster::A,актәи,медводдза
1472,erster::A,актәи,pirmais
1473,zweiter::A,аҩбатəи,мӧд
1474,zweiter::A,аҩбатəи,otrais
1475,dritter::A,ахҕатәи,коймӧд
1476,dritter::A,ахҕатәи,trešais
1477,letzter::A,аҵыхəтəантəи,бӧръя
1478,letzter::A,аҵыхəтəантəи,beidzamais
1479,allein::ADV,мацара,ӧтка
1480,allein::ADV,мацара,viens pats
1481,auf einmal::ADV,зныкала,ӧтпырйӧ
1482,auf einmal::ADV,зныкала,reizē
1483,auf einmal::ADV,зныкҟьара,ӧтпырйӧ
1484,auf einmal::ADV,зныкҟьара,reizē
1485,zusammen::ADV,аиц...,тшӧтш
1486,zusammen::ADV,аиц...,kopā
1487,zusammen::ADV,аиц...,vienviet
1488,lange::ADV,акыраамҭа,дыр
1489,lange::ADV,акыраамҭа,ilgi
1490,plötzlich::ADV,иаалырҟьаны,друг
1491,plötzlich::ADV,иаалырҟьаны,pēkšņi
1492,sofort::ADV,иаразнакҵәҟьа,дзик пыр
1493,sofort::ADV,иаразнакҵәҟьа,tūlīt
1494,später::ADV,уажəшьҭаншəа,сэсся
1495,später::ADV,уажəшьҭаншəа,vēlāk
1496,jetzt::ADV,уажәы,ӧні
1497,jetzt::ADV,уажәы,tagad
1498,heute::ADV,иахьа,талун
1499,heute::ADV,иахьа,šodien
1500,morgen::ADV,уаҵәы,аски
1501,morgen::ADV,уаҵәы,rīt
1502,bald::ADV,иласны,регыд
1503,bald::ADV,иласны,drīz
1504,dann::ADV,нас,бӧрын
1505,dann::ADV,нас,бӧрти
1506,dann::ADV,нас,tad
1507,gestern::ADV,иацы,тӧнлун
1508,gestern::ADV,иацы,vakar
1509,einst::ADV,зны,ӧтчыд
1510,einst::ADV,зны,ӧтпыр
1511,einst::ADV,зны,citreiz
1512,damals::ADV,усҟан,сэки
1513,damals::ADV,усҟан,toreiz
1514,danach::ADV,нас,сэсся
1515,danach::ADV,нас,pēc tam
1516,vorher::ADV,уаанӡа,войдӧр
1517,vorher::ADV,уаанӡа,iepriekš
1518,vorher::ADV,уаанӡа,pirms tam
1519,zuerst::ADV,азнаказы,войдӧр
1520,zuerst::ADV,азнаказы,vis'pirms
1521,zuerst::ADV,аҧхьа,войдӧр
1522,zuerst::ADV,аҧхьа,vis'pirms
1523,einmal::ADV,зны,ӧтчыдысь
1524,einmal::ADV,зны,reiz
1525,einmal::ADV,зны,vienreiz
1526,manchmal::ADV,зны-зынла,корсюрӧ
1527,manchmal::ADV,зны-зынла,dažkārt
1528,oft::ADV,лассы-лассы,тшӧкыда
1529,oft::ADV,лассы-лассы,bieži
1530,immer::ADV,енагь,век
1531,immer::ADV,енагь,allaž
1532,immer::ADV,енагь,vien'mēr
1533,immer::ADV,еснагь,век
1534,immer::ADV,еснагь,allaž
1535,immer::ADV,еснагь,vien'mēr
1536,niemals::ADV,ианакəызаалак,оз некор
1537,niemals::ADV,ианакəызаалак,nemūžam
1538,hier::ADV,ара,со
1539,hier::ADV,ара,тонӧ
1540,hier::ADV,ара,te
1541,hier::ADV,ара,šeit
1542,hier::ADV,абра,со
1543,hier::ADV,абра,тонӧ
1544,hier::ADV,абра,te
1545,hier::ADV,абра,šeit
1546,hier::ADV,араҟа,со
1547,hier::ADV,араҟа,тонӧ
1548,hier::ADV,араҟа,te
1549,hier::ADV,араҟа,šeit
1550,hierhin::ADV,ара,татчӧ
1551,hierhin::ADV,ара,талань
1552,hierhin::ADV,ара,šurp
1553,hierhin::ADV,ара,uz šejieni
1554,hierhin::ADV,араҟа,татчӧ
1555,hierhin::ADV,араҟа,талань
1556,hierhin::ADV,араҟа,šurp
1557,hierhin::ADV,араҟа,uz šejieni
1558,von hier::ADV,арантә,тасянь
1559,von hier::ADV,арантә,no šejienes
1560,dort::ADV,уа,сэні
1561,dort::ADV,уа,tur
1562,dorthin::ADV,уахь,сэтчӧ
1563,dorthin::ADV,уахь,turp
1564,dorthin::ADV,уахь,uz turieni
1565,dorthin::ADV,анахь,сэтчӧ
1566,dorthin::ADV,анахь,turp
1567,dorthin::ADV,анахь,uz turieni
1568,geradeaus::ADV,ишиашоу,веськыда
1569,geradeaus::ADV,ишиашоу,taisni uz priekšu
1570,vorwärts::ADV,ҕхьаҟа,водзӧ
1571,vorwärts::ADV,ҕхьаҟа,uz priekšu
1572,rückwärts::ADV,шьҭахьла,бӧрӧ
1573,rückwärts::ADV,шьҭахьла,atmuguriski
1574,zurück::ADV,шьҭахьҟа,бӧр
1575,zurück::ADV,шьҭахьҟа,atpakāļ
1576,unten::ADV,лбаа,улын
1577,unten::ADV,лбаа,уліын
1578,unten::ADV,лбаа,lejā
1579,unten::ADV,лбаа,apakšā
1580,hinab::ADV,алада,улӧ
1581,hinab::ADV,алада,увлан
1582,hinab::ADV,алада,uz leju
1583,oben::ADV,хыхь,вылын
1584,oben::ADV,хыхь,выліын
1585,oben::ADV,хыхь,virsū
1586,hinauf::ADV,аҩада,выліӧ
1587,hinauf::ADV,аҩада,augšā
1588,hinauf::ADV,аҩада,uz augšu
1589,überall::ADV,зегьынцьара,быдлаын
1590,überall::ADV,зегьынцьара,visur
1591,nicht::ADV,-м,oз
1592,nicht::ADV,-м,ne
1593,ein wenig::ADV,ҕыҭк,неуна
1594,ein wenig::ADV,ҕыҭк,drusku
1595,kaum::ADV,аарлаҳәа,мырдэм
1596,kaum::ADV,аарлаҳәа,diezin vai
1597,kaum::ADV,афергьҳәа,мырдэм
1598,kaum::ADV,афергьҳәа,diezin vai
1599,sehr::ADV,даара,зэв
1600,sehr::ADV,даара,ļoti
1601,sehr::ADV,даара,gaužām
1602,so::ADV,ас,тадз
1603,so::ADV,ас,сідз
1604,so::ADV,ас,tā
1605,so::ADV,ас,tik
1606,so::ADV,абас,тадз
1607,so::ADV,абас,сідз
1608,so::ADV,абас,tā
1609,so::ADV,абас,tik
1610,noch::ADV,макьана,на
1611,noch::ADV,макьана,нӧшта
1612,noch::ADV,макьана,vēl
1613,nur::ADV,заҵәык,куш
1614,nur::ADV,заҵәык,сӧмын
1615,nur::ADV,заҵәык,vien
1616,nur::ADV,заҵәык,tikai
1617,schon::ADV,уажәшьҭа,нин
1618,schon::ADV,уажәшьҭа,jau
1619,schon::ADV,аиҳа ипоу,нин
1620,schon::ADV,аиҳа ипоу,jau
1621,wieder::ADV,ҿыц,бара
1622,wieder::ADV,ҿыц,atkal
1623,wieder::ADV,дырҩегь,бара
1624,wieder::ADV,дырҩегь,atkal
1625,wieder::ADV,дырҩегьых,бара
1626,wieder::ADV,дырҩегьых,atkal
1627,vergebens::ADV,баша,весьшӧрӧ
1628,vergebens::ADV,баша,velti
1629,vor::PRP,аҕхьа,водзын
1630,vor::PRP,аҕхьа,priekš
1631,hinter::PRP,нхыҵ,бӧрнын
1632,hinter::PRP,нхыҵ,aiz
1633,unter::PRP,амҵа,улын
1634,unter::PRP,амҵа,zem
1635,unter::PRP,амҵан,улын
1636,unter::PRP,амҵан,zem
1637,neben::PRP,ааигуара,бердын
1638,neben::PRP,ааигуара,līdzās
1639,zwischen::PRP,абжьара,костын
1640,zwischen::PRP,абжьара,starp
1641,wegen::PRP,-иззы,вӧсна
1642,wegen::PRP,-иззы,pēc
1643,wegen::PRP,-ҟнытә,вӧсна
1644,wegen::PRP,-ҟнытә,pēc
1645,dies::PRN,ари,тайӧ
1646,dies::PRN,ари,šis
1647,dies::PRN,абри,тайӧ
1648,dies::PRN,абри,šis
1649,das::PRN,Абни,ciйö
1650,das::PRN,Абни,tas
1651,das::PRN,убри,ciйö
1652,das::PRN,убри,tas
1653,alles::PRN,зегьы,став
1654,alles::PRN,зегьы,viss
1655,ich::PRN,са,ме
1656,ich::PRN,са,es
1657,ich::PRN,сара,ме
1658,ich::PRN,сара,es
1659,du::PRN,бара,тэ
1660,du::PRN,бара,tu
1661,er::PRN,иара,сійӧ
1662,er::PRN,иара,viņš
1663,wir::PRN,ҳара,ми
1664,wir::PRN,ҳара,mēs
1665,ihr::PRN,шәара,тi
1666,ihr::PRN,шәара,jūs
1667,sie::PRN,дара,найö
1668,sie::PRN,дара,viņi
1669,sie::PRN,дара,viņas
1670,wer::FPRN,дарбан,код
1671,wer::FPRN,дарбан,kas
1672,wo::FADV,иабыкуу,кыті
1673,wo::FADV,иабыкуу,kur
1674,wo::FADV,аба-,кыті
1675,wo::FADV,аба-,kur
1676,wo::FADV,ахь-,кыті
1677,wo::FADV,ахь-,kur
1678,wohin::FADV,иабыкуу,кытчӧ
1679,wohin::FADV,иабыкуу,kurp
1680,wohin::FADV,иабыкуу,uz kurieni
1681,wohin::FADV,аба-,кытчӧ
1682,wohin::FADV,аба-,kurp
1683,wohin::FADV,аба-,uz kurieni
1684,wohin::FADV,ахь-,кытчӧ
1685,wohin::FADV,ахь-,kurp
1686,wohin::FADV,ахь-,uz kurieni
1687,wie::FADV,-шҕа,кыдзи
1688,wie::FADV,-шҕа,kā
1689,warum::FADV,избан,мыйла
1690,warum::FADV,избан,kāpēc
1691,wieviel::FNUM,заҟа,кымын
1692,wieviel::FNUM,заҟа,cik
1693,eins::NUM,акы,ӧтик
1694,eins::NUM,акы,viens
1695,eins::NUM,аӡәы,ӧтик
1696,eins::NUM,аӡәы,viens
1697,zwei::NUM,ҩба,кык
1698,zwei::NUM,ҩба,divi
1699,drei::NUM,хҕа,куим
1700,drei::NUM,хҕа,trīs
1701,vier::NUM,ҕшьба,нель
1702,vier::NUM,ҕшьба,četri
1703,fünf::NUM,хəба,вит
1704,fünf::NUM,хəба,pieci
1705,sechs::NUM,фба,квайт
1706,sechs::NUM,фба,seši
1707,sieben::NUM,Бжьба,сизим
1708,sieben::NUM,Бжьба,septiņi
1709,acht::NUM,ааба,кӧкъямыс
1710,acht::NUM,ааба,astoņi
1711,neun::NUM,жәба,ӧкмыс
1712,neun::NUM,жәба,deviņi
1713,zehn::NUM,жәаба,дас
1714,zehn::NUM,жәаба,desmit
1715,elf::NUM,жәеизатәи,дас ӧтик
1716,elf::NUM,жәеизатәи,vienpadsmit
1717,zwölf::NUM,жәаҩа,дас кык
1718,zwölf::NUM,жәаҩа,divpadsmit
1719,zwanzig::NUM,ҩажәа,кызь
1720,zwanzig::NUM,ҩажәа,divdesmit
1721,dreißig::NUM,ҩажәижәабатәи,комын
1722,dreißig::NUM,ҩажәижәабатәи,trīsdesmit
1723,vierzig::NUM,ҩынҩажәа,нелямын
1724,vierzig::NUM,ҩынҩажәа,četrdesmit
1725,fünfzig::NUM,ҩынҩажәеижәаба,ветымын
1726,fünfzig::NUM,ҩынҩажәеижәаба,piecdesmit
1727,sechzig::NUM,хынҩажәа,квайтымын
1728,sechzig::NUM,хынҩажәа,sešdesmit
1729,siebzig::NUM,хынҩажәижәаба,сизимдас
1730,siebzig::NUM,хынҩажәижәаба,septiņdesmit
1731,achtzig::NUM,ҕшьынҩажәа,кӧкъямысдас
1732,achtzig::NUM,ҕшьынҩажәа,astoņdesmit
1733,neunzig::NUM,ҕшьынҩажәижәаба,ӧкмысдас
1734,neunzig::NUM,ҕшьынҩажәижәаба,deviņdesmit
1735,hundert::NUM,шәкы,сё
1736,hundert::NUM,шәкы,simt
1737,tausend::NUM,зқьы,сюрс
1738,tausend::NUM,зқьы,tūkstoš
1739,und::CNJ,-и,и
1740,und::CNJ,-и,un
1741,oder::CNJ,ма,либӧ
1742,oder::CNJ,ма,jeb
1743,stehen::V,агылазаара,сулавны
1744,stehen::V,агылазаара,stāvēt
1745,sitzen::V,атəара,пукавны
1746,sitzen::V,атəара,sēdēt
1747,sitzen::V,атəа(заа)ра,пукавны
1748,sitzen::V,атəа(заа)ра,sēdēt
1749,liegen::V,аиара,куйлыны
1750,liegen::V,аиара,gulēt
1751,hängen::V,акнаҳара,ӧшавны
1752,hängen::V,акнаҳара,karāties
1753,werden::V,аҟалара,лоны
1754,werden::V,аҟалара,tapt
1755,passieren::V,аҟалара,лоны
1756,passieren::V,аҟалара,notikt
1757,beginnen::V,алагара,кутчысьны
1758,beginnen::V,алагара,кутны
1759,beginnen::V,алагара,sākties
1760,enden::V,алгара,помасьны
1761,enden::V,алгара,beigties
1762,wechseln::V,аҽыҧсахра,вежсьыны
1763,wechseln::V,аҽыҧсахра,mainīties
1764,aufgehen[Sonne]::V,агылара,петны
1765,aufgehen[Sonne]::V,агылара,lēkt
1766,aufgehen[Sonne]::V,агылара,uzlēkt
1767,aufgehen[Sonne]::V,ахашлара,петны
1768,aufgehen[Sonne]::V,ахашлара,lēkt
1769,aufgehen[Sonne]::V,ахашлара,uzlēkt
1770,aufgehen[Sonne]::V,аҩаҵхахара,петны
1771,aufgehen[Sonne]::V,аҩаҵхахара,lēkt
1772,aufgehen[Sonne]::V,аҩаҵхахара,uzlēkt
1773,untergehen[Sonne]::V,аҭашəара,пуксьыны
1774,untergehen[Sonne]::V,аҭашəара,noiet
1775,untergehen[Sonne]::V,аҭашəара,rietēt
1776,scheinen[Sonne]::V,акаҧхара,югъявны
1777,scheinen[Sonne]::V,акаҧхара,югвидзны
1778,scheinen[Sonne]::V,акаҧхара,spīdēt
1779,donnern::V,адыдра,гымавны
1780,donnern::V,адыдра,dārdēt
1781,wehen::V,асра,пӧльтны
1782,wehen::V,асра,pūst
1783,strömen::V,акаҭəара,киссьыны
1784,strömen::V,акаҭəара,līt
1785,strömen::V,акаҭəара,plūst
1786,fließen::V,ацара,визувтны
1787,fließen::V,ацара,tecēt
1788,sich drehen::V,ахагьежьра,бергавны
1789,sich drehen::V,ахагьежьра,grozīties
1790,schwanken::V,аҵысра,легны
1791,schwanken::V,аҵысра,лайкъявны
1792,schwanken::V,аҵысра,līgoties
1793,schwanken::V,аҵысра,grīļoties
1794,schwingen::V,ахызазара,лайкъявны
1795,schwingen::V,ахызазара,люллявны
1796,schwingen::V,ахызазара,vēzēties
1797,schwingen::V,акьаандара,лайкъявны
1798,schwingen::V,акьаандара,люллявны
1799,schwingen::V,акьаандара,vēzēties
1800,fallen::V,акаҳара,усьны
1801,fallen::V,акаҳара,krist
1802,brennen::V,абылра,сотчыны
1803,brennen::V,абылра,degt
1804,rauchen::V,ахылҵра,тшынӧдны
1805,rauchen::V,ахылҵра,dūmot
1806,regnen::V,аура,зэрны
1807,regnen::V,аура,līt
1808,gefrieren::V,аҵаара,кынмыны
1809,gefrieren::V,аҵаара,sasalt
1810,tauen::V,аӡҭра,сывны
1811,tauen::V,аӡҭра,kust
1812,schmelzen::V,ақəӡыҭра,сывны
1813,schmelzen::V,ақəӡыҭра,kust
1814,schmelzen::V,ақəӡыҭра,nokust
1815,schmelzen::V,аҭəара,сывны
1816,schmelzen::V,аҭəара,kust
1817,schmelzen::V,аҭəара,nokust
1818,trocknen::V,абара,косьмыны
1819,trocknen::V,абара,žūt
1820,trocknen::V,абара,kaltēties
1821,sieden::V,ашра,пуны
1822,sieden::V,ашра,virt
1823,sieden::V,ашра,vārīties
1824,faulen::V,абаара,сісьмыны
1825,faulen::V,абаара,pūt
1826,faulen::V,абаара,trudēt
1827,verfaulen::V,абаара,сісьмыны
1828,verfaulen::V,абаара,sapūt
1829,verfaulen::V,абаара,satrūdēt
1830,verfaulen::V,аилашра,сісьмыны
1831,verfaulen::V,аилашра,sapūt
1832,verfaulen::V,аилашра,satrūdēt
1833,reißen::V,аҧжəара,орны
1834,reißen::V,аҧжəара,plīst
1835,reißen::V,аҧжəара,satrūkt
1836,versinken::V,аӡааҟəрылара,вӧйны
1837,versinken::V,аӡааҟəрылара,grimt
1838,versinken::V,аӡааҟəрылара,nogrimt
1839,vergehen::V,ацара,кольны
1840,vergehen::V,ацара,ордйыны
1841,vergehen::V,ацара,paiet
1842,erscheinen::V,ацəырҵра,петкӧдчыны
1843,erscheinen::V,ацəырҵра,parādīties
1844,verschwinden::V,аҵашəкəара,бырны
1845,verschwinden::V,аҵашəкəара,nozust
1846,sinken::V,атəара,вӧйны
1847,sinken::V,атəара,kristies
1848,sinken::V,алаҟəра,вӧйны
1849,sinken::V,алаҟəра,kristies
1850,abnehmen::V,ацӡаара,чинны
1851,abnehmen::V,ацӡаара,noplakt
1852,abnehmen::V,ацӡаара,mazināties
1853,abnehmen::V,аиҵалара,чинны
1854,abnehmen::V,аиҵалара,noplakt
1855,abnehmen::V,аиҵалара,mazināties
1856,zunehmen::V,аҽырҭбаара,содны
1857,zunehmen::V,аҽырҭбаара,ыдждыны
1858,zunehmen::V,аҽырҭбаара,pieaugt
1859,zunehmen::V,аҽырҭбаара,pieņemties
1860,zunehmen::V,аиҵыҵра,содны
1861,zunehmen::V,аиҵыҵра,ыдждыны
1862,zunehmen::V,аиҵыҵра,pieaugt
1863,zunehmen::V,аиҵыҵра,pieņemties
1864,zunehmen::V,арацəахара,содны
1865,zunehmen::V,арацəахара,ыдждыны
1866,zunehmen::V,арацəахара,pieaugt
1867,zunehmen::V,арацəахара,pieņemties
1868,steigen::V,азҳара,лыбны
1869,steigen::V,азҳара,kāpt
1870,steigen::V,ашьҭыҵра,лыбны
1871,steigen::V,ашьҭыҵра,kāpt
1872,steigen::V,адухара,лыбны
1873,steigen::V,адухара,kāpt
1874,steigen::V,ацлара,лыбны
1875,steigen::V,ацлара,kāpt
1876,wachsen::V,азҳара,быдмыны
1877,wachsen::V,азҳара,augt
1878,glänzen::V,ацыр-цырра,югъявны
1879,glänzen::V,ацыр-цырра,дзирдавны
1880,glänzen::V,ацыр-цырра,zaigot
1881,glänzen::V,ацыр-цырра,laistīties
1882,glänzen::V,ацыҩ-цыҩра,югъявны
1883,glänzen::V,ацыҩ-цыҩра,дзирдавны
1884,glänzen::V,ацыҩ-цыҩра,zaigot
1885,glänzen::V,ацыҩ-цыҩра,laistīties
1886,glänzen::V,аказказра,югъявны
1887,glänzen::V,аказказра,дзирдавны
1888,glänzen::V,аказказра,zaigot
1889,glänzen::V,аказказра,laistīties
1890,funkeln::V,ашап-шапра,югъявны
1891,funkeln::V,ашап-шапра,дзирдавны
1892,funkeln::V,ашап-шапра,mirdzēt
1893,funkeln::V,ашап-шапра,dzirkstēt
1894,funkeln::V,ацым-цымра,югъявны
1895,funkeln::V,ацым-цымра,дзирдавны
1896,funkeln::V,ацым-цымра,mirdzēt
1897,funkeln::V,ацым-цымра,dzirkstēt
1898,lärmen::V,ашьҭыбжьгара,жувгыны
1899,lärmen::V,ашьҭыбжьгара,ыугыны
1900,lärmen::V,ашьҭыбжьгара,шумитны
1901,lärmen::V,ашьҭыбжьгара,ālēties
1902,lärmen::V,ашьҭыбжьгара,trokšņot
1903,lärmen::V,аҕьҕьаҳәа аилалара,жувгыны
1904,lärmen::V,аҕьҕьаҳәа аилалара,ыугыны
1905,lärmen::V,аҕьҕьаҳәа аилалара,шумитны
1906,lärmen::V,аҕьҕьаҳәа аилалара,ālēties
1907,lärmen::V,аҕьҕьаҳәа аилалара,trokšņot
1908,läuten::V,аҵəҵəасра,жургыны
1909,läuten::V,аҵəҵəасра,zvanīt
1910,klingeln::V,аҵəҵəасра,звӧнитны
1911,klingeln::V,аҵəҵəасра,zvanīt
1912,klirren::V,ахьархьарра,гольскöдчыны
1913,klirren::V,ахьархьарра,tinkšķēt
1914,klirren::V,ахьархьарра,džinkstēt
1915,klirren::V,архьархьарра,гольскöдчыны
1916,klirren::V,архьархьарра,tinkšķēt
1917,klirren::V,архьархьарра,džinkstēt
1918,brausen::V,аилаҽҽара,буавны
1919,brausen::V,аилаҽҽара,krākt
1920,brausen::V,аилаҽҽара,brāzmot
1921,brausen::V,еилашуера,буавны
1922,brausen::V,еилашуера,krākt
1923,brausen::V,еилашуера,brāzmot
1924,klingen::V,агара,шыавны
1925,klingen::V,агара,юргыны
1926,klingen::V,агара,skanēt
1927,klingen::V,агара,izklausīties
1928,klingen::V,ашьҭыбжь гара,шыавны
1929,klingen::V,ашьҭыбжь гара,юргыны
1930,klingen::V,ашьҭыбжь гара,skanēt
1931,klingen::V,ашьҭыбжь гара,izklausīties
1932,bellen::V,ашра,увтны
1933,bellen::V,ашра,riet
1934,heulen::V,ауура,омлявны
1935,heulen::V,ауура,вурзавны
1936,heulen::V,ауура,kaukt
1937,heulen::V,ауура,gaudot
1938,blasen::V,аҭəҳəара,пӧльтны
1939,blasen::V,аҭəҳəара,pūst
1940,pfeifen::V,ашəшəра,шутьлявны
1941,pfeifen::V,ашəшəра,svilpt
1942,pfeifen::V,ашəшəра,svilpot
1943,schreien::V,аҳəҳəара,горзыны
1944,schreien::V,аҳəҳəара,brēkt
1945,schreien::V,аҳəҳəара,kliegt
1946,schreien::V,ахəаара,горзыны
1947,schreien::V,ахəаара,brēkt
1948,schreien::V,ахəаара,kliegt
1949,schreien::V,аҟаара,горзыны
1950,schreien::V,аҟаара,brēkt
1951,schreien::V,аҟаара,kliegt
1952,stöhnen::V,ақьра,ымзыны
1953,stöhnen::V,ақьра,vaidēt
1954,zittern::V,аҵыс-ҵысра,тіравны
1955,zittern::V,аҵыс-ҵысра,drebēt
1956,leben::V,аҟазаара,овны
1957,leben::V,аҟазаара,dzīvot
1958,geboren werden::V,Аира,чужны
1959,geboren werden::V,Аира,dzimt
1960,atmen::V,аҕсыҕ лагаҩагара,кашкыны
1961,atmen::V,аҕсыҕ лагаҩагара,пошиктыны
1962,atmen::V,аҕсыҕ лагаҩагара,elpot
1963,trinken::V,ажəра,юны
1964,trinken::V,ажəра,dzert
1965,essen::V,акрыфара,сёйны
1966,essen::V,акрыфара,ēst
1967,schlucken::V,албаадара,ньылавны
1968,schlucken::V,албаадара,rīt
1969,müde werden::V,ааҕсара,мудзны
1970,müde werden::V,ааҕсара,nokust
1971,einschlafen::V,ацəара,ланьтны
1972,einschlafen::V,ацəара,унмовсьны
1973,einschlafen::V,ацəара,iemigt
1974,einschlafen::V,ацəара,aizmigt
1975,schlafen::V,ацəазаара,узьны
1976,schlafen::V,ацəазаара,gulēt
1977,aufwachen::V,аҿыхара,садьмыны
1978,aufwachen::V,аҿыхара,mosties
1979,aufstehen::V,Агəылҵра,чеччыны
1980,aufstehen::V,Агəылҵра,celties
1981,sich erholen::V,аҧсшьара,шойччыны
1982,sich erholen::V,аҧсшьара,atžirgt
1983,sich erholen::V,аҧсшьара,atpūsties
1984,krank werden::V,ачмазаҩхара,висьмыны
1985,krank werden::V,ачмазаҩхара,sasirgt
1986,krank sein::V,аҳəарҧсарра,висьны
1987,krank sein::V,аҳəарҧсарра,slimot
1988,schmerzen::V,ахьра,висьны
1989,schmerzen::V,ахьра,sāpēt
1990,schmerzen::V,ахьра,smelgt
1991,husten::V,аимҳәара,кызны
1992,husten::V,аимҳәара,klepot
1993,genesen::V,абзиахара,бурдны
1994,genesen::V,абзиахара,veseļoties
1995,genesen::V,аӷəӷəахара,бурдны
1996,genesen::V,аӷəӷəахара,veseļoties
1997,sterben::V,аҧсра,кувны
1998,sterben::V,аҧсра,mirt
1999,sterben::V,аҧсра,nomirt
2000,umkommen::V,аҭахара,кувны
2001,umkommen::V,аҭахара,apsprāgt
2002,umkommen::V,аҭахара,aiziet bojā
2003,sich bewegen::V,аиҭаҵра,вӧрзьыны
2004,sich bewegen::V,аиҭаҵра,virzīties
2005,sich rühren::V,ақəацара,вӧрны
2006,sich rühren::V,ақəацара,вӧрӧдчыны
2007,sich rühren::V,ақəацара,sagrozīties
2008,sich erheben::V,аҩагылара,сувтны
2009,sich erheben::V,аҩагылара,piecelties
2010,sich setzen::V,атəара,пуксьыны
2011,sich setzen::V,атəара,sēsties
2012,hinfallen::V,акаҳара,усьны
2013,hinfallen::V,акаҳара,sabirt
2014,hinfallen::V,акаҳара,pakrist
2015,laufen::V,аныҟəара,мyнны
2016,laufen::V,аныҟəара,iet
2017,laufen::V,аныҟəара,skraidīt
2018,schreiten::V,ашьаҿа еихгара,восьлавны
2019,schreiten::V,ашьаҿа еихгара,soļot
2020,spazierengehen::V,анеи-ааира,гуляйтны
2021,spazierengehen::V,анеи-ааира,staigāt
2022,spazierengehen::V,анеи-ааира,pastaigāties
2023,eilen::V,аццакра,тэрмасьны
2024,eilen::V,аццакра,traukt
2025,sich beeilen::V,аццакра,тэрмасьны
2026,sich beeilen::V,аццакра,steigties
2027,sich beeilen::V,аццакра,pasteigties
2028,sausen::V,аҧырра,тӧвзьыны
2029,sausen::V,аҧырра,drāzt
2030,sausen::V,аҧырра,brāzties
2031,sausen::V,иҭрысны,тӧвзьыны
2032,sausen::V,иҭрысны,drāzt
2033,sausen::V,иҭрысны,brāzties
2034,sausen::V,ишьҭҟьаны ацара,тӧвзьыны
2035,sausen::V,ишьҭҟьаны ацара,drāzt
2036,sausen::V,ишьҭҟьаны ацара,brāzties
2037,rennen::V,аҩра,котӧртны
2038,rennen::V,аҩра,skriet
2039,springen::V,аҧара,чеччавны
2040,springen::V,аҧара,lēkt
2041,klettern::V,ақəлара,кышасьны
2042,klettern::V,ақəлара,кавшасьны
2043,klettern::V,ақəлара,kāpt
