,Concept_ID,se,sv
2541,Tor::N,uustõk,port
2542,Tor::N,čuâlluhss,port
2543,Tor::N,уккс,port
2544,Zaun::N,haakene,staket
2545,Zaun::N,haakene,stängsel
2546,Zaun::N,jerra,staket
2547,Zaun::N,jerra,stängsel
2548,Zaun::N,gárdde,staket
2549,Zaun::N,gárdde,stängsel
2550,Zaun::N,áidi,staket
2551,Zaun::N,áidi,stängsel
2552,Zaun::N,äiđi,staket
2553,Zaun::N,äiđi,stängsel
2554,Zaun::N,äidd,staket
2555,Zaun::N,äidd,stängsel
2556,Zaun::N,čuâll,staket
2557,Zaun::N,čuâll,stängsel
2558,Zaun::N,а̄ййт,staket
2559,Zaun::N,а̄ййт,stängsel
2560,Dach::N,rehpie,tak
2561,Dach::N,dæhkko,tak
2562,Dach::N,gáhttu,tak
2563,Dach::N,káttu,tak
2564,Dach::N,laakk,tak
2565,Dach::N,пэ̄ҏҏтэ̄ля,tak
2566,Dach::N,кры̄ша,tak
2567,Leiter::N,raajtere,stege
2568,Leiter::N,tjajmos,stege
2569,Leiter::N,boagos,stege
2570,Leiter::N,ráidalas,stege
2571,Leiter::N,raidlâs,stege
2572,Leiter::N,лествец,stege
2573,Besen::N,saehpie,kvast
2574,Besen::N,gaerpene,kvast
2575,Besen::N,njáman,kvast
2576,Besen::N,luvdá,kvast
2577,Besen::N,luvdá,kvast
2578,Besen::N,västt,kvast
2579,Besen::N,ва̄сст,kvast
2580,Spaten::N,gåajvoe,spade
2581,Spaten::N,spádá,spade
2582,Spaten::N,goajvvo,spade
2583,Spaten::N,goaivu,spade
2584,Spaten::N,kuái'vu,spade
2585,Spaten::N,kuäivv,spade
2586,Spaten::N,куаййв,spade
2587,Schaufel::N,gåajvoe,skovel
2588,Schaufel::N,gåajvoe,skyffel
2589,Schaufel::N,gåjvun,skovel
2590,Schaufel::N,gåjvun,skyffel
2591,Schaufel::N,goajvvo,skovel
2592,Schaufel::N,goajvvo,skyffel
2593,Schaufel::N,goaivu,skovel
2594,Schaufel::N,goaivu,skyffel
2595,Schaufel::N,kuái'vu,skovel
2596,Schaufel::N,kuái'vu,skyffel
2597,Schaufel::N,kuäivv,skovel
2598,Schaufel::N,kuäivv,skyffel
2599,Schaufel::N,куаййв,skovel
2600,Schaufel::N,куаййв,skyffel
2601,Gabel::N,tjåagka,gaffel
2602,Gabel::N,gáffil,gaffel
2603,Gabel::N,káffal,gaffel
2604,Gabel::N,kaahvâl,gaffel
2605,Gabel::N,velkk,gaffel
2606,Gabel::N,а̄лльс,gaffel
2607,Löffel::N,buste,sked
2608,Löffel::N,bassti,sked
2609,Löffel::N,baste,sked
2610,Löffel::N,pastem,sked
2611,Löffel::N,pâ´sttem,sked
2612,Löffel::N,пасьтэмь,sked
2613,Messer::N,nejpie,kniv
2614,Messer::N,nijbbe,kniv
2615,Messer::N,niibi,kniv
2616,Messer::N,nijbe,kniv
2617,Messer::N,nei´bb,kniv
2618,Messer::N,ныййп,kniv
2619,Nagel::N,spæjhkere,spik
2620,Nagel::N,spiger,spik
2621,Nagel::N,návlle,spik
2622,Nagel::N,spiikkár,spik
2623,Nagel::N,spijkkár,spik
2624,Nagel::N,näu´ll,spik
2625,Nagel::N,на̄ввьл,spik
2626,Netz::N,viermie,nät
2627,Netz::N,viermme,nät
2628,Netz::N,næhtta,nät
2629,Netz::N,fierbmi,nät
2630,Netz::N,viermi,nät
2631,Netz::N,säi´mm,nät
2632,Netz::N,нӯжхьт,nät
2633,Haken::N,kruehkie,krok
2634,Haken::N,ruohkke,krok
2635,Haken::N,vagge,krok
2636,Haken::N,roahkki,krok
2637,Haken::N,faggi,krok
2638,Haken::N,kuák'ki,krok
2639,Haken::N,kuä´ǩ'ǩ,krok
2640,Haken::N,ва̄ӈӈк,krok
2641,Haken::N,куэххьк,krok
2642,Griff::N,rehpie,tag
2643,Griff::N,rehpie,handtag
2644,Griff::N,taatje,tag
2645,Griff::N,taatje,handtag
2646,Griff::N,gavlla,tag
2647,Griff::N,gavlla,handtag
2648,Griff::N,guottáldahka,tag
2649,Griff::N,guottáldahka,handtag
2650,Griff::N,geavja,tag
2651,Griff::N,geavja,handtag
2652,Griff::N,novdâ,tag
2653,Griff::N,novdâ,handtag
2654,Griff::N,nõđđ,tag
2655,Griff::N,nõđđ,handtag
2656,Griff::N,kå´ǧǧ,tag
2657,Griff::N,kå´ǧǧ,handtag
2658,Griff::N,нэ̄дт,tag
2659,Griff::N,нэ̄дт,handtag
2660,Schloss::N,laesie,las
2661,Schloss::N,lássa,las
2662,Schloss::N,lohkka,las
2663,Schloss::N,lukkâ,las
2664,Schloss::N,lokk,las
2665,Schloss::N,ло̄ххк,las
2666,Bild::N,guvvie,bild
2667,Bild::N,gåvvå,bild
2668,Bild::N,govva,bild
2669,Bild::N,koṿe,bild
2670,Bild::N,kartt,bild
2671,Bild::N,картина,bild
2672,Figur::N,guvvie,figur
2673,Figur::N,gåvos,figur
2674,Figur::N,figuvrra,figur
2675,Figur::N,figuvra,figur
2676,Figur::N,kovos,figur
2677,Figur::N,kuâŋas,figur
2678,Puppe::N,dåahka,docka
2679,Puppe::N,dåhkko,docka
2680,Puppe::N,doahkko,docka
2681,Puppe::N,dohkká,docka
2682,Puppe::N,duhkká,docka
2683,Puppe::N,kuuhlaž,docka
2684,Puppe::N,кукла,docka
2685,Beutel::N,voessetje,påse
2686,Beutel::N,påvsså,påse
2687,Beutel::N,seahkaš,påse
2688,Beutel::N,bursa,påse
2689,Beutel::N,guhkkár,påse
2690,Beutel::N,čooṿâs,påse
2691,Beutel::N,siâk'k,påse
2692,Beutel::N,kå´ššel,påse
2693,Beutel::N,ве̄ҏҏц,påse
2694,Bündel::N,paantje,bunt
2695,Bündel::N,paantje,knippa
2696,Bündel::N,buduk,bunt
2697,Bündel::N,buduk,knippa
2698,Bündel::N,gurppe,bunt
2699,Bündel::N,gurppe,knippa
2700,Bündel::N,gihppu,bunt
2701,Bündel::N,gihppu,knippa
2702,Bündel::N,kiäs'tu,bunt
2703,Bündel::N,kiäs'tu,knippa
2704,Bündel::N,šnâpp,bunt
2705,Bündel::N,šnâpp,knippa
2706,Bündel::N,пуччк,bunt
2707,Bündel::N,пуччк,knippa
2708,Tasche::N,veaskoe,väska
2709,Tasche::N,væssko,väska
2710,Tasche::N,lávkka,väska
2711,Tasche::N,lávka,väska
2712,Tasche::N,seahkka,väska
2713,Tasche::N,lavkkâ,väska
2714,Tasche::N,laukk,väska
2715,Tasche::N,суӎӎьк,väska
2716,Tasche::N,ло̄а̄ффк,väska
2717,Eimer::N,bæhtoe,hink
2718,Eimer::N,bæhtoe,ämbar
2719,Eimer::N,skiello,hink
2720,Eimer::N,skiello,ämbar
2721,Eimer::N,skállu,hink
2722,Eimer::N,skállu,ämbar
2723,Eimer::N,eebir,hink
2724,Eimer::N,eebir,ämbar
2725,Eimer::N,skääll,hink
2726,Eimer::N,skääll,ämbar
2727,Eimer::N,е̄мьперь,hink
2728,Eimer::N,е̄мьперь,ämbar
2729,Deckel::N,luehkie,lock
2730,Deckel::N,låhkke,lock
2731,Deckel::N,lohkki,lock
2732,Deckel::N,lokke,lock
2733,Deckel::N,lå´ǩǩ,lock
2734,Deckel::N,ко̄а̄ххтнэсс,lock
2735,Geschirr::N,lihtie,servis
2736,Geschirr::N,lihtie,porslin
2737,Geschirr::N,lihte,servis
2738,Geschirr::N,lihte,porslin
2739,Geschirr::N,lihtit,servis
2740,Geschirr::N,lihtit,porslin
2741,Geschirr::N,litte,servis
2742,Geschirr::N,litte,porslin
2743,Geschirr::N,kärldõk,servis
2744,Geschirr::N,kärldõk,porslin
2745,Geschirr::N,ка̄ррь,servis
2746,Geschirr::N,ка̄ррь,porslin
2747,Sack::N,voesse,säck
2748,Sack::N,vuossa,säck
2749,Sack::N,seahkka,säck
2750,Sack::N,sekkâ,säck
2751,Sack::N,siâk'k,säck
2752,Sack::N,ве̄ҏҏц,säck
2753,Tasse::N,guksie,kopp
2754,Tasse::N,gåhppå,kopp
2755,Tasse::N,gohppu,kopp
2756,Tasse::N,pollo,kopp
2757,Tasse::N,kopp,kopp
2758,Tasse::N,на̄ххьп,kopp
2759,Topf::N,baetie,gryta
2760,Topf::N,baetie,kastrull
2761,Topf::N,krovhte,gryta
2762,Topf::N,krovhte,kastrull
2763,Topf::N,rujtta,gryta
2764,Topf::N,rujtta,kastrull
2765,Topf::N,giebbme,gryta
2766,Topf::N,giebbme,kastrull
2767,Topf::N,báhti,gryta
2768,Topf::N,báhti,kastrull
2769,Topf::N,gievdni,gryta
2770,Topf::N,gievdni,kastrull
2771,Topf::N,pääti,gryta
2772,Topf::N,pääti,kastrull
2773,Topf::N,kruâitt,gryta
2774,Topf::N,kruâitt,kastrull
2775,Topf::N,кӣммьн,gryta
2776,Topf::N,кӣммьн,kastrull
2777,Kessel::N,giebnie,kittel
2778,Kessel::N,skallo,kittel
2779,Kessel::N,giebbme,kittel
2780,Kessel::N,gieđbmi,kittel
2781,Kessel::N,kiem'ni,kittel
2782,Kessel::N,ǩie´mnn,kittel
2783,Kessel::N,кӣммьн,kittel
2784,Essen::N,åesie,mål
2785,Essen::N,beapmoe,mål
2786,Essen::N,biebbmo,mål
2787,Essen::N,borramuš,mål
2788,Essen::N,purrâmâš,mål
2789,Essen::N,porrmõš,mål
2790,Essen::N,по̄ррмушш,mål
2791,Nahrung::N,beapmoe,näring
2792,Nahrung::N,biebbmo,näring
2793,Nahrung::N,biebmu,näring
2794,Nahrung::N,purrâmâš,näring
2795,Nahrung::N,porrmõš,näring
2796,Nahrung::N,по̄ррмушш,näring
2797,Speise::N,beapmoe,maträtt
2798,Speise::N,biebbmo,maträtt
2799,Speise::N,biebmu,maträtt
2800,Speise::N,määlis,maträtt
2801,Speise::N,aasâs,maträtt
2802,Speise::N,porrmõš,maträtt
2803,Speise::N,по̄ррмушш,maträtt
2804,Fleisch::N,bearkoe,kött
2805,Fleisch::N,oadtje,kött
2806,Fleisch::N,bierggo,kött
2807,Fleisch::N,biergu,kött
2808,Fleisch::N,uáž'ži,kött
2809,Fleisch::N,vuä´ǯ'ǯ,kött
2810,Fleisch::N,вуэннч,kött
2811,Getreide::N,gernie,säd
2812,Getreide::N,gernie,spannmål
2813,Getreide::N,gårnne,säd
2814,Getreide::N,gårnne,spannmål
2815,Getreide::N,gordni,säd
2816,Getreide::N,gordni,spannmål
2817,Getreide::N,valje,säd
2818,Getreide::N,valje,spannmål
2819,Getreide::N,ле̄ййп,säd
2820,Getreide::N,ле̄ййп,spannmål
2821,Brei::N,kraavhtse,gröt
2822,Brei::N,ráktsa,gröt
2823,Brei::N,buvru,gröt
2824,Brei::N,suoḥâd,gröt
2825,Brei::N,hutt,gröt
2826,Brei::N,уххт,gröt
2827,Brot::N,gaahkoe,bröd
2828,Brot::N,lájbbe,bröd
2829,Brot::N,stummpa,bröd
2830,Brot::N,láibi,bröd
2831,Brot::N,gáhkku,bröd
2832,Brot::N,leibi,bröd
2833,Brot::N,lei´bb,bröd
2834,Brot::N,ле̄ййп,bröd
2835,Scheibe::N,snaejrie,skiva
2836,Scheibe::N,sárdde,skiva
2837,Scheibe::N,vajahas,skiva
2838,Scheibe::N,časkkis,skiva
2839,Scheibe::N,ča'skes,skiva
2840,Scheibe::N,ku´sǩǩ,skiva
2841,Scheibe::N,кусськ,skiva
2842,Fett::N,buejtie,fett
2843,Fett::N,vuodja,fett
2844,Fett::N,buoidi,fett
2845,Fett::N,pyei'di,fett
2846,Fett::N,puõi´dd,fett
2847,Fett::N,пуййт,fett
2848,Butter::N,voeje,smör
2849,Butter::N,vuodja,smör
2850,Butter::N,vuodja,smör
2851,Butter::N,vuojâ,smör
2852,Butter::N,vuõjj,smör
2853,Butter::N,вӯйй,smör
2854,Öl::N,ålja,olja
2855,Öl::N,ulljo,olja
2856,Öl::N,oalljo,olja
2857,Öl::N,olju,olja
2858,Öl::N,oljo,olja
2859,Öl::N,vuõjj,olja
2860,Öl::N,вӯйй,olja
2861,Salz::N,saelhtie,salt
2862,Salz::N,sállte,salt
2863,Salz::N,sálti,salt
2864,Salz::N,sältti,salt
2865,Salz::N,sä´ltt,salt
2866,Salz::N,сӯлль,salt
2867,Suppe::N,joptse,soppa
2868,Suppe::N,jupptsa,soppa
2869,Suppe::N,málli,soppa
2870,Suppe::N,määḷi,soppa
2871,Suppe::N,lieṃâ,soppa
2872,Suppe::N,liõmm,soppa
2873,Suppe::N,лӣмм,soppa
2874,Honig::N,hååneske,honung
2875,Honig::N,meda,honung
2876,Honig::N,miehta,honung
2877,Honig::N,mietâ,honung
2878,Honig::N,miõtt,honung
2879,Honig::N,мӣдт,honung
2880,Milch::N,mielhkie,mjölk
2881,Milch::N,mielkke,mjölk
2882,Milch::N,mielki,mjölk
2883,Milch::N,miel'kki,mjölk
2884,Milch::N,mie´lǩǩ,mjölk
2885,Milch::N,ма̄ййт,mjölk
2886,Tee::N,löövje,te
2887,Tee::N,tedja,te
2888,Tee::N,deadju,te
2889,Tee::N,čee,te
2890,Tee::N,teej̣â,te
2891,Tee::N,čee,te
2892,Tee::N,чайй,te
2893,Leder::N,hovre,läder
2894,Leder::N,sassne,läder
2895,Leder::N,náhkki,läder
2896,Leder::N,leaira,läder
2897,Leder::N,čevđi,läder
2898,Leder::N,čåu´dd,läder
2899,Leder::N,на̄ххьк,läder
2900,Wolle::N,ålloe,ull
2901,Wolle::N,ålloe,ylle
2902,Wolle::N,hullo,ull
2903,Wolle::N,hullo,ylle
2904,Wolle::N,ullu,ull
2905,Wolle::N,ullu,ylle
2906,Wolle::N,ullo,ull
2907,Wolle::N,ullo,ylle
2908,Wolle::N,oll,ull
2909,Wolle::N,oll,ylle
2910,Wolle::N,улл,ull
2911,Wolle::N,улл,ylle
2912,Stoff::N,tyjje,tyg
2913,Stoff::N,tyjje,stoff
2914,Stoff::N,gápptás,tyg
2915,Stoff::N,gápptás,stoff
2916,Stoff::N,stoaffa,tyg
2917,Stoff::N,stoaffa,stoff
2918,Stoff::N,ávnnas,tyg
2919,Stoff::N,ávnnas,stoff
2920,Stoff::N,käägus,tyg
2921,Stoff::N,käägus,stoff
2922,Stoff::N,aaunâs,tyg
2923,Stoff::N,aaunâs,stoff
2924,Stoff::N,лыййн,tyg
2925,Stoff::N,лыййн,stoff
2926,Nadel::N,naaloe,nål
2927,Nadel::N,nállo,nål
2928,Nadel::N,nállu,nål
2929,Nadel::N,nááḷu,nål
2930,Nadel::N,neu´ll,nål
2931,Nadel::N,нӣввьл,nål
2932,Faden::N,laejkie,tråd
2933,Faden::N,hárppo,tråd
2934,Faden::N,árpu,tråd
2935,Faden::N,läigi,tråd
2936,Faden::N,lääi´j,tråd
2937,Faden::N,сӯнн,tråd
2938,Knopf::N,balhka,knapp
2939,Knopf::N,boallo,knapp
2940,Knopf::N,boallu,knapp
2941,Knopf::N,puál'lu,knapp
2942,Knopf::N,puäll,knapp
2943,Knopf::N,пуалл,knapp
2944,Knoten::N,tjoelme,knut
2945,Knoten::N,tjuolmma,knut
2946,Knoten::N,čuolbma,knut
2947,Knoten::N,čuol'mâ,knut
2948,Knoten::N,čuõlmm,knut
2949,Knoten::N,чӯллм,knut
2950,Farbe::N,klaerie,färg
2951,Farbe::N,ivnne,färg
2952,Farbe::N,bájnno,färg
2953,Farbe::N,mola,färg
2954,Farbe::N,fearga,färg
2955,Farbe::N,maalâ,färg
2956,Farbe::N,páinu,färg
2957,Farbe::N,kälkk,färg
2958,Farbe::N,по̄а̄ййн,färg
2959,Kleidung::N,tyjje,klädsel
2960,Kleidung::N,gárvvo,klädsel
2961,Kleidung::N,bivttas,klädsel
2962,Kleidung::N,piivtâs,klädsel
2963,Kleidung::N,pivoh,klädsel
2964,Kleidung::N,piiutâs,klädsel
2965,Kleidung::N,о̄а̄з,klädsel
2966,Hemd::N,sjåarhtoe,skjorta
2967,Hemd::N,skirtto,skjorta
2968,Hemd::N,báidi,skjorta
2969,Hemd::N,päiđi,skjorta
2970,Hemd::N,päidd,skjorta
2971,Hemd::N,па̄ййт,skjorta
2972,Kragen::N,döörhke,krage
2973,Kragen::N,tjiebet,krage
2974,Kragen::N,tjehpuris,krage
2975,Kragen::N,čeabet,krage
2976,Kragen::N,kráva,krage
2977,Kragen::N,siä'pulâs,krage
2978,Kragen::N,seäp'plõs,krage
2979,Kragen::N,ко̄а̄влас,krage
2980,Ärmel::N,sissie,ärm
2981,Ärmel::N,sasse,ärm
2982,Ärmel::N,soadji,ärm
2983,Ärmel::N,suájá,ärm
2984,Ärmel::N,suäjj,ärm
2985,Ärmel::N,суэйй,ärm
2986,Hose::N,måvhka,byxor
2987,Hose::N,båkså,byxor
2988,Hose::N,buvssat,byxor
2989,Hose::N,puuvsah,byxor
2990,Hose::N,puus,byxor
2991,Hose::N,пукс,byxor
2992,Hose::N,ко̄а̄дтӭ,byxor
2993,Gürtel::N,juvvie,bälte
2994,Gürtel::N,beelhte,bälte
2995,Gürtel::N,avve,bälte
2996,Gürtel::N,getsam,bälte
2997,Gürtel::N,boagán,bälte
2998,Gürtel::N,pooṿij,bälte
2999,Gürtel::N,puäǥǥanj,bälte
3000,Gürtel::N,эвв,bälte
3001,Mütze::N,tjohpe,mössa
3002,Mütze::N,gahper,mössa
3003,Mütze::N,gahpir,mössa
3004,Mütze::N,kappeer,mössa
3005,Mütze::N,keä´p'per,mössa
3006,Mütze::N,кабперь,mössa
3007,Schuh::N,gaamege,sko
3008,Schuh::N,gáma,sko
3009,Schuh::N,skuovva,sko
3010,Schuh::N,gáma,sko
3011,Schuh::N,kaamâ,sko
3012,Schuh::N,kaammi,sko
3013,Schuh::N,камаша,sko
3014,Stiefel::N,steeblege,stövel
3015,Stiefel::N,stiebil,stövel
3016,Stiefel::N,sáhpis,stövel
3017,Stiefel::N,sáppat,stövel
3018,Stiefel::N,steevvil,stövel
3019,Stiefel::N,sa´ppi,stövel
3020,Stiefel::N,са̄ххпе,stövel
3021,Ring::N,rïngke,ring
3022,Ring::N,suormas,ring
3023,Ring::N,suorpmas,ring
3024,Ring::N,suormâs,ring
3025,Ring::N,suõrmâs,ring
3026,Ring::N,сӯрмас,ring
3027,Band::N,baante,band
3028,Band::N,bádde,band
3029,Band::N,báddi,band
3030,Band::N,päddi,band
3031,Band::N,liântt,band
3032,Band::N,källre´ppiǩ,band
3033,Band::N,ля̄ӊӊт,band
3034,Kamm::N,gaampe,kam
3035,Kamm::N,rájdam,kam
3036,Kamm::N,tjåhkom,kam
3037,Kamm::N,čohkun,kam
3038,Kamm::N,čohhoom,kam
3039,Kamm::N,čååǥǥam,kam
3040,Kamm::N,чоагкь,kam
3041,Spiegel::N,guelmiedahke,spegel
3042,Spiegel::N,spiedjil,spegel
3043,Spiegel::N,speajal,spegel
3044,Spiegel::N,speeijal,spegel
3045,Spiegel::N,suei´mkar,spegel
3046,Spiegel::N,кыффкэмка̄ррь,spegel
3047,Spiegel::N,зе̄ркал,spegel
3048,Riemen::N,györtenje,rem
3049,Riemen::N,rájppe,rem
3050,Riemen::N,garttsa,rem
3051,Riemen::N,lávži,rem
3052,Riemen::N,läbži,rem
3053,Riemen::N,läbǯǯ,rem
3054,Riemen::N,ре̄ммь,rem
3055,Schnur::N,gurrie,snöre
3056,Schnur::N,gáras,snöre
3057,Schnur::N,garca,snöre
3058,Schnur::N,orrâ,snöre
3059,Schnur::N,nue´rr,snöre
3060,Schnur::N,нӯррь,snöre
3061,Leine::N,baante,lina
3062,Leine::N,gájnno,lina
3063,Leine::N,báddi,lina
3064,Leine::N,oarra,lina
3065,Leine::N,läbži,lina
3066,Leine::N,läbǯǯ,lina
3067,Leine::N,ла̄ммч,lina
3068,Decke::N,gaptjese,täcke
3069,Decke::N,rádno,täcke
3070,Decke::N,gåbtjås,täcke
3071,Decke::N,tæhppin,täcke
3072,Decke::N,govččas,täcke
3073,Decke::N,loovdâ,täcke
3074,Decke::N,räänn,täcke
3075,Decke::N,ра̄нн,täcke
3076,Kissen::N,nalhke,dyna
3077,Kissen::N,nalhke,kudde
3078,Kissen::N,guoddá,dyna
3079,Kissen::N,guoddá,kudde
3080,Kissen::N,oajvevuolle,dyna
3081,Kissen::N,oajvevuolle,kudde
3082,Kissen::N,guoddá,dyna
3083,Kissen::N,guoddá,kudde
3084,Kissen::N,bolsttar,dyna
3085,Kissen::N,bolsttar,kudde
3086,Kissen::N,polster,dyna
3087,Kissen::N,polster,kudde
3088,Kissen::N,pee´ren,dyna
3089,Kissen::N,pee´ren,kudde
3090,Kissen::N,pooddâšǩ,dyna
3091,Kissen::N,pooddâšǩ,kudde
3092,Kissen::N,по̄дэшк,dyna
3093,Kissen::N,по̄дэшк,kudde
3094,Tuch::N,tyjje,sjal
3095,Tuch::N,tyddja,sjal
3096,Tuch::N,gådo,sjal
3097,Tuch::N,liidni,sjal
3098,Tuch::N,läđđee,sjal
3099,Tuch::N,re´ppiǩ,sjal
3100,Tuch::N,ree´ppiǩ,sjal
3101,Tuch::N,ребпехь,sjal
3102,Handtuch::N,njaamelijnie,handduk
3103,Handtuch::N,sigárdahka,handduk
3104,Handtuch::N,sihkaldat,handduk
3105,Handtuch::N,siholdâs,handduk
3106,Handtuch::N,seekkldõs,handduk
3107,Handtuch::N,u´tree´lniǩ,handduk
3108,Handtuch::N,отеральнэхьк,handduk
3109,Kraft::N,faamoe,kraft
3110,Kraft::N,fábmo,kraft
3111,Kraft::N,fápmu,kraft
3112,Kraft::N,fááṃu,kraft
3113,Kraft::N,viõkk,kraft
3114,Kraft::N,вӣгк,kraft
3115,Stärke::N,vieksiesvoete,styrka
3116,Stärke::N,gievrrudahka,styrka
3117,Stärke::N,gievrrodus,styrka
3118,Stärke::N,veahka,styrka
3119,Stärke::N,vuoibmi,styrka
3120,Stärke::N,viek'sâvuotâ,styrka
3121,Stärke::N,viõkk,styrka
3122,Stärke::N,са̄м,styrka
3123,Stärke::N,вӣгк,styrka
3124,Gesundheit::N,healsoe,hälsa
3125,Gesundheit::N,starne,hälsa
3126,Gesundheit::N,hælsso,hälsa
3127,Gesundheit::N,varresvuohta,hälsa
3128,Gesundheit::N,dearvvasvuohta,hälsa
3129,Gesundheit::N,tie'rvâsvuotâ,hälsa
3130,Gesundheit::N,tiõrvâsvuõtt,hälsa
3131,Gesundheit::N,тӣрвасвӯдт,hälsa
3132,Krankheit::N,skïemtjelasse,sjukdom
3133,Krankheit::N,skihpudahka,sjukdom
3134,Krankheit::N,dávdda,sjukdom
3135,Krankheit::N,vihke,sjukdom
3136,Krankheit::N,dávda,sjukdom
3137,Krankheit::N,tavdâ,sjukdom
3138,Krankheit::N,puá'cuvuotâ,sjukdom
3139,Krankheit::N,kõpp,sjukdom
3140,Krankheit::N,puõccmoš,sjukdom
3141,Krankheit::N,кэ̄бп,sjukdom
3142,Schmerz::N,haerhpie,smärta
3143,Schmerz::N,bávtjas,smärta
3144,Schmerz::N,bávčča,smärta
3145,Schmerz::N,tuške,smärta
3146,Schmerz::N,poovčâs,smärta
3147,Schmerz::N,tå´sǩǩ,smärta
3148,Schmerz::N,кэ̄бп,smärta
3149,Wunde::N,saejrie,sår
3150,Wunde::N,hávve,sår
3151,Wunde::N,hávvi,sår
3152,Wunde::N,hävvi,sår
3153,Wunde::N,hää´vv,sår
3154,Wunde::N,ра̄ӊӊҍ,sår
3155,Fieber::N,vaejlie,feber
3156,Fieber::N,fiebar,feber
3157,Fieber::N,báhkkadávda,feber
3158,Fieber::N,žaar,feber
3159,Fieber::N,жоарр,feber
3160,Arznei::N,daalhkesh,medicin
3161,Arznei::N,daalhkesh,läkemedel
3162,Arznei::N,dálkas,medicin
3163,Arznei::N,dálkas,läkemedel
3164,Arznei::N,dálkkas,medicin
3165,Arznei::N,dálkkas,läkemedel
3166,Arznei::N,taalhâs,medicin
3167,Arznei::N,taalhâs,läkemedel
3168,Arznei::N,lekittâs,medicin
3169,Arznei::N,lekittâs,läkemedel
3170,Arznei::N,taalkâs,medicin
3171,Arznei::N,taalkâs,läkemedel
3172,Arznei::N,лоаддв,medicin
3173,Arznei::N,лоаддв,läkemedel
3174,Brücke::N,pruvvie,bro
3175,Brücke::N,råvve,bro
3176,Brücke::N,šaldi,bro
3177,Brücke::N,šalde,bro
3178,Brücke::N,mostt,bro
3179,Brücke::N,мо̄сст,bro
3180,Brunnen::N,prutnie,brunn
3181,Brunnen::N,ruddne,brunn
3182,Brunnen::N,gáivo,brunn
3183,Brunnen::N,káivu,brunn
3184,Brunnen::N,käivv,brunn
3185,Brunnen::N,ка̄ййв,brunn
3186,Weide::N,gåatome,bete
3187,Weide::N,guohtom,bete
3188,Weide::N,guohtun,bete
3189,Weide::N,kuátu,bete
3190,Weide::N,luátu,bete
3191,Weide::N,та̄нтар,bete
3192,Pfad::N,baalka,stig
3193,Pfad::N,bálges,stig
3194,Pfad::N,bálggis,stig
3195,Pfad::N,päälgis,stig
3196,Pfad::N,pää´ljes,stig
3197,Pfad::N,поалкас,stig
3198,Weg::N,geajnoe,väg
3199,Weg::N,gæjnno,väg
3200,Weg::N,væddja,väg
3201,Weg::N,geaidnu,väg
3202,Weg::N,luod'dâ,väg
3203,Weg::N,čuâǥǥas,väg
3204,Weg::N,чуэкас,väg
3205,Straße::N,geajnoe,gata
3206,Straße::N,joene,gata
3207,Straße::N,gahttun,gata
3208,Straße::N,geaidnu,gata
3209,Straße::N,maađij,gata
3210,Straße::N,uu´lec,gata
3211,Straße::N,чуэкас,gata
3212,Dorf::N,sïjte,by
3213,Dorf::N,bájkke,by
3214,Dorf::N,gilli,by
3215,Dorf::N,sijdâ,by
3216,Dorf::N,sijdd,by
3217,Dorf::N,сыййт,by
3218,Stadt::N,staare,stad
3219,Stadt::N,sjeltie,stad
3220,Stadt::N,stáda,stad
3221,Stadt::N,gávpot,stad
3222,Stadt::N,kaavpug,stad
3223,Stadt::N,lâ´nn,stad
3224,Stadt::N,gåårad,stad
3225,Stadt::N,ланнҍ,stad
3226,Brief::N,prievie,brev
3227,Brief::N,girjje,brev
3228,Brief::N,reive,brev
3229,Brief::N,kirje,brev
3230,Brief::N,ǩe´rjj,brev
3231,Brief::N,кыррьй,brev
3232,Buch::N,gærja,bok
3233,Buch::N,girjje,bok
3234,Buch::N,girji,bok
3235,Buch::N,kirje,bok
3236,Buch::N,ǩe´rjj,bok
3237,Buch::N,кыррьй,bok
3238,Buchstabe::N,baakoe,bokstav
3239,Buchstabe::N,bokstávva,bokstav
3240,Buchstabe::N,bustávva,bokstav
3241,Buchstabe::N,puustav,bokstav
3242,Buchstabe::N,bukva,bokstav
3243,Buchstabe::N,буква,bokstav
3244,Zeitung::N,plaerie,tidning
3245,Zeitung::N,avijssa,tidning
3246,Zeitung::N,bláđđi,tidning
3247,Zeitung::N,aavis,tidning
3248,Zeitung::N,listt,tidning
3249,Zeitung::N,ga´zaat,tidning
3250,Zeitung::N,газет,tidning
3251,Leben::N,hïegke,liv
3252,Leben::N,hægga,liv
3253,Leben::N,iellem,liv
3254,Leben::N,viessom,liv
3255,Leben::N,eallin,liv
3256,Leben::N,eellim,liv
3257,Leben::N,jie´llem,liv
3258,Leben::N,я̄лл,liv
3259,Tod::N,jaame,död
3260,Tod::N,jábmem,död
3261,Tod::N,jápmin,död
3262,Tod::N,jäämmim,död
3263,Tod::N,så´rmm,död
3264,Tod::N,jää´mmem,död
3265,Tod::N,соаррьм,död
3266,Grab::N,gaelmie,grav
3267,Grab::N,ráhpo,grav
3268,Grab::N,hávdde,grav
3269,Grab::N,hávdi,grav
3270,Grab::N,hävdi,grav
3271,Grab::N,äu´dd,grav
3272,Grab::N,ка̄лльм,grav
3273,Kirche::N,gærhkoe,kyrka
3274,Kirche::N,girkko,kyrka
3275,Kirche::N,girku,kyrka
