,Concept_ID,lv,zh
2377,kämmen::V,sukāt,梳
2378,schmücken::V,мичмӧдны,装饰
2379,schmücken::V,rotāt,装饰
2380,schmücken::V,greznot,装饰
2381,sagen::V,шуны,说
2382,sagen::V,висьтавны,说
2383,sagen::V,teikt,说
2384,sprechen::V,сёрнитны,说
2385,sprechen::V,runāt,说
2386,reden::V,сёрнитны,讲
2387,reden::V,norunāt,讲
2388,sich unterhalten::V,сёрнитны,聊天
2389,sich unterhalten::V,варовитны,聊天
2390,sich unterhalten::V,sarunāties,聊天
2391,fragen::V,юавны,问
2392,fragen::V,jautāt,问
2393,bitten::V,корны,请
2394,bitten::V,lūgt,请
2395,bitten::V,prasīt,请
2396,erzählen::V,висьтавны,叙述
2397,erzählen::V,stāstīt,叙述
2398,mitteilen::V,юӧртны,通知
2399,mitteilen::V,висьтавны,通知
2400,mitteilen::V,pavēstīt,通知
2401,nennen::V,шуны,叫做
2402,nennen::V,ним сетны,叫做
2403,nennen::V,saukt,叫做
2404,rufen::V,корны,叫
2405,rufen::V,saukt,叫
2406,prahlen::V,ошйысьны,吹牛
2407,prahlen::V,lielīties,吹牛
2408,übersetzen::V,вуджӧдны,翻译
2409,übersetzen::V,tulkot,翻译
2410,übersetzen::V,pārtulkot,翻译
2411,denken::V,мӧвпавны,想
2412,denken::V,domāt,想
2413,glauben::V,эскыны,以为
2414,glauben::V,ticēt,以为
2415,bemerken::V,казявны,发觉
2416,bemerken::V,ievērot,发觉
2417,bemerken::V,ieraudzīt,发觉
2418,erkennen::V,тӧдмавны,识别
2419,erkennen::V,pazīt,识别
2420,erkennen::V,atpazīt,识别
2421,begreifen::V,вежӧртны,理解
2422,begreifen::V,гӧгӧрвоны,理解
2423,begreifen::V,jēgt,理解
2424,begreifen::V,apjēgt,理解
2425,verstehen::V,вежӧртны,明白
2426,verstehen::V,гӧгӧрвоны,明白
2427,verstehen::V,saprast,明白
2428,lernen::V,вeлöдчыны,学
2429,lernen::V,mācīties,学
2430,wissen::V,тӧдны,知道
2431,wissen::V,zināt,知道
2432,sich erinnern an::V,казьтывны,回忆
2433,sich erinnern an::V,дум вылӧ уськӧдны,回忆
2434,sich erinnern an::V,atminēties,回忆
2435,vergessen::V,вунӧдны,忘记
2436,vergessen::V,mirst,忘记
2437,vergessen::V,aizmirst,忘记
2438,messen::V,муртавны,测量
2439,messen::V,mērīt,测量
2440,zählen::V,лыддьыны,数
2441,zählen::V,skaitīt,数
2442,rechnen::V,лыддьыны,计算
2443,rechnen::V,rēķināt,计算
2444,lesen::V,лыддьыны,读
2445,lesen::V,lasīt,读
2446,malen::V,серпасавны,画
2447,malen::V,gleznot,画
2448,zeichnen::V,серпасавны,绘制
2449,zeichnen::V,zīmēt,绘制
2450,schreiben::V,гижны,写
2451,schreiben::V,rakstīt,写
2452,besitzen::V,лоны,占有
2453,besitzen::V,piederēt,占有
2454,kaufen::V,ньӧбны,买
2455,kaufen::V,pirkt,买
2456,verkaufen::V,вузавны,卖
2457,verkaufen::V,pārdot,卖
2458,bezahlen::V,мынтыны,付钱
2459,bezahlen::V,мынтысьны,付钱
2460,bezahlen::V,apmaksāt,付钱
2461,zahlen::V,мынтыны,支付
2462,zahlen::V,maksāt,支付
2463,beherrschen::V,ас улын кутны,统治
2464,beherrschen::V,valdīt,统治
2465,ertragen::V,пыкны,忍耐
2466,ertragen::V,лэптыны,忍耐
2467,ertragen::V,panest,忍耐
2468,ertragen::V,paciest,忍耐
