,Concept_ID,se,be
4541,von hier::ADV,dáppe,адсюль
4542,von hier::ADV,dáppe,адгэтуль
4543,von hier::ADV,tástán,адсюль
4544,von hier::ADV,tástán,адгэтуль
4545,von hier::ADV,tääiǥ,адсюль
4546,von hier::ADV,tääiǥ,адгэтуль
4547,von hier::ADV,tääi´ben,адсюль
4548,von hier::ADV,tääi´ben,адгэтуль
4549,von hier::ADV,тэста,адсюль
4550,von hier::ADV,тэста,адгэтуль
4551,dort::ADV,dagkoe,там
4552,dort::ADV,dale,там
4553,dort::ADV,dakko,там
4554,dort::ADV,tuo,там
4555,dort::ADV,tovben,там
4556,dort::ADV,to´ben,там
4557,dort::ADV,тёллэ,там
4558,dort::ADV,тамьпе,там
4559,dorthin::ADV,dahkoe,туды
4560,dorthin::ADV,dåhku,туды
4561,dorthin::ADV,dohko,туды
4562,dorthin::ADV,diehko,туды
4563,dorthin::ADV,tuohu,туды
4564,dorthin::ADV,tok,туды
4565,dorthin::ADV,tok-aa,туды
4566,dorthin::ADV,то̄гэ,туды
4567,vorwärts::ADV,fraamme,наперад
4568,vorwärts::ADV,åvddån,наперад
4569,vorwärts::ADV,ovddas,наперад
4570,vorwärts::ADV,oovdâs,наперад
4571,vorwärts::ADV,ooudâs,наперад
4572,vorwärts::ADV,ooudårra,наперад
4573,vorwärts::ADV,эвтэс,наперад
4574,rückwärts::ADV,mænngese,назад
4575,rückwärts::ADV,ruoptobadáj,назад
4576,rückwärts::ADV,maŋás,назад
4577,rückwärts::ADV,majaskulij,назад
4578,rückwärts::ADV,mââjas,назад
4579,rückwärts::ADV,mâ´ŋŋla,назад
4580,rückwärts::ADV,мо̄а̄з,назад
4581,rückwärts::ADV,мо̄а̄ст,назад
4582,zurück::ADV,bååstede,назад
4583,zurück::ADV,ruoptus,назад
4584,zurück::ADV,maŋus,назад
4585,zurück::ADV,ruoktot,назад
4586,zurück::ADV,maassâd,назад
4587,zurück::ADV,vä´st,назад
4588,zurück::ADV,mååusat,назад
4589,zurück::ADV,мо̄а̄з,назад
4590,zurück::ADV,мо̄а̄ст,назад
4591,unten::ADV,vuelnie,унізе
4592,unten::ADV,vuollen,унізе
4593,unten::ADV,vuollin,унізе
4594,unten::ADV,vyellin,унізе
4595,unten::ADV,vue´llen,унізе
4596,unten::ADV,вӯлльн,унізе
4597,hinab::ADV,våålese,уніз
4598,hinab::ADV,vuolus,уніз
4599,hinab::ADV,vulos,уніз
4600,hinab::ADV,vuá'lás,уніз
4601,hinab::ADV,vuâlas,уніз
4602,hinab::ADV,валас,уніз
4603,oben::ADV,bijjene,угары
4604,oben::ADV,bijjene,наверсе
4605,oben::ADV,baddjen,угары
4606,oben::ADV,baddjen,наверсе
4607,oben::ADV,badjin,угары
4608,oben::ADV,badjin,наверсе
4609,oben::ADV,paijeen,угары
4610,oben::ADV,paijeen,наверсе
4611,oben::ADV,pâ´jjen,угары
4612,oben::ADV,pâ´jjen,наверсе
4613,oben::ADV,tunââ´lmest,угары
4614,oben::ADV,tunââ´lmest,наверсе
4615,oben::ADV,пайенҍ,угары
4616,oben::ADV,пайенҍ,наверсе
4617,hinauf::ADV,bæjjese,угару
4618,hinauf::ADV,bajás,угару
4619,hinauf::ADV,bajás,угару
4620,hinauf::ADV,pajas,угару
4621,hinauf::ADV,pââjas,угару
4622,hinauf::ADV,пайяс,угару
4623,überall::ADV,gaajhkene lehkesne,усюды
4624,überall::ADV,juohkka sajen,усюды
4625,überall::ADV,juohke sajis,усюды
4626,überall::ADV,jya'hisaajeest,усюды
4627,überall::ADV,vee´zz,усюды
4628,überall::ADV,pukvee´zz,усюды
4629,überall::ADV,пугквесь,усюды
4630,nicht::ADV,ij,не
4631,nicht::ADV,ij,не
4632,nicht::ADV,ii,не
4633,nicht::ADV,ij,не
4634,nicht::ADV,ij,не
4635,nicht::ADV,эйй,не
4636,ein wenig::ADV,ånnetje,трошкі
4637,ein wenig::ADV,ahtjetje,трошкі
4638,ein wenig::ADV,binná,трошкі
4639,ein wenig::ADV,veahá,трошкі
4640,ein wenig::ADV,ucánjii,трошкі
4641,ein wenig::ADV,occanj,трошкі
4642,ein wenig::ADV,simmna,трошкі
4643,ein wenig::ADV,сада,трошкі
4644,ein wenig::ADV,садаматта,трошкі
4645,kaum::ADV,jallan,ледзьве
4646,kaum::ADV,vánet,ледзьве
4647,kaum::ADV,báljo,ледзьве
4648,kaum::ADV,illá,ледзьве
4649,kaum::ADV,illvaa,ледзьве
4650,kaum::ADV,мале,ледзьве
4651,kaum::ADV,элэлэ,ледзьве
4652,sehr::ADV,sagk,вельмі
4653,sehr::ADV,riek,вельмі
4654,sehr::ADV,sieldes,вельмі
4655,sehr::ADV,hui,вельмі
4656,sehr::ADV,ollu,вельмі
4657,sehr::ADV,čuuvtij,вельмі
4658,sehr::ADV,sami,вельмі
4659,sehr::ADV,čuu´t,вельмі
4660,sehr::ADV,пэре,вельмі
4661,sehr::ADV,чофта,вельмі
4662,so::ADV,numhtie,так
4663,so::ADV,nav,так
4664,so::ADV,nuov,так
4665,so::ADV,nåv,так
4666,so::ADV,nu,так
4667,so::ADV,näävt,так
4668,so::ADV,de,так
4669,so::ADV,nu´t,так
4670,so::ADV,nääi´t,так
4671,so::ADV,те̄льнэ,так
4672,noch::ADV,annje,яшчэ
4673,noch::ADV,ájn,яшчэ
4674,noch::ADV,vilá,яшчэ
4675,noch::ADV,ain,яшчэ
4676,noch::ADV,vela,яшчэ
4677,noch::ADV,võl,яшчэ
4678,noch::ADV,veâl,яшчэ
4679,noch::ADV,вя̄л,яшчэ
4680,nur::ADV,ajve,толькі
4681,nur::ADV,barre,толькі
4682,nur::ADV,dåssjå,толькі
4683,nur::ADV,dušše,толькі
4684,nur::ADV,váá,толькі
4685,nur::ADV,pâi,толькі
4686,nur::ADV,leša,толькі
4687,nur::ADV,tåå´lǩ,толькі
4688,nur::ADV,лэша,толькі
4689,nur::ADV,лышшэ,толькі
4690,schon::ADV,joe,ужо
4691,schon::ADV,juo,ужо
4692,schon::ADV,juo,ужо
4693,schon::ADV,juo,ужо
4694,schon::ADV,ju´n,ужо
4695,schon::ADV,ё,ужо
4696,wieder::ADV,vihth,зноў
4697,wieder::ADV,aajmoen,зноў
4698,wieder::ADV,vas,зноў
4699,wieder::ADV,ådåsis,зноў
4700,wieder::ADV,fas,зноў
4701,wieder::ADV,vuot,зноў
4702,wieder::ADV,vest,зноў
4703,wieder::ADV,däs,зноў
4704,wieder::ADV,e´pet,зноў
4705,wieder::ADV,аввта,зноў
4706,wieder::ADV,о̄дтсэ,зноў
4707,vor::PRP,åvteste,перад
4708,vor::PRP,ålggolin,перад
4709,vor::PRP,ovddas,перад
4710,vor::PRP,oovdâst,перад
4711,vor::PRP,ooudâst,перад
4712,vor::PRP,авьтэмьбе̄лльт,перад
4713,hinter::PRP,duekesne,за
4714,hinter::PRP,duekesne,ззаду
4715,hinter::PRP,duogen,за
4716,hinter::PRP,duogen,ззаду
4717,hinter::PRP,maŋŋelin,за
4718,hinter::PRP,maŋŋelin,ззаду
4719,hinter::PRP,maŋil,за
4720,hinter::PRP,maŋil,ззаду
4721,hinter::PRP,duogás,за
4722,hinter::PRP,duogás,ззаду
4723,hinter::PRP,tyeḥin,за
4724,hinter::PRP,tyeḥin,ззаду
4725,hinter::PRP,tue´ǩǩen,за
4726,hinter::PRP,tue´ǩǩen,ззаду
4727,hinter::PRP,маӈельт,за
4728,hinter::PRP,маӈельт,ззаду
4729,unter::PRP,nuelesne,пад
4730,unter::PRP,vuolen,пад
4731,unter::PRP,vuolde,пад
4732,unter::PRP,vyel'ni,пад
4733,unter::PRP,vue´llen,пад
4734,unter::PRP,вӯлльнҍ,пад
4735,durch::PRP,vieken,праз
4736,durch::PRP,tjadá,праз
4737,durch::PRP,-rájge,праз
4738,durch::PRP,čađa,праз
4739,durch::PRP,čoođâ,праз
4740,durch::PRP,čõõđ,праз
4741,durch::PRP,pääi´ǩ,праз
4742,durch::PRP,че̄д,праз
4743,neben::PRP,baaltese,каля
4744,neben::PRP,báldan,каля
4745,neben::PRP,bálddas,каля
4746,neben::PRP,paaldâst,каля
4747,neben::PRP,paaldâst,каля
4748,neben::PRP,поалльтэ,каля
4749,zwischen::PRP,gaskesne,між
4750,zwischen::PRP,gaskesne,паміж
4751,zwischen::PRP,gasska,між
4752,zwischen::PRP,gasska,паміж
4753,zwischen::PRP,gaskkas,між
4754,zwischen::PRP,gaskkas,паміж
4755,zwischen::PRP,kooskâst,між
4756,zwischen::PRP,kooskâst,паміж
4757,zwischen::PRP,kâskka,між
4758,zwischen::PRP,kâskka,паміж
4759,zwischen::PRP,кэскэсьт,між
4760,zwischen::PRP,кэскэсьт,паміж
4761,zwischen::PRP,кэ̄скэль,між
4762,zwischen::PRP,кэ̄скэль,паміж
4763,wegen::PRP,dïete,з-за
4764,wegen::PRP,gaevhtieh,з-за
4765,wegen::PRP,diehti,з-за
4766,wegen::PRP,dihte,з-за
4767,wegen::PRP,geažil,з-за
4768,wegen::PRP,tet,з-за
4769,wegen::PRP,diõtt,з-за
4770,wegen::PRP,ǩeäč'ča,з-за
4771,wegen::PRP,гуэйке,з-за
4772,dies::PRN,dihte,гэта
4773,dies::PRN,dát,гэта
4774,dies::PRN,dát,гэта
4775,dies::PRN,táát,гэта
4776,dies::PRN,tät,гэта
4777,dies::PRN,tiett-aa,гэта
4778,dies::PRN,тэдт,гэта
4779,das::PRN,dohte,тое
4780,das::PRN,dat,тое
4781,das::PRN,dat,тое
4782,das::PRN,tot,тое
4783,das::PRN,tõt,тое
4784,das::PRN,тудт,тое
4785,alles::PRN,gaajhke,усё
4786,alles::PRN,gájkka,усё
4787,alles::PRN,buot,усё
4788,alles::PRN,puoh,усё
4789,alles::PRN,puk,усё
4790,alles::PRN,пугк,усё
4791,ich::PRN,manne,я
4792,ich::PRN,mån,я
4793,ich::PRN,månnå,я
4794,ich::PRN,mun,я
4795,ich::PRN,mun,я
4796,ich::PRN,munnâ,я
4797,ich::PRN,mon,я
4798,ich::PRN,мунн,я
4799,du::PRN,datne,ты
4800,du::PRN,dån,ты
4801,du::PRN,don,ты
4802,du::PRN,tun,ты
4803,du::PRN,ton,ты
4804,du::PRN,то̄нн,ты
4805,er::PRN,dïhte,ён
4806,er::PRN,sån,ён
4807,er::PRN,son,ён
4808,er::PRN,sun,ён
4809,er::PRN,son,ён
4810,er::PRN,со̄нн,ён
4811,wir::PRN,mijjieh,мы
4812,wir::PRN,mij,мы
4813,wir::PRN,mii,мы
4814,wir::PRN,mij,мы
4815,wir::PRN,mij,мы
4816,wir::PRN,мыйй,мы
4817,ihr::PRN,dijjie,вы
4818,ihr::PRN,dij,вы
4819,ihr::PRN,dii,вы
4820,ihr::PRN,tij,вы
4821,ihr::PRN,tij,вы
4822,ihr::PRN,тыйй,вы
4823,sie::PRN,dah,яны
4824,sie::PRN,sij,яны
4825,sie::PRN,sii,яны
4826,sie::PRN,sij,яны
4827,sie::PRN,sij,яны
4828,sie::PRN,сыйй,яны
4829,was::FPRN,mij,што
4830,was::FPRN,mij,што
4831,was::FPRN,mii,што
4832,was::FPRN,mii,што
4833,was::FPRN,mii,што
4834,was::FPRN,мӣ,што
4835,wer::FPRN,gie,хто
4836,wer::FPRN,guhti,хто
4837,wer::FPRN,gii,хто
4838,wer::FPRN,guhte,хто
4839,wer::FPRN,kii,хто
4840,wer::FPRN,ǩii,хто
4841,wer::FPRN,kåå´tt,хто
4842,wer::FPRN,ке̄,хто
4843,wo::FADV,gusnie,дзе
4844,wo::FADV,gånnå,дзе
4845,wo::FADV,gos,дзе
4846,wo::FADV,kost,дзе
4847,wo::FADV,ko´st,дзе
4848,wo::FADV,касьт,дзе
4849,wohin::FADV,gogka,куды
4850,wohin::FADV,gåsi,куды
4851,wohin::FADV,gosa,куды
4852,wohin::FADV,kuus,куды
4853,wohin::FADV,koozz,куды
4854,wohin::FADV,ко̄з,куды
4855,wie::FADV,guktie,як
4856,wie::FADV,gumhtie,як
4857,wie::FADV,gåktu,як
4858,wie::FADV,mot,як
4859,wie::FADV,mahte,як
4860,wie::FADV,mä´htt,як
4861,wie::FADV,ко̄ххт,як
4862,warum::FADV,man,чаму
4863,warum::FADV,manen,чаму
4864,warum::FADV,manne,чаму
4865,warum::FADV,mane,чаму
4866,warum::FADV,mondiet,чаму
4867,warum::FADV,mõõzz,чаму
4868,warum::FADV,mää´nn,чаму
4869,warum::FADV,мэ̄йт,чаму
4870,warum::FADV,мэ̄ннгуэйке,чаму
4871,wieviel::FNUM,man jeenje,колькі
4872,wieviel::FNUM,makta,колькі
4873,wieviel::FNUM,olugo,колькі
4874,wieviel::FNUM,kalle,колькі
4875,wieviel::FNUM,kâ´ll,колькі
4876,wieviel::FNUM,мэ̄ннве̄рьт,колькі
4877,wieviel::FNUM,мэ̄нлянчверьт,колькі
4878,eins::NUM,akte,адзін
4879,eins::NUM,akta,адзін
4880,eins::NUM,okta,адзін
4881,eins::NUM,ohtâ,адзін
4882,eins::NUM,õhtt,адзін
4883,eins::NUM,э̄ххт,адзін
4884,eins::NUM,о̄ххтэ,адзін
4885,zwei::NUM,göökte,два
4886,zwei::NUM,guokta,два
4887,zwei::NUM,guokte,два
4888,zwei::NUM,kyeh'ti,два
4889,zwei::NUM,kuõ´htt,два
4890,zwei::NUM,кӯххт,два
4891,drei::NUM,golme,тры
4892,drei::NUM,gålmmå,тры
4893,drei::NUM,golbma,тры
4894,drei::NUM,kulmâ,тры
4895,drei::NUM,koumm,тры
4896,drei::NUM,ко̄ллм,тры
4897,vier::NUM,njieljie,чатыры
4898,vier::NUM,niellja,чатыры
4899,vier::NUM,njeallje,чатыры
4900,vier::NUM,nelji,чатыры
4901,vier::NUM,nellj,чатыры
4902,vier::NUM,не̄лльй,чатыры
4903,fünf::NUM,vïjhte,пяць
4904,fünf::NUM,vihtta,пяць
4905,fünf::NUM,vihtta,пяць
4906,fünf::NUM,vittâ,пяць
4907,fünf::NUM,vitt,пяць
4908,fünf::NUM,выдт,пяць
4909,sechs::NUM,govhte,шесць
4910,sechs::NUM,guhtta,шесць
4911,sechs::NUM,guhtta,шесць
4912,sechs::NUM,kuttâ,шесць
4913,sechs::NUM,kutt,шесць
4914,sechs::NUM,кудт,шесць
4915,sieben::NUM,tjïjhtje,сем
4916,sieben::NUM,giehtja,сем
4917,sieben::NUM,čieža,сем
4918,sieben::NUM,čiččâm,сем
4919,sieben::NUM,čiččâm,сем
4920,sieben::NUM,кыджемь,сем
4921,acht::NUM,gaektsie,восем
4922,acht::NUM,gáktsa,восем
4923,acht::NUM,gávcci,восем
4924,acht::NUM,käävci,восем
4925,acht::NUM,kääu´c,восем
4926,acht::NUM,ка̄ххц,восем
4927,neun::NUM,uktsie,дзевяць
4928,neun::NUM,aktse,дзевяць
4929,neun::NUM,ovcci,дзевяць
4930,neun::NUM,oovce,дзевяць
4931,neun::NUM,å´hcc,дзевяць
4932,neun::NUM,аххц,дзевяць
4933,zehn::NUM,luhkie,дзесяць
4934,zehn::NUM,låhke,дзесяць
4935,zehn::NUM,lågev,дзесяць
4936,zehn::NUM,logi,дзесяць
4937,zehn::NUM,loṿe,дзесяць
4938,zehn::NUM,lååi,дзесяць
4939,zehn::NUM,лоагкь,дзесяць
4940,elf::NUM,luhkieakte,адзінаццаць
4941,elf::NUM,lågenanakta,адзінаццаць
4942,elf::NUM,oktanuppelohkái,адзінаццаць
4943,elf::NUM,ohtnubáloh,адзінаццаць
4944,elf::NUM,õtmlo,адзінаццаць
4945,elf::NUM,õhttmlo,адзінаццаць
4946,elf::NUM,э̄ххтэмплоагкь,адзінаццаць
4947,zwölf::NUM,luhkiegöökte,дванаццаць
4948,zwölf::NUM,lågenanguokta,дванаццаць
4949,zwölf::NUM,guoktenuppelohkái,дванаццаць
4950,zwölf::NUM,kyeh'tnubáloh,дванаццаць
4951,zwölf::NUM,kuâtmlo,дванаццаць
4952,zwölf::NUM,kuâhttmlo,дванаццаць
4953,zwölf::NUM,кӯххтэмплоагкь,дванаццаць
4954,zwanzig::NUM,göökteluhkie,дваццаць
4955,zwanzig::NUM,guoktalåhke,дваццаць
4956,zwanzig::NUM,guoktelogi,дваццаць
4957,zwanzig::NUM,kyeh'tilov,дваццаць
4958,zwanzig::NUM,kuâhttlo,дваццаць
4959,zwanzig::NUM,кӯххтлоагкь,дваццаць
4960,dreißig::NUM,golmeluhkie,трыццаць
4961,dreißig::NUM,gålmmålåhke,трыццаць
4962,dreißig::NUM,golbmalogi,трыццаць
4963,dreißig::NUM,kulmâlov,трыццаць
4964,dreißig::NUM,koummlo,трыццаць
4965,dreißig::NUM,ко̄ллмлоагкь,трыццаць
4966,vierzig::NUM,njieljieluhkie,сорак
4967,vierzig::NUM,nielljalåhke,сорак
4968,vierzig::NUM,njealljelogi,сорак
4969,vierzig::NUM,neljilov,сорак
4970,vierzig::NUM,nelljlo,сорак
4971,vierzig::NUM,не̄лльйлоагкь,сорак
4972,fünfzig::NUM,vïjhteluhkie,пядзесят
4973,fünfzig::NUM,vihttalåhke,пядзесят
4974,fünfzig::NUM,vihttalogi,пядзесят
4975,fünfzig::NUM,vittâlov,пядзесят
4976,fünfzig::NUM,vittlo,пядзесят
4977,fünfzig::NUM,выдтлоагкъ,пядзесят
4978,sechzig::NUM,govhteluhkie,шесдзесят
4979,sechzig::NUM,guhttalåhke,шесдзесят
4980,sechzig::NUM,guhttalogi,шесдзесят
4981,sechzig::NUM,kuttâlov,шесдзесят
4982,sechzig::NUM,kuttlo,шесдзесят
4983,sechzig::NUM,кудтлоагкь,шесдзесят
4984,siebzig::NUM,tjïjhtjeluhkie,семдзесят
4985,siebzig::NUM,gietjavlåhke,семдзесят
4986,siebzig::NUM,čiežalogi,семдзесят
4987,siebzig::NUM,čiččâmlov,семдзесят
4988,siebzig::NUM,čičmlo,семдзесят
4989,siebzig::NUM,кыджемьлоагкь,семдзесят
4990,achtzig::NUM,gaektsieluhkie,восемдзесят
4991,achtzig::NUM,gáktsalåhke,восемдзесят
4992,achtzig::NUM,gávccilogi,восемдзесят
4993,achtzig::NUM,kähcilov,восемдзесят
4994,achtzig::NUM,kä´hcclo,восемдзесят
4995,achtzig::NUM,ка̄ххцлоагкь,восемдзесят
4996,neunzig::NUM,uktsieluhkie,дзевяноста
4997,neunzig::NUM,aktselåhke,дзевяноста
4998,neunzig::NUM,ovccilogi,дзевяноста
4999,neunzig::NUM,ohcelov,дзевяноста
5000,neunzig::NUM,å´hcclo,дзевяноста
5001,neunzig::NUM,аххцлоагкь,дзевяноста
5002,hundert::NUM,tjuetie,сто
5003,hundert::NUM,tjuohte,сто
5004,hundert::NUM,čuođi,сто
5005,hundert::NUM,čyeti,сто
5006,hundert::NUM,čue´tt,сто
5007,hundert::NUM,чӯдть,сто
5008,tausend::NUM,tåvsene,тысяча
5009,tausend::NUM,stoeretjuetie,тысяча
5010,tausend::NUM,tuvsán,тысяча
5011,tausend::NUM,duhát,тысяча
5012,tausend::NUM,duhát,тысяча
5013,tausend::NUM,tuhháát,тысяча
5014,tausend::NUM,dohat,тысяча
5015,tausend::NUM,то̄а̄фант,тысяча
5016,und::CNJ,jïh,і
5017,und::CNJ,jïh,ды
5018,und::CNJ,ja,і
5019,und::CNJ,ja,ды
5020,und::CNJ,ja,і
5021,und::CNJ,ja,ды
5022,und::CNJ,já,і
5023,und::CNJ,já,ды
5024,und::CNJ,di,і
5025,und::CNJ,di,ды
5026,und::CNJ,я,і
5027,und::CNJ,я,ды
5028,und::CNJ,да,і
5029,und::CNJ,да,ды
5030,und::CNJ,де,і
5031,und::CNJ,де,ды
5032,oder::CNJ,jallh,або
5033,oder::CNJ,jali,або
5034,oder::CNJ,dahje,або
5035,oder::CNJ,adai,або
5036,oder::CNJ,avi,або
5037,oder::CNJ,le´be,або
5038,oder::CNJ,элэ,або
5039,oder::CNJ,вай,або
5040,stehen::V,tjåadtjodh,стаяць
5041,stehen::V,seajsasjidh,стаяць
5042,stehen::V,tjuodtjot,стаяць
5043,stehen::V,čuožžut,стаяць
5044,stehen::V,cuáp'cuđ,стаяць
5045,stehen::V,čuâǯ'ǯad,стаяць
5046,stehen::V,чуэннче,стаяць
5047,sitzen::V,tjahkasjidh,сядзець
5048,sitzen::V,tjåhkkåhit,сядзець
5049,sitzen::V,čohkkát,сядзець
5050,sitzen::V,čokkáđ,сядзець
5051,sitzen::V,išttâd åårrad,сядзець
5052,sitzen::V,ышштэ,сядзець
5053,liegen::V,gaajranidh,ляжаць
5054,liegen::V,vellahit,ляжаць
5055,liegen::V,veallát,ляжаць
5056,liegen::V,viäl'láđ,ляжаць
5057,liegen::V,liâššâd,ляжаць
5058,liegen::V,ле̄шшэ,ляжаць
5059,hängen::V,gævnjasjidh,вісець
5060,hängen::V,gahtsahit,вісець
5061,hängen::V,heaŋgát,вісець
5062,hängen::V,hiäŋ'gáđ,вісець
5063,hängen::V,sorččad,вісець
5064,hängen::V,ла̄бпэ,вісець
5065,werden::V,sjïdtedh,стаць
5066,werden::V,sjïdtedh,зрабіцца
5067,werden::V,sjaddat,стаць
5068,werden::V,sjaddat,зрабіцца
5069,werden::V,beassat,стаць
5070,werden::V,beassat,зрабіцца
5071,werden::V,šoddâđ,стаць
5072,werden::V,šoddâđ,зрабіцца
5073,werden::V,šõddâd,стаць
5074,werden::V,šõddâd,зрабіцца
5075,werden::V,шэ̄ннтэ,стаць
5076,werden::V,шэ̄ннтэ,зрабіцца
5077,passieren::V,vaasedh,трапіцца
5078,passieren::V,sjaddat,трапіцца
5079,passieren::V,dáhpáduvvat,трапіцца
5080,passieren::V,vássit,трапіцца
5081,passieren::V,dáhpáhuvvat,трапіцца
5082,passieren::V,šoddâđ,трапіцца
5083,passieren::V,šõddâd,трапіцца
5084,passieren::V,шэ̄ннтэ,трапіцца
5085,passieren::V,тагсэ,трапіцца
5086,beginnen::V,aelkedh,пачацца
5087,beginnen::V,álgget,пачацца
5088,beginnen::V,álggahit,пачацца
5089,beginnen::V,älgiđ,пачацца
5090,beginnen::V,ä´lǧǧed,пачацца
5091,beginnen::V,о̄а̄лкхуввэ,пачацца
5092,beginnen::V,о̄а̄лкхэднэ,пачацца
5093,enden::V,orrijidh,кончыцца
5094,enden::V,hiejttet,кончыцца
5095,enden::V,nohkat,кончыцца
5096,enden::V,nuuhâđ,кончыцца
5097,enden::V,puu´tted,кончыцца
5098,enden::V,пудтэ,кончыцца
5099,enden::V,кӣркнэ,кончыцца
5100,wechseln::V,målsodh,мяняцца
5101,wechseln::V,lånudit,мяняцца
5102,wechseln::V,molssastit,мяняцца
5103,wechseln::V,molsašuddat,мяняцца
5104,wechseln::V,molsođ,мяняцца
5105,wechseln::V,vaaitõõttâd,мяняцца
5106,wechseln::V,вуайхувнэ,мяняцца
5107,aufgehen[Sonne]::V,låvnedh,узысці
5108,aufgehen[Sonne]::V,årijdit,узысці
5109,aufgehen[Sonne]::V,lavnnet,узысці
5110,aufgehen[Sonne]::V,badjánit,узысці
5111,aufgehen[Sonne]::V,pajaniđ,узысці
5112,aufgehen[Sonne]::V,pâjjned,узысці
5113,aufgehen[Sonne]::V,пэ̄ййнэ,узысці
5114,untergehen[Sonne]::V,luajhtadidh,зайсці
5115,untergehen[Sonne]::V,gáhtot,зайсці
5116,untergehen[Sonne]::V,vidodit,зайсці
5117,untergehen[Sonne]::V,luoitádit,зайсці
5118,untergehen[Sonne]::V,lyeš'tiđ,зайсці
5119,untergehen[Sonne]::V,lue´štted,зайсці
5120,untergehen[Sonne]::V,луэшштэдтэ,зайсці
5121,scheinen[Sonne]::V,goekedh,свяціць
5122,scheinen[Sonne]::V,bájttet,свяціць
5123,scheinen[Sonne]::V,báitit,свяціць
5124,scheinen[Sonne]::V,päštiđ,свяціць
5125,scheinen[Sonne]::V,pä´štted,свяціць
5126,scheinen[Sonne]::V,па̄шшьтэ,свяціць
5127,donnern::V,laakedh,грымець
5128,donnern::V,sjærggot,грымець
5129,donnern::V,čerget,грымець
5130,donnern::V,čiär'guđ,грымець
5131,donnern::V,čeärgged,грымець
5132,donnern::V,ча̄рркэ,грымець
5133,wehen::V,bïegkedh,дзьмуць
5134,wehen::V,bieggat,дзьмуць
5135,wehen::V,bieggat,дзьмуць
5136,wehen::V,pieg'gâđ,дзьмуць
5137,wehen::V,piõg'gâd,дзьмуць
5138,wehen::V,пӣӈӈкье,дзьмуць
5139,strömen::V,galkedh,ліцца
5140,strömen::V,gålggåt,ліцца
5141,strömen::V,golgat,ліцца
5142,strömen::V,kulgâđ,ліцца
5143,strömen::V,kolggâd,ліцца
5144,strömen::V,ко̄ллкэ,ліцца
5145,fließen::V,galkedh,цячы
5146,fließen::V,gålggåt,цячы
5147,fließen::V,golgat,цячы
5148,fließen::V,kulgâđ,цячы
5149,fließen::V,kolggâd,цячы
5150,fließen::V,ко̄ллкэ,цячы
5151,sich drehen::V,jårredh,круціцца
5152,sich drehen::V,jårredh,варочацца
5153,sich drehen::V,bådnjåsit,круціцца
5154,sich drehen::V,bådnjåsit,варочацца
5155,sich drehen::V,jorrat,круціцца
5156,sich drehen::V,jorrat,варочацца
5157,sich drehen::V,juurrâđ,круціцца
5158,sich drehen::V,juurrâđ,варочацца
5159,sich drehen::V,joorrâd,круціцца
5160,sich drehen::V,joorrâd,варочацца
5161,sich drehen::V,чо̄ннэ,круціцца
5162,sich drehen::V,чо̄ннэ,варочацца
5163,schwanken::V,syjjedidh,хістацца
5164,schwanken::V,vábbulit,хістацца
5165,schwanken::V,suoibut,хістацца
5166,schwanken::V,juár'buđ,хістацца
5167,schwanken::V,lâsmmad,хістацца
5168,schwanken::V,leâujjad,хістацца
5169,schwanken::V,лыйввэ,хістацца
5170,schwanken::V,качьедтэ,хістацца
5171,schwingen::V,gaavedh,гайдацца
5172,schwingen::V,gaavedh,калыхацца
5173,schwingen::V,svinhtedh,гайдацца
5174,schwingen::V,svinhtedh,калыхацца
5175,schwingen::V,gávvat,гайдацца
5176,schwingen::V,gávvat,калыхацца
5177,schwingen::V,hiäi'luđ,гайдацца
5178,schwingen::V,hiäi'luđ,калыхацца
5179,schwingen::V,heillad,гайдацца
5180,schwingen::V,heillad,калыхацца
5181,schwingen::V,мо̄а̄хнэ,гайдацца
5182,schwingen::V,мо̄а̄хнэ,калыхацца
5183,fallen::V,gahtjedh,падаць
5184,fallen::V,gahttjat,падаць
5185,fallen::V,gahččat,падаць
5186,fallen::V,jurrâđ,падаць
5187,fallen::V,kõččâd,падаць
5188,fallen::V,viõr'rled,падаць
5189,fallen::V,ёрнэ,падаць
5190,fallen::V,кэ̄ххче,падаць
5191,brennen::V,bueledh,гарэць
5192,brennen::V,buollet,гарэць
5193,brennen::V,buollit,гарэць
5194,brennen::V,pyelliđ,гарэць
5195,brennen::V,pue´lled,гарэць
5196,brennen::V,пӯлле,гарэць
5197,rauchen::V,soevedidh,дымець
5198,rauchen::V,berkiestidh,дымець
5199,rauchen::V,tsåjttset,дымець
5200,rauchen::V,borgguhit,дымець
5201,rauchen::V,po'rgestiđ,дымець
5202,rauchen::V,soicceđ,дымець
5203,rauchen::V,suõv'veed,дымець
5204,rauchen::V,суввдэ,дымець
5205,regnen::V,abrodh,дажджыць
5206,regnen::V,harvvet,дажджыць
5207,regnen::V,rássjodit,дажджыць
5208,regnen::V,arvit,дажджыць
5209,regnen::V,arved,дажджыць
5210,regnen::V,â´brred,дажджыць
5211,regnen::V,аббрэ,дажджыць
5212,gefrieren::V,gelmedh,замерзнуць
5213,gefrieren::V,jeangodh,замерзнуць
5214,gefrieren::V,jiegŋot,замерзнуць
5215,gefrieren::V,galbmot,замерзнуць
5216,gefrieren::V,jiäŋŋuđ,замерзнуць
5217,gefrieren::V,jiõŋŋâd,замерзнуць
