,Concept_ID,tr,mrj
1408,sagen::V,söylemek,манаш
1409,sagen::V,söylemek,келесӓш
1410,sprechen::V,konuşmak,манаш
1411,reden::V,konuşmak,шайышташ
1412,sich unterhalten::V,sohbet etmek,хытыраш
1413,sich unterhalten::V,sohbet etmek,хытыргаш
1414,fragen::V,sormak,ядаш
1415,bitten::V,dilemek,ядаш
1416,bitten::V,rica etmek,ядаш
1417,erzählen::V,bahsetmek,келесӓш
1418,erzählen::V,hikâye etmek,келесӓш
1419,mitteilen::V,bildirmek,попаш
1420,mitteilen::V,bildirmek,увертӓш
1421,mitteilen::V,bildirmek,увертӓрӓш
1422,nennen::V,adlandırmak,лӹмдӓш
1423,rufen::V,çağırmak,ӱжӓш
1424,prahlen::V,övünmek,хайзаш
1425,prahlen::V,övünmek,шаргаланаш
1426,übersetzen::V,çevirmek,вашташ
1427,übersetzen::V,tercüme etmek,вашташ
1428,denken::V,düşünmek,машанаш
1429,glauben::V,inanmak,ӹнянӓш
1430,glauben::V,zannetmek,ӹнянӓш
1431,bemerken::V,farkına varmak,цаклаш
1432,erkennen::V,tanımak,пӓлӓш
1433,begreifen::V,anlamak,ынгылаш
1434,begreifen::V,kavramak,ынгылаш
1435,verstehen::V,duymak,ынгылаш
1436,verstehen::V,anlamak,ынгылаш
1437,lernen::V,öğrenmek,тыменяш
1438,wissen::V,bilmek,пӓлӓш
1439,sich erinnern an::V,hatırlamak,ышештӓрӓш
1440,vergessen::V,unutmak,монден кодаш
1441,messen::V,ölçmek,висӓш
1442,zählen::V,saymak,шотаяш
1443,rechnen::V,hesap etmek,шотаяш
1444,lesen::V,okumak,лыдаш
1445,malen::V,resmini yapmak,рисуяш
1446,zeichnen::V,çizmek,ыдырка́лаш
1447,schreiben::V,yazmak,вазаш
1448,besitzen::V,haiz olmak,кы́чаш
1449,besitzen::V,sahip olmak,кы́чаш
1450,kaufen::V,almak,нӓлӓш
1451,verkaufen::V,satmak,выжалаш
1452,bezahlen::V,ödemek,тӱлӓш
1453,zahlen::V,ödemek,тӱлӓш
1454,beherrschen::V,hâkim olmak,кы́чаш
1455,ertragen::V,dayanmak,цӹтӓш
1456,ertragen::V,katlanmak,цӹтӓш
