,Concept_ID,os,xal
1382,vergessen::V,айрох кæнын,мартх
1383,messen::V,барын,кемҗәлх
1384,zählen::V,нымайын,тоолх
1385,rechnen::V,хынцын,тоолх
1386,lesen::V,кӕсын,умшх
1387,lesen::V,фӕрсын,умшх
1388,malen::V,ныв кӕнын,зурх
1389,zeichnen::V,ныв кӕнын,зурх
1390,schreiben::V,фыссын,бичх
1391,besitzen::V,хицау уын,эзлх
1392,kaufen::V,балхӕнын,хулдҗ авх
1393,verkaufen::V,уӕй кӕнын,хулдх
1394,verkaufen::V,уӕй кӕнын,гүүлгх
1395,bezahlen::V,бафидын,өгх
1396,zahlen::V,фидын,өгх
1397,beherrschen::V,æлдариуæг кæнын,эзлх
1398,ertragen::V,бавзарын,даах
1399,Leine::N,,бурнтг
1400,Leine::N,,нохан көтлвр
1401,rauschen::V,,сарҗңнх
1402,verstehen::V,,соңсх
