,Concept_ID,se,lbe
5215,wohin::FADV,ко̄з,чун
5216,wie::FADV,guktie,цукун
5217,wie::FADV,gumhtie,цукун
5218,wie::FADV,gåktu,цукун
5219,wie::FADV,mot,цукун
5220,wie::FADV,mahte,цукун
5221,wie::FADV,mä´htt,цукун
5222,wie::FADV,ко̄ххт,цукун
5223,warum::FADV,man,цан
5224,warum::FADV,manen,цан
5225,warum::FADV,manne,цан
5226,warum::FADV,mane,цан
5227,warum::FADV,mondiet,цан
5228,warum::FADV,mõõzz,цан
5229,warum::FADV,mää´nn,цан
5230,warum::FADV,мэ̄йт,цан
5231,warum::FADV,мэ̄ннгуэйке,цан
5232,wieviel::FNUM,man jeenje,циксса
5233,wieviel::FNUM,makta,циксса
5234,wieviel::FNUM,olugo,циксса
5235,wieviel::FNUM,kalle,циксса
5236,wieviel::FNUM,kâ´ll,циксса
5237,wieviel::FNUM,мэ̄ннве̄рьт,циксса
5238,wieviel::FNUM,мэ̄нлянчверьт,циксса
5239,eins::NUM,akte,ца
5240,eins::NUM,akta,ца
5241,eins::NUM,okta,ца
5242,eins::NUM,ohtâ,ца
5243,eins::NUM,õhtt,ца
5244,eins::NUM,э̄ххт,ца
5245,eins::NUM,о̄ххтэ,ца
5246,zwei::NUM,göökte,кӏива
5247,zwei::NUM,guokta,кӏива
5248,zwei::NUM,guokte,кӏива
5249,zwei::NUM,kyeh'ti,кӏива
5250,zwei::NUM,kuõ´htt,кӏива
5251,zwei::NUM,кӯххт,кӏива
5252,drei::NUM,golme,шамма
5253,drei::NUM,gålmmå,шамма
5254,drei::NUM,golbma,шамма
5255,drei::NUM,kulmâ,шамма
5256,drei::NUM,koumm,шамма
5257,drei::NUM,ко̄ллм,шамма
5258,vier::NUM,njieljie,мукьа
5259,vier::NUM,njieljie,мукьва
5260,vier::NUM,niellja,мукьа
5261,vier::NUM,niellja,мукьва
5262,vier::NUM,njeallje,мукьа
5263,vier::NUM,njeallje,мукьва
5264,vier::NUM,nelji,мукьа
5265,vier::NUM,nelji,мукьва
5266,vier::NUM,nellj,мукьа
5267,vier::NUM,nellj,мукьва
5268,vier::NUM,не̄лльй,мукьа
5269,vier::NUM,не̄лльй,мукьва
5270,fünf::NUM,vïjhte,ххюва
5271,fünf::NUM,vihtta,ххюва
5272,fünf::NUM,vihtta,ххюва
5273,fünf::NUM,vittâ,ххюва
5274,fünf::NUM,vitt,ххюва
5275,fünf::NUM,выдт,ххюва
5276,sechs::NUM,govhte,ряхва
5277,sechs::NUM,guhtta,ряхва
5278,sechs::NUM,guhtta,ряхва
5279,sechs::NUM,kuttâ,ряхва
5280,sechs::NUM,kutt,ряхва
5281,sechs::NUM,кудт,ряхва
5282,sieben::NUM,tjïjhtje,арула
5283,sieben::NUM,giehtja,арула
5284,sieben::NUM,čieža,арула
5285,sieben::NUM,čiččâm,арула
5286,sieben::NUM,čiččâm,арула
5287,sieben::NUM,кыджемь,арула
5288,acht::NUM,gaektsie,мяйва
5289,acht::NUM,gáktsa,мяйва
5290,acht::NUM,gávcci,мяйва
5291,acht::NUM,käävci,мяйва
5292,acht::NUM,kääu´c,мяйва
5293,acht::NUM,ка̄ххц,мяйва
5294,neun::NUM,uktsie,урчӏва
5295,neun::NUM,aktse,урчӏва
5296,neun::NUM,ovcci,урчӏва
5297,neun::NUM,oovce,урчӏва
5298,neun::NUM,å´hcc,урчӏва
5299,neun::NUM,аххц,урчӏва
5300,zehn::NUM,luhkie,ацӏва
5301,zehn::NUM,låhke,ацӏва
5302,zehn::NUM,lågev,ацӏва
5303,zehn::NUM,logi,ацӏва
5304,zehn::NUM,loṿe,ацӏва
5305,zehn::NUM,lååi,ацӏва
5306,zehn::NUM,лоагкь,ацӏва
5307,elf::NUM,luhkieakte,ацӏния цава
5308,elf::NUM,lågenanakta,ацӏния цава
5309,elf::NUM,oktanuppelohkái,ацӏния цава
5310,elf::NUM,ohtnubáloh,ацӏния цава
5311,elf::NUM,õtmlo,ацӏния цава
5312,elf::NUM,õhttmlo,ацӏния цава
5313,elf::NUM,э̄ххтэмплоагкь,ацӏния цава
5314,zwölf::NUM,luhkiegöökte,ацӏиия кӏива
5315,zwölf::NUM,lågenanguokta,ацӏиия кӏива
5316,zwölf::NUM,guoktenuppelohkái,ацӏиия кӏива
5317,zwölf::NUM,kyeh'tnubáloh,ацӏиия кӏива
5318,zwölf::NUM,kuâtmlo,ацӏиия кӏива
5319,zwölf::NUM,kuâhttmlo,ацӏиия кӏива
5320,zwölf::NUM,кӯххтэмплоагкь,ацӏиия кӏива
5321,zwanzig::NUM,göökteluhkie,кьува
5322,zwanzig::NUM,guoktalåhke,кьува
5323,zwanzig::NUM,guoktelogi,кьува
5324,zwanzig::NUM,kyeh'tilov,кьува
5325,zwanzig::NUM,kuâhttlo,кьува
5326,zwanzig::NUM,кӯххтлоагкь,кьува
5327,dreißig::NUM,golmeluhkie,зувира
5328,dreißig::NUM,gålmmålåhke,зувира
5329,dreißig::NUM,golbmalogi,зувира
5330,dreißig::NUM,kulmâlov,зувира
5331,dreißig::NUM,koummlo,зувира
5332,dreißig::NUM,ко̄ллмлоагкь,зувира
5333,vierzig::NUM,njieljieluhkie,мукьцӏала
5334,vierzig::NUM,nielljalåhke,мукьцӏала
5335,vierzig::NUM,njealljelogi,мукьцӏала
5336,vierzig::NUM,neljilov,мукьцӏала
5337,vierzig::NUM,nelljlo,мукьцӏала
5338,vierzig::NUM,не̄лльйлоагкь,мукьцӏала
5339,fünfzig::NUM,vïjhteluhkie,ххюцӏала
5340,fünfzig::NUM,vihttalåhke,ххюцӏала
5341,fünfzig::NUM,vihttalogi,ххюцӏала
5342,fünfzig::NUM,vittâlov,ххюцӏала
5343,fünfzig::NUM,vittlo,ххюцӏала
5344,fünfzig::NUM,выдтлоагкъ,ххюцӏала
5345,sechzig::NUM,govhteluhkie,ряхцӏала
5346,sechzig::NUM,guhttalåhke,ряхцӏала
5347,sechzig::NUM,guhttalogi,ряхцӏала
5348,sechzig::NUM,kuttâlov,ряхцӏала
5349,sechzig::NUM,kuttlo,ряхцӏала
5350,sechzig::NUM,кудтлоагкь,ряхцӏала
5351,siebzig::NUM,tjïjhtjeluhkie,
5352,siebzig::NUM,gietjavlåhke,
5353,siebzig::NUM,čiežalogi,
5354,siebzig::NUM,čiččâmlov,
5355,siebzig::NUM,čičmlo,
5356,siebzig::NUM,кыджемьлоагкь,
5357,achtzig::NUM,gaektsieluhkie,мяйцӏала
5358,achtzig::NUM,gáktsalåhke,мяйцӏала
5359,achtzig::NUM,gávccilogi,мяйцӏала
5360,achtzig::NUM,kähcilov,мяйцӏала
5361,achtzig::NUM,kä´hcclo,мяйцӏала
5362,achtzig::NUM,ка̄ххцлоагкь,мяйцӏала
5363,neunzig::NUM,uktsieluhkie,урчӏцӏала
5364,neunzig::NUM,aktselåhke,урчӏцӏала
5365,neunzig::NUM,ovccilogi,урчӏцӏала
5366,neunzig::NUM,ohcelov,урчӏцӏала
5367,neunzig::NUM,å´hcclo,урчӏцӏала
5368,neunzig::NUM,аххцлоагкь,урчӏцӏала
5369,hundert::NUM,tjuetie,ттурш
5370,hundert::NUM,tjuetie,ттуршва
5371,hundert::NUM,tjuohte,ттурш
5372,hundert::NUM,tjuohte,ттуршва
5373,hundert::NUM,čuođi,ттурш
5374,hundert::NUM,čuođi,ттуршва
5375,hundert::NUM,čyeti,ттурш
5376,hundert::NUM,čyeti,ттуршва
5377,hundert::NUM,čue´tt,ттурш
5378,hundert::NUM,čue´tt,ттуршва
5379,hundert::NUM,чӯдть,ттурш
5380,hundert::NUM,чӯдть,ттуршва
5381,tausend::NUM,tåvsene,азарва
5382,tausend::NUM,stoeretjuetie,азарва
5383,tausend::NUM,tuvsán,азарва
5384,tausend::NUM,duhát,азарва
5385,tausend::NUM,duhát,азарва
5386,tausend::NUM,tuhháát,азарва
5387,tausend::NUM,dohat,азарва
5388,tausend::NUM,то̄а̄фант,азарва
5389,und::CNJ,jïh,-гу
5390,und::CNJ,ja,-гу
5391,und::CNJ,ja,-гу
5392,und::CNJ,já,-гу
5393,und::CNJ,di,-гу
5394,und::CNJ,я,-гу
5395,und::CNJ,да,-гу
5396,und::CNJ,де,-гу
5397,oder::CNJ,jallh,я
5398,oder::CNJ,jallh,ягу
5399,oder::CNJ,jali,я
5400,oder::CNJ,jali,ягу
5401,oder::CNJ,dahje,я
5402,oder::CNJ,dahje,ягу
5403,oder::CNJ,adai,я
5404,oder::CNJ,adai,ягу
5405,oder::CNJ,avi,я
5406,oder::CNJ,avi,ягу
5407,oder::CNJ,le´be,я
5408,oder::CNJ,le´be,ягу
5409,oder::CNJ,элэ,я
5410,oder::CNJ,элэ,ягу
5411,oder::CNJ,вай,я
5412,oder::CNJ,вай,ягу
5413,stehen::V,tjåadtjodh,ацӏан
5414,stehen::V,seajsasjidh,ацӏан
5415,stehen::V,tjuodtjot,ацӏан
5416,stehen::V,čuožžut,ацӏан
5417,stehen::V,cuáp'cuđ,ацӏан
5418,stehen::V,čuâǯ'ǯad,ацӏан
5419,stehen::V,чуэннче,ацӏан
5420,sitzen::V,tjahkasjidh,щяивкӏун икӏан
5421,sitzen::V,tjåhkkåhit,щяивкӏун икӏан
5422,sitzen::V,čohkkát,щяивкӏун икӏан
5423,sitzen::V,čokkáđ,щяивкӏун икӏан
5424,sitzen::V,išttâd åårrad,щяивкӏун икӏан
5425,sitzen::V,ышштэ,щяивкӏун икӏан
5426,liegen::V,gaajranidh,утту нвхьуну икӏан
5427,liegen::V,vellahit,утту нвхьуну икӏан
5428,liegen::V,veallát,утту нвхьуну икӏан
5429,liegen::V,viäl'láđ,утту нвхьуну икӏан
5430,liegen::V,liâššâd,утту нвхьуну икӏан
5431,liegen::V,ле̄шшэ,утту нвхьуну икӏан
5432,hängen::V,gævnjasjidh,зурчӏай тӏун
5433,hängen::V,gahtsahit,зурчӏай тӏун
5434,hängen::V,heaŋgát,зурчӏай тӏун
5435,hängen::V,hiäŋ'gáđ,зурчӏай тӏун
5436,hängen::V,sorččad,зурчӏай тӏун
5437,hängen::V,ла̄бпэ,зурчӏай тӏун
5438,werden::V,sjïdtedh,хьун
5439,werden::V,sjaddat,хьун
5440,werden::V,beassat,хьун
5441,werden::V,šoddâđ,хьун
5442,werden::V,šõddâd,хьун
5443,werden::V,шэ̄ннтэ,хьун
5444,passieren::V,vaasedh,хьун
5445,passieren::V,sjaddat,хьун
5446,passieren::V,dáhpáduvvat,хьун
5447,passieren::V,vássit,хьун
5448,passieren::V,dáhpáhuvvat,хьун
5449,passieren::V,šoddâđ,хьун
5450,passieren::V,šõddâd,хьун
5451,passieren::V,шэ̄ннтэ,хьун
5452,passieren::V,тагсэ,хьун
5453,beginnen::V,aelkedh,дайдишин
5454,beginnen::V,aelkedh,дайдирхьуну дикӏан
5455,beginnen::V,álgget,дайдишин
5456,beginnen::V,álgget,дайдирхьуну дикӏан
5457,beginnen::V,álggahit,дайдишин
5458,beginnen::V,álggahit,дайдирхьуну дикӏан
5459,beginnen::V,älgiđ,дайдишин
5460,beginnen::V,älgiđ,дайдирхьуну дикӏан
5461,beginnen::V,ä´lǧǧed,дайдишин
5462,beginnen::V,ä´lǧǧed,дайдирхьуну дикӏан
5463,beginnen::V,о̄а̄лкхуввэ,дайдишин
5464,beginnen::V,о̄а̄лкхуввэ,дайдирхьуну дикӏан
5465,beginnen::V,о̄а̄лкхэднэ,дайдишин
5466,beginnen::V,о̄а̄лкхэднэ,дайдирхьуну дикӏан
5467,enden::V,orrijidh,къуртал дан
5468,enden::V,hiejttet,къуртал дан
5469,enden::V,nohkat,къуртал дан
5470,enden::V,nuuhâđ,къуртал дан
5471,enden::V,puu´tted,къуртал дан
5472,enden::V,пудтэ,къуртал дан
5473,enden::V,кӣркнэ,къуртал дан
5474,wechseln::V,målsodh,даххана хьун
5475,wechseln::V,målsodh,даххана дуллан
5476,wechseln::V,lånudit,даххана хьун
5477,wechseln::V,lånudit,даххана дуллан
5478,wechseln::V,molssastit,даххана хьун
5479,wechseln::V,molssastit,даххана дуллан
5480,wechseln::V,molsašuddat,даххана хьун
5481,wechseln::V,molsašuddat,даххана дуллан
5482,wechseln::V,molsođ,даххана хьун
5483,wechseln::V,molsođ,даххана дуллан
5484,wechseln::V,vaaitõõttâd,даххана хьун
5485,wechseln::V,vaaitõõttâd,даххана дуллан
5486,wechseln::V,вуайхувнэ,даххана хьун
5487,wechseln::V,вуайхувнэ,даххана дуллан
5488,aufgehen[Sonne]::V,låvnedh,буклай бур
5489,aufgehen[Sonne]::V,årijdit,буклай бур
5490,aufgehen[Sonne]::V,lavnnet,буклай бур
5491,aufgehen[Sonne]::V,badjánit,буклай бур
5492,aufgehen[Sonne]::V,pajaniđ,буклай бур
5493,aufgehen[Sonne]::V,pâjjned,буклай бур
5494,aufgehen[Sonne]::V,пэ̄ййнэ,буклай бур
5495,untergehen[Sonne]::V,luajhtadidh,лаглай бур
5496,untergehen[Sonne]::V,gáhtot,лаглай бур
5497,untergehen[Sonne]::V,vidodit,лаглай бур
5498,untergehen[Sonne]::V,luoitádit,лаглай бур
5499,untergehen[Sonne]::V,lyeš'tiđ,лаглай бур
5500,untergehen[Sonne]::V,lue´štted,лаглай бур
5501,untergehen[Sonne]::V,луэшштэдтэ,лаглай бур
5502,scheinen[Sonne]::V,goekedh,битан
5503,scheinen[Sonne]::V,goekedh,чани буллан
5504,scheinen[Sonne]::V,bájttet,битан
5505,scheinen[Sonne]::V,bájttet,чани буллан
5506,scheinen[Sonne]::V,báitit,битан
5507,scheinen[Sonne]::V,báitit,чани буллан
5508,scheinen[Sonne]::V,päštiđ,битан
5509,scheinen[Sonne]::V,päštiđ,чани буллан
5510,scheinen[Sonne]::V,pä´štted,битан
5511,scheinen[Sonne]::V,pä´štted,чани буллан
5512,scheinen[Sonne]::V,па̄шшьтэ,битан
5513,scheinen[Sonne]::V,па̄шшьтэ,чани буллан
5514,donnern::V,laakedh,тӏий бур
5515,donnern::V,sjærggot,тӏий бур
5516,donnern::V,čerget,тӏий бур
5517,donnern::V,čiär'guđ,тӏий бур
5518,donnern::V,čeärgged,тӏий бур
5519,donnern::V,ча̄рркэ,тӏий бур
5520,wehen::V,bïegkedh,бишлай бур
5521,wehen::V,bieggat,бишлай бур
5522,wehen::V,bieggat,бишлай бур
5523,wehen::V,pieg'gâđ,бишлай бур
5524,wehen::V,piõg'gâd,бишлай бур
5525,wehen::V,пӣӈӈкье,бишлай бур
5526,strömen::V,galkedh,экьинан
5527,strömen::V,gålggåt,экьинан
5528,strömen::V,golgat,экьинан
5529,strömen::V,kulgâđ,экьинан
5530,strömen::V,kolggâd,экьинан
5531,strömen::V,ко̄ллкэ,экьинан
5532,fließen::V,galkedh,экьинан
5533,fließen::V,gålggåt,экьинан
5534,fließen::V,golgat,экьинан
5535,fließen::V,kulgâđ,экьинан
5536,fließen::V,kolggâd,экьинан
5537,fließen::V,ко̄ллкэ,экьинан
5538,sich drehen::V,jårredh,гьанан
5539,sich drehen::V,bådnjåsit,гьанан
5540,sich drehen::V,jorrat,гьанан
5541,sich drehen::V,juurrâđ,гьанан
5542,sich drehen::V,joorrâd,гьанан
5543,sich drehen::V,чо̄ннэ,гьанан
5544,schwanken::V,syjjedidh,хъюлчу тӏун
5545,schwanken::V,syjjedidh,хӏуркку тӏун
5546,schwanken::V,vábbulit,хъюлчу тӏун
5547,schwanken::V,vábbulit,хӏуркку тӏун
5548,schwanken::V,suoibut,хъюлчу тӏун
5549,schwanken::V,suoibut,хӏуркку тӏун
5550,schwanken::V,juár'buđ,хъюлчу тӏун
5551,schwanken::V,juár'buđ,хӏуркку тӏун
5552,schwanken::V,lâsmmad,хъюлчу тӏун
5553,schwanken::V,lâsmmad,хӏуркку тӏун
5554,schwanken::V,leâujjad,хъюлчу тӏун
5555,schwanken::V,leâujjad,хӏуркку тӏун
5556,schwanken::V,лыйввэ,хъюлчу тӏун
5557,schwanken::V,лыйввэ,хӏуркку тӏун
5558,schwanken::V,качьедтэ,хъюлчу тӏун
5559,schwanken::V,качьедтэ,хӏуркку тӏун
5560,schwingen::V,gaavedh,хъюлчай тӏун
5561,schwingen::V,gaavedh,хъюлчу тӏун
5562,schwingen::V,svinhtedh,хъюлчай тӏун
5563,schwingen::V,svinhtedh,хъюлчу тӏун
5564,schwingen::V,gávvat,хъюлчай тӏун
5565,schwingen::V,gávvat,хъюлчу тӏун
5566,schwingen::V,hiäi'luđ,хъюлчай тӏун
5567,schwingen::V,hiäi'luđ,хъюлчу тӏун
5568,schwingen::V,heillad,хъюлчай тӏун
5569,schwingen::V,heillad,хъюлчу тӏун
5570,schwingen::V,мо̄а̄хнэ,хъюлчай тӏун
5571,schwingen::V,мо̄а̄хнэ,хъюлчу тӏун
5572,fallen::V,gahtjedh,багьлан
5573,fallen::V,gahttjat,багьлан
5574,fallen::V,gahččat,багьлан
5575,fallen::V,jurrâđ,багьлан
5576,fallen::V,kõččâd,багьлан
5577,fallen::V,viõr'rled,багьлан
5578,fallen::V,ёрнэ,багьлан
5579,fallen::V,кэ̄ххче,багьлан
5580,brennen::V,bueledh,ччучлан
5581,brennen::V,buollet,ччучлан
5582,brennen::V,buollit,ччучлан
5583,brennen::V,pyelliđ,ччучлан
5584,brennen::V,pue´lled,ччучлан
5585,brennen::V,пӯлле,ччучлан
5586,rauchen::V,soevedidh,пуркӏу тӏун
5587,rauchen::V,berkiestidh,пуркӏу тӏун
5588,rauchen::V,tsåjttset,пуркӏу тӏун
5589,rauchen::V,borgguhit,пуркӏу тӏун
5590,rauchen::V,po'rgestiđ,пуркӏу тӏун
5591,rauchen::V,soicceđ,пуркӏу тӏун
5592,rauchen::V,suõv'veed,пуркӏу тӏун
5593,rauchen::V,суввдэ,пуркӏу тӏун
5594,regnen::V,abrodh,лачӏун
5595,regnen::V,abrodh,лачIлай дур
5596,regnen::V,harvvet,лачӏун
5597,regnen::V,harvvet,лачIлай дур
5598,regnen::V,rássjodit,лачӏун
5599,regnen::V,rássjodit,лачIлай дур
5600,regnen::V,arvit,лачӏун
5601,regnen::V,arvit,лачIлай дур
5602,regnen::V,arved,лачӏун
5603,regnen::V,arved,лачIлай дур
5604,regnen::V,â´brred,лачӏун
5605,regnen::V,â´brred,лачIлай дур
5606,regnen::V,аббрэ,лачӏун
5607,regnen::V,аббрэ,лачIлай дур
5608,gefrieren::V,gelmedh,микӏ лачӏун
5609,gefrieren::V,jeangodh,микӏ лачӏун
5610,gefrieren::V,jiegŋot,микӏ лачӏун
5611,gefrieren::V,galbmot,микӏ лачӏун
5612,gefrieren::V,jiäŋŋuđ,микӏ лачӏун
5613,gefrieren::V,jiõŋŋâd,микӏ лачӏун
5614,gefrieren::V,kâ´lmmed,микӏ лачӏун
5615,gefrieren::V,калльме,микӏ лачӏун
5616,tauen::V,leamkedh,баслан
5617,tauen::V,suddat,баслан
5618,tauen::V,sagŋadit,баслан
5619,tauen::V,suddat,баслан
5620,tauen::V,suddâđ,баслан
5621,tauen::V,suddâd,баслан
5622,tauen::V,sõõŋŋâd,баслан
5623,tauen::V,суннтэ,баслан
5624,schmelzen::V,sjalkedh,баслан
5625,schmelzen::V,suddat,баслан
5626,schmelzen::V,suddat,баслан
5627,schmelzen::V,suddâđ,баслан
5628,schmelzen::V,sooŋŋâđ,баслан
5629,schmelzen::V,suddâd,баслан
5630,schmelzen::V,sõõŋŋâd,баслан
5631,schmelzen::V,суннтэ,баслан
5632,trocknen::V,gajhkedh,кьакьан
5633,trocknen::V,gåjkkåt,кьакьан
5634,trocknen::V,goikat,кьакьан
5635,trocknen::V,iiŋŋâđ,кьакьан
5636,trocknen::V,iiŋŋâd,кьакьан
5637,trocknen::V,koškkâd,кьакьан
5638,trocknen::V,ко̄шшкэ,кьакьан
5639,sieden::V,doeltedh,щаран
5640,sieden::V,duolldat,щаран
5641,sieden::V,duoldat,щаран
5642,sieden::V,tuol'dâđ,щаран
5643,sieden::V,tuõlddâd,щаран
5644,sieden::V,тӯллтэ,щаран
5645,faulen::V,rååknedh,аьллан
5646,faulen::V,mïetskedh,аьллан
5647,faulen::V,miesskat,аьллан
5648,faulen::V,mieskat,аьллан
5649,faulen::V,guohcagit,аьллан
5650,faulen::V,kálágiđ,аьллан
5651,faulen::V,kuo'câgiđ,аьллан
5652,faulen::V,kuõccjed,аьллан
5653,faulen::V,мӣццкэ,аьллан
5654,verfaulen::V,rååknedh,аьллан
5655,verfaulen::V,rååknedh,аьян
5656,verfaulen::V,mïetskedh,аьллан
5657,verfaulen::V,mïetskedh,аьян
5658,verfaulen::V,miesskat,аьллан
5659,verfaulen::V,miesskat,аьян
5660,verfaulen::V,mieskat,аьллан
5661,verfaulen::V,mieskat,аьян
5662,verfaulen::V,guohcagit,аьллан
5663,verfaulen::V,guohcagit,аьян
5664,verfaulen::V,kálágiđ,аьллан
5665,verfaulen::V,kálágiđ,аьян
5666,verfaulen::V,kuo'câgiđ,аьллан
5667,verfaulen::V,kuo'câgiđ,аьян
5668,verfaulen::V,kuõccjed,аьллан
5669,verfaulen::V,kuõccjed,аьян
5670,verfaulen::V,кӯццке,аьллан
5671,verfaulen::V,кӯццке,аьян
5672,reißen::V,gäjhkanidh,ххя дукан
5673,reißen::V,ráhkat,ххя дукан
5674,reißen::V,liejmedit,ххя дукан
5675,reißen::V,gaikánit,ххя дукан
5676,reißen::V,kiškuđ,ххя дукан
5677,reißen::V,rõttsed,ххя дукан
5678,reißen::V,лӯнтнэ,ххя дукан
5679,reißen::V,кышшксэллэ,ххя дукан
5680,versinken::V,våajodh,оькьлан
5681,versinken::V,våajodh,оькьан
5682,versinken::V,vuodjot,оькьлан
5683,versinken::V,vuodjot,оькьан
5684,versinken::V,tjalggat,оькьлан
5685,versinken::V,tjalggat,оькьан
5686,versinken::V,vuodjut,оькьлан
5687,versinken::V,vuodjut,оькьан
5688,versinken::V,vuáijuđ,оькьлан
5689,versinken::V,vuáijuđ,оькьан
5690,versinken::V,vuäjjad,оькьлан
5691,versinken::V,vuäjjad,оькьан
5692,versinken::V,вуаййе,оькьлан
5693,versinken::V,вуаййе,оькьан
5694,vergehen::V,vaesedh,лялиян
5695,vergehen::V,vásset,лялиян
5696,vergehen::V,gollat,лялиян
5697,vergehen::V,kullâđ,лялиян
5698,vergehen::V,jåå´tted,лялиян
5699,vergehen::V,ва̄ссэ,лялиян
5700,vergehen::V,ӣллъюввэ,лялиян
5701,erscheinen::V,vååjnedh,буккан
5702,erscheinen::V,vååjnedh,загьир хьун
5703,erscheinen::V,ihtet,буккан
5704,erscheinen::V,ihtet,загьир хьун
5705,erscheinen::V,ihtit,буккан
5706,erscheinen::V,ihtit,загьир хьун
5707,erscheinen::V,albmodit,буккан
5708,erscheinen::V,albmodit,загьир хьун
5709,erscheinen::V,a'lmostuđ,буккан
5710,erscheinen::V,a'lmostuđ,загьир хьун
5711,erscheinen::V,ee´tted,буккан
5712,erscheinen::V,ee´tted,загьир хьун
5713,erscheinen::V,čuäitõõttâd,буккан
5714,erscheinen::V,čuäitõõttâd,загьир хьун
5715,erscheinen::V,i´lmstõõvvâd,буккан
5716,erscheinen::V,i´lmstõõvvâd,загьир хьун
5717,erscheinen::V,ыдтӭ,буккан
5718,erscheinen::V,ыдтӭ,загьир хьун
5719,verschwinden::V,haajpanidh,бат хьун
5720,verschwinden::V,haajpanidh,акъа хьун
5721,verschwinden::V,gáhtot,бат хьун
5722,verschwinden::V,gáhtot,акъа хьун
5723,verschwinden::V,jávkat,бат хьун
5724,verschwinden::V,jávkat,акъа хьун
5725,verschwinden::V,jä'vkittiđ,бат хьун
5726,verschwinden::V,jä'vkittiđ,акъа хьун
5727,verschwinden::V,jaukkâd,бат хьун
5728,verschwinden::V,jaukkâd,акъа хьун
5729,verschwinden::V,hää´vjed,бат хьун
5730,verschwinden::V,hää´vjed,акъа хьун
5731,verschwinden::V,ка̄дтэ,бат хьун
5732,verschwinden::V,ка̄дтэ,акъа хьун
5733,sinken::V,våajodh,чахь учин
5734,sinken::V,tsoahkot,чахь учин
5735,sinken::V,snjoaredit,чахь учин
5736,sinken::V,čalgat,чахь учин
5737,sinken::V,luáš'tádâttâđ,чахь учин
5738,sinken::V,njeeijâđ,чахь учин
5739,sinken::V,luâšttõõttâd,чахь учин
5740,sinken::V,njeâjjad,чахь учин
5741,sinken::V,луэшштэдтэ,чахь учин
5742,abnehmen::V,nåhkedidh,чан хьун
5743,abnehmen::V,nåhkedidh,ссуссукьу хьун
5744,abnehmen::V,unnot,чан хьун
5745,abnehmen::V,unnot,ссуссукьу хьун
5746,abnehmen::V,binnot,чан хьун
5747,abnehmen::V,binnot,ссуссукьу хьун
5748,abnehmen::V,geahppánit,чан хьун
5749,abnehmen::V,geahppánit,ссуссукьу хьун
5750,abnehmen::V,kiäp'pániđ,чан хьун
5751,abnehmen::V,kiäp'pániđ,ссуссукьу хьун
5752,abnehmen::V,ǩeäp'pned,чан хьун
5753,abnehmen::V,ǩeäp'pned,ссуссукьу хьун
5754,abnehmen::V,уһцнэ,чан хьун
5755,abnehmen::V,уһцнэ,ссуссукьу хьун
5756,steigen::V,tjuedtjielidh,гьаз хьун
5757,steigen::V,allánit,гьаз хьун
5758,steigen::V,badjánit,гьаз хьун
5759,steigen::V,allánit,гьаз хьун
5760,steigen::V,alaniđ,гьаз хьун
5761,steigen::V,âllned,гьаз хьун
5762,steigen::V,pâjjned,гьаз хьун
5763,steigen::V,пэ̄ййнэ,гьаз хьун
5764,wachsen::V,suvvedh,ххяххан
5765,wachsen::V,sjïdtedh,ххяххан
5766,wachsen::V,sjaddat,ххяххан
5767,wachsen::V,šaddat,ххяххан
5768,wachsen::V,stuorrut,ххяххан
5769,wachsen::V,šoddâđ,ххяххан
5770,wachsen::V,šõddâd,ххяххан
5771,wachsen::V,шэ̄ннтэ,ххяххан
5772,glänzen::V,gïjkedh,цӏай буккан
5773,glänzen::V,guohkat,цӏай буккан
5774,glänzen::V,guojttet,цӏай буккан
5775,glänzen::V,deadjut,цӏай буккан
5776,glänzen::V,gildit,цӏай буккан
5777,glänzen::V,kolottiđ,цӏай буккан
5778,glänzen::V,pe´lǩǩed,цӏай буккан
5779,glänzen::V,leä´dǧǧed,цӏай буккан
5780,glänzen::V,пӯлле,цӏай буккан
5781,glänzen::V,пыӆӆьке,цӏай буккан
5782,funkeln::V,gaskedh,цӏай-цӏай тӏун
5783,funkeln::V,tsehtsat,цӏай-цӏай тӏун
5784,funkeln::V,jillat,цӏай-цӏай тӏун
5785,funkeln::V,šealgut,цӏай-цӏай тӏун
5786,funkeln::V,čuovggáhallat,цӏай-цӏай тӏун
5787,funkeln::V,šiäl'guđ,цӏай-цӏай тӏун
5788,funkeln::V,cåkkad,цӏай-цӏай тӏун
5789,funkeln::V,кэ̄сскэ,цӏай-цӏай тӏун
5790,lärmen::V,rajjadidh,чӏу буллан
5791,lärmen::V,rajjadidh,аьлагъужа буллан
5792,lärmen::V,juhtsat,чӏу буллан
5793,lärmen::V,juhtsat,аьлагъужа буллан
5794,lärmen::V,rigeret,чӏу буллан
5795,lärmen::V,rigeret,аьлагъужа буллан
5796,lärmen::V,šlámaidit,чӏу буллан
5797,lärmen::V,šlámaidit,аьлагъужа буллан
5798,lärmen::V,šlamâdiđ,чӏу буллан
5799,lärmen::V,šlamâdiđ,аьлагъужа буллан
5800,lärmen::V,ruõjjâd,чӏу буллан
5801,lärmen::V,ruõjjâd,аьлагъужа буллан
5802,lärmen::V,ёаффэ,чӏу буллан
5803,lärmen::V,ёаффэ,аьлагъужа буллан
5804,läuten::V,ringkedh,занг ришлан
5805,läuten::V,ringkedh,занг дуллан
5806,läuten::V,skállat,занг ришлан
5807,läuten::V,skállat,занг дуллан
