,Concept_ID,kl,hr
1439,nur::ADV,,samo
1440,vor::PRP,,pred
1441,vor::PRP,,ispred
1442,hinter::PRP,,za
1443,hinter::PRP,,iza
1444,unter::PRP,,pod
1445,unter::PRP,,ispod
1446,durch::PRP,,po
1447,durch::PRP,,kroz
1448,neben::PRP,,kraj
1449,neben::PRP,,pored
1450,neben::PRP,,pokraj
1451,zwischen::PRP,,među
1452,zwischen::PRP,,između
1453,wegen::PRP,,radi
1454,wegen::PRP,,zbog
1455,alles::PRN,,sve
1456,aufgehen[Sonne]::V,,izići
1457,strömen::V,,strujati
1458,fließen::V,,teći
1459,faulen::V,,gnjiti
1460,verfaulen::V,,sagnjiti
1461,verschwinden::V,,nestati
1462,verschwinden::V,,izgubiti se
1463,lärmen::V,,bučati
1464,lärmen::V,,galamiti
1465,klirren::V,,zvečati
1466,rauschen::V,,šumiti
1467,rauschen::V,,šuškati
1468,klingen::V,,zvučati
1469,müde werden::V,,umoriti se
1470,krank werden::V,,oboljeti se
1471,krank werden::V,,razboljeti se
1472,krank sein::V,,bolovati
1473,umkommen::V,,skapati
1474,sich rühren::V,,maknuti se
1475,sich erheben::V,,dići se
1476,hinfallen::V,,pasti
1477,kriechen::V,,puzati
1478,kriechen::V,,gmizati
1479,gehen::V,,ići
1480,abfahren::V,,krenuti
1481,abfahren::V,,otputovati
1482,erwarten::V,,očekivati
1483,lachen::V,,smijati se
1484,anschauen::V,,ogledati
1485,probieren::V,,probati
1486,zu sehen sein::V,,biti vidljiv
1487,vernehmen::V,,saznati
1488,können::V,,moći
1489,gelingen::V,,uspjeti
1490,geraten::V,,desiti se
1491,ändern::V,,promijeniti
1492,drehen::V,,vrtjeti
1493,schieben::V,,gurati
1494,rütteln::V,,drmati
1495,schütten::V,,sipati
1496,schütten::V,,lijevati
1497,packen::V,,ščepati
1498,packen::V,,zgrabiti
1499,hinzufügen::V,,dodati
1500,hinzufügen::V,,pridati
1501,wählen::V,,izabrati
1502,auswählen::V,,odabrati
1503,behindern::V,,smetati
1504,beschädigen::V,,oštetiti
1505,reichen::V,,pružiti
1506,schenken::V,,darivati
1507,wiegen::V,,njihati
1508,wiegen::V,,ljuljati
1509,lassen::V,,dati
1510,verlassen::V,,ostaviti
1511,verlassen::V,,napustiti
1512,bewachen::V,,čuvati
1513,bewachen::V,,stražariti
1514,verteidigen::V,,obraniti
1515,sich schlagen::V,,biti se
1516,sich schlagen::V,,udariti se
1517,siegen::V,,pobijediti
1518,belästigen::V,,smetati
1519,belästigen::V,,dosaditi
1520,täuschen::V,,obmanuti
1521,pflücken::V,,ubrati
1522,fassen::V,,uloviti
1523,hüten::V,,pasti
1524,treiben::V,,goniti
1525,melken::V,,musti
1526,hacken::V,,sjeckati
1527,reifen::V,,sazreti
1528,zubereiten::V,,prigotoviti
1529,backen::V,,peći
1530,stricken::V,,plesti
1531,nähen::V,,šiti
1532,spülen::V,,isprati
1533,spülen::V,,oplakati
1534,kehren::V,,mesti
1535,kämmen::V,,češljati
1536,schmücken::V,,uresiti
1537,schmücken::V,,nakititi
1538,sich unterhalten::V,,razgovarati se
1539,nennen::V,,nazvati
1540,bemerken::V,,zapaziti
1541,bemerken::V,,primijetiti
1542,begreifen::V,,pojmiti
1543,begreifen::V,,shvatiti
1544,zeichnen::V,,crtati
1545,besitzen::V,,imati
1546,besitzen::V,,posjedovati
1547,zahlen::V,,plaćati
