,Concept_ID,hi,lv
756,Mutter::N,माँ,мам
757,Mutter::N,माँ,māte
758,Mutter::N,माता,мам
759,Mutter::N,माता,māte
760,Sohn::N,बेटा,пи
761,Sohn::N,बेटा,dēls
762,Sohn::N,पुत्र,пи
763,Sohn::N,पुत्र,dēls
764,Tochter::N,बेटी,ныв
765,Tochter::N,बेटी,meita
766,Tochter::N,पुत्री,ныв
767,Tochter::N,पुत्री,meita
768,Bruder::N,भाई,вок
769,Bruder::N,भाई,brālis
770,Bruder::N,भ्राता,вок
771,Bruder::N,भ्राता,brālis
772,Schwester::N,बहन,чой
773,Schwester::N,बहन,māsa
774,Schwester::N,भगिनी,чой
775,Schwester::N,भगिनी,māsa
776,Onkel::N,ताऊ,дядь
777,Onkel::N,ताऊ,tēvocis
778,Onkel::N,काका,дядь
779,Onkel::N,काका,tēvocis
780,Tante::N,बूआ,тьӧт
781,Tante::N,बूआ,tante
782,Tante::N,फूफी,тьӧт
783,Tante::N,फूफी,tante
784,Tante::N,ख़ाला,тьӧт
785,Tante::N,ख़ाला,tante
786,Ehemann::N,पति,верӧс
787,Ehemann::N,पति,vīrs
788,Ehemann::N,शौहर,верӧс
789,Ehemann::N,शौहर,vīrs
790,Ehefrau::N,बीवी,гӧтыр
791,Ehefrau::N,बीवी,sieva
792,Freude::N,आनंद,радлун
793,Freude::N,आनंद,prieks
794,Freude::N,प्रसन्नता,радлун
795,Freude::N,प्रसन्नता,prieks
796,Gelächter::N,हँसी,серам
797,Gelächter::N,हँसी,smiekli
798,Gelächter::N,क़हक़हा,серам
799,Gelächter::N,क़हक़हा,smiekli
800,Glück::N,आनंद,шуд
801,Glück::N,आनंद,laime
802,Glück::N,ख़ुशी,шуд
803,Glück::N,ख़ुशी,laime
804,Kummer::N,शोक,шог
805,Kummer::N,शोक,bēdas
806,Kummer::N,शोक,raizes
807,Kummer::N,दुःख,шог
808,Kummer::N,दुःख,bēdas
809,Kummer::N,दुःख,raizes
810,Wunsch::N,इच्छा,кӧсйӧм
811,Wunsch::N,इच्छा,vēlme
812,Wunsch::N,इच्छा,vēlējums
813,Wunsch::N,अभिलाषा,кӧсйӧм
814,Wunsch::N,अभिलाषा,vēlme
815,Wunsch::N,अभिलाषा,vēlējums
816,Lust::N,चाह,кыскӧм
817,Lust::N,चाह,радейтӧм
818,Lust::N,चाह,kāre
819,Lust::N,कामना,кыскӧм
820,Lust::N,कामना,радейтӧм
821,Lust::N,कामना,kāre
822,Geist::N,जान,лов
823,Geist::N,जान,gars
824,Geist::N,प्राण,лов
825,Geist::N,प्राण,gars
826,Gedanke::N,विचार,мӧвп
827,Gedanke::N,विचार,doma
828,Gedächtnis::N,याददाश्त,паметь
829,Gedächtnis::N,याददाश्त,atmiņa
830,Gedächtnis::N,स्मरण-शक्ति,паметь
831,Gedächtnis::N,स्मरण-शक्ति,atmiņa
832,Verstand::N,समझ,вежӧр
833,Verstand::N,समझ,prāts
834,Verstand::N,अक़्ल,вежӧр
835,Verstand::N,अक़्ल,prāts
836,Verstand::N,बुद्धि,вежӧр
837,Verstand::N,बुद्धि,prāts
838,Sinn::N,अर्थ,мог
839,Sinn::N,अर्थ,вежӧртас
840,Sinn::N,अर्थ,nozīme
841,Grund::N,वजह,помка
842,Grund::N,वजह,pamats
843,Grund::N,वजह,iemesls
844,Grund::N,कारण,помка
845,Grund::N,कारण,pamats
846,Grund::N,कारण,iemesls
847,Wahrheit::N,सत्य,збыль
848,Wahrheit::N,सत्य,збыльтор
849,Wahrheit::N,सत्य,taisnība
850,Wahrheit::N,सत्य,patiesība
851,Wahrheit::N,सच्चाई,збыль
852,Wahrheit::N,सच्चाई,збыльтор
853,Wahrheit::N,सच्चाई,taisnība
854,Wahrheit::N,सच्चाई,patiesība
855,Gespräch::N,चर्चा,сёрни
856,Gespräch::N,चर्चा,saruna
857,Gespräch::N,वार्ता,сёрни
858,Gespräch::N,वार्ता,saruna
859,Gespräch::N,बात-चीत,сёрни
860,Gespräch::N,बात-चीत,saruna
861,Märchen::N,क़िस्सा,мойд
862,Märchen::N,क़िस्सा,pasaka
863,Erzählung::N,कथा,висьт
864,Erzählung::N,कथा,stāsts
865,Erzählung::N,कथा,nostāsts
866,Erzählung::N,कहानी,висьт
867,Erzählung::N,कहानी,stāsts
868,Erzählung::N,कहानी,nostāsts
869,Nachricht::N,सूचना,юӧртӧм
870,Nachricht::N,सूचना,ziņa
871,Nachricht::N,समाचार,юӧртӧм
872,Nachricht::N,समाचार,ziņa
873,Neuigkeit::N,ख़बर,выльтор
874,Neuigkeit::N,ख़बर,jaunums
875,Neuigkeit::N,समाचार,выльтор
876,Neuigkeit::N,समाचार,jaunums
877,Name::N,नाम,ним
878,Name::N,नाम,vārds
879,Rätsel::N,पहेली,нӧдкыв
880,Rätsel::N,पहेली,mīkla
881,Rede::N,वचन,сёрни
882,Rede::N,वचन,runa
883,Rede::N,भाषण,сёрни
884,Rede::N,भाषण,runa
885,Sprache::N,भाषा,кыв
886,Sprache::N,भाषा,valoda
887,Sprache::N,ज़बान,кыв
888,Sprache::N,ज़बान,valoda
889,Stimme::N,स्वर,гӧлӧс
890,Stimme::N,स्वर,вом шы
891,Stimme::N,स्वर,balss
892,Stimme::N,आवाज़,гӧлӧс
893,Stimme::N,आवाज़,вом шы
894,Stimme::N,आवाज़,balss
895,Wort::N,शब्द,кыв
896,Wort::N,शब्द,vārds
897,Wort::N,लफ़्ज़,кыв
898,Wort::N,लफ़्ज़,vārds
899,Zeichen::N,निशान,пас
900,Zeichen::N,निशान,zīme
901,Ruf::N,पुकार,чукӧстчӧм
902,Ruf::N,पुकार,корӧм
903,Ruf::N,पुकार,sauciens
904,Ruf::N,आह्वान,чукӧстчӧм
905,Ruf::N,आह्वान,корӧм
906,Ruf::N,आह्वान,sauciens
907,Lärm::N,शोर,шы
908,Lärm::N,शोर,зык
909,Lärm::N,शोर,зычитӧм
910,Lärm::N,शोर,troksnis
911,Lärm::N,हुल्लड़,шы
912,Lärm::N,हुल्लड़,зык
913,Lärm::N,हुल्लड़,зычитӧм
914,Lärm::N,हुल्लड़,troksnis
915,Laut::N,स्वर,шы
916,Laut::N,स्वर,skaņa
917,Laut::N,ध्वनि,шы
918,Laut::N,ध्वनि,skaņa
919,Ton::N,सुर,шы
920,Ton::N,सुर,tonis
921,Ton::N,स्वर,шы
922,Ton::N,स्वर,tonis
923,Lied::N,गीत,сьылан
924,Lied::N,गीत,сьыланкыв
925,Lied::N,गीत,dziesma
926,Ruhe::N,आराम,чӧв
927,Ruhe::N,आराम,miers
928,Ruhe::N,ख़ामोशी,чӧв
929,Ruhe::N,ख़ामोशी,miers
930,Leute::N,लोग,йӧз
931,Leute::N,लोग,войтыр
932,Leute::N,लोग,ļaudis
933,Leute::N,लोग,cilvēki
934,Volk::N,क़ौम,йӧз
935,Volk::N,क़ौम,войтыр
936,Volk::N,क़ौम,tauta
937,Volk::N,प्रजा,йӧз
938,Volk::N,प्रजा,войтыр
939,Volk::N,प्रजा,tauta
940,Arbeit::N,काम,удж
941,Arbeit::N,काम,darbs
942,Gast::N,अतिथि,гӧсть
943,Gast::N,अतिथि,viešņa
944,Gast::N,अतिथि,ciemiņš
945,Gast::N,मेहमान,гӧсть
946,Gast::N,मेहमान,viešņa
947,Gast::N,मेहमान,ciemiņš
948,Geschenk::N,उपहार,козин
949,Geschenk::N,उपहार,dāvana
950,Geschenk::N,तोहफ़ा,козин
951,Geschenk::N,तोहफ़ा,dāvana
952,Spiel::N,खेल,ворсан
953,Spiel::N,खेल,rotaļa
954,Spiel::N,क्रीड़ा,ворсан
955,Spiel::N,क्रीड़ा,rotaļa
956,Gesellschaft::N,साथ,котыр
957,Gesellschaft::N,साथ,biedrība
958,Gesellschaft::N,साथ,kompānija
959,Hilfe::N,मदद,отсӧг
960,Hilfe::N,मदद,palīdzība
961,Hilfe::N,सहायता,отсӧг
962,Hilfe::N,सहायता,palīdzība
963,Freund::N,मित्र,ёрт
964,Freund::N,मित्र,draugs
965,Kamerad::N,साथी,ёрт
966,Kamerad::N,साथी,biedrs
967,Kamerad::N,कामरेड,ёрт
968,Kamerad::N,कामरेड,biedrs
969,Angelegenheit::N,बात,мог
970,Angelegenheit::N,बात,делӧ
971,Angelegenheit::N,बात,darīšana
972,Angelegenheit::N,मामला,мог
973,Angelegenheit::N,मामला,делӧ
974,Angelegenheit::N,मामला,darīšana
975,Anzahl::N,तादाद,лыд
976,Anzahl::N,तादाद,тшӧт
977,Anzahl::N,तादाद,skaits
978,Anzahl::N,तादाद,daudzums
979,Anzahl::N,संख्या,лыд
980,Anzahl::N,संख्या,тшӧт
981,Anzahl::N,संख्या,skaits
982,Anzahl::N,संख्या,daudzums
983,Art::N,तरह,сикас
984,Art::N,तरह,suga
985,Art::N,तरह,šķira
986,Art::N,क़िस्म,сикас
987,Art::N,क़िस्म,suga
988,Art::N,क़िस्म,šķira
989,Stück::N,फाँक,тор
990,Stück::N,फाँक,gabals
991,Stück::N,टुकड़ा,тор
992,Stück::N,टुकड़ा,gabals
993,Teil::N,भाग,юкӧн
994,Teil::N,भाग,daļa
995,Teil::N,हिस्सा,юкӧн
996,Teil::N,हिस्सा,daļa
997,Hälfte::N,अर्धभाग,пӧв
998,Hälfte::N,अर्धभाग,джын
999,Hälfte::N,अर्धभाग,puse
1000,Kreis::N,चक्कर,кытш
1001,Kreis::N,चक्कर,aplis
1002,Kreis::N,चक्कर,riņķis
1003,Kreuz::N,सलीब,перна
1004,Kreuz::N,सलीब,крест
1005,Kreuz::N,सलीब,krusts
1006,Kreuz::N,क्रूस,перна
1007,Kreuz::N,क्रूस,крест
1008,Kreuz::N,क्रूस,krusts
1009,Linie::N,लाइन,визь
1010,Linie::N,लाइन,līnija
1011,Strich::N,लकीर,визь
1012,Strich::N,लकीर,svītra
1013,Abstand::N,अंतर,кост
1014,Abstand::N,अंतर,коласт
1015,Abstand::N,अंतर,atstarpe
1016,Abstand::N,फ़ासला,кост
1017,Abstand::N,फ़ासला,коласт
1018,Abstand::N,फ़ासला,atstarpe
1019,Entfernung::N,दूरी,ылна
1020,Entfernung::N,दूरी,attālums
1021,Entfernung::N,दूरी,atstatums
1022,Entfernung::N,फ़ासला,ылна
1023,Entfernung::N,फ़ासला,attālums
1024,Entfernung::N,फ़ासला,atstatums
1025,Gegend::N,इलाक़ा,му-ва
1026,Gegend::N,इलाक़ा,apvidus
1027,Gegend::N,इलाक़ा,apgabals
1028,Platz::N,जगह,ылдӧс
1029,Platz::N,जगह,йир
1030,Platz::N,जगह,гӧгӧртас
1031,Platz::N,जगह,vieta
1032,Platz::N,स्थान,ылдӧс
1033,Platz::N,स्थान,йир
1034,Platz::N,स्थान,гӧгӧртас
1035,Platz::N,स्थान,vieta
1036,Ort::N,स्थल,ин
1037,Ort::N,स्थल,места
1038,Ort::N,स्थल,vieta
1039,Ort::N,स्थान,ин
1040,Ort::N,स्थान,места
1041,Ort::N,स्थान,vieta
1042,Seite::N,ओर,бок
1043,Seite::N,ओर,ӧтарладор
1044,Seite::N,ओर,sāns
1045,Seite::N,तरफ़,бок
1046,Seite::N,तरफ़,ӧтарладор
1047,Seite::N,तरफ़,sāns
1048,Mitte::N,बीच,шӧр
1049,Mitte::N,बीच,vidus
1050,Mitte::N,मध्य,шӧр
1051,Mitte::N,मध्य,vidus
1052,Gegenstand::N,चीज़,кӧлуй
1053,Gegenstand::N,चीज़,priekšmets
1054,Gegenstand::N,पदार्थ,кӧлуй
1055,Gegenstand::N,पदार्थ,priekšmets
1056,Sache::N,चीज़,добра
1057,Sache::N,चीज़,lieta
1058,Sache::N,वस्तु,добра
1059,Sache::N,वस्तु,lieta
1060,Rand::N,छोर,дор
1061,Rand::N,छोर,mala
1062,Rand::N,छोर,apmale
1063,Rand::N,उपांत,дор
1064,Rand::N,उपांत,mala
1065,Rand::N,उपांत,apmale
1066,Kante::N,कोर,дор
1067,Kante::N,कोर,šķautne
1068,Kante::N,किनारा,дор
1069,Kante::N,किनारा,šķautne
1070,Ecke::N,कोना,пельӧс
1071,Ecke::N,कोना,kakts
1072,Ecke::N,कोना,stūris
1073,Ecke::N,नुक्कड़,пельӧс
1074,Ecke::N,नुक्कड़,kakts
1075,Ecke::N,नुक्कड़,stūris
1076,Spitze::N,नोक,йыв
1077,Spitze::N,नोक,smaile
1078,Spitze::N,नोक,galotne
1079,Ende::N,छोर,пом
1080,Ende::N,छोर,gals
1081,Ende::N,छोर,uzgalis
1082,Ende::N,सिरा,пом
1083,Ende::N,सिरा,gals
1084,Ende::N,सिरा,uzgalis
1085,Loch::N,छेद,розь
1086,Loch::N,छेद,caurums
1087,Loch::N,सूराख़,розь
1088,Loch::N,सूराख़,caurums
1089,Winkel::N,कोण,пельӧс
1090,Winkel::N,कोण,leņķis
1091,Winkel::N,कोना,пельӧс
1092,Winkel::N,कोना,leņķis
1093,Muster::N,नमूना,сер
1094,Muster::N,नमूना,piemērs
1095,Muster::N,डिज़ाइन,сер
1096,Muster::N,डिज़ाइन,piemērs
1097,Größe::N,परिमाण,ыджда
1098,Größe::N,परिमाण,lielums
1099,Größe::N,विस्तार,ыджда
1100,Größe::N,विस्तार,lielums
1101,Länge::N,लंबाई,кузьта
1102,Länge::N,लंबाई,garums
1103,Höhe::N,ऊँचाई,джуджда
1104,Höhe::N,ऊँचाई,augstums
1105,Höhe::N,उच्चता,джуджда
1106,Höhe::N,उच्चता,augstums
1107,Gewicht::N,भार,сьӧкта
1108,Gewicht::N,भार,сьӧкталун
1109,Gewicht::N,भार,svars
1110,Gewicht::N,भार,smagums
1111,Gewicht::N,वज़न,сьӧкта
1112,Gewicht::N,वज़न,сьӧкталун
1113,Gewicht::N,वज़न,svars
1114,Gewicht::N,वज़न,smagums
1115,Menge::N,मात्रा,лун
1116,Menge::N,मात्रा,числӧ
1117,Menge::N,मात्रा,masa
1118,Menge::N,मात्रा,daudzums
1119,Haufen::N,ढेर,чукӧр
1120,Haufen::N,ढेर,čupa
1121,Haufen::N,ढेर,grēda
1122,Haufen::N,ढेर,kaudze
1123,Haufen::N,अंबार,чукӧр
1124,Haufen::N,अंबार,čupa
1125,Haufen::N,अंबार,grēda
1126,Haufen::N,अंबार,kaudze
1127,Reihe::N,क़तार,рад
1128,Reihe::N,क़तार,rinda
1129,Reihe::N,क़तार,virkne
1130,Reihe::N,पंक्ति,рад
1131,Reihe::N,पंक्ति,rinda
1132,Reihe::N,पंक्ति,virkne
1133,Boot::N,नाव,пыж
1134,Boot::N,नाव,laiva
1135,Boot::N,नौका,пыж
1136,Boot::N,नौका,laiva
1137,Ruder::N,चप्पू,пелыс
1138,Ruder::N,चप्पू,ӧпаснӧй
1139,Ruder::N,चप्पू,airis
1140,Ruder::N,चप्पू,irklis
1141,Schlitten::N,बर्फ़-गाड़ी,дадь
1142,Schlitten::N,बर्फ़-गाड़ी,ragavas
1143,Ski::N,स्की,лызь
1144,Ski::N,स्की,slēpe
1145,Lagerfeuer::N,अलाव,бипур
1146,Lagerfeuer::N,अलाव,ugunskurs
1147,Lagerfeuer::N,कैंप-फ़ायर,бипур
1148,Lagerfeuer::N,कैंप-फ़ायर,ugunskurs
1149,Last::N,भार,сьӧкыдтор
1150,Last::N,भार,krava
1151,Gang::N,चाल,мунӧм
1152,Gang::N,चाल,ветлӧм
1153,Gang::N,चाल,eja
1154,Gang::N,चाल,gājums
1155,Schritt::N,डग,воськов
1156,Schritt::N,डग,воськовтӧм
1157,Schritt::N,डग,solis
1158,Schritt::N,क़दम,воськов
1159,Schritt::N,क़दम,воськовтӧм
1160,Schritt::N,क़दम,solis
1161,Norden::N,उत्तर,войвыв
1162,Norden::N,उत्तर,ziemeļi
1163,Süden::N,दक्खिन,лунвыв
1164,Süden::N,दक्खिन,dienvidi
1165,Westen::N,पश्चिम,рытыв
1166,Westen::N,पश्चिम,rietumi
1167,Osten::N,पूरब,асыв
1168,Osten::N,पूरब,austrumi
1169,Holz::N,काठ,пу
1170,Holz::N,काठ,koks
1171,Holz::N,काठ,koksne
1172,Holz::N,काष्ठ,пу
1173,Holz::N,काष्ठ,koks
1174,Holz::N,काष्ठ,koksne
1175,Brett::N,पटरा,пӧв
1176,Brett::N,पटरा,dēlis
1177,Brett::N,तख़्ता,пӧв
1178,Brett::N,तख़्ता,dēlis
1179,Platte::N,फलक,плита
1180,Platte::N,फलक,plate
1181,Platte::N,फलक,plāksne
1182,Platte::N,तख़्ता,плита
1183,Platte::N,तख़्ता,plate
1184,Platte::N,तख़्ता,plāksne
1185,Stütze::N,टेक,пыкӧд
1186,Stütze::N,टेक,мыджӧд
1187,Stütze::N,टेक,balsts
1188,Stütze::N,टेक,atspaids
1189,Stütze::N,थूनी,пыкӧд
1190,Stütze::N,थूनी,мыджӧд
1191,Stütze::N,थूनी,balsts
1192,Stütze::N,थूनी,atspaids
1193,Stange::N,छड़,потш
1194,Stange::N,छड़,maikste
1195,Stange::N,बाँस,потш
1196,Stange::N,बाँस,maikste
1197,Stock::N,लाठी,бедь
1198,Stock::N,लाठी,boze
1199,Stock::N,लाठी,spieķis
1200,Stab::N,लग्गा,зир
1201,Stab::N,लग्गा,zizlis
1202,Rohr::N,नल,труба
1203,Rohr::N,नल,caurule
1204,Haus::N,घर,керка
1205,Haus::N,घर,māja
1206,Haus::N,मकान,керка
1207,Haus::N,मकान,māja
1208,Heim::N,घर,горт
1209,Heim::N,घर,mājas
1210,Heim::N,गृह,горт
1211,Heim::N,गृह,mājas
1212,Ofen::N,चूल्हा,пач
1213,Ofen::N,चूल्हा,krāsns
1214,Fußboden::N,फ़र्श,джодж
1215,Fußboden::N,फ़र्श,grīda
1216,Tisch::N,मेज़,пызан
1217,Tisch::N,मेज़,galds
1218,Stuhl::N,कुरसी,улӧс
1219,Stuhl::N,कुरसी,krēsls
1220,Wiege::N,पालना,зыбка
1221,Wiege::N,पालना,šūpulis
1222,Wiege::N,हिंडोला,зыбка
1223,Wiege::N,हिंडोला,šūpulis
1224,Bett::N,खाट,вольпась
1225,Bett::N,खाट,gulta
1226,Bett::N,पलंग,вольпась
1227,Bett::N,पलंग,gulta
1228,Regal::N,शेल्फ़,джадж
1229,Regal::N,शेल्फ़,plaukts
1230,Kiste::N,पेटी,куд
1231,Kiste::N,पेटी,ящик
1232,Kiste::N,पेटी,kaste
1233,Kiste::N,पेटी,šķirsts
1234,Kiste::N,डिब्बा,куд
1235,Kiste::N,डिब्बा,ящик
1236,Kiste::N,डिब्बा,kaste
1237,Kiste::N,डिब्बा,šķirsts
1238,Fenster::N,खिड़की,ӧшинь
1239,Fenster::N,खिड़की,logs
1240,Tür::N,द्वार,ӧдзӧс
1241,Tür::N,द्वार,durvis
1242,Tür::N,दरवाज़ा,ӧдзӧс
1243,Tür::N,दरवाज़ा,durvis
1244,Tor::N,फाटक,дзиръя
1245,Tor::N,फाटक,vārti
1246,Zaun::N,बाड़ा,потшӧс
1247,Zaun::N,बाड़ा,žogs
1248,Dach::N,छत,вевт
1249,Dach::N,छत,jumts
1250,Dach::N,छप्पर,вевт
1251,Dach::N,छप्पर,jumts
1252,Leiter::N,सीढ़ी,пос
1253,Leiter::N,सीढ़ी,kāpnes
1254,Leiter::N,सीढ़ी,redeles
1255,Besen::N,झाड़ू,рос
1256,Besen::N,झाड़ू,slota
1257,Besen::N,बुहारी,рос
1258,Besen::N,बुहारी,slota
1259,Spaten::N,कुदाल,зыр
1260,Spaten::N,कुदाल,lāpsta
1261,Schaufel::N,बेलचा,тэльӧб
1262,Schaufel::N,बेलचा,liekšķere
1263,Schaufel::N,फावड़ा,тэльӧб
1264,Schaufel::N,फावड़ा,liekšķere
1265,Gabel::N,काँटा,вилки
1266,Gabel::N,काँटा,dakšiņa
1267,Löffel::N,चम्मच,пань
1268,Löffel::N,चम्मच,karote
1269,Messer::N,छुरा,пурт
1270,Messer::N,छुरा,nazis
1271,Messer::N,चाक़ू,пурт
1272,Messer::N,चाक़ू,nazis
1273,Nagel::N,कील,тув
1274,Nagel::N,कील,кӧрт тув
1275,Nagel::N,कील,nagla
1276,Nagel::N,मेख़,тув
1277,Nagel::N,मेख़,кӧрт тув
1278,Nagel::N,मेख़,nagla
1279,Netz::N,जाल,тыв
1280,Netz::N,जाल,tīkls
1281,Haken::N,अंकुश,крук
1282,Haken::N,अंकुश,āķis
1283,Haken::N,अंकुश,kāsis
1284,Haken::N,अंकुश,krampis
1285,Griff::N,मूठ,нуд
1286,Griff::N,मूठ,kāts
1287,Griff::N,मूठ,rokturis
1288,Griff::N,हत्था,нуд
1289,Griff::N,हत्था,kāts
1290,Griff::N,हत्था,rokturis
1291,Schloss::N,ताला,томан
1292,Schloss::N,ताला,aizslēgs
1293,Bild::N,चित्र,серпас
1294,Bild::N,चित्र,glezna
1295,Figur::N,मूर्ति,пертас
1296,Figur::N,मूर्ति,вежньӧг
1297,Figur::N,मूर्ति,figūra
1298,Puppe::N,पुतली,акань
1299,Puppe::N,पुतली,lelle
1300,Puppe::N,गुड़िया,акань
1301,Puppe::N,गुड़िया,lelle
1302,Beutel::N,झोला,мешӧк
1303,Beutel::N,झोला,kule
1304,Beutel::N,झोला,maisiņš
1305,Bündel::N,पुलिंदा,кӧртӧд
1306,Bündel::N,पुलिंदा,sainis
1307,Tasche::N,बेग,сумка
1308,Tasche::N,बेग,soma
1309,Tasche::N,बस्ता,сумка
1310,Tasche::N,बस्ता,soma
1311,Eimer::N,बाल्टी,ведра
1312,Eimer::N,बाल्टी,spainis
1313,Deckel::N,ढक्कन,пӧдан
1314,Deckel::N,ढक्कन,тупкӧд
1315,Deckel::N,ढक्कन,vāks
1316,Geschirr::N,बरतन-भाँड़े,дозмук
1317,Geschirr::N,बरतन-भाँड़े,тасьті-пань
1318,Geschirr::N,बरतन-भाँड़े,trauki
1319,Sack::N,बोरा,мешӧк
1320,Sack::N,बोरा,maiss
1321,Tasse::N,प्याला,бекар
1322,Tasse::N,प्याला,тасьті
1323,Tasse::N,प्याला,tase
1324,Topf::N,देग़चा,гырнич
1325,Topf::N,देग़चा,pods
1326,Kessel::N,देग़,пӧрт
1327,Kessel::N,देग़,katls
1328,Kessel::N,बटलोई,пӧрт
1329,Kessel::N,बटलोई,katls
1330,Essen::N,खाना,сёйӧм
1331,Essen::N,खाना,ēdiens
1332,Nahrung::N,भोजन,сёян
1333,Nahrung::N,भोजन,barība
1334,Speise::N,खाना,сёян
1335,Speise::N,खाना,сёянтор
1336,Speise::N,खाना,ēdiens
1337,Speise::N,व्यंजन,сёян
1338,Speise::N,व्यंजन,сёянтор
1339,Speise::N,व्यंजन,ēdiens
1340,Fleisch::N,मांस,яй
1341,Fleisch::N,मांस,gaļa
1342,Fleisch::N,गोश्त,яй
1343,Fleisch::N,गोश्त,gaļa
1344,Getreide::N,अनाज,нянь
1345,Getreide::N,अनाज,labība
1346,Brei::N,भरता,рок
1347,Brei::N,भरता,putra
1348,Brei::N,भरता,biezenis
1349,Brei::N,दलिया,рок
1350,Brei::N,दलिया,putra
1351,Brei::N,दलिया,biezenis
1352,Brot::N,रोटी,нянь
1353,Brot::N,रोटी,maize
1354,Scheibe::N,कतला,шӧрӧм
1355,Scheibe::N,कतला,чӧлан
1356,Scheibe::N,कतला,šķēle
1357,Scheibe::N,कतला,rieciens
1358,Fett::N,वसा,гос
1359,Fett::N,वसा,тшог
1360,Fett::N,वसा,tauki
1361,Fett::N,चरबी,гос
1362,Fett::N,चरबी,тшог
1363,Fett::N,चरबी,tauki
1364,Butter::N,मक्खन,вый
1365,Butter::N,मक्खन,sviests
1366,Öl::N,तेल,вый
1367,Öl::N,तेल,eļļa
1368,Salz::N,नमक,сов
1369,Salz::N,नमक,sāls
1370,Suppe::N,सूप,шыд
1371,Suppe::N,सूप,zupa
1372,Suppe::N,शोरबा,шыд
1373,Suppe::N,शोरबा,zupa
1374,Honig::N,शहद,ма
1375,Honig::N,शहद,medus
1376,Milch::N,दूध,йӧв
1377,Milch::N,दूध,piens
1378,Tee::N,चाय,чай
1379,Tee::N,चाय,tēja
1380,Leder::N,चमड़ा,ку
1381,Leder::N,चमड़ा,āda
1382,Wolle::N,ऊन,вурун
1383,Wolle::N,ऊन,vilna
1384,Stoff::N,कपड़ा,дӧра
1385,Stoff::N,कपड़ा,drāna
1386,Stoff::N,कपड़ा,audums
1387,Nadel::N,सूई,ем
1388,Nadel::N,सूई,adata
1389,Faden::N,डोरा,сунис
1390,Faden::N,डोरा,diegs
1391,Faden::N,डोरा,pavediens
1392,Knopf::N,बटन,кизь
1393,Knopf::N,बटन,poga
1394,Knopf::N,घुंडी,кизь
1395,Knopf::N,घुंडी,poga
1396,Knoten::N,गाँठ,гӧрӧд
1397,Knoten::N,गाँठ,mezgls
1398,Knoten::N,गुत्थी,гӧрӧд
1399,Knoten::N,गुत्थी,mezgls
1400,Farbe::N,रंग,краска
1401,Farbe::N,रंग,вап
1402,Farbe::N,रंग,krāsa
1403,Farbe::N,वर्ण,краска
1404,Farbe::N,वर्ण,вап
1405,Farbe::N,वर्ण,krāsa
1406,Kleidung::N,पहनावा,паськӧм
1407,Kleidung::N,पहनावा,tērps
1408,Kleidung::N,पहनावा,drēbes
1409,Hemd::N,कुरता,дӧрӧм
1410,Hemd::N,कुरता,krekls
1411,Hemd::N,क़मीज़,дӧрӧм
1412,Hemd::N,क़मीज़,krekls
1413,Kragen::N,गरदनी,воротник
1414,Kragen::N,गरदनी,apkakle
1415,Kragen::N,गरेबान,воротник
1416,Kragen::N,गरेबान,apkakle
1417,Ärmel::N,आस्तीन,сос
1418,Ärmel::N,आस्तीन,piedurkne
1419,Hose::N,पैंट,гач
1420,Hose::N,पैंट,bikses
1421,Hose::N,पतलून,гач
1422,Hose::N,पतलून,bikses
1423,Gürtel::N,पेटी,вӧнь
1424,Gürtel::N,पेटी,josta
1425,Gürtel::N,मेखला,вӧнь
1426,Gürtel::N,मेखला,josta
1427,Mütze::N,टोपी,шапка
1428,Mütze::N,टोपी,cepure
1429,Schuh::N,जूता,башмак
1430,Schuh::N,जूता,ботинки
1431,Schuh::N,जूता,kurpe
1432,Stiefel::N,बूट,сапӧг
1433,Stiefel::N,बूट,zābaks
1434,Ring::N,अँगूठी,кытш
1435,Ring::N,अँगूठी,gredzens
1436,Band::N,पट्टी,лента
1437,Band::N,पट्टी,вундас
1438,Band::N,पट्टी,lente
1439,Kamm::N,कंघी,сынан
1440,Kamm::N,कंघी,ķemme
1441,Spiegel::N,आईना,рӧмпӧштан
1442,Spiegel::N,आईना,spogulis
1443,Spiegel::N,दर्पण,рӧмпӧштан
1444,Spiegel::N,दर्पण,spogulis
1445,Riemen::N,तसमा,тасма
1446,Riemen::N,तसमा,siksna
1447,Riemen::N,पट्टा,тасма
1448,Riemen::N,पट्टा,siksna
1449,Schnur::N,डोरी,гез
1450,Schnur::N,डोरी,aukla
1451,Schnur::N,सुतली,гез
1452,Schnur::N,सुतली,aukla
1453,Leine::N,रस्सी,юргез
1454,Leine::N,रस्सी,saite
1455,Decke::N,रज़ाई,эшкын
1456,Decke::N,रज़ाई,шебрас
1457,Decke::N,रज़ाई,sega
1458,Kissen::N,तकिया,юрлӧс
1459,Kissen::N,तकिया,spilvens
1460,Kissen::N,गाद्दा,юрлӧс
1461,Kissen::N,गाद्दा,spilvens
1462,Tuch::N,रूमाल,чышъян
1463,Tuch::N,रूमाल,vadmala
1464,Tuch::N,वस्त्र,чышъян
1465,Tuch::N,वस्त्र,vadmala
1466,Handtuch::N,अँगोछा,ки чышкӧд
1467,Handtuch::N,अँगोछा,кизьчышъян
1468,Handtuch::N,अँगोछा,dvielis
1469,Kraft::N,ज़ोर,этш
1470,Kraft::N,ज़ोर,эбӧс
1471,Kraft::N,ज़ोर,spēks
1472,Kraft::N,शक्ति,этш
